company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2009.0,Q2YTD,2009-01-31,2009-07-31,2010-08-31 16:33:17+00:00,,870000000.0,12000000.0,1488000000.0,37000000.0,0.0,-1218000000.0,-1668000000.0,3716000000.0,-1218000000.0,-1668000000.0,3716000000.0,842000000.0,1235000000.0,1235000000.0,123000000.0,7000000.0,0.0,,-259000000.0,-1108000000.0,-1022000000.0,-1003000000.0,0.0,449000000.0,13000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2009.0,Q2TTM,2008-08-02,2009-07-31,,,1721000000.0,19000000.0,141000000.0,172000000.0,4000000.0,-547000000.0,-2832000000.0,3970000000.0,-547000000.0,-2832000000.0,3970000000.0,610000000.0,1885000000.0,1885000000.0,223000000.0,-4000000.0,-19000000.0,,-508000000.0,-1305000000.0,-2668000000.0,-205000000.0,-6000000.0,1138000000.0,22000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2009.0,Q2,2009-05-02,2009-07-31,,,870000000.0,12000000.0,1488000000.0,37000000.0,,-1218000000.0,-1668000000.0,3716000000.0,-1218000000.0,-1668000000.0,3716000000.0,842000000.0,1235000000.0,1235000000.0,123000000.0,7000000.0,,,-259000000.0,-1108000000.0,-1022000000.0,-1003000000.0,,449000000.0,13000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q4,2010-10-30,2011-01-28,,-83000000.0,412000000.0,1000000.0,-744000000.0,41000000.0,994000000.0,-130000000.0,-316000000.0,19000000.0,-130000000.0,-316000000.0,19000000.0,-426000000.0,285000000.0,285000000.0,66000000.0,,39000000.0,,-153000000.0,-572000000.0,-317000000.0,-10000000.0,-1002000000.0,616000000.0,1000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,FY,2010-01-30,2011-01-28,2013-04-01 18:19:20+00:00,-83000000.0,1684000000.0,3000000.0,-64000000.0,104000000.0,1986000000.0,-1651000000.0,-2184000000.0,3852000000.0,-1651000000.0,-2184000000.0,3852000000.0,20000000.0,2010000000.0,2010000000.0,222000000.0,,-14000000.0,,-571000000.0,-2605000000.0,-1329000000.0,-552000000.0,-2618000000.0,1822000000.0,25000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q3YTD,2010-01-30,2010-10-29,2011-12-01 17:05:18+00:00,,1272000000.0,2000000.0,680000000.0,63000000.0,992000000.0,-1521000000.0,-1868000000.0,3833000000.0,-1521000000.0,-1868000000.0,3833000000.0,446000000.0,1725000000.0,1725000000.0,156000000.0,,-53000000.0,,-418000000.0,-2033000000.0,-1012000000.0,-542000000.0,-1616000000.0,1206000000.0,24000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q3TTM,2009-10-31,2010-10-29,,,-31000000.0,-15000000.0,-588000000.0,4000000.0,989000000.0,-159000000.0,258000000.0,-534000000.0,-159000000.0,258000000.0,-534000000.0,-450000000.0,147000000.0,147000000.0,-62000000.0,,-34000000.0,,-27000000.0,-546000000.0,402000000.0,487000000.0,-1612000000.0,429000000.0,7000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q3,2010-07-31,2010-10-29,,,424000000.0,1000000.0,138000000.0,1000000.0,1000000.0,-765000000.0,-400000000.0,1051000000.0,-765000000.0,-400000000.0,1051000000.0,-113000000.0,404000000.0,404000000.0,85000000.0,-1000000.0,-37000000.0,,-157000000.0,-575000000.0,-400000000.0,-8000000.0,-601000000.0,597000000.0,15000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q2YTD,2010-01-30,2010-07-30,2011-08-30 16:09:15+00:00,,848000000.0,1000000.0,542000000.0,62000000.0,991000000.0,-756000000.0,-1468000000.0,2782000000.0,-756000000.0,-1468000000.0,2782000000.0,559000000.0,1321000000.0,1321000000.0,71000000.0,1000000.0,-16000000.0,,-261000000.0,-1458000000.0,-612000000.0,-534000000.0,-1015000000.0,609000000.0,9000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q2TTM,2009-08-01,2010-07-30,,,-22000000.0,-11000000.0,-946000000.0,25000000.0,991000000.0,462000000.0,200000000.0,-934000000.0,462000000.0,200000000.0,-934000000.0,-283000000.0,86000000.0,86000000.0,-52000000.0,-6000000.0,-16000000.0,,-2000000.0,-350000000.0,410000000.0,469000000.0,-1015000000.0,160000000.0,-4000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q2,2010-05-01,2010-07-30,,,424000000.0,-1000000.0,-1254000000.0,42000000.0,-1000000.0,-1147000000.0,-384000000.0,46000000.0,-1147000000.0,-384000000.0,46000000.0,-1486000000.0,832000000.0,832000000.0,44000000.0,1000000.0,-15000000.0,,-130000000.0,-287000000.0,-329000000.0,-509000000.0,-550000000.0,243000000.0,4000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q1,2010-01-30,2010-04-30,2011-05-31 17:19:35+00:00,,424000000.0,2000000.0,1796000000.0,20000000.0,992000000.0,391000000.0,-1084000000.0,2736000000.0,391000000.0,-1084000000.0,2736000000.0,2045000000.0,489000000.0,489000000.0,27000000.0,0.0,-1000000.0,,-131000000.0,-1171000000.0,-283000000.0,-25000000.0,-465000000.0,366000000.0,5000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2010.0,Q1TTM,2009-05-02,2010-04-30,,,424000000.0,2000000.0,1796000000.0,20000000.0,992000000.0,391000000.0,-1084000000.0,2736000000.0,391000000.0,-1084000000.0,2736000000.0,2045000000.0,489000000.0,489000000.0,27000000.0,,-1000000.0,,-131000000.0,-1171000000.0,-283000000.0,-25000000.0,-465000000.0,366000000.0,5000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q4,2011-10-29,2012-02-03,,-128000000.0,408000000.0,-1000000.0,-353000000.0,45000000.0,993000000.0,337000000.0,-454000000.0,457000000.0,337000000.0,-454000000.0,457000000.0,339000000.0,322000000.0,322000000.0,80000000.0,,-2000000.0,,-177000000.0,-233000000.0,-565000000.0,-21000000.0,-503000000.0,448000000.0,26000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,FY,2011-01-29,2012-02-03,2014-03-31 17:21:20+00:00,-332000000.0,1579000000.0,-1000000.0,356000000.0,100000000.0,993000000.0,-2549000000.0,-1437000000.0,4349000000.0,-2549000000.0,-1437000000.0,4349000000.0,362000000.0,1839000000.0,1839000000.0,575000000.0,,-15000000.0,,-647000000.0,-1433000000.0,-1829000000.0,-58000000.0,-2937000000.0,2120000000.0,52000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q3YTD,2011-01-29,2011-10-28,2012-12-04 16:23:50+00:00,-204000000.0,1171000000.0,0.0,709000000.0,55000000.0,0.0,-2886000000.0,-983000000.0,3892000000.0,-2886000000.0,-983000000.0,3892000000.0,23000000.0,1517000000.0,1517000000.0,495000000.0,,-13000000.0,,-470000000.0,-1200000000.0,-1264000000.0,-37000000.0,-2434000000.0,1672000000.0,26000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q3TTM,2010-10-30,2011-10-28,,-287000000.0,1583000000.0,1000000.0,-35000000.0,96000000.0,994000000.0,-3016000000.0,-1299000000.0,3911000000.0,-3016000000.0,-1299000000.0,3911000000.0,-403000000.0,1802000000.0,1802000000.0,561000000.0,,26000000.0,,-623000000.0,-1772000000.0,-1581000000.0,-47000000.0,-3436000000.0,2288000000.0,27000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q3,2011-07-30,2011-10-28,,,385000000.0,-4000000.0,-343000000.0,,-3000000.0,-199000000.0,-289000000.0,599000000.0,-199000000.0,-289000000.0,599000000.0,107000000.0,225000000.0,225000000.0,332000000.0,,1000000.0,,-176000000.0,-252000000.0,-484000000.0,-19000000.0,-1000000.0,440000000.0,6000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q2YTD,2011-01-29,2011-07-29,2012-09-04 15:22:13+00:00,-204000000.0,786000000.0,4000000.0,1052000000.0,55000000.0,3000000.0,-2687000000.0,-694000000.0,3293000000.0,-2687000000.0,-694000000.0,3293000000.0,-84000000.0,1292000000.0,1292000000.0,163000000.0,,-14000000.0,,-294000000.0,-948000000.0,-780000000.0,-18000000.0,-2433000000.0,1232000000.0,20000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q2TTM,2010-07-31,2011-07-29,,-287000000.0,1622000000.0,6000000.0,446000000.0,97000000.0,998000000.0,-3582000000.0,-1410000000.0,4363000000.0,-3582000000.0,-1410000000.0,4363000000.0,-623000000.0,1981000000.0,1981000000.0,314000000.0,-1000000.0,-12000000.0,,-604000000.0,-2095000000.0,-1497000000.0,-36000000.0,-4036000000.0,2445000000.0,36000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q2,2011-04-30,2011-07-29,,-172000000.0,389000000.0,1000000.0,-472000000.0,40000000.0,,-1516000000.0,-283000000.0,870000000.0,-1516000000.0,-283000000.0,870000000.0,-928000000.0,831000000.0,831000000.0,122000000.0,,-16000000.0,,-145000000.0,-321000000.0,-467000000.0,-9000000.0,-1402000000.0,678000000.0,15000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q1,2011-01-29,2011-04-29,2012-06-05 19:09:23+00:00,-32000000.0,397000000.0,3000000.0,1524000000.0,15000000.0,3000000.0,-1171000000.0,-411000000.0,2423000000.0,-1171000000.0,-411000000.0,2423000000.0,844000000.0,461000000.0,461000000.0,41000000.0,,2000000.0,,-149000000.0,-627000000.0,-313000000.0,-9000000.0,-1031000000.0,554000000.0,5000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2011.0,Q1TTM,2010-05-01,2011-04-29,,-115000000.0,1657000000.0,4000000.0,-336000000.0,99000000.0,997000000.0,-3213000000.0,-1511000000.0,3539000000.0,-3213000000.0,-1511000000.0,3539000000.0,-1181000000.0,1982000000.0,1982000000.0,236000000.0,,-11000000.0,,-589000000.0,-2061000000.0,-1359000000.0,-536000000.0,-3184000000.0,2010000000.0,25000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,FY,2012-02-04,2013-02-01,2015-03-31 15:10:12+00:00,-219000000.0,1623000000.0,1000000.0,-51000000.0,349000000.0,2006000000.0,-3333000000.0,-903000000.0,3762000000.0,-3333000000.0,-903000000.0,3762000000.0,-473000000.0,1959000000.0,1959000000.0,231000000.0,,4000000.0,,-704000000.0,-1444000000.0,-1211000000.0,-591000000.0,-4393000000.0,1837000000.0,130000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q4,2012-11-03,2013-02-01,,-62000000.0,438000000.0,-1000000.0,-522000000.0,247000000.0,11000000.0,-683000000.0,-120000000.0,254000000.0,-683000000.0,-120000000.0,254000000.0,-550000000.0,289000000.0,289000000.0,49000000.0,,18000000.0,,-180000000.0,-111000000.0,-264000000.0,-11000000.0,-750000000.0,274000000.0,25000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q3YTD,2012-02-04,2012-11-02,2013-12-03 16:56:36+00:00,-157000000.0,1185000000.0,2000000.0,471000000.0,102000000.0,1995000000.0,-2650000000.0,-783000000.0,3508000000.0,-2650000000.0,-783000000.0,3508000000.0,77000000.0,1670000000.0,1670000000.0,182000000.0,,-14000000.0,,-524000000.0,-1333000000.0,-947000000.0,-580000000.0,-3643000000.0,1563000000.0,105000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q3TTM,2011-10-29,2012-11-02,,-285000000.0,1593000000.0,1000000.0,118000000.0,147000000.0,2988000000.0,-2313000000.0,-1237000000.0,3965000000.0,-2313000000.0,-1237000000.0,3965000000.0,416000000.0,1992000000.0,1992000000.0,262000000.0,,-16000000.0,,-701000000.0,-1566000000.0,-1512000000.0,-601000000.0,-4146000000.0,2011000000.0,131000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q3,2012-08-04,2012-11-02,,2000000.0,396000000.0,4000000.0,-142000000.0,12000000.0,-2000000.0,-1584000000.0,249000000.0,712000000.0,-1584000000.0,249000000.0,712000000.0,-619000000.0,395000000.0,395000000.0,63000000.0,,7000000.0,,-184000000.0,-157000000.0,-325000000.0,-560000000.0,-850000000.0,666000000.0,56000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q2YTD,2012-02-04,2012-08-03,2013-09-03 16:28:41+00:00,-159000000.0,789000000.0,-2000000.0,613000000.0,90000000.0,1997000000.0,-1066000000.0,-1032000000.0,2796000000.0,-1066000000.0,-1032000000.0,2796000000.0,696000000.0,1275000000.0,1275000000.0,119000000.0,,-21000000.0,,-340000000.0,-1176000000.0,-622000000.0,-20000000.0,-2793000000.0,897000000.0,49000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q2TTM,2011-07-30,2012-08-03,,-287000000.0,1582000000.0,-7000000.0,-83000000.0,135000000.0,2987000000.0,-928000000.0,-1775000000.0,3852000000.0,-928000000.0,-1775000000.0,3852000000.0,1142000000.0,1822000000.0,1822000000.0,531000000.0,,-22000000.0,,-693000000.0,-1661000000.0,-1671000000.0,-60000000.0,-3297000000.0,1785000000.0,81000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q2,2012-05-05,2012-08-03,,-89000000.0,393000000.0,-3000000.0,-872000000.0,37000000.0,13000000.0,-1126000000.0,-562000000.0,329000000.0,-1126000000.0,-562000000.0,329000000.0,-1362000000.0,748000000.0,748000000.0,60000000.0,,-10000000.0,,-166000000.0,-468000000.0,-285000000.0,-6000000.0,-1004000000.0,270000000.0,20000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q1,2012-02-04,2012-05-04,2013-06-04 16:50:53+00:00,-70000000.0,396000000.0,1000000.0,1485000000.0,53000000.0,1984000000.0,60000000.0,-470000000.0,2467000000.0,60000000.0,-470000000.0,2467000000.0,2058000000.0,527000000.0,527000000.0,59000000.0,,-11000000.0,,-174000000.0,-708000000.0,-337000000.0,-14000000.0,-1789000000.0,627000000.0,29000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2012.0,Q1TTM,2011-04-30,2012-05-04,,-370000000.0,1578000000.0,-3000000.0,317000000.0,138000000.0,2974000000.0,-1318000000.0,-1496000000.0,4393000000.0,-1318000000.0,-1496000000.0,4393000000.0,1576000000.0,1905000000.0,1905000000.0,593000000.0,,-28000000.0,,-672000000.0,-1514000000.0,-1853000000.0,-63000000.0,-3695000000.0,2193000000.0,76000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,FY,2013-02-02,2014-01-31,2016-03-28 19:07:36+00:00,-376000000.0,1562000000.0,-6000000.0,47000000.0,165000000.0,1371000000.0,-2969000000.0,-1286000000.0,4111000000.0,-2969000000.0,-1286000000.0,4111000000.0,-150000000.0,2286000000.0,2286000000.0,216000000.0,,5000000.0,,-733000000.0,-759000000.0,-940000000.0,-62000000.0,-3710000000.0,709000000.0,75000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q4,2013-11-02,2014-01-31,,-36000000.0,395000000.0,-3000000.0,-532000000.0,48000000.0,386000000.0,-696000000.0,-263000000.0,252000000.0,-696000000.0,-263000000.0,252000000.0,-710000000.0,306000000.0,306000000.0,83000000.0,,1000000.0,,-190000000.0,-229000000.0,-330000000.0,-27000000.0,-913000000.0,318000000.0,13000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q3TTM,2012-11-03,2013-11-01,,-402000000.0,1605000000.0,-4000000.0,57000000.0,364000000.0,996000000.0,-2956000000.0,-1143000000.0,4113000000.0,-2956000000.0,-1143000000.0,4113000000.0,10000000.0,2269000000.0,2269000000.0,182000000.0,,22000000.0,,-723000000.0,-641000000.0,-874000000.0,-46000000.0,-3547000000.0,665000000.0,87000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q3,2013-08-03,2013-11-01,,-227000000.0,400000000.0,-2000000.0,-445000000.0,17000000.0,977000000.0,20000000.0,-505000000.0,503000000.0,20000000.0,-505000000.0,503000000.0,16000000.0,498000000.0,498000000.0,50000000.0,,1000000.0,,-191000000.0,-227000000.0,-234000000.0,-13000000.0,-770000000.0,167000000.0,15000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q3YTD,2013-02-02,2013-11-01,2014-12-02 16:53:05+00:00,-340000000.0,1167000000.0,-3000000.0,579000000.0,117000000.0,985000000.0,-2273000000.0,-1023000000.0,3859000000.0,-2273000000.0,-1023000000.0,3859000000.0,560000000.0,1980000000.0,1980000000.0,133000000.0,,4000000.0,,-543000000.0,-530000000.0,-610000000.0,-35000000.0,-2797000000.0,391000000.0,62000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q2TTM,2012-08-04,2013-08-02,,-173000000.0,1601000000.0,2000000.0,360000000.0,359000000.0,17000000.0,-4560000000.0,-389000000.0,4322000000.0,-4560000000.0,-389000000.0,4322000000.0,-625000000.0,2166000000.0,2166000000.0,195000000.0,,28000000.0,,-716000000.0,-571000000.0,-965000000.0,-593000000.0,-3627000000.0,1164000000.0,128000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q2,2013-05-04,2013-08-02,,-40000000.0,391000000.0,-2000000.0,-14000000.0,60000000.0,3000000.0,-1103000000.0,-255000000.0,1364000000.0,-1103000000.0,-255000000.0,1364000000.0,4000000.0,942000000.0,942000000.0,45000000.0,,8000000.0,,-174000000.0,-219000000.0,-180000000.0,-11000000.0,-981000000.0,135000000.0,41000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q2YTD,2013-02-02,2013-08-02,2014-09-02 16:52:04+00:00,-113000000.0,767000000.0,-1000000.0,1024000000.0,100000000.0,8000000.0,-2293000000.0,-518000000.0,3356000000.0,-2293000000.0,-518000000.0,3356000000.0,544000000.0,1482000000.0,1482000000.0,83000000.0,,3000000.0,,-352000000.0,-303000000.0,-376000000.0,-22000000.0,-2027000000.0,224000000.0,47000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q1TTM,2012-05-05,2013-05-03,,-222000000.0,1603000000.0,1000000.0,-498000000.0,336000000.0,27000000.0,-4583000000.0,-696000000.0,3287000000.0,-4583000000.0,-696000000.0,3287000000.0,-1991000000.0,1972000000.0,1972000000.0,210000000.0,,10000000.0,,-708000000.0,-820000000.0,-1070000000.0,-588000000.0,-3650000000.0,1299000000.0,107000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2013.0,Q1,2013-02-02,2013-05-03,2014-06-03 17:16:40+00:00,-73000000.0,376000000.0,1000000.0,1038000000.0,40000000.0,5000000.0,-1190000000.0,-263000000.0,1992000000.0,-1190000000.0,-263000000.0,1992000000.0,540000000.0,540000000.0,540000000.0,38000000.0,,-5000000.0,,-178000000.0,-84000000.0,-196000000.0,-11000000.0,-1046000000.0,89000000.0,6000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2014.0,FY,2014-02-01,2015-01-30,2017-04-04 09:27:27+00:00,-241000000.0,1586000000.0,-5000000.0,444000000.0,137000000.0,1263000000.0,-3761000000.0,-1088000000.0,4929000000.0,-3761000000.0,-1088000000.0,4929000000.0,75000000.0,2698000000.0,2698000000.0,201000000.0,,-4000000.0,,-822000000.0,-820000000.0,-880000000.0,-434000000.0,-3905000000.0,805000000.0,52000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2014.0,Q4,2014-11-01,2015-01-30,,-45000000.0,387000000.0,-3000000.0,-638000000.0,47000000.0,8000000.0,-1137000000.0,-201000000.0,245000000.0,-1137000000.0,-201000000.0,245000000.0,-1096000000.0,450000000.0,450000000.0,46000000.0,,2000000.0,,-225000000.0,-220000000.0,-293000000.0,-12000000.0,-955000000.0,347000000.0,8000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2014.0,Q3YTD,2014-02-01,2014-10-31,2015-12-02 16:08:50+00:00,-196000000.0,1199000000.0,-2000000.0,1082000000.0,90000000.0,1255000000.0,-2624000000.0,-887000000.0,4684000000.0,-2624000000.0,-887000000.0,4684000000.0,1171000000.0,2248000000.0,2248000000.0,155000000.0,,-6000000.0,,-597000000.0,-600000000.0,-587000000.0,-422000000.0,-2950000000.0,458000000.0,44000000.0
Lowe's Companies Inc,LOW,WAFCR4OKGSC504WU3E95,60667,2014.0,Q3TTM,2013-11-02,2014-10-31,,-232000000.0,1594000000.0,-5000000.0,550000000.0,138000000.0,1641000000.0,-3320000000.0,-1150000000.0,4936000000.0,-3320000000.0,-1150000000.0,4936000000.0,461000000.0,2554000000.0,2554000000.0,238000000.0,,-5000000.0,,-787000000.0,-829000000.0,-917000000.0,-449000000.0,-3863000000.0,776000000.0,57000000.0
