company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
AutoNation Inc,AN,,350698,2011.0,Q3,2011-07-01,2011-09-30,,,1100000.0,20900000.0,3700000.0,88100000.0,50000000.0,-154500000.0,-46000000.0,186000000.0,,,,-154500000.0,-46000000.0,186000000.0,-14500000.0,70700000.0,70700000.0,,5200000.0,-13000000.0,5300000.0,,-64000000.0,-27100000.0,-164400000.0,,9000000.0
AutoNation Inc,AN,,350698,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 17:05:08+00:00,-64200000.0,3200000.0,62700000.0,4900000.0,18100000.0,300000000.0,-164200000.0,-174700000.0,310800000.0,0.0,0.0,300000.0,-164200000.0,-174700000.0,311100000.0,-27800000.0,212000000.0,214300000.0,-2300000.0,12500000.0,57000000.0,200000.0,,-127600000.0,-186200000.0,-335000000.0,0.0,12000000.0
AutoNation Inc,AN,,350698,2011.0,Q2,2011-04-01,2011-06-30,,,1000000.0,21100000.0,,-129300000.0,185000000.0,66100000.0,-40100000.0,-28600000.0,,-100000.0,200000.0,66100000.0,-40200000.0,-28400000.0,-2500000.0,71900000.0,73300000.0,-1400000.0,5300000.0,69800000.0,-3100000.0,,-38900000.0,-77000000.0,-111700000.0,,1900000.0
AutoNation Inc,AN,,350698,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-19 17:00:06+00:00,-64200000.0,2100000.0,41800000.0,1200000.0,-70000000.0,250000000.0,-9700000.0,-128700000.0,124800000.0,0.0,0.0,300000.0,-9700000.0,-128700000.0,125100000.0,-13300000.0,141300000.0,143600000.0,-2300000.0,7300000.0,70000000.0,-5100000.0,,-63600000.0,-159100000.0,-170600000.0,0.0,3000000.0
AutoNation Inc,AN,,350698,2011.0,Q1TTM,2010-04-01,2011-03-31,,-124800000.0,4000000.0,78600000.0,11300000.0,-9200000.0,764000000.0,-139500000.0,-267600000.0,329600000.0,-5300000.0,200000.0,6300000.0,-144800000.0,-267400000.0,335900000.0,-76300000.0,240800000.0,246800000.0,-6000000.0,9400000.0,197800000.0,-1000000.0,,-172500000.0,-555300000.0,-546000000.0,500000.0,18900000.0
AutoNation Inc,AN,,350698,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 17:23:22+00:00,-64200000.0,1100000.0,20700000.0,1200000.0,59300000.0,65000000.0,-75800000.0,-88600000.0,153400000.0,0.0,100000.0,100000.0,-75800000.0,-88500000.0,153500000.0,-10800000.0,69400000.0,70300000.0,-900000.0,2000000.0,200000.0,-2000000.0,,-24700000.0,-82100000.0,-58900000.0,0.0,1100000.0
AutoNation Inc,AN,,350698,2012.0,Q4,2012-10-01,2012-12-31,,-141600000.0,1400000.0,22400000.0,6800000.0,-101300000.0,460000000.0,150800000.0,-184000000.0,5200000.0,-600000.0,,-300000.0,150200000.0,-184000000.0,4900000.0,-28900000.0,83200000.0,82900000.0,300000.0,-200000.0,45700000.0,100000.0,,-52800000.0,-317600000.0,-37300000.0,,3500000.0
AutoNation Inc,AN,,350698,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 17:22:30+00:00,-141600000.0,5600000.0,87300000.0,6800000.0,-101300000.0,1630000000.0,-35100000.0,-297800000.0,317600000.0,-600000.0,0.0,-1000000.0,-35700000.0,-297800000.0,316600000.0,-16900000.0,316400000.0,317300000.0,-900000.0,8700000.0,179300000.0,-1900000.0,,-177400000.0,-1268800000.0,-575600000.0,400000.0,15900000.0
AutoNation Inc,AN,,350698,2012.0,Q3TTM,2011-10-01,2012-09-30,,,5300000.0,85900000.0,,-9400000.0,2310000000.0,-200400000.0,-145300000.0,377500000.0,,,-500000.0,-200400000.0,-145300000.0,377000000.0,31300000.0,302600000.0,304300000.0,-1700000.0,-8600000.0,217500000.0,-100000.0,,-159900000.0,-1944800000.0,-783100000.0,400000.0,14300000.0
AutoNation Inc,AN,,350698,2012.0,Q3,2012-07-01,2012-09-30,,,1400000.0,22900000.0,,90400000.0,105000000.0,-116700000.0,-39000000.0,192400000.0,,,-200000.0,-116700000.0,-39000000.0,192200000.0,36500000.0,81600000.0,81900000.0,-300000.0,-4200000.0,27000000.0,-300000.0,,-39800000.0,-242300000.0,-6400000.0,,1100000.0
AutoNation Inc,AN,,350698,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 17:04:35+00:00,0.0,4200000.0,64900000.0,0.0,0.0,1170000000.0,-185900000.0,-113800000.0,312400000.0,0.0,0.0,-700000.0,-185900000.0,-113800000.0,311700000.0,12000000.0,233200000.0,234400000.0,-1200000.0,8900000.0,133600000.0,-2000000.0,,-124600000.0,-951200000.0,-538300000.0,400000.0,12400000.0
AutoNation Inc,AN,,350698,2012.0,Q2TTM,2011-07-01,2012-06-30,,,5000000.0,83900000.0,3700000.0,-11700000.0,2255000000.0,-238200000.0,-152300000.0,371100000.0,,,-300000.0,-238200000.0,-152300000.0,370800000.0,-19700000.0,291700000.0,293100000.0,-1400000.0,800000.0,177500000.0,5500000.0,,-184100000.0,-1729600000.0,-941100000.0,400000.0,22200000.0
AutoNation Inc,AN,,350698,2012.0,Q2,2012-04-01,2012-06-30,,,1500000.0,20800000.0,,-90700000.0,310000000.0,16400000.0,-50000000.0,20000000.0,,,-600000.0,16400000.0,-50000000.0,19400000.0,-14200000.0,78600000.0,79000000.0,-400000.0,9400000.0,38400000.0,-1600000.0,,-48500000.0,-200600000.0,-131400000.0,,100000.0
AutoNation Inc,AN,,350698,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-18 16:59:22+00:00,0.0,2800000.0,42000000.0,0.0,-90400000.0,1065000000.0,-69200000.0,-74800000.0,120000000.0,0.0,0.0,-500000.0,-69200000.0,-74800000.0,119500000.0,-24500000.0,151600000.0,152500000.0,-900000.0,13100000.0,106600000.0,-1700000.0,,-84800000.0,-708900000.0,-531900000.0,400000.0,11300000.0
AutoNation Inc,AN,,350698,2012.0,Q1TTM,2011-04-01,2012-03-31,,,4500000.0,84200000.0,3700000.0,-50300000.0,2130000000.0,-188500000.0,-142400000.0,322500000.0,,-100000.0,500000.0,-188500000.0,-142500000.0,323000000.0,-8000000.0,285000000.0,287400000.0,-2400000.0,-3300000.0,208900000.0,4000000.0,,-174500000.0,-1606000000.0,-921400000.0,400000.0,24000000.0
AutoNation Inc,AN,,350698,2012.0,Q1,2012-01-01,2012-03-31,2013-04-18 18:27:43+00:00,0.0,1300000.0,21200000.0,,300000.0,755000000.0,-85600000.0,-24800000.0,100000000.0,0.0,0.0,100000.0,-85600000.0,-24800000.0,100100000.0,-10300000.0,73000000.0,73500000.0,-500000.0,3700000.0,68200000.0,-100000.0,,-36300000.0,-508300000.0,-400500000.0,400000.0,11200000.0
AutoNation Inc,AN,,350698,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:49:46+00:00,-87900000.0,5700000.0,95300000.0,10100000.0,6700000.0,815000000.0,-220500000.0,-257800000.0,478900000.0,-6300000.0,0.0,5200000.0,-226800000.0,-257800000.0,484100000.0,-500000.0,374900000.0,374000000.0,900000.0,-4600000.0,121700000.0,-3100000.0,,-202700000.0,-1089900000.0,-67300000.0,0.0,25800000.0
AutoNation Inc,AN,,350698,2013.0,Q4,2013-10-01,2013-12-31,,-15000000.0,,,,,195000000.0,31100000.0,-46000000.0,16000000.0,,,-200000.0,31100000.0,-46000000.0,15800000.0,900000.0,0.0,,0.0,,104900000.0,-1700000.0,,-50200000.0,-220100000.0,-48700000.0,,20900000.0
AutoNation Inc,AN,,350698,2013.0,Q3TTM,2012-10-01,2013-09-30,,-214500000.0,5700000.0,92500000.0,16900000.0,17700000.0,1080000000.0,-100800000.0,-395800000.0,468100000.0,-6900000.0,,5100000.0,-107700000.0,-395800000.0,473200000.0,-30300000.0,348700000.0,347800000.0,900000.0,3200000.0,62500000.0,-1300000.0,,-205300000.0,-1187400000.0,-55900000.0,,8400000.0
AutoNation Inc,AN,,350698,2013.0,Q3,2013-07-01,2013-09-30,,-400000.0,1500000.0,24100000.0,,70100000.0,245000000.0,-110000000.0,-80900000.0,189800000.0,,,-300000.0,-110000000.0,-80900000.0,189500000.0,-1400000.0,92600000.0,92400000.0,200000.0,1300000.0,-27100000.0,1000000.0,,-81600000.0,-327800000.0,-100000.0,,100000.0
AutoNation Inc,AN,,350698,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 17:12:49+00:00,-72900000.0,4300000.0,70100000.0,10100000.0,119000000.0,620000000.0,-251600000.0,-211800000.0,462900000.0,-6300000.0,0.0,5400000.0,-257900000.0,-211800000.0,468300000.0,-1400000.0,265500000.0,264900000.0,600000.0,3400000.0,16800000.0,-1400000.0,,-152500000.0,-869800000.0,-18600000.0,0.0,4900000.0
AutoNation Inc,AN,,350698,2013.0,Q2TTM,2012-07-01,2013-06-30,,-214100000.0,5600000.0,91300000.0,16900000.0,38000000.0,940000000.0,-107500000.0,-353900000.0,470700000.0,-6900000.0,,5200000.0,-114400000.0,-353900000.0,475900000.0,7600000.0,337700000.0,337300000.0,400000.0,-2300000.0,116600000.0,-2600000.0,,-163500000.0,-1101900000.0,-62200000.0,,9400000.0
AutoNation Inc,AN,,350698,2013.0,Q2,2013-04-01,2013-06-30,,-69700000.0,,,10100000.0,,270000000.0,71600000.0,-91100000.0,41900000.0,-800000.0,,1800000.0,70800000.0,-91100000.0,43700000.0,23400000.0,0.0,,0.0,,101300000.0,-1300000.0,,-33200000.0,-295400000.0,-4300000.0,,3000000.0
AutoNation Inc,AN,,350698,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-17 17:11:08+00:00,-72500000.0,2800000.0,46000000.0,10100000.0,48900000.0,375000000.0,-141600000.0,-130900000.0,273100000.0,-6300000.0,0.0,5700000.0,-147900000.0,-130900000.0,278800000.0,0.0,172900000.0,172500000.0,400000.0,2100000.0,43900000.0,-2400000.0,,-70900000.0,-542000000.0,-18500000.0,0.0,4800000.0
AutoNation Inc,AN,,350698,2013.0,Q1TTM,2012-04-01,2013-03-31,,-144400000.0,5700000.0,88800000.0,6800000.0,21400000.0,980000000.0,-162700000.0,-312800000.0,448800000.0,-6100000.0,,2800000.0,-168800000.0,-312800000.0,451600000.0,-30000000.0,326400000.0,326600000.0,-200000.0,5900000.0,53700000.0,-2900000.0,,-178800000.0,-1007100000.0,-189300000.0,,6500000.0
AutoNation Inc,AN,,350698,2013.0,Q1,2013-01-01,2013-03-31,2014-04-18 15:57:01+00:00,-2800000.0,1400000.0,22700000.0,0.0,123000000.0,105000000.0,-213200000.0,-39800000.0,231200000.0,-5500000.0,0.0,3900000.0,-218700000.0,-39800000.0,235100000.0,-23400000.0,83000000.0,82800000.0,200000.0,900000.0,-57400000.0,-1100000.0,,-37700000.0,-246600000.0,-14200000.0,0.0,1800000.0
AutoNation Inc,AN,,350698,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 21:55:28+00:00,-205200000.0,5700000.0,106900000.0,41400000.0,-40200000.0,2780000000.0,-102900000.0,-376000000.0,486200000.0,0.0,0.0,-1100000.0,-102900000.0,-376000000.0,485100000.0,6200000.0,418700000.0,419800000.0,-1100000.0,-6000000.0,114700000.0,-11200000.0,,-209600000.0,-2509900000.0,-487700000.0,500000.0,8100000.0
AutoNation Inc,AN,,350698,2014.0,Q4,2014-10-01,2014-12-31,,-191900000.0,1400000.0,27900000.0,19900000.0,-116400000.0,1820000000.0,202500000.0,-226800000.0,32400000.0,,,-200000.0,202500000.0,-226800000.0,32200000.0,7900000.0,116700000.0,116900000.0,-200000.0,2600000.0,122700000.0,-2800000.0,,-57300000.0,-1630800000.0,-109400000.0,,5300000.0
AutoNation Inc,AN,,350698,2014.0,Q3TTM,2013-10-01,2014-09-30,,-28300000.0,5700000.0,104200000.0,21500000.0,-36100000.0,1155000000.0,-274300000.0,-195200000.0,469800000.0,,,-1100000.0,-274300000.0,-195200000.0,468700000.0,-800000.0,411400000.0,412000000.0,-600000.0,-16600000.0,96900000.0,-10100000.0,,-202500000.0,-1099200000.0,-427000000.0,500000.0,23700000.0
AutoNation Inc,AN,,350698,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 16:17:34+00:00,-13300000.0,4300000.0,79000000.0,21500000.0,76200000.0,960000000.0,-305400000.0,-149200000.0,453800000.0,0.0,0.0,-900000.0,-305400000.0,-149200000.0,452900000.0,-1700000.0,302000000.0,302900000.0,-900000.0,-8600000.0,-8000000.0,-8400000.0,,-152300000.0,-879100000.0,-378300000.0,500000.0,2800000.0
AutoNation Inc,AN,,350698,2014.0,Q3,2014-07-01,2014-09-30,,-13300000.0,1400000.0,27200000.0,11700000.0,108800000.0,350000000.0,-189100000.0,-53900000.0,242400000.0,,,-400000.0,-189100000.0,-53900000.0,242000000.0,-1000000.0,106500000.0,106700000.0,-200000.0,-1700000.0,-33000000.0,-2400000.0,,-50200000.0,-310000000.0,-196100000.0,,300000.0
AutoNation Inc,AN,,350698,2014.0,Q2TTM,2013-07-01,2014-06-30,,-15400000.0,5800000.0,101100000.0,9800000.0,-74800000.0,1050000000.0,-195200000.0,-222200000.0,417200000.0,,,-1000000.0,-195200000.0,-222200000.0,416200000.0,-1200000.0,397500000.0,397700000.0,-200000.0,-13600000.0,102800000.0,-6700000.0,,-233900000.0,-1117000000.0,-231000000.0,500000.0,23500000.0
AutoNation Inc,AN,,350698,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-22 17:19:16+00:00,0.0,2900000.0,51800000.0,9800000.0,-32600000.0,610000000.0,-116300000.0,-95300000.0,211400000.0,0.0,0.0,-500000.0,-116300000.0,-95300000.0,210900000.0,-700000.0,195500000.0,196200000.0,-700000.0,-6900000.0,25000000.0,-6000000.0,,-102100000.0,-569100000.0,-182200000.0,500000.0,2500000.0
AutoNation Inc,AN,,350698,2014.0,Q2,2014-04-01,2014-06-30,,,1500000.0,26200000.0,-200000.0,-133600000.0,320000000.0,57000000.0,-53000000.0,-4500000.0,,,-200000.0,57000000.0,-53000000.0,-4700000.0,-700000.0,100400000.0,100700000.0,-300000.0,700000.0,45900000.0,-2700000.0,,-52400000.0,-242900000.0,-66000000.0,,2300000.0
AutoNation Inc,AN,,350698,2014.0,Q1TTM,2013-04-01,2014-03-31,,-85100000.0,5700000.0,98200000.0,20100000.0,-15300000.0,1000000000.0,-180600000.0,-260300000.0,463600000.0,-800000.0,,1000000.0,-181400000.0,-260300000.0,464600000.0,22900000.0,387000000.0,386700000.0,300000.0,-13100000.0,158200000.0,-5300000.0,,-214700000.0,-1169500000.0,-169300000.0,500000.0,24200000.0
AutoNation Inc,AN,,350698,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 17:00:10+00:00,0.0,1400000.0,25600000.0,10000000.0,101000000.0,290000000.0,-173300000.0,-42300000.0,215900000.0,0.0,0.0,-300000.0,-173300000.0,-42300000.0,215600000.0,0.0,95100000.0,95500000.0,-400000.0,-7600000.0,-20900000.0,-3300000.0,,-49700000.0,-326200000.0,-116200000.0,500000.0,200000.0
AutoNation Inc,AN,,350698,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 18:46:25+00:00,-321500000.0,4700000.0,127400000.0,43900000.0,-72700000.0,2758000000.0,900000.0,-509400000.0,508200000.0,0.0,0.0,-1000000.0,900000.0,-509400000.0,507200000.0,-1300000.0,442600000.0,441500000.0,1100000.0,5100000.0,34600000.0,-7400000.0,,-257800000.0,-2554400000.0,-237300000.0,,33400000.0
AutoNation Inc,AN,,350698,2015.0,Q4,2015-10-01,2015-12-31,,-197700000.0,,,7700000.0,,264500000.0,234800000.0,-256500000.0,32100000.0,,,-200000.0,234800000.0,-256500000.0,31900000.0,10200000.0,0.0,,0.0,,109700000.0,1900000.0,,-69800000.0,-113400000.0,-26000000.0,,1400000.0
AutoNation Inc,AN,,350698,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 16:19:09+00:00,-123800000.0,3400000.0,93700000.0,36200000.0,34800000.0,2493500000.0,-233900000.0,-252900000.0,476100000.0,0.0,0.0,-800000.0,-233900000.0,-252900000.0,475300000.0,-11500000.0,345100000.0,344300000.0,800000.0,-1700000.0,-75100000.0,-9300000.0,,-188000000.0,-2441000000.0,-211300000.0,,32000000.0
AutoNation Inc,AN,,350698,2015.0,Q3TTM,2014-10-01,2015-09-30,,-315700000.0,4800000.0,121600000.0,56100000.0,-81600000.0,4313500000.0,-31400000.0,-479700000.0,508500000.0,,,-1000000.0,-31400000.0,-479700000.0,507500000.0,-3600000.0,461800000.0,461200000.0,600000.0,900000.0,47600000.0,-12100000.0,,-245300000.0,-4071800000.0,-320700000.0,,37300000.0
AutoNation Inc,AN,,350698,2015.0,Q3,2015-07-01,2015-09-30,,-50700000.0,1200000.0,32900000.0,20500000.0,81200000.0,1115000000.0,-171500000.0,-62900000.0,233300000.0,,,-300000.0,-171500000.0,-62900000.0,233000000.0,-1400000.0,118500000.0,118000000.0,500000.0,-1000000.0,-95400000.0,-2900000.0,,-52800000.0,-1041100000.0,-150000000.0,,23000000.0
AutoNation Inc,AN,,350698,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 16:23:36+00:00,-73100000.0,2200000.0,60800000.0,15700000.0,-46400000.0,1378500000.0,-62400000.0,-190000000.0,242800000.0,0.0,0.0,-500000.0,-62400000.0,-190000000.0,242300000.0,-10100000.0,226600000.0,226300000.0,300000.0,-700000.0,20300000.0,-6400000.0,,-135200000.0,-1399900000.0,-61300000.0,,9000000.0
AutoNation Inc,AN,,350698,2015.0,Q2TTM,2014-07-01,2015-06-30,,-278300000.0,5000000.0,115900000.0,47300000.0,-54000000.0,3548500000.0,-49000000.0,-470700000.0,517600000.0,,,-1100000.0,-49000000.0,-470700000.0,516500000.0,-3200000.0,449800000.0,449900000.0,-100000.0,200000.0,110000000.0,-11600000.0,,-242700000.0,-3340700000.0,-366800000.0,,14600000.0
AutoNation Inc,AN,,350698,2015.0,Q2,2015-04-01,2015-06-30,,-45400000.0,1100000.0,32100000.0,,-103800000.0,838500000.0,58900000.0,-110400000.0,43000000.0,,,-300000.0,58900000.0,-110400000.0,42700000.0,-8800000.0,115100000.0,115000000.0,100000.0,-1600000.0,53900000.0,-5000000.0,,-68800000.0,-781800000.0,-51700000.0,,8800000.0
AutoNation Inc,AN,,350698,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 17:21:51+00:00,-27700000.0,1100000.0,28700000.0,15700000.0,57400000.0,540000000.0,-121300000.0,-79600000.0,199800000.0,0.0,0.0,-200000.0,-121300000.0,-79600000.0,199600000.0,-1300000.0,111500000.0,111300000.0,200000.0,900000.0,-33600000.0,-1400000.0,,-66400000.0,-618100000.0,-9600000.0,,200000.0
AutoNation Inc,AN,,350698,2015.0,Q1TTM,2014-04-01,2015-03-31,,-232900000.0,5400000.0,110000000.0,47100000.0,-83800000.0,3030000000.0,-50900000.0,-413300000.0,470100000.0,,,-1000000.0,-50900000.0,-413300000.0,469100000.0,4900000.0,435100000.0,435600000.0,-500000.0,2500000.0,102000000.0,-9300000.0,,-226300000.0,-2801800000.0,-381100000.0,,8100000.0
AutoNation Inc,AN,,350698,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 17:16:34+00:00,-410400000.0,5400000.0,143400000.0,150400000.0,-28500000.0,1672500000.0,-35600000.0,-493000000.0,517300000.0,0.0,0.0,-1300000.0,-35600000.0,-493000000.0,516000000.0,-12600000.0,430500000.0,431700000.0,-1200000.0,-34700000.0,160800000.0,3000000.0,0.0,-249500000.0,-1356700000.0,-512200000.0,,13500000.0
AutoNation Inc,AN,,350698,2016.0,Q4,2016-10-01,2016-12-31,,-47900000.0,1400000.0,36400000.0,62900000.0,-77300000.0,247000000.0,-1700000.0,-36200000.0,37700000.0,,,-500000.0,-1700000.0,-36200000.0,37200000.0,-700000.0,115300000.0,115600000.0,-300000.0,-38400000.0,73600000.0,-600000.0,,-56900000.0,-295900000.0,-26400000.0,,6300000.0
AutoNation Inc,AN,,350698,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:57:07+00:00,-362500000.0,4000000.0,107000000.0,87500000.0,48800000.0,1425500000.0,-33900000.0,-456800000.0,479600000.0,0.0,0.0,-800000.0,-33900000.0,-456800000.0,478800000.0,-11900000.0,315200000.0,316100000.0,-900000.0,3700000.0,87200000.0,3600000.0,,-192600000.0,-1060800000.0,-485800000.0,,7200000.0
AutoNation Inc,AN,,350698,2016.0,Q3TTM,2015-10-01,2016-09-30,,-560200000.0,5300000.0,140700000.0,95200000.0,-58700000.0,1690000000.0,200900000.0,-713300000.0,511700000.0,,,-1000000.0,200900000.0,-713300000.0,510700000.0,-1700000.0,412700000.0,413300000.0,-600000.0,10500000.0,196900000.0,5500000.0,,-262400000.0,-1174200000.0,-511800000.0,,8600000.0
AutoNation Inc,AN,,350698,2016.0,Q3,2016-07-01,2016-09-30,,-99600000.0,1300000.0,36300000.0,37500000.0,109600000.0,306900000.0,-112200000.0,-130900000.0,250900000.0,,,-300000.0,-112200000.0,-130900000.0,250600000.0,7500000.0,107300000.0,108600000.0,-1300000.0,-4100000.0,-61400000.0,700000.0,,-69500000.0,-294200000.0,-63500000.0,,
AutoNation Inc,AN,,350698,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:32:10+00:00,-262900000.0,2700000.0,70700000.0,50000000.0,-60800000.0,1118600000.0,78300000.0,-325900000.0,228700000.0,0.0,0.0,-500000.0,78300000.0,-325900000.0,228200000.0,-19400000.0,207900000.0,207500000.0,400000.0,7800000.0,148600000.0,2900000.0,,-123100000.0,-766600000.0,-422300000.0,,7200000.0
AutoNation Inc,AN,,350698,2016.0,Q2TTM,2015-07-01,2016-06-30,,-511300000.0,5200000.0,137300000.0,78200000.0,-87100000.0,2498100000.0,141600000.0,-645300000.0,494100000.0,,,-1000000.0,141600000.0,-645300000.0,493100000.0,-10600000.0,423900000.0,422700000.0,1200000.0,13600000.0,162900000.0,1900000.0,,-245700000.0,-1921100000.0,-598300000.0,,31600000.0
