company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AT&T Inc,T,549300Z40J86GGSTL398,732717,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 17:19:20+00:00,1.95,1.95,,21577000000.0,1.94,,6252000000.0,12147000000.0,12147000000.0,,11951000000.0,196000000.0,46801000000.0,107378000000.0,,,,810000000.0,,11550000000.0,,,30146000000.0,46801000000.0,72127000000.0,3507000000.0,692000000.0,51723000000.0,20404000000.0,-2005000000.0,18399000000.0,118928000000.0,6128700000.0,6128700000.0,6160300000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 17:53:20+00:00,-0.44,-0.44,1.61,19673000000.0,-0.44,,-2210000000.0,-2364000000.0,-2362000000.0,-2000000.0,-2625000000.0,261000000.0,56688000000.0,111403000000.0,,,,-332000000.0,,12040000000.0,,,48772000000.0,56688000000.0,66755000000.0,3369000000.0,819000000.0,68445000000.0,-1690000000.0,-2882000000.0,-4572000000.0,123443000000.0,5927000000.0,5927000000.0,5927000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 12:09:20+00:00,0.55,0.55,0.4,4978000000.0,0.55,,1705000000.0,3289000000.0,3289000000.0,,3230000000.0,59000000.0,13022000000.0,28017000000.0,,,,-23000000.0,,3325000000.0,,,7724000000.0,13022000000.0,18320000000.0,858000000.0,257000000.0,12702000000.0,5618000000.0,-624000000.0,4994000000.0,31342000000.0,5872700000.0,5893000000.0,5872700000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2008.0,Q2,2008-04-01,2008-06-30,2009-08-05 16:39:31+00:00,0.64,0.64,0.4,4958000000.0,0.63,,2111000000.0,3843000000.0,3843000000.0,,3772000000.0,71000000.0,11897000000.0,27850000000.0,,,,29000000.0,,3016000000.0,,,7444000000.0,11897000000.0,18969000000.0,854000000.0,212000000.0,12402000000.0,6567000000.0,-613000000.0,5954000000.0,30866000000.0,5893800000.0,5926000000.0,5987300000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,FY,2009-01-01,2009-12-31,2011-02-28 17:53:20+00:00,2.06,2.06,1.65,19515000000.0,2.05,,6091000000.0,12447000000.0,12427000000.0,20000000.0,12138000000.0,309000000.0,50571000000.0,111172000000.0,,,,152000000.0,,11341000000.0,,,31427000000.0,50571000000.0,71942000000.0,3368000000.0,734000000.0,50942000000.0,21000000000.0,-2482000000.0,18518000000.0,122513000000.0,5900000000.0,5900000000.0,5900000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q4,2009-10-01,2009-12-31,,0.45,0.45,0.42,4873000000.0,0.44,,1207000000.0,2695000000.0,2685000000.0,10000000.0,2622000000.0,73000000.0,12912000000.0,27819000000.0,,,,108000000.0,,2775000000.0,,,8418000000.0,12912000000.0,17682000000.0,792000000.0,185000000.0,13291000000.0,4391000000.0,-499000000.0,3892000000.0,30594000000.0,5900000000.0,5900000000.0,5900000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.61,1.61,1.23,14642000000.0,1.61,,4884000000.0,9752000000.0,9742000000.0,10000000.0,9516000000.0,236000000.0,37659000000.0,83353000000.0,,,,44000000.0,,8566000000.0,,,23009000000.0,37659000000.0,54260000000.0,2576000000.0,549000000.0,37651000000.0,16609000000.0,-1983000000.0,14626000000.0,91919000000.0,5911100000.0,5901000000.0,5922000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q3,2009-07-01,2009-09-30,2010-11-04 20:57:08+00:00,0.54,0.54,0.41,4881000000.0,0.54,,1463000000.0,3275000000.0,3268000000.0,7000000.0,3192000000.0,83000000.0,12907000000.0,27925000000.0,,,,29000000.0,,2809000000.0,,,7574000000.0,12907000000.0,17827000000.0,851000000.0,181000000.0,12455000000.0,5372000000.0,-641000000.0,4731000000.0,30734000000.0,5911100000.0,5901000000.0,5922000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.07,1.07,0.82,9761000000.0,1.07,,3421000000.0,6477000000.0,6474000000.0,3000000.0,6324000000.0,153000000.0,24752000000.0,55428000000.0,,,,15000000.0,,5757000000.0,,,15435000000.0,24752000000.0,36433000000.0,1725000000.0,368000000.0,25196000000.0,11237000000.0,-1342000000.0,9895000000.0,61185000000.0,5922200000.0,5900000000.0,5923000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 14:53:47+00:00,0.54,0.54,0.41,4875000000.0,0.54,,1612000000.0,3276000000.0,3273000000.0,3000000.0,3198000000.0,78000000.0,12557000000.0,27749000000.0,,,,30000000.0,,2865000000.0,,,7682000000.0,12557000000.0,18057000000.0,876000000.0,231000000.0,12557000000.0,5500000000.0,-615000000.0,4885000000.0,30614000000.0,5922200000.0,5900000000.0,5923000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 17:14:53+00:00,0.53,0.53,0.41,4886000000.0,0.53,,1809000000.0,3201000000.0,3201000000.0,,3126000000.0,75000000.0,12195000000.0,27679000000.0,,,,-15000000.0,,2892000000.0,,,7753000000.0,12195000000.0,18376000000.0,849000000.0,137000000.0,12639000000.0,5737000000.0,-727000000.0,5010000000.0,30571000000.0,5898100000.0,5896000000.0,5898100000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2010.0,FY,2010-01-01,2010-12-31,2012-02-24 14:34:06+00:00,3.36,6.59,1.69,19379000000.0,6.57,85000000.0,-1162000000.0,20179000000.0,19400000000.0,779000000.0,19864000000.0,315000000.0,52379000000.0,113332000000.0,,,,897000000.0,,10948000000.0,,,32864000000.0,52379000000.0,71901000000.0,2994000000.0,762000000.0,52328000000.0,19573000000.0,-1335000000.0,18238000000.0,124280000000.0,5913000000.0,3014300000.0,3023400000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2010.0,Q4,2010-10-01,2010-12-31,,0.18,3.41,0.43,4907000000.0,3.42,85000000.0,388000000.0,1161000000.0,1159000000.0,2000000.0,1089000000.0,72000000.0,13939000000.0,28463000000.0,,,,72000000.0,,2898000000.0,,,10342000000.0,13939000000.0,17422000000.0,746000000.0,133000000.0,15334000000.0,2088000000.0,-541000000.0,1547000000.0,31361000000.0,5913000000.0,3014300000.0,3023400000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 17:15:29+00:00,2.08,2.08,0.42,4873000000.0,2.07,,-6573000000.0,12396000000.0,11616000000.0,780000000.0,12319000000.0,77000000.0,13605000000.0,28561000000.0,,,,124000000.0,,3020000000.0,,,7672000000.0,13605000000.0,17976000000.0,729000000.0,217000000.0,12545000000.0,5431000000.0,-388000000.0,5043000000.0,31581000000.0,5922600000.0,5909000000.0,5938000000.0
AT&T Inc,T,549300Z40J86GGSTL398,732717,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.18,3.18,1.26,14472000000.0,3.15,,-1550000000.0,19018000000.0,18241000000.0,777000000.0,18775000000.0,243000000.0,38440000000.0,84869000000.0,,,,825000000.0,,8050000000.0,,,22522000000.0,38440000000.0,54479000000.0,2248000000.0,629000000.0,36994000000.0,17485000000.0,-794000000.0,16691000000.0,92919000000.0,5922600000.0,5909000000.0,5938000000.0
