company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Macy's Inc,M,,794367,2007.0,FY,2007-02-04,2008-02-02,2010-03-31 12:06:20+00:00,2.0,2.0,0.5175,1.97,0.0,411000000.0,893000000.0,909000000.0,-16000000.0,893000000.0,,15677000000.0,26313000000.0,,,,219000000.0,8554000000.0,15677000000.0,10636000000.0,579000000.0,36000000.0,8773000000.0,1863000000.0,-543000000.0,1320000000.0,26313000000.0,446500000.0,446500000.0,453300000.0
Macy's Inc,M,,794367,2008.0,FY,2008-02-03,2009-01-31,2011-03-30 15:30:26+00:00,-11.34,-11.34,0.5275,-11.34,5382000000.0,-163000000.0,-4775000000.0,-4775000000.0,,-4775000000.0,,15009000000.0,24892000000.0,,,,398000000.0,8481000000.0,15009000000.0,9883000000.0,588000000.0,28000000.0,14261000000.0,-4378000000.0,-560000000.0,-4938000000.0,24892000000.0,421200000.0,421200000.0,421200000.0
Macy's Inc,M,,794367,2008.0,Q3,2008-08-03,2008-11-01,2009-12-07 13:44:51+00:00,-0.1,-0.1,,-0.1,0.0,-31000000.0,-44000000.0,-44000000.0,,-44000000.0,,3324000000.0,5493000000.0,,,,16000000.0,2085000000.0,3324000000.0,2169000000.0,151000000.0,8000000.0,2101000000.0,68000000.0,-143000000.0,-75000000.0,5493000000.0,440000000.0,440000000.0,440000000.0
Macy's Inc,M,,794367,2008.0,Q2,2008-05-04,2008-08-02,2009-09-08 15:23:57+00:00,0.17,0.17,,0.17,50000000.0,48000000.0,73000000.0,73000000.0,,73000000.0,,3346000000.0,5718000000.0,,,,26000000.0,2037000000.0,3346000000.0,2372000000.0,147000000.0,9000000.0,2113000000.0,259000000.0,-138000000.0,121000000.0,5718000000.0,429400000.0,429400000.0,429400000.0
Macy's Inc,M,,794367,2009.0,FY,2009-02-01,2010-01-30,2011-03-30 15:30:26+00:00,0.78,0.78,0.2,0.78,0.0,178000000.0,329000000.0,329000000.0,,329000000.0,,13973000000.0,23489000000.0,,,,391000000.0,8062000000.0,13973000000.0,9516000000.0,562000000.0,6000000.0,8453000000.0,1063000000.0,-556000000.0,507000000.0,23489000000.0,421700000.0,421700000.0,421700000.0
Macy's Inc,M,,794367,2009.0,Q4,2009-11-01,2010-01-30,,1.05,1.05,0.2,1.05,,290000000.0,445000000.0,445000000.0,,445000000.0,,4577000000.0,7849000000.0,,,,186000000.0,2212000000.0,4577000000.0,3272000000.0,139000000.0,,2398000000.0,874000000.0,-139000000.0,735000000.0,7849000000.0,421700000.0,421700000.0,421700000.0
Macy's Inc,M,,794367,2009.0,Q3,2009-08-02,2009-10-31,2009-12-07 13:44:51+00:00,-0.08,-0.08,,-0.08,0.0,-47000000.0,-35000000.0,-35000000.0,,-35000000.0,,3156000000.0,5277000000.0,,,,33000000.0,2033000000.0,3156000000.0,2121000000.0,139000000.0,2000000.0,2066000000.0,55000000.0,-137000000.0,-82000000.0,5277000000.0,437500000.0,437500000.0,437500000.0
Macy's Inc,M,,794367,2009.0,Q3YTD,2009-02-01,2009-10-31,,-0.27,-0.27,,-0.27,,-112000000.0,-116000000.0,-116000000.0,,-116000000.0,,9396000000.0,15640000000.0,,,,205000000.0,5850000000.0,9396000000.0,6244000000.0,423000000.0,6000000.0,6055000000.0,189000000.0,-417000000.0,-228000000.0,15640000000.0,437500000.0,437500000.0,437500000.0
Macy's Inc,M,,794367,2009.0,Q2,2009-05-03,2009-08-01,2009-09-08 15:23:57+00:00,0.02,0.02,,0.02,0.0,102000000.0,7000000.0,7000000.0,,7000000.0,,3021000000.0,5164000000.0,,,,34000000.0,1861000000.0,3021000000.0,2143000000.0,141000000.0,2000000.0,1895000000.0,248000000.0,-139000000.0,109000000.0,5164000000.0,350000000.0,350000000.0,350000000.0
Macy's Inc,M,,794367,2009.0,Q2YTD,2009-02-01,2009-08-01,,-0.19,-0.19,,-0.19,,-65000000.0,-81000000.0,-81000000.0,,-81000000.0,,6240000000.0,10363000000.0,,,,172000000.0,3817000000.0,6240000000.0,4123000000.0,284000000.0,4000000.0,3989000000.0,134000000.0,-280000000.0,-146000000.0,10363000000.0,350000000.0,350000000.0,350000000.0
