company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2TTM,2012-07-01,2013-06-30,,,4409000000.0,1372000000.0,-18268000000.0,1677000000.0,,-2561000000.0,33150000000.0,,-24836000000.0,1014000000.0,-42483000000.0,-33632000000.0,53787000000.0,-42483000000.0,-33632000000.0,53787000000.0,-24889000000.0,45558000000.0,6567000000.0,6567000000.0,1948000000.0,1082000000.0,78571000000.0,,-1897000000.0,6902000000.0,-217739000000.0,-134355000000.0,-1003000000.0,-5535000000.0,182159000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2,2013-04-01,2013-06-30,,,589000000.0,,,402000000.0,,-737000000.0,36894000000.0,,9252000000.0,996000000.0,-43581000000.0,-3962000000.0,46128000000.0,-43581000000.0,-3962000000.0,46128000000.0,-2152000000.0,-14400000000.0,4012000000.0,4012000000.0,-4244000000.0,3020000000.0,45108000000.0,-36131000000.0,-472000000.0,1211000000.0,-79855000000.0,-77527000000.0,-1003000000.0,-5535000000.0,116268000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 16:34:39+00:00,,1205000000.0,,,813000000.0,,-2095000000.0,58057000000.0,,40913000000.0,1008000000.0,-80133000000.0,-2292000000.0,72596000000.0,-80133000000.0,-2292000000.0,72596000000.0,-11924000000.0,-24478000000.0,5495000000.0,5495000000.0,-4244000000.0,4102000000.0,-1000000.0,,-954000000.0,2924000000.0,-125298000000.0,-90083000000.0,-1003000000.0,-5535000000.0,127250000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q1TTM,2012-04-01,2013-03-31,,,3980000000.0,1372000000.0,-18268000000.0,1717000000.0,,-2649000000.0,9348000000.0,,-3547000000.0,-8000000.0,-29275000000.0,-21903000000.0,26015000000.0,-29275000000.0,-21903000000.0,26015000000.0,-27812000000.0,53872000000.0,5018000000.0,5018000000.0,5860000000.0,-1512000000.0,33508000000.0,36131000000.0,-1908000000.0,7464000000.0,-172862000000.0,-111192000000.0,,,108968000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:11:19+00:00,,2635000000.0,2558000000.0,11082000000.0,1586000000.0,,-3067000000.0,19865000000.0,,51573000000.0,5957000000.0,-12201000000.0,-8260000000.0,30795000000.0,-12201000000.0,-8260000000.0,30795000000.0,7267000000.0,-335000000.0,5520000000.0,5520000000.0,-1495000000.0,-1086000000.0,3161000000.0,,-2306000000.0,2275000000.0,-274289000000.0,-68576000000.0,-1675000000.0,,267524000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q4,2014-10-01,2014-12-31,,,252000000.0,2558000000.0,11082000000.0,414000000.0,,-1782000000.0,-3019000000.0,,4656000000.0,1396000000.0,-15714000000.0,27078000000.0,348000000.0,-15714000000.0,27078000000.0,348000000.0,9930000000.0,6955000000.0,3737000000.0,3737000000.0,31487000000.0,-1255000000.0,-16655000000.0,,-837000000.0,219000000.0,-79310000000.0,-11229000000.0,,,74901000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,1559000000.0,12912000000.0,,,-1487000000.0,,,65866000000.0,4561000000.0,-15938000000.0,-17590000000.0,42441000000.0,-15938000000.0,-17590000000.0,42441000000.0,7426000000.0,1863000000.0,0.0,,-11303000000.0,,-8359000000.0,,-1830000000.0,,-247223000000.0,-75013000000.0,-3026000000.0,,240936000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3,2014-07-01,2014-09-30,,,631000000.0,,,391000000.0,,-1474000000.0,1469000000.0,,11128000000.0,3067000000.0,-34183000000.0,8471000000.0,2946000000.0,-34183000000.0,8471000000.0,2946000000.0,-24240000000.0,-22348000000.0,-232000000.0,-232000000.0,6139000000.0,51000000.0,85000000.0,,-765000000.0,636000000.0,-83471000000.0,-25350000000.0,,,85803000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:57:30+00:00,,2383000000.0,,,1172000000.0,,-1285000000.0,22884000000.0,,46917000000.0,4561000000.0,3513000000.0,-35338000000.0,30447000000.0,3513000000.0,-35338000000.0,30447000000.0,-2663000000.0,-7290000000.0,1783000000.0,1783000000.0,-32982000000.0,169000000.0,19816000000.0,,-1469000000.0,2056000000.0,-194979000000.0,-57347000000.0,-1675000000.0,,192623000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,1559000000.0,12912000000.0,,,421000000.0,,,56543000000.0,1494000000.0,22387000000.0,-16459000000.0,47722000000.0,22387000000.0,-16459000000.0,47722000000.0,54071000000.0,53546000000.0,0.0,,-5281000000.0,,-75435000000.0,,-1427000000.0,,-212820000000.0,-7516000000.0,-3892000000.0,-926000000.0,201642000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2,2014-04-01,2014-06-30,,,846000000.0,,,391000000.0,,191000000.0,-2386000000.0,,11134000000.0,1494000000.0,10679000000.0,-14394000000.0,4778000000.0,10679000000.0,-14394000000.0,4778000000.0,1254000000.0,679000000.0,2291000000.0,2291000000.0,-14150000000.0,3225000000.0,14707000000.0,,-360000000.0,411000000.0,-42329000000.0,-16742000000.0,-233000000.0,,42085000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 16:09:58+00:00,,1752000000.0,,,781000000.0,,189000000.0,21415000000.0,,35789000000.0,1494000000.0,37696000000.0,-43809000000.0,27501000000.0,37696000000.0,-43809000000.0,27501000000.0,21577000000.0,15058000000.0,2015000000.0,2015000000.0,-39121000000.0,118000000.0,19731000000.0,,-704000000.0,1420000000.0,-111508000000.0,-31997000000.0,-1675000000.0,,106820000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q1TTM,2013-04-01,2014-03-31,,,2953000000.0,1559000000.0,12912000000.0,1576000000.0,,-507000000.0,61549000000.0,,54661000000.0,996000000.0,-31873000000.0,-6027000000.0,89072000000.0,-31873000000.0,-6027000000.0,89072000000.0,50665000000.0,38467000000.0,9672000000.0,9672000000.0,4625000000.0,10714000000.0,-45034000000.0,-36131000000.0,-1539000000.0,2852000000.0,-250346000000.0,-68301000000.0,-4662000000.0,-6461000000.0,275825000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:14:38+00:00,,906000000.0,,,390000000.0,,-2000000.0,23801000000.0,,24655000000.0,0.0,27017000000.0,-29415000000.0,22723000000.0,27017000000.0,-29415000000.0,22723000000.0,20323000000.0,14379000000.0,-276000000.0,-276000000.0,-24971000000.0,-3107000000.0,5024000000.0,,-344000000.0,1009000000.0,-69179000000.0,-15255000000.0,-1442000000.0,,64735000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:10:05+00:00,,3447000000.0,2326000000.0,10623000000.0,1555000000.0,,-597000000.0,4313000000.0,,43670000000.0,2964000000.0,48535000000.0,-55571000000.0,28397000000.0,48535000000.0,-55571000000.0,28397000000.0,20764000000.0,78347000000.0,15910000000.0,15910000000.0,-659000000.0,11000000.0,-27059000000.0,,-3574000000.0,3161000000.0,-320511000000.0,-43439000000.0,-2374000000.0,,265599000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q4,2015-10-01,2015-12-31,,,1377000000.0,2326000000.0,10623000000.0,381000000.0,,-74000000.0,12000000.0,,6368000000.0,,6131000000.0,-22818000000.0,5688000000.0,6131000000.0,-22818000000.0,5688000000.0,-11073000000.0,35274000000.0,3358000000.0,3358000000.0,14199000000.0,-250000000.0,-25006000000.0,,-850000000.0,810000000.0,-108128000000.0,-8856000000.0,-799000000.0,,71111000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 16:08:05+00:00,,2070000000.0,,,1174000000.0,,-523000000.0,4301000000.0,,37302000000.0,2964000000.0,42404000000.0,-32753000000.0,22709000000.0,42404000000.0,-32753000000.0,22709000000.0,31837000000.0,43073000000.0,12552000000.0,12552000000.0,-14858000000.0,261000000.0,-2053000000.0,,-2724000000.0,2351000000.0,-212383000000.0,-34583000000.0,-1575000000.0,,194488000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3TTM,2014-10-01,2015-09-30,,,2322000000.0,2558000000.0,11082000000.0,1588000000.0,,-2305000000.0,1282000000.0,,41958000000.0,4360000000.0,26690000000.0,-5675000000.0,23057000000.0,26690000000.0,-5675000000.0,23057000000.0,41767000000.0,50028000000.0,16289000000.0,16289000000.0,16629000000.0,-994000000.0,-18708000000.0,,-3561000000.0,2570000000.0,-291693000000.0,-45812000000.0,-1575000000.0,,269389000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3,2015-07-01,2015-09-30,,,1170000000.0,,,388000000.0,,-178000000.0,21312000000.0,,2910000000.0,,-13938000000.0,-4768000000.0,25796000000.0,-13938000000.0,-4768000000.0,25796000000.0,6912000000.0,12449000000.0,4321000000.0,4321000000.0,-6778000000.0,-2201000000.0,-13795000000.0,,-961000000.0,806000000.0,-95723000000.0,-13741000000.0,-800000000.0,,97733000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 16:49:01+00:00,,900000000.0,,,786000000.0,,-345000000.0,-17011000000.0,,34392000000.0,2964000000.0,56342000000.0,-27985000000.0,-3087000000.0,56342000000.0,-27985000000.0,-3087000000.0,24925000000.0,30624000000.0,8231000000.0,8231000000.0,-8080000000.0,2462000000.0,11742000000.0,,-1763000000.0,1545000000.0,-116660000000.0,-20842000000.0,-775000000.0,,96755000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1783000000.0,2558000000.0,11082000000.0,1591000000.0,,-3601000000.0,-18561000000.0,,50176000000.0,7427000000.0,6445000000.0,7564000000.0,207000000.0,6445000000.0,7564000000.0,207000000.0,10615000000.0,15231000000.0,11736000000.0,11736000000.0,29546000000.0,1258000000.0,-4828000000.0,,-3365000000.0,2400000000.0,-279441000000.0,-57421000000.0,-775000000.0,,257459000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2,2015-04-01,2015-06-30,,,-291000000.0,,,391000000.0,,946000000.0,-11271000000.0,,23040000000.0,,17830000000.0,-14473000000.0,-3332000000.0,17830000000.0,-14473000000.0,-3332000000.0,971000000.0,-3608000000.0,5134000000.0,5134000000.0,6805000000.0,1925000000.0,9254000000.0,,-917000000.0,780000000.0,-62720000000.0,-9164000000.0,-775000000.0,,41442000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:10:57+00:00,,1191000000.0,,,395000000.0,,-1291000000.0,-5740000000.0,,11352000000.0,2964000000.0,38512000000.0,-13512000000.0,245000000.0,38512000000.0,-13512000000.0,245000000.0,23954000000.0,34232000000.0,3097000000.0,3097000000.0,-14885000000.0,537000000.0,2488000000.0,,-846000000.0,765000000.0,-53940000000.0,-11678000000.0,0.0,,55313000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q1TTM,2014-04-01,2015-03-31,,,2920000000.0,2558000000.0,11082000000.0,1591000000.0,,-4356000000.0,-9676000000.0,,38270000000.0,8921000000.0,-706000000.0,7643000000.0,8317000000.0,-706000000.0,7643000000.0,8317000000.0,10898000000.0,19518000000.0,8893000000.0,8893000000.0,8591000000.0,2558000000.0,625000000.0,,-2808000000.0,2031000000.0,-259050000000.0,-64999000000.0,-233000000.0,,258102000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:38:01+00:00,,3864000000.0,1043000000.0,10510000000.0,1511000000.0,,240000000.0,-15668000000.0,,35537000000.0,2947000000.0,33153000000.0,-62285000000.0,17284000000.0,33153000000.0,-62285000000.0,17277000000.0,-11615000000.0,63675000000.0,17822000000.0,17822000000.0,-5742000000.0,6158000000.0,-4063000000.0,,-4194000000.0,3597000000.0,-274554000000.0,-55637000000.0,-5112000000.0,0.0,218011000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q4,2016-10-01,2016-12-31,,,1107000000.0,1043000000.0,10510000000.0,373000000.0,,-2354000000.0,-19874000000.0,,10856000000.0,,15383000000.0,715000000.0,-9433000000.0,15383000000.0,715000000.0,-9440000000.0,4304000000.0,28039000000.0,4612000000.0,4612000000.0,20586000000.0,3575000000.0,-7909000000.0,,-1163000000.0,774000000.0,-60991000000.0,-13110000000.0,-1330000000.0,,41120000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 16:05:41+00:00,,2757000000.0,,,1138000000.0,,2594000000.0,4206000000.0,,24681000000.0,2947000000.0,17770000000.0,-63000000000.0,26717000000.0,17770000000.0,-63000000000.0,26717000000.0,-15919000000.0,35636000000.0,13210000000.0,13210000000.0,-26328000000.0,2583000000.0,3846000000.0,,-3031000000.0,2823000000.0,-213563000000.0,-42527000000.0,-3782000000.0,,176891000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3TTM,2015-10-01,2016-09-30,,,4134000000.0,2326000000.0,10623000000.0,1519000000.0,,2520000000.0,4218000000.0,,31049000000.0,2947000000.0,23901000000.0,-85818000000.0,32405000000.0,23901000000.0,-85818000000.0,32405000000.0,-26992000000.0,70910000000.0,16568000000.0,16568000000.0,-12129000000.0,2333000000.0,-21160000000.0,,-3881000000.0,3633000000.0,-321691000000.0,-51383000000.0,-4581000000.0,,248002000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3,2016-07-01,2016-09-30,,,1063000000.0,,,383000000.0,,351000000.0,-7098000000.0,,3945000000.0,,3860000000.0,-32510000000.0,526000000.0,3860000000.0,-32510000000.0,526000000.0,-27773000000.0,16804000000.0,4955000000.0,4955000000.0,-5073000000.0,373000000.0,165000000.0,,-1178000000.0,850000000.0,-95913000000.0,-14477000000.0,-1399000000.0,,68476000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-31 16:04:22+00:00,,1694000000.0,,,755000000.0,,2243000000.0,11304000000.0,,20736000000.0,2947000000.0,13910000000.0,-30490000000.0,26191000000.0,13910000000.0,-30490000000.0,26191000000.0,11854000000.0,18832000000.0,8255000000.0,8255000000.0,-21255000000.0,2210000000.0,3681000000.0,,-1853000000.0,1973000000.0,-117650000000.0,-28050000000.0,-2383000000.0,,108415000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2TTM,2015-07-01,2016-06-30,,,4241000000.0,2326000000.0,10623000000.0,1524000000.0,,1991000000.0,32628000000.0,,30014000000.0,2947000000.0,6103000000.0,-58076000000.0,57675000000.0,6103000000.0,-58076000000.0,57675000000.0,7693000000.0,66555000000.0,15934000000.0,15934000000.0,-13834000000.0,-241000000.0,-35120000000.0,,-3664000000.0,3589000000.0,-321501000000.0,-50647000000.0,-3982000000.0,,277259000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2,2016-04-01,2016-06-30,,,979000000.0,,,376000000.0,,837000000.0,9269000000.0,,11693000000.0,878000000.0,-15418000000.0,-9116000000.0,15294000000.0,-15418000000.0,-9116000000.0,15294000000.0,-8403000000.0,-1170000000.0,4783000000.0,4783000000.0,7392000000.0,-1089000000.0,-10911000000.0,,-879000000.0,976000000.0,-68795000000.0,-13646000000.0,-1383000000.0,,52287000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:06:33+00:00,,715000000.0,,,379000000.0,,1406000000.0,2035000000.0,,9043000000.0,2069000000.0,29328000000.0,-21374000000.0,10897000000.0,29328000000.0,-21374000000.0,10897000000.0,20257000000.0,20002000000.0,3472000000.0,3472000000.0,-28647000000.0,3299000000.0,14592000000.0,,-974000000.0,997000000.0,-48855000000.0,-14404000000.0,-1000000000.0,,56128000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q1TTM,2015-04-01,2016-03-31,,,2971000000.0,2326000000.0,10623000000.0,1539000000.0,,2100000000.0,12088000000.0,,41361000000.0,2069000000.0,39351000000.0,-63433000000.0,39049000000.0,39351000000.0,-63433000000.0,39049000000.0,17067000000.0,64117000000.0,16285000000.0,16285000000.0,-14421000000.0,2773000000.0,-14955000000.0,,-3702000000.0,3393000000.0,-315426000000.0,-46165000000.0,-3374000000.0,,266414000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:18:13+00:00,,2251000000.0,3235000000.0,12852000000.0,2103000000.0,,2105000000.0,-22729000000.0,,53486000000.0,0.0,49268000000.0,-51541000000.0,9864000000.0,49268000000.0,-51541000000.0,9864000000.0,9696000000.0,48611000000.0,18232000000.0,18232000000.0,-14523000000.0,6611000000.0,15165000000.0,,-5700000000.0,3396000000.0,-241305000000.0,-49480000000.0,-12814000000.0,0.0,204287000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q4,2017-10-01,2017-12-31,,,131000000.0,3235000000.0,12852000000.0,988000000.0,,227000000.0,-16041000000.0,,-5799000000.0,,3843000000.0,-11917000000.0,-7104000000.0,3843000000.0,-11917000000.0,-7100000000.0,-14947000000.0,25128000000.0,2365000000.0,2365000000.0,4467000000.0,4452000000.0,-4213000000.0,,-1576000000.0,1001000000.0,-54375000000.0,-4828000000.0,-4869000000.0,,37991000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 16:14:17+00:00,,2120000000.0,,,1115000000.0,,1878000000.0,-6688000000.0,,59285000000.0,0.0,45425000000.0,-39624000000.0,16968000000.0,45425000000.0,-39624000000.0,16964000000.0,24643000000.0,23483000000.0,15867000000.0,15867000000.0,-18990000000.0,2159000000.0,19378000000.0,,-4124000000.0,2395000000.0,-186930000000.0,-44652000000.0,-7945000000.0,0.0,166296000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3TTM,2016-10-01,2017-09-30,,,3227000000.0,1043000000.0,10510000000.0,1488000000.0,,-476000000.0,-26562000000.0,,70141000000.0,,60808000000.0,-38909000000.0,7535000000.0,60808000000.0,-38909000000.0,7524000000.0,28947000000.0,51522000000.0,20479000000.0,20479000000.0,1596000000.0,5734000000.0,11469000000.0,,-5287000000.0,3169000000.0,-247921000000.0,-57762000000.0,-9275000000.0,,207416000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q3,2017-07-01,2017-09-30,,,733000000.0,,,372000000.0,,414000000.0,17916000000.0,,13248000000.0,,8658000000.0,-15699000000.0,20308000000.0,8658000000.0,-15699000000.0,20304000000.0,13677000000.0,21437000000.0,5424000000.0,5424000000.0,-13000000.0,-4971000000.0,-6323000000.0,,-1721000000.0,834000000.0,-71563000000.0,-15002000000.0,-2981000000.0,,55877000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-30 16:31:01+00:00,,1387000000.0,,,743000000.0,,1464000000.0,-24604000000.0,,46037000000.0,0.0,36767000000.0,-23925000000.0,-3340000000.0,36767000000.0,-23925000000.0,-3340000000.0,10966000000.0,2046000000.0,10443000000.0,10443000000.0,-18977000000.0,7130000000.0,25701000000.0,,-2403000000.0,1561000000.0,-115367000000.0,-29650000000.0,-4964000000.0,0.0,110419000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2TTM,2016-07-01,2017-06-30,,,3557000000.0,1043000000.0,10510000000.0,1499000000.0,,-539000000.0,-51576000000.0,,60838000000.0,,56010000000.0,-55720000000.0,-12247000000.0,56010000000.0,-55720000000.0,-12254000000.0,-12503000000.0,46889000000.0,20010000000.0,20010000000.0,-3464000000.0,11078000000.0,17957000000.0,,-4744000000.0,3185000000.0,-272271000000.0,-57237000000.0,-7693000000.0,,220015000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q2,2017-04-01,2017-06-30,,,681000000.0,,,371000000.0,,651000000.0,-8283000000.0,,8528000000.0,,-9637000000.0,-9984000000.0,9649000000.0,-9637000000.0,-9984000000.0,9649000000.0,-9321000000.0,-9161000000.0,5106000000.0,5106000000.0,-6468000000.0,11048000000.0,10478000000.0,,-1148000000.0,726000000.0,-61369000000.0,-16098000000.0,-2236000000.0,,57853000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 16:44:02+00:00,,706000000.0,,,372000000.0,,813000000.0,-16321000000.0,,37509000000.0,0.0,46404000000.0,-13941000000.0,-12989000000.0,46404000000.0,-13941000000.0,-12989000000.0,20287000000.0,11207000000.0,5337000000.0,5337000000.0,-12509000000.0,-3918000000.0,15223000000.0,,-1255000000.0,835000000.0,-53998000000.0,-13552000000.0,-2728000000.0,,52566000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q1TTM,2016-04-01,2017-03-31,,,3855000000.0,1043000000.0,10510000000.0,1504000000.0,,-353000000.0,-34024000000.0,,64003000000.0,878000000.0,50229000000.0,-54852000000.0,-6602000000.0,50229000000.0,-54852000000.0,-6609000000.0,-11585000000.0,54880000000.0,19687000000.0,19687000000.0,10396000000.0,-1059000000.0,-3432000000.0,,-4475000000.0,3435000000.0,-279697000000.0,-54785000000.0,-6840000000.0,,214449000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:18:13+00:00,,1824000000.0,2470000000.0,19087000000.0,2063000000.0,,-1200000000.0,-1313000000.0,,64278000000.0,4515000000.0,53118000000.0,-71468000000.0,39520000000.0,53118000000.0,-71468000000.0,39520000000.0,19970000000.0,71931000000.0,28147000000.0,28147000000.0,-48384000000.0,5517000000.0,-3059000000.0,,-6895000000.0,3282000000.0,-150527000000.0,-53046000000.0,-20094000000.0,-4512000000.0,127443000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q4,2018-10-01,2018-12-31,,,413000000.0,2470000000.0,19087000000.0,524000000.0,,229000000.0,-18076000000.0,,3405000000.0,,30556000000.0,-24317000000.0,-13922000000.0,30556000000.0,-24317000000.0,-13922000000.0,-7454000000.0,35827000000.0,7278000000.0,7278000000.0,-12894000000.0,-4966000000.0,2898000000.0,,-1745000000.0,905000000.0,-48884000000.0,-4598000000.0,-5231000000.0,,37461000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-28 16:37:44+00:00,,1411000000.0,,,1539000000.0,,-1429000000.0,16763000000.0,,60873000000.0,4515000000.0,22562000000.0,-47151000000.0,53442000000.0,22562000000.0,-47151000000.0,53442000000.0,27424000000.0,36104000000.0,20869000000.0,20869000000.0,-35490000000.0,10483000000.0,-5957000000.0,,-5150000000.0,2377000000.0,-101643000000.0,-48448000000.0,-14863000000.0,-4512000000.0,89982000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1542000000.0,3235000000.0,12852000000.0,2527000000.0,,-1202000000.0,722000000.0,,55074000000.0,4515000000.0,26405000000.0,-59068000000.0,46338000000.0,26405000000.0,-59068000000.0,46342000000.0,12477000000.0,61232000000.0,23234000000.0,23234000000.0,-31023000000.0,14935000000.0,-10170000000.0,,-6726000000.0,3378000000.0,-156018000000.0,-53276000000.0,-19732000000.0,-4512000000.0,127973000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q3,2018-07-01,2018-09-30,,,233000000.0,,,784000000.0,,-710000000.0,8416000000.0,,10491000000.0,844000000.0,21045000000.0,-26282000000.0,19597000000.0,21045000000.0,-26282000000.0,19606000000.0,13659000000.0,35958000000.0,7167000000.0,7167000000.0,-21751000000.0,2281000000.0,-6420000000.0,,-1905000000.0,716000000.0,-37612000000.0,-11184000000.0,-5040000000.0,-1699000000.0,33081000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-29 17:06:39+00:00,,1178000000.0,,,755000000.0,,-719000000.0,8347000000.0,,50382000000.0,3671000000.0,1517000000.0,-20869000000.0,33845000000.0,1517000000.0,-20869000000.0,33836000000.0,13765000000.0,146000000.0,13702000000.0,13702000000.0,-13739000000.0,8202000000.0,463000000.0,,-3245000000.0,1661000000.0,-64031000000.0,-37264000000.0,-9823000000.0,-2813000000.0,56901000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2,2018-04-01,2018-06-30,,,0.0,,,0.0,,-1419000000.0,0.0,,24041000000.0,1322000000.0,-27085000000.0,1980000000.0,-6518000000.0,-27085000000.0,1980000000.0,-6518000000.0,-33042000000.0,-18973000000.0,6784000000.0,6784000000.0,18144000000.0,-13302000000.0,-439000000.0,,-1571000000.0,0.0,-43798000000.0,-23687000000.0,-4965000000.0,-2813000000.0,27634000000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2042000000.0,3235000000.0,12852000000.0,2115000000.0,,-78000000.0,10222000000.0,,57831000000.0,3671000000.0,14018000000.0,-48485000000.0,47049000000.0,14018000000.0,-48485000000.0,47040000000.0,12495000000.0,46711000000.0,21491000000.0,21491000000.0,-9285000000.0,7683000000.0,-10073000000.0,,-6542000000.0,3496000000.0,-189969000000.0,-57094000000.0,-17673000000.0,-2813000000.0,150769000000.0
