company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2012.0,Q1TTM,2011-04-01,2012-03-31,,1443000000.0,-0.3,-0.13,0.04,2712000000.0,-0.13,2090000000.0,3184000000.0,-2341000000.0,4856000000.0,9368000000.0,43210000000.0,13484000000.0,2104000000.0,50000000.0,50000000.0,-1326000000.0,43283000000.0,9859000000.0,16029000000.0,,3420000000.0,-630000000.0,25121000000.0,25317000000.0,1376000000.0,12014000000.0,436000000.0,36985000000.0,4296000000.0,20492000000.0,63775000000.0,79132000000.0,45572000000.0,-2291000000.0,88855000000.0,5687000000.0,,10933300000.0,10651367000.0,10761917000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:47:44+00:00,1086000000.0,0.94,0.94,0.04,1396000000.0,0.9,1229000000.0,,4741000000.0,6126000000.0,9749000000.0,36470000000.0,8436000000.0,1834000000.0,11431000000.0,11431000000.0,10082000000.0,42265000000.0,9791000000.0,11228000000.0,,2866000000.0,,21784000000.0,17041000000.0,1349000000.0,3556000000.0,,34719000000.0,2923000000.0,12755000000.0,55020000000.0,69214000000.0,46677000000.0,16172000000.0,88942000000.0,4706000000.0,12282000000.0,10725500000.0,10731165000.0,11491418000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q4,2013-10-01,2013-12-31,,266000000.0,0.3,0.3,0.01,314000000.0,0.28,304000000.0,,406000000.0,1738000000.0,2447000000.0,9086000000.0,1930000000.0,457000000.0,3439000000.0,3439000000.0,3183000000.0,10786000000.0,2442000000.0,1736000000.0,,736000000.0,,6155000000.0,-2059000000.0,256000000.0,336000000.0,,7987000000.0,682000000.0,2926000000.0,13712000000.0,17307000000.0,10702000000.0,3845000000.0,21488000000.0,1139000000.0,9287000000.0,10725500000.0,10731165000.0,11491418000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q3YTD,2013-01-01,2013-09-30,,820000000.0,0.64,0.64,0.03,1082000000.0,0.62,925000000.0,,4335000000.0,4388000000.0,7302000000.0,27384000000.0,6506000000.0,1377000000.0,7992000000.0,7992000000.0,6899000000.0,31479000000.0,7349000000.0,9492000000.0,,2130000000.0,,15629000000.0,19100000000.0,1093000000.0,3220000000.0,,26732000000.0,2241000000.0,9829000000.0,41308000000.0,51907000000.0,35975000000.0,12327000000.0,67454000000.0,3567000000.0,2995000000.0,10561900000.0,10718918000.0,11482226000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q3TTM,2012-10-01,2013-09-30,,1129000000.0,0.68,0.68,0.04,1520000000.0,0.65,1254000000.0,,1699000000.0,5988000000.0,9552000000.0,36750000000.0,8860000000.0,1857000000.0,8724000000.0,8724000000.0,7266000000.0,41803000000.0,9824000000.0,11206000000.0,,2849000000.0,,22425000000.0,12729000000.0,1458000000.0,5424000000.0,,35032000000.0,3096000000.0,13476000000.0,55279000000.0,70267000000.0,44311000000.0,10423000000.0,86114000000.0,4874000000.0,14388000000.0,10561900000.0,10718918000.0,11482226000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:39:42+00:00,270000000.0,0.21,0.21,0.01,334000000.0,0.2,291000000.0,,2348000000.0,1297000000.0,2205000000.0,9146000000.0,2099000000.0,511000000.0,2497000000.0,2497000000.0,2218000000.0,10266000000.0,2413000000.0,2806000000.0,,691000000.0,,4885000000.0,4166000000.0,279000000.0,296000000.0,,8310000000.0,683000000.0,3116000000.0,13382000000.0,16389000000.0,11264000000.0,4845000000.0,21530000000.0,1049000000.0,2995000000.0,10561900000.0,10718918000.0,11482226000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2YTD,2013-01-01,2013-06-30,,550000000.0,0.43,0.43,0.02,748000000.0,0.42,634000000.0,,1987000000.0,3091000000.0,5097000000.0,18238000000.0,4407000000.0,866000000.0,5495000000.0,5495000000.0,4681000000.0,21213000000.0,4936000000.0,6686000000.0,,1439000000.0,,10744000000.0,14934000000.0,814000000.0,2924000000.0,,18422000000.0,1558000000.0,6713000000.0,27926000000.0,35518000000.0,24711000000.0,7482000000.0,45924000000.0,2518000000.0,,10821200000.0,10775867000.0,11524510000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2TTM,2012-07-01,2013-06-30,,1174000000.0,0.47,0.47,0.04,1670000000.0,0.45,1316000000.0,,121000000.0,6027000000.0,9378000000.0,37201000000.0,9422000000.0,1825000000.0,6567000000.0,6567000000.0,5015000000.0,41475000000.0,9772000000.0,10210000000.0,,2964000000.0,,23498000000.0,15907000000.0,1552000000.0,6902000000.0,,35153000000.0,3306000000.0,14398000000.0,55873000000.0,71422000000.0,43537000000.0,6688000000.0,85012000000.0,5014000000.0,11393000000.0,10821200000.0,10775867000.0,11524510000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 16:34:39+00:00,274000000.0,0.33,0.33,0.01,366000000.0,0.32,319000000.0,,1486000000.0,1556000000.0,2548000000.0,9060000000.0,2101000000.0,437000000.0,4012000000.0,4012000000.0,3571000000.0,10549000000.0,2420000000.0,3075000000.0,,717000000.0,,4356000000.0,7547000000.0,441000000.0,1211000000.0,,8531000000.0,809000000.0,3276000000.0,13825000000.0,16018000000.0,12178000000.0,5498000000.0,22727000000.0,1181000000.0,,10821200000.0,10775867000.0,11524510000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q1,2013-01-01,2013-03-31,2013-05-07 17:12:00+00:00,276000000.0,0.1,0.1,0.01,382000000.0,0.1,315000000.0,,501000000.0,1535000000.0,2549000000.0,9178000000.0,2306000000.0,429000000.0,1483000000.0,1483000000.0,1110000000.0,10664000000.0,2516000000.0,3611000000.0,,722000000.0,,6388000000.0,7387000000.0,373000000.0,1713000000.0,,9891000000.0,749000000.0,3437000000.0,14101000000.0,19500000000.0,12533000000.0,1984000000.0,23197000000.0,1337000000.0,,11100000000.0,10798975000.0,11154778000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2013.0,Q1TTM,2012-04-01,2013-03-31,,1221000000.0,0.33,0.33,0.04,1823000000.0,0.32,1357000000.0,,-681000000.0,5617000000.0,8732000000.0,37885000000.0,10303000000.0,1837000000.0,5018000000.0,5018000000.0,3542000000.0,40474000000.0,9707000000.0,9661000000.0,,2987000000.0,,24336000000.0,17108000000.0,1476000000.0,7464000000.0,,35351000000.0,3440000000.0,15566000000.0,56040000000.0,72452000000.0,43779000000.0,4337000000.0,84253000000.0,5079000000.0,11393000000.0,11100000000.0,10798975000.0,11154778000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:11:19+00:00,936000000.0,0.43,0.43,0.12,1080000000.0,0.42,1039000000.0,,2443000000.0,6065000000.0,9010000000.0,34145000000.0,7276000000.0,1829000000.0,5520000000.0,5520000000.0,4476000000.0,40779000000.0,9529000000.0,7790000000.0,,2959000000.0,,29575000000.0,17976000000.0,1044000000.0,2275000000.0,,33787000000.0,2579000000.0,10935000000.0,51714000000.0,75656000000.0,45115000000.0,7963000000.0,85894000000.0,4561000000.0,13284000000.0,10409300000.0,10527818000.0,10584535000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q4,2014-10-01,2014-12-31,,228000000.0,0.33,0.33,0.05,237000000.0,0.32,238000000.0,,1681000000.0,1541000000.0,2664000000.0,8215000000.0,1665000000.0,491000000.0,3737000000.0,3737000000.0,3425000000.0,10462000000.0,2323000000.0,-749000000.0,,765000000.0,,4000000000.0,5721000000.0,312000000.0,219000000.0,,7693000000.0,616000000.0,2518000000.0,12980000000.0,14735000000.0,9910000000.0,5418000000.0,20372000000.0,1098000000.0,3397000000.0,10409300000.0,10527818000.0,10584535000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3YTD,2014-01-01,2014-09-30,,708000000.0,0.1,0.1,0.07,843000000.0,0.1,801000000.0,,762000000.0,4524000000.0,6346000000.0,25930000000.0,5611000000.0,1338000000.0,1783000000.0,1783000000.0,1051000000.0,30317000000.0,7206000000.0,8539000000.0,,2194000000.0,,25575000000.0,12255000000.0,732000000.0,2056000000.0,,26094000000.0,1963000000.0,8417000000.0,38734000000.0,60921000000.0,35205000000.0,2545000000.0,65522000000.0,3463000000.0,9887000000.0,11750000000.0,10515790000.0,10515790000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3TTM,2013-10-01,2014-09-30,,974000000.0,0.4,0.4,0.08,1157000000.0,0.38,1105000000.0,,1168000000.0,6262000000.0,8793000000.0,35016000000.0,7541000000.0,1795000000.0,5222000000.0,5222000000.0,4234000000.0,41103000000.0,9648000000.0,10275000000.0,,2930000000.0,,31730000000.0,10196000000.0,988000000.0,2392000000.0,,34081000000.0,2645000000.0,11343000000.0,52446000000.0,78228000000.0,45907000000.0,6390000000.0,87010000000.0,4602000000.0,19174000000.0,11750000000.0,10515790000.0,10515790000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:57:30+00:00,234000000.0,-0.04,-0.04,0.05,270000000.0,-0.04,239000000.0,,663000000.0,1351000000.0,2225000000.0,8535000000.0,1778000000.0,446000000.0,-232000000.0,-232000000.0,-470000000.0,10219000000.0,2338000000.0,2340000000.0,,748000000.0,,9085000000.0,3972000000.0,238000000.0,636000000.0,,8039000000.0,591000000.0,2639000000.0,12858000000.0,20142000000.0,10990000000.0,431000000.0,21209000000.0,1111000000.0,3327000000.0,11750000000.0,10515790000.0,10515790000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2YTD,2014-01-01,2014-06-30,,474000000.0,0.14,0.14,0.02,573000000.0,0.14,562000000.0,,99000000.0,3173000000.0,4121000000.0,17395000000.0,3833000000.0,892000000.0,2015000000.0,2015000000.0,1521000000.0,20098000000.0,4868000000.0,6199000000.0,,1446000000.0,,16490000000.0,8283000000.0,494000000.0,1420000000.0,,18055000000.0,1372000000.0,5778000000.0,25876000000.0,40779000000.0,24215000000.0,2114000000.0,44313000000.0,2352000000.0,6560000000.0,10710500000.0,10519359000.0,11265123000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2TTM,2013-07-01,2014-06-30,,1010000000.0,0.65,0.65,0.04,1221000000.0,0.62,1157000000.0,,2853000000.0,6208000000.0,8773000000.0,35627000000.0,7862000000.0,1860000000.0,7951000000.0,7951000000.0,6922000000.0,41150000000.0,9723000000.0,10741000000.0,,2873000000.0,,27530000000.0,10390000000.0,1029000000.0,2052000000.0,,34352000000.0,2737000000.0,11820000000.0,52970000000.0,74475000000.0,46181000000.0,10804000000.0,87331000000.0,4540000000.0,18842000000.0,10710500000.0,10519359000.0,11265123000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 16:09:58+00:00,235000000.0,0.19,0.19,0.01,282000000.0,0.19,297000000.0,,504000000.0,1631000000.0,2124000000.0,8635000000.0,1883000000.0,450000000.0,2291000000.0,2291000000.0,2035000000.0,10013000000.0,2374000000.0,2571000000.0,,710000000.0,,7176000000.0,4241000000.0,256000000.0,411000000.0,,8306000000.0,763000000.0,2928000000.0,12941000000.0,18541000000.0,11734000000.0,2795000000.0,21747000000.0,1175000000.0,3291000000.0,10710500000.0,10519359000.0,11265123000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q1TTM,2013-04-01,2014-03-31,,1049000000.0,0.79,0.79,0.04,1305000000.0,0.75,1179000000.0,,3835000000.0,6133000000.0,9197000000.0,36052000000.0,8080000000.0,1847000000.0,9672000000.0,9672000000.0,8458000000.0,41686000000.0,9769000000.0,11245000000.0,,2880000000.0,,24710000000.0,13696000000.0,1214000000.0,2852000000.0,,34577000000.0,2783000000.0,12168000000.0,53854000000.0,71952000000.0,46625000000.0,13507000000.0,88311000000.0,4546000000.0,15551000000.0,10280000000.0,10560518000.0,10560518000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:14:38+00:00,239000000.0,-0.05,-0.05,0.01,291000000.0,-0.05,265000000.0,,-405000000.0,1542000000.0,1997000000.0,8760000000.0,1950000000.0,442000000.0,-276000000.0,-276000000.0,-514000000.0,10085000000.0,2494000000.0,3628000000.0,,736000000.0,,9314000000.0,4042000000.0,238000000.0,1009000000.0,,9749000000.0,609000000.0,2850000000.0,12935000000.0,22238000000.0,12481000000.0,-681000000.0,22566000000.0,1177000000.0,3269000000.0,10280000000.0,10560518000.0,10560518000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:10:05+00:00,,1.38,1.38,0.2,861000000.0,1.31,988000000.0,,6277000000.0,5572000000.0,9178000000.0,31918000000.0,7301000000.0,1811000000.0,15910000000.0,15910000000.0,14427000000.0,38958000000.0,9247000000.0,7611000000.0,,3026000000.0,,13808000000.0,17487000000.0,1483000000.0,3161000000.0,,32751000000.0,2387000000.0,10549000000.0,49507000000.0,57617000000.0,44007000000.0,22187000000.0,82965000000.0,4397000000.0,13337000000.0,10454300000.0,10462282000.0,11236230000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q4,2015-10-01,2015-12-31,,-632000000.0,0.26,0.26,0.05,211000000.0,0.25,214000000.0,,1340000000.0,1272000000.0,1953000000.0,8006000000.0,2167000000.0,481000000.0,3060000000.0,3060000000.0,2730000000.0,9186000000.0,2356000000.0,1228000000.0,,804000000.0,,4270000000.0,4181000000.0,330000000.0,810000000.0,,7418000000.0,519000000.0,2897000000.0,12083000000.0,13893000000.0,9917000000.0,4400000000.0,19103000000.0,1106000000.0,3236000000.0,10454300000.0,10462282000.0,11236230000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:08:05+00:00,207000000.0,0.4,0.4,0.05,214000000.0,0.38,275000000.0,,1628000000.0,1287000000.0,2268000000.0,7965000000.0,1685000000.0,445000000.0,4619000000.0,4619000000.0,4178000000.0,9900000000.0,2258000000.0,2053000000.0,,754000000.0,,3200000000.0,4416000000.0,441000000.0,806000000.0,,7829000000.0,597000000.0,2496000000.0,12396000000.0,13939000000.0,11092000000.0,6247000000.0,20992000000.0,1134000000.0,3336000000.0,10445000000.0,10444291000.0,11197203000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3YTD,2015-01-01,2015-09-30,,632000000.0,1.12,1.12,0.15,650000000.0,1.06,774000000.0,,4937000000.0,4300000000.0,7225000000.0,23912000000.0,5134000000.0,1330000000.0,12850000000.0,12850000000.0,11697000000.0,29772000000.0,6891000000.0,6383000000.0,,2222000000.0,,9538000000.0,13306000000.0,1153000000.0,2351000000.0,,25333000000.0,1868000000.0,7652000000.0,37424000000.0,43724000000.0,34090000000.0,17787000000.0,63862000000.0,3291000000.0,10101000000.0,10445000000.0,10444291000.0,11197203000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q3TTM,2014-10-01,2015-09-30,,860000000.0,1.45,1.45,0.2,887000000.0,1.38,1012000000.0,,6618000000.0,5841000000.0,9889000000.0,32127000000.0,6799000000.0,1821000000.0,16587000000.0,16587000000.0,15122000000.0,40234000000.0,9214000000.0,5634000000.0,,2987000000.0,,13538000000.0,19027000000.0,1465000000.0,2570000000.0,,33026000000.0,2484000000.0,10170000000.0,50404000000.0,58459000000.0,44000000000.0,23205000000.0,84234000000.0,4389000000.0,13498000000.0,10445000000.0,10444291000.0,11197203000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 16:49:01+00:00,212000000.0,0.46,0.46,0.05,216000000.0,0.43,268000000.0,,2084000000.0,1526000000.0,3070000000.0,7951000000.0,1742000000.0,445000000.0,5134000000.0,5134000000.0,4804000000.0,10461000000.0,2242000000.0,1815000000.0,,742000000.0,,3169000000.0,4767000000.0,330000000.0,780000000.0,,7890000000.0,686000000.0,2644000000.0,13105000000.0,13958000000.0,11495000000.0,7218000000.0,21956000000.0,1074000000.0,3387000000.0,10443500000.0,10488137000.0,11238060000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2YTD,2015-01-01,2015-06-30,,425000000.0,0.72,0.72,0.1,436000000.0,0.68,499000000.0,,3309000000.0,3013000000.0,4957000000.0,15947000000.0,3449000000.0,885000000.0,8231000000.0,8231000000.0,7519000000.0,19872000000.0,4633000000.0,4330000000.0,,1468000000.0,,6338000000.0,8890000000.0,712000000.0,1545000000.0,,17504000000.0,1271000000.0,5156000000.0,25028000000.0,29785000000.0,22998000000.0,11540000000.0,42870000000.0,2157000000.0,6765000000.0,10443500000.0,10488137000.0,11238060000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q2TTM,2014-07-01,2015-06-30,,887000000.0,1.01,1.01,0.2,943000000.0,0.96,976000000.0,,5653000000.0,5905000000.0,9846000000.0,32697000000.0,6892000000.0,1822000000.0,11736000000.0,11736000000.0,10474000000.0,40553000000.0,9294000000.0,5921000000.0,,2981000000.0,,19423000000.0,18583000000.0,1262000000.0,2400000000.0,,33236000000.0,2478000000.0,10313000000.0,50866000000.0,64662000000.0,43898000000.0,17389000000.0,84451000000.0,4366000000.0,13489000000.0,10443500000.0,10488137000.0,11238060000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:10:57+00:00,213000000.0,0.26,0.26,0.05,220000000.0,0.25,231000000.0,,1225000000.0,1487000000.0,1887000000.0,7996000000.0,1707000000.0,440000000.0,3097000000.0,3097000000.0,2715000000.0,9411000000.0,2391000000.0,2515000000.0,,726000000.0,,3169000000.0,4123000000.0,382000000.0,765000000.0,,9614000000.0,585000000.0,2512000000.0,11923000000.0,15827000000.0,11503000000.0,4322000000.0,20914000000.0,1083000000.0,3378000000.0,10442300000.0,10518790000.0,11266511000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2015.0,Q1TTM,2014-04-01,2015-03-31,,910000000.0,0.74,0.74,0.16,1009000000.0,0.72,1005000000.0,,4073000000.0,6010000000.0,8900000000.0,33381000000.0,7033000000.0,1827000000.0,8893000000.0,8893000000.0,7705000000.0,40105000000.0,9426000000.0,6677000000.0,,2949000000.0,,23430000000.0,18057000000.0,1188000000.0,2031000000.0,,33652000000.0,2555000000.0,10597000000.0,50702000000.0,69245000000.0,44137000000.0,12966000000.0,84242000000.0,4467000000.0,13393000000.0,10442300000.0,10518790000.0,11266511000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:38:01+00:00,,1.57,1.57,0.25,1015000000.0,1.49,1118000000.0,,7199000000.0,5241000000.0,9167000000.0,33228000000.0,6596000000.0,1703000000.0,17822000000.0,17822000000.0,16140000000.0,41096000000.0,8849000000.0,6902000000.0,,3121000000.0,,12513000000.0,17113000000.0,1682000000.0,3597000000.0,,32018000000.0,2350000000.0,9961000000.0,51057000000.0,55083000000.0,42605000000.0,25021000000.0,83701000000.0,4423000000.0,13349000000.0,10280300000.0,10284100000.0,11046800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q4,2016-10-01,2016-12-31,,-554000000.0,0.42,0.42,-0.18,279000000.0,0.39,315000000.0,,1311000000.0,1222000000.0,2245000000.0,8391000000.0,1752000000.0,460000000.0,4612000000.0,4612000000.0,4251000000.0,10292000000.0,2183000000.0,591000000.0,,821000000.0,,3464000000.0,4079000000.0,361000000.0,774000000.0,,7740000000.0,542000000.0,2573000000.0,12865000000.0,13293000000.0,9698000000.0,5923000000.0,19990000000.0,1093000000.0,3806000000.0,10280300000.0,10284100000.0,11046800000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 16:05:41+00:00,181000000.0,0.43,0.43,0.075,266000000.0,0.41,267000000.0,,2349000000.0,1458000000.0,2144000000.0,8358000000.0,1574000000.0,410000000.0,4955000000.0,4955000000.0,4452000000.0,10201000000.0,2133000000.0,2192000000.0,,765000000.0,,3053000000.0,4624000000.0,503000000.0,850000000.0,,7704000000.0,569000000.0,2409000000.0,12610000000.0,13481000000.0,11434000000.0,7304000000.0,21635000000.0,1076000000.0,3160000000.0,10353500000.0,10250124000.0,11000473000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3YTD,2016-01-01,2016-09-30,,554000000.0,1.15,1.15,0.18,736000000.0,1.1,803000000.0,,5888000000.0,4019000000.0,6922000000.0,24837000000.0,4844000000.0,1243000000.0,13210000000.0,13210000000.0,11889000000.0,30804000000.0,6666000000.0,6311000000.0,,2300000000.0,,9049000000.0,13034000000.0,1321000000.0,2823000000.0,,24278000000.0,1808000000.0,7388000000.0,38192000000.0,41790000000.0,32907000000.0,19098000000.0,63711000000.0,3330000000.0,9543000000.0,10353500000.0,10250124000.0,11000473000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q3TTM,2015-10-01,2016-09-30,,-78000000.0,1.41,1.41,0.23,947000000.0,1.35,1017000000.0,,7228000000.0,5291000000.0,8875000000.0,32843000000.0,7011000000.0,1724000000.0,16270000000.0,16270000000.0,14619000000.0,39990000000.0,9022000000.0,7539000000.0,,3104000000.0,,13319000000.0,17215000000.0,1651000000.0,3633000000.0,,31696000000.0,2327000000.0,10285000000.0,50275000000.0,55683000000.0,42824000000.0,23498000000.0,82814000000.0,4436000000.0,12779000000.0,10353500000.0,10250124000.0,11000473000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2,2016-04-01,2016-06-30,2017-07-31 16:04:22+00:00,186000000.0,0.43,0.43,0.05,245000000.0,0.41,260000000.0,,2034000000.0,1408000000.0,2261000000.0,8219000000.0,1585000000.0,414000000.0,4783000000.0,4783000000.0,4422000000.0,10118000000.0,2204000000.0,2267000000.0,,759000000.0,,2967000000.0,4292000000.0,361000000.0,976000000.0,,7722000000.0,626000000.0,2456000000.0,12574000000.0,13493000000.0,11168000000.0,6817000000.0,21286000000.0,1075000000.0,3201000000.0,10283700000.0,10328424000.0,11059167000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2YTD,2016-01-01,2016-06-30,,373000000.0,0.72,0.72,0.1,470000000.0,0.69,536000000.0,,3539000000.0,2561000000.0,4778000000.0,16479000000.0,3270000000.0,833000000.0,8255000000.0,8255000000.0,7437000000.0,20603000000.0,4533000000.0,4119000000.0,,1535000000.0,,5996000000.0,8410000000.0,818000000.0,1973000000.0,,16574000000.0,1239000000.0,4979000000.0,25582000000.0,28309000000.0,21473000000.0,11794000000.0,42076000000.0,2254000000.0,6383000000.0,10283700000.0,10328424000.0,11059167000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q2TTM,2015-07-01,2016-06-30,,-52000000.0,1.38,1.38,0.2,895000000.0,1.32,1025000000.0,,6507000000.0,5120000000.0,8999000000.0,32450000000.0,7122000000.0,1759000000.0,15934000000.0,15934000000.0,14345000000.0,39689000000.0,9147000000.0,7400000000.0,,3093000000.0,,13466000000.0,17007000000.0,1589000000.0,3589000000.0,,31821000000.0,2355000000.0,10372000000.0,50061000000.0,56141000000.0,42482000000.0,22441000000.0,82171000000.0,4494000000.0,12955000000.0,10283700000.0,10328424000.0,11059167000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:06:33+00:00,187000000.0,0.29,0.29,0.05,225000000.0,0.28,276000000.0,,1505000000.0,1153000000.0,2517000000.0,8260000000.0,1685000000.0,419000000.0,3472000000.0,3472000000.0,3015000000.0,10485000000.0,2329000000.0,1852000000.0,,776000000.0,,3029000000.0,4118000000.0,457000000.0,997000000.0,,8852000000.0,613000000.0,2523000000.0,13008000000.0,14816000000.0,10305000000.0,4977000000.0,20790000000.0,1179000000.0,3182000000.0,10396600000.0,10370094000.0,11100067000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2016.0,Q1TTM,2015-04-01,2016-03-31,,-26000000.0,1.41,1.41,0.2,866000000.0,1.34,1033000000.0,,6557000000.0,5238000000.0,9808000000.0,32182000000.0,7279000000.0,1790000000.0,16285000000.0,16285000000.0,14727000000.0,40032000000.0,9185000000.0,6948000000.0,,3076000000.0,,13668000000.0,17482000000.0,1558000000.0,3393000000.0,,31989000000.0,2415000000.0,10560000000.0,50592000000.0,56606000000.0,42809000000.0,22842000000.0,82841000000.0,4493000000.0,13141000000.0,10396600000.0,10370094000.0,11100067000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:18:13+00:00,,1.63,1.63,0.39,,1.56,,,10981000000.0,,,,,1746000000.0,18232000000.0,18232000000.0,16618000000.0,45239000000.0,10794000000.0,7102000000.0,,45239000000.0,,10046000000.0,34785000000.0,1614000000.0,3396000000.0,,31931000000.0,,,45239000000.0,54517000000.0,41887000000.0,29213000000.0,87126000000.0,,,10195100000.0,10195600000.0,10778400000.0
Bank of America Corp,BAC,9DJT3UXIJIZJI4WXO774,70858,2017.0,Q4,2017-10-01,2017-12-31,,,0.19,0.19,-0.27,-1252000000.0,0.21,-1658000000.0,,3796000000.0,-4593000000.0,-7764000000.0,-26877000000.0,-5548000000.0,511000000.0,2365000000.0,2365000000.0,2079000000.0,12034000000.0,4169000000.0,978000000.0,,42355000000.0,,763000000.0,22105000000.0,286000000.0,1001000000.0,,7605000000.0,-2508000000.0,-9308000000.0,2726000000.0,13048000000.0,8176000000.0,6161000000.0,20210000000.0,-3330000000.0,-10314000000.0,10195100000.0,10195600000.0,10778400000.0
