company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
HollyFrontier Corp,HFC,,48039,2012.0,Q2,,2012-06-30,2012-08-08 18:49:27+00:00,1096216000.0,603726000.0,133818000.0,663078000.0,5575000.0,1372198000.0,3768523000.0,93648000.0,331651000.0,2338302000.0,3751384000.0,168007000.0,1295163000.0,9765000.0,1309819000.0,3088306000.0,618164000.0,416028000.0,59818000.0,,,72460000.0,162031000.0,2440448000.0,,266483000.0,9382532000.0,5329461000.0,3705692000.0,1561685000.0,5329461000.0,5947625000.0,3434907000.0,9382532000.0,2588534000.0,1873222000.0,0.0,-885085000.0
HollyFrontier Corp,HFC,,48039,2012.0,Q1,,2012-03-31,2012-05-07 18:05:56+00:00,1641107000.0,733147000.0,126380000.0,622337000.0,-17421000.0,1659550000.0,3860161000.0,93648000.0,324613000.0,2334530000.0,3693550000.0,162174000.0,1285761000.0,26057000.0,1345155000.0,3071213000.0,625266000.0,400993000.0,54172000.0,,,64175000.0,191036000.0,2080848000.0,26281000.0,241929000.0,9785750000.0,5164313000.0,4127601000.0,2118381000.0,5164313000.0,5789579000.0,3996171000.0,9785750000.0,2586936000.0,1877790000.0,0.0,-759275000.0
HollyFrontier Corp,HFC,,48039,2013.0,FY,,2013-12-31,2015-02-25 12:56:17+00:00,1325376000.0,708802000.0,125115000.0,949261000.0,822000.0,940103000.0,3993190000.0,109376000.0,223999000.0,2331922000.0,4343857000.0,175341000.0,997519000.0,,1354247000.0,3394596000.0,609778000.0,616842000.0,58756000.0,,,258436000.0,158490000.0,3144480000.0,,725160000.0,10056739000.0,5999620000.0,3896444000.0,1674490000.0,5999620000.0,6609398000.0,3447341000.0,10056739000.0,2765699000.0,1772851000.0,0.0,-1138872000.0
HollyFrontier Corp,HFC,,48039,2013.0,Q3,,2013-09-30,2013-11-07 12:35:06+00:00,1615970000.0,755672000.0,144038000.0,895621000.0,36174000.0,1294484000.0,3993719000.0,74287000.0,133940000.0,2338302000.0,4207876000.0,175451000.0,999884000.0,5415000.0,1548173000.0,3312255000.0,621991000.0,658143000.0,80770000.0,,,257086000.0,150519000.0,3241694000.0,,656749000.0,10498644000.0,6174159000.0,4410135000.0,1893948000.0,6174159000.0,6796150000.0,3702494000.0,10498644000.0,2776254000.0,1808546000.0,0.0,-1097428000.0
HollyFrontier Corp,HFC,,48039,2013.0,Q2,,2013-06-30,2013-08-08 10:40:16+00:00,1593370000.0,770805000.0,135033000.0,843567000.0,33206000.0,1349420000.0,3984620000.0,62431000.0,151288000.0,2338302000.0,4101398000.0,178036000.0,990236000.0,3393000.0,1550443000.0,3257831000.0,633945000.0,579867000.0,82338000.0,,,268220000.0,144762000.0,3319550000.0,,632715000.0,10493934000.0,6265433000.0,4448152000.0,1879691000.0,6265433000.0,6899378000.0,3594556000.0,10493934000.0,2787951000.0,1714865000.0,0.0,-1071943000.0
HollyFrontier Corp,HFC,,48039,2013.0,Q1,,2013-03-31,2013-05-08 13:57:00+00:00,1339419000.0,656524000.0,127005000.0,794605000.0,3334000.0,1872442000.0,3976348000.0,37904000.0,300530000.0,2338302000.0,4008803000.0,178006000.0,1283245000.0,5000000.0,1470800000.0,3214198000.0,643254000.0,554102000.0,59946000.0,,,197356000.0,162824000.0,3225050000.0,,665694000.0,10696172000.0,6285793000.0,4763310000.0,1766954000.0,6285793000.0,6929047000.0,3767125000.0,10696172000.0,2718664000.0,2000171000.0,0.0,-918939000.0
HollyFrontier Corp,HFC,,48039,2014.0,FY,,2014-12-31,2015-11-05 12:50:47+00:00,1108138000.0,589905000.0,106214000.0,1181902000.0,27894000.0,567985000.0,4006188000.0,11719000.0,37051000.0,2331781000.0,4852441000.0,188169000.0,1054890000.0,,1035131000.0,3670539000.0,577135000.0,646870000.0,104148000.0,,,257153000.0,176758000.0,2778577000.0,,474110000.0,9230640000.0,5523584000.0,2782998000.0,1251403000.0,5523584000.0,6100719000.0,3129921000.0,9230640000.0,2777103000.0,1878518000.0,0.0,-1289075000.0
HollyFrontier Corp,HFC,,48039,2014.0,Q3,,2014-09-30,2014-11-05 11:17:57+00:00,1441115000.0,690251000.0,122933000.0,1120205000.0,70011000.0,856026000.0,4013935000.0,32888000.0,222701000.0,2331781000.0,4680470000.0,178195000.0,1039396000.0,,1579465000.0,3560265000.0,586691000.0,659666000.0,111623000.0,,,217796000.0,135111000.0,3162173000.0,,623480000.0,10181770000.0,5974157000.0,3893733000.0,1786749000.0,5974157000.0,6560848000.0,3620922000.0,10181770000.0,2727772000.0,1834173000.0,0.0,-1271962000.0
HollyFrontier Corp,HFC,,48039,2014.0,Q2,,2014-06-30,2014-08-06 12:04:47+00:00,1624953000.0,780180000.0,125761000.0,1070081000.0,75440000.0,1118302000.0,4007202000.0,18875000.0,216981000.0,2331922000.0,4562824000.0,174658000.0,1027885000.0,0.0,1504832000.0,3492743000.0,593087000.0,657465000.0,134274000.0,,,222929000.0,138719000.0,3149849000.0,,679668000.0,10458383000.0,6073532000.0,4236131000.0,1967695000.0,6073532000.0,6666619000.0,3791764000.0,10458383000.0,2729509000.0,1824069000.0,0.0,-1158959000.0
HollyFrontier Corp,HFC,,48039,2014.0,Q1,,2014-03-31,2014-05-06 11:18:00+00:00,1570973000.0,688338000.0,121003000.0,1000437000.0,54064000.0,1074635000.0,4001486000.0,12431000.0,224534000.0,2331922000.0,4442736000.0,175355000.0,1023057000.0,6050000.0,1590292000.0,3442299000.0,603415000.0,644333000.0,110345000.0,,,239423000.0,148157000.0,3136871000.0,,709468000.0,10380558000.0,6045086000.0,4185509000.0,1916510000.0,6045086000.0,6648501000.0,3732057000.0,10380558000.0,2752750000.0,1815547000.0,0.0,-1147335000.0
HollyFrontier Corp,HFC,,48039,2015.0,FY,,2015-12-31,2017-02-22 16:44:11+00:00,716490000.0,351978000.0,135983000.0,1374527000.0,-4155000.0,66533000.0,4013612000.0,0.0,8142000.0,2331781000.0,5490189000.0,260918000.0,1040040000.0,,841869000.0,4115662000.0,556358000.0,497906000.0,43666000.0,,,231873000.0,179965000.0,3271189000.0,,144019000.0,8388299000.0,5253415000.0,1448065000.0,860615000.0,5253415000.0,5809773000.0,2578526000.0,8388299000.0,2824572000.0,1717911000.0,0.0,-2027231000.0
HollyFrontier Corp,HFC,,48039,2015.0,Q3,,2015-09-30,2015-11-05 12:50:47+00:00,926625000.0,522349000.0,126292000.0,1331821000.0,7167000.0,239731000.0,4024334000.0,48419000.0,39536000.0,2331781000.0,5309079000.0,222601000.0,982846000.0,,1037024000.0,3977258000.0,560516000.0,636437000.0,73097000.0,,,232324000.0,178217000.0,3375226000.0,,387053000.0,9071637000.0,5621168000.0,2307673000.0,1092453000.0,5621168000.0,6181684000.0,2889953000.0,9071637000.0,2786706000.0,1797500000.0,0.0,-1785559000.0
HollyFrontier Corp,HFC,,48039,2015.0,Q2,,2015-06-30,2015-08-05 11:29:36+00:00,1050392000.0,626107000.0,113246000.0,1288350000.0,12690000.0,233359000.0,3958849000.0,8351000.0,76853000.0,2331781000.0,5156745000.0,173670000.0,933162000.0,,1189918000.0,3868395000.0,564896000.0,627537000.0,68945000.0,,,251901000.0,176141000.0,3241085000.0,,392859000.0,9145286000.0,5603059000.0,2519539000.0,1240491000.0,5603059000.0,6167955000.0,2977331000.0,9145286000.0,2757352000.0,1736840000.0,0.0,-1609565000.0
HollyFrontier Corp,HFC,,48039,2015.0,Q1,,2015-03-31,2015-05-06 14:50:28+00:00,930909000.0,526853000.0,112975000.0,1230513000.0,16372000.0,594092000.0,4012067000.0,0.0,128519000.0,2331781000.0,5011673000.0,178769000.0,1077369000.0,,1115678000.0,3781160000.0,572657000.0,631030000.0,64648000.0,,,254639000.0,181822000.0,2942707000.0,,414507000.0,9262127000.0,5626846000.0,2715778000.0,1172403000.0,5626846000.0,6199503000.0,3062624000.0,9262127000.0,2765189000.0,1890221000.0,0.0,-1344300000.0
HollyFrontier Corp,HFC,,48039,2016.0,FY,,2016-12-31,2018-02-21 17:30:39+00:00,935387000.0,479199000.0,147842000.0,1538408000.0,10612000.0,710579000.0,4029365000.0,68371000.0,0.0,2022463000.0,5546856000.0,336401000.0,2235137000.0,,1135676000.0,4008448000.0,620591000.0,620414000.0,33036000.0,,,217340000.0,194896000.0,2776728000.0,,424148000.0,9435661000.0,4681394000.0,2851009000.0,1083229000.0,4681394000.0,5301985000.0,4133676000.0,9435661000.0,2576204000.0,3050447000.0,0.0,-2135311000.0
HollyFrontier Corp,HFC,,48039,2016.0,Q3,,2016-09-30,2016-11-03 17:13:38+00:00,803031000.0,395937000.0,163787000.0,1477021000.0,7627000.0,366321000.0,4029118000.0,42683000.0,0.0,2022463000.0,5461362000.0,336565000.0,1665602000.0,,1090794000.0,3984341000.0,558187000.0,546909000.0,23889000.0,,,221613000.0,196718000.0,2782373000.0,,111842000.0,8596448000.0,4662214000.0,2031466000.0,966818000.0,4662214000.0,5220401000.0,3376047000.0,8596448000.0,2580641000.0,2409229000.0,0.0,-2156904000.0
HollyFrontier Corp,HFC,,48039,2016.0,Q2,,2016-06-30,2016-08-03 16:48:47+00:00,913456000.0,481508000.0,135098000.0,1413805000.0,5853000.0,451990000.0,4021109000.0,49999000.0,0.0,2022463000.0,5367849000.0,336758000.0,1678123000.0,,1021023000.0,3954044000.0,561536000.0,532661000.0,32250000.0,,,228354000.0,202469000.0,2766278000.0,,81328000.0,8659717000.0,4636374000.0,2118098000.0,1048554000.0,4636374000.0,5197910000.0,3461807000.0,8659717000.0,2587575000.0,2413253000.0,0.0,-2156866000.0
HollyFrontier Corp,HFC,,48039,2016.0,Q1,,2016-03-31,2016-05-04 14:23:40+00:00,731271000.0,430914000.0,154337000.0,1429198000.0,-4566000.0,111021000.0,4014194000.0,32813000.0,0.0,2331781000.0,5625455000.0,303206000.0,1308168000.0,,891938000.0,4196257000.0,556374000.0,544308000.0,32584000.0,,,263773000.0,213005000.0,3234040000.0,,0.0,8594287000.0,5086824000.0,1499270000.0,885608000.0,5086824000.0,5643198000.0,2951089000.0,8594287000.0,2898760000.0,2065481000.0,0.0,-2156844000.0
HollyFrontier Corp,HFC,,48039,2017.0,FY,,2017-12-31,2019-02-20 17:16:00+00:00,1220795000.0,720733000.0,198756000.0,1810515000.0,29869000.0,630757000.0,4135256000.0,44337000.0,3159000.0,2244744000.0,6523789000.0,439989000.0,2498993000.0,,1630092000.0,4713274000.0,526111000.0,648310000.0,36909000.0,,,231319000.0,225726000.0,3346615000.0,,,10692154000.0,5370829000.0,3062828000.0,1422710000.0,5370829000.0,5896940000.0,4795739000.0,10692154000.0,2916052000.0,3373029000.0,0.0,-2140911000.0
HollyFrontier Corp,HFC,,48039,2017.0,Q3,,2017-09-30,2017-11-02 12:51:32+00:00,1101668000.0,714348000.0,235092000.0,1738583000.0,31440000.0,630742000.0,4070396000.0,0.0,64255000.0,2213805000.0,6175414000.0,461781000.0,2236514000.0,,1419842000.0,4436831000.0,616913000.0,842122000.0,32129000.0,,,238877000.0,202927000.0,2884524000.0,,0.0,10148355000.0,4848864000.0,2797061000.0,1401015000.0,4848864000.0,5465777000.0,4682578000.0,10148355000.0,2914463000.0,3281563000.0,0.0,-2137496000.0
HollyFrontier Corp,HFC,,48039,2017.0,Q2,,2017-06-30,2017-08-02 15:18:45+00:00,1009135000.0,602350000.0,186886000.0,1674948000.0,18785000.0,460326000.0,4061154000.0,1428000.0,24427000.0,2205500000.0,6118506000.0,448887000.0,2227951000.0,,1191973000.0,4443558000.0,628181000.0,745050000.0,37686000.0,,,251337000.0,207502000.0,2671276000.0,,0.0,9643035000.0,4613903000.0,2293763000.0,1220448000.0,4613903000.0,5242084000.0,4400951000.0,9643035000.0,2905724000.0,3180503000.0,0.0,-2137312000.0
HollyFrontier Corp,HFC,,48039,2017.0,Q1,,2017-03-31,2017-05-04 12:11:32+00:00,953928000.0,601117000.0,187440000.0,1605541000.0,8124000.0,129512000.0,4048073000.0,87384000.0,288000.0,2198300000.0,6059216000.0,455549000.0,2231542000.0,,1317497000.0,4453675000.0,629723000.0,737173000.0,33329000.0,,,265959000.0,208787000.0,2672269000.0,,0.0,9542352000.0,4593471000.0,2168839000.0,1141656000.0,4593471000.0,5223194000.0,4319158000.0,9542352000.0,2919808000.0,3177502000.0,0.0,-2134995000.0
HollyFrontier Corp,HFC,,48039,2018.0,FY,,2018-12-31,2020-02-20 17:31:29+00:00,872627000.0,671701000.0,277892000.0,2098446000.0,13623000.0,1154752000.0,4198685000.0,34040000.0,17636000.0,2246435000.0,6780980000.0,429392000.0,2411540000.0,,1354379000.0,4682534000.0,540488000.0,722576000.0,81507000.0,0.0,,339861000.0,233271000.0,4196902000.0,,,10994601000.0,5918571000.0,3296379000.0,1168155000.0,5918571000.0,6459059000.0,4535542000.0,10994601000.0,3015688000.0,3367387000.0,0.0,-2490639000.0
HollyFrontier Corp,HFC,,48039,2018.0,Q3,,2018-09-30,2018-10-31 16:29:12+00:00,1176417000.0,847596000.0,285902000.0,2030719000.0,25906000.0,1075677000.0,4202498000.0,14886000.0,78316000.0,2255541000.0,6704162000.0,435816000.0,2409148000.0,,1862500000.0,4673443000.0,551226000.0,755561000.0,57066000.0,,,272601000.0,226270000.0,4112629000.0,,,11495126000.0,6012286000.0,3857725000.0,1540635000.0,6012286000.0,6563512000.0,4931614000.0,11495126000.0,2963958000.0,3390979000.0,0.0,-2328747000.0
HollyFrontier Corp,HFC,,48039,2018.0,Q2,,2018-06-30,2018-08-02 15:27:45+00:00,1243289000.0,825251000.0,237709000.0,1955216000.0,11913000.0,979872000.0,4194605000.0,17873000.0,74849000.0,2241000000.0,6615853000.0,422712000.0,2387759000.0,,1816872000.0,4660637000.0,563282000.0,705072000.0,62604000.0,,,254484000.0,229031000.0,3831696000.0,,,11281352000.0,5840361000.0,3702472000.0,1555847000.0,5840361000.0,6403643000.0,4877709000.0,11281352000.0,2918196000.0,3321862000.0,0.0,-2197853000.0
HollyFrontier Corp,HFC,,48039,2018.0,Q1,,2018-03-31,2018-05-02 16:05:21+00:00,1194082000.0,842798000.0,235207000.0,1884643000.0,19861000.0,781467000.0,4186255000.0,21610000.0,35717000.0,2243000000.0,6557922000.0,432837000.0,2382874000.0,,1592281000.0,4673279000.0,576454000.0,679899000.0,54757000.0,,,270065000.0,226383000.0,3544830000.0,,,10912074000.0,5581458000.0,3292913000.0,1465006000.0,5581458000.0,6157912000.0,4754162000.0,10912074000.0,2945902000.0,3289156000.0,0.0,-2169488000.0
HollyFrontier Corp,HFC,,48039,2019.0,FY,,2019-12-31,2020-05-07 15:50:57+00:00,1215555000.0,879685000.0,337993000.0,2414585000.0,14774000.0,885162000.0,4207107000.0,5478000.0,27965000.0,2373907000.0,7237297000.0,673646000.0,2455640000.0,,1474202000.0,4822712000.0,531233000.0,889270000.0,61662000.0,104415000.0,,988387000.0,624577000.0,4744120000.0,,,12164841000.0,5978193000.0,3306189000.0,1685928000.0,5978193000.0,6509426000.0,5655415000.0,12164841000.0,4035940000.0,3969487000.0,0.0,-2987808000.0
HollyFrontier Corp,HFC,,48039,2020.0,Q1,,2020-03-31,2020-05-07 15:50:57+00:00,841383000.0,569182000.0,347843000.0,2487350000.0,-12149000.0,909126000.0,4210894000.0,6213000.0,17054000.0,2373400000.0,7256717000.0,643308000.0,2496006000.0,,943635000.0,4769367000.0,516317000.0,723581000.0,80982000.0,102600000.0,,926581000.0,582849000.0,4382249000.0,,,11221794000.0,5594161000.0,2509138000.0,1308880000.0,5594161000.0,6110478000.0,5111316000.0,11221794000.0,3943289000.0,3802436000.0,0.0,-2986833000.0
