company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2008.0,FY,2007-02-25,2008-02-23,2010-04-23 18:24:40+00:00,2.8,2.8,0.675,2.76,,384000000.0,593000000.0,593000000.0,,593000000.0,,33943000000.0,44048000000.0,,8421000000.0,33943000000.0,10105000000.0,725000000.0,18000000.0,8421000000.0,1684000000.0,-707000000.0,977000000.0,44048000000.0,211800000.0,211000000.0,215000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q4,2008-11-30,2009-02-28,,-0.16,-0.92,0.17,-0.92,274000000.0,-11000000.0,-201000000.0,-201000000.0,,-201000000.0,,8341000000.0,10820000000.0,,2269000000.0,8341000000.0,2479000000.0,159000000.0,11000000.0,2543000000.0,-64000000.0,-148000000.0,-212000000.0,10820000000.0,211300000.0,211000000.0,211000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,FY,2008-02-24,2009-02-28,2011-04-21 13:50:11+00:00,-13.51,-13.51,0.6875,-13.51,3524000000.0,76000000.0,-2855000000.0,-2855000000.0,,-2855000000.0,,34451000000.0,44564000000.0,,8746000000.0,34451000000.0,10113000000.0,633000000.0,11000000.0,12270000000.0,-2157000000.0,-622000000.0,-2779000000.0,44564000000.0,211300000.0,211000000.0,211000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q3YTD,2008-02-24,2008-11-29,,-13.35,-12.59,0.52,-12.59,3250000000.0,87000000.0,-2654000000.0,-2654000000.0,,-2654000000.0,,26110000000.0,33744000000.0,,6477000000.0,26110000000.0,7634000000.0,474000000.0,,9727000000.0,-2093000000.0,-474000000.0,-2567000000.0,33744000000.0,211000000.0,211000000.0,211000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q3,2008-09-07,2008-11-29,2010-01-13 18:27:34+00:00,-13.95,-13.95,0.1725,-13.95,3250000000.0,-90000000.0,-2944000000.0,-2944000000.0,,-2944000000.0,,7891000000.0,10171000000.0,,1921000000.0,7891000000.0,2280000000.0,143000000.0,,5171000000.0,-2891000000.0,-143000000.0,-3034000000.0,10171000000.0,211000000.0,211000000.0,211000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q2YTD,2008-02-24,2008-09-06,,0.6,1.36,0.34,1.36,,177000000.0,290000000.0,290000000.0,,290000000.0,,18219000000.0,23573000000.0,,4556000000.0,18219000000.0,5354000000.0,331000000.0,,4556000000.0,798000000.0,-331000000.0,467000000.0,23573000000.0,213300000.0,211000000.0,213000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q2,2008-06-15,2008-09-06,2009-10-21 16:54:21+00:00,0.6,0.6,0.1725,0.6,,73000000.0,128000000.0,128000000.0,,128000000.0,,7937000000.0,10226000000.0,,1947000000.0,7937000000.0,2289000000.0,141000000.0,,1947000000.0,342000000.0,-141000000.0,201000000.0,10226000000.0,213300000.0,211000000.0,213000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2009.0,Q1,2008-02-24,2008-06-14,2009-07-29 15:09:39+00:00,,0.76,0.17,0.76,,104000000.0,162000000.0,162000000.0,,162000000.0,,10282000000.0,13347000000.0,,2609000000.0,10282000000.0,3065000000.0,190000000.0,,2609000000.0,456000000.0,-190000000.0,266000000.0,13347000000.0,,212000000.0,214000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2010.0,Q4,2009-12-06,2010-02-27,,0.98,0.47,0.09,0.46,,59000000.0,97000000.0,97000000.0,,97000000.0,,7048000000.0,9205000000.0,,1871000000.0,7048000000.0,2157000000.0,137000000.0,7000000.0,1871000000.0,286000000.0,-130000000.0,156000000.0,9205000000.0,211300000.0,212000000.0,213000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2010.0,FY,2009-03-01,2010-02-27,2012-04-18 19:29:11+00:00,1.86,1.86,0.61,1.85,,239000000.0,393000000.0,393000000.0,,393000000.0,,31444000000.0,40597000000.0,,7952000000.0,31444000000.0,9153000000.0,576000000.0,7000000.0,7952000000.0,1201000000.0,-569000000.0,632000000.0,40597000000.0,211300000.0,212000000.0,213000000.0
Supervalu Inc,SVU,549300HSQOPPFG6OPF24,95521,2010.0,Q3YTD,2009-03-01,2009-12-05,,0.88,1.39,0.52,1.39,,180000000.0,296000000.0,296000000.0,,296000000.0,,24396000000.0,31392000000.0,,6081000000.0,24396000000.0,6996000000.0,439000000.0,,6081000000.0,915000000.0,-439000000.0,476000000.0,31392000000.0,,212000000.0,213000000.0
