company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dollar General Corp,DG,,29534,2011.0,Q2YTD,2011-01-29,2011-07-29,,0.89,0.89,,0.87,181926000.0,303011000.0,303011000.0,303011000.0,4791152000.0,7026891000.0,-60511000.0,1564092000.0,4791152000.0,2235739000.0,126199000.0,,1564092000.0,671647000.0,-186710000.0,484937000.0,7026891000.0,339600000.0,341534000.0,345625000.0
Dollar General Corp,DG,,29534,2011.0,Q2TTM,2010-07-31,2011-07-29,,1.92,1.92,,1.89,372733000.0,653677000.0,653677000.0,653677000.0,9359862000.0,13736422000.0,-68941000.0,3022328000.0,9359862000.0,4376560000.0,258843000.0,-38000.0,3022328000.0,1354232000.0,-327822000.0,1026410000.0,13736422000.0,339600000.0,341534000.0,345625000.0
Dollar General Corp,DG,,29534,2011.0,Q2,2011-04-30,2011-07-29,2012-09-05 08:19:50+00:00,0.43,0.43,,0.42,85121000.0,146042000.0,146042000.0,146042000.0,2426852000.0,3575194000.0,-58239000.0,798313000.0,2426852000.0,1148342000.0,60627000.0,,798313000.0,350029000.0,-118866000.0,231163000.0,3575194000.0,339600000.0,341534000.0,345625000.0
Dollar General Corp,DG,,29534,2011.0,Q1TTM,2010-05-01,2011-04-29,,1.9,1.9,,1.88,371350000.0,648830000.0,648830000.0,648830000.0,9111186000.0,13375383000.0,-17228000.0,2959237000.0,9111186000.0,4264197000.0,267546000.0,-6000.0,2959237000.0,1304960000.0,-284780000.0,1020180000.0,13375383000.0,341200000.0,341522000.0,345393000.0
Dollar General Corp,DG,,29534,2011.0,Q1,2011-01-29,2011-04-29,2012-06-04 16:12:03+00:00,0.46,0.46,,0.45,96805000.0,156969000.0,156969000.0,156969000.0,2364300000.0,3451697000.0,-2272000.0,765779000.0,2364300000.0,1087397000.0,65572000.0,,765779000.0,321618000.0,-67844000.0,253774000.0,3451697000.0,341200000.0,341522000.0,345393000.0
Dollar General Corp,DG,,29534,2012.0,Q4,2012-11-03,2013-02-01,,0.97,0.97,,0.96,177467000.0,317422000.0,317422000.0,317422000.0,2839822000.0,4207621000.0,,845450000.0,2839822000.0,1367799000.0,27460000.0,,845450000.0,522349000.0,-27460000.0,494889000.0,4207621000.0,331900000.0,332254000.0,334469000.0
Dollar General Corp,DG,,29534,2012.0,FY,2012-02-04,2013-02-01,2015-03-20 16:31:21+00:00,2.87,2.87,,2.85,544732000.0,952662000.0,952662000.0,952662000.0,10936727000.0,16022128000.0,-29956000.0,3430125000.0,10936727000.0,5085401000.0,127926000.0,,3430125000.0,1655276000.0,-157882000.0,1497394000.0,16022128000.0,331900000.0,332254000.0,334469000.0
Dollar General Corp,DG,,29534,2012.0,Q3YTD,2012-02-04,2012-11-02,,1.9,1.9,,1.89,367265000.0,635240000.0,635240000.0,635240000.0,8096905000.0,11814507000.0,-29956000.0,2584675000.0,8096905000.0,3717602000.0,100466000.0,,2584675000.0,1132927000.0,-130422000.0,1002505000.0,11814507000.0,335000000.0,332337000.0,334004000.0
Dollar General Corp,DG,,29534,2012.0,Q3TTM,2011-10-29,2012-11-02,,2.76,2.76,,2.74,542875000.0,927750000.0,927750000.0,927750000.0,10935609000.0,15999580000.0,-30007000.0,3422804000.0,10935609000.0,5063971000.0,140535000.0,,3422804000.0,1641167000.0,-170542000.0,1470625000.0,15999580000.0,335000000.0,332337000.0,334004000.0
Dollar General Corp,DG,,29534,2012.0,Q3,2012-08-04,2012-11-02,2013-12-05 08:50:35+00:00,0.62,0.62,,0.62,124250000.0,207685000.0,207685000.0,207685000.0,2738524000.0,3964647000.0,-1728000.0,864734000.0,2738524000.0,1226123000.0,27726000.0,,864734000.0,361389000.0,-29454000.0,331935000.0,3964647000.0,335000000.0,332337000.0,334004000.0
Dollar General Corp,DG,,29534,2012.0,Q2YTD,2012-02-04,2012-08-03,,1.28,1.28,,1.27,243015000.0,427555000.0,427555000.0,427555000.0,5358381000.0,7849860000.0,-28228000.0,1719941000.0,5358381000.0,2491479000.0,72740000.0,,1719941000.0,771538000.0,-100968000.0,670570000.0,7849860000.0,334600000.0,333001000.0,335521000.0
Dollar General Corp,DG,,29534,2012.0,Q2TTM,2011-07-30,2012-08-03,,2.64,2.64,,2.62,519693000.0,891229000.0,891229000.0,891229000.0,10676507000.0,15630157000.0,-28332000.0,3362955000.0,10676507000.0,4953650000.0,151441000.0,,3362955000.0,1590695000.0,-179773000.0,1410922000.0,15630157000.0,334600000.0,333001000.0,335521000.0
Dollar General Corp,DG,,29534,2012.0,Q2,2012-05-05,2012-08-03,2013-09-04 08:54:52+00:00,0.64,0.64,,0.64,110851000.0,214140000.0,214140000.0,214140000.0,2685432000.0,3948655000.0,-26557000.0,876009000.0,2685432000.0,1263223000.0,35666000.0,,876009000.0,387214000.0,-62223000.0,324991000.0,3948655000.0,334600000.0,333001000.0,335521000.0
Dollar General Corp,DG,,29534,2012.0,Q1TTM,2011-04-30,2012-05-04,,2.43,2.43,,2.4,493963000.0,823131000.0,823131000.0,823131000.0,10417927000.0,15256696000.0,-60014000.0,3285259000.0,10417927000.0,4838769000.0,176402000.0,,3285259000.0,1553510000.0,-236416000.0,1317094000.0,15256696000.0,333500000.0,336080000.0,339490000.0
Dollar General Corp,DG,,29534,2012.0,Q1,2012-02-04,2012-05-04,2013-06-04 09:00:53+00:00,0.64,0.64,,0.63,132164000.0,213415000.0,213415000.0,213415000.0,2672949000.0,3901205000.0,-1671000.0,843932000.0,2672949000.0,1228256000.0,37074000.0,,843932000.0,384324000.0,-38745000.0,345579000.0,3901205000.0,333500000.0,336080000.0,339490000.0
Dollar General Corp,DG,,29534,2013.0,FY,2013-02-02,2014-01-31,2016-03-22 08:40:41+00:00,3.17,3.17,,3.17,603214000.0,1025116000.0,1025116000.0,1025116000.0,12068425000.0,17504167000.0,-18871000.0,3699557000.0,12068425000.0,5435742000.0,88984000.0,,3699557000.0,1736185000.0,-107855000.0,1628330000.0,17504167000.0,323400000.0,322886000.0,323854000.0
Dollar General Corp,DG,,29534,2013.0,Q4,2013-11-02,2014-01-31,,1.0,1.0,,1.01,193636000.0,322173000.0,322173000.0,322173000.0,3059134000.0,4493945000.0,,896689000.0,3059134000.0,1434811000.0,22313000.0,,896689000.0,538122000.0,-22313000.0,515809000.0,4493945000.0,323400000.0,322886000.0,323854000.0
Dollar General Corp,DG,,29534,2013.0,Q3YTD,2013-02-02,2013-11-01,,2.17,2.17,,2.16,409578000.0,702943000.0,702943000.0,702943000.0,9009291000.0,13010222000.0,-18871000.0,2802868000.0,9009291000.0,4000931000.0,66671000.0,,2802868000.0,1198063000.0,-85542000.0,1112521000.0,13010222000.0,320800000.0,321711000.0,322543000.0
Dollar General Corp,DG,,29534,2013.0,Q3TTM,2012-11-03,2013-11-01,,3.14,3.14,,3.12,587045000.0,1020365000.0,1020365000.0,1020365000.0,11849113000.0,17217843000.0,-18871000.0,3648318000.0,11849113000.0,5368730000.0,94131000.0,,3648318000.0,1720412000.0,-113002000.0,1607410000.0,17217843000.0,320800000.0,321711000.0,322543000.0
Dollar General Corp,DG,,29534,2013.0,Q3,2013-08-03,2013-11-01,2014-12-04 08:44:02+00:00,0.74,0.74,,0.74,131332000.0,237385000.0,237385000.0,237385000.0,3053345000.0,4381838000.0,,938252000.0,3053345000.0,1328493000.0,21524000.0,,938252000.0,390241000.0,-21524000.0,368717000.0,4381838000.0,320800000.0,321711000.0,322543000.0
Dollar General Corp,DG,,29534,2013.0,Q2YTD,2013-02-02,2013-08-02,,1.43,1.43,,1.42,278246000.0,465558000.0,465558000.0,465558000.0,5955946000.0,8628384000.0,-18871000.0,1864616000.0,5955946000.0,2672438000.0,45147000.0,,1864616000.0,807822000.0,-64018000.0,743804000.0,8628384000.0,323000000.0,324770000.0,325639000.0
Dollar General Corp,DG,,29534,2013.0,Q2TTM,2012-08-04,2013-08-02,,3.02,3.02,,3.0,579963000.0,990665000.0,990665000.0,990665000.0,11534292000.0,16800652000.0,-20599000.0,3574800000.0,11534292000.0,5266360000.0,100333000.0,,3574800000.0,1691560000.0,-120932000.0,1570628000.0,16800652000.0,323000000.0,324770000.0,325639000.0
Dollar General Corp,DG,,29534,2013.0,Q2,2013-05-04,2013-08-02,2014-08-28 08:40:40+00:00,0.76,0.76,,0.75,146716000.0,245475000.0,245475000.0,245475000.0,3017361000.0,4394651000.0,,964468000.0,3017361000.0,1377290000.0,20631000.0,,964468000.0,412822000.0,-20631000.0,392191000.0,4394651000.0,323000000.0,324770000.0,325639000.0
Dollar General Corp,DG,,29534,2013.0,Q1TTM,2012-05-05,2013-05-03,,2.9,2.9,,2.89,544098000.0,959330000.0,959330000.0,959330000.0,11202363000.0,16354656000.0,-47156000.0,3486341000.0,11202363000.0,5152293000.0,115368000.0,,3486341000.0,1665952000.0,-162524000.0,1503428000.0,16354656000.0,328500000.0,326975000.0,328132000.0
Dollar General Corp,DG,,29534,2013.0,Q1,2013-02-02,2013-05-03,2014-06-03 08:00:42+00:00,0.67,0.67,,0.67,131530000.0,220083000.0,220083000.0,220083000.0,2938585000.0,4233733000.0,-18871000.0,900148000.0,2938585000.0,1295148000.0,24516000.0,,900148000.0,395000000.0,-43387000.0,351613000.0,4233733000.0,328500000.0,326975000.0,328132000.0
Dollar General Corp,DG,,29534,2014.0,FY,2014-02-01,2015-01-30,2017-03-24 16:28:06+00:00,3.5,3.5,,3.49,615516000.0,1065345000.0,1065345000.0,1065345000.0,13107081000.0,18909588000.0,,4033414000.0,13107081000.0,5802507000.0,88232000.0,,4033414000.0,1769093000.0,-88232000.0,1680861000.0,18909588000.0,304400000.0,304633000.0,305681000.0
Dollar General Corp,DG,,29534,2014.0,Q4,2014-11-01,2015-01-30,,1.17,1.17,,1.16,189813000.0,355371000.0,355371000.0,355371000.0,3373620000.0,4939059000.0,,998723000.0,3373620000.0,1565439000.0,21532000.0,,998723000.0,566716000.0,-21532000.0,545184000.0,4939059000.0,304400000.0,304633000.0,305681000.0
Dollar General Corp,DG,,29534,2014.0,Q3,2014-08-02,2014-10-31,2015-12-03 07:22:33+00:00,0.78,0.78,,0.78,135992000.0,236316000.0,236316000.0,236316000.0,3300661000.0,4724409000.0,,1029605000.0,3300661000.0,1423748000.0,21835000.0,,1029605000.0,394143000.0,-21835000.0,372308000.0,4724409000.0,303000000.0,303080000.0,304108000.0
Dollar General Corp,DG,,29534,2014.0,Q3YTD,2014-02-01,2014-10-31,,2.33,2.33,,2.33,425703000.0,709974000.0,709974000.0,709974000.0,9733461000.0,13970529000.0,,3034691000.0,9733461000.0,4237068000.0,66700000.0,,3034691000.0,1202377000.0,-66700000.0,1135677000.0,13970529000.0,303000000.0,303080000.0,304108000.0
Dollar General Corp,DG,,29534,2014.0,Q3TTM,2013-11-02,2014-10-31,,3.33,3.33,,3.34,619339000.0,1032147000.0,1032147000.0,1032147000.0,12792595000.0,18464474000.0,,3931380000.0,12792595000.0,5671879000.0,89013000.0,,3931380000.0,1740499000.0,-89013000.0,1651486000.0,18464474000.0,303000000.0,303080000.0,304108000.0
Dollar General Corp,DG,,29534,2014.0,Q2YTD,2014-02-01,2014-08-01,,1.55,1.55,,1.55,289711000.0,473658000.0,473658000.0,473658000.0,6432800000.0,9246120000.0,,2005086000.0,6432800000.0,2813320000.0,44865000.0,,2005086000.0,808234000.0,-44865000.0,763369000.0,9246120000.0,302700000.0,303015000.0,303888000.0
Dollar General Corp,DG,,29534,2014.0,Q2TTM,2013-08-03,2014-08-01,,3.29,3.29,,3.3,614679000.0,1033216000.0,1033216000.0,1033216000.0,12545279000.0,18121903000.0,,3840027000.0,12545279000.0,5576624000.0,88702000.0,,3840027000.0,1736597000.0,-88702000.0,1647895000.0,18121903000.0,302700000.0,303015000.0,303888000.0
Dollar General Corp,DG,,29534,2014.0,Q2,2014-05-03,2014-08-01,2015-08-27 08:12:08+00:00,0.83,0.83,,0.83,154668000.0,251260000.0,251260000.0,251260000.0,3268465000.0,4724039000.0,,1027048000.0,3268465000.0,1455574000.0,22598000.0,,1027048000.0,428526000.0,-22598000.0,405928000.0,4724039000.0,302700000.0,303015000.0,303888000.0
Dollar General Corp,DG,,29534,2014.0,Q1TTM,2013-05-04,2014-05-02,,3.22,3.22,,3.22,606727000.0,1027431000.0,1027431000.0,1027431000.0,12294175000.0,17792515000.0,,3777447000.0,12294175000.0,5498340000.0,86735000.0,,3777447000.0,1720893000.0,-86735000.0,1634158000.0,17792515000.0,308900000.0,309331000.0,310295000.0
Dollar General Corp,DG,,29534,2014.0,Q1,2014-02-01,2014-05-02,2015-06-02 08:21:18+00:00,0.72,0.72,,0.72,135043000.0,222398000.0,222398000.0,222398000.0,3164335000.0,4522081000.0,,978038000.0,3164335000.0,1357746000.0,22267000.0,,978038000.0,379708000.0,-22267000.0,357441000.0,4522081000.0,308900000.0,309331000.0,310295000.0
Dollar General Corp,DG,,29534,2015.0,FY,2015-01-31,2016-01-29,2018-03-23 17:09:36+00:00,3.96,3.96,0.88,3.95,687944000.0,1165080000.0,1165080000.0,1165080000.0,14062471000.0,20368562000.0,-326000.0,4365797000.0,14062471000.0,6306091000.0,86944000.0,,4365797000.0,1940294000.0,-87270000.0,1853024000.0,20368562000.0,294200000.0,294330000.0,295211000.0
Dollar General Corp,DG,,29534,2015.0,Q4,2015-10-31,2016-01-29,,1.3,1.3,0.22,1.3,212979000.0,376175000.0,376175000.0,376175000.0,3604669000.0,5286938000.0,,1069840000.0,3604669000.0,1682269000.0,23275000.0,,1069840000.0,612429000.0,-23275000.0,589154000.0,5286938000.0,294200000.0,294330000.0,295211000.0
Dollar General Corp,DG,,29534,2015.0,Q3,2015-08-01,2015-10-30,2016-12-01 07:53:36+00:00,0.87,0.87,0.22,0.86,148818000.0,253321000.0,253321000.0,253321000.0,3530086000.0,5067048000.0,-326000.0,1113103000.0,3530086000.0,1536962000.0,21394000.0,,1113103000.0,423859000.0,-21720000.0,402139000.0,5067048000.0,291200000.0,292037000.0,292904000.0
Dollar General Corp,DG,,29534,2015.0,Q3YTD,2015-01-31,2015-10-30,,2.66,2.66,0.66,2.65,474965000.0,788905000.0,788905000.0,788905000.0,10457802000.0,15081624000.0,-326000.0,3295957000.0,10457802000.0,4623822000.0,63669000.0,,3295957000.0,1327865000.0,-63995000.0,1263870000.0,15081624000.0,291200000.0,292037000.0,292904000.0
Dollar General Corp,DG,,29534,2015.0,Q3TTM,2014-11-01,2015-10-30,,3.83,3.83,0.66,3.81,664778000.0,1144276000.0,1144276000.0,1144276000.0,13831422000.0,20020683000.0,-326000.0,4294680000.0,13831422000.0,6189261000.0,85201000.0,,4294680000.0,1894581000.0,-85527000.0,1809054000.0,20020683000.0,291200000.0,292037000.0,292904000.0
Dollar General Corp,DG,,29534,2015.0,Q2,2015-05-02,2015-07-31,2016-08-25 07:49:56+00:00,0.95,0.95,0.22,0.95,172764000.0,282349000.0,282349000.0,282349000.0,3507749000.0,5095904000.0,,1112343000.0,3507749000.0,1588155000.0,20699000.0,,1112343000.0,475812000.0,-20699000.0,455113000.0,5095904000.0,297200000.0,295679000.0,296528000.0
Dollar General Corp,DG,,29534,2015.0,Q2YTD,2015-01-31,2015-07-31,,1.79,1.79,0.44,1.79,326147000.0,535584000.0,535584000.0,535584000.0,6927716000.0,10014576000.0,,2182854000.0,6927716000.0,3086860000.0,42275000.0,,2182854000.0,904006000.0,-42275000.0,861731000.0,10014576000.0,297200000.0,295679000.0,296528000.0
Dollar General Corp,DG,,29534,2015.0,Q2TTM,2014-08-02,2015-07-31,,3.74,3.74,0.44,3.73,651952000.0,1127271000.0,1127271000.0,1127271000.0,13601997000.0,19678044000.0,,4211182000.0,13601997000.0,6076047000.0,85642000.0,,4211182000.0,1864865000.0,-85642000.0,1779223000.0,19678044000.0,297200000.0,295679000.0,296528000.0
Dollar General Corp,DG,,29534,2015.0,Q1,2015-01-31,2015-05-01,2016-05-26 08:03:03+00:00,0.84,0.84,0.22,0.84,153383000.0,253235000.0,253235000.0,253235000.0,3419967000.0,4918672000.0,,1070511000.0,3419967000.0,1498705000.0,21576000.0,,1070511000.0,428194000.0,-21576000.0,406618000.0,4918672000.0,301500000.0,301202000.0,302089000.0
Dollar General Corp,DG,,29534,2015.0,Q1TTM,2014-05-03,2015-05-01,,3.62,3.62,0.22,3.61,633856000.0,1096182000.0,1096182000.0,1096182000.0,13362713000.0,19306179000.0,,4125887000.0,13362713000.0,5943466000.0,87541000.0,,4125887000.0,1817579000.0,-87541000.0,1730038000.0,19306179000.0,301500000.0,301202000.0,302089000.0
Dollar General Corp,DG,,29534,2016.0,FY,2016-01-30,2017-02-03,2019-03-22 16:33:57+00:00,4.45,4.45,1.0,4.43,714495000.0,1251133000.0,1251133000.0,1251133000.0,15203960000.0,21986598000.0,,4719189000.0,15203960000.0,6782638000.0,97821000.0,,4719189000.0,2063449000.0,-97821000.0,1965628000.0,21986598000.0,281200000.0,281317000.0,282261000.0
Dollar General Corp,DG,,29534,2016.0,Q4,2016-10-29,2017-02-03,,1.5,1.5,0.25,1.48,240931000.0,414176000.0,414176000.0,414176000.0,4108499000.0,6009246000.0,,1220129000.0,4108499000.0,1900747000.0,25511000.0,,1220129000.0,680618000.0,-25511000.0,655107000.0,6009246000.0,281200000.0,281317000.0,282261000.0
Dollar General Corp,DG,,29534,2016.0,Q3,2016-07-30,2016-10-28,2017-12-07 07:31:03+00:00,0.84,0.84,0.25,0.84,133799000.0,235315000.0,235315000.0,235315000.0,3732519000.0,5320029000.0,,1194519000.0,3732519000.0,1587510000.0,23877000.0,,1194519000.0,392991000.0,-23877000.0,369114000.0,5320029000.0,280100000.0,280441000.0,281283000.0
Dollar General Corp,DG,,29534,2016.0,Q3YTD,2016-01-30,2016-10-28,,2.95,2.95,0.75,2.95,473564000.0,836957000.0,836957000.0,836957000.0,11095461000.0,15977352000.0,,3499060000.0,11095461000.0,4881891000.0,72310000.0,,3499060000.0,1382831000.0,-72310000.0,1310521000.0,15977352000.0,280100000.0,280441000.0,281283000.0
Dollar General Corp,DG,,29534,2016.0,Q3TTM,2015-10-31,2016-10-28,,4.25,4.25,0.97,4.25,686543000.0,1213132000.0,1213132000.0,1213132000.0,14700130000.0,21264290000.0,,4568900000.0,14700130000.0,6564160000.0,95585000.0,,4568900000.0,1995260000.0,-95585000.0,1899675000.0,21264290000.0,280100000.0,280441000.0,281283000.0
Dollar General Corp,DG,,29534,2016.0,Q2,2016-04-30,2016-07-29,2017-08-31 08:03:06+00:00,1.08,1.08,0.25,1.08,178227000.0,306518000.0,306518000.0,306518000.0,3710124000.0,5391891000.0,,1172670000.0,3710124000.0,1681767000.0,24352000.0,,1172670000.0,509097000.0,-24352000.0,484745000.0,5391891000.0,283800000.0,283130000.0,284116000.0
Dollar General Corp,DG,,29534,2016.0,Q2YTD,2016-01-30,2016-07-29,,2.11,2.11,0.5,2.11,339765000.0,601642000.0,601642000.0,601642000.0,7362942000.0,10657323000.0,,2304541000.0,7362942000.0,3294381000.0,48433000.0,,2304541000.0,989840000.0,-48433000.0,941407000.0,10657323000.0,283800000.0,283130000.0,284116000.0
Dollar General Corp,DG,,29534,2016.0,Q2TTM,2015-08-01,2016-07-29,,4.28,4.28,0.94,4.27,701562000.0,1231138000.0,1231138000.0,1231138000.0,14497697000.0,21011309000.0,-326000.0,4487484000.0,14497697000.0,6513612000.0,93102000.0,,4487484000.0,2026128000.0,-93428000.0,1932700000.0,21011309000.0,283800000.0,283130000.0,284116000.0
Dollar General Corp,DG,,29534,2016.0,Q1,2016-01-30,2016-04-29,2017-06-01 07:51:50+00:00,1.03,1.03,0.25,1.03,161538000.0,295124000.0,295124000.0,295124000.0,3652818000.0,5265432000.0,,1131871000.0,3652818000.0,1612614000.0,24081000.0,,1131871000.0,480743000.0,-24081000.0,456662000.0,5265432000.0,286500000.0,285886000.0,286978000.0
Dollar General Corp,DG,,29534,2016.0,Q1TTM,2015-05-02,2016-04-29,,4.15,4.15,0.91,4.14,696099000.0,1206969000.0,1206969000.0,1206969000.0,14295322000.0,20715322000.0,-326000.0,4427157000.0,14295322000.0,6420000000.0,89449000.0,,4427157000.0,1992843000.0,-89775000.0,1903068000.0,20715322000.0,286500000.0,285886000.0,286978000.0
Dollar General Corp,DG,,29534,2017.0,FY,2017-02-04,2018-02-02,2020-03-19 06:47:17+00:00,5.64,5.64,1.04,5.63,368320000.0,1538960000.0,1538960000.0,1538960000.0,16249608000.0,23470967000.0,-3502000.0,5213541000.0,16249608000.0,7221359000.0,97036000.0,,5213541000.0,2007818000.0,-100538000.0,1907280000.0,23470967000.0,272900000.0,272751000.0,273362000.0
Dollar General Corp,DG,,29534,2017.0,Q4,2017-11-04,2018-02-02,,2.61,2.61,0.26,2.6,-112998000.0,712155000.0,712155000.0,712155000.0,4164033000.0,6129431000.0,,1341952000.0,4164033000.0,1965398000.0,24289000.0,,1341952000.0,623446000.0,-24289000.0,599157000.0,6129431000.0,272900000.0,272751000.0,273362000.0
Dollar General Corp,DG,,29534,2017.0,Q3,2017-08-05,2017-11-03,2018-12-04 07:26:13+00:00,0.93,0.93,0.26,0.93,140903000.0,252533000.0,252533000.0,252533000.0,4137150000.0,5903606000.0,,1349025000.0,4137150000.0,1766456000.0,23995000.0,,1349025000.0,417431000.0,-23995000.0,393436000.0,5903606000.0,271500000.0,272319000.0,272881000.0
Dollar General Corp,DG,,29534,2017.0,Q3YTD,2017-02-04,2017-11-03,,3.03,3.03,0.78,3.03,481318000.0,826805000.0,826805000.0,826805000.0,12085575000.0,17341536000.0,-3502000.0,3871589000.0,12085575000.0,5255961000.0,72747000.0,,3871589000.0,1384372000.0,-76249000.0,1308123000.0,17341536000.0,271500000.0,272319000.0,272881000.0
