company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Comcast Corp,CMCSA,,1166691,2008.0,FY,,2008-12-31,2010-02-23 15:47:53+00:00,3393000000.0,1626000000.0,3268000000.0,-113000000.0,1195000000.0,0.0,40620000000.0,,292000000.0,14889000000.0,0.0,64007000000.0,30178000000.0,4783000000.0,,24444000000.0,126000000.0,,26982000000.0,,,544000000.0,,0.0,1178000000.0,6171000000.0,171000000.0,7427000000.0,2278000000.0,59000000.0,113017000000.0,40417000000.0,3716000000.0,8939000000.0,40450000000.0,40576000000.0,72270000000.0,113017000000.0,84857000000.0,63331000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2009.0,FY,,2009-12-31,2010-10-27 15:25:46+00:00,3094000000.0,1711000000.0,2999000000.0,-46000000.0,671000000.0,0.0,40279000000.0,,,14933000000.0,,63557000000.0,27940000000.0,5947000000.0,,23855000000.0,90000000.0,,27800000000.0,,,791000000.0,,,1218000000.0,6767000000.0,166000000.0,10005000000.0,1156000000.0,50000000.0,112733000000.0,42721000000.0,3223000000.0,7249000000.0,42721000000.0,42811000000.0,69756000000.0,112733000000.0,85655000000.0,62507000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2009.0,Q3,,2009-09-30,2009-11-04 11:37:13+00:00,3133000000.0,1639000000.0,3005000000.0,-72000000.0,862000000.0,0.0,40451000000.0,,,14934000000.0,,63651000000.0,28493000000.0,5699000000.0,,23605000000.0,70000000.0,,27566000000.0,,,849000000.0,,,1168000000.0,6763000000.0,168000000.0,9416000000.0,954000000.0,56000000.0,112463000000.0,42278000000.0,3406000000.0,7092000000.0,42311000000.0,42381000000.0,69914000000.0,112463000000.0,85452000000.0,62822000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2009.0,Q2,,2009-06-30,2009-08-06 12:17:45+00:00,3070000000.0,1677000000.0,3320000000.0,-80000000.0,3989000000.0,0.0,40561000000.0,,,14928000000.0,,63743000000.0,28870000000.0,5190000000.0,,23715000000.0,81000000.0,,27394000000.0,,,809000000.0,,,1124000000.0,6435000000.0,167000000.0,8736000000.0,4167000000.0,62000000.0,115237000000.0,41700000000.0,6537000000.0,10557000000.0,41733000000.0,41814000000.0,73256000000.0,115237000000.0,84985000000.0,62699000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2010.0,FY,,2010-12-31,2012-02-23 07:06:40+00:00,3291000000.0,1855000000.0,3060000000.0,-99000000.0,5984000000.0,0.0,39836000000.0,83000000.0,,14958000000.0,,63333000000.0,29615000000.0,6670000000.0,122000000.0,23515000000.0,80000000.0,,28246000000.0,,,925000000.0,,,1172000000.0,7862000000.0,143000000.0,12158000000.0,1800000000.0,,118534000000.0,44378000000.0,8886000000.0,8234000000.0,44354000000.0,44434000000.0,73957000000.0,118534000000.0,86133000000.0,65723000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q3,,2010-09-30,2010-10-27 15:25:46+00:00,3297000000.0,1868000000.0,3260000000.0,-116000000.0,4542000000.0,0.0,39892000000.0,,,15029000000.0,,63202000000.0,28738000000.0,6381000000.0,,23328000000.0,84000000.0,,27347000000.0,,,690000000.0,,,1413000000.0,7571000000.0,144000000.0,11525000000.0,2300000000.0,72000000.0,116525000000.0,43784000000.0,7172000000.0,8857000000.0,43784000000.0,43868000000.0,72513000000.0,116525000000.0,86025000000.0,63656000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q2,,2010-06-30,2010-07-28 13:10:57+00:00,3126000000.0,1845000000.0,3256000000.0,-86000000.0,4028000000.0,0.0,40014000000.0,,,15028000000.0,0.0,63325000000.0,28684000000.0,6098000000.0,,23217000000.0,87000000.0,,27575000000.0,,,665000000.0,,,1368000000.0,7009000000.0,145000000.0,11026000000.0,2308000000.0,53000000.0,115627000000.0,43437000000.0,6591000000.0,8690000000.0,43437000000.0,43524000000.0,71958000000.0,115627000000.0,85819000000.0,63268000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q1,,2010-03-31,2010-04-28 15:07:49+00:00,3006000000.0,1581000000.0,3272000000.0,-47000000.0,3483000000.0,0.0,40097000000.0,,,15029000000.0,0.0,63428000000.0,28582000000.0,6267000000.0,,23441000000.0,97000000.0,,27756000000.0,,,863000000.0,,,1287000000.0,7140000000.0,148000000.0,10517000000.0,2337000000.0,41000000.0,115420000000.0,43050000000.0,5968000000.0,8615000000.0,43082000000.0,43179000000.0,72093000000.0,115420000000.0,86011000000.0,63478000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2011.0,FY,,2011-12-31,2013-02-20 18:48:53+00:00,5705000000.0,4652000000.0,5379000000.0,-152000000.0,1620000000.0,0.0,40997000000.0,790000000.0,,26874000000.0,,82768000000.0,37942000000.0,9854000000.0,987000000.0,27559000000.0,381000000.0,,29932000000.0,,,1260000000.0,,,2190000000.0,13034000000.0,16014000000.0,13971000000.0,1367000000.0,54000000.0,157818000000.0,47299000000.0,8573000000.0,13241000000.0,47274000000.0,47655000000.0,94149000000.0,157818000000.0,121686000000.0,80908000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q3,,2011-09-30,2011-11-02 16:31:53+00:00,5455000000.0,4096000000.0,6243000000.0,-147000000.0,1806000000.0,0.0,41111000000.0,,,26831000000.0,,82197000000.0,38522000000.0,9575000000.0,1055000000.0,27441000000.0,329000000.0,,29663000000.0,,,1625000000.0,,,2201000000.0,11657000000.0,15827000000.0,13236000000.0,2448000000.0,,156827000000.0,46683000000.0,8582000000.0,14146000000.0,46683000000.0,47012000000.0,93988000000.0,156827000000.0,120804000000.0,79842000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q2,,2011-06-30,2011-08-03 15:25:19+00:00,4838000000.0,4156000000.0,6509000000.0,-105000000.0,1997000000.0,0.0,41333000000.0,,,26919000000.0,,81939000000.0,38209000000.0,10829000000.0,955000000.0,24619000000.0,262000000.0,,29477000000.0,,,1242000000.0,,,2126000000.0,11985000000.0,15509000000.0,12932000000.0,1350000000.0,,154782000000.0,46643000000.0,8350000000.0,12697000000.0,46643000000.0,46905000000.0,92368000000.0,154782000000.0,121813000000.0,79671000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q1,,2011-03-31,2011-05-04 19:37:11+00:00,4858000000.0,3708000000.0,6593000000.0,-97000000.0,1822000000.0,0.0,41438000000.0,,,27001000000.0,,82112000000.0,38130000000.0,10711000000.0,776000000.0,24911000000.0,279000000.0,,28919000000.0,,,1167000000.0,,,1977000000.0,11617000000.0,15239000000.0,12504000000.0,2296000000.0,74000000.0,154259000000.0,46328000000.0,7547000000.0,13747000000.0,46328000000.0,46607000000.0,92413000000.0,154259000000.0,121801000000.0,78666000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2012.0,FY,,2012-12-31,2013-10-30 12:35:30+00:00,6206000000.0,5521000000.0,7281000000.0,15000000.0,10951000000.0,0.0,40578000000.0,851000000.0,0.0,26985000000.0,,82258000000.0,38082000000.0,6325000000.0,909000000.0,27232000000.0,440000000.0,0.0,30110000000.0,,,1146000000.0,,,2180000000.0,13271000000.0,16998000000.0,16280000000.0,2376000000.0,1464000000.0,164971000000.0,49356000000.0,19991000000.0,16714000000.0,49356000000.0,49796000000.0,98177000000.0,164971000000.0,117748000000.0,81463000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q3,,2012-09-30,2012-10-26 13:29:22+00:00,6250000000.0,5123000000.0,7399000000.0,-48000000.0,8899000000.0,0.0,40683000000.0,887000000.0,0.0,27088000000.0,,82181000000.0,35791000000.0,5951000000.0,1037000000.0,26984000000.0,449000000.0,0.0,30231000000.0,0.0,,1606000000.0,,,2184000000.0,12860000000.0,16896000000.0,15774000000.0,2799000000.0,1401000000.0,162454000000.0,48892000000.0,18066000000.0,17335000000.0,48892000000.0,49341000000.0,96217000000.0,162454000000.0,117404000000.0,78882000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q2,,2012-06-30,2012-08-01 16:21:28+00:00,5730000000.0,4387000000.0,6031000000.0,-170000000.0,2101000000.0,0.0,40792000000.0,1027000000.0,0.0,27010000000.0,,82270000000.0,34175000000.0,8018000000.0,1114000000.0,26891000000.0,448000000.0,0.0,29881000000.0,0.0,,1521000000.0,,,2145000000.0,13432000000.0,16279000000.0,14626000000.0,2954000000.0,2231000000.0,157688000000.0,47731000000.0,11354000000.0,15742000000.0,47731000000.0,48179000000.0,93230000000.0,157688000000.0,119443000000.0,77488000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q1,,2012-03-31,2012-05-02 13:55:44+00:00,5763000000.0,4379000000.0,7164000000.0,-148000000.0,2207000000.0,0.0,40924000000.0,0.0,0.0,26803000000.0,,82477000000.0,35080000000.0,10149000000.0,1011000000.0,26962000000.0,345000000.0,0.0,29812000000.0,0.0,,1758000000.0,,,2203000000.0,13446000000.0,16158000000.0,14217000000.0,2705000000.0,,157949000000.0,47476000000.0,9355000000.0,15632000000.0,47476000000.0,47821000000.0,93970000000.0,157949000000.0,121632000000.0,78338000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2013.0,FY,,2013-12-31,2015-02-27 13:16:44+00:00,5528000000.0,6376000000.0,9206000000.0,56000000.0,1718000000.0,0.0,38945000000.0,898000000.0,,27098000000.0,,81687000000.0,44567000000.0,3770000000.0,928000000.0,29840000000.0,364000000.0,,31935000000.0,,,1480000000.0,,,2343000000.0,11384000000.0,957000000.0,19235000000.0,3280000000.0,3573000000.0,158813000000.0,50719000000.0,14075000000.0,18912000000.0,50694000000.0,51058000000.0,106798000000.0,158813000000.0,114898000000.0,87886000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q3,,2013-09-30,2013-10-30 12:35:30+00:00,6032000000.0,5501000000.0,9296000000.0,-110000000.0,1603000000.0,0.0,39021000000.0,1001000000.0,0.0,27079000000.0,,81286000000.0,44188000000.0,3672000000.0,959000000.0,28806000000.0,416000000.0,0.0,31261000000.0,,,1212000000.0,,,2345000000.0,11493000000.0,853000000.0,18324000000.0,2337000000.0,4132000000.0,156595000000.0,49718000000.0,13407000000.0,18666000000.0,49718000000.0,50134000000.0,105608000000.0,156595000000.0,114382000000.0,86942000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q2,,2013-06-30,2013-07-31 15:22:26+00:00,6077000000.0,5507000000.0,9044000000.0,77000000.0,1389000000.0,0.0,39022000000.0,946000000.0,0.0,27075000000.0,,81144000000.0,44114000000.0,5299000000.0,859000000.0,28255000000.0,395000000.0,0.0,31303000000.0,,,1215000000.0,,,2311000000.0,12461000000.0,853000000.0,17509000000.0,2535000000.0,3765000000.0,156819000000.0,49091000000.0,12735000000.0,18602000000.0,49091000000.0,49486000000.0,106480000000.0,156819000000.0,115829000000.0,87878000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q1,,2013-03-31,2013-05-01 14:46:29+00:00,5750000000.0,5063000000.0,9188000000.0,-11000000.0,1839000000.0,0.0,38988000000.0,903000000.0,0.0,26996000000.0,,81601000000.0,45049000000.0,5433000000.0,901000000.0,28219000000.0,461000000.0,0.0,31152000000.0,,,1139000000.0,,,2332000000.0,12640000000.0,854000000.0,16730000000.0,2177000000.0,2841000000.0,156364000000.0,48190000000.0,11783000000.0,18018000000.0,48190000000.0,48651000000.0,106859000000.0,156364000000.0,116362000000.0,88841000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2014.0,FY,,2014-12-31,2015-07-23 13:10:08+00:00,5638000000.0,6321000000.0,6640000000.0,-146000000.0,3910000000.0,0.0,38860000000.0,915000000.0,,27316000000.0,,82071000000.0,44017000000.0,3135000000.0,839000000.0,30953000000.0,357000000.0,,32959000000.0,,,1859000000.0,,-15059000000.0,2333000000.0,10819000000.0,1066000000.0,21539000000.0,4217000000.0,602000000.0,159339000000.0,52711000000.0,13531000000.0,17410000000.0,52711000000.0,53068000000.0,105205000000.0,159339000000.0,114855000000.0,87795000000.0,0.0,7517000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q3,,2014-09-30,2014-10-23 13:21:38+00:00,5680000000.0,6172000000.0,6905000000.0,3000000.0,4547000000.0,0.0,39032000000.0,976000000.0,,27323000000.0,,82013000000.0,44827000000.0,3129000000.0,992000000.0,30362000000.0,355000000.0,,32227000000.0,,,1694000000.0,,,2474000000.0,10388000000.0,1058000000.0,21805000000.0,3523000000.0,531000000.0,159237000000.0,53323000000.0,13936000000.0,17084000000.0,53298000000.0,53653000000.0,104526000000.0,159237000000.0,114939000000.0,87442000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q2,,2014-06-30,2014-07-24 16:09:57+00:00,5432000000.0,6232000000.0,8149000000.0,-14000000.0,1529000000.0,0.0,39095000000.0,847000000.0,,27323000000.0,,81805000000.0,43602000000.0,3072000000.0,905000000.0,29970000000.0,361000000.0,,31854000000.0,,,1781000000.0,,,2517000000.0,11241000000.0,1055000000.0,20432000000.0,2947000000.0,2325000000.0,157459000000.0,51996000000.0,12772000000.0,17375000000.0,51971000000.0,52332000000.0,104072000000.0,157459000000.0,114717000000.0,86697000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q1,,2014-03-31,2014-04-22 14:05:05+00:00,5534000000.0,6151000000.0,8674000000.0,33000000.0,3054000000.0,0.0,39015000000.0,776000000.0,0.0,27103000000.0,,81567000000.0,44581000000.0,3090000000.0,863000000.0,29588000000.0,364000000.0,0.0,31595000000.0,0.0,,1586000000.0,0.0,,2382000000.0,11109000000.0,1053000000.0,19737000000.0,2819000000.0,2389000000.0,157773000000.0,51268000000.0,14043000000.0,17803000000.0,51268000000.0,51632000000.0,105088000000.0,157773000000.0,114142000000.0,87285000000.0,0.0,-7517000000.0
Comcast Corp,CMCSA,,1166691,2015.0,FY,,2015-12-31,2017-02-03 14:34:03+00:00,6215000000.0,6896000000.0,7034000000.0,-174000000.0,2295000000.0,0.0,38576000000.0,1302000000.0,,32945000000.0,,82165000000.0,48994000000.0,3224000000.0,1213000000.0,33665000000.0,1709000000.0,,33566000000.0,,,1899000000.0,,,2272000000.0,11858000000.0,,21413000000.0,3627000000.0,,166574000000.0,52298000000.0,12303000000.0,18178000000.0,52269000000.0,53978000000.0,112596000000.0,166574000000.0,120606000000.0,94418000000.0,0.0,-7517000000.0
