company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Comcast Corp,CMCSA,,1166691,2010.0,Q3YTD,2010-01-01,2010-09-30,,746000000.0,0.93,0.93,0.28,4167000000.0,0.93,1763000000.0,,2635000000.0,2635000000.0,2617000000.0,18000000.0,,28216000000.0,-167000000.0,,17336000000.0,,28216000000.0,1612000000.0,210000000.0,22249000000.0,5967000000.0,-1569000000.0,4398000000.0,28216000000.0,2796800000.0,2796800000.0,2796800000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q3TTM,2009-10-01,2010-09-30,,1003000000.0,1.27,1.27,0.38,5502000000.0,1.26,2153000000.0,,3595000000.0,3595000000.0,3572000000.0,23000000.0,22042000000.0,37283000000.0,-178000000.0,,952000000.0,22042000000.0,15241000000.0,2132000000.0,274000000.0,7457000000.0,7784000000.0,-2036000000.0,5748000000.0,37283000000.0,2796800000.0,2796800000.0,2796800000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 15:25:19+00:00,248000000.0,0.31,0.31,0.0945,1411000000.0,0.31,588000000.0,,886000000.0,886000000.0,884000000.0,2000000.0,,9525000000.0,-61000000.0,,5788000000.0,,9525000000.0,543000000.0,0.0,7447000000.0,2078000000.0,-604000000.0,1474000000.0,9525000000.0,2851600000.0,2851600000.0,2851600000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q2YTD,2010-01-01,2010-06-30,,499000000.0,0.62,0.62,0.19,2790000000.0,0.62,1179000000.0,,1765000000.0,1765000000.0,1750000000.0,15000000.0,,18727000000.0,-103000000.0,,11425000000.0,,18727000000.0,1067000000.0,101000000.0,14714000000.0,4013000000.0,-1069000000.0,2944000000.0,18727000000.0,2851600000.0,2851600000.0,2851600000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q2TTM,2009-07-01,2010-06-30,,1009000000.0,1.29,1.29,0.35,5487000000.0,1.28,1772000000.0,,3659000000.0,3659000000.0,3649000000.0,10000000.0,22042000000.0,36639000000.0,-129000000.0,,560000000.0,22042000000.0,14597000000.0,2294000000.0,313000000.0,7056000000.0,7541000000.0,-2110000000.0,5431000000.0,36639000000.0,2851600000.0,2851600000.0,2851600000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 19:37:11+00:00,251000000.0,0.31,0.31,0.0945,1379000000.0,0.31,591000000.0,,879000000.0,879000000.0,866000000.0,13000000.0,,9202000000.0,-42000000.0,,5637000000.0,,9202000000.0,524000000.0,101000000.0,7267000000.0,1935000000.0,-465000000.0,1470000000.0,9202000000.0,2793500000.0,2793500000.0,2793500000.0
Comcast Corp,CMCSA,,1166691,2010.0,Q1TTM,2009-04-01,2010-03-31,,1015000000.0,1.31,1.31,0.32,5482000000.0,1.3,1608000000.0,,3729000000.0,3729000000.0,3732000000.0,-3000000.0,22042000000.0,36092000000.0,-69000000.0,,215000000.0,22042000000.0,14050000000.0,2302000000.0,370000000.0,6712000000.0,7338000000.0,-2001000000.0,5337000000.0,36092000000.0,2793500000.0,2793500000.0,2793500000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q4,2011-10-01,2011-12-31,,462000000.0,0.47,0.47,0.11,1536000000.0,0.46,801000000.0,4243000000.0,1585000000.0,1585000000.0,1287000000.0,298000000.0,16596000000.0,15042000000.0,-46000000.0,,-10713000000.0,16596000000.0,-1554000000.0,642000000.0,156000000.0,-4472000000.0,2918000000.0,-532000000.0,2386000000.0,15042000000.0,2746000000.0,2746000000.0,2746000000.0
Comcast Corp,CMCSA,,1166691,2011.0,FY,2011-01-01,2011-12-31,2014-02-12 12:49:52+00:00,1596000000.0,1.51,1.51,0.45,6040000000.0,1.5,3050000000.0,4243000000.0,5157000000.0,5157000000.0,4160000000.0,997000000.0,16596000000.0,55842000000.0,-168000000.0,,16646000000.0,16596000000.0,39246000000.0,2505000000.0,159000000.0,28525000000.0,10721000000.0,-2514000000.0,8207000000.0,55842000000.0,2746000000.0,2746000000.0,2746000000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q3,2011-07-01,2011-09-30,2012-10-26 13:29:22+00:00,393000000.0,0.33,0.33,0.1125,1540000000.0,0.33,639000000.0,,1166000000.0,1166000000.0,908000000.0,258000000.0,,14339000000.0,-52000000.0,,9765000000.0,,14339000000.0,637000000.0,-147000000.0,11698000000.0,2641000000.0,-836000000.0,1805000000.0,14339000000.0,2751500000.0,2751500000.0,2751500000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q3YTD,2011-01-01,2011-09-30,,1134000000.0,1.04,1.04,0.34,4504000000.0,1.04,2249000000.0,,3572000000.0,3572000000.0,2873000000.0,699000000.0,,40800000000.0,-122000000.0,,27359000000.0,,40800000000.0,1863000000.0,3000000.0,32997000000.0,7803000000.0,-1982000000.0,5821000000.0,40800000000.0,2751500000.0,2751500000.0,2751500000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q3TTM,2010-10-01,2011-09-30,,1465000000.0,1.4,1.4,0.43,5876000000.0,1.4,2922000000.0,2409000000.0,4605000000.0,4605000000.0,3891000000.0,714000000.0,8537000000.0,50521000000.0,37000000.0,,22418000000.0,8537000000.0,41984000000.0,2407000000.0,81000000.0,32168000000.0,9816000000.0,-2289000000.0,7527000000.0,50521000000.0,2751500000.0,2751500000.0,2751500000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 16:21:28+00:00,385000000.0,0.37,0.37,0.1125,1478000000.0,0.37,1014000000.0,,1367000000.0,1367000000.0,1022000000.0,345000000.0,,14333000000.0,3000000.0,,9532000000.0,,14333000000.0,621000000.0,61000000.0,11395000000.0,2938000000.0,-557000000.0,2381000000.0,14333000000.0,2762200000.0,2762200000.0,2762200000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q2YTD,2011-01-01,2011-06-30,,741000000.0,0.71,0.71,0.23,2964000000.0,0.71,1610000000.0,,2406000000.0,2406000000.0,1965000000.0,441000000.0,,26461000000.0,-70000000.0,,17594000000.0,,26461000000.0,1226000000.0,150000000.0,21299000000.0,5162000000.0,-1146000000.0,4016000000.0,26461000000.0,2762200000.0,2762200000.0,2762200000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q2TTM,2010-07-01,2011-06-30,,1319000000.0,1.38,1.38,0.41,5713000000.0,1.38,2867000000.0,2409000000.0,4309000000.0,4309000000.0,3850000000.0,459000000.0,8537000000.0,45671000000.0,25000000.0,,18564000000.0,8537000000.0,37134000000.0,2315000000.0,337000000.0,28005000000.0,9129000000.0,-1953000000.0,7176000000.0,45671000000.0,2762200000.0,2762200000.0,2762200000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 13:55:44+00:00,356000000.0,0.34,0.34,0.1125,1486000000.0,0.34,596000000.0,,1039000000.0,1039000000.0,943000000.0,96000000.0,,12128000000.0,-73000000.0,,8062000000.0,,12128000000.0,605000000.0,89000000.0,9904000000.0,2224000000.0,-589000000.0,1635000000.0,12128000000.0,2773500000.0,2773500000.0,2773500000.0
Comcast Corp,CMCSA,,1166691,2011.0,Q1TTM,2010-04-01,2011-03-31,,1182000000.0,1.32,1.32,0.4,5646000000.0,1.32,2441000000.0,2409000000.0,3828000000.0,3828000000.0,3712000000.0,116000000.0,8537000000.0,40863000000.0,-39000000.0,,14820000000.0,8537000000.0,32326000000.0,2237000000.0,276000000.0,24057000000.0,8269000000.0,-2000000000.0,6269000000.0,40863000000.0,2773500000.0,2773500000.0,2773500000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q4,2012-10-01,2012-12-31,,427000000.0,0.58,0.58,0.16,1556000000.0,0.55,778000000.0,1101000000.0,1807000000.0,1807000000.0,1518000000.0,289000000.0,4915000000.0,15937000000.0,-135000000.0,,4644000000.0,4915000000.0,11022000000.0,623000000.0,49000000.0,7728000000.0,3294000000.0,-709000000.0,2585000000.0,15937000000.0,2678000000.0,2678000000.0,2678000000.0
Comcast Corp,CMCSA,,1166691,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 13:16:44+00:00,1648000000.0,2.32,2.32,0.65,6150000000.0,2.28,3744000000.0,4831000000.0,7865000000.0,7865000000.0,6203000000.0,1662000000.0,19929000000.0,62570000000.0,1732000000.0,,17833000000.0,19929000000.0,42641000000.0,2521000000.0,219000000.0,30462000000.0,12179000000.0,-570000000.0,11609000000.0,62570000000.0,2678000000.0,2678000000.0,2678000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 12:35:30+00:00,411000000.0,0.79,0.79,0.1625,1549000000.0,0.78,1405000000.0,1230000000.0,2978000000.0,2978000000.0,2113000000.0,865000000.0,5726000000.0,16544000000.0,1898000000.0,,4580000000.0,5726000000.0,10818000000.0,633000000.0,70000000.0,7770000000.0,3048000000.0,1335000000.0,4383000000.0,16544000000.0,2674700000.0,2674700000.0,2709000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q3YTD,2012-01-01,2012-09-30,,1221000000.0,1.74,1.74,0.49,4594000000.0,1.73,2966000000.0,3730000000.0,6058000000.0,6058000000.0,4685000000.0,1373000000.0,15014000000.0,46633000000.0,1867000000.0,,13189000000.0,15014000000.0,31619000000.0,1898000000.0,170000000.0,22734000000.0,8885000000.0,139000000.0,9024000000.0,46633000000.0,2674700000.0,2674700000.0,2709000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q3TTM,2011-10-01,2012-09-30,,1683000000.0,2.21,2.21,0.6,6130000000.0,2.19,3767000000.0,7973000000.0,7643000000.0,7643000000.0,5972000000.0,1671000000.0,31610000000.0,61675000000.0,1821000000.0,,2476000000.0,31610000000.0,30065000000.0,2540000000.0,326000000.0,18262000000.0,11803000000.0,-393000000.0,11410000000.0,61675000000.0,2674700000.0,2674700000.0,2709000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 15:22:26+00:00,409000000.0,0.5,0.5,0.1625,1516000000.0,0.5,811000000.0,1291000000.0,1633000000.0,1633000000.0,1348000000.0,285000000.0,4551000000.0,15211000000.0,-18000000.0,,4365000000.0,4551000000.0,10660000000.0,625000000.0,8000000.0,7581000000.0,3079000000.0,-635000000.0,2444000000.0,15211000000.0,2696000000.0,2696000000.0,2696000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q2YTD,2012-01-01,2012-06-30,,810000000.0,0.95,0.95,0.33,3045000000.0,0.95,1561000000.0,2500000000.0,3080000000.0,3080000000.0,2572000000.0,508000000.0,9288000000.0,30089000000.0,-31000000.0,,8609000000.0,9288000000.0,20801000000.0,1265000000.0,100000000.0,14964000000.0,5837000000.0,-1196000000.0,4641000000.0,30089000000.0,2696000000.0,2696000000.0,2696000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q2TTM,2011-07-01,2012-06-30,,1665000000.0,1.75,1.75,0.55,6121000000.0,1.74,3001000000.0,6743000000.0,5831000000.0,5831000000.0,4767000000.0,1064000000.0,25884000000.0,59470000000.0,-129000000.0,,7661000000.0,25884000000.0,33586000000.0,2544000000.0,109000000.0,22190000000.0,11396000000.0,-2564000000.0,8832000000.0,59470000000.0,2696000000.0,2696000000.0,2696000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 14:46:29+00:00,401000000.0,0.45,0.45,0.1625,1529000000.0,0.45,750000000.0,1209000000.0,1447000000.0,1447000000.0,1224000000.0,223000000.0,4737000000.0,14878000000.0,-13000000.0,,4244000000.0,4737000000.0,10141000000.0,640000000.0,92000000.0,7383000000.0,2758000000.0,-561000000.0,2197000000.0,14878000000.0,2720000000.0,2720000000.0,2720000000.0
Comcast Corp,CMCSA,,1166691,2012.0,Q1TTM,2011-04-01,2012-03-31,,1641000000.0,1.62,1.62,0.5,6083000000.0,1.61,3204000000.0,5452000000.0,5565000000.0,5565000000.0,4441000000.0,1124000000.0,21333000000.0,58592000000.0,-108000000.0,,12828000000.0,21333000000.0,37259000000.0,2540000000.0,162000000.0,26004000000.0,11255000000.0,-2486000000.0,8769000000.0,58592000000.0,2720000000.0,2720000000.0,2720000000.0
Comcast Corp,CMCSA,,1166691,2013.0,FY,2013-01-01,2013-12-31,2016-02-05 17:00:05+00:00,1617000000.0,2.6,2.6,0.78,6254000000.0,2.56,3980000000.0,4978000000.0,7135000000.0,7135000000.0,6816000000.0,319000000.0,19670000000.0,64657000000.0,-450000000.0,,18575000000.0,19670000000.0,44987000000.0,2574000000.0,576000000.0,31424000000.0,13563000000.0,-2448000000.0,11115000000.0,64657000000.0,2625000000.0,2625000000.0,2625000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q4,2013-10-01,2013-12-31,,413000000.0,0.73,0.73,0.19,1585000000.0,0.72,986000000.0,1241000000.0,1968000000.0,1968000000.0,1913000000.0,55000000.0,5252000000.0,16926000000.0,-74000000.0,,4788000000.0,5252000000.0,11674000000.0,646000000.0,27000000.0,8027000000.0,3647000000.0,-693000000.0,2954000000.0,16926000000.0,2625000000.0,2625000000.0,2625000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q3YTD,2013-01-01,2013-09-30,,1204000000.0,1.87,1.87,0.59,4669000000.0,1.84,2994000000.0,3737000000.0,5167000000.0,5167000000.0,4903000000.0,264000000.0,14418000000.0,47731000000.0,-376000000.0,,13787000000.0,14418000000.0,33313000000.0,1928000000.0,549000000.0,23397000000.0,9916000000.0,-1755000000.0,8161000000.0,47731000000.0,2622000000.0,2622000000.0,2622000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q3TTM,2012-10-01,2013-09-30,,1631000000.0,2.45,2.45,0.75,6225000000.0,2.39,3772000000.0,4838000000.0,6974000000.0,6974000000.0,6421000000.0,553000000.0,19333000000.0,63668000000.0,-511000000.0,,18431000000.0,19333000000.0,44335000000.0,2551000000.0,598000000.0,31125000000.0,13210000000.0,-2464000000.0,10746000000.0,63668000000.0,2622000000.0,2622000000.0,2622000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 13:21:38+00:00,396000000.0,0.66,0.66,0.195,1520000000.0,0.65,1021000000.0,1283000000.0,1778000000.0,1778000000.0,1732000000.0,46000000.0,4787000000.0,16151000000.0,-440000000.0,,4751000000.0,4787000000.0,11364000000.0,639000000.0,464000000.0,7950000000.0,3414000000.0,-615000000.0,2799000000.0,16151000000.0,2622000000.0,2622000000.0,2622000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q2YTD,2013-01-01,2013-06-30,,808000000.0,1.21,1.21,0.39,3149000000.0,1.19,1973000000.0,2454000000.0,3389000000.0,3389000000.0,3171000000.0,218000000.0,9631000000.0,31580000000.0,64000000.0,,9036000000.0,9631000000.0,21949000000.0,1289000000.0,85000000.0,15447000000.0,6502000000.0,-1140000000.0,5362000000.0,31580000000.0,2631000000.0,2631000000.0,2631000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q2TTM,2012-07-01,2013-06-30,,1646000000.0,2.58,2.58,0.72,6254000000.0,2.52,4156000000.0,4785000000.0,8174000000.0,8174000000.0,6802000000.0,1372000000.0,20272000000.0,64061000000.0,1827000000.0,,18260000000.0,20272000000.0,43789000000.0,2545000000.0,204000000.0,30945000000.0,12844000000.0,-514000000.0,12330000000.0,64061000000.0,2631000000.0,2631000000.0,2631000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 16:09:57+00:00,407000000.0,0.66,0.66,0.195,1583000000.0,0.65,1048000000.0,1307000000.0,1744000000.0,1744000000.0,1734000000.0,10000000.0,4968000000.0,16270000000.0,-20000000.0,,4570000000.0,4968000000.0,11302000000.0,636000000.0,13000000.0,7867000000.0,3435000000.0,-643000000.0,2792000000.0,16270000000.0,2631000000.0,2631000000.0,2631000000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q1,2013-01-01,2013-03-31,2014-04-22 14:05:05+00:00,401000000.0,0.55,0.55,0.195,1566000000.0,0.54,925000000.0,1147000000.0,1645000000.0,1645000000.0,1437000000.0,208000000.0,4663000000.0,15310000000.0,84000000.0,,4466000000.0,4663000000.0,10647000000.0,653000000.0,72000000.0,7580000000.0,3067000000.0,-497000000.0,2570000000.0,15310000000.0,2612700000.0,2612700000.0,2661100000.0
Comcast Corp,CMCSA,,1166691,2013.0,Q1TTM,2012-04-01,2013-03-31,,1648000000.0,2.42,2.42,0.68,6187000000.0,2.37,3919000000.0,4769000000.0,8063000000.0,8063000000.0,6416000000.0,1647000000.0,19855000000.0,63002000000.0,1829000000.0,,18055000000.0,19855000000.0,43147000000.0,2534000000.0,199000000.0,30659000000.0,12488000000.0,-506000000.0,11982000000.0,63002000000.0,2612700000.0,2612700000.0,2661100000.0
Comcast Corp,CMCSA,,1166691,2014.0,FY,2014-01-01,2014-12-31,2017-02-03 14:34:03+00:00,1682000000.0,3.24,3.24,0.9,6337000000.0,3.2,3873000000.0,5101000000.0,8592000000.0,8592000000.0,8380000000.0,212000000.0,20912000000.0,68775000000.0,-118000000.0,,19839000000.0,20912000000.0,47863000000.0,2617000000.0,296000000.0,32959000000.0,14904000000.0,-2439000000.0,12465000000.0,68775000000.0,2583000000.0,2583000000.0,2583000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q4,2014-10-01,2014-12-31,,460000000.0,0.75,0.75,0.24,1630000000.0,0.75,1114000000.0,1346000000.0,1996000000.0,1996000000.0,1925000000.0,71000000.0,5358000000.0,17732000000.0,-55000000.0,,5151000000.0,5358000000.0,12374000000.0,664000000.0,42000000.0,8587000000.0,3787000000.0,-677000000.0,3110000000.0,17732000000.0,2583000000.0,2583000000.0,2583000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 15:42:38+00:00,420000000.0,1.0,1.0,0.225,1539000000.0,0.99,407000000.0,1298000000.0,2633000000.0,2633000000.0,2592000000.0,41000000.0,4772000000.0,16791000000.0,-63000000.0,,5017000000.0,4772000000.0,12019000000.0,663000000.0,21000000.0,8274000000.0,3745000000.0,-705000000.0,3040000000.0,16791000000.0,2580000000.0,2580000000.0,2580000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q3YTD,2014-01-01,2014-09-30,,1222000000.0,2.5,2.5,0.72,4707000000.0,2.5,2759000000.0,3755000000.0,6596000000.0,6596000000.0,6455000000.0,141000000.0,15554000000.0,51043000000.0,-63000000.0,,14688000000.0,15554000000.0,35489000000.0,1953000000.0,254000000.0,24372000000.0,11117000000.0,-1762000000.0,9355000000.0,51043000000.0,2580000000.0,2580000000.0,2580000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q3TTM,2013-10-01,2014-09-30,,1635000000.0,3.24,3.24,0.93,6292000000.0,3.24,3745000000.0,4996000000.0,8564000000.0,8564000000.0,8368000000.0,196000000.0,20806000000.0,67969000000.0,-137000000.0,,19476000000.0,20806000000.0,47163000000.0,2599000000.0,281000000.0,32399000000.0,14764000000.0,-2455000000.0,12309000000.0,67969000000.0,2580000000.0,2580000000.0,2580000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q2YTD,2014-01-01,2014-06-30,,802000000.0,1.49,1.49,0.47,3168000000.0,1.49,2352000000.0,2457000000.0,3963000000.0,3963000000.0,3863000000.0,100000000.0,10782000000.0,34252000000.0,,,9671000000.0,10782000000.0,23470000000.0,1290000000.0,233000000.0,16098000000.0,7372000000.0,-1057000000.0,6315000000.0,34252000000.0,2594000000.0,2594000000.0,2594000000.0
Comcast Corp,CMCSA,,1166691,2014.0,Q2TTM,2013-07-01,2014-06-30,,1611000000.0,2.89,2.89,0.9,6273000000.0,2.89,4359000000.0,4981000000.0,7709000000.0,7709000000.0,7508000000.0,201000000.0,20821000000.0,67329000000.0,-514000000.0,,19210000000.0,20821000000.0,46508000000.0,2575000000.0,724000000.0,32075000000.0,14433000000.0,-2365000000.0,12068000000.0,67329000000.0,2594000000.0,2594000000.0,2594000000.0
