company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q3,2014-07-01,2014-09-30,,,-14000000.0,50000000.0,6000000.0,83000000.0,171000000.0,-6000000.0,-196000000.0,-7000000.0,,-333000000.0,-1162000000.0,86000000.0,,,-4000000.0,-333000000.0,-1162000000.0,82000000.0,-1419000000.0,213000000.0,223000000.0,10000000.0,-10000000.0,-126000000.0,6000000.0,,-74000000.0,-1304000000.0,-63000000.0,322000000.0,-448000000.0,28000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 08:29:35+00:00,,-42000000.0,265000000.0,107000000.0,244000000.0,2155000000.0,-2000000.0,17000000.0,,,-1618000000.0,489000000.0,922000000.0,339000000.0,-504000000.0,51000000.0,-1279000000.0,-15000000.0,973000000.0,-323000000.0,722000000.0,711000000.0,-11000000.0,-8000000.0,-177000000.0,-105000000.0,,-225000000.0,-1454000000.0,-161000000.0,-768000000.0,-448000000.0,54000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-35000000.0,320000000.0,120000000.0,252000000.0,1984000000.0,23000000.0,174000000.0,7000000.0,3833000000.0,188000000.0,-688000000.0,1168000000.0,339000000.0,-506000000.0,76000000.0,527000000.0,-1194000000.0,1244000000.0,600000000.0,484000000.0,513000000.0,29000000.0,264000000.0,-155000000.0,-140000000.0,,-226000000.0,-2347000000.0,-227000000.0,-3273000000.0,2000000.0,42000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q2,2014-04-01,2014-06-30,,,-14000000.0,169000000.0,96000000.0,81000000.0,1984000000.0,5000000.0,-2000000.0,-7000000.0,,-1019000000.0,1894000000.0,299000000.0,339000000.0,-498000000.0,73000000.0,-680000000.0,1396000000.0,372000000.0,1093000000.0,235000000.0,227000000.0,-8000000.0,7000000.0,-8000000.0,-51000000.0,,-75000000.0,-2000000.0,-53000000.0,-929000000.0,,16000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 08:32:11+00:00,,-28000000.0,215000000.0,101000000.0,161000000.0,1984000000.0,4000000.0,213000000.0,7000000.0,,-1285000000.0,1651000000.0,836000000.0,339000000.0,-504000000.0,55000000.0,-946000000.0,1147000000.0,891000000.0,1096000000.0,509000000.0,488000000.0,-21000000.0,2000000.0,-51000000.0,-111000000.0,,-151000000.0,-150000000.0,-98000000.0,-1090000000.0,0.0,26000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q1TTM,2013-03-06,2014-03-31,,,-21000000.0,215000000.0,35000000.0,204000000.0,,20000000.0,213000000.0,14000000.0,3833000000.0,1105000000.0,-2648000000.0,1101000000.0,,-8000000.0,3000000.0,1105000000.0,-2656000000.0,1104000000.0,-427000000.0,407000000.0,444000000.0,37000000.0,261000000.0,-140000000.0,-87000000.0,,-151000000.0,-2387000000.0,-200000000.0,-2452000000.0,1000000.0,26000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 08:29:14+00:00,,-14000000.0,46000000.0,5000000.0,80000000.0,,-1000000.0,215000000.0,14000000.0,,-266000000.0,-243000000.0,537000000.0,,-6000000.0,-18000000.0,-266000000.0,-249000000.0,519000000.0,3000000.0,274000000.0,261000000.0,-13000000.0,-5000000.0,-43000000.0,-60000000.0,,-76000000.0,-148000000.0,-45000000.0,-161000000.0,0.0,10000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 08:34:03+00:00,,-23000000.0,542000000.0,123000000.0,374000000.0,0.0,-14000000.0,-300000000.0,,4158000000.0,1976000000.0,-3004000000.0,1311000000.0,,,,1976000000.0,-3004000000.0,1311000000.0,269000000.0,1295000000.0,1295000000.0,,-35000000.0,-163000000.0,,,-331000000.0,-3816000000.0,-277000000.0,-1028000000.0,-660000000.0,1089000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 08:21:36+00:00,,-12000000.0,51000000.0,2000000.0,89000000.0,,-11000000.0,80000000.0,,,-268000000.0,-86000000.0,465000000.0,,,,-268000000.0,-86000000.0,465000000.0,100000000.0,323000000.0,323000000.0,,-15000000.0,1000000.0,34000000.0,,-73000000.0,-60000000.0,-60000000.0,,-196000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 08:32:23+00:00,,0.0,460000000.0,170000000.0,610000000.0,0.0,-24000000.0,-198000000.0,,0.0,-1462000000.0,-860000000.0,2149000000.0,,,,-1462000000.0,-860000000.0,2149000000.0,-197000000.0,1457000000.0,1457000000.0,,280000000.0,-54000000.0,,,-409000000.0,-495000000.0,-365000000.0,-949000000.0,-50000000.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q4,2016-10-01,2016-12-31,,,,98000000.0,78000000.0,140000000.0,,-19000000.0,-34000000.0,,,-96000000.0,-554000000.0,641000000.0,,,,-96000000.0,-554000000.0,641000000.0,-28000000.0,367000000.0,367000000.0,,168000000.0,-1000000.0,-18000000.0,,-102000000.0,-425000000.0,-111000000.0,57000000.0,-50000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 08:34:54+00:00,0.0,0.0,362000000.0,92000000.0,470000000.0,,-5000000.0,-164000000.0,,0.0,-1366000000.0,-306000000.0,1508000000.0,,,,-1366000000.0,-306000000.0,1508000000.0,-169000000.0,1090000000.0,1090000000.0,,112000000.0,-53000000.0,18000000.0,,-307000000.0,-70000000.0,-254000000.0,-1006000000.0,0.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q3,2016-07-01,2016-09-30,,,,87000000.0,4000000.0,181000000.0,,2000000.0,-125000000.0,,,-335000000.0,-4000000.0,405000000.0,,,,-335000000.0,-4000000.0,405000000.0,68000000.0,350000000.0,350000000.0,,-1000000.0,773000000.0,93000000.0,,-102000000.0,,-97000000.0,-1006000000.0,,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q2YTD,2016-01-01,2016-06-30,2016-08-03 08:23:46+00:00,,0.0,275000000.0,88000000.0,289000000.0,,-7000000.0,-39000000.0,,,-1031000000.0,-302000000.0,1103000000.0,,,,-1031000000.0,-302000000.0,1103000000.0,-237000000.0,740000000.0,740000000.0,,113000000.0,-826000000.0,-75000000.0,,-205000000.0,-70000000.0,-157000000.0,,0.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q2,2016-04-01,2016-06-30,,,,219000000.0,81000000.0,146000000.0,,-7000000.0,-54000000.0,,,-334000000.0,-243000000.0,506000000.0,,,,-334000000.0,-243000000.0,506000000.0,-78000000.0,363000000.0,363000000.0,,51000000.0,-774000000.0,-72000000.0,,-103000000.0,-70000000.0,-101000000.0,543000000.0,,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 08:31:25+00:00,0.0,,56000000.0,7000000.0,143000000.0,,0.0,15000000.0,,,-697000000.0,-59000000.0,597000000.0,,,,-697000000.0,-59000000.0,597000000.0,-159000000.0,377000000.0,377000000.0,,62000000.0,-52000000.0,-3000000.0,,-102000000.0,,-56000000.0,-543000000.0,0.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-11000000.0,547000000.0,128000000.0,428000000.0,,-3000000.0,-365000000.0,,4158000000.0,1547000000.0,-2977000000.0,1443000000.0,,,,1547000000.0,-2977000000.0,1443000000.0,10000000.0,1349000000.0,1349000000.0,,42000000.0,-216000000.0,-37000000.0,,-360000000.0,-3756000000.0,-273000000.0,-1571000000.0,-464000000.0,1089000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 08:33:20+00:00,,-114000000.0,594000000.0,171000000.0,535000000.0,761000000.0,12000000.0,-245000000.0,,984000000.0,-1971000000.0,92000000.0,2085000000.0,,,,-1971000000.0,92000000.0,2085000000.0,218000000.0,2554000000.0,2554000000.0,,-645000000.0,-271000000.0,,,-476000000.0,-750000000.0,-357000000.0,-1259000000.0,-949000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q4,2017-10-01,2017-12-31,,,,83000000.0,72000000.0,131000000.0,752000000.0,3000000.0,226000000.0,,-1000000.0,-437000000.0,-115000000.0,675000000.0,,,,-437000000.0,-115000000.0,675000000.0,126000000.0,1239000000.0,1239000000.0,,-921000000.0,-114000000.0,,,-118000000.0,-750000000.0,-117000000.0,36000000.0,-240000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 08:30:21+00:00,,-114000000.0,511000000.0,99000000.0,404000000.0,9000000.0,9000000.0,-471000000.0,,985000000.0,-1534000000.0,207000000.0,1410000000.0,,,,-1534000000.0,207000000.0,1410000000.0,92000000.0,1315000000.0,1315000000.0,,276000000.0,-157000000.0,0.0,,-358000000.0,,-240000000.0,-1295000000.0,-709000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-114000000.0,609000000.0,177000000.0,544000000.0,9000000.0,-10000000.0,-505000000.0,,985000000.0,-1630000000.0,-347000000.0,2051000000.0,,,,-1630000000.0,-347000000.0,2051000000.0,64000000.0,1682000000.0,1682000000.0,,444000000.0,-158000000.0,-18000000.0,,-460000000.0,-425000000.0,-351000000.0,-1238000000.0,-759000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q3,2017-07-01,2017-09-30,,,,82000000.0,12000000.0,128000000.0,-1000000.0,4000000.0,-420000000.0,,985000000.0,-213000000.0,-91000000.0,311000000.0,,,,-213000000.0,-91000000.0,311000000.0,11000000.0,377000000.0,377000000.0,,226000000.0,-13000000.0,,,-119000000.0,,-90000000.0,-826000000.0,-240000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 08:30:30+00:00,,-114000000.0,429000000.0,87000000.0,276000000.0,10000000.0,5000000.0,-51000000.0,,,-1321000000.0,298000000.0,1099000000.0,,,,-1321000000.0,298000000.0,1099000000.0,81000000.0,938000000.0,938000000.0,,50000000.0,-144000000.0,0.0,,-239000000.0,,-150000000.0,-469000000.0,-469000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-114000000.0,614000000.0,169000000.0,597000000.0,10000000.0,-12000000.0,-210000000.0,,,-1752000000.0,-260000000.0,2145000000.0,,,,-1752000000.0,-260000000.0,2145000000.0,121000000.0,1655000000.0,1655000000.0,,217000000.0,628000000.0,75000000.0,,-443000000.0,-425000000.0,-358000000.0,-1418000000.0,-519000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q2,2017-04-01,2017-06-30,,,62000000.0,364000000.0,80000000.0,142000000.0,-12000000.0,4000000.0,-132000000.0,,,-770000000.0,342000000.0,488000000.0,,,,-770000000.0,342000000.0,488000000.0,64000000.0,427000000.0,427000000.0,,-11000000.0,-59000000.0,,,-119000000.0,,-84000000.0,-352000000.0,-240000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 08:30:46+00:00,,-176000000.0,65000000.0,7000000.0,134000000.0,22000000.0,1000000.0,81000000.0,,,-551000000.0,-44000000.0,611000000.0,,,,-551000000.0,-44000000.0,611000000.0,17000000.0,511000000.0,511000000.0,,61000000.0,-85000000.0,0.0,,-120000000.0,,-66000000.0,-117000000.0,-229000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-176000000.0,469000000.0,170000000.0,601000000.0,22000000.0,-23000000.0,-132000000.0,,,-1316000000.0,-845000000.0,2163000000.0,,,,-1316000000.0,-845000000.0,2163000000.0,-21000000.0,1591000000.0,1591000000.0,,279000000.0,-87000000.0,3000000.0,,-427000000.0,-495000000.0,-375000000.0,-523000000.0,-279000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 08:33:20+00:00,,0.0,533000000.0,202000000.0,586000000.0,0.0,-11000000.0,-64000000.0,,2213000000.0,-463000000.0,-1755000000.0,2533000000.0,,,,-463000000.0,-1755000000.0,2533000000.0,304000000.0,2020000000.0,2020000000.0,,-9000000.0,-40000000.0,,,-555000000.0,-1552000000.0,-280000000.0,-883000000.0,-1198000000.0,77000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q4,2018-10-01,2018-12-31,,,,109000000.0,66000000.0,157000000.0,,-6000000.0,235000000.0,,,-444000000.0,-138000000.0,798000000.0,,,,-444000000.0,-138000000.0,798000000.0,210000000.0,619000000.0,619000000.0,,-213000000.0,81000000.0,,,-138000000.0,-96000000.0,-119000000.0,-248000000.0,-139000000.0,77000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 08:31:49+00:00,,,424000000.0,136000000.0,429000000.0,,-5000000.0,-299000000.0,,2213000000.0,-19000000.0,-1617000000.0,1735000000.0,,,,-19000000.0,-1617000000.0,1735000000.0,94000000.0,1401000000.0,1401000000.0,,204000000.0,-121000000.0,,,-417000000.0,-1456000000.0,-161000000.0,-635000000.0,-1059000000.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,507000000.0,208000000.0,560000000.0,752000000.0,-2000000.0,-73000000.0,,2212000000.0,-456000000.0,-1732000000.0,2410000000.0,,,,-456000000.0,-1732000000.0,2410000000.0,220000000.0,2640000000.0,2640000000.0,,-717000000.0,-235000000.0,,,-535000000.0,-2206000000.0,-278000000.0,-599000000.0,-1299000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q3,2018-07-01,2018-09-30,,,,78000000.0,32000000.0,148000000.0,,,-19000000.0,,1401000000.0,282000000.0,-799000000.0,499000000.0,,,,282000000.0,-799000000.0,499000000.0,-18000000.0,465000000.0,465000000.0,,-95000000.0,-46000000.0,,,-138000000.0,-746000000.0,-53000000.0,-635000000.0,-300000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 08:35:16+00:00,,,346000000.0,104000000.0,281000000.0,,-5000000.0,-280000000.0,,812000000.0,-301000000.0,-818000000.0,1236000000.0,,,,-301000000.0,-818000000.0,1236000000.0,112000000.0,936000000.0,936000000.0,,299000000.0,-75000000.0,,,-279000000.0,-710000000.0,-108000000.0,,-759000000.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,511000000.0,188000000.0,540000000.0,751000000.0,2000000.0,-474000000.0,,1796000000.0,-951000000.0,-1024000000.0,2222000000.0,,,,-951000000.0,-1024000000.0,2222000000.0,249000000.0,2552000000.0,2552000000.0,,-396000000.0,-202000000.0,,,-516000000.0,-1460000000.0,-315000000.0,-790000000.0,-1239000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q2,2018-04-01,2018-06-30,,,,202000000.0,77000000.0,143000000.0,,-7000000.0,126000000.0,,23000000.0,-571000000.0,-63000000.0,663000000.0,,,,-571000000.0,-63000000.0,663000000.0,22000000.0,462000000.0,462000000.0,,-68000000.0,4000000.0,,,-139000000.0,-6000000.0,-57000000.0,,-459000000.0,
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:45:40+00:00,,,144000000.0,27000000.0,138000000.0,,2000000.0,-406000000.0,,789000000.0,270000000.0,-755000000.0,573000000.0,,,,270000000.0,-755000000.0,573000000.0,90000000.0,474000000.0,474000000.0,,367000000.0,-79000000.0,,,-140000000.0,-704000000.0,-51000000.0,,-300000000.0,0.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2018.0,Q1TTM,2017-04-01,2018-03-31,,,62000000.0,673000000.0,191000000.0,539000000.0,739000000.0,13000000.0,-732000000.0,,1773000000.0,-1150000000.0,-619000000.0,2047000000.0,,,,-1150000000.0,-619000000.0,2047000000.0,291000000.0,2517000000.0,2517000000.0,,-339000000.0,-265000000.0,,,-496000000.0,-1454000000.0,-342000000.0,-1142000000.0,-1020000000.0,438000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q4,2019-10-01,2019-12-31,,,,100000000.0,66000000.0,189000000.0,,6000000.0,181000000.0,,-8000000.0,-502000000.0,-82000000.0,777000000.0,,,,-502000000.0,-82000000.0,777000000.0,199000000.0,453000000.0,453000000.0,,-46000000.0,,,,-154000000.0,-5000000.0,-102000000.0,,-340000000.0,25000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 08:33:20+00:00,,0.0,557000000.0,280000000.0,662000000.0,0.0,4000000.0,-45000000.0,,370000000.0,-1753000000.0,-594000000.0,2659000000.0,,,,-1753000000.0,-594000000.0,2659000000.0,316000000.0,1960000000.0,1960000000.0,,82000000.0,-42000000.0,,,-621000000.0,-358000000.0,-305000000.0,0.0,-1460000000.0,69000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,566000000.0,280000000.0,630000000.0,,-8000000.0,9000000.0,,378000000.0,-1695000000.0,-650000000.0,2680000000.0,,,,-1695000000.0,-650000000.0,2680000000.0,327000000.0,2126000000.0,2126000000.0,,-85000000.0,39000000.0,,,-605000000.0,-449000000.0,-322000000.0,-248000000.0,-1259000000.0,121000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q3,2019-07-01,2019-09-30,,,,161000000.0,69000000.0,158000000.0,,-3000000.0,-98000000.0,,31000000.0,-469000000.0,-110000000.0,500000000.0,,,,-469000000.0,-110000000.0,500000000.0,-82000000.0,537000000.0,537000000.0,,-97000000.0,-5000000.0,,,-155000000.0,-1000000.0,-69000000.0,,-340000000.0,-40000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 08:31:49+00:00,,,457000000.0,214000000.0,473000000.0,,-2000000.0,-226000000.0,,378000000.0,-1251000000.0,-512000000.0,1882000000.0,,,,-1251000000.0,-512000000.0,1882000000.0,117000000.0,1507000000.0,1507000000.0,,128000000.0,-42000000.0,,,-467000000.0,-353000000.0,-203000000.0,0.0,-1120000000.0,44000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,483000000.0,243000000.0,620000000.0,,-5000000.0,88000000.0,,1748000000.0,-944000000.0,-1339000000.0,2679000000.0,,,,-944000000.0,-1339000000.0,2679000000.0,391000000.0,2054000000.0,2054000000.0,,-83000000.0,-2000000.0,,,-588000000.0,-1194000000.0,-306000000.0,-883000000.0,-1219000000.0,161000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q2,2019-04-01,2019-06-30,,,,218000000.0,66000000.0,157000000.0,,,195000000.0,,293000000.0,-186000000.0,-362000000.0,728000000.0,,,,-186000000.0,-362000000.0,728000000.0,180000000.0,478000000.0,478000000.0,,-102000000.0,16000000.0,,,-155000000.0,-333000000.0,-69000000.0,,-340000000.0,40000000.0
Intercontinental Exchange Inc,ICE,5493000F4ZO33MV32P92,1571949,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 08:35:16+00:00,,,296000000.0,145000000.0,315000000.0,,1000000.0,-128000000.0,,347000000.0,-782000000.0,-402000000.0,1382000000.0,,,,-782000000.0,-402000000.0,1382000000.0,199000000.0,970000000.0,970000000.0,,225000000.0,-37000000.0,,,-312000000.0,-352000000.0,-134000000.0,,-780000000.0,84000000.0
