company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2009.0,Q1,2009-01-01,2009-03-29,2010-05-13 16:44:46+00:00,578000000.0,0.41,0.41,0.32,0.4,1074000000.0,2730000000.0,2729000000.0,1000000.0,2729000000.0,1000000.0,1408000000.0,10867000000.0,,,,,-57000000.0,1705000000.0,554000000.0,2876000000.0,1408000000.0,9459000000.0,,5656000000.0,3803000000.0,,3803000000.0,10867000000.0,6656100000.0,6723000000.0,6753000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q4,2010-10-04,2010-12-31,,1392000000.0,0.36,0.36,0.18,0.35,-2012000000.0,2897000000.0,2994000000.0,-97000000.0,2890000000.0,7000000.0,3112000000.0,15462000000.0,,,,,905000000.0,2819000000.0,1055000000.0,5197000000.0,3112000000.0,12350000000.0,,11368000000.0,982000000.0,,982000000.0,15462000000.0,8016500000.0,8036000000.0,8074000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:57:54+00:00,5364000000.0,1.03,1.03,0.72,1.02,1153000000.0,8288000000.0,8318000000.0,-30000000.0,8257000000.0,31000000.0,14788000000.0,65165000000.0,,,,,3941000000.0,9483000000.0,3145000000.0,18973000000.0,14788000000.0,50377000000.0,,40906000000.0,9471000000.0,,9471000000.0,65165000000.0,8016500000.0,8036000000.0,8074000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3YTD,2010-01-01,2010-10-03,,3972000000.0,0.67,0.67,0.54,0.67,3165000000.0,5391000000.0,5324000000.0,67000000.0,5367000000.0,24000000.0,11676000000.0,49703000000.0,,,,,3036000000.0,6664000000.0,2090000000.0,13776000000.0,11676000000.0,38027000000.0,,29538000000.0,8489000000.0,,8489000000.0,49703000000.0,7872700000.0,8027000000.0,8057000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3TTM,2009-09-28,2010-10-03,,5094000000.0,0.72,0.72,-0.1,0.73,2358000000.0,6157000000.0,5982000000.0,175000000.0,6134000000.0,23000000.0,15182000000.0,65500000000.0,,,,,3146000000.0,9504000000.0,5214000000.0,19020000000.0,15182000000.0,50318000000.0,,41978000000.0,8340000000.0,,8340000000.0,65500000000.0,7872700000.0,8027000000.0,8057000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q3,2010-07-05,2010-10-03,2011-11-10 16:50:30+00:00,1156000000.0,0.11,0.11,0.18,0.11,558000000.0,871000000.0,856000000.0,15000000.0,866000000.0,5000000.0,3790000000.0,15995000000.0,,,,,2349000000.0,2188000000.0,499000000.0,4599000000.0,3790000000.0,12205000000.0,,10791000000.0,1414000000.0,,1414000000.0,15995000000.0,7872700000.0,8027000000.0,8057000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2YTD,2010-01-01,2010-07-04,,2816000000.0,0.56,0.56,0.36,0.56,2607000000.0,4520000000.0,4468000000.0,52000000.0,4501000000.0,19000000.0,7886000000.0,33708000000.0,,,,,687000000.0,4476000000.0,1591000000.0,9177000000.0,7886000000.0,25822000000.0,,18747000000.0,7075000000.0,,7075000000.0,33708000000.0,7983900000.0,8046000000.0,8072000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2TTM,2009-06-29,2010-07-04,,4532000000.0,1.04,1.04,-0.12,1.05,2892000000.0,8167000000.0,8005000000.0,162000000.0,8146000000.0,21000000.0,13181000000.0,61126000000.0,,,,,957000000.0,8948000000.0,4908000000.0,17703000000.0,13181000000.0,47945000000.0,,37048000000.0,10897000000.0,,10897000000.0,61126000000.0,7983900000.0,8046000000.0,8072000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q2,2010-04-05,2010-07-04,2011-08-11 15:51:15+00:00,1407000000.0,0.31,0.31,0.18,0.31,1472000000.0,2485000000.0,2454000000.0,31000000.0,2475000000.0,10000000.0,3684000000.0,17132000000.0,,,,,275000000.0,2181000000.0,885000000.0,4774000000.0,3684000000.0,13448000000.0,,9522000000.0,3926000000.0,,3926000000.0,17132000000.0,7983900000.0,8046000000.0,8072000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q1TTM,2009-03-30,2010-04-04,,3708000000.0,1.07,1.07,-0.14,1.08,2206000000.0,7948000000.0,7814000000.0,134000000.0,7932000000.0,16000000.0,11253000000.0,54978000000.0,,,,,754000000.0,8482000000.0,4482000000.0,16279000000.0,11253000000.0,43725000000.0,,33705000000.0,10020000000.0,,10020000000.0,54978000000.0,8104000000.0,8061000000.0,8101000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2010.0,Q1,2010-01-01,2010-04-04,2011-05-12 15:48:27+00:00,1409000000.0,0.25,0.25,0.18,0.25,1135000000.0,2035000000.0,2014000000.0,21000000.0,2026000000.0,9000000.0,4202000000.0,16576000000.0,,,,,412000000.0,2295000000.0,706000000.0,4403000000.0,4202000000.0,12374000000.0,,9225000000.0,3149000000.0,,3149000000.0,16576000000.0,8104000000.0,8061000000.0,8101000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q4,2011-10-03,2011-12-31,,1316000000.0,0.19,0.19,0.2,0.18,434000000.0,1448000000.0,790000000.0,658000000.0,1439000000.0,9000000.0,1827000000.0,11439000000.0,,,,,689000000.0,2183000000.0,379000000.0,3821000000.0,1827000000.0,9612000000.0,,8388000000.0,1224000000.0,,1224000000.0,11439000000.0,7819500000.0,7817000000.0,7870000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:38:15+00:00,5465000000.0,1.28,1.28,0.8,1.27,3621000000.0,10049000000.0,7860000000.0,2189000000.0,10009000000.0,40000000.0,12500000000.0,61035000000.0,,,,,2486000000.0,8681000000.0,2841000000.0,17581000000.0,12500000000.0,48535000000.0,,37054000000.0,11481000000.0,,11481000000.0,61035000000.0,7819500000.0,7817000000.0,7870000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3YTD,2011-01-01,2011-10-02,,4149000000.0,1.09,1.09,0.6,1.09,3187000000.0,8601000000.0,7070000000.0,1531000000.0,8570000000.0,31000000.0,10673000000.0,49596000000.0,,,,,1797000000.0,6498000000.0,2462000000.0,13760000000.0,10673000000.0,38923000000.0,,28666000000.0,10257000000.0,,10257000000.0,49596000000.0,7787500000.0,7770000000.0,7810000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3TTM,2010-10-04,2011-10-02,,5541000000.0,1.45,1.45,0.78,1.44,1175000000.0,11498000000.0,10064000000.0,1434000000.0,11460000000.0,38000000.0,13785000000.0,65058000000.0,,,,,2702000000.0,9317000000.0,3517000000.0,18957000000.0,13785000000.0,51273000000.0,,40034000000.0,11239000000.0,,11239000000.0,65058000000.0,7787500000.0,7770000000.0,7810000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q3,2011-07-04,2011-10-02,2012-11-09 13:39:54+00:00,1389000000.0,0.48,0.48,0.2,0.48,1216000000.0,3749000000.0,2325000000.0,1424000000.0,3738000000.0,11000000.0,3409000000.0,16609000000.0,,,,,547000000.0,2176000000.0,1090000000.0,4457000000.0,3409000000.0,13200000000.0,,9659000000.0,3541000000.0,,3541000000.0,16609000000.0,7787500000.0,7770000000.0,7810000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2,2011-04-04,2011-07-03,2012-08-09 17:26:18+00:00,1384000000.0,0.33,0.33,0.2,0.33,1077000000.0,2618000000.0,2521000000.0,97000000.0,2610000000.0,8000000.0,3571000000.0,16485000000.0,,,,,423000000.0,2231000000.0,478000000.0,4800000000.0,3571000000.0,12914000000.0,,9316000000.0,3598000000.0,,3598000000.0,16485000000.0,7909100000.0,7875000000.0,7935000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2YTD,2011-01-01,2011-07-03,,2760000000.0,0.61,0.61,0.4,0.61,1971000000.0,4852000000.0,4745000000.0,107000000.0,4832000000.0,20000000.0,7264000000.0,32987000000.0,,,,,1250000000.0,4322000000.0,1372000000.0,9303000000.0,7264000000.0,25723000000.0,,19007000000.0,6716000000.0,,6716000000.0,32987000000.0,7909100000.0,7875000000.0,7935000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q2TTM,2010-07-05,2011-07-03,,5308000000.0,1.08,1.08,0.76,1.07,517000000.0,8620000000.0,8595000000.0,25000000.0,8588000000.0,32000000.0,14166000000.0,64444000000.0,,,,,4504000000.0,9329000000.0,2926000000.0,19099000000.0,14166000000.0,50278000000.0,,41166000000.0,9112000000.0,,9112000000.0,64444000000.0,7909100000.0,7875000000.0,7935000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q1TTM,2010-04-05,2011-04-03,,5331000000.0,1.06,1.06,0.74,1.05,912000000.0,8487000000.0,8528000000.0,-41000000.0,8453000000.0,34000000.0,14279000000.0,65091000000.0,,,,,4356000000.0,9279000000.0,3333000000.0,19073000000.0,14279000000.0,50812000000.0,,41372000000.0,9440000000.0,,9440000000.0,65091000000.0,7935700000.0,7982000000.0,8035000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2011.0,Q1,2011-01-01,2011-04-03,2012-05-10 17:19:13+00:00,1376000000.0,0.28,0.28,0.2,0.28,894000000.0,2234000000.0,2224000000.0,10000000.0,2222000000.0,12000000.0,3693000000.0,16502000000.0,,,,,827000000.0,2091000000.0,894000000.0,4503000000.0,3693000000.0,12809000000.0,,9691000000.0,3118000000.0,,3118000000.0,16502000000.0,7935700000.0,7982000000.0,8035000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q4,2012-10-01,2012-12-31,,1203000000.0,0.85,0.85,0.22,0.84,513000000.0,6321000000.0,1308000000.0,5013000000.0,6315000000.0,6000000.0,2391000000.0,12851000000.0,,,,-4022000000.0,-3283000000.0,1933000000.0,717000000.0,4047000000.0,2391000000.0,10460000000.0,,4617000000.0,5843000000.0,-4022000000.0,1821000000.0,12851000000.0,7433700000.0,7442000000.0,7508000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:38:16+00:00,5109000000.0,1.96,1.96,0.88,1.94,2221000000.0,14598000000.0,9021000000.0,5577000000.0,14570000000.0,28000000.0,9821000000.0,54657000000.0,,,,-4022000000.0,,7482000000.0,1810000000.0,15171000000.0,9821000000.0,44836000000.0,,29572000000.0,15264000000.0,-4022000000.0,11242000000.0,54657000000.0,7433700000.0,7442000000.0,7508000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3YTD,2012-01-01,2012-09-30,,3906000000.0,1.11,1.11,0.66,1.1,1708000000.0,8277000000.0,7713000000.0,564000000.0,8255000000.0,22000000.0,7430000000.0,41806000000.0,,,,,3283000000.0,5549000000.0,1093000000.0,11124000000.0,7430000000.0,34376000000.0,,24955000000.0,9421000000.0,,9421000000.0,41806000000.0,7460500000.0,7436000000.0,7508000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3TTM,2011-10-03,2012-09-30,,5222000000.0,1.3,1.3,0.86,1.28,2142000000.0,9725000000.0,8503000000.0,1222000000.0,9694000000.0,31000000.0,9257000000.0,53245000000.0,,,,,3972000000.0,7732000000.0,1472000000.0,14945000000.0,9257000000.0,43988000000.0,,33343000000.0,10645000000.0,,10645000000.0,53245000000.0,7460500000.0,7436000000.0,7508000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3,2012-07-02,2012-09-30,2013-11-08 15:43:52+00:00,1211000000.0,0.43,0.43,0.22,0.43,-183000000.0,3214000000.0,2989000000.0,225000000.0,3208000000.0,6000000.0,2309000000.0,12953000000.0,,,,,937000000.0,1887000000.0,312000000.0,3491000000.0,2309000000.0,10644000000.0,,7838000000.0,2806000000.0,,2806000000.0,12953000000.0,7460500000.0,7436000000.0,7508000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2YTD,2012-01-01,2012-07-01,,2695000000.0,0.68,0.68,0.44,0.67,1891000000.0,5063000000.0,4724000000.0,339000000.0,5047000000.0,16000000.0,5121000000.0,28853000000.0,,,,,2346000000.0,3662000000.0,781000000.0,7633000000.0,5121000000.0,23732000000.0,,17117000000.0,6615000000.0,,6615000000.0,28853000000.0,7393200000.0,7476000000.0,7537000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2TTM,2011-07-04,2012-07-01,,5400000000.0,1.35,1.35,0.84,1.33,3541000000.0,10260000000.0,7839000000.0,2421000000.0,10224000000.0,36000000.0,10357000000.0,56901000000.0,,,,,3582000000.0,8021000000.0,2250000000.0,15911000000.0,10357000000.0,46544000000.0,,35164000000.0,11380000000.0,,11380000000.0,56901000000.0,7393200000.0,7476000000.0,7537000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2,2012-04-02,2012-07-01,2013-08-09 16:59:14+00:00,1275000000.0,0.44,0.44,0.22,0.43,1180000000.0,3260000000.0,3000000000.0,260000000.0,3253000000.0,7000000.0,2376000000.0,13968000000.0,,,,,688000000.0,1600000000.0,184000000.0,3665000000.0,2376000000.0,11592000000.0,,7412000000.0,4180000000.0,,4180000000.0,13968000000.0,7393200000.0,7476000000.0,7537000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q1TTM,2011-04-04,2012-04-01,,5509000000.0,1.24,1.24,0.82,1.23,3438000000.0,9618000000.0,7360000000.0,2258000000.0,9581000000.0,37000000.0,11552000000.0,59418000000.0,,,,,3317000000.0,8652000000.0,2544000000.0,17046000000.0,11552000000.0,47866000000.0,,37068000000.0,10798000000.0,,10798000000.0,59418000000.0,7475000000.0,7537000000.0,7598000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q1,2012-01-01,2012-04-01,2013-05-09 20:03:04+00:00,1420000000.0,0.24,0.24,0.22,0.24,711000000.0,1803000000.0,1724000000.0,79000000.0,1794000000.0,9000000.0,2745000000.0,14885000000.0,,,,,1658000000.0,2062000000.0,597000000.0,3968000000.0,2745000000.0,12140000000.0,,9705000000.0,2435000000.0,,2435000000.0,14885000000.0,7475000000.0,7537000000.0,7598000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q4,2013-09-30,2013-12-31,,1123000000.0,0.46,0.46,0.24,0.44,430000000.0,2574000000.0,2631000000.0,-57000000.0,2568000000.0,6000000.0,2794000000.0,13558000000.0,,,,943000000.0,925000000.0,1811000000.0,635000000.0,4152000000.0,2794000000.0,10764000000.0,,8646000000.0,2118000000.0,943000000.0,3061000000.0,13558000000.0,6812100000.0,6813000000.0,6895000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:38:16+00:00,4599000000.0,3.23,3.23,0.96,3.19,4306000000.0,22072000000.0,11410000000.0,10662000000.0,22003000000.0,69000000.0,9586000000.0,51584000000.0,,,,532000000.0,,6678000000.0,1182000000.0,14355000000.0,9586000000.0,41998000000.0,,26814000000.0,15184000000.0,532000000.0,15716000000.0,51584000000.0,6812100000.0,6813000000.0,6895000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3,2013-07-01,2013-09-29,2014-11-06 17:03:56+00:00,1117000000.0,0.39,0.39,0.24,0.39,985000000.0,2599000000.0,2588000000.0,11000000.0,2590000000.0,9000000.0,2287000000.0,12643000000.0,,,,-411000000.0,,1627000000.0,233000000.0,3395000000.0,2287000000.0,10356000000.0,,6372000000.0,3984000000.0,-411000000.0,3573000000.0,12643000000.0,6641000000.0,6581000000.0,6656000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3YTD,2013-01-01,2013-09-29,,3476000000.0,2.77,2.77,0.72,2.75,3876000000.0,19498000000.0,8779000000.0,10719000000.0,19435000000.0,63000000.0,6792000000.0,38026000000.0,,,,-411000000.0,-925000000.0,4867000000.0,547000000.0,10203000000.0,6792000000.0,31234000000.0,,18168000000.0,13066000000.0,-411000000.0,12655000000.0,38026000000.0,6641000000.0,6581000000.0,6656000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3TTM,2012-10-01,2013-09-29,,4679000000.0,3.62,3.62,0.94,3.59,4389000000.0,25819000000.0,10087000000.0,15732000000.0,25750000000.0,69000000.0,9183000000.0,50877000000.0,,,,-4433000000.0,-4208000000.0,6800000000.0,1264000000.0,14250000000.0,9183000000.0,41694000000.0,,22785000000.0,18909000000.0,-4433000000.0,14476000000.0,50877000000.0,6641000000.0,6581000000.0,6656000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2YTD,2013-01-01,2013-06-30,,2359000000.0,2.38,2.38,0.48,2.36,2891000000.0,16899000000.0,6191000000.0,10708000000.0,16845000000.0,54000000.0,4505000000.0,25383000000.0,,,,,-925000000.0,3240000000.0,314000000.0,6808000000.0,4505000000.0,20878000000.0,,11796000000.0,9082000000.0,,9082000000.0,25383000000.0,7047500000.0,7042000000.0,7117000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2TTM,2012-07-02,2013-06-30,,4773000000.0,3.66,3.66,0.92,3.63,3221000000.0,26434000000.0,10488000000.0,15946000000.0,26368000000.0,66000000.0,9205000000.0,51187000000.0,,,,-4022000000.0,-3271000000.0,7060000000.0,1343000000.0,14346000000.0,9205000000.0,41982000000.0,,24251000000.0,17731000000.0,-4022000000.0,13709000000.0,51187000000.0,7047500000.0,7042000000.0,7117000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:56:04+00:00,1140000000.0,2.0,2.0,0.24,1.98,1782000000.0,14134000000.0,3575000000.0,10559000000.0,14095000000.0,39000000.0,2242000000.0,12973000000.0,,,,,-1070000000.0,1530000000.0,183000000.0,3591000000.0,2242000000.0,10731000000.0,,5374000000.0,5357000000.0,,5357000000.0,12973000000.0,7047500000.0,7042000000.0,7117000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 17:17:01+00:00,1219000000.0,0.38,0.38,0.24,0.38,1109000000.0,2765000000.0,2616000000.0,149000000.0,2750000000.0,15000000.0,2263000000.0,12410000000.0,,,,,145000000.0,1710000000.0,131000000.0,3217000000.0,2263000000.0,10147000000.0,,6422000000.0,3725000000.0,,3725000000.0,12410000000.0,7236800000.0,7187000000.0,7269000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q1TTM,2012-04-02,2013-03-31,,4908000000.0,2.1,2.1,0.9,2.08,2619000000.0,15560000000.0,9913000000.0,5647000000.0,15526000000.0,34000000.0,9339000000.0,52182000000.0,,,,-4022000000.0,-1513000000.0,7130000000.0,1344000000.0,14420000000.0,9339000000.0,42843000000.0,,26289000000.0,16554000000.0,-4022000000.0,12532000000.0,52182000000.0,7236800000.0,7187000000.0,7269000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q4,2014-09-29,2014-12-31,,949000000.0,0.2,0.2,0.26,0.19,545000000.0,1237000000.0,1257000000.0,-73000000.0,1228000000.0,8000000.0,2702000000.0,13118000000.0,49000000.0,,,-345000000.0,,3209000000.0,130000000.0,3981000000.0,2702000000.0,10416000000.0,,8269000000.0,2147000000.0,-345000000.0,1803000000.0,13118000000.0,6343800000.0,6346000000.0,6424000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3,2014-06-30,2014-09-28,2015-11-05 17:15:15+00:00,972000000.0,0.42,0.42,0.26,0.42,911000000.0,2672000000.0,2676000000.0,,2666000000.0,6000000.0,2368000000.0,12361000000.0,,,,-94000000.0,,1802000000.0,-19000000.0,3556000000.0,2368000000.0,9993000000.0,,6311000000.0,3682000000.0,-94000000.0,3587000000.0,12361000000.0,6347600000.0,6330000000.0,6403000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3YTD,2014-01-01,2014-09-28,,3090000000.0,1.24,1.24,0.78,1.23,2575000000.0,7931000000.0,7862000000.0,73000000.0,7907000000.0,24000000.0,6875000000.0,36487000000.0,,,,-664000000.0,,5184000000.0,120000000.0,10116000000.0,6875000000.0,29612000000.0,,18510000000.0,11102000000.0,-664000000.0,10437000000.0,36487000000.0,6347600000.0,6330000000.0,6403000000.0
