company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q3,,2012-09-30,2012-11-09 13:39:54+00:00,2967000000.0,12523000000.0,-5653000000.0,4506000000.0,0.0,72764000000.0,8849000000.0,15243000000.0,1736000000.0,1000000.0,44370000000.0,47209000000.0,31083000000.0,13429000000.0,7516000000.0,14606000000.0,412000000.0,6011000000.0,5862000000.0,19133000000.0,9869000000.0,,,,5271000000.0,1410000000.0,-2000000.0,,5261000000.0,51256000000.0,7774000000.0,18462000000.0,182603000000.0,81662000000.0,57127000000.0,29131000000.0,81703000000.0,82115000000.0,100488000000.0,182603000000.0,110870000000.0,71357000000.0,41000000.0,-36703000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q2,,2012-07-01,2012-08-09 17:26:18+00:00,3165000000.0,12882000000.0,-6008000000.0,3031000000.0,0.0,72474000000.0,9215000000.0,15313000000.0,1493000000.0,1826000000.0,44568000000.0,48399000000.0,30868000000.0,10548000000.0,7001000000.0,14756000000.0,414000000.0,7099000000.0,5806000000.0,18487000000.0,9793000000.0,,,,5361000000.0,1298000000.0,-2000000.0,,5836000000.0,47904000000.0,7703000000.0,21275000000.0,182842000000.0,79505000000.0,58765000000.0,30798000000.0,79547000000.0,79961000000.0,102881000000.0,182842000000.0,109321000000.0,72083000000.0,42000000.0,-34863000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2012.0,Q1,,2012-04-01,2012-05-10 17:19:13+00:00,3091000000.0,14182000000.0,-3622000000.0,2934000000.0,0.0,72232000000.0,9361000000.0,16724000000.0,1752000000.0,1000000.0,45252000000.0,52801000000.0,33543000000.0,10632000000.0,7189000000.0,16192000000.0,421000000.0,6984000000.0,5943000000.0,19739000000.0,9527000000.0,,,,159000000.0,,-2000000.0,,5119000000.0,48124000000.0,5526000000.0,21038000000.0,185683000000.0,83213000000.0,54863000000.0,27094000000.0,83256000000.0,83677000000.0,102006000000.0,185683000000.0,114628000000.0,74912000000.0,43000000.0,-33519000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,FY,,2013-12-31,2015-02-27 16:38:16+00:00,3234000000.0,9357000000.0,-3271000000.0,2183000000.0,0.0,77736000000.0,4624000000.0,678000000.0,1792000000.0,1663000000.0,42519000000.0,39385000000.0,30462000000.0,16406000000.0,6166000000.0,12397000000.0,313000000.0,,1554000000.0,29583000000.0,7303000000.0,,3689000000.0,9972000000.0,,,,3596000000.0,4767000000.0,69732000000.0,6027000000.0,30225000000.0,172101000000.0,76274000000.0,56244000000.0,23366000000.0,76307000000.0,76620000000.0,95481000000.0,172101000000.0,103460000000.0,72115000000.0,33000000.0,-67923000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q3,,2013-09-29,2013-11-08 15:43:52+00:00,2287000000.0,11371000000.0,-6383000000.0,2052000000.0,0.0,77208000000.0,7835000000.0,11576000000.0,1750000000.0,1000000.0,42400000000.0,40549000000.0,31812000000.0,15731000000.0,6482000000.0,12359000000.0,385000000.0,7024000000.0,4982000000.0,22432000000.0,11011000000.0,,,,133000000.0,21000000.0,,,4515000000.0,70381000000.0,4738000000.0,31627000000.0,175521000000.0,77934000000.0,59500000000.0,20373000000.0,77969000000.0,78354000000.0,97167000000.0,175521000000.0,103662000000.0,76794000000.0,35000000.0,-63272000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q2,,2013-06-30,2013-08-09 16:59:14+00:00,1978000000.0,11523000000.0,-6465000000.0,2436000000.0,0.0,76863000000.0,9819000000.0,13122000000.0,1430000000.0,1685000000.0,42431000000.0,41776000000.0,31532000000.0,16107000000.0,6282000000.0,12443000000.0,430000000.0,6819000000.0,5143000000.0,22338000000.0,10988000000.0,,,,100000000.0,21000000.0,,,5231000000.0,67628000000.0,5214000000.0,31275000000.0,179335000000.0,78511000000.0,61435000000.0,23450000000.0,78547000000.0,78977000000.0,100358000000.0,179335000000.0,105457000000.0,76908000000.0,36000000.0,-59515000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q1,,2013-03-31,2013-05-09 20:03:04+00:00,3279000000.0,12735000000.0,-6155000000.0,2134000000.0,0.0,76228000000.0,9647000000.0,13679000000.0,1684000000.0,5000000.0,43752000000.0,44109000000.0,31481000000.0,15392000000.0,7035000000.0,13950000000.0,577000000.0,6761000000.0,5432000000.0,22445000000.0,11203000000.0,,,,,,-1000000.0,,5138000000.0,56972000000.0,8896000000.0,33212000000.0,187398000000.0,82212000000.0,64763000000.0,27543000000.0,82250000000.0,82827000000.0,104571000000.0,187398000000.0,108685000000.0,77028000000.0,38000000.0,-44832000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,FY,,2014-12-31,2016-02-29 17:26:35+00:00,3210000000.0,8401000000.0,-7316000000.0,3343000000.0,0.0,79432000000.0,,531000000.0,1841000000.0,1711000000.0,42069000000.0,35166000000.0,31541000000.0,17518000000.0,5663000000.0,11762000000.0,321000000.0,,1944000000.0,27670000000.0,10264000000.0,,5409000000.0,9153000000.0,,,,3513000000.0,4883000000.0,72176000000.0,5141000000.0,32779000000.0,167566000000.0,71271000000.0,55595000000.0,21587000000.0,71301000000.0,71622000000.0,95944000000.0,167566000000.0,100210000000.0,74358000000.0,29000000.0,-73021000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3,,2014-09-28,2014-11-06 17:03:56+00:00,2973000000.0,9955000000.0,-3467000000.0,2437000000.0,0.0,78953000000.0,4687000000.0,892000000.0,1841000000.0,0.0,42724000000.0,36374000000.0,31666000000.0,18451000000.0,6355000000.0,12032000000.0,317000000.0,,1373000000.0,30250000000.0,6955000000.0,,2545000000.0,8824000000.0,,,,3421000000.0,4266000000.0,74292000000.0,5389000000.0,31009000000.0,171362000000.0,77958000000.0,56987000000.0,19920000000.0,77988000000.0,78305000000.0,93057000000.0,171362000000.0,102343000000.0,73137000000.0,30000000.0,-71820000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2,,2014-06-29,2014-08-07 16:56:04+00:00,2990000000.0,10388000000.0,-3152000000.0,3406000000.0,0.0,78662000000.0,4869000000.0,760000000.0,1631000000.0,1650000000.0,42661000000.0,37360000000.0,32267000000.0,17168000000.0,6249000000.0,12179000000.0,323000000.0,,1383000000.0,30109000000.0,7104000000.0,,2727000000.0,9346000000.0,,,,3574000000.0,4238000000.0,71627000000.0,5561000000.0,30648000000.0,172612000000.0,76602000000.0,58287000000.0,21938000000.0,76633000000.0,76956000000.0,95656000000.0,172612000000.0,102146000000.0,73718000000.0,31000000.0,-70535000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q1,,2014-03-30,2014-05-08 17:17:01+00:00,2546000000.0,9399000000.0,-3390000000.0,2862000000.0,0.0,78303000000.0,4974000000.0,851000000.0,1758000000.0,1000000.0,42467000000.0,38122000000.0,27649000000.0,15822000000.0,6066000000.0,12347000000.0,299000000.0,,1498000000.0,29707000000.0,7178000000.0,,3473000000.0,10315000000.0,,,,3759000000.0,4416000000.0,72028000000.0,9319000000.0,31019000000.0,171808000000.0,77737000000.0,57793000000.0,24790000000.0,77769000000.0,78068000000.0,93740000000.0,171808000000.0,101668000000.0,68950000000.0,32000000.0,-69204000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,FY,,2015-12-31,2017-02-23 16:30:32+00:00,3620000000.0,8176000000.0,-9522000000.0,3641000000.0,0.0,81475000000.0,,418000000.0,2359000000.0,1852000000.0,48242000000.0,40356000000.0,28740000000.0,15999000000.0,7513000000.0,13766000000.0,278000000.0,,1794000000.0,30869000000.0,8119000000.0,,4816000000.0,10990000000.0,9000000.0,,,3420000000.0,5257000000.0,71993000000.0,10159000000.0,19649000000.0,167000000000.0,64694000000.0,43804000000.0,29399000000.0,64720000000.0,64998000000.0,102384000000.0,167381000000.0,109811000000.0,72985000000.0,26000000.0,-79252000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3,,2015-09-27,2015-11-05 17:15:15+00:00,3294000000.0,9535000000.0,-9170000000.0,3099000000.0,0.0,81222000000.0,4883000000.0,1178000000.0,2155000000.0,1728000000.0,47217000000.0,43297000000.0,29079000000.0,16233000000.0,7678000000.0,13695000000.0,286000000.0,,1512000000.0,33106000000.0,8725000000.0,,2248000000.0,9672000000.0,,,,3911000000.0,4987000000.0,74019000000.0,9818000000.0,17559000000.0,170867000000.0,66812000000.0,45001000000.0,27845000000.0,66838000000.0,67124000000.0,103743000000.0,170867000000.0,112170000000.0,75897000000.0,27000000.0,-79259000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2,,2015-06-28,2015-08-06 16:29:04+00:00,2930000000.0,8951000000.0,-8521000000.0,3670000000.0,,80865000000.0,4263000000.0,1057000000.0,1646000000.0,1726000000.0,41571000000.0,33424000000.0,26729000000.0,17650000000.0,5796000000.0,11432000000.0,286000000.0,,1450000000.0,29018000000.0,8498000000.0,,2449000000.0,8390000000.0,,,,3635000000.0,5310000000.0,73620000000.0,8394000000.0,26586000000.0,160878000000.0,66866000000.0,51715000000.0,24143000000.0,66894000000.0,67180000000.0,93698000000.0,160878000000.0,97730000000.0,69555000000.0,28000000.0,-79098000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q1,,2015-03-29,2015-05-07 15:26:29+00:00,2724000000.0,8920000000.0,-8557000000.0,3563000000.0,,80462000000.0,4214000000.0,944000000.0,1679000000.0,0.0,41854000000.0,34334000000.0,29370000000.0,18289000000.0,5786000000.0,11527000000.0,283000000.0,,1477000000.0,28767000000.0,9051000000.0,,2815000000.0,8320000000.0,,,,3716000000.0,5644000000.0,74471000000.0,6555000000.0,24145000000.0,160640000000.0,67276000000.0,49443000000.0,20222000000.0,67304000000.0,67587000000.0,93053000000.0,160640000000.0,99670000000.0,72832000000.0,28000000.0,-79100000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,FY,,2016-12-31,2018-02-22 15:42:15+00:00,4536000000.0,8225000000.0,-11036000000.0,2595000000.0,0.0,83146000000.0,,437000000.0,2487000000.0,1944000000.0,54449000000.0,52648000000.0,31398000000.0,7116000000.0,6783000000.0,13318000000.0,296000000.0,,1812000000.0,34753000000.0,8172000000.0,,5290000000.0,11023000000.0,801000000.0,,,3323000000.0,6337000000.0,71774000000.0,10688000000.0,15255000000.0,172000000000.0,59520000000.0,38949000000.0,31115000000.0,59544000000.0,59840000000.0,111776000000.0,171615000000.0,119348000000.0,80660000000.0,24000000.0,-84364000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3,,2016-10-02,2016-11-10 17:15:16+00:00,3476000000.0,9836000000.0,-8214000000.0,2094000000.0,0.0,82995000000.0,,1158000000.0,2048000000.0,1821000000.0,56281000000.0,54238000000.0,30437000000.0,9507000000.0,7507000000.0,13284000000.0,294000000.0,,1859000000.0,36454000000.0,7120000000.0,,5668000000.0,12623000000.0,1119000000.0,,,4759000000.0,6059000000.0,72846000000.0,13633000000.0,12277000000.0,178430000000.0,63281000000.0,38501000000.0,34759000000.0,63306000000.0,63601000000.0,114829000000.0,178430000000.0,126644000000.0,80070000000.0,25000000.0,-84346000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2,,2016-07-03,2016-08-11 16:59:40+00:00,3261000000.0,9138000000.0,-8891000000.0,3411000000.0,0.0,82599000000.0,,647000000.0,1594000000.0,1820000000.0,50600000000.0,43056000000.0,30457000000.0,13124000000.0,7614000000.0,13609000000.0,297000000.0,,1805000000.0,32416000000.0,7101000000.0,,6150000000.0,11053000000.0,,,,4618000000.0,5518000000.0,73350000000.0,13724000000.0,17531000000.0,170658000000.0,62745000000.0,43845000000.0,32099000000.0,62769000000.0,63066000000.0,107592000000.0,170658000000.0,113203000000.0,75492000000.0,25000000.0,-84313000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q1,,2016-04-03,2016-05-12 16:53:45+00:00,3125000000.0,9033000000.0,-9520000000.0,2561000000.0,0.0,81903000000.0,,920000000.0,1725000000.0,0.0,48558000000.0,39602000000.0,27824000000.0,14146000000.0,7578000000.0,13584000000.0,279000000.0,,1738000000.0,30600000000.0,7244000000.0,,5243000000.0,11419000000.0,,,,4003000000.0,5180000000.0,74971000000.0,11546000000.0,16882000000.0,162929000000.0,63041000000.0,41298000000.0,28735000000.0,63068000000.0,63347000000.0,99582000000.0,162929000000.0,108047000000.0,70848000000.0,26000000.0,-84313000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,FY,,2017-12-31,2019-02-28 14:35:32+00:00,4656000000.0,8221000000.0,-9321000000.0,1342000000.0,0.0,84742000000.0,,477000000.0,2196000000.0,2029000000.0,55952000000.0,48741000000.0,33538000000.0,7015000000.0,7578000000.0,13865000000.0,348000000.0,,1855000000.0,22597000000.0,7430000000.0,,5339000000.0,11115000000.0,12000000.0,0.0,,3227000000.0,6149000000.0,85291000000.0,9953000000.0,18650000000.0,171797000000.0,71287000000.0,41141000000.0,30427000000.0,71308000000.0,71656000000.0,100141000000.0,171797000000.0,116790000000.0,69714000000.0,21000000.0,-89425000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q3,,2017-10-01,2017-11-09 16:04:36+00:00,3480000000.0,10002000000.0,-9164000000.0,2779000000.0,0.0,84290000000.0,,1003000000.0,1932000000.0,1909000000.0,56078000000.0,49721000000.0,34503000000.0,7311000000.0,7925000000.0,13505000000.0,340000000.0,,1858000000.0,34715000000.0,7218000000.0,,5421000000.0,10446000000.0,16000000.0,,,3388000000.0,6388000000.0,75043000000.0,9448000000.0,14146000000.0,172000000000.0,60748000000.0,40291000000.0,28217000000.0,60770000000.0,61110000000.0,111041000000.0,172151000000.0,118356000000.0,82824000000.0,22000000.0,-89421000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2,,2017-07-02,2017-08-10 16:09:11+00:00,3439000000.0,9476000000.0,-10181000000.0,2585000000.0,0.0,83836000000.0,,552000000.0,1625000000.0,1904000000.0,55014000000.0,51348000000.0,34191000000.0,7008000000.0,7584000000.0,13386000000.0,326000000.0,,1952000000.0,34975000000.0,7076000000.0,,4990000000.0,10148000000.0,3000000.0,,,3466000000.0,6440000000.0,74107000000.0,9514000000.0,11748000000.0,169000000000.0,58346000000.0,36385000000.0,27182000000.0,58368000000.0,58694000000.0,109863000000.0,168558000000.0,118788000000.0,82682000000.0,23000000.0,-89416000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q1,,2017-04-02,2017-05-11 16:20:31+00:00,3393000000.0,8892000000.0,-10594000000.0,4057000000.0,0.0,83574000000.0,,790000000.0,1858000000.0,0.0,54656000000.0,52427000000.0,36330000000.0,7346000000.0,7415000000.0,13238000000.0,311000000.0,,1909000000.0,34884000000.0,7042000000.0,,5009000000.0,11143000000.0,3000000.0,,,3329000000.0,6918000000.0,74847000000.0,7680000000.0,10503000000.0,169000000000.0,58413000000.0,35878000000.0,24864000000.0,58435000000.0,58746000000.0,110038000000.0,168784000000.0,119667000000.0,85174000000.0,23000000.0,-89414000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,FY,,2018-12-31,2020-02-27 14:15:12+00:00,4674000000.0,8025000000.0,-11275000000.0,1139000000.0,0.0,86720000000.0,3374000000.0,1265000000.0,2397000000.0,2047000000.0,53411000000.0,35211000000.0,32909000000.0,2767000000.0,7508000000.0,13385000000.0,351000000.0,,1924000000.0,18437000000.0,6610000000.0,,2461000000.0,10754000000.0,9725000000.0,1890000000.0,-1000000.0,2800000000.0,5850000000.0,89554000000.0,8831000000.0,17694000000.0,159422000000.0,63388000000.0,49926000000.0,31858000000.0,63407000000.0,63758000000.0,95664000000.0,159422000000.0,96113000000.0,63806000000.0,19000000.0,-101610000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3,,2018-09-30,2018-11-08 16:42:41+00:00,4297000000.0,10024000000.0,-10417000000.0,3559000000.0,0.0,86294000000.0,,2781000000.0,2096000000.0,1963000000.0,55614000000.0,45306000000.0,33652000000.0,6444000000.0,8184000000.0,14036000000.0,346000000.0,,1875000000.0,20801000000.0,6341000000.0,,6136000000.0,10490000000.0,,,,2980000000.0,6367000000.0,91995000000.0,7385000000.0,13680000000.0,167838000000.0,71298000000.0,41583000000.0,29013000000.0,71319000000.0,71664000000.0,96174000000.0,167838000000.0,112219000000.0,67161000000.0,20000000.0,-96574000000.0
