company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q3YTD,2011-01-01,2011-09-30,,,1.63,1.63,,1.55,,49216000.0,79099000.0,79099000.0,,81106000.0,-2007000.0,3151724000.0,3833406000.0,111668000.0,427067000.0,3151724000.0,681682000.0,24011000.0,9379000.0,538735000.0,142947000.0,-14632000.0,128315000.0,3833406000.0,50000000.0,50345512.0,52620350.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2.07,2.15,,2.05,,66174000.0,105418000.0,105483000.0,-65000.0,106505000.0,-1087000.0,4160266000.0,5014375000.0,161901000.0,503760000.0,4160266000.0,854109000.0,29463000.0,12672000.0,665661000.0,188448000.0,-16791000.0,171657000.0,5014375000.0,50000000.0,50345512.0,52620350.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q2,2011-04-01,2011-06-30,2012-07-23 20:09:39+00:00,,0.57,0.57,,0.54,0.0,16429000.0,28063000.0,28063000.0,,28374000.0,-311000.0,1079432000.0,1315014000.0,37234000.0,143045000.0,1079432000.0,235582000.0,13744000.0,2933000.0,180279000.0,55303000.0,-10811000.0,44492000.0,1315014000.0,49800000.0,50167052.0,52489414.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.05,1.05,,1.0,,30757000.0,50886000.0,50886000.0,,52119000.0,-1233000.0,2078175000.0,2531371000.0,74663000.0,284133000.0,2078175000.0,453196000.0,19439000.0,6682000.0,358796000.0,94400000.0,-12757000.0,81643000.0,2531371000.0,49800000.0,50167052.0,52489414.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1.95,2.03,,1.94,,60878000.0,100405000.0,100210000.0,195000.0,100180000.0,225000.0,3994644000.0,4834201000.0,166487000.0,492921000.0,3994644000.0,839557000.0,29749000.0,10688000.0,659408000.0,180149000.0,-19061000.0,161088000.0,4834201000.0,49800000.0,50167052.0,52489414.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q1,2011-01-01,2011-03-31,2012-04-23 18:38:39+00:00,,0.48,0.48,,0.46,,14328000.0,22823000.0,22823000.0,,23745000.0,-922000.0,998743000.0,1216357000.0,37429000.0,141088000.0,998743000.0,217614000.0,5695000.0,3749000.0,178517000.0,39097000.0,-1946000.0,37151000.0,1216357000.0,49500000.0,49750430.0,51811721.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1.84,1.92,,1.85,,61703000.0,96844000.0,96875000.0,-31000.0,94579000.0,2265000.0,3790254000.0,4595959000.0,155804000.0,483346000.0,3790254000.0,805705000.0,19874000.0,11897000.0,639150000.0,166555000.0,-7977000.0,158578000.0,4595959000.0,49500000.0,49750430.0,51811721.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q4,2012-10-01,2012-12-31,,,0.09,0.09,,0.09,-33000.0,53068000.0,4934000.0,91934000.0,-87000000.0,9202000.0,-4268000.0,1432023000.0,1838985000.0,94128000.0,164678000.0,1432023000.0,406962000.0,5607000.0,2420000.0,258773000.0,148189000.0,-3187000.0,145002000.0,1838985000.0,2300000.0,103018732.0,107428750.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:11:57+00:00,,0.86,0.02,,0.02,28000000.0,47000000.0,-11000000.0,76000000.0,-87000000.0,2000000.0,-13000000.0,6869000000.0,8110000000.0,428000000.0,677000000.0,6869000000.0,1241000000.0,20000000.0,35000000.0,1133000000.0,108000000.0,15000000.0,123000000.0,8110000000.0,2300000.0,103018732.0,107428750.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q3YTD,2012-01-01,2012-09-30,,,-0.14,-0.14,-0.02,-0.14,28033000.0,-6068000.0,-15934000.0,-15934000.0,,-7202000.0,-8732000.0,5436977000.0,6271015000.0,333872000.0,512322000.0,5436977000.0,834038000.0,14393000.0,32580000.0,874227000.0,-40189000.0,18187000.0,-22002000.0,6271015000.0,54600000.0,51584860.0,53806197.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q3TTM,2011-10-01,2012-09-30,,,0.44,0.44,-0.02,0.44,28033000.0,15403000.0,13330000.0,22630000.0,-9300000.0,22910000.0,-9580000.0,6554635000.0,7649086000.0,382598000.0,663153000.0,6554635000.0,1094451000.0,19190000.0,36556000.0,1073784000.0,20667000.0,17366000.0,38033000.0,7649086000.0,54600000.0,51584860.0,53806197.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q3,2012-07-01,2012-09-30,2013-10-21 18:56:05+00:00,,0.07,0.07,,0.07,0.0,-9547000.0,295000.0,295000.0,,3819000.0,-3524000.0,2058743000.0,2448121000.0,235946000.0,181073000.0,2058743000.0,389378000.0,4855000.0,23244000.0,417019000.0,-27641000.0,18389000.0,-9252000.0,2448121000.0,54600000.0,51584860.0,53806197.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q2YTD,2012-01-01,2012-06-30,,,-0.21,-0.21,-0.02,-0.21,28033000.0,3479000.0,-16229000.0,-16229000.0,,-11021000.0,-5208000.0,3378234000.0,3822894000.0,97926000.0,331249000.0,3378234000.0,444660000.0,9538000.0,9336000.0,457208000.0,-12548000.0,-202000.0,-12750000.0,3822894000.0,51500000.0,51515895.0,51515895.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q2TTM,2011-07-01,2012-06-30,,,0.93,0.93,-0.03,0.93,28033000.0,43409000.0,41248000.0,50548000.0,-9300000.0,48078000.0,-6830000.0,5569441000.0,6503000000.0,183657000.0,625014000.0,5569441000.0,933559000.0,18907000.0,16009000.0,836704000.0,96855000.0,-2898000.0,93957000.0,6503000000.0,51500000.0,51515895.0,51515895.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q2,2012-04-01,2012-06-30,2013-07-22 19:05:14+00:00,,-0.68,-0.68,,-0.68,28033000.0,-8608000.0,-38832000.0,-38832000.0,,-34999000.0,-3833000.0,1912221000.0,2110746000.0,49176000.0,168062000.0,1912221000.0,198525000.0,4739000.0,4045000.0,245271000.0,-46746000.0,-694000.0,-47440000.0,2110746000.0,51500000.0,51515895.0,51515895.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2.18,2.18,-0.02,2.18,,68446000.0,108143000.0,117443000.0,-9300000.0,111451000.0,-3308000.0,4736652000.0,5707268000.0,171715000.0,599997000.0,4736652000.0,970616000.0,27912000.0,14897000.0,771712000.0,198904000.0,-13015000.0,185889000.0,5707268000.0,51000000.0,51125674.0,53509243.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2012.0,Q1,2012-01-01,2012-03-31,2013-04-23 06:16:12+00:00,,0.47,0.47,,0.45,,12087000.0,22603000.0,22603000.0,,23978000.0,-1375000.0,1466013000.0,1712148000.0,48750000.0,163187000.0,1466013000.0,246135000.0,4799000.0,5291000.0,211937000.0,34198000.0,492000.0,34690000.0,1712148000.0,51000000.0,51125674.0,53509243.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 10:30:51+00:00,,1.49,1.52,,1.47,,107000000.0,166000000.0,162000000.0,4000000.0,165000000.0,1000000.0,9322000000.0,10863000000.0,333000000.0,931000000.0,9322000000.0,1541000000.0,27000000.0,19000000.0,1264000000.0,277000000.0,-8000000.0,269000000.0,10863000000.0,110700000.0,108253090.0,112494346.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q4,2013-10-01,2013-12-31,,,0.49,0.49,-0.02,0.49,,34064000.0,55164000.0,49770000.0,5394000.0,53141000.0,2023000.0,2520711000.0,2931411000.0,70812000.0,255217000.0,2520711000.0,410700000.0,6739000.0,5902000.0,326029000.0,84671000.0,-837000.0,83834000.0,2931411000.0,110700000.0,108253090.0,112494346.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q3YTD,2013-01-01,2013-09-30,,,2.05,2.05,-0.11,2.05,,72936000.0,110836000.0,112230000.0,-1394000.0,111859000.0,-1023000.0,6801289000.0,7931589000.0,262188000.0,675783000.0,6801289000.0,1130300000.0,20261000.0,13098000.0,937971000.0,192329000.0,-7163000.0,185166000.0,7931589000.0,54900000.0,54679660.0,56933056.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2.21,2.21,-0.11,2.21,-33000.0,126004000.0,115770000.0,204164000.0,-88394000.0,121061000.0,-5291000.0,8233312000.0,9770574000.0,356316000.0,840461000.0,8233312000.0,1537262000.0,25868000.0,15518000.0,1196744000.0,340518000.0,-10350000.0,330168000.0,9770574000.0,54900000.0,54679660.0,56933056.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q3,2013-07-01,2013-09-30,2014-10-27 17:56:35+00:00,,0.9,0.9,,0.87,,32280000.0,48914000.0,49866000.0,-952000.0,49373000.0,-459000.0,2394095000.0,2795568000.0,68453000.0,249028000.0,2394095000.0,401473000.0,6603000.0,4757000.0,317481000.0,83992000.0,-1846000.0,82146000.0,2795568000.0,54900000.0,54679660.0,56933056.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q2YTD,2013-01-01,2013-06-30,,,1.15,1.15,-0.07,1.15,,40656000.0,61922000.0,62364000.0,-442000.0,62486000.0,-564000.0,4407194000.0,5136021000.0,193735000.0,426755000.0,4407194000.0,728827000.0,13658000.0,8341000.0,620490000.0,108337000.0,-5317000.0,103020000.0,5136021000.0,54800000.0,54529036.0,56601660.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1.38,1.38,-0.07,1.38,-33000.0,84177000.0,67151000.0,154593000.0,-87442000.0,75507000.0,-8356000.0,7897960000.0,9423127000.0,523809000.0,772506000.0,7897960000.0,1525167000.0,24120000.0,34005000.0,1296282000.0,228885000.0,9885000.0,238770000.0,9423127000.0,54800000.0,54529036.0,56601660.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q2,2013-04-01,2013-06-30,2014-07-21 18:08:13+00:00,,0.72,0.72,,0.7,,25966000.0,39011000.0,39816000.0,-805000.0,39484000.0,-473000.0,2227583000.0,2610539000.0,90760000.0,223459000.0,2227583000.0,382956000.0,7033000.0,4078000.0,314219000.0,68737000.0,-2955000.0,65782000.0,2610539000.0,54800000.0,54529036.0,56601660.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q1TTM,2012-04-01,2013-03-31,,,0.02,0.02,-0.02,0.02,28000000.0,49603000.0,-10692000.0,75945000.0,-86637000.0,1024000.0,-11716000.0,7582598000.0,8923334000.0,482225000.0,717109000.0,7582598000.0,1340736000.0,21826000.0,33972000.0,1227334000.0,113402000.0,12146000.0,125548000.0,8923334000.0,52300000.0,52357119.0,54266928.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2013.0,Q1,2013-01-01,2013-03-31,2014-04-21 18:48:55+00:00,,0.44,0.44,,0.42,,14690000.0,22911000.0,22548000.0,363000.0,23002000.0,-91000.0,2179611000.0,2525482000.0,102975000.0,203296000.0,2179611000.0,345871000.0,6625000.0,4263000.0,306271000.0,39600000.0,-2362000.0,37238000.0,2525482000.0,52300000.0,52357119.0,54266928.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:40:20+00:00,16000000.0,2.3,2.33,,2.25,,196000000.0,264000000.0,261000000.0,3000000.0,271000000.0,-7000000.0,13958000000.0,16560000000.0,824000000.0,1298000000.0,13958000000.0,2602000000.0,35000000.0,28000000.0,2138000000.0,464000000.0,-7000000.0,457000000.0,16560000000.0,117800000.0,116345764.0,120360212.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q4,2014-10-01,2014-12-31,,16000000.0,0.92,0.92,0.04,0.92,,89000000.0,105000000.0,104000000.0,1000000.0,107000000.0,-2000000.0,3930000000.0,4724000000.0,238000000.0,347000000.0,3930000000.0,794000000.0,10000000.0,10000000.0,601000000.0,193000000.0,,193000000.0,4724000000.0,117800000.0,116345764.0,120360212.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q3,2014-07-01,2014-09-30,2015-10-26 17:49:41+00:00,,0.7,0.7,,0.68,,27000000.0,79000000.0,78000000.0,1000000.0,82000000.0,-3000000.0,3717000000.0,4352000000.0,193000000.0,334000000.0,3717000000.0,635000000.0,9000000.0,6000000.0,527000000.0,108000000.0,-3000000.0,105000000.0,4352000000.0,117100000.0,117226968.0,121363750.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.4,1.4,-0.04,1.4,,107000000.0,159000000.0,157000000.0,2000000.0,164000000.0,-5000000.0,10028000000.0,11836000000.0,586000000.0,951000000.0,10028000000.0,1808000000.0,25000000.0,18000000.0,1537000000.0,271000000.0,-7000000.0,264000000.0,11836000000.0,117100000.0,117226968.0,121363750.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1.85,1.85,-0.06,1.85,,141064000.0,214164000.0,206770000.0,7394000.0,217141000.0,-2977000.0,12548711000.0,14767411000.0,656812000.0,1206217000.0,12548711000.0,2218700000.0,31739000.0,23902000.0,1863029000.0,355671000.0,-7837000.0,347834000.0,14767411000.0,117100000.0,117226968.0,121363750.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.71,0.71,-0.04,0.71,,80000000.0,80000000.0,79000000.0,1000000.0,82000000.0,-2000000.0,6311000000.0,7484000000.0,393000000.0,617000000.0,6311000000.0,1173000000.0,16000000.0,12000000.0,1010000000.0,163000000.0,-4000000.0,159000000.0,7484000000.0,116700000.0,115517366.0,119434516.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1.6,1.6,-0.08,1.6,,146344000.0,184078000.0,178636000.0,5442000.0,184514000.0,-436000.0,11225806000.0,13210979000.0,532265000.0,1121245000.0,11225806000.0,1985173000.0,29342000.0,22659000.0,1653510000.0,331663000.0,-6683000.0,324980000.0,13210979000.0,116700000.0,115517366.0,119434516.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q2,2014-04-01,2014-06-30,2015-07-27 18:24:47+00:00,,0.42,0.42,,0.41,,45000000.0,48000000.0,46000000.0,2000000.0,49000000.0,-1000000.0,3326000000.0,4024000000.0,284000000.0,321000000.0,3326000000.0,698000000.0,9000000.0,7000000.0,605000000.0,93000000.0,-2000000.0,91000000.0,4024000000.0,116700000.0,115517366.0,119434516.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1.52,1.52,-0.11,1.52,,127310000.0,175089000.0,172452000.0,2637000.0,174998000.0,91000.0,10127389000.0,11797518000.0,339025000.0,1023704000.0,10127389000.0,1670129000.0,27375000.0,19737000.0,1362729000.0,307400000.0,-7638000.0,299762000.0,11797518000.0,113800000.0,114967752.0,118722532.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2014.0,Q1,2014-01-01,2014-03-31,2015-04-27 19:06:04+00:00,,0.29,0.29,,0.28,,35000000.0,32000000.0,33000000.0,-1000000.0,33000000.0,-1000000.0,2985000000.0,3460000000.0,109000000.0,296000000.0,2985000000.0,475000000.0,7000000.0,5000000.0,405000000.0,70000000.0,-2000000.0,68000000.0,3460000000.0,113800000.0,114967752.0,118722532.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:27:58+00:00,24000000.0,2.98,2.98,,2.88,,339000000.0,357000000.0,358000000.0,,355000000.0,2000000.0,18863000000.0,22760000000.0,1366000000.0,1802000000.0,18863000000.0,3897000000.0,43000000.0,35000000.0,3192000000.0,705000000.0,-8000000.0,697000000.0,22760000000.0,119101000.0,119101000.0,119101000.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q3,2015-07-01,2015-09-30,2016-10-24 20:17:57+00:00,6000000.0,0.78,0.78,,0.76,,87000000.0,94000000.0,93000000.0,1000000.0,93000000.0,1000000.0,4846000000.0,5821000000.0,328000000.0,458000000.0,4846000000.0,975000000.0,11000000.0,8000000.0,792000000.0,183000000.0,-3000000.0,180000000.0,5821000000.0,119200000.0,119121524.0,123131810.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q3YTD,2015-01-01,2015-09-30,,18000000.0,2.05,2.05,,2.05,,234000000.0,246000000.0,246000000.0,,244000000.0,2000000.0,13709000000.0,16458000000.0,955000000.0,1291000000.0,13709000000.0,2749000000.0,32000000.0,27000000.0,2264000000.0,485000000.0,-5000000.0,480000000.0,16458000000.0,119200000.0,119121524.0,123131810.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q3TTM,2014-10-01,2015-09-30,,34000000.0,2.95,2.95,0.04,2.95,,323000000.0,351000000.0,350000000.0,1000000.0,351000000.0,,17639000000.0,21182000000.0,1193000000.0,1638000000.0,17639000000.0,3543000000.0,42000000.0,37000000.0,2865000000.0,678000000.0,-5000000.0,673000000.0,21182000000.0,119200000.0,119121524.0,123131810.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q2,2015-04-01,2015-06-30,2016-07-25 20:12:59+00:00,5000000.0,0.74,0.74,,0.72,,84000000.0,88000000.0,88000000.0,0.0,88000000.0,0.0,4600000000.0,5506000000.0,291000000.0,437000000.0,4600000000.0,906000000.0,11000000.0,10000000.0,733000000.0,173000000.0,-1000000.0,172000000.0,5506000000.0,118900000.0,119003569.0,122965011.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q2YTD,2015-01-01,2015-06-30,,12000000.0,1.27,1.27,,1.27,,147000000.0,152000000.0,153000000.0,-1000000.0,151000000.0,1000000.0,8863000000.0,10637000000.0,627000000.0,833000000.0,8863000000.0,1774000000.0,21000000.0,19000000.0,1472000000.0,302000000.0,-2000000.0,300000000.0,10637000000.0,118900000.0,119003569.0,122965011.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q2TTM,2014-07-01,2015-06-30,,28000000.0,2.86,2.86,0.04,2.86,,263000000.0,336000000.0,335000000.0,1000000.0,340000000.0,-4000000.0,16510000000.0,19713000000.0,1058000000.0,1514000000.0,16510000000.0,3203000000.0,40000000.0,35000000.0,2600000000.0,603000000.0,-5000000.0,598000000.0,19713000000.0,118900000.0,119003569.0,122965011.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q1,2015-01-01,2015-03-31,2016-04-25 21:06:02+00:00,7000000.0,0.53,0.53,,0.51,,63000000.0,64000000.0,65000000.0,-1000000.0,63000000.0,1000000.0,4263000000.0,5131000000.0,336000000.0,396000000.0,4263000000.0,868000000.0,10000000.0,9000000.0,739000000.0,129000000.0,-1000000.0,128000000.0,5131000000.0,118900000.0,118783755.0,122572366.0
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2015.0,Q1TTM,2014-04-01,2015-03-31,,23000000.0,2.53,2.53,0.04,2.53,,224000000.0,296000000.0,293000000.0,3000000.0,301000000.0,-5000000.0,15236000000.0,18231000000.0,1051000000.0,1398000000.0,15236000000.0,2995000000.0,38000000.0,32000000.0,2472000000.0,523000000.0,-6000000.0,517000000.0,18231000000.0,118900000.0,118783755.0,122572366.0
