company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2008.0,FY,2008-01-01,2008-12-31,2011-02-22 07:55:49+00:00,-85377000.0,36801000.0,15312000.0,35414000.0,,,82044000.0,0.0,236005000.0,42458000.0,-153921000.0,221978000.0,42458000.0,-153921000.0,221978000.0,110515000.0,83497000.0,83497000.0,21023000.0,8454000.0,0.0,0.0,-549652000.0,-65156000.0,-178491000.0,-23510000.0,546264000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 08:39:43+00:00,-38563000.0,52928000.0,15428000.0,44004000.0,,,98872000.0,,659059000.0,46545000.0,-270087000.0,248195000.0,46545000.0,-270087000.0,248195000.0,24653000.0,86245000.0,86245000.0,19074000.0,2418000.0,,8049000.0,-791194000.0,-83113000.0,-616677000.0,-6304000.0,642783000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2009.0,Q4,2009-10-01,2009-12-31,,-7030000.0,9620000.0,6872000.0,13204000.0,,,28270000.0,,190559000.0,33964000.0,-95412000.0,71218000.0,33964000.0,-95412000.0,71218000.0,9770000.0,23771000.0,23771000.0,5973000.0,658000.0,,3725000.0,-144108000.0,-40417000.0,-160213000.0,-765000.0,96143000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2009.0,Q3,2009-07-01,2009-09-30,,-23912000.0,11796000.0,898000.0,9908000.0,,,55888000.0,,180500000.0,-5886000.0,-99489000.0,114858000.0,-5886000.0,-99489000.0,114858000.0,9483000.0,23810000.0,23810000.0,25252000.0,636000.0,,5031000.0,-232034000.0,-12863000.0,-191961000.0,-92000.0,169320000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-25 18:57:53+00:00,-31533000.0,43308000.0,8556000.0,30800000.0,,,70602000.0,0.0,468500000.0,12581000.0,-174675000.0,176977000.0,12581000.0,-174675000.0,176977000.0,14883000.0,62474000.0,62474000.0,13101000.0,1760000.0,,4324000.0,-647086000.0,-42696000.0,-456464000.0,-5539000.0,546640000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-26 19:08:58+00:00,-7621000.0,31512000.0,7658000.0,20892000.0,,,14714000.0,0.0,288000000.0,18467000.0,-75186000.0,62119000.0,18467000.0,-75186000.0,62119000.0,5400000.0,38664000.0,38664000.0,-12151000.0,1124000.0,,-707000.0,-415052000.0,-29833000.0,-264503000.0,-5447000.0,377320000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q4,2010-10-01,2010-12-31,,-33541000.0,9531000.0,7795000.0,13380000.0,,,105822000.0,,164726000.0,16493000.0,-174618000.0,194625000.0,16493000.0,-174618000.0,194625000.0,36500000.0,26319000.0,26319000.0,49104000.0,-46693000.0,,,-232776000.0,-26596000.0,-99030000.0,-2510000.0,118295000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 06:35:44+00:00,-60388000.0,53938000.0,17296000.0,52000000.0,,,37726000.0,104534000.0,218538000.0,72089000.0,-210607000.0,168932000.0,72089000.0,-210607000.0,168932000.0,30414000.0,98271000.0,98271000.0,-19065000.0,-43875000.0,,-7387000.0,-615506000.0,-118556000.0,-196497000.0,-3224000.0,583843000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q3TTM,2009-10-01,2010-09-30,,-33877000.0,54027000.0,16373000.0,51824000.0,,,-39826000.0,104534000.0,244371000.0,89560000.0,-131401000.0,45525000.0,89560000.0,-131401000.0,45525000.0,3684000.0,95723000.0,95723000.0,-62196000.0,3476000.0,,-3662000.0,-526838000.0,-132377000.0,-257680000.0,-1479000.0,561691000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q3,2010-07-01,2010-09-30,,-5374000.0,16467000.0,2181000.0,13702000.0,,,44382000.0,,11651000.0,9448000.0,50055000.0,72563000.0,9448000.0,50055000.0,72563000.0,132066000.0,23200000.0,23200000.0,-8721000.0,764000.0,32425000.0,-2547000.0,-76606000.0,-60783000.0,-274000.0,-146000.0,160393000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-24 17:57:31+00:00,-26847000.0,44407000.0,9501000.0,38620000.0,,,-68096000.0,104534000.0,53812000.0,55596000.0,-35989000.0,-25693000.0,55596000.0,-35989000.0,-25693000.0,-6086000.0,71952000.0,71952000.0,-68169000.0,2818000.0,,-7387000.0,-382730000.0,-91960000.0,-97467000.0,-714000.0,465548000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q2TTM,2009-07-01,2010-06-30,,-52415000.0,49356000.0,15090000.0,48030000.0,,,-28320000.0,104534000.0,413220000.0,74226000.0,-280945000.0,87820000.0,74226000.0,-280945000.0,87820000.0,-118899000.0,96333000.0,96333000.0,-28223000.0,3348000.0,-32425000.0,3916000.0,-682266000.0,-84457000.0,-449367000.0,-1425000.0,570618000.0,
Centene Corp,CNC,549300Z7JJ4TQSQGT333,1071739,2010.0,Q2,2010-04-01,2010-06-30,,-19454000.0,19668000.0,6975000.0,12391000.0,,,-46075000.0,-23000.0,20131000.0,20147000.0,-44880000.0,-59756000.0,20147000.0,-44880000.0,-59756000.0,-84489000.0,24502000.0,24502000.0,-50574000.0,1439000.0,-21846000.0,-1255000.0,-159189000.0,-18657000.0,-57000.0,-88000.0,174266000.0,
