company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PulteGroup Inc,PHM,,822416,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 17:15:21+00:00,0.0,373000.0,-171000.0,31587000.0,,,-1847943000.0,19411000.0,,-659590000.0,-45977000.0,881136000.0,-659590000.0,-45977000.0,881136000.0,175569000.0,2620116000.0,2620116000.0,77376000.0,,-17078000.0,-38382000.0,,-28899000.0,-512958000.0,-127661000.0,,
PulteGroup Inc,PHM,,822416,2013.0,Q4,2013-10-01,2013-12-31,,1057000.0,1165000.0,18133000.0,8453000.0,,,82529000.0,862000.0,,-67965000.0,-27886000.0,326186000.0,-67965000.0,-27886000.0,326186000.0,230335000.0,220053000.0,220053000.0,15151000.0,,-18189000.0,-19065000.0,,-10545000.0,-12041000.0,-37721000.0,-200000.0,-9000.0
PulteGroup Inc,PHM,,822416,2013.0,Q3TTM,2012-10-01,2013-09-30,,-16247000.0,-1213000.0,8298000.0,30883000.0,,,-1708371000.0,24887000.0,35795000.0,-1074838000.0,-30755000.0,893858000.0,-1076760000.0,-30755000.0,893858000.0,-213657000.0,2458805000.0,2458805000.0,112541000.0,,2932000.0,-19317000.0,,-21699000.0,-1027224000.0,-88979000.0,1369000.0,2890000.0
PulteGroup Inc,PHM,,822416,2013.0,Q3,2013-07-01,2013-09-30,,-250000.0,1679000.0,-20613000.0,8050000.0,,,-2082650000.0,5000.0,,-71843000.0,-10716000.0,219885000.0,-71843000.0,-10716000.0,219885000.0,137326000.0,2281884000.0,2281884000.0,12601000.0,,-3129000.0,-19317000.0,,-7337000.0,30962000.0,-83493000.0,,
PulteGroup Inc,PHM,,822416,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 09:50:33+00:00,-1057000.0,-792000.0,-18304000.0,23134000.0,,,-1930472000.0,18549000.0,,-591625000.0,-18091000.0,554950000.0,-591625000.0,-18091000.0,554950000.0,-54766000.0,2400063000.0,2400063000.0,62225000.0,,1111000.0,-19317000.0,,-18354000.0,-500917000.0,-89940000.0,200000.0,9000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2TTM,2012-07-01,2013-06-30,,-16405000.0,-4037000.0,6679000.0,30283000.0,,,445440000.0,52314000.0,138395000.0,-965509000.0,-14044000.0,883665000.0,-967431000.0,-14044000.0,883665000.0,-97810000.0,293554000.0,293554000.0,114388000.0,,15986000.0,,,-17962000.0,-1150679000.0,-5539000.0,1369000.0,2968000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2,2013-04-01,2013-06-30,,-214000.0,555000.0,25404000.0,7745000.0,,,-18002000.0,11007000.0,,-438515000.0,-6186000.0,64445000.0,-438515000.0,-6186000.0,64445000.0,-380256000.0,36417000.0,36417000.0,38285000.0,,-283000.0,,,-5639000.0,-449502000.0,-20000.0,,-50000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 09:53:57+00:00,-807000.0,-2471000.0,2309000.0,15084000.0,,,152178000.0,18544000.0,,-519782000.0,-7375000.0,335065000.0,-519782000.0,-7375000.0,335065000.0,-192092000.0,118179000.0,118179000.0,49624000.0,,4240000.0,0.0,,-11017000.0,-531879000.0,-6447000.0,200000.0,9000.0
PulteGroup Inc,PHM,,822416,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 10:19:49+00:00,-593000.0,-3026000.0,-23095000.0,7339000.0,,,170180000.0,7537000.0,,-81267000.0,-1189000.0,270620000.0,-81267000.0,-1189000.0,270620000.0,188164000.0,81762000.0,81762000.0,11339000.0,,4523000.0,0.0,,-5378000.0,-82377000.0,-6427000.0,200000.0,59000.0
PulteGroup Inc,PHM,,822416,2013.0,Q1TTM,2012-04-01,2013-03-31,,-17000000.0,-5206000.0,-1757000.0,29973000.0,,,500795000.0,41307000.0,136875000.0,-528577000.0,-4382000.0,916070000.0,-530499000.0,-4382000.0,916070000.0,381189000.0,299573000.0,299573000.0,85729000.0,,20945000.0,,,-15562000.0,-701177000.0,-5582000.0,4065000.0,3170000.0
PulteGroup Inc,PHM,,822416,2014.0,FY,2014-01-01,2014-12-31,2017-02-01 12:35:36+00:00,-82428000.0,1030000.0,-4561000.0,39864000.0,,,-252799000.0,15627000.0,34577000.0,-529092000.0,-122613000.0,307881000.0,-529092000.0,-122613000.0,307881000.0,-343824000.0,474338000.0,474338000.0,46478000.0,,8605000.0,-75646000.0,,-48790000.0,-250631000.0,-253019000.0,,
PulteGroup Inc,PHM,,822416,2014.0,Q4,2014-10-01,2014-12-31,,-4959000.0,2084000.0,-27797000.0,11000000.0,,,-133100000.0,9593000.0,34577000.0,-38341000.0,-53017000.0,106046000.0,-38341000.0,-53017000.0,106046000.0,14688000.0,217094000.0,217094000.0,11052000.0,,-41156000.0,-18702000.0,,-6902000.0,34070000.0,-97879000.0,,
PulteGroup Inc,PHM,,822416,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-22 10:56:32+00:00,-77469000.0,-1054000.0,23236000.0,28864000.0,,,-119699000.0,6034000.0,0.0,-490751000.0,-69596000.0,201835000.0,-490751000.0,-69596000.0,201835000.0,-358512000.0,257244000.0,257244000.0,35426000.0,,49761000.0,-56944000.0,,-41888000.0,-284701000.0,-155140000.0,,
PulteGroup Inc,PHM,,822416,2014.0,Q3TTM,2013-10-01,2014-09-30,,-76412000.0,111000.0,41369000.0,37317000.0,,,-37170000.0,6896000.0,,-558716000.0,-97482000.0,528021000.0,-558716000.0,-97482000.0,528021000.0,-128177000.0,477297000.0,477297000.0,50577000.0,,31572000.0,-76009000.0,,-52433000.0,-296742000.0,-192861000.0,-200000.0,-9000.0
PulteGroup Inc,PHM,,822416,2014.0,Q3,2014-07-01,2014-09-30,,-77460000.0,-1054000.0,23236000.0,9960000.0,,,-28773000.0,245000.0,,-67386000.0,-9284000.0,127553000.0,-67386000.0,-9284000.0,127553000.0,50883000.0,140545000.0,140545000.0,5821000.0,,84718000.0,-18792000.0,,-8867000.0,2590000.0,-51429000.0,-7577000.0,-98000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2TTM,2013-07-01,2014-06-30,,798000.0,2844000.0,-2480000.0,35407000.0,,,-2091047000.0,6656000.0,,-563173000.0,-98914000.0,620353000.0,-563173000.0,-98914000.0,620353000.0,-41734000.0,2618636000.0,2618636000.0,57357000.0,,-56275000.0,-76534000.0,,-50903000.0,-268370000.0,-224925000.0,7377000.0,89000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2,2014-04-01,2014-06-30,,,8253000.0,19556000.0,9962000.0,,,-79337000.0,494000.0,,-39649000.0,-40465000.0,-17114000.0,-39649000.0,-40465000.0,-17114000.0,-97228000.0,41880000.0,41880000.0,10381000.0,,-26576000.0,-19087000.0,,-15156000.0,32550000.0,-53606000.0,1192000.0,75000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-23 09:57:07+00:00,-9000.0,,,18904000.0,,,-90926000.0,5789000.0,,-423365000.0,-60312000.0,74282000.0,-423365000.0,-60312000.0,74282000.0,-409395000.0,116699000.0,116699000.0,29605000.0,,-34957000.0,-38152000.0,,-33021000.0,-287291000.0,-103711000.0,7577000.0,98000.0
PulteGroup Inc,PHM,,822416,2014.0,Q1TTM,2013-04-01,2014-03-31,,584000.0,-4854000.0,3368000.0,33190000.0,,,-2029712000.0,17169000.0,,-962039000.0,-64635000.0,701912000.0,-962039000.0,-64635000.0,701912000.0,-324762000.0,2613173000.0,2613173000.0,85261000.0,,-29982000.0,-57447000.0,,-41386000.0,-750422000.0,-171339000.0,6185000.0,-36000.0
PulteGroup Inc,PHM,,822416,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 09:59:26+00:00,-9000.0,-8253000.0,-19556000.0,8942000.0,,,-11589000.0,5295000.0,,-383716000.0,-19847000.0,91396000.0,-383716000.0,-19847000.0,91396000.0,-312167000.0,74819000.0,74819000.0,19224000.0,,-8381000.0,-19065000.0,,-17865000.0,-319841000.0,-50105000.0,6385000.0,23000.0
PulteGroup Inc,PHM,,822416,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 17:06:48+00:00,-454000.0,-5654000.0,,46222000.0,,,-909256000.0,10535000.0,750723000.0,-161631000.0,-34564000.0,-337590000.0,-161631000.0,-34564000.0,-337590000.0,-533785000.0,494090000.0,494090000.0,31354000.0,,11330000.0,-115958000.0,,-45440000.0,-364193000.0,-442738000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q4,2015-10-01,2015-12-31,,-454000.0,-6394000.0,,12503000.0,,,-333137000.0,164000.0,127636000.0,131799000.0,-14184000.0,-92691000.0,131799000.0,-14184000.0,-92691000.0,24924000.0,228028000.0,228028000.0,-85000.0,,-2339000.0,-28061000.0,,-11391000.0,32060000.0,,,
PulteGroup Inc,PHM,,822416,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-20 09:48:30+00:00,0.0,740000.0,,33719000.0,,,-576119000.0,10371000.0,623087000.0,-293430000.0,-20380000.0,-244899000.0,-293430000.0,-20380000.0,-244899000.0,-558709000.0,266062000.0,266062000.0,31439000.0,,13669000.0,-87897000.0,,-34049000.0,-396253000.0,-442738000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q3TTM,2014-10-01,2015-09-30,,-4959000.0,2824000.0,-27797000.0,44719000.0,,,-709219000.0,19964000.0,657664000.0,-331771000.0,-73397000.0,-138853000.0,-331771000.0,-73397000.0,-138853000.0,-544021000.0,483156000.0,483156000.0,42491000.0,,-27487000.0,-106599000.0,,-40951000.0,-362183000.0,-540617000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q3,2015-07-01,2015-09-30,,,2425000.0,,11866000.0,,,-180895000.0,3149000.0,623087000.0,339503000.0,-11915000.0,-53796000.0,339503000.0,-11915000.0,-53796000.0,273792000.0,107767000.0,107767000.0,7466000.0,,-981000.0,-28772000.0,,-10934000.0,-137289000.0,-120672000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 10:29:30+00:00,0.0,-1685000.0,,21853000.0,,,-395224000.0,7222000.0,,-632933000.0,-8465000.0,-191103000.0,-632933000.0,-8465000.0,-191103000.0,-832501000.0,158295000.0,158295000.0,23973000.0,,14650000.0,-59125000.0,,-23115000.0,-258964000.0,-322066000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q2TTM,2014-07-01,2015-06-30,,-82419000.0,-655000.0,-4561000.0,42813000.0,,,-557097000.0,17060000.0,34577000.0,-738660000.0,-70766000.0,42496000.0,-738660000.0,-70766000.0,42496000.0,-766930000.0,515934000.0,515934000.0,40846000.0,,58212000.0,-96619000.0,,-38884000.0,-222304000.0,-471374000.0,-7577000.0,-98000.0
PulteGroup Inc,PHM,,822416,2015.0,Q2,2015-04-01,2015-06-30,,,312000.0,,10791000.0,,,-290704000.0,626000.0,,-429280000.0,1420000.0,-165706000.0,-429280000.0,1420000.0,-165706000.0,-593566000.0,103324000.0,103324000.0,10883000.0,,10018000.0,-29509000.0,,-8598000.0,-186286000.0,-214111000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 10:02:10+00:00,0.0,-1997000.0,,11062000.0,,,-104520000.0,6596000.0,,-203653000.0,-9885000.0,-25397000.0,-203653000.0,-9885000.0,-25397000.0,-238935000.0,54971000.0,54971000.0,13090000.0,,4632000.0,-29616000.0,,-14517000.0,-72678000.0,-107955000.0,,
PulteGroup Inc,PHM,,822416,2015.0,Q1TTM,2014-04-01,2015-03-31,,-82419000.0,7286000.0,14995000.0,41984000.0,,,-345730000.0,16928000.0,34577000.0,-349029000.0,-112651000.0,191088000.0,-349029000.0,-112651000.0,191088000.0,-270592000.0,454490000.0,454490000.0,40344000.0,,21618000.0,-86197000.0,,-45442000.0,-3468000.0,-310869000.0,-6385000.0,-23000.0
PulteGroup Inc,PHM,,822416,2016.0,FY,2016-01-01,2016-12-31,2019-01-31 12:21:40+00:00,-444997000.0,2743000.0,,54007000.0,,,-632296000.0,5845000.0,2678681000.0,350754000.0,-471192000.0,68313000.0,350735000.0,-471192000.0,68270000.0,-52187000.0,602703000.0,602703000.0,43899000.0,,13100000.0,-124666000.0,,-39295000.0,-1605900000.0,-603206000.0,,
