company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PulteGroup Inc,PHM,,822416,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 17:17:43+00:00,-0.03,-0.03,0.0,-0.03,,-2020000.0,-12488000.0,-12488000.0,-12488000.0,884204000.0,1020358000.0,8441000.0,161306000.0,884204000.0,136154000.0,482000.0,2685000.0,161306000.0,-25152000.0,10644000.0,-14508000.0,1020358000.0,416300000.0,377747000.0,377747000.0
PulteGroup Inc,PHM,,822416,2011.0,Q4,2011-10-01,2011-12-31,,0.04,0.04,,0.04,,-22896000.0,13821000.0,13821000.0,13821000.0,1138204000.0,1262345000.0,-18337000.0,117204000.0,1138204000.0,124141000.0,323000.0,2648000.0,117204000.0,6937000.0,-16012000.0,-9075000.0,1262345000.0,382500000.0,379877000.0,379877000.0
PulteGroup Inc,PHM,,822416,2011.0,FY,2011-01-01,2011-12-31,2014-02-05 15:49:29+00:00,-0.55,-0.55,0.0,-0.55,,-99912000.0,-210388000.0,-210388000.0,-210388000.0,3641343000.0,4136690000.0,-293102000.0,519583000.0,3641343000.0,495347000.0,1313000.0,8351000.0,519583000.0,-24236000.0,-286064000.0,-310300000.0,4136690000.0,382500000.0,379877000.0,379877000.0
PulteGroup Inc,PHM,,822416,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 09:51:22+00:00,-0.34,-0.34,,-0.34,,-73202000.0,-129298000.0,-129298000.0,-129298000.0,964188000.0,1141931000.0,-259187000.0,121553000.0,964188000.0,177743000.0,322000.0,819000.0,121553000.0,56190000.0,-258690000.0,-202500000.0,1141931000.0,380300000.0,380025000.0,380025000.0
PulteGroup Inc,PHM,,822416,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.59,-0.59,,-0.59,,-77016000.0,-224209000.0,-224209000.0,-224209000.0,2503139000.0,2874345000.0,-274765000.0,402379000.0,2503139000.0,371206000.0,990000.0,5703000.0,402379000.0,-31173000.0,-270052000.0,-301225000.0,2874345000.0,380300000.0,380025000.0,380025000.0
PulteGroup Inc,PHM,,822416,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1.03,-1.03,,-1.03,,-102063000.0,-389637000.0,-389637000.0,-389637000.0,3662119000.0,4059615000.0,-343378000.0,553117000.0,3662119000.0,397496000.0,1430000.0,8729000.0,553117000.0,-155621000.0,-336079000.0,-491700000.0,4059615000.0,380300000.0,380025000.0,380025000.0
PulteGroup Inc,PHM,,822416,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 09:38:16+00:00,-0.15,-0.15,,-0.15,,2052000.0,-55385000.0,-55385000.0,-55385000.0,832518000.0,927212000.0,-11668000.0,138380000.0,832518000.0,94694000.0,317000.0,2338000.0,138380000.0,-43686000.0,-9647000.0,-53333000.0,927212000.0,369200000.0,379781000.0,379781000.0
PulteGroup Inc,PHM,,822416,2011.0,Q2YTD,2011-01-01,2011-06-30,,-0.25,-0.25,,-0.25,,-3814000.0,-94911000.0,-94911000.0,-94911000.0,1538951000.0,1732414000.0,-15578000.0,280826000.0,1538951000.0,193463000.0,668000.0,4884000.0,280826000.0,-87363000.0,-11362000.0,-98725000.0,1732414000.0,369200000.0,379781000.0,379781000.0
PulteGroup Inc,PHM,,822416,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3.32,-3.32,,-3.32,,-57582000.0,-1255455000.0,-1255455000.0,-1255455000.0,3679018000.0,3975448000.0,-757170000.0,857207000.0,3679018000.0,296430000.0,1897000.0,6807000.0,857207000.0,-560777000.0,-752260000.0,-1313037000.0,3975448000.0,369200000.0,379781000.0,379781000.0
PulteGroup Inc,PHM,,822416,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 09:39:41+00:00,-0.1,-0.1,,-0.1,,-5866000.0,-39526000.0,-39526000.0,-39526000.0,706433000.0,805202000.0,-3910000.0,142446000.0,706433000.0,98769000.0,351000.0,2546000.0,142446000.0,-43677000.0,-1715000.0,-45392000.0,805202000.0,395300000.0,379544000.0,379544000.0
PulteGroup Inc,PHM,,822416,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2.97,-2.97,,-2.97,,-141663000.0,-1123767000.0,-1123767000.0,-1123767000.0,3998291000.0,4354134000.0,-754736000.0,876242000.0,3998291000.0,355843000.0,2598000.0,12303000.0,876242000.0,-520399000.0,-745031000.0,-1265430000.0,4354134000.0,395300000.0,379544000.0,379544000.0
PulteGroup Inc,PHM,,822416,2012.0,Q4,2012-10-01,2012-12-31,,0.15,0.15,,0.16,,-7529000.0,58742000.0,58742000.0,58742000.0,1333610000.0,1566966000.0,-41728000.0,141766000.0,1333610000.0,233356000.0,203000.0,1554000.0,141766000.0,91590000.0,-40377000.0,51213000.0,1566966000.0,381800000.0,381562000.0,384564000.0
PulteGroup Inc,PHM,,822416,2012.0,FY,2012-01-01,2012-12-31,2015-02-04 11:43:07+00:00,0.54,0.54,0.0,0.54,,-22591000.0,206145000.0,206145000.0,206145000.0,4063842000.0,4819998000.0,-66298000.0,514457000.0,4063842000.0,756156000.0,819000.0,8972000.0,514457000.0,241699000.0,-58145000.0,183554000.0,4819998000.0,381800000.0,381562000.0,384564000.0
PulteGroup Inc,PHM,,822416,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 09:52:18+00:00,0.31,0.31,0.0,0.3,,-10727000.0,116633000.0,116633000.0,116633000.0,1065343000.0,1302591000.0,-7453000.0,125191000.0,1065343000.0,237248000.0,201000.0,1503000.0,125191000.0,112057000.0,-6151000.0,105906000.0,1302591000.0,376200000.0,376200000.0,388800000.0
PulteGroup Inc,PHM,,822416,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.39,0.39,,0.38,,-15062000.0,147403000.0,147403000.0,147403000.0,2730232000.0,3253032000.0,-24570000.0,372691000.0,2730232000.0,522800000.0,616000.0,7418000.0,372691000.0,150109000.0,-17768000.0,132341000.0,3253032000.0,376200000.0,376200000.0,388800000.0
PulteGroup Inc,PHM,,822416,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.43,0.43,,0.42,,-37958000.0,161224000.0,161224000.0,161224000.0,3868436000.0,4515377000.0,-42907000.0,489895000.0,3868436000.0,646941000.0,939000.0,10066000.0,489895000.0,157046000.0,-33780000.0,123266000.0,4515377000.0,376200000.0,376200000.0,388800000.0
PulteGroup Inc,PHM,,822416,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 09:54:08+00:00,0.11,0.11,,0.11,,-2510000.0,42436000.0,42436000.0,42436000.0,897317000.0,1069405000.0,-10498000.0,124186000.0,897317000.0,172088000.0,198000.0,2720000.0,124186000.0,47902000.0,-7976000.0,39926000.0,1069405000.0,385800000.0,380655000.0,382203000.0
PulteGroup Inc,PHM,,822416,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.08,0.08,,0.08,,-4335000.0,30770000.0,30770000.0,30770000.0,1664889000.0,1950441000.0,-17117000.0,247500000.0,1664889000.0,285552000.0,415000.0,5915000.0,247500000.0,38052000.0,-11617000.0,26435000.0,1950441000.0,385800000.0,380655000.0,382203000.0
PulteGroup Inc,PHM,,822416,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.22,-0.22,,-0.22,,-100433000.0,-84707000.0,-84707000.0,-84707000.0,3767281000.0,4354717000.0,-294641000.0,486257000.0,3767281000.0,587436000.0,1060000.0,9382000.0,486257000.0,101179000.0,-286319000.0,-185140000.0,4354717000.0,385800000.0,380655000.0,382203000.0
PulteGroup Inc,PHM,,822416,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 10:08:58+00:00,-0.03,-0.03,,-0.03,,-1825000.0,-11666000.0,-11666000.0,-11666000.0,767572000.0,881036000.0,-6619000.0,123314000.0,767572000.0,113464000.0,217000.0,3195000.0,123314000.0,-9850000.0,-3641000.0,-13491000.0,881036000.0,388900000.0,380502000.0,380502000.0
PulteGroup Inc,PHM,,822416,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.48,-0.48,,-0.48,,-95871000.0,-182528000.0,-182528000.0,-182528000.0,3702482000.0,4212524000.0,-295811000.0,500451000.0,3702482000.0,510042000.0,1179000.0,9000000.0,500451000.0,9591000.0,-287990000.0,-278399000.0,4212524000.0,388900000.0,380502000.0,380502000.0
PulteGroup Inc,PHM,,822416,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 17:15:21+00:00,6.79,6.79,0.15,6.72,,-2092294000.0,2620116000.0,2620116000.0,2620116000.0,4507196000.0,5679595000.0,-76077000.0,568500000.0,4507196000.0,1172399000.0,,,568500000.0,603899000.0,-76077000.0,527822000.0,5679595000.0,385900000.0,383077000.0,386866000.0
PulteGroup Inc,PHM,,822416,2013.0,Q4,2013-10-01,2013-12-31,,0.57,0.57,0.05,0.55,,12367000.0,220053000.0,220053000.0,220053000.0,1273243000.0,1655339000.0,3089000.0,149706000.0,1273243000.0,382096000.0,-544000.0,-3603000.0,149706000.0,232390000.0,30000.0,232420000.0,1655339000.0,385900000.0,383077000.0,386866000.0
PulteGroup Inc,PHM,,822416,2013.0,Q3YTD,2013-01-01,2013-09-30,,6.22,6.22,0.1,6.17,,-2104661000.0,2400063000.0,2400063000.0,2400063000.0,3233953000.0,4024256000.0,-79166000.0,418794000.0,3233953000.0,790303000.0,544000.0,3603000.0,418794000.0,371509000.0,-76107000.0,295402000.0,4024256000.0,385500000.0,382883000.0,386103000.0
PulteGroup Inc,PHM,,822416,2013.0,Q3TTM,2012-10-01,2013-09-30,,6.37,6.37,0.1,6.33,,-2112190000.0,2458805000.0,2458805000.0,2458805000.0,4567563000.0,5591222000.0,-120894000.0,560560000.0,4567563000.0,1023659000.0,747000.0,5157000.0,560560000.0,463099000.0,-116484000.0,346615000.0,5591222000.0,385500000.0,382883000.0,386103000.0
PulteGroup Inc,PHM,,822416,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 09:50:33+00:00,5.92,5.92,0.1,5.87,,-2107162000.0,2281884000.0,2281884000.0,2281884000.0,1253314000.0,1582078000.0,-17055000.0,138637000.0,1253314000.0,328764000.0,171000.0,1821000.0,138637000.0,190127000.0,-15405000.0,174722000.0,1582078000.0,385500000.0,382883000.0,386103000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.3,0.3,,0.3,,2501000.0,118179000.0,118179000.0,118179000.0,1980639000.0,2442178000.0,-62111000.0,280157000.0,1980639000.0,461539000.0,373000.0,1782000.0,280157000.0,181382000.0,-60702000.0,120680000.0,2442178000.0,404600000.0,385389000.0,391180000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.76,0.76,,0.76,,-15755000.0,293554000.0,293554000.0,293554000.0,4379592000.0,5311735000.0,-111292000.0,547114000.0,4379592000.0,932143000.0,777000.0,4839000.0,547114000.0,385029000.0,-107230000.0,277799000.0,5311735000.0,404600000.0,385389000.0,391180000.0
PulteGroup Inc,PHM,,822416,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 09:53:57+00:00,0.09,0.09,0.0,0.09,,1913000.0,36417000.0,36417000.0,36417000.0,1034563000.0,1279422000.0,-57339000.0,150531000.0,1034563000.0,244859000.0,166000.0,1507000.0,150531000.0,94328000.0,-55998000.0,38330000.0,1279422000.0,404600000.0,385389000.0,391180000.0
PulteGroup Inc,PHM,,822416,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 10:19:49+00:00,0.21,0.21,0.0,0.21,,588000.0,81762000.0,81762000.0,81762000.0,946076000.0,1162756000.0,-4772000.0,129626000.0,946076000.0,216680000.0,207000.0,275000.0,129626000.0,87054000.0,-4704000.0,82350000.0,1162756000.0,389300000.0,384228000.0,390321000.0
PulteGroup Inc,PHM,,822416,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.78,0.78,,0.78,,-20178000.0,299573000.0,299573000.0,299573000.0,4242346000.0,5101718000.0,-64451000.0,520769000.0,4242346000.0,859372000.0,809000.0,6052000.0,520769000.0,338603000.0,-59208000.0,279395000.0,5101718000.0,389300000.0,384228000.0,390321000.0
PulteGroup Inc,PHM,,822416,2014.0,FY,2014-01-01,2014-12-31,2017-02-01 12:35:36+00:00,1.27,1.27,0.23,1.26,,215420000.0,474338000.0,474338000.0,474338000.0,4244479000.0,5822363000.0,-26736000.0,861390000.0,4244479000.0,1577884000.0,,,861390000.0,716494000.0,-26736000.0,689758000.0,5822363000.0,373500000.0,370377000.0,374102000.0
PulteGroup Inc,PHM,,822416,2014.0,Q4,2014-10-01,2014-12-31,,0.6,0.6,0.08,0.59,,50026000.0,217094000.0,217094000.0,217094000.0,1204374000.0,1822557000.0,-1175000.0,339600000.0,1204374000.0,618183000.0,-626000.0,-10914000.0,339600000.0,278583000.0,-11463000.0,267120000.0,1822557000.0,373500000.0,370377000.0,374102000.0
PulteGroup Inc,PHM,,822416,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 10:56:32+00:00,0.37,0.37,0.05,0.37,,84383000.0,140545000.0,140545000.0,140545000.0,1221531000.0,1594725000.0,-2406000.0,147136000.0,1221531000.0,373194000.0,210000.0,1486000.0,147136000.0,226058000.0,-1130000.0,224928000.0,1594725000.0,379900000.0,373531000.0,377292000.0
PulteGroup Inc,PHM,,822416,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.67,0.67,0.15,0.67,,165394000.0,257244000.0,257244000.0,257244000.0,3040105000.0,3999806000.0,-25561000.0,521790000.0,3040105000.0,959701000.0,626000.0,10914000.0,521790000.0,437911000.0,-15273000.0,422638000.0,3999806000.0,379900000.0,373531000.0,377292000.0
PulteGroup Inc,PHM,,822416,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.24,1.24,0.2,1.22,,177761000.0,477297000.0,477297000.0,477297000.0,4313348000.0,5655145000.0,-22472000.0,671496000.0,4313348000.0,1341797000.0,82000.0,7311000.0,671496000.0,670301000.0,-15243000.0,655058000.0,5655145000.0,379900000.0,373531000.0,377292000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.3,0.3,0.1,0.3,,81011000.0,116699000.0,116699000.0,116699000.0,1818574000.0,2405081000.0,-23155000.0,374654000.0,1818574000.0,586507000.0,416000.0,9428000.0,374654000.0,211853000.0,-14143000.0,197710000.0,2405081000.0,380700000.0,376072000.0,379664000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.79,6.79,0.25,6.72,,-2013784000.0,2618636000.0,2618636000.0,2618636000.0,4345131000.0,5642498000.0,-37121000.0,662997000.0,4345131000.0,1297367000.0,43000.0,7646000.0,662997000.0,634370000.0,-29518000.0,604852000.0,5642498000.0,380700000.0,376072000.0,379664000.0
PulteGroup Inc,PHM,,822416,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 09:57:07+00:00,0.11,0.11,0.05,0.11,,25801000.0,41880000.0,41880000.0,41880000.0,981638000.0,1286187000.0,-9324000.0,229767000.0,981638000.0,304549000.0,203000.0,2426000.0,229767000.0,74782000.0,-7101000.0,67681000.0,1286187000.0,380700000.0,376072000.0,379664000.0
PulteGroup Inc,PHM,,822416,2014.0,Q1TTM,2013-04-01,2014-03-31,,6.77,6.77,0.2,6.7,,-2037672000.0,2613173000.0,2613173000.0,2613173000.0,4398056000.0,5635733000.0,-85136000.0,583761000.0,4398056000.0,1237677000.0,6000.0,6727000.0,583761000.0,653916000.0,-78415000.0,575501000.0,5635733000.0,393800000.0,383991000.0,387806000.0
PulteGroup Inc,PHM,,822416,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 09:59:26+00:00,0.19,0.19,0.05,0.19,,55210000.0,74819000.0,74819000.0,74819000.0,836936000.0,1118894000.0,-13831000.0,144887000.0,836936000.0,281958000.0,213000.0,7002000.0,144887000.0,137071000.0,-7042000.0,130029000.0,1118894000.0,393800000.0,383991000.0,387806000.0
PulteGroup Inc,PHM,,822416,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 17:06:48+00:00,1.38,1.38,0.33,1.36,,321933000.0,494090000.0,494090000.0,494090000.0,4353850000.0,5981964000.0,-17363000.0,794728000.0,4353850000.0,1628114000.0,,,794728000.0,833386000.0,-17363000.0,816023000.0,5981964000.0,358000000.0,356576000.0,359793000.0
PulteGroup Inc,PHM,,822416,2015.0,Q4,2015-10-01,2015-12-31,,0.64,0.64,0.09,0.63,,145289000.0,228026000.0,228026000.0,228026000.0,1350650000.0,2061628000.0,6273000.0,343936000.0,1350650000.0,710978000.0,,,343936000.0,367042000.0,6273000.0,373315000.0,2061628000.0,358000000.0,356576000.0,359793000.0
PulteGroup Inc,PHM,,822416,2015.0,Q3,2015-07-01,2015-09-30,2016-10-20 09:48:30+00:00,0.31,0.31,0.08,0.3,,71507000.0,107769000.0,107769000.0,107769000.0,1146777000.0,1506747000.0,-21333000.0,159361000.0,1146777000.0,359970000.0,,,159361000.0,200609000.0,-21333000.0,179276000.0,1506747000.0,347600000.0,350147000.0,353372000.0
PulteGroup Inc,PHM,,822416,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.74,0.74,0.24,0.73,,176644000.0,266064000.0,266064000.0,266064000.0,3003200000.0,3920336000.0,-23636000.0,450792000.0,3003200000.0,917136000.0,,,450792000.0,466344000.0,-23636000.0,442708000.0,3920336000.0,347600000.0,350147000.0,353372000.0
PulteGroup Inc,PHM,,822416,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.34,1.34,0.32,1.32,,226670000.0,483158000.0,483158000.0,483158000.0,4207574000.0,5742893000.0,-24811000.0,790392000.0,4207574000.0,1535319000.0,-626000.0,-10914000.0,790392000.0,744927000.0,-35099000.0,709828000.0,5742893000.0,347600000.0,350147000.0,353372000.0
PulteGroup Inc,PHM,,822416,2015.0,Q2,2015-04-01,2015-06-30,2016-07-21 10:29:30+00:00,0.28,0.28,0.08,0.28,,64303000.0,103324000.0,103324000.0,103324000.0,979359000.0,1280291000.0,-3186000.0,130119000.0,979359000.0,300932000.0,,,130119000.0,170813000.0,-3186000.0,167627000.0,1280291000.0,369000000.0,361009000.0,364241000.0
PulteGroup Inc,PHM,,822416,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.43,0.43,0.16,0.43,,105137000.0,158295000.0,158295000.0,158295000.0,1856423000.0,2413589000.0,-2303000.0,291431000.0,1856423000.0,557166000.0,,,291431000.0,265735000.0,-2303000.0,263432000.0,2413589000.0,369000000.0,361009000.0,364241000.0
PulteGroup Inc,PHM,,822416,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.4,1.4,0.29,1.39,,239546000.0,515934000.0,515934000.0,515934000.0,4282328000.0,5830871000.0,-5884000.0,778167000.0,4282328000.0,1548543000.0,-416000.0,-9428000.0,778167000.0,770376000.0,-14896000.0,755480000.0,5830871000.0,369000000.0,361009000.0,364241000.0
PulteGroup Inc,PHM,,822416,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 10:02:10+00:00,0.15,0.15,0.08,0.15,,40834000.0,54971000.0,54971000.0,54971000.0,877064000.0,1133298000.0,883000.0,161312000.0,877064000.0,256234000.0,,,161312000.0,94922000.0,883000.0,95805000.0,1133298000.0,366500000.0,366748000.0,370110000.0
PulteGroup Inc,PHM,,822416,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.23,1.23,0.26,1.22,,201044000.0,454490000.0,454490000.0,454490000.0,4284607000.0,5836767000.0,-12022000.0,877815000.0,4284607000.0,1552160000.0,-213000.0,-7002000.0,877815000.0,674345000.0,-18811000.0,655534000.0,5836767000.0,366500000.0,366748000.0,370110000.0
PulteGroup Inc,PHM,,822416,2016.0,FY,2016-01-01,2016-12-31,2019-01-31 12:21:40+00:00,1.76,1.76,0.36,1.75,,331147000.0,602703000.0,602703000.0,602703000.0,5728662000.0,7676530000.0,-56868000.0,957150000.0,5728662000.0,1947868000.0,,,957150000.0,990718000.0,-56868000.0,933850000.0,7676530000.0,342400000.0,339747000.0,342123000.0
PulteGroup Inc,PHM,,822416,2016.0,Q4,2016-10-01,2016-12-31,,0.81,0.81,0.09,0.8,,140549000.0,273173000.0,273173000.0,273173000.0,1865296000.0,2501133000.0,-14468000.0,207647000.0,1865296000.0,635837000.0,,,207647000.0,428190000.0,-14468000.0,413722000.0,2501133000.0,342400000.0,339747000.0,342123000.0
PulteGroup Inc,PHM,,822416,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 10:56:27+00:00,0.37,0.37,0.09,0.37,,83865000.0,128470000.0,128470000.0,128470000.0,1456039000.0,1942905000.0,-23617000.0,250914000.0,1456039000.0,486866000.0,,,250914000.0,235952000.0,-23617000.0,212335000.0,1942905000.0,347200000.0,340171000.0,342421000.0
PulteGroup Inc,PHM,,822416,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.95,0.95,0.27,0.95,,190598000.0,329530000.0,329530000.0,329530000.0,3863366000.0,5175397000.0,-42400000.0,749503000.0,3863366000.0,1312031000.0,,,749503000.0,562528000.0,-42400000.0,520128000.0,5175397000.0,347200000.0,340171000.0,342421000.0
PulteGroup Inc,PHM,,822416,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.59,1.59,0.36,1.58,,335887000.0,557556000.0,557556000.0,557556000.0,5214016000.0,7237025000.0,-36127000.0,1093439000.0,5214016000.0,2023009000.0,,,1093439000.0,929570000.0,-36127000.0,893443000.0,7237025000.0,347200000.0,340171000.0,342421000.0
PulteGroup Inc,PHM,,822416,2016.0,Q2,2016-04-01,2016-06-30,2017-07-25 10:00:39+00:00,0.34,0.34,0.09,0.34,,71820000.0,117760000.0,117760000.0,117760000.0,1341152000.0,1799914000.0,-12909000.0,256273000.0,1341152000.0,458762000.0,,,256273000.0,202489000.0,-12909000.0,189580000.0,1799914000.0,346400000.0,345240000.0,347999000.0
PulteGroup Inc,PHM,,822416,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.58,0.58,0.18,0.58,,106733000.0,201060000.0,201060000.0,201060000.0,2407327000.0,3232492000.0,-18783000.0,498589000.0,2407327000.0,825165000.0,,,498589000.0,326576000.0,-18783000.0,307793000.0,3232492000.0,346400000.0,345240000.0,347999000.0
PulteGroup Inc,PHM,,822416,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.53,1.53,0.35,1.51,,323529000.0,536855000.0,536855000.0,536855000.0,4904754000.0,6800867000.0,-33843000.0,1001886000.0,4904754000.0,1896113000.0,,,1001886000.0,894227000.0,-33843000.0,860384000.0,6800867000.0,346400000.0,345240000.0,347999000.0
PulteGroup Inc,PHM,,822416,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 09:50:24+00:00,0.24,0.24,0.09,0.24,,34913000.0,83300000.0,83300000.0,83300000.0,1066175000.0,1432578000.0,-5874000.0,242316000.0,1066175000.0,366403000.0,,,242316000.0,124087000.0,-5874000.0,118213000.0,1432578000.0,347100000.0,347815000.0,350477000.0
