company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q1,,2011-03-31,2011-05-05 12:34:23+00:00,1757372000.0,749993000.0,-414496000.0,652069000.0,,559971000.0,508160000.0,66678000.0,206134000.0,,2331022000.0,,286686000.0,4236437000.0,258905000.0,180292000.0,710398000.0,134564000.0,820260000.0,1207055000.0,1288900000.0,115683000.0,,,,,486211000.0,651761000.0,,296370000.0,4293198000.0,45450000.0,28398000.0,8496854000.0,-25835000.0,3082013000.0,2517116000.0,-25090000.0,-25090000.0,8225574000.0,8496854000.0,4704443000.0,5708458000.0,745000.0,-4464508000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,FY,,2012-12-31,2014-02-21 15:17:03+00:00,1809226000.0,728250000.0,-681213000.0,913276000.0,,547185000.0,452130000.0,51836000.0,240681000.0,,2136138000.0,,166214000.0,3642375000.0,34546000.0,179678000.0,626569000.0,94434000.0,215103000.0,1026489000.0,1188292000.0,,,0.0,,,563374000.0,718375000.0,114184000.0,296370000.0,4744802000.0,375000000.0,36611000.0,7859891000.0,109979000.0,3212127000.0,2877037000.0,110631000.0,110631000.0,7452890000.0,7859891000.0,4021195000.0,4575853000.0,652000.0,-4500795000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3,,2012-09-30,2012-11-02 14:48:48+00:00,1643395000.0,667220000.0,-625868000.0,424789000.0,,545958000.0,449051000.0,22044000.0,220236000.0,,2127114000.0,,175995000.0,3305504000.0,34373000.0,187082000.0,632160000.0,45615000.0,218884000.0,1029176000.0,1191712000.0,,,,,,555661000.0,641093000.0,144987000.0,296370000.0,4709761000.0,375000000.0,36238000.0,7274166000.0,123976000.0,2674072000.0,2687682000.0,124633000.0,124633000.0,6853163000.0,7274166000.0,3967934000.0,4165481000.0,657000.0,-4505875000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2,,2012-06-30,2012-08-03 14:42:31+00:00,1701135000.0,661099000.0,-657658000.0,499772000.0,,550474000.0,466926000.0,20107000.0,230242000.0,,2133559000.0,,188657000.0,3306473000.0,32725000.0,187562000.0,643146000.0,44299000.0,254075000.0,1052681000.0,1189305000.0,,,,,,528614000.0,633510000.0,124922000.0,296370000.0,4708485000.0,375000000.0,38549000.0,7344997000.0,80609000.0,2721316000.0,2773303000.0,81266000.0,81266000.0,6967361000.0,7344997000.0,3980535000.0,4194058000.0,657000.0,-4520692000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q1,,2012-03-31,2012-05-08 13:31:44+00:00,1675152000.0,694329000.0,-617106000.0,915553000.0,0.0,549207000.0,494068000.0,116247000.0,295283000.0,,2162689000.0,,201891000.0,3682798000.0,32977000.0,179321000.0,665045000.0,85410000.0,306028000.0,1081815000.0,1224702000.0,128244000.0,,,,,538172000.0,643686000.0,,296370000.0,4683949000.0,577830000.0,35863000.0,8062258000.0,90386000.0,3294259000.0,3042333000.0,91043000.0,91043000.0,7674845000.0,8062258000.0,4102954000.0,4632512000.0,657000.0,-4525664000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,FY,,2013-12-31,2015-02-20 10:55:30+00:00,1644582000.0,469800000.0,-574556000.0,907806000.0,0.0,520315000.0,425833000.0,28934000.0,157340000.0,,1734871000.0,,120387000.0,3346295000.0,,103580000.0,245171000.0,73751000.0,230346000.0,962363000.0,1102921000.0,,,46976000.0,,591000.0,797953000.0,466766000.0,147067000.0,296370000.0,4715564000.0,0.0,31128000.0,6772708000.0,205172000.0,2838212000.0,2227755000.0,205176000.0,205176000.0,6271162000.0,6772708000.0,3689325000.0,4043407000.0,4000.0,-4456742000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3,,2013-09-30,2013-11-08 14:00:40+00:00,1501189000.0,418035000.0,-696593000.0,759636000.0,,524981000.0,418231000.0,28419000.0,291930000.0,,1729178000.0,,128588000.0,3351020000.0,34858000.0,134266000.0,470707000.0,96714000.0,176294000.0,947028000.0,1120068000.0,,,550641000.0,118177000.0,,538255000.0,685914000.0,173068000.0,296370000.0,4646593000.0,299570000.0,20471000.0,7149932000.0,10625000.0,3204604000.0,2629097000.0,11237000.0,11237000.0,6842325000.0,7149932000.0,3474621000.0,4213228000.0,612000.0,-4464356000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2,,2013-06-30,2013-08-01 16:01:59+00:00,1563069000.0,588540000.0,-723523000.0,608568000.0,,522276000.0,448129000.0,30578000.0,208063000.0,,2012752000.0,,143451000.0,3654032000.0,33606000.0,141061000.0,582365000.0,93318000.0,188720000.0,950656000.0,1132518000.0,,,71052000.0,67476000.0,,563027000.0,685002000.0,158812000.0,296370000.0,4689969000.0,0.0,22898000.0,7133202000.0,21724000.0,2754027000.0,2286737000.0,22341000.0,22341000.0,6814491000.0,7133202000.0,3796810000.0,4527754000.0,617000.0,-4466998000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q1,,2013-03-31,2013-05-03 09:41:13+00:00,1586957000.0,647618000.0,-711974000.0,909664000.0,,526792000.0,466677000.0,49082000.0,207081000.0,,2115450000.0,,153440000.0,3657634000.0,34236000.0,167469000.0,613272000.0,93391000.0,239622000.0,980036000.0,1137091000.0,,,,,,564503000.0,713578000.0,113142000.0,296370000.0,4736961000.0,375000000.0,37712000.0,7616106000.0,72535000.0,3061778000.0,2635715000.0,73187000.0,73187000.0,7246549000.0,7616106000.0,3941056000.0,4610834000.0,652000.0,-4479244000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,FY,,2014-12-31,2015-11-06 08:20:58+00:00,1572971000.0,437275000.0,-846156000.0,1079145000.0,0.0,502190000.0,386846000.0,40542000.0,90167000.0,,1672721000.0,,82173000.0,2927127000.0,,84827000.0,285091000.0,96377000.0,150966000.0,819721000.0,1000304000.0,,,52271000.0,,548000.0,769490000.0,682646000.0,57173000.0,296370000.0,4897708000.0,324879000.0,32121000.0,6509231000.0,77258000.0,2783658000.0,2374863000.0,77259000.0,77259000.0,6135602000.0,6509231000.0,3440482000.0,3760739000.0,1000.0,4477032000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3,,2014-09-30,2014-11-07 11:57:52+00:00,1428690000.0,399051000.0,-614741000.0,923676000.0,0.0,498121000.0,399016000.0,29815000.0,153809000.0,,1694987000.0,,91797000.0,2962997000.0,32465000.0,94879000.0,472914000.0,65092000.0,205949000.0,830589000.0,1018242000.0,,,55118000.0,,,544091000.0,423981000.0,135973000.0,296370000.0,4872875000.0,274879000.0,35348000.0,6424037000.0,277786000.0,2692102000.0,2256394000.0,278346000.0,278346000.0,5849321000.0,6424037000.0,3259021000.0,3592927000.0,560000.0,-4478469000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2,,2014-06-30,2014-08-07 17:16:29+00:00,1504887000.0,409514000.0,-559351000.0,1005901000.0,0.0,495903000.0,439038000.0,31580000.0,191687000.0,,1728385000.0,,102760000.0,2964843000.0,33431000.0,101252000.0,458535000.0,66598000.0,206429000.0,874999000.0,1048563000.0,,,46976000.0,,,538073000.0,436194000.0,125540000.0,296370000.0,4778506000.0,274879000.0,23976000.0,6596083000.0,281192000.0,2793302000.0,2410491000.0,281756000.0,281756000.0,6017957000.0,6596083000.0,3344246000.0,3607466000.0,564000.0,-4433866000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q1,,2014-03-31,2014-05-02 11:30:30+00:00,1484250000.0,430249000.0,-573333000.0,903342000.0,0.0,493376000.0,466410000.0,30006000.0,163080000.0,,1726596000.0,,110878000.0,3066690000.0,33690000.0,100956000.0,457413000.0,69008000.0,246398000.0,874839000.0,1071576000.0,,,127038000.0,1116000.0,,543620000.0,442365000.0,125065000.0,296370000.0,4705475000.0,274879000.0,27060000.0,6631336000.0,189214000.0,2815292000.0,2389735000.0,189778000.0,189778000.0,6145188000.0,6631336000.0,3358631000.0,3755453000.0,564000.0,-4436304000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,FY,,2015-12-31,2017-02-22 13:25:10+00:00,1448321000.0,476583000.0,-888635000.0,640190000.0,0.0,484618000.0,353025000.0,6584000.0,16620000.0,,1745957000.0,,187378000.0,2489583000.0,,88824000.0,330088000.0,70294000.0,274097000.0,760657000.0,918383000.0,,,,,505000.0,703406000.0,605310000.0,67400000.0,296370000.0,5155537000.0,461085000.0,127388000.0,6123132000.0,178720000.0,2325352000.0,2279051000.0,178721000.0,178721000.0,5648041000.0,6123132000.0,3467692000.0,3368990000.0,1000.0,-4573305000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q3,,2015-09-30,2015-11-06 08:20:58+00:00,1379337000.0,399124000.0,-900852000.0,715976000.0,0.0,479533000.0,353467000.0,33057000.0,79689000.0,,1753888000.0,,192318000.0,2471055000.0,,103195000.0,317005000.0,70731000.0,226238000.0,768139000.0,940624000.0,,,0.0,,519000.0,741952000.0,672507000.0,71454000.0,296370000.0,5106214000.0,521091000.0,34318000.0,6141781000.0,142026000.0,2297748000.0,2333584000.0,142027000.0,142027000.0,5703384000.0,6141781000.0,3527028000.0,3369800000.0,1000.0,-4543388000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q2,,2015-06-30,2015-08-05 11:46:31+00:00,1420283000.0,400044000.0,-892506000.0,754171000.0,0.0,478709000.0,372783000.0,37035000.0,92803000.0,,1747950000.0,,223320000.0,2473087000.0,,101072000.0,304990000.0,78766000.0,204825000.0,780968000.0,952890000.0,,,0.0,,522000.0,754616000.0,681539000.0,72079000.0,296370000.0,5054442000.0,521103000.0,46256000.0,6254157000.0,191363000.0,2363547000.0,2406972000.0,191364000.0,191364000.0,5766423000.0,6254157000.0,3585620000.0,3359451000.0,1000.0,-4449804000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q1,,2015-03-31,2015-05-05 16:56:03+00:00,1354876000.0,379578000.0,-908647000.0,871687000.0,0.0,476207000.0,409381000.0,36743000.0,102347000.0,,1635171000.0,,72172000.0,2554317000.0,,95029000.0,288680000.0,85259000.0,155156000.0,775223000.0,962073000.0,,,43750000.0,,543000.0,754456000.0,661147000.0,67881000.0,296370000.0,4940505000.0,520914000.0,41741000.0,6109443000.0,54934000.0,2498482000.0,2387518000.0,54935000.0,54935000.0,5758138000.0,6109443000.0,3322281000.0,3370620000.0,1000.0,-4453674000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,FY,,2016-12-31,2018-02-22 15:36:44+00:00,1378822000.0,455527000.0,-940133000.0,764522000.0,0.0,471463000.0,299878000.0,11373000.0,34434000.0,,1571335000.0,,165172000.0,2750405000.0,,92726000.0,314603000.0,74806000.0,265565000.0,673207000.0,893950000.0,,,,,483000.0,712827000.0,597204000.0,68637000.0,,5107734000.0,614485000.0,38448000.0,5837133000.0,-103661000.0,2325183000.0,2327619000.0,-103660000.0,-103660000.0,5940793000.0,5837133000.0,3197347000.0,3613174000.0,1000.0,-4743208000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q3,,2016-09-30,2016-11-07 14:56:12+00:00,1307808000.0,427556000.0,-825962000.0,992089000.0,0.0,473335000.0,303153000.0,13060000.0,19170000.0,,1766418000.0,,174221000.0,2831767000.0,,108766000.0,312597000.0,66547000.0,287421000.0,704294000.0,870256000.0,,,,,489000.0,733189000.0,547444000.0,65622000.0,296370000.0,5226894000.0,535289000.0,24259000.0,6258874000.0,130451000.0,2501608000.0,2165420000.0,130452000.0,130452000.0,5832052000.0,6258874000.0,3444669000.0,3666632000.0,1000.0,-4744305000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q2,,2016-06-30,2016-08-08 13:47:11+00:00,1345653000.0,431580000.0,-840427000.0,675972000.0,0.0,471492000.0,308728000.0,12186000.0,7235000.0,,1752714000.0,,172785000.0,2623764000.0,,110960000.0,309491000.0,66942000.0,282410000.0,693589000.0,918974000.0,,,,,489000.0,682536000.0,550546000.0,61039000.0,296370000.0,5196194000.0,470058000.0,74809000.0,5963577000.0,78812000.0,2285520000.0,2131674000.0,78813000.0,78813000.0,5588394000.0,5963577000.0,3368566000.0,3456720000.0,1000.0,-4748936000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q1,,2016-03-31,2016-05-06 13:15:06+00:00,1311486000.0,383839000.0,-839842000.0,612987000.0,0.0,469093000.0,356412000.0,11494000.0,27471000.0,,1765002000.0,,184047000.0,2775213000.0,,100353000.0,335760000.0,68437000.0,284150000.0,741138000.0,912755000.0,,,,,492000.0,697254000.0,561720000.0,70609000.0,296370000.0,5177573000.0,269732000.0,122147000.0,6005822000.0,123267000.0,2214184000.0,1965101000.0,123268000.0,123268000.0,5586184000.0,6005822000.0,3455878000.0,3621083000.0,1000.0,-4684049000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,FY,,2017-12-31,2019-02-20 15:20:54+00:00,1458854000.0,427022000.0,-792173000.0,1009021000.0,0.0,461705000.0,257766000.0,58439000.0,8823000.0,,1774645000.0,,272186000.0,3559278000.0,,40769000.0,373503000.0,59909000.0,351194000.0,652087000.0,828003000.0,,,334848000.0,72808000.0,441000.0,724707000.0,519079000.0,83293000.0,,5229584000.0,271057000.0,48988000.0,6687420000.0,188560000.0,2830383000.0,2069308000.0,188561000.0,188561000.0,6498859000.0,6687420000.0,3483534000.0,4429551000.0,1000.0,-4710997000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q3,,2017-09-30,2017-11-02 16:05:52+00:00,1348395000.0,408886000.0,-818484000.0,1696903000.0,0.0,456732000.0,282537000.0,42605000.0,13542000.0,,1616968000.0,,145376000.0,3562672000.0,,118282000.0,338340000.0,77188000.0,297658000.0,650793000.0,826122000.0,,,,,457000.0,732185000.0,555514000.0,82251000.0,,5174602000.0,620256000.0,45508000.0,6781407000.0,100832000.0,3220557000.0,2264730000.0,100833000.0,100833000.0,6680574000.0,6781407000.0,3222510000.0,4415844000.0,1000.0,-4712475000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q2,,2017-06-30,2017-08-02 15:57:01+00:00,1339287000.0,389262000.0,-859315000.0,840564000.0,0.0,455029000.0,291180000.0,28732000.0,17349000.0,,1604320000.0,,152019000.0,2543476000.0,,121478000.0,327140000.0,75105000.0,265399000.0,662384000.0,857764000.0,,,,,463000.0,724803000.0,565993000.0,89061000.0,,5152241000.0,985291000.0,164716000.0,6037348000.0,29372000.0,2491577000.0,2633107000.0,29373000.0,29373000.0,6007975000.0,6037348000.0,3218631000.0,3374868000.0,1000.0,-4719046000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q1,,2017-03-31,2017-05-02 19:37:24+00:00,1317532000.0,389990000.0,-913831000.0,739553000.0,0.0,449902000.0,295688000.0,11919000.0,49933000.0,,1583302000.0,,159200000.0,2499025000.0,,115638000.0,319899000.0,78946000.0,271799000.0,664630000.0,853390000.0,,,,,478000.0,708060000.0,574245000.0,78749000.0,,5138300000.0,785287000.0,43895000.0,5747171000.0,-46339000.0,2233134000.0,2448440000.0,-46338000.0,-46338000.0,5793509000.0,5747171000.0,3194138000.0,3345069000.0,1000.0,-4721188000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,FY,,2018-12-31,2020-02-20 09:03:54+00:00,1348127000.0,371797000.0,-948961000.0,867262000.0,0.0,444813000.0,116862000.0,5947000.0,15284000.0,,1332351000.0,398501000.0,213200000.0,3066073000.0,,62279000.0,398501000.0,65001000.0,293108000.0,635908000.0,653236000.0,,35208000.0,602823000.0,174798000.0,396000.0,595941000.0,587582000.0,74782000.0,,5279682000.0,199535000.0,59391000.0,5938419000.0,101841000.0,2697517000.0,1889814000.0,101842000.0,101842000.0,5836577000.0,5938419000.0,2842401000.0,3946763000.0,1000.0,-4674089000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q3,,2018-09-30,2018-11-05 14:03:35+00:00,1342097000.0,378036000.0,-804609000.0,759231000.0,0.0,441256000.0,224141000.0,11395000.0,40018000.0,,1765083000.0,,238167000.0,3076968000.0,,48199000.0,399347000.0,54114000.0,332025000.0,600129000.0,787121000.0,,,18273000.0,10446000.0,403000.0,705995000.0,443925000.0,92916000.0,,5290761000.0,192649000.0,55929000.0,5913935000.0,251665000.0,2151100000.0,1809351000.0,251666000.0,251666000.0,5662269000.0,5913935000.0,3363488000.0,3852918000.0,1000.0,-4676146000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q2,,2018-06-30,2018-08-02 15:55:58+00:00,1349344000.0,408703000.0,-810251000.0,689870000.0,0.0,446070000.0,237709000.0,39100000.0,5686000.0,,1767848000.0,,249125000.0,3237810000.0,,49051000.0,398909000.0,54099000.0,339993000.0,597302000.0,812055000.0,,,313356000.0,84219000.0,415000.0,709530000.0,461074000.0,102104000.0,,5248991000.0,334999000.0,55699000.0,6246751000.0,195916000.0,2469938000.0,2011957000.0,195917000.0,195917000.0,6050834000.0,6246751000.0,3377904000.0,4038877000.0,1000.0,-4689309000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q1,,2018-03-31,2018-05-04 16:33:44+00:00,1375166000.0,488028000.0,-771995000.0,719875000.0,0.0,442985000.0,292174000.0,42274000.0,9457000.0,,1965984000.0,,261318000.0,3248713000.0,,96224000.0,386977000.0,61367000.0,351992000.0,640987000.0,792802000.0,,,,,422000.0,713952000.0,499794000.0,94227000.0,,5235874000.0,327429000.0,55603000.0,6319618000.0,214892000.0,2289033000.0,2004226000.0,214893000.0,214893000.0,6104725000.0,6319618000.0,3643608000.0,4100499000.0,1000.0,-4692394000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2019.0,FY,,2019-12-31,2020-02-20 09:03:54+00:00,1384808000.0,373471000.0,-840143000.0,924442000.0,0.0,422086000.0,101920000.0,5565000.0,17083000.0,,1324179000.0,376177000.0,190640000.0,2719614000.0,,68251000.0,376177000.0,71903000.0,313269000.0,625487000.0,629643000.0,,36060000.0,17229000.0,9713000.0,0.0,642433000.0,578229000.0,101601000.0,,5438930000.0,20108000.0,115879000.0,5466900000.0,286096000.0,2236081000.0,1569692000.0,286096000.0,286096000.0,5180804000.0,5466900000.0,2854642000.0,3611112000.0,0.0,-4734777000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2019.0,Q3,,2019-09-30,2019-11-05 12:56:46+00:00,1337214000.0,365522000.0,-926452000.0,514851000.0,0.0,424989000.0,106968000.0,25598000.0,8525000.0,,1317037000.0,,199715000.0,2567363000.0,,76339000.0,371666000.0,80561000.0,298330000.0,616746000.0,617178000.0,,34091000.0,568413000.0,157034000.0,0.0,604737000.0,560559000.0,101829000.0,,5270741000.0,501728000.0,137032000.0,5597224000.0,25412000.0,2406762000.0,2145560000.0,25412000.0,25412000.0,5571812000.0,5597224000.0,2818796000.0,3426252000.0,0.0,-4743866000.0
