company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2009.0,Q2TTM,2008-07-01,2009-06-30,,814000.0,,189322000.0,214042000.0,360375000.0,,-11886000.0,77426000.0,13807000.0,398754000.0,,-805583000.0,-189035000.0,1022354000.0,,,-805583000.0,-189035000.0,1022354000.0,15850000.0,414098000.0,414098000.0,,170455000.0,,16439000.0,,-313785000.0,-862000.0,-212152000.0,-833541000.0,-60818000.0,-10000000.0,6726000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2009.0,Q2,2009-04-01,2009-06-30,,,,109758000.0,26354000.0,87854000.0,,9870000.0,-9133000.0,2821000.0,,,-167511000.0,-27230000.0,206916000.0,,,-167511000.0,-27230000.0,206916000.0,22045000.0,121833000.0,121833000.0,,6362000.0,,23207000.0,,-78897000.0,-862000.0,-42414000.0,-91435000.0,,,-7161000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 16:41:54+00:00,0.0,,119132000.0,99103000.0,175240000.0,,5911000.0,86040000.0,5100000.0,297513000.0,,-331187000.0,-89520000.0,483387000.0,,,-331187000.0,-89520000.0,483387000.0,68591000.0,230756000.0,230756000.0,,-8649000.0,,1532000.0,,-157715000.0,-862000.0,-90190000.0,-476085000.0,,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:12:13+00:00,,,9374000.0,72749000.0,87386000.0,,-3959000.0,95173000.0,2279000.0,297513000.0,,-163676000.0,-62290000.0,276471000.0,,,-163676000.0,-62290000.0,276471000.0,46546000.0,108923000.0,108923000.0,,-15011000.0,,-21675000.0,,-78818000.0,,-47776000.0,-384650000.0,,,7161000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q4,2010-10-01,2010-12-31,,-2037000.0,,45471000.0,22838000.0,72048000.0,,566000.0,26882000.0,2736000.0,,,-163087000.0,-25202000.0,286040000.0,,,-163087000.0,-25202000.0,286040000.0,98317000.0,67618000.0,67618000.0,,119492000.0,,4994000.0,,-84261000.0,-204054000.0,-29591000.0,-81562000.0,,,192891000.0,12595000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 18:27:46+00:00,-77537000.0,,231550000.0,191880000.0,303653000.0,,976000.0,103596000.0,11423000.0,0.0,,-579968000.0,-301493000.0,952111000.0,,,-579968000.0,-301493000.0,952111000.0,71626000.0,310703000.0,310703000.0,,234159000.0,,10399000.0,,-320597000.0,-320073000.0,-119768000.0,-170794000.0,-100000000.0,,192891000.0,12595000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 14:47:18+00:00,-75500000.0,,186079000.0,169042000.0,231605000.0,,410000.0,76714000.0,8687000.0,0.0,,-416881000.0,-276291000.0,666071000.0,,,-416881000.0,-276291000.0,666071000.0,-26691000.0,243085000.0,243085000.0,,114667000.0,,5405000.0,,-236336000.0,-116019000.0,-90177000.0,-89232000.0,-100000000.0,,,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3TTM,2009-10-01,2010-09-30,,-75500000.0,,52271000.0,-177000.0,-31078000.0,,-11059000.0,-49439000.0,-297000.0,-297513000.0,,108978000.0,-122714000.0,-66353000.0,,,108978000.0,-122714000.0,-66353000.0,-91148000.0,-95520000.0,-95520000.0,,109684000.0,,11641000.0,,560000.0,-95187000.0,36332000.0,506228000.0,-100000000.0,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3,2010-07-01,2010-09-30,,-65150000.0,,47853000.0,74174000.0,74774000.0,,9008000.0,15482000.0,3232000.0,,,-184458000.0,-140224000.0,242269000.0,,,-184458000.0,-140224000.0,242269000.0,-73405000.0,93528000.0,93528000.0,,58485000.0,151406000.0,-14062000.0,,-227199000.0,-29474000.0,-31538000.0,-11897000.0,-100000000.0,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 14:21:32+00:00,-10350000.0,,138226000.0,94868000.0,156831000.0,,-8598000.0,61232000.0,5455000.0,0.0,,-232423000.0,-136067000.0,423802000.0,,,-232423000.0,-136067000.0,423802000.0,46714000.0,149557000.0,149557000.0,,56182000.0,-151406000.0,19467000.0,,-9137000.0,-86545000.0,-58639000.0,-77335000.0,0.0,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2TTM,2009-07-01,2010-06-30,,-10350000.0,,19094000.0,-4235000.0,-18409000.0,,-14509000.0,-24808000.0,355000.0,-297513000.0,,98764000.0,-46547000.0,-59585000.0,,,98764000.0,-46547000.0,-59585000.0,-21877000.0,-81199000.0,-81199000.0,,64831000.0,-151406000.0,17935000.0,,148578000.0,-85683000.0,31551000.0,398750000.0,,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2,2010-04-01,2010-06-30,,-10350000.0,,113406000.0,22080000.0,77130000.0,,-6644000.0,-58406000.0,2463000.0,,,-37772000.0,-95321000.0,122248000.0,,,-37772000.0,-95321000.0,122248000.0,-17489000.0,65924000.0,65924000.0,,37600000.0,-151406000.0,30688000.0,,66512000.0,-85145000.0,-30272000.0,44659000.0,,,-242000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,15446000.0,39000.0,-7685000.0,,2005000.0,24465000.0,713000.0,-297513000.0,,-30975000.0,21544000.0,25083000.0,,,-30975000.0,21544000.0,25083000.0,17657000.0,-25290000.0,-25290000.0,,33593000.0,,10454000.0,,3169000.0,-1400000.0,19409000.0,262656000.0,,,-6919000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 12:34:23+00:00,0.0,,24820000.0,72788000.0,79701000.0,,-1954000.0,119638000.0,2992000.0,0.0,,-194651000.0,-40746000.0,301554000.0,,,-194651000.0,-40746000.0,301554000.0,64203000.0,83633000.0,83633000.0,,18582000.0,,-11221000.0,,-75649000.0,-1400000.0,-28367000.0,-121994000.0,0.0,,242000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2037000.0,,-23188000.0,200520000.0,277049000.0,,-4135000.0,137473000.0,13172000.0,,,-537512000.0,-165701000.0,1036496000.0,,,-537512000.0,-165701000.0,1036496000.0,329148000.0,441405000.0,441405000.0,,180569000.0,,-9534000.0,,-319125000.0,-308780000.0,-152620000.0,-131562000.0,-99997000.0,,192891000.0,114379000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3,2011-07-01,2011-09-30,,,,-60800000.0,77551000.0,67366000.0,,-11561000.0,24777000.0,3266000.0,,,-121546000.0,-31202000.0,301055000.0,,,-121546000.0,-31202000.0,301055000.0,136746000.0,177360000.0,177360000.0,,31552000.0,150863000.0,-32616000.0,,-225676000.0,-65358000.0,-35012000.0,,-49999000.0,,,101784000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 14:48:48+00:00,,,-68659000.0,177682000.0,205001000.0,,-4701000.0,198340000.0,10436000.0,,,-374425000.0,-140499000.0,750456000.0,,,-374425000.0,-140499000.0,750456000.0,230831000.0,373787000.0,373787000.0,,-26672000.0,,-14528000.0,,-234864000.0,-104726000.0,-123029000.0,-50000000.0,-99997000.0,,,101784000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2TTM,2010-07-01,2011-06-30,,-67187000.0,,85465000.0,197143000.0,284457000.0,,16434000.0,128178000.0,13138000.0,,,-600424000.0,-274723000.0,977710000.0,,,-600424000.0,-274723000.0,977710000.0,118997000.0,357573000.0,357573000.0,,207502000.0,543000.0,9020000.0,,-320648000.0,-272896000.0,-149146000.0,-143459000.0,-149998000.0,,192891000.0,12595000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2,2011-04-01,2011-06-30,,,,11644000.0,22573000.0,68317000.0,,2917000.0,-20789000.0,3670000.0,,,-173256000.0,-55922000.0,152640000.0,,,-173256000.0,-55922000.0,152640000.0,-73621000.0,105529000.0,105529000.0,,-417000.0,-150863000.0,24083000.0,,66235000.0,-26664000.0,-53341000.0,-42300000.0,-49998000.0,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 14:42:31+00:00,,,-7859000.0,100131000.0,137635000.0,,6860000.0,198665000.0,7170000.0,,,-252879000.0,-109297000.0,449401000.0,,,-252879000.0,-109297000.0,449401000.0,94085000.0,196427000.0,196427000.0,,-83326000.0,,18088000.0,,-160051000.0,-39368000.0,-88017000.0,-50000000.0,-49998000.0,,,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q1TTM,2010-04-01,2011-03-31,,-77537000.0,,187227000.0,196650000.0,293270000.0,,6873000.0,90561000.0,11931000.0,,,-464940000.0,-314122000.0,947318000.0,,,-464940000.0,-314122000.0,947318000.0,175129000.0,317968000.0,317968000.0,,245519000.0,,15625000.0,,-320371000.0,-331377000.0,-126077000.0,-56500000.0,-100000000.0,,192649000.0,12595000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 13:31:44+00:00,,,-19503000.0,77558000.0,69318000.0,,3943000.0,106603000.0,3500000.0,,,-79623000.0,-53375000.0,296761000.0,,,-79623000.0,-53375000.0,296761000.0,167706000.0,90898000.0,90898000.0,,29942000.0,,-5995000.0,,-75423000.0,-12704000.0,-34676000.0,-7700000.0,,,,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q4,2012-10-01,2012-12-31,,,,61195000.0,20773000.0,64049000.0,,751000.0,64446000.0,2325000.0,340000000.0,,257841000.0,-25665000.0,255560000.0,,,257841000.0,-25665000.0,255560000.0,488487000.0,114931000.0,114931000.0,,12134000.0,,8442000.0,,-84484000.0,-280807000.0,-48770000.0,,,,295470000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 10:55:30+00:00,,,206285000.0,190892000.0,255556000.0,0.0,3222000.0,93214000.0,9314000.0,340000000.0,,-519640000.0,-86732000.0,660188000.0,,,-519640000.0,-86732000.0,660188000.0,57038000.0,463539000.0,463539000.0,,-152121000.0,,-6931000.0,,-318954000.0,-304191000.0,-176586000.0,-550000000.0,0.0,,295470000.0,105506000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3,2012-07-01,2012-09-30,,,,81092000.0,70642000.0,59900000.0,,8824000.0,-94840000.0,2715000.0,,,-72542000.0,-76061000.0,64796000.0,,,-72542000.0,-76061000.0,64796000.0,-74983000.0,81127000.0,81127000.0,,18609000.0,,-17707000.0,,-75257000.0,-19289000.0,-39065000.0,,,,,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 14:00:40+00:00,,,145090000.0,170119000.0,191507000.0,0.0,2471000.0,28768000.0,6989000.0,0.0,,-777481000.0,-61067000.0,404628000.0,,,-777481000.0,-61067000.0,404628000.0,-431449000.0,348608000.0,348608000.0,,-164255000.0,,-15373000.0,,-234470000.0,-23384000.0,-127816000.0,-550000000.0,,,,105506000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2,2012-04-01,2012-06-30,,,,35850000.0,21905000.0,67237000.0,,-18693000.0,107120000.0,2215000.0,-177830000.0,,-659890000.0,35638000.0,268452000.0,,,-659890000.0,35638000.0,268452000.0,-415781000.0,104217000.0,104217000.0,,-10122000.0,,-23340000.0,-41288000.0,-84275000.0,-4095000.0,16755000.0,-400000000.0,,,-9159000.0,55477000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 16:01:59+00:00,,,63998000.0,99477000.0,131607000.0,,-6353000.0,123608000.0,4274000.0,0.0,,-704939000.0,14994000.0,339832000.0,,,-704939000.0,14994000.0,339832000.0,-356466000.0,267481000.0,267481000.0,,-182864000.0,,2334000.0,,-159213000.0,-4095000.0,-88751000.0,-550000000.0,,,,105506000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q4,2013-10-01,2013-12-31,,,,114036000.0,36567000.0,43866000.0,387053000.0,-4615000.0,24641000.0,254000.0,,,-346394000.0,367915000.0,131264000.0,,,-346394000.0,367915000.0,131264000.0,148170000.0,94682000.0,94682000.0,,-31925000.0,,9549000.0,,-47078000.0,-346707000.0,-34120000.0,-299570000.0,,,352140000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 10:55:30+00:00,,,224432000.0,199505000.0,211243000.0,389680000.0,-12973000.0,74896000.0,6753000.0,411613000.0,,-868062000.0,250741000.0,624824000.0,,,-868062000.0,250741000.0,624824000.0,-5470000.0,161210000.0,161210000.0,,177475000.0,,-7413000.0,,-207221000.0,-348316000.0,-137512000.0,-1079207000.0,0.0,,354302000.0,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,171591000.0,183711000.0,231426000.0,2627000.0,-7607000.0,79696000.0,8824000.0,751613000.0,,-263827000.0,-107834000.0,714115000.0,,,-263827000.0,-107834000.0,714115000.0,334847000.0,181459000.0,181459000.0,,221534000.0,,-114026000.0,,-244627000.0,-247411000.0,-152162000.0,-779637000.0,,,297632000.0,105506000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3,2013-07-01,2013-09-30,,,,-922000.0,67147000.0,53675000.0,2627000.0,2670000.0,113955000.0,2878000.0,,,-34971000.0,-31156000.0,214525000.0,,,-34971000.0,-31156000.0,214525000.0,151068000.0,-933000.0,-933000.0,,47828000.0,,9227000.0,,-37849000.0,-588000.0,-29951000.0,,,,-12471000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 11:57:52+00:00,,,110396000.0,162938000.0,167377000.0,2627000.0,-8358000.0,50255000.0,6499000.0,411613000.0,,-521668000.0,-117174000.0,493560000.0,,,-521668000.0,-117174000.0,493560000.0,-153640000.0,66528000.0,66528000.0,,209400000.0,,-11719000.0,,-160143000.0,-262794000.0,-103392000.0,-779637000.0,0.0,,258104000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,253605000.0,187206000.0,237651000.0,,-1453000.0,-124429000.0,8661000.0,751613000.0,,-301398000.0,-157409000.0,569056000.0,,,-301398000.0,-157409000.0,569056000.0,108796000.0,263519000.0,263519000.0,,192315000.0,,-140960000.0,,-282035000.0,-270782000.0,-161276000.0,-779637000.0,,,310103000.0,105506000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2,2013-04-01,2013-06-30,,,,74447000.0,23141000.0,56475000.0,,-6280000.0,-57991000.0,1745000.0,,,-420202000.0,-150547000.0,146875000.0,,,-420202000.0,-150547000.0,146875000.0,-301096000.0,-4639000.0,-4639000.0,,153030000.0,,-54022000.0,129058000.0,-46947000.0,1122000.0,-73441000.0,-375000000.0,,,14633000.0,-38839000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:16:29+00:00,,,111318000.0,95791000.0,113702000.0,0.0,-11028000.0,-63700000.0,3621000.0,411613000.0,,-486697000.0,-86018000.0,279035000.0,,,-486697000.0,-86018000.0,279035000.0,-304708000.0,67461000.0,67461000.0,,161572000.0,,-26189000.0,,-122294000.0,-199358000.0,-73441000.0,-779637000.0,,,212970000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,215008000.0,185970000.0,248413000.0,,-13866000.0,46402000.0,9131000.0,573783000.0,,-541086000.0,-18232000.0,696353000.0,,,-541086000.0,-18232000.0,696353000.0,-5889000.0,372375000.0,372375000.0,,29163000.0,,-58930000.0,-129058000.0,-319363000.0,-272560000.0,-126557000.0,-804637000.0,,,295470000.0,144345000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 11:30:30+00:00,,,36871000.0,72650000.0,57227000.0,0.0,-4748000.0,-5709000.0,1876000.0,411613000.0,,-66495000.0,-64529000.0,132160000.0,,,-66495000.0,-64529000.0,132160000.0,-3612000.0,72100000.0,72100000.0,,8542000.0,,-27327000.0,,-75347000.0,-506000.0,-38839000.0,-404637000.0,,,2143000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 13:25:10+00:00,0.0,,203193000.0,180250000.0,198088000.0,102392000.0,-29082000.0,29572000.0,,508525000.0,,-311844000.0,-154661000.0,658288000.0,,,-311844000.0,-154661000.0,658288000.0,162701000.0,352130000.0,352130000.0,,78498000.0,,-16243000.0,,-169986000.0,-686219000.0,-183318000.0,-600380000.0,-50003000.0,,628727000.0,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q4,2014-10-01,2014-12-31,,,,86511000.0,18622000.0,54728000.0,1213000.0,-11497000.0,11896000.0,-5869000.0,16000000.0,,-29516000.0,-73012000.0,260856000.0,,,-29516000.0,-73012000.0,260856000.0,146831000.0,67122000.0,67122000.0,,127110000.0,,2215000.0,,-39117000.0,-41823000.0,-62048000.0,-530000.0,,,27431000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,230718000.0,198195000.0,187226000.0,488232000.0,-22200000.0,42317000.0,6123000.0,492525000.0,,-628722000.0,286266000.0,528696000.0,,,-628722000.0,286266000.0,528696000.0,164040000.0,379690000.0,379690000.0,,-80537000.0,,-8909000.0,,-177947000.0,-991103000.0,-155390000.0,-899420000.0,-50003000.0,,953436000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 08:20:58+00:00,0.0,,116682000.0,161628000.0,143360000.0,101179000.0,-17585000.0,17676000.0,5869000.0,492525000.0,,-282328000.0,-81649000.0,397432000.0,,,-282328000.0,-81649000.0,397432000.0,15870000.0,285008000.0,285008000.0,,-48612000.0,,-18458000.0,,-130869000.0,-644396000.0,-121270000.0,-599850000.0,-50003000.0,,601296000.0,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3,2014-07-01,2014-09-30,,,,44941000.0,68011000.0,49643000.0,-275000.0,-19430000.0,-20964000.0,1842000.0,,,-86124000.0,-93656000.0,116985000.0,,,-86124000.0,-93656000.0,116985000.0,-82225000.0,136882000.0,136882000.0,,-48576000.0,,-21991000.0,,-37963000.0,-30967000.0,-48920000.0,,-50003000.0,,8497000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,184855000.0,197331000.0,191258000.0,491134000.0,-100000.0,177236000.0,7159000.0,492525000.0,,-577569000.0,348766000.0,626236000.0,,,-577569000.0,348766000.0,626236000.0,397333000.0,241875000.0,241875000.0,,15867000.0,,22309000.0,,-177833000.0,-960724000.0,-136421000.0,-899420000.0,,,932468000.0,
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:46:31+00:00,0.0,,71741000.0,93617000.0,93717000.0,101454000.0,1845000.0,38640000.0,4027000.0,492525000.0,,-196204000.0,12007000.0,280447000.0,,,-196204000.0,12007000.0,280447000.0,98095000.0,148126000.0,148126000.0,,-36000.0,,3533000.0,,-92906000.0,-613429000.0,-72350000.0,-599850000.0,,,592799000.0,0.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2,2014-04-01,2014-06-30,,539000.0,,66092000.0,19243000.0,49122000.0,101454000.0,2918000.0,41152000.0,928000.0,,,-146285000.0,71095000.0,174831000.0,,,-146285000.0,71095000.0,174831000.0,102559000.0,98859000.0,98859000.0,,-14302000.0,,18692000.0,,-47213000.0,-600182000.0,-42207000.0,-100000000.0,,,592799000.0,
