company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q4,2010-10-01,2010-12-31,,0.31,0.31,-1.1,0.3,,58296000.0,67618000.0,91174000.0,-23556000.0,53888000.0,,553815000.0,1269144000.0,,,,,,,13730000.0,38884000.0,78922000.0,419342000.0,553815000.0,715329000.0,29447000.0,736000.0,537148000.0,178181000.0,-28711000.0,149470000.0,1269144000.0,205968000.0,205968000.0,205968000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 18:27:46+00:00,1.42,1.42,,1.41,0.0,213598000.0,310703000.0,342591000.0,-31888000.0,292379000.0,,2528520000.0,5260356000.0,,,0.0,,,,18324000.0,156371000.0,181961000.0,1724283000.0,2528520000.0,2731836000.0,115619000.0,2587000.0,2062615000.0,669221000.0,-113032000.0,556189000.0,5260356000.0,205968000.0,205968000.0,205968000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 14:47:18+00:00,0.43,0.43,0.365,0.43,0.0,46880000.0,93528000.0,96064000.0,-2536000.0,93528000.0,,666330000.0,1345742000.0,,,0.0,,,,,38454000.0,33805000.0,435292000.0,666330000.0,679412000.0,29310000.0,393000.0,507551000.0,171861000.0,-28917000.0,142944000.0,1345742000.0,217500000.0,217500000.0,217500000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.11,1.11,1.1,1.11,,155302000.0,243085000.0,251417000.0,-8332000.0,238491000.0,,1974705000.0,3991212000.0,,,,,,,4594000.0,117487000.0,103039000.0,1304941000.0,1974705000.0,2016507000.0,86172000.0,1851000.0,1525467000.0,491040000.0,-84321000.0,406719000.0,3991212000.0,217500000.0,217500000.0,217500000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q3TTM,2009-10-01,2010-09-30,,-0.47,-0.47,0.02,-0.46,,-37073000.0,-95520000.0,-81892000.0,-16057000.0,-86400000.0,,-64204000.0,1220839000.0,2429000.0,,,,-1344493000.0,,-9120000.0,-21136000.0,90194000.0,-12469000.0,-64204000.0,-59450000.0,1624000.0,-1302000.0,56589000.0,-116039000.0,-2926000.0,-118965000.0,-123654000.0,217500000.0,217500000.0,217500000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 14:21:32+00:00,0.3,0.3,0.365,0.3,,35177000.0,65924000.0,68590000.0,-2666000.0,65924000.0,,651930000.0,1297237000.0,,,,,,,,38168000.0,48512000.0,426352000.0,651930000.0,645307000.0,29204000.0,696000.0,513032000.0,132275000.0,-28508000.0,103767000.0,1297237000.0,219700000.0,219700000.0,219700000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.68,0.68,0.73,0.68,,108422000.0,149557000.0,155353000.0,-5796000.0,144963000.0,,1308375000.0,2645470000.0,,,,,,,4594000.0,79033000.0,69234000.0,869649000.0,1308375000.0,1337095000.0,56862000.0,1458000.0,1017916000.0,319179000.0,-55404000.0,263775000.0,2645470000.0,219700000.0,219700000.0,219700000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q2TTM,2009-07-01,2010-06-30,,-0.4,-0.4,0.01,-0.39,,-26262000.0,-81199000.0,-67678000.0,-13521000.0,-76701000.0,,-124174000.0,1568322000.0,,,,-93355000.0,-1793474000.0,,-4498000.0,-29076000.0,138468000.0,-23660000.0,-124174000.0,-100978000.0,-884000.0,-1027000.0,85732000.0,-93355000.0,-585000.0,-93940000.0,-225152000.0,439400000.0,439400000.0,439400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q1TTM,2009-04-01,2010-03-31,,-0.13,-0.13,0.01,-0.12,,1096000.0,-25290000.0,-19537000.0,-5753000.0,-25363000.0,,-21151000.0,423378000.0,,,,,-454729000.0,,73000.0,-6084000.0,20722000.0,-7094000.0,-21151000.0,-10200000.0,-93000.0,-790000.0,7544000.0,-17744000.0,-697000.0,-18441000.0,-31351000.0,207333000.0,207333000.0,207333000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 12:34:23+00:00,0.38,0.38,0.365,0.38,,73245000.0,83633000.0,86763000.0,-3130000.0,79039000.0,,656445000.0,1348233000.0,,,,,,,4594000.0,40865000.0,20722000.0,443297000.0,656445000.0,691788000.0,27658000.0,762000.0,504884000.0,186904000.0,-26896000.0,160008000.0,1348233000.0,207333000.0,207333000.0,207333000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q4,2011-10-01,2011-12-31,,2.64,2.64,-0.37,2.63,,-5876000.0,544957000.0,363188000.0,181769000.0,526582000.0,18375000.0,1038091000.0,2802272000.0,,,19918000.0,,,,,94397000.0,92606000.0,1157518000.0,1038091000.0,1764181000.0,86839000.0,4573000.0,1344521000.0,419660000.0,-62348000.0,357312000.0,2802272000.0,201976000.0,201976000.0,201976000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 15:17:03+00:00,3.06,3.06,,3.05,,35518000.0,635855000.0,455968000.0,179887000.0,617480000.0,18375000.0,1708983000.0,4125341000.0,,,19918000.0,,,,,129155000.0,118630000.0,1587437000.0,1708983000.0,2416358000.0,115363000.0,5795000.0,1835222000.0,581136000.0,-89650000.0,491486000.0,4125341000.0,201976000.0,201976000.0,201976000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.82,2.82,-0.37,2.79,45650000.0,217672000.0,600857000.0,571704000.0,29153000.0,573346000.0,,3841427000.0,7849390000.0,,,10718000.0,,,,27511000.0,223278000.0,225213000.0,2567724000.0,3841427000.0,4007963000.0,173967000.0,6527000.0,3061865000.0,946098000.0,-156722000.0,789376000.0,7849390000.0,201294000.0,201294000.0,201294000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.78,1.78,,1.76,45650000.0,77319000.0,373787000.0,315876000.0,57911000.0,360006000.0,,1969352000.0,3937267000.0,,,10718000.0,,,,13781000.0,107772000.0,63974000.0,1286738000.0,1969352000.0,1967915000.0,86006000.0,4702000.0,1504134000.0,463781000.0,-70586000.0,393195000.0,3937267000.0,201294000.0,201294000.0,201294000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 14:48:48+00:00,0.86,0.86,,0.85,45650000.0,-17087000.0,177360000.0,116932000.0,60428000.0,172767000.0,,641339000.0,1299724000.0,,,10718000.0,,,,4593000.0,35573000.0,32956000.0,427412000.0,641339000.0,658385000.0,28932000.0,1265000.0,541591000.0,116794000.0,-16949000.0,99845000.0,1299724000.0,201294000.0,201294000.0,201294000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.96,1.96,-0.37,1.94,,234759000.0,423497000.0,454772000.0,-31275000.0,400579000.0,,3200088000.0,6549666000.0,,,,,,,22918000.0,187705000.0,192257000.0,2140312000.0,3200088000.0,3349578000.0,145035000.0,5262000.0,2520274000.0,829304000.0,-139773000.0,689531000.0,6549666000.0,203171000.0,203171000.0,203171000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.92,0.92,,0.91,,94406000.0,196427000.0,198944000.0,-2517000.0,187239000.0,,1328013000.0,2637543000.0,,,,,,,9188000.0,72199000.0,31018000.0,859326000.0,1328013000.0,1309530000.0,57074000.0,3437000.0,962543000.0,346987000.0,-53637000.0,293350000.0,2637543000.0,203171000.0,203171000.0,203171000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 14:42:31+00:00,0.5,0.5,,0.49,,53012000.0,105529000.0,106164000.0,-635000.0,100935000.0,,653813000.0,1314474000.0,,,0.0,,,,4594000.0,37441000.0,4994000.0,432715000.0,653813000.0,660661000.0,28550000.0,2215000.0,475150000.0,185511000.0,-26335000.0,159176000.0,1314474000.0,203171000.0,203171000.0,203171000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.92,2.92,-0.74,2.9,,181747000.0,635936000.0,348608000.0,-61280000.0,599288000.0,,2546275000.0,5235192000.0,348608000.0,,,,,,36648000.0,150264000.0,187263000.0,1707597000.0,2546275000.0,2688917000.0,116485000.0,3047000.0,2045124000.0,643793000.0,-113438000.0,530355000.0,5235192000.0,203690000.0,203690000.0,203690000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 13:31:44+00:00,0.42,0.42,,0.42,,41394000.0,90898000.0,92780000.0,-1882000.0,86304000.0,,674200000.0,1323069000.0,,,0.0,,,,4594000.0,34758000.0,26024000.0,426611000.0,674200000.0,648869000.0,28524000.0,1222000.0,487393000.0,161476000.0,-27302000.0,134174000.0,1323069000.0,203690000.0,203690000.0,203690000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q4,2012-10-01,2012-12-31,,0.55,0.55,0.75,0.54,,15091000.0,114931000.0,51378000.0,63553000.0,110337000.0,18376000.0,28625000.0,487431000.0,,,,-7982000.0,,,-13782000.0,16140000.0,17761000.0,332658000.0,28625000.0,458806000.0,27967000.0,-5793000.0,358577000.0,100229000.0,-33760000.0,66469000.0,487431000.0,200389000.0,200389000.0,200389000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 10:55:30+00:00,2.22,2.22,1.5,2.21,,114287000.0,463539000.0,397483000.0,66056000.0,445163000.0,18376000.0,1582398000.0,3823713000.0,,,-1138000.0,-7982000.0,,,,114250000.0,17176000.0,1489735000.0,1582398000.0,2241315000.0,115228000.0,,1613179000.0,628136000.0,-116366000.0,511770000.0,3823713000.0,200389000.0,200389000.0,200389000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.31,4.31,0.01,4.3,18315000.0,87643000.0,1069721000.0,692464000.0,201101000.0,1051346000.0,18375000.0,2912295000.0,6519423000.0,176156000.0,,18780000.0,,,,,198915000.0,103666000.0,2361171000.0,2912295000.0,3607128000.0,174100000.0,10366000.0,2682067000.0,925061000.0,-144954000.0,780107000.0,6519423000.0,414900000.0,414900000.0,414900000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.67,1.67,0.75,1.67,,99196000.0,348608000.0,346105000.0,2503000.0,334826000.0,,1553773000.0,3336282000.0,,,-1138000.0,,,,13782000.0,98110000.0,-585000.0,1157077000.0,1553773000.0,1782509000.0,87261000.0,5793000.0,1254602000.0,527907000.0,-82606000.0,445301000.0,3336282000.0,200593000.0,200593000.0,200593000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 14:00:40+00:00,0.38,0.38,0.375,0.38,,30590000.0,81127000.0,92540000.0,-11413000.0,76533000.0,,400014000.0,949789000.0,,,0.0,,,,4594000.0,30226000.0,0.0,370935000.0,400014000.0,549775000.0,27541000.0,2057000.0,401161000.0,148614000.0,-25484000.0,123130000.0,949789000.0,200593000.0,200593000.0,200593000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.93,3.93,0.01,3.92,,61154000.0,912061000.0,611337000.0,201101000.0,893686000.0,18375000.0,2295550000.0,5303746000.0,99623000.0,,18780000.0,,,,,162246000.0,93680000.0,1960309000.0,2295550000.0,3008196000.0,146559000.0,8309000.0,2216235000.0,791961000.0,-119470000.0,672491000.0,5303746000.0,407700000.0,407700000.0,407700000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.29,1.29,0.38,1.29,,68606000.0,267481000.0,253565000.0,13916000.0,258293000.0,,1153759000.0,2386493000.0,,,-1138000.0,,,,9188000.0,67884000.0,-585000.0,786142000.0,1153759000.0,1232734000.0,59720000.0,3736000.0,853441000.0,379293000.0,-57122000.0,322171000.0,2386493000.0,200252000.0,200252000.0,200252000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 16:01:59+00:00,0.5,0.5,0.375,0.5,0.0,53113000.0,104217000.0,108029000.0,-3812000.0,99623000.0,,558611000.0,1166357000.0,,,-4372000.0,,,,4594000.0,33811000.0,-585000.0,380656000.0,558611000.0,607746000.0,30353000.0,2003000.0,413882000.0,193864000.0,-32722000.0,161142000.0,1166357000.0,200252000.0,200252000.0,200252000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.86,6.86,,6.84,,9617000.0,708221000.0,508724000.0,199497000.0,689846000.0,18375000.0,3259862000.0,8044816000.0,,,23152000.0,2392477000.0,,,,256940000.0,92606000.0,3132624000.0,3259862000.0,4784954000.0,116206000.0,6306000.0,1787388000.0,605089000.0,-86748000.0,518341000.0,8044816000.0,399920000.0,399920000.0,399920000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 09:41:13+00:00,0.79,0.79,,0.79,,15493000.0,163264000.0,145536000.0,17728000.0,158670000.0,,595148000.0,1220136000.0,,,3234000.0,,,,4594000.0,34073000.0,,405486000.0,595148000.0,624988000.0,29367000.0,1733000.0,439559000.0,185429000.0,-24400000.0,161029000.0,1220136000.0,199960000.0,199960000.0,199960000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q4,2013-10-01,2013-12-31,,0.45,0.45,0.56,0.45,-97787000.0,23888000.0,94682000.0,135126000.0,-40444000.0,76307000.0,18375000.0,73044000.0,527386000.0,,,-7518000.0,-5472000.0,,,,20807000.0,29480000.0,311129000.0,73044000.0,454342000.0,25146000.0,-4507000.0,258157000.0,196185000.0,-37171000.0,159014000.0,527386000.0,201000000.0,201614000.0,202957000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 10:55:30+00:00,0.71,0.71,0.9375,0.7,,77967000.0,161210000.0,305987000.0,-144777000.0,142835000.0,18375000.0,1650622000.0,3791335000.0,,,-32639000.0,-5472000.0,,,,110412000.0,84344000.0,1420096000.0,1650622000.0,2140713000.0,114740000.0,,1609380000.0,531333000.0,-147379000.0,383954000.0,3791335000.0,201000000.0,201614000.0,202957000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.81,0.81,1.5,0.79,79472000.0,74847000.0,5303000.0,239068000.0,-57609000.0,-13073000.0,18376000.0,1285772000.0,3370511000.0,-176156000.0,,-25121000.0,-7982000.0,,,,99337000.0,60980000.0,1395049000.0,1285772000.0,2084739000.0,117561000.0,-1286000.0,1626856000.0,457883000.0,-143968000.0,313915000.0,3370511000.0,31100000.0,31100000.0,31100000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.26,0.26,0.38,0.25,97787000.0,54079000.0,66528000.0,170861000.0,-104333000.0,66528000.0,,1577578000.0,3263949000.0,,,-25121000.0,,,,,89605000.0,54864000.0,1108967000.0,1577578000.0,1686371000.0,89594000.0,4507000.0,1351223000.0,335148000.0,-110208000.0,224940000.0,3263949000.0,31100000.0,31100000.0,31100000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 11:57:52+00:00,-0.03,-0.03,0.1875,-0.03,,10032000.0,-933000.0,77568000.0,-78501000.0,-5527000.0,4594000.0,394861000.0,920489000.0,,,0.0,,,,,24769000.0,34909000.0,352299000.0,394861000.0,525628000.0,26051000.0,,411977000.0,113651000.0,-26051000.0,87600000.0,920489000.0,184200000.0,184200000.0,184200000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.22,1.22,1.31,1.2,97787000.0,89966000.0,163896000.0,238924000.0,24595000.0,145520000.0,18376000.0,1497303000.0,3647402000.0,-99623000.0,,-25121000.0,-7982000.0,,,,111237000.0,36057000.0,1440709000.0,1497303000.0,2150099000.0,117594000.0,-686000.0,1677808000.0,472291000.0,-143401000.0,328890000.0,3647402000.0,92800000.0,92800000.0,92800000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.29,0.29,0.19,0.28,97787000.0,42709000.0,67461000.0,89590000.0,-22129000.0,67461000.0,,1172364000.0,2325163000.0,,,-25121000.0,,,,,64836000.0,19955000.0,753765000.0,1172364000.0,1152799000.0,62086000.0,3050000.0,936343000.0,216456000.0,-84157000.0,132299000.0,2325163000.0,92800000.0,92800000.0,92800000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:16:29+00:00,-0.05,-0.05,0.1875,-0.05,,24218000.0,-4639000.0,84615000.0,-89254000.0,-9233000.0,4594000.0,411499000.0,950662000.0,,,0.0,,,,,27331000.0,19031000.0,353923000.0,411499000.0,539163000.0,30045000.0,,400285000.0,138878000.0,-30045000.0,108833000.0,950662000.0,184700000.0,184700000.0,184700000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.77,1.77,1.13,1.75,,127077000.0,372375000.0,327713000.0,44662000.0,353999000.0,18376000.0,1555683000.0,3735013000.0,,,-29493000.0,-7982000.0,,,,113512000.0,17176000.0,1455756000.0,1555683000.0,2179330000.0,116600000.0,15000.0,1578462000.0,600868000.0,-146078000.0,454790000.0,3735013000.0,212100000.0,212100000.0,218500000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 11:30:30+00:00,0.34,0.34,0.375,0.33,,17795000.0,72100000.0,64070000.0,8030000.0,67506000.0,4594000.0,392481000.0,909363000.0,,,-25121000.0,,,,,29251000.0,0.0,351654000.0,392481000.0,516882000.0,28991000.0,,380905000.0,135977000.0,-54112000.0,81865000.0,909363000.0,201148000.0,201148000.0,201148000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 13:25:10+00:00,1.65,1.65,0.75,1.64,0.0,112815000.0,352130000.0,318381000.0,33749000.0,333755000.0,18375000.0,1680791000.0,3821504000.0,,,-45738000.0,,,,,109931000.0,84560000.0,1378400000.0,1680791000.0,2140713000.0,90888000.0,,1572891000.0,567822000.0,-136626000.0,431196000.0,3821504000.0,201992000.0,201992000.0,201992000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q4,2014-10-01,2014-12-31,,0.31,0.31,0.19,0.31,,33134000.0,71715000.0,63546000.0,3576000.0,62528000.0,9187000.0,426222000.0,983913000.0,4593000.0,,,,,,,29030000.0,61894000.0,346903000.0,426222000.0,557691000.0,23184000.0,,437827000.0,119864000.0,-23184000.0,96680000.0,983913000.0,201992000.0,201992000.0,201992000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.79,1.79,1.13,1.78,-97787000.0,103569000.0,375097000.0,389961000.0,-10271000.0,347534000.0,27563000.0,1327613000.0,3364977000.0,-4593000.0,,-53256000.0,-5472000.0,,,,101708000.0,52146000.0,1342626000.0,1327613000.0,2037364000.0,92850000.0,-4507000.0,1393221000.0,644143000.0,-150613000.0,493530000.0,3364977000.0,202057000.0,202057000.0,202057000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 08:20:58+00:00,0.65,0.65,0.1875,0.65,,25310000.0,132289000.0,116227000.0,20655000.0,132289000.0,,421544000.0,941644000.0,-4593000.0,,15919000.0,,,,,26060000.0,4526000.0,341738000.0,421544000.0,520100000.0,22158000.0,,372324000.0,147776000.0,-6239000.0,141537000.0,941644000.0,202057000.0,202057000.0,202057000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.34,1.34,0.56,1.33,,79681000.0,280415000.0,254835000.0,30173000.0,271227000.0,9188000.0,1254569000.0,2837591000.0,-4593000.0,,-45738000.0,,,,,80901000.0,22666000.0,1031497000.0,1254569000.0,1583022000.0,67704000.0,,1135064000.0,447958000.0,-113442000.0,334516000.0,2837591000.0,202057000.0,202057000.0,202057000.0
