company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-22 15:39:59+00:00,,1935000000.0,,520000000.0,28000000.0,1987000000.0,-1142000000.0,-2384000000.0,4629000000.0,-1142000000.0,-2384000000.0,4629000000.0,1103000000.0,2126000000.0,2126000000.0,48000000.0,,48000000.0,,-1038000000.0,-18949000000.0,-2252000000.0,-2119000000.0,,,18769000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q2TTM,2008-07-01,2009-06-30,,,2465000000.0,,1334000000.0,44000000.0,-58000000.0,-3193000000.0,-3225000000.0,7924000000.0,-3193000000.0,-3225000000.0,7924000000.0,1506000000.0,2777000000.0,2777000000.0,1348000000.0,,75000000.0,,-1368000000.0,-10542000000.0,-3050000000.0,-1811000000.0,,,10292000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q2,2009-04-01,2009-06-30,,,631000000.0,,-180000000.0,10000000.0,236000000.0,-614000000.0,-794000000.0,1097000000.0,-614000000.0,-794000000.0,1097000000.0,-311000000.0,657000000.0,657000000.0,-11000000.0,,8000000.0,,-346000000.0,-7170000000.0,-732000000.0,-514000000.0,,,7100000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-22 15:45:12+00:00,,1253000000.0,,-98000000.0,19000000.0,490000000.0,-934000000.0,-1546000000.0,3047000000.0,-934000000.0,-1546000000.0,3047000000.0,567000000.0,1369000000.0,1369000000.0,523000000.0,,27000000.0,,-692000000.0,-10279000000.0,-1444000000.0,-751000000.0,,,10150000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q1,2009-01-01,2009-03-31,2010-04-23 15:21:52+00:00,,622000000.0,,82000000.0,9000000.0,254000000.0,-320000000.0,-752000000.0,1950000000.0,-320000000.0,-752000000.0,1950000000.0,878000000.0,712000000.0,712000000.0,534000000.0,,19000000.0,,-346000000.0,-3109000000.0,-712000000.0,-237000000.0,,,3050000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q4,2010-10-01,2010-12-31,,-893000000.0,688000000.0,,54000000.0,14000000.0,,-398000000.0,-1857000000.0,1132000000.0,-398000000.0,-1857000000.0,1132000000.0,-1123000000.0,524000000.0,524000000.0,-134000000.0,,9000000.0,,-347000000.0,-1065000000.0,-944000000.0,-65000000.0,,,1036000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 18:53:50+00:00,-893000000.0,2943000000.0,,193000000.0,48000000.0,1398000000.0,-1748000000.0,-3894000000.0,5244000000.0,-1748000000.0,-3894000000.0,5244000000.0,-398000000.0,2563000000.0,2563000000.0,-455000000.0,0.0,462000000.0,,-1389000000.0,-3929000000.0,-3326000000.0,-1805000000.0,0.0,,3792000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q3TTM,2009-10-01,2010-09-30,,,2921000000.0,,325000000.0,48000000.0,1398000000.0,-2105000000.0,-3111000000.0,5577000000.0,-2105000000.0,-3111000000.0,5577000000.0,361000000.0,2620000000.0,2620000000.0,-289000000.0,,446000000.0,,-1389000000.0,11526000000.0,-3403000000.0,-2162000000.0,,,-11680000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q3,2010-07-01,2010-09-30,,,800000000.0,,637000000.0,12000000.0,1262000000.0,203000000.0,-379000000.0,1743000000.0,203000000.0,-379000000.0,1743000000.0,1567000000.0,845000000.0,845000000.0,-539000000.0,,429000000.0,,-348000000.0,-967000000.0,-798000000.0,-723000000.0,,,957000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-26 14:02:57+00:00,,2255000000.0,,139000000.0,34000000.0,1398000000.0,-1350000000.0,-2037000000.0,4112000000.0,-1350000000.0,-2037000000.0,4112000000.0,725000000.0,2039000000.0,2039000000.0,-321000000.0,,453000000.0,,-1042000000.0,-2864000000.0,-2382000000.0,-1740000000.0,,,2756000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q2TTM,2009-07-01,2010-06-30,,,2803000000.0,,306000000.0,45000000.0,1633000000.0,-2516000000.0,-3570000000.0,5416000000.0,-2516000000.0,-3570000000.0,5416000000.0,-670000000.0,2532000000.0,2532000000.0,-225000000.0,,38000000.0,,-1387000000.0,3823000000.0,-3413000000.0,-2807000000.0,,,-4018000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q2,2010-04-01,2010-06-30,,,737000000.0,,-954000000.0,11000000.0,35000000.0,-915000000.0,-949000000.0,508000000.0,-915000000.0,-949000000.0,508000000.0,-1356000000.0,445000000.0,445000000.0,280000000.0,,-202000000.0,,-347000000.0,-931000000.0,-706000000.0,-614000000.0,,,890000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-27 16:25:51+00:00,,1455000000.0,,-498000000.0,22000000.0,136000000.0,-1553000000.0,-1658000000.0,2369000000.0,-1553000000.0,-1658000000.0,2369000000.0,-842000000.0,1194000000.0,1194000000.0,218000000.0,,24000000.0,,-694000000.0,-1897000000.0,-1584000000.0,-1017000000.0,,,1799000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2697000000.0,,1080000000.0,44000000.0,1834000000.0,-2215000000.0,-3415000000.0,6005000000.0,-2215000000.0,-3415000000.0,6005000000.0,375000000.0,2744000000.0,2744000000.0,-516000000.0,,248000000.0,,-1386000000.0,-2416000000.0,-3439000000.0,-2707000000.0,,,2192000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 16:57:38+00:00,,718000000.0,,456000000.0,11000000.0,101000000.0,-638000000.0,-709000000.0,1861000000.0,-638000000.0,-709000000.0,1861000000.0,514000000.0,749000000.0,749000000.0,-62000000.0,,226000000.0,,-347000000.0,-966000000.0,-878000000.0,-403000000.0,,,909000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q4,2011-10-01,2011-12-31,,-387000000.0,2316000000.0,-380000000.0,1673000000.0,12000000.0,1360000000.0,-872000000.0,-11396000000.0,3110000000.0,-872000000.0,-11396000000.0,3110000000.0,-9158000000.0,607000000.0,607000000.0,-1486000000.0,,17000000.0,,-1393000000.0,-6336000000.0,-4042000000.0,-851000000.0,,,-268000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,FY,2011-01-01,2011-12-31,2013-02-21 18:53:50+00:00,-387000000.0,2316000000.0,,1614000000.0,38000000.0,1360000000.0,-846000000.0,-4603000000.0,4853000000.0,-846000000.0,-4603000000.0,4853000000.0,-596000000.0,2499000000.0,2499000000.0,-1576000000.0,0.0,17000000.0,,-1393000000.0,-6336000000.0,-4042000000.0,-851000000.0,0.0,,6145000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 17:19:30+00:00,,,380000000.0,-59000000.0,26000000.0,,26000000.0,6793000000.0,1743000000.0,26000000.0,6793000000.0,1743000000.0,8562000000.0,1892000000.0,1892000000.0,-90000000.0,0.0,0.0,,0.0,,,0.0,0.0,,6413000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q3TTM,2010-10-01,2011-09-30,,-893000000.0,688000000.0,380000000.0,-5000000.0,40000000.0,,-372000000.0,4936000000.0,2875000000.0,-372000000.0,4936000000.0,2875000000.0,7439000000.0,2416000000.0,2416000000.0,-224000000.0,,9000000.0,,-347000000.0,-1065000000.0,-944000000.0,-65000000.0,,,7449000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q3,2011-07-01,2011-09-30,,,-1114000000.0,380000000.0,-430000000.0,11000000.0,-739000000.0,15000000.0,8867000000.0,730000000.0,15000000.0,8867000000.0,730000000.0,9612000000.0,602000000.0,602000000.0,1672000000.0,,-26000000.0,,695000000.0,1772000000.0,1985000000.0,48000000.0,,,4756000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2TTM,2010-07-01,2011-06-30,,-893000000.0,2602000000.0,,1062000000.0,41000000.0,2001000000.0,-184000000.0,-4310000000.0,3888000000.0,-184000000.0,-4310000000.0,3888000000.0,-606000000.0,2659000000.0,2659000000.0,-2435000000.0,,464000000.0,,-1390000000.0,-3804000000.0,-3727000000.0,-836000000.0,,,3650000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2,2011-04-01,2011-06-30,,,1114000000.0,,390000000.0,7000000.0,739000000.0,3000000.0,-4517000000.0,323000000.0,3000000.0,-4517000000.0,323000000.0,-4191000000.0,621000000.0,621000000.0,-1802000000.0,,26000000.0,,-695000000.0,-1772000000.0,-1985000000.0,-48000000.0,,,-786000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 13:44:24+00:00,,1114000000.0,,371000000.0,15000000.0,739000000.0,11000000.0,-2074000000.0,1013000000.0,11000000.0,-2074000000.0,1013000000.0,-1050000000.0,1290000000.0,1290000000.0,-1762000000.0,,26000000.0,,-695000000.0,-1772000000.0,-1985000000.0,-48000000.0,,,1657000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 19:56:05+00:00,0.0,,0.0,-19000000.0,8000000.0,,8000000.0,2443000000.0,690000000.0,8000000.0,2443000000.0,690000000.0,3141000000.0,669000000.0,669000000.0,40000000.0,0.0,0.0,,,,,0.0,0.0,,2443000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q1TTM,2010-04-01,2011-03-31,,-893000000.0,2225000000.0,,-282000000.0,45000000.0,1297000000.0,-1102000000.0,-742000000.0,4073000000.0,-1102000000.0,-742000000.0,4073000000.0,2229000000.0,2483000000.0,2483000000.0,-353000000.0,,236000000.0,,-1042000000.0,-2963000000.0,-2448000000.0,-1402000000.0,,,5326000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q4,2012-10-01,2012-12-31,,-21000000.0,4079000000.0,964000000.0,-155000000.0,72000000.0,2027000000.0,-1085000000.0,-4576000000.0,6131000000.0,-1085000000.0,-4576000000.0,6131000000.0,470000000.0,1171000000.0,1171000000.0,1036000000.0,,102000000.0,,-1716000000.0,-7496000000.0,-5789000000.0,-1468000000.0,,,7293000000.0,371000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:15:37+00:00,-21000000.0,4079000000.0,964000000.0,-155000000.0,72000000.0,2027000000.0,-1085000000.0,-4576000000.0,6131000000.0,-1085000000.0,-4576000000.0,6131000000.0,470000000.0,1171000000.0,1171000000.0,1036000000.0,,102000000.0,,-1716000000.0,-7496000000.0,-5789000000.0,-1468000000.0,,0.0,7293000000.0,371000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q3TTM,2011-10-01,2012-09-30,,-7000000.0,3523000000.0,964000000.0,633000000.0,73000000.0,1257000000.0,-1967000000.0,-3914000000.0,6510000000.0,-1967000000.0,-3914000000.0,6510000000.0,629000000.0,-1105000000.0,-1105000000.0,3459000000.0,,526000000.0,,-1626000000.0,-9478000000.0,-5232000000.0,-1671000000.0,,,9313000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q3,2012-07-01,2012-09-30,,,1014000000.0,,109000000.0,19000000.0,529000000.0,-136000000.0,-1374000000.0,1861000000.0,-136000000.0,-1374000000.0,1861000000.0,351000000.0,297000000.0,297000000.0,441000000.0,,30000000.0,,-453000000.0,-947000000.0,-1362000000.0,-231000000.0,,,905000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2TTM,2011-07-01,2012-06-30,,-387000000.0,3097000000.0,964000000.0,772000000.0,65000000.0,1650000000.0,-1269000000.0,-4497000000.0,6553000000.0,-1269000000.0,-4497000000.0,6553000000.0,787000000.0,1699000000.0,1699000000.0,985000000.0,,-36000000.0,,-1522000000.0,-10052000000.0,-4857000000.0,-1462000000.0,,,9871000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2,2012-04-01,2012-06-30,,,1119000000.0,,-117000000.0,30000000.0,888000000.0,237000000.0,-1328000000.0,1719000000.0,237000000.0,-1328000000.0,1719000000.0,628000000.0,290000000.0,290000000.0,427000000.0,,35000000.0,,-474000000.0,-1762000000.0,-1304000000.0,-207000000.0,,,1703000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 20:36:49+00:00,0.0,1895000000.0,964000000.0,-471000000.0,42000000.0,1029000000.0,-412000000.0,-1968000000.0,2713000000.0,-412000000.0,-1968000000.0,2713000000.0,333000000.0,490000000.0,490000000.0,799000000.0,,-27000000.0,,-824000000.0,-5488000000.0,-2800000000.0,-659000000.0,,,5383000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q1TTM,2011-04-01,2012-03-31,,-387000000.0,3092000000.0,964000000.0,1279000000.0,42000000.0,1501000000.0,-1503000000.0,-7686000000.0,5157000000.0,-1503000000.0,-7686000000.0,5157000000.0,-4032000000.0,2030000000.0,2030000000.0,-1244000000.0,,-45000000.0,,-1743000000.0,-10062000000.0,-5538000000.0,-1303000000.0,,,7382000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:48:29+00:00,0.0,776000000.0,964000000.0,-354000000.0,12000000.0,141000000.0,-649000000.0,-640000000.0,994000000.0,-649000000.0,-640000000.0,994000000.0,-295000000.0,200000000.0,200000000.0,372000000.0,,-62000000.0,,-350000000.0,-3726000000.0,-1496000000.0,-452000000.0,,,3680000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q4,2013-10-01,2013-12-31,,,935000000.0,,519000000.0,7000000.0,151000000.0,-560000000.0,-1424000000.0,1949000000.0,-560000000.0,-1424000000.0,1949000000.0,-35000000.0,494000000.0,494000000.0,1000000.0,,27000000.0,,-268000000.0,-933000000.0,-1508000000.0,-450000000.0,,,990000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 16:15:37+00:00,0.0,3779000000.0,,551000000.0,47000000.0,2387000000.0,-826000000.0,-5394000000.0,6343000000.0,-826000000.0,-5394000000.0,6343000000.0,123000000.0,1729000000.0,1729000000.0,284000000.0,,69000000.0,,-1249000000.0,-4454000000.0,-5395000000.0,-1918000000.0,,-93000000.0,4354000000.0,32000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3TTM,2012-10-01,2013-09-30,,-21000000.0,9784000000.0,964000000.0,1066000000.0,112000000.0,7655000000.0,-1631000000.0,-12514000000.0,15085000000.0,-1631000000.0,-12514000000.0,15085000000.0,940000000.0,5180000000.0,5180000000.0,-945000000.0,-4656000000.0,-14495000000.0,,-1723000000.0,-11018000000.0,-9676000000.0,-3019000000.0,,,17527000000.0,4205000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3,2013-07-01,2013-09-30,,3000000.0,872000000.0,,429000000.0,8000000.0,1065000000.0,18000000.0,-1421000000.0,2056000000.0,18000000.0,-1421000000.0,2056000000.0,653000000.0,737000000.0,737000000.0,18000000.0,,-43000000.0,,-265000000.0,-1956000000.0,-1369000000.0,-790000000.0,,,1916000000.0,28000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 15:39:25+00:00,0.0,2844000000.0,,32000000.0,40000000.0,2236000000.0,-266000000.0,-3970000000.0,4394000000.0,-266000000.0,-3970000000.0,4394000000.0,158000000.0,1235000000.0,1235000000.0,283000000.0,,42000000.0,,-981000000.0,-3521000000.0,-3887000000.0,-1468000000.0,,-93000000.0,3364000000.0,32000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2TTM,2012-07-01,2013-06-30,,-24000000.0,4156000000.0,,-81000000.0,62000000.0,2169000000.0,-957000000.0,-5157000000.0,5756000000.0,-957000000.0,-5157000000.0,5756000000.0,-358000000.0,1179000000.0,1179000000.0,502000000.0,,214000000.0,,-1608000000.0,-3573000000.0,-5507000000.0,-1487000000.0,,-93000000.0,3358000000.0,375000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2,2013-04-01,2013-06-30,,-3000000.0,955000000.0,,-340000000.0,20000000.0,789000000.0,-182000000.0,-1078000000.0,1480000000.0,-182000000.0,-1078000000.0,1479000000.0,219000000.0,498000000.0,498000000.0,367000000.0,,57000000.0,,-266000000.0,-836000000.0,-1071000000.0,-632000000.0,,-93000000.0,771000000.0,4000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 15:45:52+00:00,-3000000.0,1972000000.0,,-397000000.0,32000000.0,1171000000.0,-284000000.0,-2549000000.0,2338000000.0,-284000000.0,-2549000000.0,2338000000.0,-495000000.0,498000000.0,498000000.0,265000000.0,,85000000.0,,-716000000.0,-1565000000.0,-2518000000.0,-678000000.0,,-93000000.0,1448000000.0,4000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 15:49:52+00:00,,1017000000.0,,-57000000.0,12000000.0,382000000.0,-102000000.0,-1471000000.0,858000000.0,-102000000.0,-1471000000.0,859000000.0,-714000000.0,,,-102000000.0,,28000000.0,,-450000000.0,-729000000.0,-1447000000.0,-46000000.0,,,677000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q1TTM,2012-04-01,2013-03-31,,-21000000.0,4320000000.0,,142000000.0,72000000.0,2268000000.0,-538000000.0,-5407000000.0,5995000000.0,-538000000.0,-5407000000.0,5996000000.0,51000000.0,971000000.0,971000000.0,562000000.0,,192000000.0,,-1816000000.0,-4499000000.0,-5740000000.0,-1062000000.0,,,4290000000.0,371000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 10:58:30+00:00,-386000000.0,3868000000.0,140000000.0,-1450000000.0,35000000.0,3585000000.0,411000000.0,-4599000000.0,4457000000.0,411000000.0,-4599000000.0,4457000000.0,269000000.0,1820000000.0,1820000000.0,219000000.0,,143000000.0,,-1486000000.0,-7554000000.0,-6077000000.0,-1723000000.0,,0.0,7416000000.0,1719000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q4,2014-10-01,2014-12-31,,-319000000.0,1012000000.0,11000000.0,-933000000.0,10000000.0,137000000.0,-476000000.0,-1223000000.0,814000000.0,-476000000.0,-1223000000.0,814000000.0,-885000000.0,95000000.0,95000000.0,640000000.0,,48000000.0,,-272000000.0,-2004000000.0,-1963000000.0,-351000000.0,,,1945000000.0,1059000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 15:32:21+00:00,-67000000.0,2856000000.0,129000000.0,-517000000.0,25000000.0,3448000000.0,887000000.0,-3376000000.0,3643000000.0,887000000.0,-3376000000.0,3643000000.0,1154000000.0,1725000000.0,1725000000.0,-421000000.0,,95000000.0,,-1214000000.0,-5550000000.0,-4114000000.0,-1372000000.0,,,5471000000.0,660000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3TTM,2013-10-01,2014-09-30,,-67000000.0,3791000000.0,129000000.0,2000000.0,32000000.0,3599000000.0,327000000.0,-4800000000.0,5592000000.0,327000000.0,-4800000000.0,5592000000.0,1119000000.0,2219000000.0,2219000000.0,-420000000.0,,122000000.0,,-1482000000.0,-6483000000.0,-5622000000.0,-1822000000.0,,,6461000000.0,660000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3,2014-07-01,2014-09-30,,-1000000.0,931000000.0,,-60000000.0,7000000.0,1055000000.0,698000000.0,-1189000000.0,1892000000.0,698000000.0,-1189000000.0,1892000000.0,1401000000.0,1074000000.0,1074000000.0,-53000000.0,,-143000000.0,,-266000000.0,-1312000000.0,-1613000000.0,-98000000.0,,,1252000000.0,628000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 14:29:26+00:00,-66000000.0,1925000000.0,129000000.0,-457000000.0,18000000.0,2393000000.0,189000000.0,-2187000000.0,1751000000.0,189000000.0,-2187000000.0,1751000000.0,-247000000.0,651000000.0,651000000.0,-368000000.0,,238000000.0,,-948000000.0,-4238000000.0,-2501000000.0,-1274000000.0,,,4219000000.0,32000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2TTM,2013-07-01,2014-06-30,,-63000000.0,3732000000.0,129000000.0,491000000.0,33000000.0,3609000000.0,-353000000.0,-5032000000.0,5756000000.0,-353000000.0,-5032000000.0,5756000000.0,371000000.0,1882000000.0,1882000000.0,-349000000.0,,222000000.0,,-1481000000.0,-7127000000.0,-5378000000.0,-2514000000.0,,,7125000000.0,60000000.0
