company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,FY,,2009-12-31,2011-02-10 15:36:39+00:00,1345000000.0,2049000000.0,923000000.0,-2089000000.0,7943000000.0,2010000000.0,,8923000000.0,,152000000.0,,2625000000.0,10995000000.0,724000000.0,757000000.0,27341000000.0,0.0,,5750000000.0,5805000000.0,585000000.0,614000000.0,,13049000000.0,1332000000.0,390000000.0,87000000.0,40000000.0,8134000000.0,1209000000.0,49180000000.0,12640000000.0,5441000000.0,4238000000.0,12640000000.0,12640000000.0,36453000000.0,49180000000.0,16398000000.0,32215000000.0,,-2328000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2009.0,Q2,,2009-06-30,2009-07-24 15:31:30+00:00,1144000000.0,2028000000.0,1045000000.0,-1873000000.0,7546000000.0,1838000000.0,0.0,8870000000.0,,176000000.0,,2625000000.0,12034000000.0,723000000.0,750000000.0,26305000000.0,87000000.0,,5260000000.0,6346000000.0,1163000000.0,953000000.0,,13501000000.0,1387000000.0,,,46000000.0,7494000000.0,848000000.0,48979000000.0,12153000000.0,5825000000.0,4166000000.0,12153000000.0,12240000000.0,36739000000.0,48979000000.0,16849000000.0,32573000000.0,,-2338000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,FY,,2010-12-31,2012-02-09 15:21:51+00:00,1373000000.0,3128000000.0,1040000000.0,-2423000000.0,8726000000.0,1612000000.0,0.0,9006000000.0,0.0,85000000.0,1000000.0,2625000000.0,11614000000.0,732000000.0,806000000.0,29941000000.0,3000000.0,,6621000000.0,5876000000.0,822000000.0,922000000.0,,12544000000.0,1123000000.0,390000000.0,87000000.0,30000000.0,9304000000.0,824000000.0,52240000000.0,13560000000.0,6398000000.0,4240000000.0,13560000000.0,13563000000.0,38590000000.0,52240000000.0,15901000000.0,34350000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q3,,2010-09-30,2010-10-22 15:39:59+00:00,1056000000.0,2280000000.0,1203000000.0,-1828000000.0,8368000000.0,2735000000.0,,8982000000.0,,204000000.0,,2625000000.0,11662000000.0,728000000.0,809000000.0,28554000000.0,,,6153000000.0,5255000000.0,910000000.0,661000000.0,,12281000000.0,1111000000.0,390000000.0,87000000.0,26000000.0,9128000000.0,843000000.0,50948000000.0,13955000000.0,6760000000.0,3967000000.0,13955000000.0,13955000000.0,36906000000.0,50948000000.0,15634000000.0,32939000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q2,,2010-06-30,2010-07-22 15:45:12+00:00,1181000000.0,2337000000.0,1098000000.0,-2078000000.0,7889000000.0,1168000000.0,,8960000000.0,,114000000.0,,2625000000.0,10811000000.0,723000000.0,759000000.0,28030000000.0,,,5474000000.0,5805000000.0,877000000.0,504000000.0,,12195000000.0,1501000000.0,390000000.0,87000000.0,459000000.0,8631000000.0,1133000000.0,49173000000.0,13186000000.0,5600000000.0,4030000000.0,13186000000.0,13186000000.0,35900000000.0,49173000000.0,15543000000.0,31870000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2010.0,Q1,,2010-03-31,2010-04-23 15:21:52+00:00,1143000000.0,2067000000.0,1191000000.0,-1695000000.0,8070000000.0,2524000000.0,,8940000000.0,,220000000.0,,2625000000.0,10808000000.0,724000000.0,692000000.0,27737000000.0,,,5983000000.0,5756000000.0,862000000.0,624000000.0,,13271000000.0,1306000000.0,390000000.0,87000000.0,239000000.0,8534000000.0,1712000000.0,50741000000.0,13451000000.0,6384000000.0,4890000000.0,13451000000.0,13451000000.0,37203000000.0,50741000000.0,16620000000.0,32313000000.0,,-2328000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,FY,,2011-12-31,2013-02-21 18:53:50+00:00,1444000000.0,2613000000.0,1255000000.0,-2450000000.0,9093000000.0,1016000000.0,0.0,9107000000.0,0.0,1000000.0,349000000.0,2625000000.0,11799000000.0,766000000.0,864000000.0,32570000000.0,3000000.0,0.0,8253000000.0,4457000000.0,1180000000.0,874000000.0,,13321000000.0,1394000000.0,390000000.0,87000000.0,40000000.0,10055000000.0,1216000000.0,54995000000.0,14385000000.0,5713000000.0,5134000000.0,14385000000.0,14388000000.0,40520000000.0,54995000000.0,16712000000.0,35386000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q3,,2011-09-30,2011-10-26 14:02:57+00:00,1388000000.0,2615000000.0,1053000000.0,-2540000000.0,9032000000.0,1071000000.0,0.0,9077000000.0,183000000.0,0.0,,2625000000.0,12175000000.0,754000000.0,851000000.0,31882000000.0,3000000.0,,7958000000.0,3846000000.0,1002000000.0,610000000.0,,12608000000.0,1332000000.0,390000000.0,87000000.0,565000000.0,10146000000.0,1926000000.0,54156000000.0,14356000000.0,6287000000.0,4977000000.0,14356000000.0,14359000000.0,39710000000.0,54156000000.0,15987000000.0,34733000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2,,2011-06-30,2011-07-27 16:25:51+00:00,1297000000.0,2463000000.0,878000000.0,-2509000000.0,8962000000.0,562000000.0,,9054000000.0,69000000.0,0.0,,2625000000.0,11764000000.0,751000000.0,786000000.0,30856000000.0,3000000.0,,7391000000.0,3806000000.0,1072000000.0,680000000.0,,12767000000.0,1203000000.0,390000000.0,87000000.0,35000000.0,9894000000.0,1413000000.0,51986000000.0,14112000000.0,4987000000.0,4268000000.0,14112000000.0,14115000000.0,37784000000.0,51986000000.0,16143000000.0,33516000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q1,,2011-03-31,2011-04-27 16:57:38+00:00,1331000000.0,2347000000.0,852000000.0,-2397000000.0,8931000000.0,487000000.0,,9032000000.0,90000000.0,0.0,,2625000000.0,11762000000.0,740000000.0,728000000.0,30549000000.0,3000000.0,,7215000000.0,3767000000.0,985000000.0,664000000.0,,12803000000.0,1119000000.0,390000000.0,87000000.0,22000000.0,9623000000.0,1324000000.0,51376000000.0,13931000000.0,4659000000.0,4171000000.0,13931000000.0,13934000000.0,37355000000.0,51376000000.0,16168000000.0,33184000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,FY,,2012-12-31,2014-02-13 19:23:41+00:00,2580000000.0,4228000000.0,1796000000.0,-2767000000.0,10507000000.0,1486000000.0,0.0,16632000000.0,131000000.0,58000000.0,,2625000000.0,17698000000.0,3055000000.0,1014000000.0,45186000000.0,106000000.0,58000000.0,11551000000.0,6090000000.0,3148000000.0,2100000000.0,,17497000000.0,2459000000.0,648000000.0,87000000.0,133000000.0,9893000000.0,1257000000.0,78561000000.0,21431000000.0,10140000000.0,7791000000.0,21624000000.0,21730000000.0,56744000000.0,78561000000.0,23235000000.0,48953000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,FY,,2013-12-31,2015-02-13 16:15:37+00:00,2484000000.0,4156000000.0,1633000000.0,-2040000000.0,10908000000.0,1609000000.0,,16741000000.0,573000000.0,40000000.0,,2625000000.0,17623000000.0,3112000000.0,1105000000.0,47330000000.0,15000000.0,,12905000000.0,4066000000.0,2513000000.0,1721000000.0,14000000.0,16720000000.0,3106000000.0,648000000.0,,167000000.0,10358000000.0,1850000000.0,79924000000.0,22732000000.0,10137000000.0,7728000000.0,22925000000.0,22940000000.0,56984000000.0,79924000000.0,22457000000.0,49256000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3,,2013-09-30,2013-11-06 18:40:29+00:00,2477000000.0,3993000000.0,1540000000.0,-2661000000.0,10682000000.0,1644000000.0,0.0,16716000000.0,292000000.0,50000000.0,,2625000000.0,17922000000.0,3116000000.0,1109000000.0,46495000000.0,15000000.0,,11931000000.0,5858000000.0,2766000000.0,1583000000.0,,17474000000.0,3046000000.0,648000000.0,0.0,147000000.0,10131000000.0,1857000000.0,79661000000.0,21859000000.0,9951000000.0,7507000000.0,22052000000.0,22067000000.0,57594000000.0,79661000000.0,23215000000.0,50087000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2,,2013-06-30,2013-08-07 20:36:49+00:00,2357000000.0,4085000000.0,1382000000.0,-2673000000.0,10639000000.0,991000000.0,0.0,16693000000.0,288000000.0,45000000.0,,2625000000.0,16570000000.0,3069000000.0,1019000000.0,45994000000.0,42000000.0,,11519000000.0,5870000000.0,2912000000.0,1687000000.0,,17323000000.0,3212000000.0,648000000.0,0.0,114000000.0,9660000000.0,2903000000.0,78420000000.0,21353000000.0,9409000000.0,8374000000.0,21546000000.0,21588000000.0,56832000000.0,78420000000.0,23017000000.0,48458000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q1,,2013-03-31,2013-05-09 17:48:29+00:00,2386000000.0,4230000000.0,1430000000.0,-2673000000.0,10656000000.0,772000000.0,0.0,16652000000.0,331000000.0,29000000.0,1000000.0,2625000000.0,16707000000.0,3086000000.0,913000000.0,45784000000.0,44000000.0,,11315000000.0,5833000000.0,2880000000.0,1868000000.0,,17474000000.0,3350000000.0,648000000.0,87000000.0,148000000.0,9437000000.0,2607000000.0,78243000000.0,21089000000.0,9274000000.0,8321000000.0,21282000000.0,21326000000.0,56830000000.0,78243000000.0,23185000000.0,48509000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,FY,,2014-12-31,2015-10-30 15:32:21+00:00,3048000000.0,4709000000.0,1539000000.0,-2684000000.0,13021000000.0,1878000000.0,0.0,16709000000.0,244000000.0,,,2672000000.0,19362000000.0,544000000.0,1603000000.0,52087000000.0,1525000000.0,0.0,13019000000.0,5108000000.0,3245000000.0,1913000000.0,147000000.0,19414000000.0,2761000000.0,648000000.0,,271000000.0,10910000000.0,2262000000.0,86814000000.0,22608000000.0,12097000000.0,8762000000.0,22608000000.0,24133000000.0,62681000000.0,86814000000.0,22630000000.0,53919000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3,,2014-09-30,2014-10-29 15:39:25+00:00,2502000000.0,3713000000.0,1462000000.0,-1917000000.0,12877000000.0,2763000000.0,0.0,16679000000.0,38000000.0,26000000.0,,2672000000.0,19200000000.0,588000000.0,1591000000.0,51630000000.0,1262000000.0,,13181000000.0,3268000000.0,2765000000.0,1815000000.0,649000000.0,18537000000.0,2609000000.0,648000000.0,,318000000.0,11160000000.0,2626000000.0,85264000000.0,23595000000.0,11837000000.0,8431000000.0,23788000000.0,25050000000.0,60214000000.0,85264000000.0,21797000000.0,51783000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2,,2014-06-30,2014-07-31 15:45:52+00:00,2633000000.0,3978000000.0,1382000000.0,-1906000000.0,13009000000.0,1362000000.0,,16651000000.0,426000000.0,17000000.0,,2674000000.0,18133000000.0,861000000.0,1450000000.0,51747000000.0,1183000000.0,,13192000000.0,3223000000.0,2400000000.0,1867000000.0,,18551000000.0,2655000000.0,648000000.0,,207000000.0,10435000000.0,2668000000.0,83656000000.0,22853000000.0,9823000000.0,8567000000.0,23046000000.0,24229000000.0,59427000000.0,83656000000.0,22086000000.0,50860000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q1,,2014-03-31,2014-04-30 15:49:52+00:00,2761000000.0,4326000000.0,1364000000.0,-2036000000.0,11021000000.0,914000000.0,,16751000000.0,454000000.0,22000000.0,,2625000000.0,18547000000.0,2757000000.0,1023000000.0,47742000000.0,17000000.0,,12810000000.0,3703000000.0,2751000000.0,1851000000.0,,16669000000.0,2610000000.0,648000000.0,,207000000.0,10180000000.0,1353000000.0,79468000000.0,22568000000.0,9675000000.0,7351000000.0,22761000000.0,22778000000.0,56690000000.0,79468000000.0,22051000000.0,49339000000.0,193000000.0,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,FY,,2015-12-31,2017-02-13 10:58:30+00:00,3193000000.0,4099000000.0,2376000000.0,-2624000000.0,13897000000.0,6502000000.0,,18676000000.0,0.0,,,2672000000.0,23645000000.0,639000000.0,1566000000.0,57439000000.0,1501000000.0,,13776000000.0,5003000000.0,2962000000.0,1516000000.0,,19300000000.0,1982000000.0,641000000.0,28000000.0,205000000.0,12068000000.0,2033000000.0,95384000000.0,25793000000.0,15334000000.0,9118000000.0,25793000000.0,27294000000.0,68062000000.0,95384000000.0,22611000000.0,58944000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3,,2015-09-30,2015-10-30 15:32:21+00:00,2987000000.0,4322000000.0,1576000000.0,-2596000000.0,13705000000.0,7265000000.0,0.0,18647000000.0,211000000.0,,,2672000000.0,24541000000.0,620000000.0,1516000000.0,55814000000.0,1519000000.0,2000000.0,13480000000.0,4891000000.0,3208000000.0,1712000000.0,4000000.0,19153000000.0,2727000000.0,648000000.0,,341000000.0,12046000000.0,1572000000.0,95128000000.0,25770000000.0,16867000000.0,7847000000.0,25770000000.0,27289000000.0,67839000000.0,95128000000.0,22447000000.0,59992000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2,,2015-06-30,2015-07-29 14:29:26+00:00,2727000000.0,4531000000.0,1366000000.0,-2626000000.0,13168000000.0,6014000000.0,0.0,16755000000.0,173000000.0,,,2672000000.0,25220000000.0,607000000.0,1432000000.0,53935000000.0,1563000000.0,2000000.0,13309000000.0,4984000000.0,3000000000.0,1664000000.0,1000000.0,19572000000.0,3289000000.0,648000000.0,,274000000.0,11704000000.0,769000000.0,92213000000.0,23506000000.0,15425000000.0,6526000000.0,23506000000.0,25069000000.0,67144000000.0,92213000000.0,22853000000.0,60618000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q1,,2015-03-31,2015-04-29 15:03:10+00:00,2839000000.0,4779000000.0,1230000000.0,-2673000000.0,13169000000.0,1825000000.0,0.0,16731000000.0,231000000.0,,,2672000000.0,20519000000.0,568000000.0,1301000000.0,53001000000.0,1573000000.0,,13218000000.0,4979000000.0,2923000000.0,1736000000.0,1000000.0,19793000000.0,2846000000.0,648000000.0,,297000000.0,11334000000.0,1569000000.0,87391000000.0,23065000000.0,11357000000.0,7374000000.0,23065000000.0,24638000000.0,62753000000.0,87391000000.0,23033000000.0,55379000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3,,2016-09-30,2016-10-26 15:53:32+00:00,3545000000.0,5074000000.0,3236000000.0,-2523000000.0,14841000000.0,1897000000.0,0.0,18756000000.0,,,,6672000000.0,32330000000.0,592000000.0,1562000000.0,71214000000.0,1433000000.0,,18115000000.0,5686000000.0,3354000000.0,2298000000.0,,23849000000.0,3277000000.0,642000000.0,26000000.0,321000000.0,12121000000.0,3079000000.0,114535000000.0,26054000000.0,12208000000.0,12158000000.0,26027000000.0,27460000000.0,87049000000.0,114535000000.0,31113000000.0,74891000000.0,,-2300000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q1,,2016-03-31,2016-05-10 16:52:51+00:00,3499000000.0,4732000000.0,2260000000.0,-2596000000.0,14227000000.0,960000000.0,0.0,18686000000.0,,,,6688000000.0,29314000000.0,455000000.0,1514000000.0,69406000000.0,1469000000.0,,17474000000.0,5673000000.0,3940000000.0,2313000000.0,,23829000000.0,3438000000.0,641000000.0,19000000.0,218000000.0,11954000000.0,5698000000.0,111742000000.0,25717000000.0,11364000000.0,13770000000.0,25717000000.0,27186000000.0,84537000000.0,111742000000.0,30972000000.0,70767000000.0,,-2327000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q3,,2017-09-30,2017-11-02 11:12:41+00:00,3489000000.0,4804000000.0,3080000000.0,-2589000000.0,15424000000.0,1203000000.0,0.0,18862000000.0,1250000000.0,,,6677000000.0,31701000000.0,634000000.0,1668000000.0,73067000000.0,2217000000.0,,19250000000.0,6032000000.0,3479000000.0,1952000000.0,,25371000000.0,2965000000.0,389000000.0,,320000000.0,11950000000.0,3874000000.0,118473000000.0,28100000000.0,12724000000.0,12395000000.0,28100000000.0,30317000000.0,88156000000.0,118473000000.0,32682000000.0,75761000000.0,,-123000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q2,,2017-06-30,2017-08-02 14:49:37+00:00,3568000000.0,4783000000.0,2878000000.0,-2633000000.0,15385000000.0,536000000.0,0.0,18860000000.0,1250000000.0,,,6677000000.0,30315000000.0,638000000.0,1601000000.0,72748000000.0,1744000000.0,,18521000000.0,6037000000.0,3810000000.0,2143000000.0,,24809000000.0,2950000000.0,641000000.0,,252000000.0,11442000000.0,5376000000.0,117104000000.0,27546000000.0,12232000000.0,13965000000.0,27546000000.0,29290000000.0,87814000000.0,117104000000.0,32124000000.0,73849000000.0,,-123000000.0
