company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q3TTM,2010-10-01,2011-09-30,,-0.23,3.65,2.1,1452000000.0,3.64,,1400000000.0,,1145000000.0,1145000000.0,,1138000000.0,1000000.0,15500000000.0,21216000000.0,,,-247000000.0,51000000.0,794000000.0,,7000000.0,15500000000.0,5716000000.0,729000000.0,,2246000000.0,3470000000.0,-678000000.0,2792000000.0,21216000000.0,-5500000.0,663000000.0,665000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.94,1.94,1.06,656000000.0,1.94,,778000000.0,,621000000.0,621000000.0,,619000000.0,,8201000000.0,10426000000.0,,,392000000.0,195000000.0,394000000.0,,3000000.0,8201000000.0,2225000000.0,363000000.0,,1050000000.0,1175000000.0,-168000000.0,1007000000.0,10426000000.0,667700000.0,663000000.0,664000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.14,4.02,2.1,1698000000.0,4.01,,1697000000.0,,1990000000.0,1990000000.0,,1988000000.0,,14213000000.0,20211000000.0,,,392000000.0,536000000.0,819000000.0,,3000000.0,14213000000.0,5998000000.0,722000000.0,,2517000000.0,3481000000.0,-186000000.0,3295000000.0,20211000000.0,667700000.0,663000000.0,664000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 13:44:24+00:00,0.93,0.93,0.53,329000000.0,0.93,,332000000.0,,621000000.0,621000000.0,,621000000.0,1000000.0,2942000000.0,4496000000.0,,,,101000000.0,191000000.0,0.0,,2942000000.0,1554000000.0,182000000.0,,520000000.0,1034000000.0,-81000000.0,953000000.0,4496000000.0,667700000.0,663000000.0,664000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.12,3.76,2.1,1888000000.0,3.75,,1541000000.0,,1814000000.0,1814000000.0,,1812000000.0,-1000000.0,13946000000.0,20113000000.0,,,392000000.0,313000000.0,814000000.0,,3000000.0,13946000000.0,6167000000.0,815000000.0,,2702000000.0,3465000000.0,-502000000.0,2963000000.0,20113000000.0,-2000000.0,662000000.0,664000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q4,2012-10-01,2012-12-31,,-0.97,0.45,0.51,505000000.0,0.46,7000000.0,182000000.0,,385000000.0,385000000.0,,378000000.0,7000000.0,4742000000.0,6254000000.0,,,,101000000.0,281000000.0,-69000000.0,,4742000000.0,1512000000.0,231000000.0,-91000000.0,724000000.0,788000000.0,-221000000.0,567000000.0,6254000000.0,,816000000.0,819000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:15:37+00:00,,1.42,2.1,1881000000.0,1.42,7000000.0,627000000.0,,1171000000.0,1171000000.0,,1160000000.0,11000000.0,18118000000.0,23489000000.0,,,,353000000.0,1019000000.0,,,18118000000.0,5371000000.0,928000000.0,-91000000.0,2907000000.0,2464000000.0,-666000000.0,1798000000.0,23489000000.0,,816000000.0,819000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.97,0.97,1.59,1376000000.0,0.96,,445000000.0,,786000000.0,786000000.0,,782000000.0,4000000.0,13376000000.0,17235000000.0,,,,252000000.0,738000000.0,69000000.0,,13376000000.0,3859000000.0,697000000.0,,2183000000.0,1676000000.0,-445000000.0,1231000000.0,17235000000.0,845700000.0,854000000.0,857000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.88,-1.88,2.1,1735000000.0,1.87,,869000000.0,,2664000000.0,2664000000.0,,2663000000.0,7000000.0,13087000000.0,19585000000.0,,,247000000.0,539000000.0,1068000000.0,70000000.0,-7000000.0,13087000000.0,6498000000.0,878000000.0,,2873000000.0,3625000000.0,-339000000.0,3286000000.0,19585000000.0,845700000.0,854000000.0,857000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 18:40:29+00:00,0.35,0.35,0.53,500000000.0,0.35,,161000000.0,,297000000.0,297000000.0,,296000000.0,1000000.0,5196000000.0,6579000000.0,,,,101000000.0,290000000.0,-10000000.0,,5196000000.0,1383000000.0,246000000.0,,780000000.0,603000000.0,-145000000.0,458000000.0,6579000000.0,845700000.0,854000000.0,857000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.62,0.62,1.06,876000000.0,0.61,,284000000.0,,489000000.0,489000000.0,,486000000.0,3000000.0,8180000000.0,10656000000.0,,,,151000000.0,448000000.0,79000000.0,,8180000000.0,2476000000.0,451000000.0,,1403000000.0,1073000000.0,-300000000.0,773000000.0,10656000000.0,841200000.0,853000000.0,856000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.32,-1.32,2.1,1567000000.0,2.42,,963000000.0,,2367000000.0,2367000000.0,,2362000000.0,7000000.0,12293000000.0,19302000000.0,,,-392000000.0,159000000.0,985000000.0,80000000.0,-3000000.0,12293000000.0,7009000000.0,814000000.0,,2632000000.0,4377000000.0,-655000000.0,3722000000.0,19302000000.0,841200000.0,853000000.0,856000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 20:36:49+00:00,0.34,0.34,0.53,494000000.0,0.33,,126000000.0,,289000000.0,289000000.0,,286000000.0,3000000.0,4447000000.0,5966000000.0,,,,-43000000.0,254000000.0,57000000.0,,4447000000.0,1519000000.0,256000000.0,,805000000.0,714000000.0,-299000000.0,415000000.0,5966000000.0,841200000.0,853000000.0,856000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.73,-0.73,2.1,1402000000.0,3.02,,1169000000.0,,2699000000.0,2699000000.0,,2697000000.0,5000000.0,10788000000.0,17832000000.0,,,-392000000.0,303000000.0,922000000.0,23000000.0,-3000000.0,10788000000.0,7044000000.0,740000000.0,,2347000000.0,4697000000.0,-437000000.0,4260000000.0,17832000000.0,714300000.0,705000000.0,707000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:48:29+00:00,0.28,0.28,0.53,382000000.0,0.28,,158000000.0,,200000000.0,200000000.0,,200000000.0,0.0,3733000000.0,4690000000.0,,,,194000000.0,194000000.0,22000000.0,,3733000000.0,957000000.0,195000000.0,,598000000.0,359000000.0,-1000000.0,358000000.0,4690000000.0,714300000.0,705000000.0,707000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q4,2013-10-01,2013-12-31,,-1.42,0.59,0.31,547000000.0,0.58,-13000000.0,310000000.0,,495000000.0,495000000.0,,495000000.0,,4460000000.0,6161000000.0,,,,150000000.0,270000000.0,,,4460000000.0,1701000000.0,247000000.0,3000000.0,804000000.0,897000000.0,-94000000.0,805000000.0,6161000000.0,,856000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 16:15:37+00:00,,2.01,1.46,2153000000.0,2.0,-13000000.0,1044000000.0,,1729000000.0,1729000000.0,,1719000000.0,10000000.0,17994000000.0,24888000000.0,,,,460000000.0,1095000000.0,,,17994000000.0,6894000000.0,1356000000.0,10000000.0,3235000000.0,3659000000.0,-886000000.0,2773000000.0,24888000000.0,,856000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.42,1.42,1.15,1606000000.0,1.42,,734000000.0,,1234000000.0,1234000000.0,,1224000000.0,10000000.0,13534000000.0,18727000000.0,,,,310000000.0,825000000.0,,,13534000000.0,5193000000.0,1109000000.0,7000000.0,2431000000.0,2762000000.0,-792000000.0,1968000000.0,18727000000.0,858100000.0,857000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.45,1.87,1.66,2111000000.0,1.88,7000000.0,916000000.0,,1619000000.0,1619000000.0,,1602000000.0,17000000.0,18276000000.0,24981000000.0,,,,411000000.0,1106000000.0,-69000000.0,,18276000000.0,6705000000.0,1340000000.0,-84000000.0,3155000000.0,3550000000.0,-1013000000.0,2535000000.0,24981000000.0,858100000.0,857000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 15:39:25+00:00,0.86,0.86,0.31,530000000.0,0.86,,439000000.0,,736000000.0,736000000.0,,738000000.0,-2000000.0,4478000000.0,6504000000.0,,,,155000000.0,277000000.0,,,4478000000.0,2026000000.0,234000000.0,37000000.0,807000000.0,1219000000.0,-42000000.0,1175000000.0,6504000000.0,858100000.0,857000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.56,0.56,0.84,1076000000.0,0.56,,295000000.0,,498000000.0,498000000.0,,486000000.0,12000000.0,9056000000.0,12223000000.0,,,,155000000.0,548000000.0,,,9056000000.0,3167000000.0,875000000.0,-30000000.0,1624000000.0,1543000000.0,-750000000.0,793000000.0,12223000000.0,859600000.0,856000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.06,1.36,1.88,2081000000.0,1.37,7000000.0,638000000.0,,1180000000.0,1180000000.0,,1160000000.0,20000000.0,18994000000.0,25056000000.0,,,,357000000.0,1119000000.0,-79000000.0,,18994000000.0,6062000000.0,1352000000.0,-121000000.0,3128000000.0,2934000000.0,-1116000000.0,1818000000.0,25056000000.0,859600000.0,856000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 15:45:52+00:00,0.57,0.57,0.31,533000000.0,0.57,,239000000.0,,497000000.0,497000000.0,,490000000.0,7000000.0,4311000000.0,6141000000.0,,,,-17000000.0,271000000.0,,,4311000000.0,1830000000.0,252000000.0,-21000000.0,804000000.0,1026000000.0,-290000000.0,736000000.0,6141000000.0,859600000.0,856000000.0,860000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.29,1.13,2.1,2042000000.0,1.13,7000000.0,525000000.0,,972000000.0,972000000.0,,956000000.0,16000000.0,19130000000.0,24881000000.0,,,,331000000.0,1102000000.0,-22000000.0,,19130000000.0,5751000000.0,1356000000.0,-100000000.0,3129000000.0,2622000000.0,-1125000000.0,1497000000.0,24881000000.0,400000000.0,855000000.0,855000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 15:49:52+00:00,-0.01,-0.01,0.53,543000000.0,-0.01,,56000000.0,,1000000.0,1000000.0,,-4000000.0,5000000.0,4745000000.0,6082000000.0,,,,172000000.0,277000000.0,,,4745000000.0,1337000000.0,623000000.0,-9000000.0,820000000.0,517000000.0,-460000000.0,57000000.0,6082000000.0,400000000.0,855000000.0,855000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:32:21+00:00,1.15,1.15,0.31,1141000000.0,1.15,-677000000.0,867000000.0,,3241000000.0,2199000000.0,,1120000000.0,159000000.0,9382000000.0,6908000000.0,1042000000.0,1959000000.0,1000000.0,7092000000.0,606000000.0,0.0,3000000.0,9382000000.0,-2474000000.0,483000000.0,0.0,1070000000.0,-3544000000.0,6609000000.0,3065000000.0,6908000000.0,973900000.0,861000000.0,863000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.86,1.86,0.93,3421000000.0,1.85,-712000000.0,1473000000.0,,5513000000.0,3701000000.0,,2006000000.0,229000000.0,31462000000.0,20188000000.0,1812000000.0,3269000000.0,,21814000000.0,1752000000.0,,9000000.0,31462000000.0,-11274000000.0,1389000000.0,484000000.0,4461000000.0,-15735000000.0,20909000000.0,5174000000.0,20188000000.0,973900000.0,861000000.0,863000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.44,2.45,1.24,3968000000.0,2.43,-725000000.0,1783000000.0,,6008000000.0,4196000000.0,,2501000000.0,229000000.0,35922000000.0,26349000000.0,1812000000.0,3269000000.0,,21964000000.0,2022000000.0,,9000000.0,35922000000.0,-9573000000.0,1636000000.0,487000000.0,5265000000.0,-14838000000.0,20815000000.0,5979000000.0,26349000000.0,973900000.0,861000000.0,863000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 14:29:26+00:00,0.61,0.61,0.31,1166000000.0,0.6,-25000000.0,687000000.0,,1953000000.0,1296000000.0,,622000000.0,67000000.0,9331000000.0,6061000000.0,657000000.0,1261000000.0,-1000000.0,6901000000.0,569000000.0,,3000000.0,9331000000.0,-3270000000.0,459000000.0,522000000.0,1710000000.0,-4980000000.0,6964000000.0,1984000000.0,6061000000.0,1019700000.0,860000000.0,864000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.71,0.71,0.62,2280000000.0,0.7,-35000000.0,606000000.0,,2272000000.0,1502000000.0,,886000000.0,70000000.0,22080000000.0,13280000000.0,770000000.0,1310000000.0,-1000000.0,14722000000.0,1146000000.0,,6000000.0,22080000000.0,-8800000000.0,906000000.0,484000000.0,3391000000.0,-12191000000.0,14300000000.0,2109000000.0,13280000000.0,1019700000.0,860000000.0,864000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.15,2.16,1.24,3357000000.0,2.14,-48000000.0,1355000000.0,,3503000000.0,2733000000.0,,2119000000.0,68000000.0,31018000000.0,25945000000.0,770000000.0,1310000000.0,-1000000.0,15027000000.0,1693000000.0,,6000000.0,31018000000.0,-5073000000.0,1387000000.0,524000000.0,5002000000.0,-10075000000.0,14164000000.0,4089000000.0,25945000000.0,1019700000.0,860000000.0,864000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 15:03:10+00:00,0.1,0.1,0.31,1114000000.0,0.1,-10000000.0,-81000000.0,,319000000.0,206000000.0,,264000000.0,3000000.0,12749000000.0,7219000000.0,113000000.0,49000000.0,,7821000000.0,577000000.0,,3000000.0,12749000000.0,-5530000000.0,447000000.0,-38000000.0,1681000000.0,-7211000000.0,7336000000.0,125000000.0,7219000000.0,2640000000.0,858000000.0,861000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.11,2.12,1.24,2724000000.0,2.11,-23000000.0,907000000.0,,2047000000.0,1934000000.0,,1987000000.0,8000000.0,25998000000.0,26025000000.0,113000000.0,49000000.0,,8109000000.0,1395000000.0,,3000000.0,25998000000.0,27000000.0,1180000000.0,-19000000.0,4096000000.0,-4069000000.0,6910000000.0,2841000000.0,26025000000.0,2640000000.0,858000000.0,861000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 08:40:06+00:00,2.55,2.55,1.24,2450000000.0,2.54,,1073000000.0,,2250000000.0,2257000000.0,,2269000000.0,-19000000.0,21406000000.0,29447000000.0,-7000000.0,,,-46000000.0,1200000000.0,-18000000.0,,21406000000.0,8041000000.0,1033000000.0,0.0,3632000000.0,4409000000.0,-1079000000.0,3330000000.0,29447000000.0,889800000.0,890000000.0,893000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 15:53:32+00:00,0.69,0.69,0.31,606000000.0,0.69,-2000000.0,115000000.0,,587000000.0,587000000.0,,629000000.0,-42000000.0,5287000000.0,7403000000.0,,,-1000000.0,-244000000.0,310000000.0,,,5287000000.0,2116000000.0,253000000.0,,914000000.0,1202000000.0,-497000000.0,703000000.0,7403000000.0,911600000.0,913000000.0,915000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.23,2.23,0.93,1818000000.0,2.23,-10000000.0,805000000.0,,1958000000.0,1958000000.0,,1960000000.0,-2000000.0,16329000000.0,22749000000.0,,,-3000000.0,-181000000.0,908000000.0,,,16329000000.0,6420000000.0,753000000.0,,2716000000.0,3704000000.0,-934000000.0,2766000000.0,22749000000.0,911600000.0,913000000.0,915000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 12:46:17+00:00,0.74,0.74,0.31,602000000.0,0.74,-7000000.0,327000000.0,,633000000.0,633000000.0,,638000000.0,-5000000.0,4491000000.0,6516000000.0,,,-2000000.0,-17000000.0,294000000.0,,,4491000000.0,2025000000.0,155000000.0,,889000000.0,1136000000.0,-172000000.0,962000000.0,6516000000.0,862200000.0,863000000.0,866000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.54,1.54,0.62,1212000000.0,1.54,-8000000.0,690000000.0,,1371000000.0,1371000000.0,,1331000000.0,40000000.0,11042000000.0,15346000000.0,,,-2000000.0,63000000.0,598000000.0,,,11042000000.0,4304000000.0,500000000.0,,1802000000.0,2502000000.0,-437000000.0,2063000000.0,15346000000.0,862200000.0,863000000.0,866000000.0
