company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 15:29:57+00:00,0.66,0.66,,0.66,66000000.0,103000000.0,106000000.0,-3000000.0,103000000.0,,600000000.0,1023000000.0,1000000.0,,,198000000.0,600000000.0,423000000.0,54000000.0,,198000000.0,225000000.0,-54000000.0,171000000.0,1023000000.0,156100000.0,155500000.0,156000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q4,2010-10-01,2010-12-31,,0.77,0.77,,0.77,77000000.0,116000000.0,119000000.0,-3000000.0,116000000.0,,613000000.0,1078000000.0,3000000.0,10000000.0,,198000000.0,613000000.0,465000000.0,84000000.0,,198000000.0,267000000.0,-74000000.0,193000000.0,1078000000.0,150300000.0,150400000.0,151700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:37:10+00:00,3.3,3.3,,3.27,301000000.0,496000000.0,506000000.0,-10000000.0,496000000.0,,2386000000.0,4133000000.0,14000000.0,10000000.0,,740000000.0,2386000000.0,1747000000.0,224000000.0,,740000000.0,1007000000.0,-214000000.0,793000000.0,4133000000.0,150300000.0,150400000.0,151700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.51,2.51,,2.49,224000000.0,380000000.0,387000000.0,-7000000.0,380000000.0,,1773000000.0,3055000000.0,11000000.0,,,542000000.0,1773000000.0,1282000000.0,140000000.0,,542000000.0,740000000.0,-140000000.0,600000000.0,3055000000.0,150000000.0,149700000.0,150900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.28,3.28,,3.25,303000000.0,498000000.0,515000000.0,-17000000.0,498000000.0,,2384000000.0,4117000000.0,13000000.0,,,737000000.0,2384000000.0,1733000000.0,199000000.0,8000000.0,737000000.0,996000000.0,-191000000.0,805000000.0,4117000000.0,150000000.0,149700000.0,150900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 16:20:53+00:00,0.88,0.88,,0.87,73000000.0,132000000.0,134000000.0,-2000000.0,132000000.0,,589000000.0,1025000000.0,5000000.0,,,185000000.0,589000000.0,436000000.0,49000000.0,,185000000.0,251000000.0,-49000000.0,202000000.0,1025000000.0,150000000.0,149700000.0,150900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.63,1.63,,1.62,151000000.0,248000000.0,253000000.0,-5000000.0,248000000.0,,1184000000.0,2030000000.0,6000000.0,,,357000000.0,1184000000.0,846000000.0,91000000.0,,357000000.0,489000000.0,-91000000.0,398000000.0,2030000000.0,151200000.0,151400000.0,152600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.15,3.15,,3.12,290000000.0,481000000.0,505000000.0,-24000000.0,481000000.0,,2374000000.0,4084000000.0,13000000.0,,,734000000.0,2374000000.0,1710000000.0,202000000.0,8000000.0,734000000.0,976000000.0,-194000000.0,782000000.0,4084000000.0,151200000.0,151400000.0,152600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q2,2010-04-01,2010-06-30,2011-08-02 15:39:14+00:00,0.84,0.84,,0.83,78000000.0,127000000.0,130000000.0,-3000000.0,127000000.0,,586000000.0,1022000000.0,3000000.0,,,185000000.0,586000000.0,436000000.0,46000000.0,,185000000.0,251000000.0,-46000000.0,205000000.0,1022000000.0,151200000.0,151400000.0,152600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.21,3.21,,3.19,280000000.0,494000000.0,490000000.0,4000000.0,494000000.0,,2378000000.0,4062000000.0,14000000.0,,,725000000.0,2378000000.0,1684000000.0,211000000.0,8000000.0,725000000.0,959000000.0,-203000000.0,756000000.0,4062000000.0,153200000.0,152500000.0,153700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 14:50:43+00:00,0.79,0.79,,0.79,73000000.0,121000000.0,123000000.0,-2000000.0,121000000.0,,598000000.0,1008000000.0,3000000.0,,,172000000.0,598000000.0,410000000.0,45000000.0,,172000000.0,238000000.0,-45000000.0,193000000.0,1008000000.0,153200000.0,152500000.0,153700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q4,2011-10-01,2011-12-31,,0.5,0.5,,0.5,86000000.0,143000000.0,149000000.0,-6000000.0,143000000.0,,625000000.0,1113000000.0,4000000.0,5000000.0,,213000000.0,625000000.0,488000000.0,49000000.0,,213000000.0,275000000.0,-44000000.0,231000000.0,1113000000.0,284300000.0,285100000.0,288400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:55:08+00:00,1.66,1.66,,1.64,254000000.0,472000000.0,487000000.0,-15000000.0,472000000.0,,2504000000.0,4289000000.0,18000000.0,6000000.0,,795000000.0,2504000000.0,1785000000.0,273000000.0,,795000000.0,990000000.0,-267000000.0,723000000.0,4289000000.0,284300000.0,285100000.0,288400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.33,2.33,,2.33,168000000.0,329000000.0,338000000.0,-9000000.0,329000000.0,,1879000000.0,3176000000.0,14000000.0,1000000.0,,582000000.0,1879000000.0,1297000000.0,224000000.0,,582000000.0,715000000.0,-223000000.0,492000000.0,3176000000.0,141100000.0,141100000.0,142600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.15,3.15,,3.15,245000000.0,445000000.0,457000000.0,-12000000.0,445000000.0,,2492000000.0,4254000000.0,17000000.0,11000000.0,,780000000.0,2492000000.0,1762000000.0,308000000.0,,780000000.0,982000000.0,-297000000.0,685000000.0,4254000000.0,141100000.0,141100000.0,142600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 14:04:56+00:00,0.9,0.9,,0.89,55000000.0,127000000.0,127000000.0,,127000000.0,,631000000.0,1063000000.0,8000000.0,,,189000000.0,631000000.0,432000000.0,69000000.0,,189000000.0,243000000.0,-69000000.0,174000000.0,1063000000.0,141100000.0,141100000.0,142600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.42,1.42,,1.42,113000000.0,202000000.0,211000000.0,-9000000.0,202000000.0,,1248000000.0,2113000000.0,6000000.0,1000000.0,,393000000.0,1248000000.0,865000000.0,155000000.0,,393000000.0,472000000.0,-154000000.0,318000000.0,2113000000.0,142900000.0,142500000.0,144200000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.16,3.16,,3.16,263000000.0,450000000.0,464000000.0,-14000000.0,450000000.0,,2450000000.0,4216000000.0,14000000.0,11000000.0,,776000000.0,2450000000.0,1766000000.0,288000000.0,,776000000.0,990000000.0,-277000000.0,713000000.0,4216000000.0,142900000.0,142500000.0,144200000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 11:07:56+00:00,0.63,0.63,,0.62,49000000.0,90000000.0,97000000.0,-7000000.0,90000000.0,,624000000.0,1065000000.0,4000000.0,1000000.0,,190000000.0,624000000.0,441000000.0,110000000.0,,190000000.0,251000000.0,-109000000.0,142000000.0,1065000000.0,142900000.0,142500000.0,144200000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.34,3.34,,3.34,292000000.0,487000000.0,497000000.0,-10000000.0,487000000.0,,2412000000.0,4173000000.0,13000000.0,10000000.0,,771000000.0,2412000000.0,1761000000.0,224000000.0,,771000000.0,990000000.0,-214000000.0,776000000.0,4173000000.0,145500000.0,145900000.0,147700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:28:24+00:00,0.77,0.77,,0.76,64000000.0,112000000.0,114000000.0,-2000000.0,112000000.0,,624000000.0,1048000000.0,2000000.0,,,203000000.0,624000000.0,424000000.0,45000000.0,,203000000.0,221000000.0,-45000000.0,176000000.0,1048000000.0,145500000.0,145900000.0,147700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q4,2012-10-01,2012-12-31,,0.66,0.66,,0.66,93000000.0,179000000.0,158000000.0,21000000.0,179000000.0,,649000000.0,1145000000.0,2000000.0,1000000.0,,209000000.0,649000000.0,496000000.0,39000000.0,,209000000.0,287000000.0,-38000000.0,249000000.0,1145000000.0,271600000.0,271600000.0,275000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:13:12+00:00,2.25,2.25,,2.22,300000000.0,611000000.0,592000000.0,19000000.0,611000000.0,,2564000000.0,4436000000.0,11000000.0,7000000.0,,824000000.0,2564000000.0,1872000000.0,174000000.0,,824000000.0,1048000000.0,-167000000.0,881000000.0,4436000000.0,271600000.0,271600000.0,275000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.2,3.2,,3.2,207000000.0,432000000.0,434000000.0,-2000000.0,432000000.0,,1915000000.0,3291000000.0,9000000.0,6000000.0,,615000000.0,1915000000.0,1376000000.0,135000000.0,,615000000.0,761000000.0,-129000000.0,632000000.0,3291000000.0,135000000.0,134900000.0,136600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.26,4.26,,4.26,293000000.0,575000000.0,583000000.0,-8000000.0,575000000.0,,2540000000.0,4404000000.0,13000000.0,11000000.0,,828000000.0,2540000000.0,1864000000.0,184000000.0,,828000000.0,1036000000.0,-173000000.0,863000000.0,4404000000.0,135000000.0,134900000.0,136600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 13:54:57+00:00,1.03,1.03,,1.02,80000000.0,139000000.0,140000000.0,-1000000.0,139000000.0,,636000000.0,1107000000.0,3000000.0,,,206000000.0,636000000.0,471000000.0,48000000.0,,206000000.0,265000000.0,-48000000.0,217000000.0,1107000000.0,135000000.0,134900000.0,136600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.15,2.15,,2.15,127000000.0,293000000.0,294000000.0,-1000000.0,293000000.0,,1279000000.0,2184000000.0,6000000.0,6000000.0,,409000000.0,1279000000.0,905000000.0,87000000.0,,409000000.0,496000000.0,-81000000.0,415000000.0,2184000000.0,136400000.0,136100000.0,137800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.14,4.14,,4.14,268000000.0,563000000.0,570000000.0,-7000000.0,563000000.0,,2535000000.0,4360000000.0,18000000.0,11000000.0,,811000000.0,2535000000.0,1825000000.0,205000000.0,,811000000.0,1014000000.0,-194000000.0,820000000.0,4360000000.0,136400000.0,136100000.0,137800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 15:56:59+00:00,1.18,1.18,,1.17,60000000.0,161000000.0,162000000.0,-1000000.0,161000000.0,,626000000.0,1087000000.0,3000000.0,6000000.0,,204000000.0,626000000.0,461000000.0,44000000.0,,204000000.0,257000000.0,-38000000.0,219000000.0,1087000000.0,136400000.0,136100000.0,137800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.55,3.55,,3.55,257000000.0,492000000.0,505000000.0,-13000000.0,492000000.0,,2533000000.0,4338000000.0,19000000.0,6000000.0,,797000000.0,2533000000.0,1805000000.0,271000000.0,,797000000.0,1008000000.0,-265000000.0,743000000.0,4338000000.0,138900000.0,138700000.0,140500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:15:17+00:00,0.95,0.95,,0.94,67000000.0,132000000.0,132000000.0,0.0,132000000.0,,653000000.0,1097000000.0,3000000.0,,,205000000.0,653000000.0,444000000.0,43000000.0,,205000000.0,239000000.0,-43000000.0,196000000.0,1097000000.0,138900000.0,138700000.0,140500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:54:19+00:00,2.47,2.47,,2.44,328000000.0,648000000.0,650000000.0,-2000000.0,648000000.0,,2776000000.0,4814000000.0,80000000.0,,,977000000.0,2776000000.0,2038000000.0,163000000.0,,977000000.0,1061000000.0,-163000000.0,898000000.0,4814000000.0,262300000.0,262400000.0,266100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q4,2013-10-01,2013-12-31,,0.84,0.84,,0.84,110000000.0,221000000.0,220000000.0,1000000.0,221000000.0,,700000000.0,1263000000.0,73000000.0,,,266000000.0,700000000.0,563000000.0,40000000.0,,266000000.0,297000000.0,-40000000.0,257000000.0,1263000000.0,262300000.0,262400000.0,266100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.64,1.64,,1.64,218000000.0,427000000.0,430000000.0,-3000000.0,427000000.0,,2076000000.0,3551000000.0,7000000.0,,,711000000.0,2076000000.0,1475000000.0,123000000.0,,711000000.0,764000000.0,-123000000.0,641000000.0,3551000000.0,260700000.0,259900000.0,263700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.33,2.33,,2.33,311000000.0,606000000.0,588000000.0,18000000.0,606000000.0,,2725000000.0,4696000000.0,9000000.0,1000000.0,,920000000.0,2725000000.0,1971000000.0,162000000.0,,920000000.0,1051000000.0,-161000000.0,890000000.0,4696000000.0,260700000.0,259900000.0,263700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 16:59:59+00:00,0.61,0.61,,0.6,79000000.0,159000000.0,161000000.0,-2000000.0,159000000.0,,684000000.0,1201000000.0,1000000.0,,,237000000.0,684000000.0,517000000.0,41000000.0,,237000000.0,280000000.0,-41000000.0,239000000.0,1201000000.0,260700000.0,259900000.0,263700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.01,1.01,,1.01,139000000.0,268000000.0,269000000.0,-1000000.0,268000000.0,,1392000000.0,2350000000.0,6000000.0,,,474000000.0,1392000000.0,958000000.0,82000000.0,,474000000.0,484000000.0,-82000000.0,402000000.0,2350000000.0,264900000.0,265100000.0,268600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.21,2.21,,2.21,312000000.0,586000000.0,567000000.0,19000000.0,586000000.0,,2677000000.0,4602000000.0,11000000.0,1000000.0,,889000000.0,2677000000.0,1925000000.0,169000000.0,,889000000.0,1036000000.0,-168000000.0,868000000.0,4602000000.0,264900000.0,265100000.0,268600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:06:04+00:00,0.57,0.57,,0.56,81000000.0,151000000.0,152000000.0,-1000000.0,151000000.0,,680000000.0,1198000000.0,1000000.0,,,245000000.0,680000000.0,518000000.0,41000000.0,,245000000.0,273000000.0,-41000000.0,232000000.0,1198000000.0,264900000.0,265100000.0,268600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.23,2.23,,2.23,291000000.0,596000000.0,577000000.0,19000000.0,596000000.0,,2623000000.0,4491000000.0,13000000.0,7000000.0,,848000000.0,2623000000.0,1868000000.0,172000000.0,,848000000.0,1020000000.0,-165000000.0,855000000.0,4491000000.0,265900000.0,266800000.0,270300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 15:50:13+00:00,0.44,0.44,,0.43,58000000.0,117000000.0,117000000.0,0.0,117000000.0,,712000000.0,1152000000.0,5000000.0,,,229000000.0,712000000.0,440000000.0,41000000.0,,229000000.0,211000000.0,-41000000.0,170000000.0,1152000000.0,265900000.0,266800000.0,270300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:49:12+00:00,3.03,3.03,,2.98,384000000.0,754000000.0,754000000.0,0.0,754000000.0,,2881000000.0,5066000000.0,91000000.0,,,975000000.0,2881000000.0,2185000000.0,164000000.0,1000000.0,975000000.0,1210000000.0,-163000000.0,1047000000.0,5066000000.0,248800000.0,248600000.0,252700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q4,2014-10-01,2014-12-31,,0.73,0.73,,0.73,97000000.0,181000000.0,181000000.0,,181000000.0,,752000000.0,1316000000.0,2000000.0,,,247000000.0,752000000.0,564000000.0,41000000.0,,247000000.0,317000000.0,-41000000.0,276000000.0,1316000000.0,248800000.0,248600000.0,252700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 15:23:58+00:00,0.96,0.96,,0.95,120000000.0,239000000.0,239000000.0,0.0,239000000.0,,705000000.0,1263000000.0,85000000.0,,,243000000.0,705000000.0,558000000.0,41000000.0,0.0,243000000.0,315000000.0,-41000000.0,274000000.0,1263000000.0,249000000.0,247600000.0,251800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.31,2.31,,2.31,287000000.0,573000000.0,573000000.0,,573000000.0,,2129000000.0,3750000000.0,89000000.0,,,728000000.0,2129000000.0,1621000000.0,123000000.0,1000000.0,728000000.0,893000000.0,-122000000.0,771000000.0,3750000000.0,249000000.0,247600000.0,251800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.21,3.21,,3.21,397000000.0,794000000.0,793000000.0,1000000.0,794000000.0,,2829000000.0,5013000000.0,162000000.0,,,994000000.0,2829000000.0,2184000000.0,163000000.0,1000000.0,994000000.0,1190000000.0,-162000000.0,1028000000.0,5013000000.0,249000000.0,247600000.0,251800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.34,1.34,,1.34,167000000.0,334000000.0,334000000.0,,334000000.0,,1424000000.0,2487000000.0,4000000.0,,,485000000.0,1424000000.0,1063000000.0,82000000.0,1000000.0,485000000.0,578000000.0,-81000000.0,497000000.0,2487000000.0,251500000.0,249300000.0,253400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.86,2.86,,2.86,356000000.0,714000000.0,715000000.0,-1000000.0,714000000.0,,2808000000.0,4951000000.0,78000000.0,,,988000000.0,2808000000.0,2143000000.0,163000000.0,1000000.0,988000000.0,1155000000.0,-162000000.0,993000000.0,4951000000.0,251500000.0,249300000.0,253400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:01:52+00:00,0.66,0.66,,0.65,101000000.0,166000000.0,166000000.0,0.0,166000000.0,,703000000.0,1253000000.0,,,,243000000.0,703000000.0,550000000.0,41000000.0,1000000.0,243000000.0,307000000.0,-40000000.0,267000000.0,1253000000.0,251500000.0,249300000.0,253400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.75,2.75,,2.75,336000000.0,699000000.0,701000000.0,-2000000.0,699000000.0,,2785000000.0,4896000000.0,79000000.0,,,990000000.0,2785000000.0,2111000000.0,163000000.0,,990000000.0,1121000000.0,-163000000.0,958000000.0,4896000000.0,254500000.0,254400000.0,258600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 15:44:26+00:00,0.66,0.66,,0.65,66000000.0,168000000.0,168000000.0,0.0,168000000.0,,721000000.0,1234000000.0,4000000.0,,,242000000.0,721000000.0,513000000.0,41000000.0,,242000000.0,271000000.0,-41000000.0,230000000.0,1234000000.0,254500000.0,254400000.0,258600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:17:45+00:00,3.04,3.04,,2.99,377000000.0,712000000.0,712000000.0,0.0,712000000.0,,2909000000.0,5254000000.0,32000000.0,,0.0,1034000000.0,2909000000.0,2345000000.0,255000000.0,1000000.0,1034000000.0,1311000000.0,-254000000.0,1057000000.0,5254000000.0,234200000.0,233900000.0,238000000.0
