company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 14:29:23+00:00,-4333000000.0,33000000.0,143000000.0,0.0,-22000000.0,50000000.0,4533000000.0,4034000000.0,-4466000000.0,547000000.0,4034000000.0,-4466000000.0,547000000.0,115000000.0,439000000.0,412000000.0,27000000.0,-19000000.0,,19000000.0,,,,-152000000.0,-80000000.0,-469000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2008.0,Q4,2008-10-01,2008-12-31,,-45000000.0,37000000.0,47000000.0,-16000000.0,-20000000.0,3000000.0,2000000.0,-344000000.0,-112000000.0,189000000.0,-344000000.0,-112000000.0,189000000.0,-267000000.0,62000000.0,80000000.0,-18000000.0,45000000.0,,9000000.0,,,,-60000000.0,-152000000.0,-197000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 13:44:55+00:00,-85000000.0,150000000.0,200000000.0,497000000.0,11000000.0,37000000.0,2000000.0,-1705000000.0,205000000.0,766000000.0,-1705000000.0,205000000.0,766000000.0,-734000000.0,569000000.0,358000000.0,211000000.0,47000000.0,,-9000000.0,,,,-198000000.0,-1303000000.0,-441000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2008.0,Q3,2008-07-01,2008-09-30,,-5000000.0,32000000.0,48000000.0,513000000.0,39000000.0,9000000.0,,-395000000.0,472000000.0,182000000.0,-395000000.0,472000000.0,182000000.0,259000000.0,78000000.0,77000000.0,1000000.0,-14000000.0,,10000000.0,,,,-46000000.0,-254000000.0,-150000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 15:55:42+00:00,-40000000.0,113000000.0,153000000.0,513000000.0,31000000.0,34000000.0,,-1361000000.0,317000000.0,577000000.0,-1361000000.0,317000000.0,577000000.0,-467000000.0,507000000.0,278000000.0,229000000.0,2000000.0,,-18000000.0,,,,-138000000.0,-1151000000.0,-244000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-06 15:00:07+00:00,-35000000.0,81000000.0,105000000.0,,-8000000.0,25000000.0,,-966000000.0,-155000000.0,395000000.0,-966000000.0,-155000000.0,395000000.0,-726000000.0,429000000.0,201000000.0,228000000.0,16000000.0,,-28000000.0,,,,-92000000.0,-897000000.0,-94000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q3TTM,2008-10-01,2009-09-30,,-45000000.0,145000000.0,187000000.0,-16000000.0,8000000.0,33000000.0,6000000.0,-772000000.0,-325000000.0,828000000.0,-772000000.0,-325000000.0,828000000.0,-269000000.0,420000000.0,425000000.0,-5000000.0,63000000.0,,-53000000.0,,,,-211000000.0,-486000000.0,-325000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q3,2009-07-01,2009-09-30,,,37000000.0,47000000.0,,33000000.0,12000000.0,-1000000.0,-159000000.0,-120000000.0,244000000.0,-159000000.0,-120000000.0,244000000.0,-35000000.0,115000000.0,124000000.0,-9000000.0,3000000.0,,-67000000.0,,,,-53000000.0,-106000000.0,-64000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 14:56:23+00:00,,108000000.0,140000000.0,,28000000.0,30000000.0,4000000.0,-428000000.0,-213000000.0,639000000.0,-428000000.0,-213000000.0,639000000.0,-2000000.0,358000000.0,345000000.0,13000000.0,18000000.0,,-62000000.0,,,,-151000000.0,-334000000.0,-128000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q2TTM,2008-07-01,2009-06-30,,-50000000.0,140000000.0,188000000.0,497000000.0,14000000.0,30000000.0,7000000.0,-1008000000.0,267000000.0,766000000.0,-1008000000.0,267000000.0,766000000.0,25000000.0,383000000.0,378000000.0,5000000.0,46000000.0,,24000000.0,,,,-204000000.0,-634000000.0,-411000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q2,2009-04-01,2009-06-30,,,37000000.0,46000000.0,,-39000000.0,8000000.0,1000000.0,-157000000.0,-51000000.0,164000000.0,-157000000.0,-51000000.0,164000000.0,-44000000.0,140000000.0,115000000.0,25000000.0,5000000.0,,2000000.0,,,,-53000000.0,-127000000.0,-39000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 12:13:45+00:00,,71000000.0,93000000.0,,-5000000.0,18000000.0,5000000.0,-269000000.0,-93000000.0,395000000.0,-269000000.0,-93000000.0,395000000.0,33000000.0,243000000.0,221000000.0,22000000.0,15000000.0,,5000000.0,,,,-98000000.0,-228000000.0,-64000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 15:29:57+00:00,,34000000.0,47000000.0,,34000000.0,10000000.0,4000000.0,-112000000.0,-42000000.0,231000000.0,-112000000.0,-42000000.0,231000000.0,77000000.0,103000000.0,106000000.0,-3000000.0,10000000.0,,3000000.0,,,,-45000000.0,-101000000.0,-25000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q4,2010-10-01,2010-12-31,,,38000000.0,49000000.0,,25000000.0,21000000.0,,-516000000.0,26000000.0,304000000.0,-516000000.0,26000000.0,304000000.0,-186000000.0,116000000.0,119000000.0,-3000000.0,73000000.0,,58000000.0,,,,-46000000.0,-378000000.0,-159000000.0,14000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:37:10+00:00,-9000000.0,148000000.0,191000000.0,,29000000.0,62000000.0,748000000.0,-671000000.0,-116000000.0,958000000.0,-671000000.0,-116000000.0,958000000.0,171000000.0,496000000.0,506000000.0,-10000000.0,84000000.0,,54000000.0,,,,-175000000.0,-1068000000.0,-413000000.0,14000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 16:20:53+00:00,-9000000.0,110000000.0,142000000.0,,4000000.0,41000000.0,748000000.0,-155000000.0,-142000000.0,654000000.0,-155000000.0,-142000000.0,654000000.0,357000000.0,380000000.0,387000000.0,-7000000.0,11000000.0,,-4000000.0,,,,-129000000.0,-690000000.0,-254000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q3,2010-07-01,2010-09-30,,-1000000.0,37000000.0,48000000.0,,,11000000.0,743000000.0,218000000.0,-64000000.0,223000000.0,218000000.0,-64000000.0,223000000.0,377000000.0,132000000.0,134000000.0,-2000000.0,4000000.0,,-18000000.0,,,,-45000000.0,-488000000.0,-48000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 15:39:14+00:00,-8000000.0,73000000.0,94000000.0,,4000000.0,30000000.0,5000000.0,-373000000.0,-78000000.0,431000000.0,-373000000.0,-78000000.0,431000000.0,-20000000.0,248000000.0,253000000.0,-5000000.0,7000000.0,,14000000.0,,,,-84000000.0,-202000000.0,-206000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q2,2010-04-01,2010-06-30,,-8000000.0,36000000.0,47000000.0,,-49000000.0,9000000.0,,-202000000.0,-43000000.0,171000000.0,-202000000.0,-43000000.0,171000000.0,-74000000.0,127000000.0,130000000.0,-3000000.0,7000000.0,,7000000.0,,,,-42000000.0,-76000000.0,-135000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 14:50:43+00:00,,37000000.0,47000000.0,,53000000.0,21000000.0,5000000.0,-171000000.0,-35000000.0,260000000.0,-171000000.0,-35000000.0,260000000.0,54000000.0,121000000.0,123000000.0,-2000000.0,0.0,,7000000.0,,,,-42000000.0,-126000000.0,-71000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q4,2011-10-01,2011-12-31,,,40000000.0,46000000.0,,22000000.0,10000000.0,,-159000000.0,-46000000.0,264000000.0,-159000000.0,-46000000.0,264000000.0,59000000.0,143000000.0,149000000.0,-6000000.0,7000000.0,,,,,,-46000000.0,-120000000.0,-49000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:55:08+00:00,-511000000.0,155000000.0,190000000.0,,9000000.0,73000000.0,1189000000.0,-498000000.0,-663000000.0,945000000.0,-498000000.0,-663000000.0,945000000.0,-216000000.0,472000000.0,487000000.0,-15000000.0,104000000.0,,,,,-4000000.0,-190000000.0,-1227000000.0,-533000000.0,42000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3TTM,2010-10-01,2011-09-30,,-511000000.0,153000000.0,193000000.0,,12000000.0,84000000.0,1189000000.0,-855000000.0,-591000000.0,985000000.0,-855000000.0,-591000000.0,985000000.0,-461000000.0,445000000.0,457000000.0,-12000000.0,170000000.0,,58000000.0,,,-4000000.0,-190000000.0,-1485000000.0,-643000000.0,56000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3,2011-07-01,2011-09-30,,-462000000.0,38000000.0,48000000.0,,15000000.0,13000000.0,191000000.0,-195000000.0,-462000000.0,263000000.0,-195000000.0,-462000000.0,263000000.0,-394000000.0,127000000.0,127000000.0,,35000000.0,,4000000.0,,,-4000000.0,-42000000.0,-348000000.0,-51000000.0,42000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 14:04:56+00:00,-511000000.0,115000000.0,144000000.0,,-13000000.0,63000000.0,1189000000.0,-339000000.0,-617000000.0,681000000.0,-339000000.0,-617000000.0,681000000.0,-275000000.0,329000000.0,338000000.0,-9000000.0,97000000.0,,,,,-4000000.0,-144000000.0,-1107000000.0,-484000000.0,42000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2TTM,2010-07-01,2011-06-30,,-50000000.0,152000000.0,193000000.0,,-3000000.0,82000000.0,1741000000.0,-442000000.0,-193000000.0,945000000.0,-442000000.0,-193000000.0,945000000.0,310000000.0,450000000.0,464000000.0,-14000000.0,139000000.0,,36000000.0,,,,-193000000.0,-1625000000.0,-640000000.0,14000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2,2011-04-01,2011-06-30,,,39000000.0,49000000.0,,-109000000.0,18000000.0,996000000.0,74000000.0,-44000000.0,135000000.0,74000000.0,-44000000.0,135000000.0,165000000.0,90000000.0,97000000.0,-7000000.0,59000000.0,,2000000.0,,,,-46000000.0,-759000000.0,-181000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-31 11:07:56+00:00,-49000000.0,77000000.0,96000000.0,,-28000000.0,50000000.0,998000000.0,-144000000.0,-155000000.0,418000000.0,-144000000.0,-155000000.0,418000000.0,119000000.0,202000000.0,211000000.0,-9000000.0,62000000.0,,-4000000.0,,,,-102000000.0,-759000000.0,-433000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q1TTM,2010-04-01,2011-03-31,,-58000000.0,149000000.0,191000000.0,,57000000.0,73000000.0,745000000.0,-718000000.0,-192000000.0,981000000.0,-718000000.0,-192000000.0,981000000.0,71000000.0,487000000.0,497000000.0,-10000000.0,87000000.0,,41000000.0,,,,-189000000.0,-942000000.0,-594000000.0,14000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:28:24+00:00,-49000000.0,38000000.0,47000000.0,,81000000.0,32000000.0,2000000.0,-218000000.0,-111000000.0,283000000.0,-218000000.0,-111000000.0,283000000.0,-46000000.0,112000000.0,114000000.0,-2000000.0,3000000.0,,-6000000.0,,,,-56000000.0,,-252000000.0,
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q4,2012-10-01,2012-12-31,,,40000000.0,48000000.0,,8000000.0,16000000.0,479000000.0,-255000000.0,-15000000.0,284000000.0,-255000000.0,-15000000.0,284000000.0,14000000.0,179000000.0,158000000.0,21000000.0,30000000.0,,,,,,-48000000.0,-696000000.0,-54000000.0,33000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:13:12+00:00,,160000000.0,190000000.0,,-73000000.0,96000000.0,1474000000.0,-706000000.0,-136000000.0,826000000.0,-706000000.0,-136000000.0,826000000.0,-16000000.0,611000000.0,592000000.0,19000000.0,-43000000.0,,-3000000.0,0.0,,,-193000000.0,-1642000000.0,-634000000.0,60000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3TTM,2011-10-01,2012-09-30,,,160000000.0,188000000.0,,-59000000.0,90000000.0,995000000.0,-610000000.0,-167000000.0,806000000.0,-610000000.0,-167000000.0,806000000.0,29000000.0,575000000.0,583000000.0,-8000000.0,-66000000.0,,-3000000.0,,,,-191000000.0,-1066000000.0,-629000000.0,27000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3,2012-07-01,2012-09-30,,,40000000.0,49000000.0,,15000000.0,28000000.0,832000000.0,-132000000.0,-24000000.0,162000000.0,-132000000.0,-24000000.0,162000000.0,6000000.0,139000000.0,140000000.0,-1000000.0,-82000000.0,,-1000000.0,,,,-44000000.0,-808000000.0,-184000000.0,21000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 13:54:57+00:00,,120000000.0,142000000.0,,-81000000.0,80000000.0,995000000.0,-451000000.0,-121000000.0,542000000.0,-451000000.0,-121000000.0,542000000.0,-30000000.0,432000000.0,434000000.0,-2000000.0,-73000000.0,,-3000000.0,,,,-145000000.0,-946000000.0,-580000000.0,27000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q2TTM,2011-07-01,2012-06-30,,-462000000.0,158000000.0,187000000.0,,-59000000.0,75000000.0,354000000.0,-673000000.0,-605000000.0,907000000.0,-673000000.0,-605000000.0,907000000.0,-371000000.0,563000000.0,570000000.0,-7000000.0,51000000.0,,2000000.0,,,-4000000.0,-189000000.0,-606000000.0,-496000000.0,48000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2012.0,Q2,2012-04-01,2012-06-30,,,40000000.0,46000000.0,,-104000000.0,17000000.0,159000000.0,-115000000.0,-39000000.0,146000000.0,-115000000.0,-39000000.0,146000000.0,-8000000.0,161000000.0,162000000.0,-1000000.0,2000000.0,,-2000000.0,,,,-43000000.0,-138000000.0,-153000000.0,6000000.0
