company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2013.0,Q2,,2013-06-30,2013-08-08 11:29:11+00:00,8601000000.0,6163000000.0,-254000000.0,3069000000.0,0.0,9741000000.0,612000000.0,284000000.0,938000000.0,3387000000.0,328000000.0,4830000000.0,13799000000.0,413000000.0,754000000.0,2187000000.0,929000000.0,190000000.0,315000000.0,,378000000.0,,406000000.0,,4969000000.0,23000000.0,,29695000000.0,11784000000.0,14252000000.0,10241000000.0,11784000000.0,12197000000.0,17498000000.0,29695000000.0,1644000000.0,7257000000.0,0.0,-2672000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2013.0,Q1,,2013-03-31,2013-05-09 16:01:13+00:00,8872000000.0,5509000000.0,-382000000.0,4737000000.0,0.0,9680000000.0,965000000.0,316000000.0,930000000.0,3394000000.0,327000000.0,4879000000.0,13850000000.0,412000000.0,931000000.0,2094000000.0,1214000000.0,172000000.0,152000000.0,,369000000.0,,401000000.0,,4489000000.0,22000000.0,,30773000000.0,12000000000.0,15297000000.0,10728000000.0,12000000000.0,12412000000.0,18361000000.0,30773000000.0,1626000000.0,7633000000.0,0.0,-1787000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2014.0,FY,,2014-12-31,2016-02-26 14:59:20+00:00,6661000000.0,4058000000.0,-313000000.0,1494000000.0,0.0,9848000000.0,647000000.0,427000000.0,1566000000.0,6575000000.0,865000000.0,5642000000.0,16261000000.0,639000000.0,768000000.0,2014000000.0,1099000000.0,145000000.0,354000000.0,,394000000.0,0.0,463000000.0,,7515000000.0,27000000.0,,30425000000.0,10751000000.0,11339000000.0,8579000000.0,10751000000.0,11390000000.0,19035000000.0,30425000000.0,2825000000.0,10456000000.0,,-6299000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2014.0,Q3,,2014-09-30,2014-11-03 15:11:22+00:00,8726000000.0,5271000000.0,-228000000.0,1854000000.0,0.0,9837000000.0,586000000.0,345000000.0,1537000000.0,6238000000.0,862000000.0,5608000000.0,15999000000.0,417000000.0,727000000.0,2165000000.0,937000000.0,154000000.0,324000000.0,,420000000.0,,365000000.0,,6856000000.0,26000000.0,,31705000000.0,10849000000.0,12887000000.0,10372000000.0,10849000000.0,11266000000.0,20439000000.0,31705000000.0,2819000000.0,10067000000.0,0.0,-5616000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2014.0,Q2,,2014-06-30,2014-08-04 13:59:53+00:00,8934000000.0,5725000000.0,-218000000.0,2125000000.0,0.0,9826000000.0,909000000.0,286000000.0,937000000.0,3612000000.0,690000000.0,5621000000.0,13850000000.0,417000000.0,596000000.0,2170000000.0,906000000.0,125000000.0,519000000.0,,303000000.0,,381000000.0,,6325000000.0,26000000.0,,29376000000.0,10620000000.0,13596000000.0,11055000000.0,10620000000.0,11037000000.0,18339000000.0,29376000000.0,1930000000.0,7284000000.0,0.0,-5313000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2014.0,Q1,,2014-03-31,2014-05-05 16:43:31+00:00,9313000000.0,5420000000.0,-205000000.0,2166000000.0,0.0,9807000000.0,614000000.0,259000000.0,938000000.0,3635000000.0,602000000.0,5689000000.0,13854000000.0,414000000.0,775000000.0,2290000000.0,855000000.0,173000000.0,265000000.0,,317000000.0,,371000000.0,,5591000000.0,24000000.0,,29159000000.0,10344000000.0,13448000000.0,10846000000.0,10344000000.0,10758000000.0,18401000000.0,29159000000.0,1857000000.0,7555000000.0,0.0,-4849000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2015.0,FY,,2015-12-31,2017-02-24 14:17:13+00:00,4743000000.0,2927000000.0,-318000000.0,1127000000.0,0.0,11078000000.0,184000000.0,503000000.0,4019000000.0,11896000000.0,3622000000.0,5225000000.0,25164000000.0,6438000000.0,735000000.0,3285000000.0,1179000000.0,192000000.0,426000000.0,,839000000.0,,460000000.0,0.0,9752000000.0,29000000.0,,43115000000.0,13237000000.0,9471000000.0,6345000000.0,13237000000.0,19675000000.0,23440000000.0,43115000000.0,8480000000.0,17095000000.0,0.0,-7275000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2015.0,Q3,,2015-09-30,2015-11-02 12:29:05+00:00,4993000000.0,3124000000.0,-312000000.0,2044000000.0,0.0,9936000000.0,845000000.0,417000000.0,1565000000.0,5912000000.0,1073000000.0,5556000000.0,16294000000.0,648000000.0,557000000.0,1942000000.0,1139000000.0,137000000.0,309000000.0,,368000000.0,,342000000.0,,9736000000.0,780000000.0,,30161000000.0,12277000000.0,10861000000.0,7686000000.0,12277000000.0,12925000000.0,17236000000.0,30161000000.0,3006000000.0,9550000000.0,0.0,-7083000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2015.0,Q2,,2015-06-30,2015-08-03 11:29:41+00:00,6225000000.0,3876000000.0,-309000000.0,1881000000.0,0.0,9919000000.0,517000000.0,369000000.0,1566000000.0,5918000000.0,994000000.0,5540000000.0,16283000000.0,647000000.0,566000000.0,2011000000.0,1143000000.0,134000000.0,365000000.0,,379000000.0,,469000000.0,,8959000000.0,780000000.0,,30653000000.0,11643000000.0,11431000000.0,8725000000.0,11643000000.0,12290000000.0,18363000000.0,30653000000.0,2939000000.0,9638000000.0,0.0,-6926000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2015.0,Q1,,2015-03-31,2015-05-04 14:18:02+00:00,5387000000.0,3364000000.0,-313000000.0,2078000000.0,0.0,9894000000.0,933000000.0,474000000.0,1566000000.0,5967000000.0,902000000.0,5437000000.0,16241000000.0,642000000.0,747000000.0,2019000000.0,1123000000.0,174000000.0,321000000.0,,420000000.0,,455000000.0,,8269000000.0,776000000.0,,30182000000.0,11338000000.0,11053000000.0,8346000000.0,11338000000.0,11980000000.0,18202000000.0,30182000000.0,2888000000.0,9856000000.0,0.0,-6512000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,FY,,2016-12-31,2018-02-28 15:37:13+00:00,5593000000.0,3617000000.0,-234000000.0,887000000.0,0.0,11067000000.0,153000000.0,530000000.0,3587000000.0,10544000000.0,3827000000.0,5656000000.0,25765000000.0,6646000000.0,604000000.0,3861000000.0,1055000000.0,241000000.0,378000000.0,,833000000.0,,464000000.0,1000000000.0,10206000000.0,28000000.0,,44413000000.0,13557000000.0,10401000000.0,7146000000.0,13557000000.0,20203000000.0,23210000000.0,44413000000.0,8247000000.0,16064000000.0,0.0,-7482000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q3,,2016-09-30,2016-10-31 13:08:51+00:00,5055000000.0,3136000000.0,-327000000.0,709000000.0,0.0,11012000000.0,163000000.0,439000000.0,3648000000.0,10538000000.0,3554000000.0,5524000000.0,25697000000.0,6562000000.0,602000000.0,3682000000.0,1174000000.0,176000000.0,326000000.0,,849000000.0,,329000000.0,1000000000.0,10169000000.0,28000000.0,,43293000000.0,13395000000.0,9545000000.0,6340000000.0,13395000000.0,19957000000.0,22336000000.0,43293000000.0,8051000000.0,15996000000.0,0.0,-7459000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q2,,2016-06-30,2016-08-02 19:43:40+00:00,5214000000.0,3199000000.0,-321000000.0,1754000000.0,0.0,11003000000.0,336000000.0,366000000.0,3648000000.0,11032000000.0,3793000000.0,5209000000.0,25512000000.0,6445000000.0,629000000.0,3520000000.0,1242000000.0,142000000.0,359000000.0,,876000000.0,,480000000.0,993000000.0,10215000000.0,27000000.0,,44133000000.0,13490000000.0,10304000000.0,6782000000.0,13490000000.0,19935000000.0,23205000000.0,44133000000.0,8317000000.0,16423000000.0,0.0,-7407000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q1,,2016-03-31,2016-05-02 16:59:29+00:00,4083000000.0,2602000000.0,-318000000.0,308000000.0,0.0,10989000000.0,145000000.0,302000000.0,3649000000.0,11351000000.0,3807000000.0,4983000000.0,25319000000.0,6592000000.0,746000000.0,3356000000.0,1216000000.0,204000000.0,391000000.0,,886000000.0,,459000000.0,,9584000000.0,215000000.0,,41758000000.0,12902000000.0,8097000000.0,5595000000.0,12902000000.0,19494000000.0,22264000000.0,41758000000.0,8342000000.0,16669000000.0,0.0,-7353000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,FY,,2017-12-31,2019-02-28 14:17:56+00:00,8297000000.0,4695000000.0,-231000000.0,3011000000.0,0.0,11269000000.0,670000000.0,591000000.0,3586000000.0,12322000000.0,4787000000.0,5550000000.0,26443000000.0,6795000000.0,666000000.0,2654000000.0,1099000000.0,145000000.0,296000000.0,,830000000.0,,,1000000000.0,12864000000.0,624000000.0,,49047000000.0,14033000000.0,13401000000.0,10478000000.0,14033000000.0,20828000000.0,27219000000.0,49047000000.0,9203000000.0,16741000000.0,0.0,-9869000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q3,,2017-09-30,2017-10-30 11:42:27+00:00,6159000000.0,3900000000.0,-239000000.0,2088000000.0,0.0,11243000000.0,361000000.0,459000000.0,3586000000.0,12753000000.0,4769000000.0,5493000000.0,26036000000.0,6872000000.0,640000000.0,3935000000.0,1029000000.0,150000000.0,268000000.0,,784000000.0,,371000000.0,1000000000.0,11044000000.0,29000000.0,,46806000000.0,12930000000.0,11631000000.0,7647000000.0,12930000000.0,19802000000.0,26004000000.0,46806000000.0,9139000000.0,18357000000.0,0.0,-9118000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q2,,2017-06-30,2017-08-03 06:31:59+00:00,5307000000.0,3259000000.0,-236000000.0,1450000000.0,0.0,11192000000.0,177000000.0,395000000.0,3586000000.0,12577000000.0,4823000000.0,5548000000.0,25786000000.0,6928000000.0,627000000.0,3923000000.0,998000000.0,186000000.0,376000000.0,,809000000.0,,474000000.0,1000000000.0,10344000000.0,29000000.0,,45447000000.0,12636000000.0,10443000000.0,6758000000.0,12636000000.0,19564000000.0,24883000000.0,45447000000.0,9218000000.0,18125000000.0,0.0,-8664000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q1,,2017-03-31,2017-05-01 11:02:09+00:00,5343000000.0,3284000000.0,-237000000.0,2167000000.0,0.0,11166000000.0,135000000.0,528000000.0,3586000000.0,12570000000.0,4704000000.0,5392000000.0,25669000000.0,6727000000.0,615000000.0,3888000000.0,1085000000.0,199000000.0,350000000.0,,820000000.0,,482000000.0,1000000000.0,10046000000.0,28000000.0,,45821000000.0,13070000000.0,11042000000.0,6866000000.0,13070000000.0,19797000000.0,25024000000.0,45821000000.0,9110000000.0,18158000000.0,0.0,-7905000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,FY,,2018-12-31,2020-02-28 16:23:56+00:00,9366000000.0,5853000000.0,-144000000.0,1687000000.0,0.0,33739000000.0,1446000000.0,1152000000.0,20184000000.0,26980000000.0,5898000000.0,9837000000.0,45058000000.0,8874000000.0,1318000000.0,4864000000.0,1509000000.0,646000000.0,708000000.0,,3777000000.0,0.0,,1004000000.0,14755000000.0,544000000.0,,92940000000.0,35175000000.0,18023000000.0,13216000000.0,35175000000.0,44049000000.0,47887000000.0,92940000000.0,29859000000.0,34671000000.0,0.0,-13175000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q3,,2018-09-30,2018-11-05 10:33:55+00:00,8016000000.0,5408000000.0,-168000000.0,4992000000.0,0.0,13710000000.0,657000000.0,493000000.0,3713000000.0,18423000000.0,4910000000.0,5339000000.0,27717000000.0,3865000000.0,689000000.0,3206000000.0,1045000000.0,134000000.0,442000000.0,,818000000.0,,,1003000000.0,14119000000.0,26000000.0,,53031000000.0,15166000000.0,15873000000.0,9634000000.0,15166000000.0,19031000000.0,32997000000.0,53031000000.0,9441000000.0,23363000000.0,0.0,-12495000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q2,,2018-06-30,2018-08-06 10:04:14+00:00,8113000000.0,4919000000.0,-233000000.0,4999000000.0,0.0,13695000000.0,713000000.0,432000000.0,3586000000.0,17241000000.0,4838000000.0,5485000000.0,26931000000.0,3860000000.0,659000000.0,3144000000.0,1156000000.0,145000000.0,431000000.0,,833000000.0,,,1003000000.0,13589000000.0,26000000.0,,51736000000.0,14958000000.0,15548000000.0,9715000000.0,14958000000.0,18818000000.0,31915000000.0,51736000000.0,9257000000.0,22200000000.0,0.0,-12093000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q1,,2018-03-31,2018-04-30 14:29:40+00:00,7066000000.0,4613000000.0,-233000000.0,4653000000.0,0.0,13676000000.0,639000000.0,337000000.0,3586000000.0,17232000000.0,4817000000.0,5111000000.0,26618000000.0,3875000000.0,651000000.0,3120000000.0,1126000000.0,148000000.0,304000000.0,,818000000.0,,,1000000000.0,12745000000.0,26000000.0,,50364000000.0,14988000000.0,14525000000.0,8372000000.0,14988000000.0,18863000000.0,30501000000.0,50364000000.0,9221000000.0,22129000000.0,0.0,-11200000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,FY,,2019-12-31,2020-05-07 09:10:37+00:00,11623000000.0,7479000000.0,-320000000.0,1527000000.0,0.0,33167000000.0,1186000000.0,1126000000.0,20040000000.0,28127000000.0,6898000000.0,10243000000.0,45615000000.0,8445000000.0,1265000000.0,6392000000.0,1643000000.0,921000000.0,1501000000.0,,5833000000.0,1875000000.0,,968000000.0,15990000000.0,711000000.0,,98556000000.0,33694000000.0,20170000000.0,16147000000.0,33694000000.0,42139000000.0,55449000000.0,98556000000.0,32771000000.0,39302000000.0,0.0,-15143000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q3,,2019-09-30,2019-11-04 16:07:26+00:00,11380000000.0,7461000000.0,-212000000.0,1525000000.0,0.0,33135000000.0,1015000000.0,939000000.0,21277000000.0,28282000000.0,6725000000.0,9696000000.0,45034000000.0,8918000000.0,1265000000.0,6180000000.0,1487000000.0,457000000.0,1448000000.0,,5964000000.0,1962000000.0,,968000000.0,15891000000.0,557000000.0,,98139000000.0,33738000000.0,19139000000.0,15339000000.0,33738000000.0,42656000000.0,54515000000.0,98139000000.0,33966000000.0,39176000000.0,0.0,-15076000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q2,,2019-06-30,2019-08-05 12:51:17+00:00,10905000000.0,7603000000.0,-161000000.0,1247000000.0,0.0,33795000000.0,1223000000.0,778000000.0,20277000000.0,27853000000.0,6729000000.0,9088000000.0,45335000000.0,8854000000.0,1174000000.0,5235000000.0,1610000000.0,458000000.0,1430000000.0,,6159000000.0,2068000000.0,,1005000000.0,15146000000.0,554000000.0,,96896000000.0,34207000000.0,18396000000.0,14890000000.0,34207000000.0,43061000000.0,52830000000.0,96896000000.0,33165000000.0,37940000000.0,0.0,-14573000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q1,,2019-03-31,2019-05-09 12:14:29+00:00,10568000000.0,6893000000.0,-151000000.0,877000000.0,0.0,33774000000.0,1529000000.0,958000000.0,20229000000.0,27565000000.0,6558000000.0,9833000000.0,45091000000.0,8907000000.0,1131000000.0,5011000000.0,1567000000.0,548000000.0,1542000000.0,,6407000000.0,2153000000.0,,1004000000.0,14391000000.0,550000000.0,,96436000000.0,33951000000.0,18151000000.0,15147000000.0,33951000000.0,42858000000.0,52574000000.0,96436000000.0,33194000000.0,37427000000.0,0.0,-14063000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2020.0,Q1,,2020-03-31,2020-05-07 09:10:37+00:00,8106000000.0,5583000000.0,-326000000.0,1690000000.0,0.0,33179000000.0,1098000000.0,1107000000.0,12710000000.0,29899000000.0,5656000000.0,7445000000.0,45333000000.0,7140000000.0,1229000000.0,5772000000.0,1703000000.0,975000000.0,1548000000.0,,6925000000.0,1949000000.0,,968000000.0,6380000000.0,1710000000.0,,86317000000.0,24088000000.0,15693000000.0,13569000000.0,24088000000.0,31228000000.0,54121000000.0,86317000000.0,25291000000.0,40552000000.0,0.0,-15145000000.0
