company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2009.0,Q2TTM,2008-07-01,2009-06-30,,508000000.0,1468000000.0,701000000.0,,27000000.0,6662000000.0,1391000000.0,8861000000.0,-1952000000.0,-5519000000.0,10992000000.0,-1952000000.0,-5519000000.0,10992000000.0,3548000000.0,,-1571000000.0,-1571000000.0,5200000000.0,5471000000.0,-1786000000.0,-271000000.0,-139988000000.0,-16960000000.0,-444000000.0,136255000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2009.0,Q2,2009-04-01,2009-06-30,,,,50000000.0,,-31000000.0,-1349000000.0,1391000000.0,1904000000.0,-3259000000.0,1222000000.0,1223000000.0,-3259000000.0,1222000000.0,1223000000.0,-845000000.0,,180000000.0,180000000.0,2342000000.0,-1267000000.0,-339000000.0,-6000000.0,-25883000000.0,-5281000000.0,,27444000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 16:12:20+00:00,,,192000000.0,,-53000000.0,609000000.0,1391000000.0,2868000000.0,-5434000000.0,191000000.0,3759000000.0,-5434000000.0,191000000.0,3759000000.0,-1537000000.0,,183000000.0,183000000.0,2775000000.0,198000000.0,-785000000.0,-37000000.0,-56600000000.0,-9854000000.0,,57576000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 17:01:47+00:00,,,142000000.0,,-22000000.0,1958000000.0,,964000000.0,-2175000000.0,-1031000000.0,2536000000.0,-2175000000.0,-1031000000.0,2536000000.0,-692000000.0,,3000000.0,3000000.0,433000000.0,1465000000.0,-446000000.0,-31000000.0,-30717000000.0,-4573000000.0,,30132000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q4,2010-10-01,2010-12-31,,893000000.0,1197000000.0,-104000000.0,,118000000.0,1954000000.0,970000000.0,5245000000.0,1613000000.0,-8522000000.0,6542000000.0,1613000000.0,-8522000000.0,6542000000.0,-249000000.0,230000000.0,3012000000.0,3012000000.0,1680000000.0,344000000.0,-1547000000.0,-575000000.0,-106123000000.0,-4601000000.0,,99148000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:36:17+00:00,893000000.0,1197000000.0,-104000000.0,,118000000.0,1954000000.0,970000000.0,5245000000.0,1613000000.0,-8522000000.0,6542000000.0,1613000000.0,-8522000000.0,6542000000.0,-249000000.0,230000000.0,3012000000.0,3012000000.0,1680000000.0,344000000.0,-1547000000.0,-575000000.0,-106123000000.0,-4601000000.0,0.0,99148000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q3TTM,2009-10-01,2010-09-30,,,,-158000000.0,,-83000000.0,455000000.0,-1391000000.0,-5151000000.0,6447000000.0,1396000000.0,-4703000000.0,6447000000.0,1396000000.0,-4703000000.0,3057000000.0,,-1215000000.0,-1215000000.0,-3785000000.0,1138000000.0,1174000000.0,39000000.0,85621000000.0,11812000000.0,,-85399000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q3,2010-06-22,2010-09-30,,,,39000000.0,,140000000.0,-1409000000.0,,-2822000000.0,265000000.0,3958000000.0,-2551000000.0,265000000.0,3958000000.0,-2551000000.0,1812000000.0,,-1775000000.0,-1775000000.0,594000000.0,188000000.0,757000000.0,40000000.0,60408000000.0,2859000000.0,,-57207000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,-231000000.0,,-87000000.0,800000000.0,-1391000000.0,-46000000.0,5169000000.0,-4149000000.0,-1208000000.0,5169000000.0,-4149000000.0,-1208000000.0,-275000000.0,,1592000000.0,1592000000.0,-3369000000.0,-386000000.0,28000000.0,-3000000.0,-3808000000.0,6995000000.0,,-369000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q2,2010-04-01,2010-06-30,,,,-8000000.0,,-38000000.0,2416000000.0,,1162000000.0,-550000000.0,-288000000.0,2602000000.0,-550000000.0,-288000000.0,2602000000.0,1726000000.0,,1104000000.0,1104000000.0,-910000000.0,133000000.0,-378000000.0,-6000000.0,-29608000000.0,-1839000000.0,,29698000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 17:21:22+00:00,,,-39000000.0,,-140000000.0,1409000000.0,,2822000000.0,-265000000.0,-3958000000.0,2551000000.0,-265000000.0,-3958000000.0,2551000000.0,-1812000000.0,,1775000000.0,1775000000.0,-594000000.0,-188000000.0,-757000000.0,-40000000.0,-60408000000.0,-2859000000.0,,57207000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,-173000000.0,,-80000000.0,-2965000000.0,,696000000.0,2460000000.0,-2639000000.0,-2587000000.0,2460000000.0,-2639000000.0,-2587000000.0,-2846000000.0,,668000000.0,668000000.0,-117000000.0,-1786000000.0,67000000.0,-3000000.0,-83000000.0,3553000000.0,,-2623000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:24:39+00:00,,,-31000000.0,,-102000000.0,-1007000000.0,,1660000000.0,285000000.0,-3670000000.0,-51000000.0,285000000.0,-3670000000.0,-51000000.0,-3538000000.0,,671000000.0,671000000.0,316000000.0,-321000000.0,-379000000.0,-34000000.0,-30800000000.0,-1020000000.0,,27509000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q4,2011-10-01,2011-12-31,,809000000.0,1285000000.0,88000000.0,,-26000000.0,65000000.0,,704000000.0,-494000000.0,-2311000000.0,1556000000.0,-494000000.0,-2311000000.0,1556000000.0,-1275000000.0,92000000.0,658000000.0,658000000.0,745000000.0,515000000.0,-481000000.0,-653000000.0,-30180000000.0,-848000000.0,-304000000.0,28350000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:24:20+00:00,809000000.0,1285000000.0,290000000.0,,155000000.0,8150000000.0,,3496000000.0,2099000000.0,-13295000000.0,12377000000.0,2099000000.0,-13295000000.0,12377000000.0,1336000000.0,-22000000.0,3666000000.0,3666000000.0,271000000.0,2067000000.0,-1815000000.0,-704000000.0,-116862000000.0,-1739000000.0,-999000000.0,105382000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q3TTM,2010-10-01,2011-09-30,,893000000.0,1197000000.0,98000000.0,,299000000.0,10039000000.0,970000000.0,8037000000.0,4206000000.0,-19506000000.0,17363000000.0,4206000000.0,-19506000000.0,17363000000.0,2362000000.0,116000000.0,6020000000.0,6020000000.0,1206000000.0,1896000000.0,-2881000000.0,-626000000.0,-192805000000.0,-5492000000.0,-695000000.0,176180000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q3,2011-07-01,2011-09-30,,,,202000000.0,,181000000.0,8085000000.0,,2792000000.0,2593000000.0,-10984000000.0,10821000000.0,2593000000.0,-10984000000.0,10821000000.0,2611000000.0,-114000000.0,3008000000.0,3008000000.0,-474000000.0,1552000000.0,-1334000000.0,-51000000.0,-86682000000.0,-891000000.0,-695000000.0,77032000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:24:47+00:00,,,202000000.0,,181000000.0,8085000000.0,,2792000000.0,2593000000.0,-10984000000.0,10821000000.0,2593000000.0,-10984000000.0,10821000000.0,2611000000.0,-114000000.0,3008000000.0,3008000000.0,-474000000.0,1552000000.0,-1334000000.0,-51000000.0,-86682000000.0,-891000000.0,-695000000.0,77032000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q2TTM,2010-07-01,2011-06-30,,893000000.0,1197000000.0,-65000000.0,,258000000.0,545000000.0,970000000.0,2423000000.0,1878000000.0,-4564000000.0,3991000000.0,1878000000.0,-4564000000.0,3991000000.0,1563000000.0,230000000.0,1237000000.0,1237000000.0,2274000000.0,532000000.0,-790000000.0,-535000000.0,-45715000000.0,-1742000000.0,,41941000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2011.0,Q1TTM,2010-04-01,2011-03-31,,893000000.0,1197000000.0,-73000000.0,,220000000.0,2961000000.0,970000000.0,3585000000.0,1328000000.0,-4852000000.0,6593000000.0,1328000000.0,-4852000000.0,6593000000.0,3289000000.0,230000000.0,2341000000.0,2341000000.0,1364000000.0,665000000.0,-1168000000.0,-541000000.0,-75323000000.0,-3581000000.0,,71639000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q4,2012-10-01,2012-12-31,,501000000.0,1349000000.0,72000000.0,,-322000000.0,8372000000.0,,2030000000.0,-636000000.0,-4008000000.0,9160000000.0,-636000000.0,-4008000000.0,9160000000.0,4194000000.0,,-182000000.0,-182000000.0,898000000.0,-435000000.0,-485000000.0,-715000000.0,-29949000000.0,-1516000000.0,,26426000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:28:38+00:00,501000000.0,1349000000.0,302000000.0,,-335000000.0,16387000000.0,,6648000000.0,-1305000000.0,-15420000000.0,20909000000.0,-1305000000.0,-15420000000.0,20909000000.0,3849000000.0,-1730000000.0,570000000.0,570000000.0,3650000000.0,-831000000.0,-2012000000.0,-768000000.0,-109471000000.0,-3974000000.0,-650000000.0,96063000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q3TTM,2011-10-01,2012-09-30,,809000000.0,1285000000.0,318000000.0,,-39000000.0,8080000000.0,,5322000000.0,-1163000000.0,-13723000000.0,13305000000.0,-1163000000.0,-13723000000.0,13305000000.0,-1620000000.0,-1638000000.0,1410000000.0,1410000000.0,3497000000.0,119000000.0,-2008000000.0,-706000000.0,-109702000000.0,-3306000000.0,-954000000.0,97987000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q3,2012-07-01,2012-09-30,,,,27000000.0,,29000000.0,4432000000.0,,1249000000.0,-175000000.0,-5903000000.0,5713000000.0,-175000000.0,-5903000000.0,5713000000.0,-336000000.0,,-559000000.0,-559000000.0,1813000000.0,374000000.0,-615000000.0,-3000000.0,-25998000000.0,-1645000000.0,-150000000.0,20710000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:23:06+00:00,,,230000000.0,,-13000000.0,8015000000.0,,4618000000.0,-669000000.0,-11412000000.0,11749000000.0,-669000000.0,-11412000000.0,11749000000.0,-345000000.0,-1730000000.0,752000000.0,752000000.0,2752000000.0,-396000000.0,-1527000000.0,-53000000.0,-79522000000.0,-2458000000.0,-650000000.0,69637000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q2TTM,2011-07-01,2012-06-30,,809000000.0,1285000000.0,493000000.0,,113000000.0,11733000000.0,,6865000000.0,1605000000.0,-18804000000.0,18413000000.0,1605000000.0,-18804000000.0,18413000000.0,1327000000.0,-1752000000.0,4977000000.0,4977000000.0,1210000000.0,1297000000.0,-2727000000.0,-754000000.0,-170386000000.0,-2552000000.0,-1499000000.0,154309000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q2,2012-04-01,2012-06-30,,,,98000000.0,,70000000.0,3783000000.0,,1124000000.0,-2013000000.0,-3285000000.0,5269000000.0,-2013000000.0,-3285000000.0,5269000000.0,41000000.0,-1681000000.0,2239000000.0,2239000000.0,-851000000.0,-553000000.0,-461000000.0,-6000000.0,-25731000000.0,-622000000.0,-275000000.0,22907000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:11:30+00:00,,,203000000.0,,-42000000.0,3583000000.0,,3369000000.0,-494000000.0,-5509000000.0,6036000000.0,-494000000.0,-5509000000.0,6036000000.0,-9000000.0,-1730000000.0,1311000000.0,1311000000.0,939000000.0,-770000000.0,-912000000.0,-50000000.0,-53524000000.0,-813000000.0,-500000000.0,48927000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q1TTM,2011-04-01,2012-03-31,,809000000.0,1285000000.0,395000000.0,,43000000.0,7950000000.0,,5741000000.0,3618000000.0,-15519000000.0,13144000000.0,3618000000.0,-15519000000.0,13144000000.0,1286000000.0,-71000000.0,2738000000.0,2738000000.0,2061000000.0,1850000000.0,-2266000000.0,-748000000.0,-144655000000.0,-1930000000.0,-1224000000.0,131402000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:06:09+00:00,,,105000000.0,,-112000000.0,-200000000.0,,2245000000.0,1519000000.0,-2224000000.0,767000000.0,1519000000.0,-2224000000.0,767000000.0,-50000000.0,-49000000.0,-928000000.0,-928000000.0,1790000000.0,-217000000.0,-451000000.0,-44000000.0,-27793000000.0,-191000000.0,-225000000.0,26020000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:22:47+00:00,1279000000.0,1387000000.0,411000000.0,,-1014000000.0,5423000000.0,,7956000000.0,2242000000.0,-16334000000.0,8445000000.0,2242000000.0,-16334000000.0,8445000000.0,-6661000000.0,,-560000000.0,-560000000.0,3171000000.0,-190000000.0,-1831000000.0,-847000000.0,-169776000000.0,-3939000000.0,-738000000.0,155273000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q4,2013-10-01,2013-12-31,,1279000000.0,1387000000.0,73000000.0,,-205000000.0,5289000000.0,,697000000.0,90000000.0,-4058000000.0,2962000000.0,90000000.0,-4058000000.0,2962000000.0,-1211000000.0,,-428000000.0,-428000000.0,-1972000000.0,403000000.0,-465000000.0,-248000000.0,-51106000000.0,-511000000.0,-251000000.0,47513000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q3TTM,2012-10-01,2013-09-30,,501000000.0,1349000000.0,410000000.0,,-1131000000.0,8506000000.0,,9289000000.0,1516000000.0,-16284000000.0,14643000000.0,1516000000.0,-16284000000.0,14643000000.0,-1256000000.0,,-314000000.0,-314000000.0,6041000000.0,-1028000000.0,-1851000000.0,-1314000000.0,-148619000000.0,-4944000000.0,-487000000.0,134186000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q3,2013-07-01,2013-09-30,,,,177000000.0,,44000000.0,-550000000.0,,1758000000.0,887000000.0,-4423000000.0,3097000000.0,887000000.0,-4423000000.0,3097000000.0,-395000000.0,,1040000000.0,1040000000.0,2430000000.0,151000000.0,-461000000.0,-192000000.0,-43306000000.0,-580000000.0,-250000000.0,39344000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:43:12+00:00,,,338000000.0,,-809000000.0,134000000.0,,7259000000.0,2152000000.0,-12276000000.0,5483000000.0,2152000000.0,-12276000000.0,5483000000.0,-5450000000.0,,-132000000.0,-132000000.0,5143000000.0,-593000000.0,-1366000000.0,-599000000.0,-118670000000.0,-3428000000.0,-487000000.0,107760000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q2TTM,2012-07-01,2013-06-30,,501000000.0,1349000000.0,260000000.0,,-1146000000.0,13488000000.0,,8780000000.0,454000000.0,-17764000000.0,17259000000.0,454000000.0,-17764000000.0,17259000000.0,-1197000000.0,,-1913000000.0,-1913000000.0,5424000000.0,-805000000.0,-2005000000.0,-1125000000.0,-131311000000.0,-6009000000.0,-387000000.0,115552000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q2,2013-04-01,2013-06-30,,,,52000000.0,,-346000000.0,1087000000.0,,2973000000.0,916000000.0,-4201000000.0,2199000000.0,916000000.0,-4201000000.0,2199000000.0,-1432000000.0,,-487000000.0,-487000000.0,1547000000.0,-16000000.0,-464000000.0,-196000000.0,-41893000000.0,-1608000000.0,-237000000.0,38156000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:26:06+00:00,,,161000000.0,,-853000000.0,684000000.0,,5501000000.0,1265000000.0,-7853000000.0,2386000000.0,1265000000.0,-7853000000.0,2386000000.0,-5055000000.0,,-1172000000.0,-1172000000.0,2713000000.0,-744000000.0,-905000000.0,-407000000.0,-75364000000.0,-2848000000.0,-237000000.0,68416000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q1TTM,2012-04-01,2013-03-31,,501000000.0,1349000000.0,306000000.0,,-730000000.0,16184000000.0,,6931000000.0,-2475000000.0,-16848000000.0,20329000000.0,-2475000000.0,-16848000000.0,20329000000.0,276000000.0,-1681000000.0,813000000.0,813000000.0,3026000000.0,-1342000000.0,-2002000000.0,-935000000.0,-115149000000.0,-5023000000.0,-425000000.0,100303000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:13:52+00:00,,,109000000.0,,-507000000.0,-403000000.0,,2528000000.0,349000000.0,-3652000000.0,187000000.0,349000000.0,-3652000000.0,187000000.0,-3623000000.0,,-685000000.0,-685000000.0,1166000000.0,-728000000.0,-441000000.0,-211000000.0,-33471000000.0,-1240000000.0,0.0,30260000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 16:20:56+00:00,109000000.0,1883000000.0,631000000.0,,-458000000.0,12206000000.0,,8665000000.0,1629000000.0,-17088000000.0,19396000000.0,1629000000.0,-17088000000.0,19396000000.0,3479000000.0,,1438000000.0,1438000000.0,5121000000.0,2402000000.0,-1855000000.0,-1027000000.0,-164510000000.0,-7411000000.0,-1000000000.0,149277000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q4,2014-10-01,2014-12-31,,109000000.0,1883000000.0,177000000.0,,-378000000.0,6126000000.0,,0.0,,-7411000000.0,7974000000.0,-2489000000.0,-7411000000.0,7974000000.0,-2304000000.0,,-1447000000.0,-1447000000.0,3118000000.0,0.0,-414000000.0,0.0,-46449000000.0,0.0,0.0,39452000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q3TTM,2013-10-01,2014-09-30,,1279000000.0,1387000000.0,527000000.0,,-285000000.0,11369000000.0,,6991000000.0,4222000000.0,-13735000000.0,14384000000.0,4208000000.0,-13735000000.0,14384000000.0,4572000000.0,,2457000000.0,2457000000.0,31000000.0,2322000000.0,-1906000000.0,-989000000.0,-169167000000.0,-3101000000.0,-1001000000.0,157338000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q3,2014-07-01,2014-09-30,,,,275000000.0,,-154000000.0,3388000000.0,,2417000000.0,1505000000.0,-2152000000.0,5867000000.0,1501000000.0,-2152000000.0,5867000000.0,5062000000.0,,523000000.0,523000000.0,1681000000.0,1203000000.0,-472000000.0,-246000000.0,-37703000000.0,-1619000000.0,-250000000.0,36023000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:20:23+00:00,,,454000000.0,,-80000000.0,6080000000.0,,6294000000.0,4132000000.0,-9677000000.0,11422000000.0,4118000000.0,-9677000000.0,11422000000.0,5783000000.0,,2885000000.0,2885000000.0,2003000000.0,1919000000.0,-1441000000.0,-741000000.0,-118061000000.0,-2590000000.0,-750000000.0,109825000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q2TTM,2013-07-01,2014-06-30,,1279000000.0,1387000000.0,429000000.0,,-87000000.0,7431000000.0,,6332000000.0,3604000000.0,-16006000000.0,11614000000.0,3594000000.0,-16006000000.0,11614000000.0,-885000000.0,,2974000000.0,2974000000.0,780000000.0,1270000000.0,-1895000000.0,-935000000.0,-174770000000.0,-2062000000.0,-1001000000.0,160659000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q2,2014-04-01,2014-06-30,,,,138000000.0,,48000000.0,2220000000.0,,0.0,,-4556000000.0,3576000000.0,620000000.0,-4556000000.0,3576000000.0,-312000000.0,,1113000000.0,1113000000.0,105000000.0,0.0,-504000000.0,0.0,-41983000000.0,0.0,0.0,37931000000.0
