company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
XTO ENERGY INC,XTO,,868809,2008.0,FY,,2008-12-31,2010-02-25 14:04:52+00:00,1912000000.0,1217000000.0,5859000000.0,2585000000.0,735000000.0,25000000.0,,8321000000.0,57000000.0,940000000.0,1447000000.0,37140000000.0,11959000000.0,31281000000.0,5200000000.0,2959000000.0,78000000.0,1268000000.0,83000000.0,6588000000.0,0.0,38254000000.0,17347000000.0,4258000000.0,2930000000.0,17347000000.0,17347000000.0,20907000000.0,38254000000.0,2715000000.0,17977000000.0,-147000000.0
XTO ENERGY INC,XTO,,868809,2009.0,FY,,2009-12-31,2010-05-06 12:21:50+00:00,1482000000.0,965000000.0,8747000000.0,709000000.0,783000000.0,9000000.0,,8477000000.0,170000000.0,342000000.0,1475000000.0,40681000000.0,10237000000.0,31934000000.0,5522000000.0,1404000000.0,227000000.0,298000000.0,86000000.0,8317000000.0,250000000.0,36255000000.0,17326000000.0,2548000000.0,2301000000.0,17326000000.0,17326000000.0,18929000000.0,36255000000.0,1773000000.0,16628000000.0,-177000000.0
XTO ENERGY INC,XTO,,868809,2009.0,Q3,,2009-09-30,2009-11-05 13:01:14+00:00,1421000000.0,813000000.0,8094000000.0,1238000000.0,771000000.0,24000000.0,,8440000000.0,41000000.0,443000000.0,1475000000.0,40012000000.0,10135000000.0,31918000000.0,5404000000.0,1415000000.0,254000000.0,499000000.0,131000000.0,7853000000.0,250000000.0,36185000000.0,17376000000.0,2293000000.0,2368000000.0,17376000000.0,17376000000.0,18809000000.0,36185000000.0,1974000000.0,16441000000.0,-155000000.0
XTO ENERGY INC,XTO,,868809,2009.0,Q2,,2009-06-30,2009-08-06 11:15:45+00:00,1405000000.0,850000000.0,7289000000.0,1918000000.0,756000000.0,7000000.0,0.0,8411000000.0,0.0,718000000.0,1453000000.0,39257000000.0,10364000000.0,31968000000.0,5345000000.0,1490000000.0,290000000.0,811000000.0,101000000.0,7425000000.0,,36579000000.0,17600000000.0,2347000000.0,2413000000.0,17600000000.0,17600000000.0,18979000000.0,36579000000.0,2264000000.0,16566000000.0,-154000000.0
XTO ENERGY INC,XTO,,868809,2010.0,Q1,,2010-03-31,2010-05-06 12:21:50+00:00,1445000000.0,1050000000.0,9318000000.0,883000000.0,813000000.0,33000000.0,,8523000000.0,101000000.0,424000000.0,1475000000.0,41315000000.0,9955000000.0,31997000000.0,5650000000.0,1636000000.0,225000000.0,350000000.0,79000000.0,8574000000.0,250000000.0,36642000000.0,17801000000.0,2820000000.0,2344000000.0,17801000000.0,17801000000.0,18841000000.0,36642000000.0,1825000000.0,16497000000.0,-179000000.0
