company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2012.0,Q2,,2012-06-30,2012-07-26 17:23:11+00:00,,6064000.0,0.0,2567148000.0,17094000.0,,1806661000.0,4285216000.0,,268185000.0,-703628000.0,30925000.0,82490000.0,183600000.0,4576559000.0,1863520000.0,2472883000.0,2472883000.0,2103676000.0,4576559000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2012.0,Q1,,2012-03-31,2012-04-26 20:53:10+00:00,,5194000.0,0.0,2564184000.0,17190000.0,,1806878000.0,4129203000.0,,246846000.0,-678172000.0,30444000.0,57172000.0,43000000.0,4398433000.0,1886012000.0,2460939000.0,2460939000.0,1937494000.0,4398433000.0,574927000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2013.0,FY,,2013-12-31,2015-02-18 15:33:49+00:00,,10257000.0,0.0,5767878000.0,15660000.0,935459000.0,4038840000.0,8784587000.0,35911000.0,178478000.0,-991794000.0,192280000.0,143963000.0,128000000.0,9924441000.0,4776084000.0,5385447000.0,5421358000.0,4503083000.0,9924441000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2013.0,Q3,,2013-09-30,2013-10-31 17:29:30+00:00,,9960000.0,0.0,5333761000.0,15739000.0,955893000.0,4081058000.0,8703802000.0,36078000.0,195533000.0,-932876000.0,176485000.0,108658000.0,468400000.0,9880927000.0,4400885000.0,5010248000.0,5046326000.0,4834601000.0,9880927000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2013.0,Q2,,2013-06-30,2013-07-25 17:24:45+00:00,,22575000.0,0.0,5329715000.0,15834000.0,972049000.0,3347109000.0,8213903000.0,36207000.0,191172000.0,-870199000.0,145647000.0,116691000.0,701000000.0,9415533000.0,4459516000.0,5068879000.0,5105086000.0,4310447000.0,9415533000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2013.0,Q1,,2013-03-31,2013-04-26 17:09:43+00:00,,4159000.0,0.0,5325854000.0,15975000.0,848666000.0,3284140000.0,7692418000.0,13798000.0,202385000.0,-807626000.0,130637000.0,90837000.0,116600000.0,8763603000.0,4518228000.0,5127591000.0,5141389000.0,3622214000.0,8763603000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2014.0,FY,,2014-12-31,2016-02-11 16:55:53+00:00,,3852000.0,0.0,6464987000.0,15470000.0,1039724000.0,4707947000.0,9766700000.0,27698000.0,186876000.0,-851586000.0,273614000.0,166962000.0,223000000.0,11012622000.0,5613401000.0,5613401000.0,5641099000.0,5371523000.0,11012622000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2014.0,Q3,,2014-09-30,2014-10-30 17:23:36+00:00,,16936000.0,0.0,6361400000.0,15535000.0,1059879000.0,4717239000.0,9686084000.0,28596000.0,161406000.0,-1194987000.0,465655000.0,121560000.0,45000000.0,10939840000.0,5166413000.0,5561790000.0,5590386000.0,5349454000.0,10939840000.0,395377000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2014.0,Q2,,2014-06-30,2014-07-24 17:28:18+00:00,,8908000.0,0.0,6357084000.0,15556000.0,1048139000.0,4522411000.0,9611531000.0,28713000.0,128268000.0,-1130746000.0,211451000.0,143326000.0,70800000.0,10812402000.0,5226338000.0,5835701000.0,5864414000.0,4947988000.0,10812402000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2014.0,Q1,,2014-03-31,2014-05-01 17:21:01+00:00,,14142000.0,0.0,5774395000.0,15598000.0,986063000.0,4078066000.0,9341080000.0,29130000.0,123898000.0,-1058120000.0,195964000.0,111883000.0,740100000.0,10480781000.0,4716275000.0,5325638000.0,5354768000.0,5126013000.0,10480781000.0,609363000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2015.0,FY,,2015-12-31,2017-02-23 16:13:19+00:00,,40294000.0,0.0,7666428000.0,15321000.0,1034417000.0,4582995000.0,10609117000.0,21737000.0,146230000.0,-1134832000.0,304881000.0,166170000.0,238000000.0,11845379000.0,6531596000.0,6531596000.0,6553333000.0,5292046000.0,11845379000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2015.0,Q3,,2015-09-30,2015-10-29 15:33:31+00:00,,7074000.0,0.0,7107662000.0,15372000.0,1043554000.0,4812549000.0,10495965000.0,24188000.0,176604000.0,-1463392000.0,278121000.0,145063000.0,439000000.0,11738569000.0,5644270000.0,6039648000.0,6063836000.0,5674733000.0,11738569000.0,395378000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2015.0,Q2,,2015-06-30,2015-07-30 15:49:16+00:00,,18741000.0,0.0,6953679000.0,15386000.0,1051713000.0,4875524000.0,10480701000.0,24270000.0,161773000.0,-1388854000.0,278404000.0,159913000.0,430000000.0,11728314000.0,5564825000.0,5960203000.0,5984473000.0,5743841000.0,11728314000.0,395378000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2015.0,Q1,,2015-03-31,2015-04-30 15:22:14+00:00,,12190000.0,0.0,6569610000.0,15425000.0,1056845000.0,4655036000.0,9843747000.0,24426000.0,163946000.0,-1314952000.0,269595000.0,123060000.0,370000000.0,11092153000.0,5254658000.0,5650036000.0,5674462000.0,5417691000.0,11092153000.0,395378000.0
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2016.0,FY,,2016-12-31,2018-02-22 16:47:24+00:00,,9420000.0,0.0,8228594000.0,15067000.0,1082320000.0,4719605000.0,11877216000.0,20249000.0,168848000.0,-1461790000.0,349822000.0,176391000.0,1120000000.0,13152871000.0,6766804000.0,6766804000.0,6787053000.0,6365818000.0,13152871000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2016.0,Q3,,2016-09-30,2016-10-26 16:31:10+00:00,,29801000.0,0.0,8144983000.0,15165000.0,1087648000.0,4168697000.0,11238843000.0,15766000.0,164996000.0,-1390252000.0,362950000.0,152309000.0,1082000000.0,12536453000.0,6754731000.0,6754731000.0,6770497000.0,5765956000.0,12536453000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2016.0,Q2,,2016-06-30,2016-07-28 15:30:07+00:00,,20443000.0,0.0,8105229000.0,15220000.0,1063045000.0,4435604000.0,10998155000.0,19436000.0,152568000.0,-1304588000.0,297703000.0,184047000.0,512000000.0,12249431000.0,6800641000.0,6800641000.0,6820077000.0,5429354000.0,12249431000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2016.0,Q1,,2016-03-31,2016-04-27 16:08:53+00:00,,8695000.0,0.0,7699837000.0,15283000.0,1017411000.0,4452098000.0,10866489000.0,21491000.0,129225000.0,-1220838000.0,292704000.0,138811000.0,653000000.0,12037103000.0,6478999000.0,6478999000.0,6500490000.0,5536613000.0,12037103000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2017.0,FY,,2017-12-31,2019-03-01 16:08:05+00:00,0.0,6898000.0,0.0,9624264000.0,14970000.0,1194930000.0,6001471000.0,12669825000.0,19207000.0,171543000.0,-2252763000.0,385665000.0,170322000.0,110000000.0,14058166000.0,7371501000.0,7371501000.0,7390708000.0,6667458000.0,14058166000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2017.0,Q3,,2017-09-30,2017-10-26 16:07:00+00:00,,3199000.0,0.0,9488043000.0,14989000.0,1165013000.0,5129027000.0,12344902000.0,19498000.0,173316000.0,-2133614000.0,387414000.0,153051000.0,658000000.0,13701419000.0,7354429000.0,7354429000.0,7373927000.0,6327492000.0,13701419000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2017.0,Q2,,2017-06-30,2017-07-27 15:27:45+00:00,,10945000.0,0.0,9046533000.0,15001000.0,1180182000.0,5340048000.0,12194735000.0,19646000.0,173253000.0,-2045127000.0,391137000.0,173879000.0,648000000.0,13574116000.0,7001406000.0,7001406000.0,7021052000.0,6553064000.0,13574116000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2017.0,Q1,,2017-03-31,2017-04-26 16:10:41+00:00,,27598000.0,0.0,8987933000.0,15036000.0,1108096000.0,5423626000.0,12084050000.0,19780000.0,187406000.0,-1952990000.0,799314000.0,144523000.0,,13422186000.0,7034943000.0,7034943000.0,7054723000.0,6367463000.0,13422186000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2018.0,FY,,2018-12-31,2020-02-24 06:05:54+00:00,-8098000.0,10387000.0,0.0,10754495000.0,,1199597000.0,6247976000.0,13826932000.0,32236000.0,223567000.0,-2657655000.0,437975000.0,201554000.0,252000000.0,15260483000.0,8088742000.0,8088742000.0,8120978000.0,7139505000.0,15260483000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2018.0,Q3,,2018-09-30,2018-11-01 16:24:08+00:00,,6666000.0,0.0,10220092000.0,14861000.0,1212679000.0,6005659000.0,13621598000.0,35014000.0,239521000.0,-2543852000.0,419519000.0,184893000.0,774000000.0,15095325000.0,7676240000.0,7676240000.0,7711254000.0,7384071000.0,15095325000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2018.0,Q2,,2018-06-30,2018-08-02 16:09:49+00:00,,30717000.0,0.0,9925543000.0,14902000.0,1228580000.0,6006202000.0,13160013000.0,36719000.0,239862000.0,-2449793000.0,434625000.0,186778000.0,534000000.0,14674074000.0,7475750000.0,7475750000.0,7512469000.0,7161605000.0,14674074000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2018.0,Q1,,2018-03-31,2018-05-09 16:14:29+00:00,,20627000.0,0.0,9625200000.0,14943000.0,1262252000.0,5512242000.0,12971560000.0,29679000.0,204711000.0,-2357220000.0,426909000.0,155283000.0,1082000000.0,14474093000.0,7267980000.0,7267980000.0,7297659000.0,7176434000.0,14474093000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2019.0,FY,,2019-12-31,2020-05-05 16:13:44+00:00,-17102000.0,54011000.0,0.0,12873849000.0,,1493383000.0,7197212000.0,16399997000.0,29702000.0,607405000.0,-3082291000.0,595324000.0,253767000.0,704335000.0,18554796000.0,9774456000.0,9774456000.0,9804158000.0,8750638000.0,18554796000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2019.0,Q3,,2019-09-30,2019-11-05 16:13:44+00:00,-13599000.0,236064000.0,0.0,12294138000.0,14503000.0,1313798000.0,7037389000.0,15130956000.0,24678000.0,484583000.0,-2987120000.0,586529000.0,237889000.0,0.0,17179904000.0,9293419000.0,9293419000.0,9318097000.0,7861807000.0,17179904000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2019.0,Q2,,2019-06-30,2019-08-06 15:45:00+00:00,-14597000.0,27136000.0,0.0,11722036000.0,14536000.0,1308564000.0,7066288000.0,14921760000.0,25092000.0,476634000.0,-2869937000.0,582137000.0,229611000.0,8000000.0,16748630000.0,8837502000.0,8837502000.0,8862594000.0,7886036000.0,16748630000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2019.0,Q1,,2019-03-31,2019-05-02 16:28:05+00:00,-11797000.0,2997000.0,0.0,10748467000.0,14597000.0,1205147000.0,6177427000.0,14119830000.0,25181000.0,420337000.0,-2752775000.0,554922000.0,183483000.0,838000000.0,15762908000.0,7983895000.0,7983895000.0,8009076000.0,7753832000.0,15762908000.0,
Realty Income Corp,O,549300CUWDAUZSH43859,726728,2020.0,Q1,,2020-03-31,2020-05-05 16:13:44+00:00,-42572000.0,41804000.0,0.0,13604055000.0,,1516819000.0,6920438000.0,16570581000.0,29624000.0,667238000.0,-3173468000.0,580101000.0,263088000.0,615176000.0,18796442000.0,10388015000.0,10388015000.0,10417639000.0,8378803000.0,18796442000.0,
