company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q3,2010-06-28,2010-09-26,,-34600000.0,67100000.0,280000000.0,-100000.0,105900000.0,13200000.0,46100000.0,-428600000.0,183500000.0,347100000.0,-1800000.0,-6400000.0,-428600000.0,181700000.0,340700000.0,93700000.0,227500000.0,222200000.0,5300000.0,-48100000.0,100000.0,-8900000.0,,-62000000.0,-288900000.0,-190100000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q2,2010-03-31,2010-06-27,,-89200000.0,62400000.0,,-5300000.0,71200000.0,12100000.0,302700000.0,-486200000.0,-123900000.0,287000000.0,-3700000.0,15700000.0,-486200000.0,-127600000.0,302700000.0,-316400000.0,69000000.0,144600000.0,-75600000.0,8800000.0,1100000.0,-9100000.0,,-35800000.0,-758400000.0,-33500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q2YTD,2010-01-01,2010-06-27,2011-08-09 16:24:25+00:00,-89200000.0,125100000.0,,-2400000.0,-365300000.0,21800000.0,1158400000.0,12000000.0,-168500000.0,8800000.0,-7400000.0,21900000.0,12000000.0,-175900000.0,30700000.0,-135600000.0,148400000.0,227100000.0,-78700000.0,21900000.0,-10200000.0,-18300000.0,,-69100000.0,-987000000.0,-162900000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q2TTM,2009-06-29,2010-06-27,,-663900000.0,253800000.0,,-1100000.0,-168100000.0,41400000.0,1955900000.0,175600000.0,-753800000.0,526400000.0,13600000.0,54800000.0,175600000.0,-740200000.0,581200000.0,15500000.0,333700000.0,415900000.0,-82200000.0,24800000.0,45400000.0,-37000000.0,,-135300000.0,-1586100000.0,-198600000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q1,2010-01-01,2010-03-28,2011-05-10 13:16:27+00:00,0.0,62700000.0,,2900000.0,-436500000.0,9700000.0,855700000.0,498200000.0,-44600000.0,-278200000.0,-3700000.0,6200000.0,498200000.0,-48300000.0,-272000000.0,180800000.0,79400000.0,82500000.0,-3100000.0,13100000.0,-11300000.0,-9200000.0,,-33300000.0,-228600000.0,-129400000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q4,2011-10-03,2011-12-31,,,78900000.0,,13100000.0,314400000.0,7500000.0,92100000.0,-433100000.0,-111700000.0,508200000.0,,-800000.0,-433100000.0,-111700000.0,507400000.0,-24300000.0,85500000.0,84900000.0,600000.0,30000000.0,8300000.0,-11100000.0,,-120000000.0,-421500000.0,-100100000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 13:11:42+00:00,-295200000.0,301100000.0,,20200000.0,92000000.0,39300000.0,1122600000.0,-216800000.0,-738000000.0,956700000.0,,-8300000.0,-216800000.0,-738000000.0,948400000.0,13800000.0,466300000.0,468600000.0,-2300000.0,95000000.0,1000000.0,-45700000.0,,-443800000.0,-819800000.0,-513200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q3TTM,2010-09-27,2011-10-02,,-297200000.0,295500000.0,-18500000.0,5600000.0,-225500000.0,44300000.0,2072700000.0,173300000.0,-742300000.0,592900000.0,,-8100000.0,173300000.0,-742300000.0,584800000.0,21400000.0,478600000.0,483000000.0,-4400000.0,39900000.0,16300000.0,-43200000.0,,-442900000.0,-1286200000.0,-614300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q3,2011-07-04,2011-10-02,,,74500000.0,,5900000.0,72500000.0,9000000.0,284700000.0,-123400000.0,-117000000.0,285400000.0,,-5600000.0,-123400000.0,-117000000.0,279800000.0,45300000.0,137500000.0,138800000.0,-1300000.0,-400000.0,-6700000.0,-11300000.0,,-110300000.0,-256600000.0,-149200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q3YTD,2011-01-01,2011-10-02,2012-11-09 13:06:15+00:00,-295200000.0,222200000.0,,7100000.0,-222400000.0,31800000.0,1030500000.0,216300000.0,-626300000.0,448500000.0,,-7500000.0,216300000.0,-626300000.0,441000000.0,38100000.0,380800000.0,383700000.0,-2900000.0,65000000.0,-7300000.0,-34600000.0,,-323800000.0,-398300000.0,-413100000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q2TTM,2010-06-28,2011-07-03,,-331800000.0,288100000.0,261500000.0,-400000.0,-192100000.0,48500000.0,1834100000.0,-131900000.0,-441800000.0,654600000.0,-1800000.0,-8900000.0,-131900000.0,-443600000.0,645700000.0,69800000.0,568600000.0,566400000.0,2200000.0,-7800000.0,23100000.0,-40800000.0,,-394600000.0,-1318500000.0,-655200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q2,2011-04-04,2011-07-03,,,74100000.0,,-500000.0,-29200000.0,9100000.0,83300000.0,-158300000.0,-125100000.0,235900000.0,,-300000.0,-158300000.0,-125100000.0,235600000.0,-48300000.0,145100000.0,145400000.0,-300000.0,45600000.0,-6600000.0,-11600000.0,,-118500000.0,-139500000.0,-99600000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q2YTD,2011-01-01,2011-07-03,2012-08-03 14:26:48+00:00,-295200000.0,147700000.0,,1200000.0,-294900000.0,22800000.0,745800000.0,339700000.0,-509300000.0,163100000.0,,-1900000.0,339700000.0,-509300000.0,161200000.0,-7200000.0,243300000.0,244900000.0,-1600000.0,65400000.0,-600000.0,-23300000.0,,-213500000.0,-141700000.0,-263900000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q1,2011-01-01,2011-04-03,2012-05-07 14:58:15+00:00,-295200000.0,73600000.0,,1700000.0,-265700000.0,13700000.0,662500000.0,498000000.0,-384200000.0,-72800000.0,,-1600000.0,498000000.0,-384200000.0,-74400000.0,41100000.0,98200000.0,99500000.0,-1300000.0,19800000.0,6000000.0,-11700000.0,,-95000000.0,-2200000.0,-164300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q1TTM,2010-03-31,2011-04-03,,-421000000.0,276400000.0,261500000.0,-5200000.0,-91700000.0,51500000.0,2053500000.0,-459800000.0,-440600000.0,705700000.0,-5500000.0,7100000.0,-459800000.0,-446100000.0,712800000.0,-198300000.0,492500000.0,565600000.0,-73100000.0,-44600000.0,30800000.0,-38300000.0,,-311900000.0,-1937400000.0,-589100000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q4,2012-10-01,2012-12-31,,-55900000.0,72700000.0,,-3100000.0,264800000.0,12300000.0,216600000.0,-317100000.0,-151800000.0,469000000.0,,-4100000.0,-317100000.0,-151800000.0,464900000.0,-7100000.0,64000000.0,63900000.0,100000.0,67600000.0,2200000.0,-15200000.0,,-98100000.0,-329300000.0,-201500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 15:05:26+00:00,-71200000.0,282900000.0,,-2000000.0,75800000.0,53100000.0,1486400000.0,-486900000.0,-356000000.0,858300000.0,,-5100000.0,-486900000.0,-356000000.0,853200000.0,8300000.0,419300000.0,422100000.0,-2800000.0,77500000.0,20200000.0,-61800000.0,,-305000000.0,-1417400000.0,-547200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3TTM,2011-10-03,2012-09-30,,-15300000.0,289100000.0,,14200000.0,125400000.0,48300000.0,1361900000.0,-602900000.0,-315900000.0,897500000.0,,-1800000.0,-602900000.0,-315900000.0,895700000.0,-8900000.0,440800000.0,443100000.0,-2300000.0,39900000.0,26300000.0,-57700000.0,,-326900000.0,-1509600000.0,-445800000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3,2012-07-02,2012-09-30,,-15300000.0,74700000.0,,-2100000.0,65600000.0,11100000.0,-13700000.0,-204300000.0,-49500000.0,314200000.0,,-600000.0,-204300000.0,-49500000.0,313600000.0,57700000.0,119700000.0,121900000.0,-2200000.0,52000000.0,34200000.0,-15400000.0,,-68400000.0,-119000000.0,-67300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 15:26:34+00:00,-15300000.0,210200000.0,,1100000.0,-189000000.0,40800000.0,1269800000.0,-169800000.0,-204200000.0,389300000.0,,-1000000.0,-169800000.0,-204200000.0,388300000.0,15400000.0,355300000.0,358200000.0,-2900000.0,9900000.0,18000000.0,-46600000.0,,-206900000.0,-1088100000.0,-345700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2TTM,2011-07-04,2012-07-01,,,288900000.0,,22200000.0,132300000.0,46200000.0,1660300000.0,-522000000.0,-383400000.0,868700000.0,,-6800000.0,-522000000.0,-383400000.0,861900000.0,-21300000.0,458600000.0,460000000.0,-1400000.0,-12500000.0,-14600000.0,-53600000.0,,-368800000.0,-1647200000.0,-527700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2,2012-04-02,2012-07-01,,,66500000.0,,8700000.0,63600000.0,10000000.0,143400000.0,-217000000.0,-68000000.0,292900000.0,,100000.0,-217000000.0,-68000000.0,293000000.0,16700000.0,142500000.0,142900000.0,-400000.0,19900000.0,-5500000.0,-15600000.0,,-62500000.0,-287200000.0,-67600000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2YTD,2012-01-01,2012-07-01,2013-08-05 17:09:57+00:00,,135500000.0,,3200000.0,-254600000.0,29700000.0,1283500000.0,34500000.0,-154700000.0,75100000.0,,-400000.0,34500000.0,-154700000.0,74700000.0,-42300000.0,235600000.0,236300000.0,-700000.0,-42100000.0,-16200000.0,-31200000.0,,-138500000.0,-969100000.0,-278400000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q1TTM,2011-04-04,2012-04-01,,,296500000.0,,13000000.0,39500000.0,45300000.0,1600200000.0,-463300000.0,-440500000.0,811700000.0,,-7200000.0,-463300000.0,-440500000.0,804500000.0,-86300000.0,461200000.0,462500000.0,-1300000.0,13200000.0,-15700000.0,-49600000.0,,-424800000.0,-1499500000.0,-559700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q1,2012-01-01,2012-04-01,2013-05-06 11:12:28+00:00,,69000000.0,,-5500000.0,-318200000.0,19700000.0,1140100000.0,251500000.0,-86700000.0,-217800000.0,,-500000.0,251500000.0,-86700000.0,-218300000.0,-59000000.0,93100000.0,93400000.0,-300000.0,-62000000.0,-10700000.0,-15600000.0,,-76000000.0,-681900000.0,-210800000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:54:03+00:00,-14200000.0,299900000.0,,-14000000.0,62100000.0,32900000.0,1643100000.0,-204000000.0,-379100000.0,841300000.0,,-2300000.0,-204000000.0,-379100000.0,839000000.0,241900000.0,435000000.0,435400000.0,-400000.0,44700000.0,13400000.0,-75200000.0,,-378300000.0,-1373100000.0,-431700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q4,2013-10-01,2013-12-31,,,76300000.0,,-4400000.0,266000000.0,8600000.0,96500000.0,-118000000.0,-57500000.0,427700000.0,,,-118000000.0,-57500000.0,427700000.0,247800000.0,134600000.0,134600000.0,,-49200000.0,11200000.0,-18400000.0,,-68700000.0,-65200000.0,-139500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3TTM,2012-10-01,2013-09-30,,-70100000.0,296300000.0,,-12700000.0,60900000.0,36600000.0,1763200000.0,-403100000.0,-473400000.0,882600000.0,,-6400000.0,-403100000.0,-473400000.0,876200000.0,-13000000.0,364400000.0,364700000.0,-300000.0,161500000.0,4400000.0,-72000000.0,,-407700000.0,-1637200000.0,-493700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3,2013-07-01,2013-09-30,,-1600000.0,76600000.0,,-4200000.0,211900000.0,10700000.0,-231500000.0,-391600000.0,-103400000.0,498100000.0,,-200000.0,-391600000.0,-103400000.0,497900000.0,-1300000.0,121900000.0,122200000.0,-300000.0,88000000.0,6700000.0,-18800000.0,,-108500000.0,-75700000.0,-76300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 13:20:50+00:00,-14200000.0,223600000.0,,-9600000.0,-203900000.0,24300000.0,1546600000.0,-86000000.0,-321600000.0,413600000.0,,-2300000.0,-86000000.0,-321600000.0,411300000.0,-5900000.0,300400000.0,300800000.0,-400000.0,93900000.0,2200000.0,-56800000.0,,-309600000.0,-1307900000.0,-292200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2TTM,2012-07-02,2013-06-30,,-83800000.0,294400000.0,,-10600000.0,-85400000.0,37000000.0,1981000000.0,-215800000.0,-419500000.0,698700000.0,,-6800000.0,-215800000.0,-419500000.0,691900000.0,46000000.0,362200000.0,364400000.0,-2200000.0,125500000.0,31900000.0,-68600000.0,,-367600000.0,-1680500000.0,-484700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2,2013-04-01,2013-06-30,,,74500000.0,,-4200000.0,24900000.0,10200000.0,1112900000.0,-163400000.0,-108900000.0,238100000.0,,-100000.0,-163400000.0,-108900000.0,238000000.0,-38500000.0,99100000.0,99100000.0,,39600000.0,3500000.0,-18700000.0,,-112400000.0,-1121100000.0,-146700000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 14:15:05+00:00,-12600000.0,147000000.0,,-5400000.0,-415800000.0,13600000.0,1778100000.0,305600000.0,-218200000.0,-84500000.0,,-2100000.0,305600000.0,-218200000.0,-86600000.0,-4600000.0,178500000.0,178600000.0,-100000.0,5900000.0,-4500000.0,-38000000.0,,-201100000.0,-1232200000.0,-215900000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q1TTM,2012-04-02,2013-03-31,,-83800000.0,286400000.0,,2300000.0,-46700000.0,36800000.0,1011500000.0,-269400000.0,-378600000.0,753500000.0,,-6600000.0,-269400000.0,-378600000.0,746900000.0,101200000.0,405600000.0,408200000.0,-2600000.0,105800000.0,22900000.0,-65500000.0,,-317700000.0,-846600000.0,-405600000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:01:59+00:00,-12600000.0,72500000.0,,-1200000.0,-440700000.0,3400000.0,665200000.0,469000000.0,-109300000.0,-322600000.0,,-2000000.0,469000000.0,-109300000.0,-324600000.0,33900000.0,79400000.0,79500000.0,-100000.0,-33700000.0,-8000000.0,-19300000.0,,-88700000.0,-111100000.0,-69200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,FY,2014-01-01,2014-12-31,2017-03-02 17:21:35+00:00,,281000000.0,,,179000000.0,37000000.0,485000000.0,-846000000.0,-391000000.0,1012000000.0,,,-846000000.0,-391000000.0,1012000000.0,-225000000.0,498000000.0,498000000.0,,54000000.0,0.0,-73000000.0,,-391000000.0,-898000000.0,-397000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q4,2014-10-01,2014-12-31,,,71300000.0,,4300000.0,147300000.0,9300000.0,-118600000.0,-212700000.0,-152100000.0,362000000.0,,,-212700000.0,-152100000.0,362000000.0,1500000.0,88400000.0,88400000.0,,55000000.0,-11100000.0,-18200000.0,,-141000000.0,-23700000.0,-61500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:14:02+00:00,,209700000.0,,-4300000.0,31700000.0,27700000.0,603600000.0,-633300000.0,-238900000.0,650000000.0,,,-633300000.0,-238900000.0,650000000.0,-226500000.0,409600000.0,409600000.0,,-1000000.0,11100000.0,-54800000.0,,-250000000.0,-874300000.0,-335500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3TTM,2013-10-01,2014-09-30,,,286000000.0,,-8700000.0,297700000.0,36300000.0,700100000.0,-751300000.0,-296400000.0,1077700000.0,,,-751300000.0,-296400000.0,1077700000.0,21300000.0,544200000.0,544200000.0,,-50200000.0,22300000.0,-73200000.0,,-318700000.0,-939500000.0,-475000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3,2014-07-01,2014-09-30,,,71300000.0,,-1700000.0,233300000.0,9100000.0,-89500000.0,-289300000.0,-114800000.0,440000000.0,,,-289300000.0,-114800000.0,440000000.0,34200000.0,148400000.0,148400000.0,,-13000000.0,-100000.0,-18000000.0,,-114700000.0,-112500000.0,-78400000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1600000.0,291300000.0,,-11200000.0,276300000.0,37900000.0,558100000.0,-853600000.0,-285000000.0,1135800000.0,,-200000.0,-853600000.0,-285000000.0,1135600000.0,-14200000.0,517700000.0,518000000.0,-300000.0,50800000.0,29100000.0,-74000000.0,,-312500000.0,-902700000.0,-472900000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2,2014-04-01,2014-06-30,,,69600000.0,,1600000.0,97800000.0,9300000.0,12700000.0,-298900000.0,-69000000.0,346200000.0,,,-298900000.0,-69000000.0,346200000.0,-20100000.0,156300000.0,156300000.0,,22500000.0,4900000.0,-18200000.0,,-73900000.0,-248400000.0,-54300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 16:40:59+00:00,,138400000.0,,-2600000.0,-201600000.0,18600000.0,693100000.0,-344000000.0,-124100000.0,210000000.0,,,-344000000.0,-124100000.0,210000000.0,-260700000.0,261200000.0,261200000.0,,12000000.0,11200000.0,-36800000.0,,-135300000.0,-761800000.0,-257100000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1600000.0,296200000.0,,-17000000.0,203400000.0,38800000.0,1658300000.0,-718100000.0,-324900000.0,1027700000.0,,-300000.0,-718100000.0,-324900000.0,1027400000.0,-32600000.0,460500000.0,460800000.0,-300000.0,67900000.0,27700000.0,-74500000.0,,-351000000.0,-1775400000.0,-565300000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:23:23+00:00,,68800000.0,,-4200000.0,-299400000.0,9300000.0,680400000.0,-45100000.0,-55100000.0,-136200000.0,,,-45100000.0,-55100000.0,-136200000.0,-240600000.0,104900000.0,104900000.0,,-10500000.0,6300000.0,-18600000.0,,-61400000.0,-513400000.0,-202800000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:58:22+00:00,-29000000.0,286000000.0,,10000000.0,223000000.0,36000000.0,4524000000.0,1737000000.0,-2721000000.0,1007000000.0,,,1737000000.0,-2721000000.0,1007000000.0,33000000.0,303000000.0,303000000.0,,195000000.0,-2148000000.0,-72000000.0,-16000000.0,-528000000.0,-2615000000.0,-136000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q4,2015-10-01,2015-12-31,,,74000000.0,,,306000000.0,10000000.0,2098000000.0,1922000000.0,-2353000000.0,410000000.0,,,1922000000.0,-2353000000.0,410000000.0,-21000000.0,65000000.0,65000000.0,,-35000000.0,-2182000000.0,-18000000.0,,-171000000.0,-168000000.0,,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:39:21+00:00,-29000000.0,212000000.0,,10000000.0,-83000000.0,26000000.0,2426000000.0,-185000000.0,-368000000.0,597000000.0,,,-185000000.0,-368000000.0,597000000.0,54000000.0,238000000.0,238000000.0,,230000000.0,34000000.0,-54000000.0,-16000000.0,-357000000.0,-2447000000.0,-136000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3TTM,2014-10-01,2015-09-30,,-29000000.0,283300000.0,,14300000.0,64300000.0,35300000.0,2307400000.0,-397700000.0,-520100000.0,959000000.0,,,-397700000.0,-520100000.0,959000000.0,55500000.0,326400000.0,326400000.0,,285000000.0,22900000.0,-72200000.0,-16000000.0,-498000000.0,-2470700000.0,-197500000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3,2015-07-01,2015-09-30,,,73000000.0,,1000000.0,73000000.0,7000000.0,6000000.0,-236000000.0,-133000000.0,386000000.0,,,-236000000.0,-133000000.0,386000000.0,18000000.0,50000000.0,50000000.0,,190000000.0,12000000.0,-18000000.0,-16000000.0,-129000000.0,-98000000.0,-133000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-11 19:41:28+00:00,-29000000.0,139000000.0,,9000000.0,-156000000.0,19000000.0,2420000000.0,51000000.0,-235000000.0,211000000.0,,,51000000.0,-235000000.0,211000000.0,36000000.0,188000000.0,188000000.0,,40000000.0,22000000.0,-36000000.0,,-228000000.0,-2349000000.0,-3000000.0,
