company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q1,,2015-03-31,2015-05-08 17:23:23+00:00,1271200000.0,1043700000.0,-642100000.0,228800000.0,,1149800000.0,,180100000.0,2177800000.0,,3152100000.0,,1033200000.0,2423600000.0,212700000.0,183400000.0,1132300000.0,162200000.0,243300000.0,,,,591200000.0,,4349800000.0,344700000.0,7660500000.0,940700000.0,2467900000.0,2039300000.0,940700000.0,1153400000.0,6507100000.0,7660500000.0,2769000000.0,4467800000.0,-3916800000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,FY,,2016-12-31,2018-02-28 21:58:22+00:00,2033000000.0,1491000000.0,-941000000.0,597000000.0,,1038000000.0,,315000000.0,5095000000.0,1934000000.0,7310000000.0,,1413000000.0,4387000000.0,106000000.0,439000000.0,1497000000.0,152000000.0,399000000.0,,,-1401000000.0,1104000000.0,417000000.0,4739000000.0,222000000.0,16173000000.0,3435000000.0,3653000000.0,2969000000.0,3435000000.0,3541000000.0,12632000000.0,16173000000.0,8133000000.0,9663000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3,,2016-09-30,2016-11-08 16:39:21+00:00,1864000000.0,1789000000.0,-616000000.0,645000000.0,,1019000000.0,,302000000.0,5211000000.0,2046000000.0,7724000000.0,,1418000000.0,4440000000.0,107000000.0,1065000000.0,1508000000.0,252000000.0,404000000.0,,,-1398000000.0,1259000000.0,,4708000000.0,373000000.0,17060000000.0,3713000000.0,4104000000.0,2943000000.0,3713000000.0,3820000000.0,13240000000.0,17060000000.0,8516000000.0,10297000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q2,,2016-06-30,2016-08-11 19:41:28+00:00,2168000000.0,1910000000.0,-593000000.0,6399000000.0,,995000000.0,294000000.0,361000000.0,5183000000.0,2052000000.0,8234000000.0,2124000000.0,1483000000.0,4396000000.0,103000000.0,1129000000.0,1527000000.0,,4699000000.0,,,,1236000000.0,,4733000000.0,3125000000.0,25077000000.0,3731000000.0,10086000000.0,10353000000.0,3731000000.0,3834000000.0,21243000000.0,25077000000.0,10595000000.0,10890000000.0,-1404000000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q1,,2016-03-31,2016-04-29 15:42:54+00:00,1259000000.0,1022000000.0,-609000000.0,205000000.0,,978000000.0,140000000.0,158000000.0,2251000000.0,,5408000000.0,2099000000.0,956000000.0,2730000000.0,10000000.0,215000000.0,1126000000.0,,424000000.0,,,,656000000.0,,4412000000.0,391000000.0,10059000000.0,1068000000.0,2323000000.0,2232000000.0,1068000000.0,1078000000.0,8981000000.0,10059000000.0,5006000000.0,6749000000.0,-3713000000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,FY,,2017-12-31,2019-02-22 15:17:23+00:00,2762000000.0,1634000000.0,-656000000.0,448000000.0,,1084000000.0,,352000000.0,4933000000.0,2462000000.0,6518000000.0,,1526000000.0,4610000000.0,105000000.0,695000000.0,1463000000.0,150000000.0,540000000.0,,,-1474000000.0,1406000000.0,340000000.0,4987000000.0,453000000.0,17169000000.0,3941000000.0,3758000000.0,4107000000.0,3941000000.0,4046000000.0,13123000000.0,17169000000.0,8801000000.0,9016000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q3,,2017-09-30,2017-11-06 15:50:58+00:00,2419000000.0,1793000000.0,-925000000.0,556000000.0,,1072000000.0,,298000000.0,4908000000.0,2490000000.0,7104000000.0,,1433000000.0,4525000000.0,109000000.0,655000000.0,1406000000.0,148000000.0,609000000.0,,,-1481000000.0,1150000000.0,422000000.0,4863000000.0,452000000.0,17003000000.0,3529000000.0,3930000000.0,3778000000.0,3529000000.0,3638000000.0,13365000000.0,17003000000.0,8548000000.0,9587000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q2,,2017-06-30,2017-08-09 16:29:37+00:00,2146000000.0,1637000000.0,-919000000.0,433000000.0,,1060000000.0,,291000000.0,4858000000.0,2512000000.0,7226000000.0,,1524000000.0,4424000000.0,106000000.0,633000000.0,1429000000.0,171000000.0,591000000.0,,,-1386000000.0,1162000000.0,373000000.0,4849000000.0,322000000.0,16721000000.0,3604000000.0,3765000000.0,3350000000.0,3604000000.0,3710000000.0,13011000000.0,16721000000.0,8532000000.0,9661000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q1,,2017-03-31,2017-05-05 18:43:18+00:00,1830000000.0,1695000000.0,-813000000.0,458000000.0,,1040000000.0,,264000000.0,5152000000.0,1917000000.0,7476000000.0,,1554000000.0,4403000000.0,104000000.0,855000000.0,1487000000.0,200000000.0,427000000.0,,,-1392000000.0,1265000000.0,85000000.0,4784000000.0,497000000.0,16644000000.0,3619000000.0,3907000000.0,3018000000.0,3619000000.0,3723000000.0,12921000000.0,16644000000.0,8334000000.0,9903000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,FY,,2018-12-31,2020-02-19 17:20:47+00:00,3095000000.0,1802000000.0,-835000000.0,721000000.0,,1157000000.0,,289000000.0,4475000000.0,2188000000.0,6510000000.0,,1271000000.0,4542000000.0,104000000.0,645000000.0,1455000000.0,146000000.0,492000000.0,,,-2205000000.0,1409000000.0,287000000.0,5341000000.0,219000000.0,16554000000.0,3458000000.0,3940000000.0,4095000000.0,3458000000.0,3562000000.0,12992000000.0,16554000000.0,8072000000.0,8897000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q3,,2018-09-30,2018-11-02 13:08:47+00:00,2953000000.0,1872000000.0,-800000000.0,598000000.0,,1142000000.0,,260000000.0,4497000000.0,2247000000.0,6523000000.0,,1243000000.0,4508000000.0,105000000.0,672000000.0,1421000000.0,147000000.0,450000000.0,,,-1926000000.0,1358000000.0,296000000.0,5224000000.0,150000000.0,16470000000.0,3640000000.0,3860000000.0,3813000000.0,3640000000.0,3745000000.0,12725000000.0,16470000000.0,8102000000.0,8912000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q2,,2018-06-30,2018-08-03 15:26:53+00:00,2739000000.0,2013000000.0,-767000000.0,549000000.0,,1120000000.0,,256000000.0,4516000000.0,2305000000.0,7171000000.0,,1257000000.0,4473000000.0,106000000.0,666000000.0,1452000000.0,1056000000.0,783000000.0,,,-1663000000.0,1366000000.0,297000000.0,5199000000.0,176000000.0,17535000000.0,3889000000.0,4875000000.0,3954000000.0,3889000000.0,3995000000.0,13540000000.0,17535000000.0,8187000000.0,9586000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q1,,2018-03-31,2018-05-04 16:00:07+00:00,2822000000.0,2090000000.0,-673000000.0,477000000.0,,1100000000.0,,221000000.0,4970000000.0,2432000000.0,7131000000.0,,1447000000.0,4727000000.0,105000000.0,690000000.0,1484000000.0,146000000.0,525000000.0,,,-1508000000.0,1442000000.0,383000000.0,5114000000.0,337000000.0,17731000000.0,4033000000.0,4160000000.0,3905000000.0,4033000000.0,4138000000.0,13593000000.0,17731000000.0,8844000000.0,9688000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,FY,,2019-12-31,2020-05-08 15:43:33+00:00,3136000000.0,1631000000.0,-910000000.0,1798000000.0,,1178000000.0,,285000000.0,4419000000.0,2002000000.0,6337000000.0,,1274000000.0,4470000000.0,70000000.0,561000000.0,1486000000.0,181000000.0,676000000.0,,,-3122000000.0,1585000000.0,380000000.0,5803000000.0,1480000000.0,17360000000.0,2949000000.0,4884000000.0,5577000000.0,2949000000.0,3019000000.0,14341000000.0,17360000000.0,8006000000.0,8764000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q3,,2019-09-30,2019-11-01 13:56:54+00:00,2658000000.0,1957000000.0,-716000000.0,483000000.0,,1177000000.0,,256000000.0,4371000000.0,2027000000.0,6623000000.0,,1180000000.0,4320000000.0,100000000.0,602000000.0,1383000000.0,209000000.0,498000000.0,,,-2790000000.0,1690000000.0,391000000.0,5694000000.0,361000000.0,16237000000.0,3365000000.0,3829000000.0,3773000000.0,3365000000.0,3465000000.0,12772000000.0,16237000000.0,8088000000.0,8999000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q2,,2019-06-30,2019-08-02 13:41:02+00:00,2739000000.0,1956000000.0,-797000000.0,764000000.0,,1172000000.0,,256000000.0,4433000000.0,2104000000.0,6916000000.0,,1183000000.0,4385000000.0,104000000.0,606000000.0,1465000000.0,630000000.0,747000000.0,,,-2566000000.0,1654000000.0,424000000.0,5651000000.0,392000000.0,17109000000.0,3460000000.0,4533000000.0,4134000000.0,3460000000.0,3564000000.0,13545000000.0,17109000000.0,8191000000.0,9411000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q1,,2019-03-31,2019-05-03 13:39:11+00:00,2739000000.0,1885000000.0,-789000000.0,603000000.0,,1154000000.0,,224000000.0,4410000000.0,2137000000.0,6719000000.0,,1275000000.0,4360000000.0,103000000.0,625000000.0,1479000000.0,636000000.0,673000000.0,,,-2323000000.0,1617000000.0,416000000.0,5504000000.0,399000000.0,16923000000.0,3546000000.0,4399000000.0,4035000000.0,3546000000.0,3649000000.0,13274000000.0,16923000000.0,8164000000.0,9239000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2020.0,Q1,,2020-03-31,2020-05-08 15:43:33+00:00,2613000000.0,1862000000.0,-1139000000.0,801000000.0,,1151000000.0,,236000000.0,4270000000.0,1914000000.0,7476000000.0,,1354000000.0,4499000000.0,70000000.0,547000000.0,1435000000.0,224000000.0,632000000.0,,,-3159000000.0,1621000000.0,384000000.0,5777000000.0,522000000.0,16545000000.0,2630000000.0,4241000000.0,4003000000.0,2630000000.0,2700000000.0,13845000000.0,16545000000.0,7805000000.0,9842000000.0,
