company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 16:50:48+00:00,1.67,1.67,0.2,249900000.0,1.65,142100000.0,319900000.0,315300000.0,4600000.0,319500000.0,400000.0,5699500000.0,6826100000.0,14500000.0,-7100000.0,43800000.0,259400000.0,5699500000.0,1126600000.0,137700000.0,546000000.0,580600000.0,-137700000.0,442900000.0,6826100000.0,191300000.0,191714000.0,194038000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2009.0,FY,2009-01-01,2009-12-31,2012-02-22 13:39:27+00:00,2.07,2.07,0.2,243100000.0,2.04,159800000.0,388400000.0,390600000.0,-2200000.0,387900000.0,500000.0,5517900000.0,6710400000.0,13800000.0,-34800000.0,21400000.0,309000000.0,5517900000.0,1192500000.0,117200000.0,538700000.0,653800000.0,-117200000.0,536600000.0,6710400000.0,187400000.0,187572000.0,189978000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2009.0,Q3,2009-06-29,2009-09-27,2010-11-03 19:27:12+00:00,1.1,1.1,,59900000.0,1.09,55100000.0,103800000.0,109000000.0,-5200000.0,103700000.0,100000.0,1471600000.0,1812300000.0,5500000.0,0.0,10100000.0,83200000.0,1471600000.0,340700000.0,28900000.0,153200000.0,187500000.0,-28900000.0,158600000.0,1812300000.0,94300000.0,94300000.0,95100000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2009.0,Q2,2009-03-31,2009-06-28,2010-08-04 16:58:15+00:00,1.42,1.42,,58600000.0,1.4,50000000.0,133500000.0,135100000.0,-1600000.0,133300000.0,200000.0,1436100000.0,1744600000.0,5200000.0,-34800000.0,7200000.0,72900000.0,1436100000.0,308500000.0,24700000.0,103900000.0,204600000.0,-24700000.0,179900000.0,1744600000.0,93900000.0,93900000.0,95200000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 13:48:42+00:00,2.59,2.59,0.2,265500000.0,2.55,175800000.0,473700000.0,548600000.0,-74900000.0,468000000.0,5700000.0,6254100000.0,7630000000.0,118000000.0,,-11000000.0,356800000.0,6254100000.0,1375900000.0,158200000.0,611300000.0,764600000.0,-158200000.0,606400000.0,7630000000.0,180700000.0,180746000.0,183538000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q3,2010-06-28,2010-09-26,2011-11-07 16:22:35+00:00,1.27,1.27,0.05,67100000.0,1.25,60500000.0,227500000.0,222200000.0,5300000.0,227500000.0,,1653400000.0,2035000000.0,85800000.0,,-11600000.0,93000000.0,1653400000.0,381600000.0,36200000.0,148500000.0,233100000.0,-36200000.0,196900000.0,2035000000.0,179264000.0,179264000.0,179264000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2010.0,Q2,2010-03-31,2010-06-27,2011-08-09 16:24:25+00:00,0.37,0.37,0.05,62400000.0,0.37,60800000.0,69000000.0,144600000.0,-75600000.0,69000000.0,,1643100000.0,2007500000.0,28000000.0,,2300000.0,77600000.0,1643100000.0,364400000.0,44700000.0,142300000.0,222100000.0,-44700000.0,177400000.0,2007500000.0,184200000.0,184200000.0,184200000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q4,2011-10-03,2011-12-31,,0.47,0.47,0.07,78900000.0,0.47,41100000.0,85500000.0,84900000.0,600000.0,77500000.0,8000000.0,1702800000.0,2051700000.0,8200000.0,,10600000.0,99200000.0,1702800000.0,348900000.0,42400000.0,188700000.0,160200000.0,-42400000.0,117800000.0,2051700000.0,165100000.0,165275000.0,168590000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 13:11:42+00:00,2.69,2.69,0.28,301100000.0,2.63,201300000.0,466300000.0,468600000.0,-2300000.0,444000000.0,22300000.0,7081200000.0,8630900000.0,10100000.0,,30300000.0,381400000.0,7081200000.0,1549700000.0,177100000.0,712800000.0,836900000.0,-177100000.0,659800000.0,8630900000.0,165100000.0,165275000.0,168590000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q3YTD,2011-01-01,2011-10-02,,2.24,2.24,0.21,222200000.0,2.24,160200000.0,380800000.0,383700000.0,-2900000.0,366500000.0,14300000.0,5378400000.0,6579200000.0,1900000.0,,19700000.0,282200000.0,5378400000.0,1200800000.0,134700000.0,524100000.0,676700000.0,-134700000.0,542000000.0,6579200000.0,163898000.0,163898000.0,163898000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q3,2011-07-04,2011-10-02,2012-11-09 13:06:15+00:00,0.81,0.81,0.07,74500000.0,0.79,47600000.0,137500000.0,138800000.0,-1300000.0,132100000.0,5400000.0,1862200000.0,2258300000.0,800000.0,,3300000.0,89700000.0,1862200000.0,396100000.0,43000000.0,167500000.0,228600000.0,-43000000.0,185600000.0,2258300000.0,163898000.0,163898000.0,163898000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q2YTD,2011-01-01,2011-07-03,,1.4,1.4,0.14,147700000.0,1.4,112600000.0,243300000.0,244900000.0,-1600000.0,234400000.0,8900000.0,3516200000.0,4320900000.0,1100000.0,,16400000.0,192500000.0,3516200000.0,804700000.0,91700000.0,356600000.0,448100000.0,-91700000.0,356400000.0,4320900000.0,167197000.0,167197000.0,167197000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q2,2011-04-04,2011-07-03,2012-08-03 14:26:48+00:00,0.86,0.86,0.07,74100000.0,0.84,64600000.0,145100000.0,145400000.0,-300000.0,143100000.0,2000000.0,1885500000.0,2309700000.0,1100000.0,,2900000.0,93100000.0,1885500000.0,424200000.0,45200000.0,170100000.0,254100000.0,-45200000.0,208900000.0,2309700000.0,167197000.0,167197000.0,167197000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2011.0,Q1,2011-01-01,2011-04-03,2012-05-07 14:58:15+00:00,0.54,0.54,0.07,73600000.0,0.53,48000000.0,98200000.0,99500000.0,-1300000.0,91300000.0,6900000.0,1630700000.0,2011200000.0,,,13500000.0,99400000.0,1630700000.0,380500000.0,46500000.0,186500000.0,194000000.0,-46500000.0,147500000.0,2011200000.0,169189000.0,169189000.0,169189000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q4,2012-10-01,2012-12-31,,0.35,0.35,0.1,72700000.0,0.35,42500000.0,64000000.0,63900000.0,100000.0,53400000.0,10600000.0,1729400000.0,2114200000.0,-300000.0,,58800000.0,101000000.0,1729400000.0,384800000.0,45600000.0,232500000.0,152300000.0,-45600000.0,106700000.0,2114200000.0,154800000.0,154648000.0,158084000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 15:05:26+00:00,2.56,2.56,0.4,282900000.0,2.5,172200000.0,419300000.0,422100000.0,-2800000.0,396300000.0,23000000.0,7174000000.0,8735700000.0,-1300000.0,,102800000.0,385500000.0,7174000000.0,1561700000.0,194900000.0,771200000.0,790500000.0,-194900000.0,595600000.0,8735700000.0,154800000.0,154648000.0,158084000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.23,2.23,0.3,210200000.0,2.23,129700000.0,355300000.0,358200000.0,-2900000.0,342900000.0,12400000.0,5444600000.0,6621500000.0,-1000000.0,,44000000.0,284500000.0,5444600000.0,1176900000.0,149300000.0,538700000.0,638200000.0,-149300000.0,488900000.0,6621500000.0,153604000.0,153604000.0,153604000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3TTM,2011-10-03,2012-09-30,,2.74,2.74,0.38,289100000.0,2.74,170800000.0,440800000.0,443100000.0,-2300000.0,420400000.0,20400000.0,7147400000.0,8673200000.0,7200000.0,,54600000.0,383700000.0,7147400000.0,1525800000.0,191700000.0,727400000.0,798400000.0,-191700000.0,606700000.0,8673200000.0,153604000.0,153604000.0,153604000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q3,2012-07-02,2012-09-30,2013-10-30 15:26:34+00:00,0.75,0.75,0.1,74700000.0,0.73,51700000.0,119700000.0,121900000.0,-2200000.0,115100000.0,4600000.0,1866100000.0,2282500000.0,-800000.0,,36800000.0,86300000.0,1866100000.0,416400000.0,44200000.0,197800000.0,218600000.0,-44200000.0,174400000.0,2282500000.0,153604000.0,153604000.0,153604000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2YTD,2012-01-01,2012-07-01,,1.46,1.46,0.2,135500000.0,1.46,78000000.0,235600000.0,236300000.0,-700000.0,227800000.0,7800000.0,3578500000.0,4339000000.0,-200000.0,,7200000.0,198200000.0,3578500000.0,760500000.0,105100000.0,340900000.0,419600000.0,-105100000.0,314500000.0,4339000000.0,155526000.0,155526000.0,155526000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2TTM,2011-07-04,2012-07-01,,2.81,2.81,0.34,288900000.0,2.81,166700000.0,458600000.0,460000000.0,-1400000.0,437400000.0,21200000.0,7143500000.0,8649000000.0,8800000.0,,21100000.0,387100000.0,7143500000.0,1505500000.0,190500000.0,697100000.0,808400000.0,-190500000.0,617900000.0,8649000000.0,155526000.0,155526000.0,155526000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q2,2012-04-02,2012-07-01,2013-08-05 17:09:57+00:00,0.9,0.9,0.1,66500000.0,0.88,50000000.0,142500000.0,142900000.0,-400000.0,139500000.0,3000000.0,1890800000.0,2296300000.0,,,2800000.0,98600000.0,1890800000.0,405500000.0,44700000.0,167900000.0,237600000.0,-44700000.0,192900000.0,2296300000.0,155526000.0,155526000.0,155526000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q1TTM,2011-04-04,2012-04-01,,2.8,2.8,0.31,296500000.0,2.8,181300000.0,461200000.0,462500000.0,-1300000.0,441000000.0,20200000.0,7138200000.0,8662400000.0,9900000.0,,21200000.0,381600000.0,7138200000.0,1524200000.0,191000000.0,699300000.0,824900000.0,-191000000.0,633900000.0,8662400000.0,157530000.0,157530000.0,157530000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2012.0,Q1,2012-01-01,2012-04-01,2013-05-06 11:12:28+00:00,0.56,0.56,0.1,69000000.0,0.55,28000000.0,93100000.0,93400000.0,-300000.0,88300000.0,4800000.0,1687700000.0,2042700000.0,-200000.0,,4400000.0,99600000.0,1687700000.0,355000000.0,60400000.0,173000000.0,182000000.0,-60400000.0,121600000.0,2042700000.0,157530000.0,157530000.0,157530000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:54:03+00:00,2.79,2.79,0.52,299900000.0,2.73,149600000.0,435000000.0,434600000.0,400000.0,406800000.0,28200000.0,6875400000.0,8468100000.0,600000.0,,78800000.0,418600000.0,6875400000.0,1592700000.0,211800000.0,797300000.0,795400000.0,-211800000.0,583600000.0,8468100000.0,145800000.0,145943000.0,149223000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q4,2013-10-01,2013-12-31,,0.86,0.86,0.13,76300000.0,0.85,56600000.0,134600000.0,134600000.0,,124500000.0,10100000.0,1586100000.0,1996800000.0,-300000.0,,-10300000.0,107400000.0,1586100000.0,410700000.0,45800000.0,173400000.0,237300000.0,-45800000.0,191500000.0,1996800000.0,145800000.0,145943000.0,149223000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.95,1.95,0.39,223600000.0,1.95,93000000.0,300400000.0,300000000.0,400000.0,282300000.0,18100000.0,5289300000.0,6471300000.0,900000.0,,89100000.0,311200000.0,5289300000.0,1182000000.0,166000000.0,623900000.0,558100000.0,-166000000.0,392100000.0,6471300000.0,144714000.0,144714000.0,144714000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.32,2.32,0.5,296300000.0,2.32,135500000.0,364400000.0,363900000.0,500000.0,335700000.0,28700000.0,7018700000.0,8585500000.0,600000.0,,147900000.0,412200000.0,7018700000.0,1566800000.0,211600000.0,856400000.0,710400000.0,-211600000.0,498800000.0,8585500000.0,144714000.0,144714000.0,144714000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 13:20:50+00:00,0.8,0.8,0.13,76600000.0,0.78,44100000.0,121900000.0,121600000.0,300000.0,115200000.0,6700000.0,1846900000.0,2277900000.0,900000.0,,43800000.0,99000000.0,1846900000.0,431000000.0,46800000.0,219400000.0,211600000.0,-46800000.0,164800000.0,2277900000.0,144714000.0,144714000.0,144714000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.14,1.14,0.26,147000000.0,1.14,48900000.0,178500000.0,178400000.0,100000.0,167100000.0,11400000.0,3442400000.0,4193400000.0,,,45300000.0,212200000.0,3442400000.0,751000000.0,119200000.0,404500000.0,346500000.0,-119200000.0,227300000.0,4193400000.0,147088000.0,147088000.0,147088000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2TTM,2012-07-02,2013-06-30,,2.28,2.28,0.47,294400000.0,2.28,143100000.0,362200000.0,364200000.0,-2000000.0,335600000.0,26600000.0,7037900000.0,8590100000.0,-1100000.0,,140900000.0,399500000.0,7037900000.0,1552200000.0,209000000.0,834800000.0,717400000.0,-209000000.0,508400000.0,8590100000.0,147088000.0,147088000.0,147088000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 14:15:05+00:00,0.65,0.65,0.13,74500000.0,0.63,30800000.0,99100000.0,99100000.0,,95100000.0,4000000.0,1798900000.0,2202400000.0,800000.0,,22600000.0,102900000.0,1798900000.0,403500000.0,74400000.0,200000000.0,203500000.0,-74400000.0,129100000.0,2202400000.0,147088000.0,147088000.0,147088000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q1TTM,2012-04-02,2013-03-31,,2.55,2.55,0.44,286400000.0,2.55,162300000.0,405600000.0,408000000.0,-2400000.0,380000000.0,25600000.0,7129800000.0,8684000000.0,-1900000.0,,121100000.0,395200000.0,7129800000.0,1554200000.0,179300000.0,802700000.0,751500000.0,-179300000.0,572200000.0,8684000000.0,148976000.0,148976000.0,148976000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:01:59+00:00,0.48,0.48,0.13,72500000.0,0.47,18100000.0,79400000.0,79300000.0,100000.0,72000000.0,7400000.0,1643500000.0,1991000000.0,-800000.0,,22700000.0,109300000.0,1643500000.0,347500000.0,44800000.0,204500000.0,143000000.0,-44800000.0,98200000.0,1991000000.0,148976000.0,148976000.0,148976000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,FY,2014-01-01,2014-12-31,2017-03-02 17:21:35+00:00,3.39,3.39,0.52,281000000.0,3.3,150000000.0,498000000.0,498000000.0,,470000000.0,28000000.0,6903000000.0,8570000000.0,2000000.0,,81000000.0,466000000.0,6903000000.0,1667000000.0,193000000.0,828000000.0,839000000.0,-193000000.0,646000000.0,8570000000.0,138600000.0,138508000.0,142430000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q4,2014-10-01,2014-12-31,,0.55,0.55,0.13,71300000.0,0.55,10400000.0,88400000.0,88400000.0,,76000000.0,12400000.0,1636400000.0,2032400000.0,100000.0,,63200000.0,123800000.0,1636400000.0,396000000.0,39000000.0,258300000.0,137700000.0,-39000000.0,98700000.0,2032400000.0,138600000.0,138508000.0,142430000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:14:02+00:00,1.07,1.07,0.13,71300000.0,1.04,39800000.0,148400000.0,148400000.0,,147400000.0,1000000.0,1807300000.0,2238900000.0,300000.0,,9200000.0,123100000.0,1807300000.0,431600000.0,40100000.0,203600000.0,228000000.0,-40100000.0,187900000.0,2238900000.0,137800000.0,138010000.0,142090000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.85,2.85,0.4,209700000.0,2.85,139600000.0,409600000.0,409600000.0,,394000000.0,15600000.0,5266600000.0,6537600000.0,1900000.0,,17800000.0,342200000.0,5266600000.0,1271000000.0,154000000.0,569700000.0,701300000.0,-154000000.0,547300000.0,6537600000.0,137800000.0,138010000.0,142090000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.76,3.76,0.53,286000000.0,3.76,196200000.0,544200000.0,544200000.0,,518500000.0,25700000.0,6852700000.0,8534400000.0,1600000.0,,7500000.0,449600000.0,6852700000.0,1681700000.0,199800000.0,743100000.0,938600000.0,-199800000.0,738800000.0,8534400000.0,137800000.0,138010000.0,142090000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.77,1.77,0.26,138400000.0,1.77,99800000.0,261200000.0,261200000.0,,246600000.0,14600000.0,3459300000.0,4298700000.0,1600000.0,,8600000.0,219100000.0,3459300000.0,839400000.0,113900000.0,366100000.0,473300000.0,-113900000.0,359400000.0,4298700000.0,139200000.0,139012000.0,142860000.0
