company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-26 16:22:10+00:00,,24558000.0,,,47314000.0,842000.0,174467000.0,137229000.0,,-129862000.0,-370527000.0,654965000.0,-129862000.0,-370527000.0,654965000.0,154576000.0,6057000.0,6057000.0,402569000.0,-60574000.0,,,-1059972000.0,-48774000.0,,-206517000.0,737377000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2009.0,Q2TTM,2008-07-01,2009-06-30,,-140803000.0,27536000.0,9799000.0,,77858000.0,2139000.0,81803000.0,164933000.0,,-388426000.0,-661659000.0,850888000.0,-388426000.0,-661659000.0,850888000.0,-199197000.0,-72848000.0,-72848000.0,736539000.0,-66836000.0,,,-1288233000.0,-60035000.0,,-486523000.0,825273000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2009.0,Q2,2009-04-01,2009-06-30,,,8251000.0,,,14292000.0,,151808000.0,78889000.0,,22003000.0,-127448000.0,327791000.0,22003000.0,-127448000.0,327791000.0,222346000.0,13401000.0,13401000.0,140039000.0,-18452000.0,,,-401344000.0,-13837000.0,,-38434000.0,287733000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-27 17:06:24+00:00,,16523000.0,,,36041000.0,2139000.0,179047000.0,83694000.0,,10732000.0,-113360000.0,418501000.0,10732000.0,-113360000.0,418501000.0,315873000.0,-78539000.0,-78539000.0,265429000.0,-34528000.0,,,-511050000.0,-26294000.0,,-38434000.0,421845000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 17:17:45+00:00,,8272000.0,,,21749000.0,2139000.0,27239000.0,4805000.0,,-11271000.0,14088000.0,90710000.0,-11271000.0,14088000.0,90710000.0,93527000.0,-91940000.0,-91940000.0,125390000.0,-16076000.0,,,-109706000.0,-12457000.0,,,134112000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q4,2010-10-01,2010-12-31,,-449000000.0,23000000.0,15000000.0,,21000000.0,,-41000000.0,564000000.0,691000000.0,1169000000.0,-1245000000.0,452000000.0,1169000000.0,-1245000000.0,452000000.0,376000000.0,266000000.0,266000000.0,183000000.0,-39000000.0,-4000000.0,-57000000.0,-1509000000.0,-27000000.0,15000000.0,-5000000.0,744000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,FY,2010-01-01,2010-12-31,2013-01-30 16:26:20+00:00,-599000000.0,59000000.0,15000000.0,0.0,79000000.0,,-227000000.0,936000000.0,691000000.0,1033000000.0,-2179000000.0,1371000000.0,1033000000.0,-2179000000.0,1371000000.0,225000000.0,1082000000.0,1082000000.0,378000000.0,-136000000.0,-4000000.0,-178000000.0,-2934000000.0,-109000000.0,,-280000000.0,1467000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q3TTM,2009-10-01,2010-09-30,,-315000000.0,42442000.0,17000000.0,,84686000.0,-842000.0,-227467000.0,461771000.0,,-285138000.0,-1065473000.0,1251035000.0,-285138000.0,-1065473000.0,1251035000.0,-99576000.0,874943000.0,874943000.0,476431000.0,-120426000.0,,-121000000.0,-1506028000.0,-100226000.0,-15000000.0,-490483000.0,856623000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q3,2010-07-01,2010-09-30,,-48000000.0,12000000.0,,,20000000.0,,-17000000.0,126000000.0,,51000000.0,-664000000.0,455000000.0,51000000.0,-664000000.0,455000000.0,-158000000.0,328000000.0,328000000.0,112000000.0,-34000000.0,,-41000000.0,-934000000.0,-35000000.0,,,353000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-25 16:45:55+00:00,-150000000.0,36000000.0,,,58000000.0,,-186000000.0,372000000.0,,-136000000.0,-934000000.0,919000000.0,-136000000.0,-934000000.0,919000000.0,-151000000.0,816000000.0,816000000.0,195000000.0,-97000000.0,,-121000000.0,-1425000000.0,-82000000.0,-15000000.0,-275000000.0,723000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q2TTM,2009-07-01,2010-06-30,,-267000000.0,38477000.0,17000000.0,,75959000.0,-2139000.0,-215047000.0,389306000.0,,-476732000.0,-658640000.0,1032499000.0,-476732000.0,-658640000.0,1032499000.0,-102873000.0,631539000.0,631539000.0,501571000.0,-112472000.0,,-80000000.0,-1120950000.0,-87706000.0,-15000000.0,-658566000.0,819155000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q2,2010-04-01,2010-06-30,,,14000000.0,,,18000000.0,,-71000000.0,164000000.0,,-31000000.0,-269000000.0,196000000.0,-31000000.0,-269000000.0,196000000.0,-104000000.0,278000000.0,278000000.0,-43000000.0,-33000000.0,,-40000000.0,-421000000.0,-29000000.0,-1000000.0,-121000000.0,181000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-25 16:38:27+00:00,-102000000.0,24000000.0,,,38000000.0,,-169000000.0,246000000.0,,-187000000.0,-270000000.0,464000000.0,-187000000.0,-270000000.0,464000000.0,7000000.0,488000000.0,488000000.0,83000000.0,-63000000.0,,-80000000.0,-491000000.0,-47000000.0,-15000000.0,-275000000.0,370000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q1TTM,2009-04-01,2010-03-31,,-267000000.0,32728000.0,17000000.0,,72251000.0,-2139000.0,7761000.0,304195000.0,,-423729000.0,-517088000.0,1164290000.0,-423729000.0,-517088000.0,1164290000.0,223473000.0,366940000.0,366940000.0,684610000.0,-97924000.0,,-40000000.0,-1101294000.0,-72543000.0,-14000000.0,-576000000.0,925888000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2010.0,Q1,2010-01-01,2010-03-31,2011-04-26 16:56:00+00:00,-102000000.0,10000000.0,,,20000000.0,,-98000000.0,82000000.0,,-156000000.0,-1000000.0,268000000.0,-156000000.0,-1000000.0,268000000.0,111000000.0,210000000.0,210000000.0,126000000.0,-30000000.0,,-40000000.0,-70000000.0,-18000000.0,-14000000.0,-154000000.0,189000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q4,2011-10-01,2011-12-31,,,19000000.0,23000000.0,14000000.0,29000000.0,,80000000.0,90000000.0,494000000.0,503000000.0,828000000.0,482000000.0,503000000.0,828000000.0,482000000.0,1813000000.0,254000000.0,254000000.0,100000000.0,-32000000.0,-2000000.0,-49000000.0,-235000000.0,-22000000.0,,,1087000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,FY,2011-01-01,2011-12-31,2014-01-30 17:11:32+00:00,-347000000.0,84000000.0,23000000.0,14000000.0,108000000.0,,108000000.0,348000000.0,494000000.0,-177000000.0,863000000.0,1838000000.0,-177000000.0,863000000.0,1838000000.0,2524000000.0,927000000.0,927000000.0,611000000.0,-155000000.0,-2000000.0,-194000000.0,-2768000000.0,-163000000.0,0.0,-670000000.0,4143000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q3TTM,2010-10-01,2011-09-30,,-796000000.0,88000000.0,15000000.0,,100000000.0,,-13000000.0,822000000.0,691000000.0,489000000.0,-1210000000.0,1808000000.0,489000000.0,-1210000000.0,1808000000.0,1087000000.0,939000000.0,939000000.0,694000000.0,-162000000.0,-4000000.0,-202000000.0,-4042000000.0,-168000000.0,15000000.0,-675000000.0,3800000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q3,2011-07-01,2011-09-30,,-3000000.0,20000000.0,,,28000000.0,,58000000.0,42000000.0,,-38000000.0,40000000.0,534000000.0,-38000000.0,40000000.0,534000000.0,536000000.0,270000000.0,270000000.0,158000000.0,-32000000.0,,-48000000.0,-1109000000.0,-44000000.0,,,1196000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-23 16:59:18+00:00,-347000000.0,65000000.0,,,79000000.0,,28000000.0,258000000.0,0.0,-680000000.0,35000000.0,1356000000.0,-680000000.0,35000000.0,1356000000.0,711000000.0,673000000.0,673000000.0,511000000.0,-123000000.0,,-145000000.0,-2533000000.0,-141000000.0,,-670000000.0,3056000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q2TTM,2010-07-01,2011-06-30,,-841000000.0,80000000.0,15000000.0,,92000000.0,,-88000000.0,906000000.0,691000000.0,578000000.0,-1914000000.0,1729000000.0,578000000.0,-1914000000.0,1729000000.0,393000000.0,997000000.0,997000000.0,648000000.0,-164000000.0,-4000000.0,-195000000.0,-3867000000.0,-159000000.0,15000000.0,-675000000.0,2957000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q2,2011-04-01,2011-06-30,,-344000000.0,23000000.0,,,28000000.0,,64000000.0,104000000.0,,-228000000.0,-101000000.0,489000000.0,-228000000.0,-101000000.0,489000000.0,160000000.0,175000000.0,175000000.0,199000000.0,-34000000.0,,-49000000.0,-770000000.0,-52000000.0,,-249000000.0,1065000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-24 16:48:17+00:00,-344000000.0,45000000.0,,,51000000.0,,-30000000.0,216000000.0,,-642000000.0,-5000000.0,822000000.0,-642000000.0,-5000000.0,822000000.0,175000000.0,403000000.0,403000000.0,353000000.0,-91000000.0,,-97000000.0,-1424000000.0,-97000000.0,,-670000000.0,1860000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q1TTM,2010-04-01,2011-03-31,,-497000000.0,71000000.0,15000000.0,,82000000.0,,-223000000.0,966000000.0,691000000.0,775000000.0,-2082000000.0,1436000000.0,775000000.0,-2082000000.0,1436000000.0,129000000.0,1100000000.0,1100000000.0,406000000.0,-163000000.0,-4000000.0,-186000000.0,-3518000000.0,-136000000.0,14000000.0,-547000000.0,2073000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 16:52:20+00:00,,22000000.0,,,23000000.0,,-94000000.0,112000000.0,,-414000000.0,96000000.0,333000000.0,-414000000.0,96000000.0,333000000.0,15000000.0,228000000.0,228000000.0,154000000.0,-57000000.0,,-48000000.0,-654000000.0,-45000000.0,,-421000000.0,795000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q4,2012-10-01,2012-12-31,,,81000000.0,25000000.0,27000000.0,39000000.0,,146000000.0,102000000.0,,-16000000.0,-376000000.0,593000000.0,-16000000.0,-376000000.0,593000000.0,201000000.0,251000000.0,251000000.0,76000000.0,-29000000.0,27000000.0,-57000000.0,-697000000.0,-55000000.0,,-32000000.0,349000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,FY,2012-01-01,2012-12-31,2015-01-29 17:02:54+00:00,-3582000000.0,311000000.0,25000000.0,27000000.0,134000000.0,,152000000.0,311000000.0,492000000.0,336000000.0,-4796000000.0,1931000000.0,336000000.0,-4796000000.0,1931000000.0,-2529000000.0,719000000.0,719000000.0,615000000.0,-153000000.0,27000000.0,-281000000.0,-2551000000.0,-244000000.0,0.0,-33000000.0,1554000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q3TTM,2011-10-01,2012-09-30,,-3582000000.0,249000000.0,23000000.0,14000000.0,124000000.0,,86000000.0,299000000.0,986000000.0,855000000.0,-3592000000.0,1820000000.0,855000000.0,-3592000000.0,1820000000.0,-917000000.0,722000000.0,722000000.0,639000000.0,-156000000.0,-2000000.0,-273000000.0,-2089000000.0,-211000000.0,,-1000000.0,2292000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q3,2012-07-01,2012-09-30,,-10000000.0,87000000.0,,,38000000.0,,109000000.0,53000000.0,492000000.0,451000000.0,-1018000000.0,621000000.0,451000000.0,-1018000000.0,621000000.0,54000000.0,220000000.0,220000000.0,167000000.0,-33000000.0,,-60000000.0,-1140000000.0,-65000000.0,,-1000000.0,197000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-22 17:15:56+00:00,-3582000000.0,230000000.0,,,95000000.0,,6000000.0,209000000.0,492000000.0,352000000.0,-4420000000.0,1338000000.0,352000000.0,-4420000000.0,1338000000.0,-2730000000.0,468000000.0,468000000.0,539000000.0,-124000000.0,,-224000000.0,-1854000000.0,-189000000.0,,-1000000.0,1205000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q2TTM,2011-07-01,2012-06-30,,-3575000000.0,182000000.0,23000000.0,14000000.0,114000000.0,,35000000.0,288000000.0,494000000.0,366000000.0,-2534000000.0,1733000000.0,366000000.0,-2534000000.0,1733000000.0,-435000000.0,772000000.0,772000000.0,630000000.0,-155000000.0,-2000000.0,-261000000.0,-2058000000.0,-190000000.0,,,3291000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q2,2012-04-01,2012-06-30,,-179000000.0,89000000.0,,,29000000.0,,-36000000.0,94000000.0,,-5000000.0,-307000000.0,349000000.0,-5000000.0,-307000000.0,349000000.0,37000000.0,160000000.0,160000000.0,107000000.0,-43000000.0,,-56000000.0,-380000000.0,-50000000.0,,,302000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-23 17:16:15+00:00,-3572000000.0,143000000.0,,,57000000.0,,-103000000.0,156000000.0,,-99000000.0,-3402000000.0,717000000.0,-99000000.0,-3402000000.0,717000000.0,-2784000000.0,248000000.0,248000000.0,372000000.0,-91000000.0,,-164000000.0,-714000000.0,-124000000.0,,0.0,1008000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q1TTM,2011-04-01,2012-03-31,,-3740000000.0,116000000.0,23000000.0,14000000.0,113000000.0,,135000000.0,298000000.0,494000000.0,143000000.0,-2328000000.0,1873000000.0,143000000.0,-2328000000.0,1873000000.0,-312000000.0,787000000.0,787000000.0,722000000.0,-146000000.0,-2000000.0,-254000000.0,-2448000000.0,-192000000.0,,-249000000.0,4054000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q1,2012-01-01,2012-03-31,2013-04-23 17:46:41+00:00,-3393000000.0,54000000.0,,,28000000.0,,-67000000.0,62000000.0,,-94000000.0,-3095000000.0,368000000.0,-94000000.0,-3095000000.0,368000000.0,-2821000000.0,88000000.0,88000000.0,265000000.0,-48000000.0,,-108000000.0,-334000000.0,-74000000.0,,0.0,706000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q4,2013-10-01,2013-12-31,,-142000000.0,56000000.0,18000000.0,40000000.0,51000000.0,,-1000000.0,240000000.0,,-152000000.0,-106000000.0,391000000.0,-152000000.0,-106000000.0,391000000.0,133000000.0,168000000.0,168000000.0,117000000.0,-26000000.0,-15000000.0,-64000000.0,-468000000.0,-56000000.0,-300000000.0,-2000000.0,575000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,FY,2013-01-01,2013-12-31,2015-01-29 17:02:54+00:00,-142000000.0,228000000.0,18000000.0,40000000.0,173000000.0,,-67000000.0,532000000.0,0.0,-749000000.0,-996000000.0,1785000000.0,-749000000.0,-996000000.0,1785000000.0,40000000.0,424000000.0,424000000.0,1027000000.0,-130000000.0,-15000000.0,-254000000.0,-2682000000.0,-228000000.0,-300000000.0,-597000000.0,2071000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q3TTM,2012-10-01,2013-09-30,,,253000000.0,25000000.0,27000000.0,161000000.0,,80000000.0,394000000.0,,-613000000.0,-1266000000.0,1987000000.0,-613000000.0,-1266000000.0,1987000000.0,108000000.0,507000000.0,507000000.0,986000000.0,-133000000.0,27000000.0,-247000000.0,-2911000000.0,-227000000.0,,-627000000.0,1845000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q3,2013-07-01,2013-09-30,,,56000000.0,,,44000000.0,,132000000.0,25000000.0,,-442000000.0,-351000000.0,672000000.0,-442000000.0,-351000000.0,672000000.0,-121000000.0,316000000.0,316000000.0,124000000.0,-26000000.0,,-63000000.0,-678000000.0,-64000000.0,,-378000000.0,391000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-21 17:20:12+00:00,0.0,172000000.0,,,122000000.0,,-66000000.0,292000000.0,0.0,-597000000.0,-890000000.0,1394000000.0,-597000000.0,-890000000.0,1394000000.0,-93000000.0,256000000.0,256000000.0,910000000.0,-104000000.0,0.0,-190000000.0,-2214000000.0,-172000000.0,0.0,-595000000.0,1496000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q2TTM,2012-07-01,2013-06-30,,-10000000.0,284000000.0,25000000.0,27000000.0,155000000.0,,57000000.0,422000000.0,492000000.0,280000000.0,-1933000000.0,1936000000.0,280000000.0,-1933000000.0,1936000000.0,283000000.0,411000000.0,411000000.0,1029000000.0,-140000000.0,27000000.0,-244000000.0,-3373000000.0,-228000000.0,,-250000000.0,1651000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q2,2013-04-01,2013-06-30,,,58000000.0,,,39000000.0,,-148000000.0,199000000.0,,-13000000.0,-418000000.0,334000000.0,-13000000.0,-418000000.0,334000000.0,-97000000.0,-251000000.0,-251000000.0,636000000.0,-38000000.0,,-64000000.0,-917000000.0,-67000000.0,,-110000000.0,566000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-22 17:02:44+00:00,0.0,116000000.0,,,78000000.0,,-198000000.0,267000000.0,,-155000000.0,-539000000.0,722000000.0,-155000000.0,-539000000.0,722000000.0,28000000.0,-60000000.0,-60000000.0,786000000.0,-78000000.0,0.0,-127000000.0,-1536000000.0,-108000000.0,,-217000000.0,1105000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q1TTM,2012-04-01,2013-03-31,,-189000000.0,315000000.0,25000000.0,27000000.0,145000000.0,,169000000.0,317000000.0,492000000.0,288000000.0,-1822000000.0,1951000000.0,288000000.0,-1822000000.0,1951000000.0,417000000.0,822000000.0,822000000.0,500000000.0,-145000000.0,27000000.0,-236000000.0,-2836000000.0,-211000000.0,,-140000000.0,1387000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:15:26+00:00,,58000000.0,,,39000000.0,,-50000000.0,68000000.0,,-142000000.0,-121000000.0,388000000.0,-142000000.0,-121000000.0,388000000.0,125000000.0,191000000.0,191000000.0,150000000.0,-40000000.0,0.0,-63000000.0,-619000000.0,-41000000.0,,-107000000.0,539000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q4,2014-10-01,2014-12-31,,-5000000.0,45000000.0,27000000.0,43000000.0,37000000.0,,47000000.0,198000000.0,,-12000000.0,-330000000.0,633000000.0,-12000000.0,-330000000.0,633000000.0,291000000.0,390000000.0,390000000.0,114000000.0,-34000000.0,2000000.0,-72000000.0,-2003000000.0,-48000000.0,,-104000000.0,1724000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,FY,2014-01-01,2014-12-31,2015-01-29 17:02:54+00:00,-14000000.0,214000000.0,27000000.0,43000000.0,178000000.0,,81000000.0,617000000.0,592000000.0,-123000000.0,-914000000.0,1925000000.0,-123000000.0,-914000000.0,1925000000.0,888000000.0,652000000.0,652000000.0,800000000.0,-127000000.0,92000000.0,-283000000.0,-3871000000.0,-262000000.0,-400000000.0,-522000000.0,3141000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-26 16:17:21+00:00,-9000000.0,169000000.0,,,141000000.0,,34000000.0,419000000.0,592000000.0,-111000000.0,-584000000.0,1292000000.0,-111000000.0,-584000000.0,1292000000.0,597000000.0,262000000.0,262000000.0,686000000.0,-93000000.0,90000000.0,-211000000.0,-1868000000.0,-214000000.0,-400000000.0,-418000000.0,1417000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q3TTM,2013-10-01,2014-09-30,,-151000000.0,225000000.0,18000000.0,40000000.0,192000000.0,,33000000.0,659000000.0,592000000.0,-263000000.0,-690000000.0,1683000000.0,-263000000.0,-690000000.0,1683000000.0,730000000.0,430000000.0,430000000.0,803000000.0,-119000000.0,75000000.0,-275000000.0,-2336000000.0,-270000000.0,-700000000.0,-420000000.0,1992000000.0
