company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depletionexpense,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2009.0,Q1,2009-01-01,2009-03-31,2010-07-30 17:24:57+00:00,-9.63,-9.63,0.075,447000000.0,57000000.0,-9.63,9630000000.0,-3444000000.0,,-5740000000.0,-5740000000.0,-5746000000.0,0.0,801000000.0,1995000000.0,23000000.0,8000000.0,,,6000000.0,,90000000.0,824000000.0,1171000000.0,-14000000.0,-153000000.0,10224000000.0,-9053000000.0,-131000000.0,-9184000000.0,1995000000.0,596700000.0,597000000.0,597000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q4,2010-10-01,2010-12-31,,0.28,0.28,0.07,368000000.0,61000000.0,0.25,1000000.0,140000000.0,,223000000.0,223000000.0,181000000.0,,1219000000.0,1975000000.0,38000000.0,4000000.0,,-154000000.0,42000000.0,,113000000.0,1257000000.0,718000000.0,6000000.0,36000000.0,389000000.0,329000000.0,34000000.0,363000000.0,1975000000.0,632300000.0,631000000.0,706000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 07:27:43+00:00,2.63,2.63,0.3,1394000000.0,220000000.0,2.51,21000000.0,1110000000.0,,1774000000.0,1774000000.0,1663000000.0,0.0,4453000000.0,9366000000.0,157000000.0,16000000.0,,-137000000.0,111000000.0,0.0,453000000.0,4610000000.0,4756000000.0,148000000.0,211000000.0,1951000000.0,2805000000.0,79000000.0,2884000000.0,9366000000.0,632300000.0,631000000.0,706000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.35,2.35,0.22,1026000000.0,159000000.0,2.26,20000000.0,970000000.0,,1551000000.0,1551000000.0,1482000000.0,,3234000000.0,7391000000.0,119000000.0,12000000.0,,17000000.0,69000000.0,,340000000.0,3353000000.0,4038000000.0,142000000.0,175000000.0,1562000000.0,2476000000.0,45000000.0,2521000000.0,7391000000.0,635800000.0,632000000.0,744000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.72,1.72,0.3,1360000000.0,226000000.0,1.63,1429000000.0,671000000.0,,1051000000.0,1051000000.0,952000000.0,25000000.0,4235000000.0,9614000000.0,154000000.0,47000000.0,,17000000.0,74000000.0,,430000000.0,4389000000.0,5225000000.0,225000000.0,137000000.0,3462000000.0,1763000000.0,-41000000.0,1722000000.0,9614000000.0,635800000.0,632000000.0,744000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 17:05:03+00:00,0.81,0.81,0.075,378000000.0,56000000.0,0.75,20000000.0,349000000.0,,558000000.0,558000000.0,515000000.0,,1134000000.0,2581000000.0,34000000.0,17000000.0,,17000000.0,43000000.0,,125000000.0,1168000000.0,1413000000.0,62000000.0,135000000.0,596000000.0,817000000.0,90000000.0,907000000.0,2581000000.0,635800000.0,632000000.0,744000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.54,1.54,0.15,648000000.0,103000000.0,1.51,,621000000.0,,993000000.0,993000000.0,967000000.0,,2100000000.0,4810000000.0,85000000.0,-5000000.0,,,26000000.0,,215000000.0,2185000000.0,2625000000.0,80000000.0,40000000.0,966000000.0,1659000000.0,-45000000.0,1614000000.0,4810000000.0,635100000.0,631000000.0,635000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.21,1.21,0.3,1277000000.0,232000000.0,1.18,1533000000.0,437000000.0,,685000000.0,685000000.0,623000000.0,25000000.0,3914000000.0,8844000000.0,145000000.0,,,,37000000.0,,400000000.0,4059000000.0,4785000000.0,223000000.0,2000000.0,3442000000.0,1343000000.0,-221000000.0,1122000000.0,8844000000.0,635100000.0,631000000.0,635000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 16:50:18+00:00,0.37,0.37,0.075,340000000.0,53000000.0,0.37,,159000000.0,,255000000.0,255000000.0,235000000.0,,1029000000.0,2012000000.0,37000000.0,-7000000.0,,,20000000.0,,106000000.0,1066000000.0,946000000.0,53000000.0,27000000.0,499000000.0,447000000.0,-33000000.0,414000000.0,2012000000.0,635100000.0,631000000.0,635000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 17:06:03+00:00,1.17,1.17,0.075,308000000.0,50000000.0,1.14,,462000000.0,,738000000.0,738000000.0,732000000.0,,1071000000.0,2798000000.0,48000000.0,2000000.0,,,6000000.0,,109000000.0,1119000000.0,1679000000.0,27000000.0,13000000.0,467000000.0,1212000000.0,-12000000.0,1200000000.0,2798000000.0,625600000.0,630000000.0,647000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.23,1.23,0.3,1232000000.0,237000000.0,1.2,1538000000.0,423000000.0,,673000000.0,673000000.0,625000000.0,25000000.0,3644000000.0,8505000000.0,132000000.0,5000000.0,,,23000000.0,34000000.0,368000000.0,3776000000.0,4729000000.0,194000000.0,-35000000.0,3409000000.0,1320000000.0,-224000000.0,1096000000.0,8505000000.0,625600000.0,630000000.0,647000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q4,2011-10-01,2011-12-31,,0.67,0.67,0.09,485000000.0,85000000.0,0.73,40000000.0,313000000.0,,487000000.0,487000000.0,429000000.0,15000000.0,1630000000.0,2728000000.0,51000000.0,15000000.0,,-437000000.0,43000000.0,,137000000.0,1681000000.0,1047000000.0,8000000.0,56000000.0,310000000.0,737000000.0,63000000.0,800000000.0,2728000000.0,635600000.0,637000000.0,752000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 21:36:02+00:00,2.47,2.47,0.3375,1632000000.0,291000000.0,2.32,46000000.0,1123000000.0,,1757000000.0,1757000000.0,1570000000.0,15000000.0,6442000000.0,11635000000.0,192000000.0,23000000.0,,-437000000.0,172000000.0,0.0,548000000.0,6634000000.0,5001000000.0,220000000.0,156000000.0,2080000000.0,2921000000.0,-41000000.0,2880000000.0,11635000000.0,635600000.0,637000000.0,752000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.8,1.8,0.25,1147000000.0,206000000.0,1.59,6000000.0,810000000.0,,1270000000.0,1270000000.0,1141000000.0,,4812000000.0,8907000000.0,141000000.0,8000000.0,,,129000000.0,,411000000.0,4953000000.0,3954000000.0,212000000.0,100000000.0,1770000000.0,2184000000.0,-104000000.0,2080000000.0,8907000000.0,637000000.0,638000000.0,753000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.08,2.08,0.33,1515000000.0,267000000.0,1.84,7000000.0,950000000.0,,1493000000.0,1493000000.0,1322000000.0,,6031000000.0,10882000000.0,179000000.0,12000000.0,,-154000000.0,171000000.0,,524000000.0,6210000000.0,4672000000.0,218000000.0,136000000.0,2159000000.0,2513000000.0,-70000000.0,2443000000.0,10882000000.0,637000000.0,638000000.0,753000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 16:15:11+00:00,1.38,1.38,0.0875,423000000.0,75000000.0,1.23,3000000.0,589000000.0,,922000000.0,922000000.0,879000000.0,0.0,1792000000.0,3977000000.0,50000000.0,4000000.0,,,43000000.0,,151000000.0,1842000000.0,2135000000.0,4000000.0,28000000.0,652000000.0,1483000000.0,28000000.0,1511000000.0,3977000000.0,637000000.0,638000000.0,753000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.42,0.42,0.16,724000000.0,131000000.0,0.36,3000000.0,221000000.0,,348000000.0,348000000.0,262000000.0,,3020000000.0,4930000000.0,91000000.0,4000000.0,,,86000000.0,,260000000.0,3111000000.0,1819000000.0,208000000.0,72000000.0,1118000000.0,701000000.0,-132000000.0,569000000.0,4930000000.0,631100000.0,635000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.51,1.51,0.31,1470000000.0,248000000.0,1.36,24000000.0,710000000.0,,1129000000.0,1129000000.0,958000000.0,,5373000000.0,9486000000.0,163000000.0,25000000.0,,-137000000.0,171000000.0,,498000000.0,5536000000.0,3950000000.0,276000000.0,243000000.0,2103000000.0,1847000000.0,-8000000.0,1839000000.0,9486000000.0,631100000.0,635000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 16:55:26+00:00,0.74,0.74,0.0875,366000000.0,63000000.0,0.68,8000000.0,325000000.0,,510000000.0,510000000.0,467000000.0,,1720000000.0,3318000000.0,46000000.0,2000000.0,,,43000000.0,,130000000.0,1766000000.0,1552000000.0,199000000.0,47000000.0,567000000.0,985000000.0,-150000000.0,835000000.0,3318000000.0,631100000.0,635000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.14,1.14,0.3,1444000000.0,238000000.0,1.05,16000000.0,544000000.0,,874000000.0,874000000.0,726000000.0,,4682000000.0,8180000000.0,154000000.0,16000000.0,,-137000000.0,148000000.0,,474000000.0,4836000000.0,3344000000.0,130000000.0,223000000.0,2035000000.0,1309000000.0,109000000.0,1418000000.0,8180000000.0,640600000.0,634000000.0,634000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q1,2011-01-01,2011-03-31,2012-05-11 15:14:11+00:00,-0.32,-0.32,0.075,358000000.0,68000000.0,-0.32,-5000000.0,-104000000.0,,-162000000.0,-162000000.0,-205000000.0,,1300000000.0,1612000000.0,45000000.0,2000000.0,,,43000000.0,,130000000.0,1345000000.0,267000000.0,9000000.0,25000000.0,551000000.0,-284000000.0,18000000.0,-266000000.0,1612000000.0,640600000.0,634000000.0,634000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q4,2012-10-01,2012-12-31,,0.39,0.39,0.09,651000000.0,71000000.0,0.55,59000000.0,219000000.0,,343000000.0,343000000.0,257000000.0,44000000.0,2124000000.0,3538000000.0,47000000.0,6000000.0,,-273000000.0,42000000.0,4000000.0,99000000.0,2171000000.0,1367000000.0,215000000.0,15000000.0,611000000.0,756000000.0,-194000000.0,562000000.0,3538000000.0,643800000.0,643000000.0,643000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 09:08:37+00:00,-1.46,-1.46,0.35,2507000000.0,304000000.0,-1.46,3655000000.0,-380000000.0,,-594000000.0,-594000000.0,-940000000.0,175000000.0,7081000000.0,12316000000.0,188000000.0,8000000.0,,-267000000.0,171000000.0,7000000.0,535000000.0,7269000000.0,5047000000.0,277000000.0,989000000.0,6741000000.0,-1694000000.0,720000000.0,-974000000.0,12316000000.0,643800000.0,643000000.0,643000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3YTD,2012-01-01,2012-09-30,,-1.85,-1.85,0.26,1856000000.0,233000000.0,-2.01,3596000000.0,-599000000.0,,-937000000.0,-937000000.0,-1197000000.0,131000000.0,4957000000.0,8778000000.0,141000000.0,2000000.0,,6000000.0,129000000.0,3000000.0,436000000.0,5098000000.0,3680000000.0,62000000.0,974000000.0,6130000000.0,-2450000000.0,914000000.0,-1536000000.0,8778000000.0,644200000.0,644000000.0,644000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.18,-1.18,0.35,2341000000.0,318000000.0,-1.28,3636000000.0,-286000000.0,,-450000000.0,-450000000.0,-768000000.0,146000000.0,6587000000.0,11506000000.0,192000000.0,17000000.0,,-431000000.0,172000000.0,3000000.0,573000000.0,6779000000.0,4727000000.0,70000000.0,1030000000.0,6440000000.0,-1713000000.0,977000000.0,-736000000.0,11506000000.0,644200000.0,644000000.0,644000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 17:24:56+00:00,-3.19,-3.19,0.0875,762000000.0,66000000.0,-3.19,3353000000.0,-1260000000.0,,-1971000000.0,-1971000000.0,-2055000000.0,41000000.0,1775000000.0,2970000000.0,53000000.0,-9000000.0,,7000000.0,43000000.0,3000000.0,145000000.0,1828000000.0,1142000000.0,36000000.0,8000000.0,4336000000.0,-3194000000.0,-37000000.0,-3231000000.0,2970000000.0,644200000.0,644000000.0,644000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.34,1.34,0.18,1094000000.0,167000000.0,1.18,243000000.0,661000000.0,,1034000000.0,1034000000.0,858000000.0,90000000.0,3182000000.0,5808000000.0,88000000.0,11000000.0,,-1000000.0,86000000.0,,291000000.0,3270000000.0,2538000000.0,26000000.0,966000000.0,1794000000.0,744000000.0,951000000.0,1695000000.0,5808000000.0,640700000.0,642000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.39,3.39,0.35,2002000000.0,327000000.0,3.14,286000000.0,1563000000.0,,2443000000.0,2443000000.0,2166000000.0,105000000.0,6604000000.0,12513000000.0,189000000.0,30000000.0,,-438000000.0,172000000.0,,579000000.0,6793000000.0,5720000000.0,38000000.0,1050000000.0,2756000000.0,2964000000.0,1042000000.0,4006000000.0,12513000000.0,640700000.0,642000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 16:49:29+00:00,1.45,1.45,0.0875,588000000.0,83000000.0,1.29,243000000.0,663000000.0,,1037000000.0,1037000000.0,929000000.0,65000000.0,1540000000.0,3389000000.0,41000000.0,5000000.0,,1000000.0,43000000.0,,155000000.0,1581000000.0,1808000000.0,14000000.0,971000000.0,1070000000.0,738000000.0,962000000.0,1700000000.0,3389000000.0,640700000.0,642000000.0,751000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.68,2.68,0.35,1780000000.0,307000000.0,2.53,51000000.0,1225000000.0,,1916000000.0,1916000000.0,1704000000.0,40000000.0,6784000000.0,12442000000.0,194000000.0,27000000.0,,-439000000.0,172000000.0,,554000000.0,6978000000.0,5464000000.0,223000000.0,126000000.0,2253000000.0,3211000000.0,-70000000.0,3141000000.0,12442000000.0,645500000.0,642000000.0,642000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 07:47:49+00:00,-0.11,-0.11,0.0875,506000000.0,84000000.0,-0.11,0.0,-2000000.0,,-3000000.0,-3000000.0,-71000000.0,25000000.0,1642000000.0,2419000000.0,47000000.0,6000000.0,,-2000000.0,43000000.0,,136000000.0,1689000000.0,730000000.0,12000000.0,-5000000.0,724000000.0,6000000.0,-11000000.0,-5000000.0,2419000000.0,645500000.0,642000000.0,642000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q4,2013-10-01,2013-12-31,,-0.23,-0.23,0.17,644000000.0,81000000.0,-0.19,203000000.0,-46000000.0,,-73000000.0,-73000000.0,-154000000.0,39000000.0,3154000000.0,4540000000.0,55000000.0,7000000.0,,-12000000.0,42000000.0,45000000.0,121000000.0,3209000000.0,1331000000.0,185000000.0,-190000000.0,1082000000.0,249000000.0,-368000000.0,-119000000.0,4540000000.0,649300000.0,653000000.0,653000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 09:08:37+00:00,0.73,0.73,0.35,2589000000.0,314000000.0,0.73,546000000.0,548000000.0,,894000000.0,894000000.0,474000000.0,180000000.0,11356000000.0,17506000000.0,229000000.0,26000000.0,,-302000000.0,240000000.0,248000000.0,457000000.0,11585000000.0,5921000000.0,420000000.0,-233000000.0,3852000000.0,2069000000.0,-627000000.0,1442000000.0,17506000000.0,649300000.0,653000000.0,653000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.96,0.96,0.18,1945000000.0,233000000.0,0.92,343000000.0,594000000.0,,967000000.0,967000000.0,628000000.0,141000000.0,8202000000.0,12966000000.0,174000000.0,19000000.0,,-290000000.0,198000000.0,203000000.0,336000000.0,8376000000.0,4590000000.0,235000000.0,-43000000.0,2770000000.0,1820000000.0,-259000000.0,1561000000.0,12966000000.0,650000000.0,656000000.0,656000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.35,1.35,0.26,2596000000.0,304000000.0,1.47,402000000.0,813000000.0,,1310000000.0,1310000000.0,885000000.0,185000000.0,10326000000.0,16504000000.0,221000000.0,25000000.0,,-563000000.0,240000000.0,207000000.0,435000000.0,10547000000.0,5957000000.0,450000000.0,-28000000.0,3381000000.0,2576000000.0,-453000000.0,2123000000.0,16504000000.0,650000000.0,656000000.0,656000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 18:39:44+00:00,0.24,0.24,0.0875,652000000.0,79000000.0,0.24,85000000.0,147000000.0,,240000000.0,240000000.0,156000000.0,41000000.0,3502000000.0,4867000000.0,62000000.0,10000000.0,,-132000000.0,43000000.0,63000000.0,120000000.0,3564000000.0,1303000000.0,40000000.0,-19000000.0,867000000.0,436000000.0,-49000000.0,387000000.0,4867000000.0,650000000.0,656000000.0,656000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.72,0.72,0.09,1293000000.0,154000000.0,0.68,258000000.0,447000000.0,,727000000.0,727000000.0,472000000.0,100000000.0,4700000000.0,8099000000.0,112000000.0,9000000.0,,-158000000.0,155000000.0,140000000.0,216000000.0,4812000000.0,3287000000.0,195000000.0,-24000000.0,1903000000.0,1384000000.0,-210000000.0,1174000000.0,8099000000.0,652900000.0,653000000.0,760000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2.08,-2.08,0.26,2706000000.0,291000000.0,-1.96,3670000000.0,-594000000.0,,-901000000.0,-901000000.0,-1326000000.0,185000000.0,8599000000.0,14607000000.0,212000000.0,6000000.0,,-424000000.0,240000000.0,147000000.0,460000000.0,8811000000.0,5796000000.0,446000000.0,-1000000.0,6850000000.0,-1054000000.0,-441000000.0,-1495000000.0,14607000000.0,652900000.0,653000000.0,760000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:03:18+00:00,0.7,0.7,0.0875,645000000.0,76000000.0,0.66,231000000.0,384000000.0,,625000000.0,625000000.0,457000000.0,56000000.0,2493000000.0,4675000000.0,59000000.0,3000000.0,,-109000000.0,112000000.0,7000000.0,106000000.0,2552000000.0,2123000000.0,174000000.0,13000000.0,956000000.0,1167000000.0,-158000000.0,1009000000.0,4675000000.0,652900000.0,653000000.0,760000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.33,-1.33,0.26,2649000000.0,298000000.0,-1.33,3682000000.0,-315000000.0,,-489000000.0,-489000000.0,-854000000.0,194000000.0,7646000000.0,13321000000.0,194000000.0,8000000.0,,-314000000.0,171000000.0,140000000.0,509000000.0,7840000000.0,5481000000.0,286000000.0,957000000.0,6964000000.0,-1483000000.0,679000000.0,-804000000.0,13321000000.0,750000000.0,651000000.0,651000000.0
