company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 07:34:57+00:00,-710000000.0,,176000000.0,2000000.0,857000000.0,187000000.0,-3321000000.0,,4908000000.0,,272000000.0,-3465000000.0,2004000000.0,272000000.0,-3465000000.0,1998000000.0,-1195000000.0,-5498000000.0,-5498000000.0,9966000000.0,9000000.0,-1000000.0,,-101000000.0,,-3088000000.0,-4544000000.0,,2000000.0,145000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2009.0,Q2TTM,2008-07-01,2009-06-30,,-6469000000.0,,467000000.0,3000000.0,1882000000.0,7610000000.0,-5798000000.0,1587000000.0,11724000000.0,,3054000000.0,-7057000000.0,4563000000.0,3054000000.0,-7057000000.0,4557000000.0,554000000.0,-4380000000.0,-4380000000.0,12859000000.0,-86000000.0,-11000000.0,,-196000000.0,7000000.0,-7857000000.0,-9975000000.0,,2000000.0,-339000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2009.0,Q1,2009-01-01,2009-03-31,2010-07-30 17:24:57+00:00,-413000000.0,,114000000.0,27000000.0,504000000.0,,-3327000000.0,,2921000000.0,,-560000000.0,-2367000000.0,1261000000.0,-560000000.0,-2367000000.0,1261000000.0,-1666000000.0,-5740000000.0,-5740000000.0,9824000000.0,1000000.0,,,-50000000.0,-8000000.0,-2014000000.0,-3432000000.0,,,68000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q4,2010-10-01,2010-12-31,,-2633000000.0,,,-92000000.0,430000000.0,1185000000.0,-36000000.0,,4563000000.0,,1185000000.0,-2838000000.0,1146000000.0,1185000000.0,-2838000000.0,1146000000.0,-507000000.0,224000000.0,224000000.0,528000000.0,185000000.0,-42000000.0,,-90000000.0,-21000000.0,-1882000000.0,-3473000000.0,,,555000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 07:27:43+00:00,-6945000000.0,0.0,-291000000.0,11000000.0,1614000000.0,4292000000.0,1058000000.0,0.0,17104000000.0,2562000000.0,3181000000.0,-8503000000.0,5117000000.0,3181000000.0,-8503000000.0,5117000000.0,-205000000.0,1774000000.0,1774000000.0,671000000.0,621000000.0,-31000000.0,,-281000000.0,-134000000.0,-6568000000.0,-16825000000.0,,0.0,883000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3TTM,2009-10-01,2010-09-30,,-5232000000.0,11000000000.0,-460000000.0,56000000.0,1585000000.0,3304000000.0,853000000.0,,14739000000.0,2562000000.0,2366000000.0,-7473000000.0,5196000000.0,2366000000.0,-7473000000.0,5196000000.0,89000000.0,1051000000.0,1051000000.0,-9293000000.0,526000000.0,10000000.0,,-252000000.0,-113000000.0,-5789000000.0,-15209000000.0,,,347000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3,2010-07-01,2010-09-30,,-1457000000.0,,,46000000.0,434000000.0,1174000000.0,59000000.0,,5450000000.0,,948000000.0,-1933000000.0,993000000.0,948000000.0,-1933000000.0,993000000.0,8000000.0,557000000.0,557000000.0,-57000000.0,165000000.0,8000000.0,,-85000000.0,-4000000.0,-1676000000.0,-4582000000.0,,,22000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 17:05:03+00:00,-4312000000.0,,-291000000.0,103000000.0,1184000000.0,3107000000.0,1094000000.0,,12541000000.0,2562000000.0,1996000000.0,-5665000000.0,3971000000.0,1996000000.0,-5665000000.0,3971000000.0,302000000.0,1550000000.0,1550000000.0,143000000.0,436000000.0,11000000.0,,-191000000.0,-113000000.0,-4686000000.0,-13352000000.0,,,328000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2TTM,2009-07-01,2010-06-30,,-4413000000.0,11000000000.0,-460000000.0,119000000.0,1508000000.0,3672000000.0,1235000000.0,588000000.0,11489000000.0,2562000000.0,440000000.0,-5729000000.0,5330000000.0,440000000.0,-5729000000.0,5336000000.0,47000000.0,686000000.0,686000000.0,-9099000000.0,371000000.0,3000000.0,,-219000000.0,-149000000.0,-5177000000.0,-14351000000.0,,-2000000.0,337000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2,2010-04-01,2010-06-30,,-1825000000.0,,-283000000.0,-32000000.0,392000000.0,889000000.0,898000000.0,,4122000000.0,2562000000.0,1008000000.0,-2718000000.0,1795000000.0,1008000000.0,-2718000000.0,1795000000.0,85000000.0,255000000.0,255000000.0,250000000.0,177000000.0,-38000000.0,,-53000000.0,-103000000.0,-1711000000.0,-5800000000.0,,,70000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 16:50:18+00:00,-2855000000.0,,-291000000.0,57000000.0,750000000.0,1933000000.0,1035000000.0,,7091000000.0,2562000000.0,1048000000.0,-3732000000.0,2978000000.0,1048000000.0,-3732000000.0,2978000000.0,294000000.0,993000000.0,993000000.0,200000000.0,271000000.0,3000000.0,,-106000000.0,-109000000.0,-3010000000.0,-8770000000.0,,,306000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q1TTM,2009-04-01,2010-03-31,,-2885000000.0,11000000000.0,-115000000.0,126000000.0,1469000000.0,2970000000.0,343000000.0,588000000.0,9354000000.0,,264000000.0,-4109000000.0,4278000000.0,264000000.0,-4109000000.0,4278000000.0,433000000.0,673000000.0,673000000.0,-9207000000.0,202000000.0,40000000.0,,-217000000.0,-38000000.0,-4540000000.0,-9663000000.0,,,344000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2010.0,Q1,2010-01-01,2010-03-31,2010-07-30 17:24:57+00:00,-1030000000.0,,-8000000.0,89000000.0,358000000.0,1044000000.0,137000000.0,,2969000000.0,,40000000.0,-1014000000.0,1183000000.0,40000000.0,-1014000000.0,1183000000.0,209000000.0,738000000.0,738000000.0,-50000000.0,94000000.0,41000000.0,,-53000000.0,-6000000.0,-1299000000.0,-2970000000.0,,,236000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3TTM,2010-10-01,2011-09-30,,-6745000000.0,,-25000000.0,-74000000.0,1783000000.0,7542000000.0,947000000.0,,17943000000.0,,1185000000.0,-6553000000.0,4870000000.0,1185000000.0,-6553000000.0,4870000000.0,-498000000.0,1493000000.0,1493000000.0,647000000.0,1270000000.0,-49000000.0,,-369000000.0,-21000000.0,-8643000000.0,-17659000000.0,,126000000.0,1237000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3,2011-07-01,2011-09-30,,-1244000000.0,,,18000000.0,498000000.0,184000000.0,181000000.0,,3612000000.0,,1846000000.0,-3475000000.0,1631000000.0,1846000000.0,-3475000000.0,1631000000.0,2000000.0,922000000.0,922000000.0,30000000.0,203000000.0,18000000.0,,-98000000.0,,-2503000000.0,-1871000000.0,,-86000000.0,156000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 16:15:11+00:00,-4112000000.0,0.0,-25000000.0,18000000.0,1353000000.0,6357000000.0,983000000.0,0.0,13380000000.0,,,-3715000000.0,3724000000.0,0.0,-3715000000.0,3724000000.0,9000000.0,1269000000.0,1269000000.0,119000000.0,1085000000.0,-7000000.0,0.0,-279000000.0,,-6761000000.0,-14186000000.0,,126000000.0,682000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2TTM,2010-07-01,2011-06-30,,-6958000000.0,,-25000000.0,-46000000.0,1719000000.0,8532000000.0,825000000.0,,19781000000.0,,287000000.0,-5011000000.0,4232000000.0,287000000.0,-5011000000.0,4232000000.0,-492000000.0,1128000000.0,1128000000.0,560000000.0,1232000000.0,-59000000.0,,-356000000.0,-25000000.0,-7816000000.0,-20370000000.0,,212000000.0,1103000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2,2011-04-01,2011-06-30,,-1610000000.0,,-25000000.0,-41000000.0,429000000.0,991000000.0,387000000.0,,5055000000.0,,351000000.0,-2466000000.0,1375000000.0,351000000.0,-2466000000.0,1375000000.0,-740000000.0,509000000.0,509000000.0,50000000.0,222000000.0,-18000000.0,,-90000000.0,,-2135000000.0,-4836000000.0,,208000000.0,98000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 16:55:26+00:00,-2868000000.0,,-25000000.0,0.0,855000000.0,6173000000.0,802000000.0,,9768000000.0,,-1846000000.0,-240000000.0,2093000000.0,-1846000000.0,-240000000.0,2093000000.0,7000000.0,347000000.0,347000000.0,89000000.0,882000000.0,-25000000.0,,-181000000.0,,-4258000000.0,-12315000000.0,,212000000.0,526000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q1TTM,2010-04-01,2011-03-31,,-7173000000.0,,-283000000.0,-37000000.0,1682000000.0,8430000000.0,1336000000.0,,18848000000.0,2562000000.0,944000000.0,-5263000000.0,4652000000.0,944000000.0,-5263000000.0,4652000000.0,333000000.0,874000000.0,874000000.0,760000000.0,1187000000.0,-79000000.0,,-319000000.0,-128000000.0,-7392000000.0,-21334000000.0,,4000000.0,1075000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q1,2011-01-01,2011-03-31,2012-05-11 15:14:11+00:00,-1258000000.0,,0.0,41000000.0,426000000.0,5182000000.0,415000000.0,,4713000000.0,,-2197000000.0,2226000000.0,718000000.0,-2197000000.0,2226000000.0,718000000.0,747000000.0,-162000000.0,-162000000.0,39000000.0,660000000.0,-7000000.0,,-91000000.0,,-2123000000.0,-7479000000.0,,4000000.0,428000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q4,2012-10-01,2012-12-31,,-348000000.0,,13000000.0,,722000000.0,3439000000.0,59000000.0,21000000.0,8297000000.0,,-3898000000.0,3170000000.0,859000000.0,-3898000000.0,3170000000.0,859000000.0,145000000.0,344000000.0,344000000.0,-266000000.0,-1000000.0,80000000.0,14000000.0,-155000000.0,-134000000.0,-2140000000.0,-12060000000.0,,,2273000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 09:08:37+00:00,-3161000000.0,,44000000.0,0.0,2811000000.0,5884000000.0,-1510000000.0,1077000000.0,27560000000.0,,2083000000.0,-4984000000.0,2837000000.0,2083000000.0,-4984000000.0,2837000000.0,-64000000.0,-594000000.0,-594000000.0,2130000000.0,-37000000.0,-223000000.0,,-616000000.0,-395000000.0,-11581000000.0,-25901000000.0,0.0,2000000000.0,2492000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3,2012-07-01,2012-09-30,,-1018000000.0,,25000000.0,,829000000.0,890000000.0,-1452000000.0,17000000.0,3800000000.0,,1409000000.0,-3233000000.0,949000000.0,1409000000.0,-3233000000.0,949000000.0,-882000000.0,-1971000000.0,-1971000000.0,3543000000.0,,-102000000.0,-7000000.0,-159000000.0,-133000000.0,-3010000000.0,-2249000000.0,,,140000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 17:24:56+00:00,-2813000000.0,,31000000.0,0.0,2089000000.0,2445000000.0,-1569000000.0,1056000000.0,19263000000.0,,5981000000.0,-8154000000.0,1978000000.0,5981000000.0,-8154000000.0,1978000000.0,-209000000.0,-938000000.0,-938000000.0,2396000000.0,-36000000.0,-303000000.0,-14000000.0,-461000000.0,-261000000.0,-9441000000.0,-13841000000.0,0.0,2000000000.0,219000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2,2012-04-01,2012-06-30,,-660000000.0,,6000000.0,-36000000.0,670000000.0,734000000.0,521000000.0,-5000000.0,8287000000.0,,1109000000.0,-1271000000.0,755000000.0,1109000000.0,-1271000000.0,755000000.0,586000000.0,1036000000.0,1036000000.0,-1472000000.0,-27000000.0,-154000000.0,-7000000.0,-164000000.0,-55000000.0,-3167000000.0,-6982000000.0,,2000000000.0,31000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 16:49:29+00:00,-1795000000.0,,6000000.0,0.0,1260000000.0,1555000000.0,-117000000.0,1039000000.0,15463000000.0,,4572000000.0,-4921000000.0,1029000000.0,4572000000.0,-4921000000.0,1029000000.0,673000000.0,1033000000.0,1033000000.0,-1147000000.0,-36000000.0,-201000000.0,-7000000.0,-302000000.0,-128000000.0,-6431000000.0,-11592000000.0,0.0,2000000000.0,79000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 07:47:49+00:00,-1135000000.0,,0.0,36000000.0,590000000.0,821000000.0,-638000000.0,1044000000.0,7176000000.0,,3463000000.0,-3650000000.0,274000000.0,3463000000.0,-3650000000.0,274000000.0,87000000.0,-3000000.0,-3000000.0,325000000.0,-9000000.0,-47000000.0,,-138000000.0,-73000000.0,-3264000000.0,-4610000000.0,,,48000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q4,2013-10-01,2013-12-31,,-221000000.0,,12000000.0,-19000000.0,724000000.0,678000000.0,-31000000.0,1000000.0,511000000.0,,-258000000.0,-920000000.0,1028000000.0,-258000000.0,-920000000.0,1028000000.0,-150000000.0,-73000000.0,-73000000.0,408000000.0,-29000000.0,,,-152000000.0,-36000000.0,-1467000000.0,-589000000.0,,,126000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 09:08:37+00:00,-1032000000.0,,26000000.0,43000000.0,2903000000.0,3467000000.0,182000000.0,6000000.0,9943000000.0,,-1097000000.0,-2967000000.0,4614000000.0,-1097000000.0,-2967000000.0,4614000000.0,550000000.0,894000000.0,894000000.0,635000000.0,-91000000.0,181000000.0,,-619000000.0,-44000000.0,-6576000000.0,-10124000000.0,-212000000.0,115000000.0,922000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1159000000.0,,27000000.0,62000000.0,2901000000.0,6228000000.0,272000000.0,26000000.0,17729000000.0,,-4737000000.0,1123000000.0,4445000000.0,-4737000000.0,1123000000.0,4445000000.0,845000000.0,1311000000.0,1311000000.0,-39000000.0,-63000000.0,261000000.0,14000000.0,-622000000.0,-142000000.0,-7249000000.0,-21595000000.0,-212000000.0,115000000.0,3069000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3,2013-07-01,2013-09-30,,-261000000.0,,1000000.0,62000000.0,732000000.0,894000000.0,111000000.0,,577000000.0,,-599000000.0,-472000000.0,1381000000.0,-599000000.0,-472000000.0,1381000000.0,310000000.0,239000000.0,239000000.0,299000000.0,-37000000.0,7000000.0,,-154000000.0,-4000000.0,-1458000000.0,-985000000.0,,13000000.0,337000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 18:39:44+00:00,-811000000.0,,14000000.0,62000000.0,2179000000.0,2789000000.0,213000000.0,5000000.0,9432000000.0,,-839000000.0,-2047000000.0,3586000000.0,-839000000.0,-2047000000.0,3586000000.0,700000000.0,967000000.0,967000000.0,227000000.0,-62000000.0,181000000.0,,-467000000.0,-8000000.0,-5109000000.0,-9535000000.0,-212000000.0,115000000.0,796000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1916000000.0,,51000000.0,,2998000000.0,6224000000.0,-1291000000.0,43000000.0,20952000000.0,,-2729000000.0,-1638000000.0,4013000000.0,-2729000000.0,-1638000000.0,4013000000.0,-347000000.0,-899000000.0,-899000000.0,3205000000.0,-26000000.0,152000000.0,7000000.0,-627000000.0,-271000000.0,-8801000000.0,-22859000000.0,-212000000.0,102000000.0,2872000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2,2013-04-01,2013-06-30,,-270000000.0,,13000000.0,-60000000.0,721000000.0,1705000000.0,295000000.0,5000000.0,5223000000.0,,-807000000.0,170000000.0,1281000000.0,-807000000.0,170000000.0,1281000000.0,644000000.0,626000000.0,626000000.0,-361000000.0,-14000000.0,118000000.0,,-155000000.0,-1000000.0,-1742000000.0,-5654000000.0,-212000000.0,102000000.0,258000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 17:03:18+00:00,-550000000.0,,13000000.0,0.0,1447000000.0,1895000000.0,102000000.0,5000000.0,8855000000.0,,-240000000.0,-1575000000.0,2205000000.0,-240000000.0,-1575000000.0,2205000000.0,390000000.0,728000000.0,728000000.0,-72000000.0,-25000000.0,174000000.0,,-313000000.0,-4000000.0,-3651000000.0,-8550000000.0,-212000000.0,102000000.0,459000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2306000000.0,,44000000.0,24000000.0,2947000000.0,5253000000.0,-1065000000.0,33000000.0,24016000000.0,,-813000000.0,-3079000000.0,3487000000.0,-813000000.0,-3079000000.0,3487000000.0,-405000000.0,-489000000.0,-489000000.0,2094000000.0,-39000000.0,-120000000.0,,-636000000.0,-325000000.0,-10226000000.0,-24187000000.0,,2000000000.0,2645000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:25:04+00:00,-280000000.0,,0.0,60000000.0,726000000.0,190000000.0,-193000000.0,,3632000000.0,,567000000.0,-1745000000.0,924000000.0,567000000.0,-1745000000.0,924000000.0,-254000000.0,102000000.0,102000000.0,289000000.0,-11000000.0,56000000.0,,-158000000.0,-3000000.0,-1909000000.0,-2896000000.0,,0.0,201000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 08:01:27+00:00,-1023000000.0,,17000000.0,88000000.0,2171000000.0,723000000.0,501000000.0,1254000000.0,7427000000.0,,-1614000000.0,-2938000000.0,3805000000.0,-1614000000.0,-2938000000.0,3805000000.0,-747000000.0,1387000000.0,1387000000.0,-254000000.0,50000000.0,33000000.0,,-96000000.0,-14000000.0,-3860000000.0,-10249000000.0,,239000000.0,964000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q3TTM,2013-10-01,2014-09-30,,-1244000000.0,,29000000.0,69000000.0,2895000000.0,1401000000.0,470000000.0,1255000000.0,7938000000.0,,-1872000000.0,-3858000000.0,4833000000.0,-1872000000.0,-3858000000.0,4833000000.0,-897000000.0,1314000000.0,1314000000.0,154000000.0,21000000.0,33000000.0,,-248000000.0,-50000000.0,-5327000000.0,-10838000000.0,,239000000.0,1090000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q1TTM,2013-04-01,2014-03-31,,-939000000.0,,26000000.0,58000000.0,2883000000.0,3326000000.0,329000000.0,6000000.0,6732000000.0,,-1789000000.0,-2221000000.0,4981000000.0,-1789000000.0,-2221000000.0,4981000000.0,971000000.0,1258000000.0,1258000000.0,511000000.0,-95000000.0,123000000.0,,-615000000.0,-44000000.0,-6001000000.0,-7605000000.0,-212000000.0,354000000.0,960000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 08:32:21+00:00,-187000000.0,,0.0,75000000.0,706000000.0,49000000.0,-46000000.0,,421000000.0,,-125000000.0,-999000000.0,1291000000.0,-125000000.0,-999000000.0,1291000000.0,167000000.0,466000000.0,466000000.0,165000000.0,-15000000.0,-2000000.0,,-154000000.0,-3000000.0,-1334000000.0,-377000000.0,,239000000.0,239000000.0
