company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q2,,2011-06-30,2011-08-09 16:50:18+00:00,2600000000.0,2708000000.0,,27120000000.0,-99000000.0,305000000.0,109000000.0,0.0,12132000000.0,15000000.0,,59172000000.0,10047000000.0,1105000000.0,,32052000000.0,,2482000000.0,294000000.0,2948000000.0,,180000000.0,,373000000.0,2611000000.0,,,,411000000.0,,36656000000.0,12470000000.0,3126000000.0,5728000000.0,15535000000.0,15483000000.0,21173000000.0,36656000000.0,1478000000.0,15445000000.0,3065000000.0,26000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2011.0,Q1,,2011-03-31,2011-05-10 17:06:03+00:00,2227000000.0,2317000000.0,,26698000000.0,-212000000.0,302000000.0,849000000.0,0.0,12168000000.0,2000000.0,,56407000000.0,9915000000.0,1228000000.0,,29709000000.0,,2115000000.0,376000000.0,2319000000.0,,123000000.0,,319000000.0,2804000000.0,,,,,,34800000000.0,11982000000.0,3544000000.0,4669000000.0,15047000000.0,14995000000.0,19805000000.0,34800000000.0,1547000000.0,15136000000.0,3065000000.0,26000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,FY,,2012-12-31,2014-02-26 21:36:02+00:00,1710000000.0,2245000000.0,,34302000000.0,-182000000.0,375000000.0,287000000.0,,12300000000.0,90000000.0,,71469000000.0,12157000000.0,728000000.0,,37167000000.0,2327000000.0,2807000000.0,211000000.0,3846000000.0,4000000.0,247000000.0,,768000000.0,2110000000.0,,,111000000.0,437000000.0,463000000.0,41611000000.0,12507000000.0,2948000000.0,6266000000.0,15569000000.0,17896000000.0,23715000000.0,41611000000.0,1496000000.0,17449000000.0,3062000000.0,-48000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q3,,2012-09-30,2012-11-09 16:15:11+00:00,2357000000.0,2291000000.0,,33573000000.0,-188000000.0,353000000.0,142000000.0,0.0,12253000000.0,692000000.0,,74176000000.0,15755000000.0,647000000.0,,40603000000.0,2364000000.0,3418000000.0,219000000.0,3247000000.0,111000000.0,389000000.0,,687000000.0,1996000000.0,123000000.0,2000000.0,156000000.0,241000000.0,463000000.0,45671000000.0,12265000000.0,3611000000.0,6456000000.0,15327000000.0,17691000000.0,27980000000.0,45671000000.0,1457000000.0,21524000000.0,3062000000.0,-41000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q2,,2012-06-30,2012-08-09 16:55:26+00:00,2552000000.0,2123000000.0,,29431000000.0,-181000000.0,341000000.0,1024000000.0,0.0,12233000000.0,785000000.0,,71305000000.0,14329000000.0,544000000.0,,41874000000.0,2361000000.0,4783000000.0,261000000.0,3269000000.0,99000000.0,438000000.0,,519000000.0,2024000000.0,73000000.0,2000000.0,224000000.0,2352000000.0,,47526000000.0,14443000000.0,4516000000.0,6259000000.0,17427000000.0,19788000000.0,27738000000.0,47526000000.0,1136000000.0,21479000000.0,3062000000.0,39000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2012.0,Q1,,2012-03-31,2012-05-11 15:14:11+00:00,2854000000.0,2596000000.0,,28888000000.0,-159000000.0,335000000.0,438000000.0,0.0,12183000000.0,632000000.0,,68504000000.0,13082000000.0,1618000000.0,,39616000000.0,2363000000.0,3984000000.0,177000000.0,3673000000.0,,137000000.0,,431000000.0,2630000000.0,,,81000000.0,1481000000.0,,45589000000.0,13541000000.0,3924000000.0,6664000000.0,16531000000.0,18894000000.0,26695000000.0,45589000000.0,2049000000.0,20031000000.0,3062000000.0,36000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,FY,,2013-12-31,2015-02-27 09:08:37+00:00,1596000000.0,2222000000.0,,37161000000.0,-162000000.0,405000000.0,837000000.0,,12453000000.0,223000000.0,0.0,74295000000.0,12886000000.0,477000000.0,,37134000000.0,2145000000.0,3407000000.0,299000000.0,3719000000.0,,200000000.0,,515000000.0,1429000000.0,,,75000000.0,688000000.0,0.0,41782000000.0,12933000000.0,3656000000.0,5515000000.0,15995000000.0,18140000000.0,23642000000.0,41782000000.0,992000000.0,18127000000.0,3062000000.0,-46000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q3,,2013-09-30,2013-11-06 17:24:56+00:00,1730000000.0,2440000000.0,,36472000000.0,-169000000.0,404000000.0,987000000.0,,12450000000.0,185000000.0,,73593000000.0,12736000000.0,615000000.0,,37121000000.0,2152000000.0,3423000000.0,307000000.0,3795000000.0,0.0,153000000.0,,558000000.0,1699000000.0,,,75000000.0,905000000.0,0.0,42288000000.0,13134000000.0,3994000000.0,5678000000.0,16196000000.0,18348000000.0,23940000000.0,42288000000.0,1173000000.0,18262000000.0,3062000000.0,-52000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q2,,2013-06-30,2013-08-06 16:49:29+00:00,1787000000.0,2417000000.0,,35769000000.0,-170000000.0,389000000.0,677000000.0,,12390000000.0,71000000.0,,73118000000.0,13057000000.0,636000000.0,,37349000000.0,2169000000.0,3260000000.0,344000000.0,3603000000.0,2000000.0,230000000.0,,568000000.0,1615000000.0,,,81000000.0,805000000.0,0.0,42145000000.0,12973000000.0,3592000000.0,5620000000.0,16035000000.0,18204000000.0,23941000000.0,42145000000.0,1204000000.0,18321000000.0,3062000000.0,-52000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2013.0,Q1,,2013-03-31,2013-05-10 07:47:49+00:00,1909000000.0,2382000000.0,,35043000000.0,-170000000.0,387000000.0,33000000.0,,12362000000.0,216000000.0,,73190000000.0,13449000000.0,711000000.0,,38147000000.0,2314000000.0,3021000000.0,161000000.0,3712000000.0,11000000.0,164000000.0,,739000000.0,1825000000.0,,,81000000.0,495000000.0,0.0,42481000000.0,12638000000.0,2884000000.0,5785000000.0,15700000000.0,18014000000.0,24467000000.0,42481000000.0,1450000000.0,18682000000.0,3062000000.0,-49000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,FY,,2014-12-31,2015-11-04 08:01:27+00:00,2049000000.0,2236000000.0,,39043000000.0,-143000000.0,447000000.0,4108000000.0,,12538000000.0,,207000000.0,71558000000.0,11154000000.0,265000000.0,,32515000000.0,1302000000.0,4185000000.0,1086000000.0,3076000000.0,,150000000.0,,503000000.0,897000000.0,,,38000000.0,1483000000.0,381000000.0,40751000000.0,13915000000.0,7468000000.0,5863000000.0,16903000000.0,18205000000.0,22546000000.0,40751000000.0,768000000.0,16683000000.0,3062000000.0,37000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q3,,2014-09-30,2014-11-05 18:39:44+00:00,2258000000.0,2447000000.0,,38349000000.0,-151000000.0,427000000.0,90000000.0,,12502000000.0,129000000.0,,75001000000.0,11592000000.0,254000000.0,,36652000000.0,1311000000.0,4285000000.0,425000000.0,3206000000.0,,138000000.0,,483000000.0,981000000.0,,,38000000.0,945000000.0,,40518000000.0,13334000000.0,3129000000.0,5602000000.0,16320000000.0,17631000000.0,22887000000.0,40518000000.0,737000000.0,17285000000.0,3062000000.0,38000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q2,,2014-06-30,2014-08-06 17:03:18+00:00,1930000000.0,2310000000.0,,37689000000.0,-154000000.0,431000000.0,1462000000.0,,12502000000.0,205000000.0,,73700000000.0,11549000000.0,264000000.0,,36011000000.0,2123000000.0,3773000000.0,318000000.0,3710000000.0,,152000000.0,,482000000.0,1257000000.0,,,75000000.0,833000000.0,,41127000000.0,13140000000.0,4370000000.0,5792000000.0,16202000000.0,18325000000.0,22802000000.0,41127000000.0,746000000.0,17010000000.0,3062000000.0,-41000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2014.0,Q1,,2014-03-31,2014-05-07 17:25:04+00:00,1786000000.0,2593000000.0,,37844000000.0,-153000000.0,443000000.0,1004000000.0,,12466000000.0,243000000.0,,75366000000.0,12653000000.0,288000000.0,,37522000000.0,2136000000.0,3828000000.0,360000000.0,3711000000.0,,145000000.0,,520000000.0,1246000000.0,,,75000000.0,1012000000.0,316000000.0,42605000000.0,13279000000.0,4275000000.0,5958000000.0,16341000000.0,18477000000.0,24128000000.0,42605000000.0,808000000.0,18170000000.0,3062000000.0,-46000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2015.0,FY,,2015-12-31,2017-03-03 08:25:29+00:00,944000000.0,1129000000.0,,59365000000.0,-99000000.0,452000000.0,825000000.0,,12410000000.0,,,73663000000.0,10311000000.0,,,14298000000.0,259000000.0,,526000000.0,2259000000.0,,101000000.0,-33000000.0,536000000.0,469000000.0,,,,-13202000000.0,381000000.0,17314000000.0,-924000000.0,2480000000.0,3685000000.0,2138000000.0,2397000000.0,14917000000.0,17314000000.0,536000000.0,11232000000.0,3062000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2015.0,Q3,,2015-09-30,2015-11-04 08:01:27+00:00,1070000000.0,1275000000.0,,56196000000.0,-119000000.0,442000000.0,1759000000.0,,12392000000.0,,59000000.0,73155000000.0,10674000000.0,225000000.0,,16959000000.0,264000000.0,574000000.0,545000000.0,2398000000.0,,137000000.0,,523000000.0,493000000.0,,,0.0,-11017000000.0,893000000.0,21286000000.0,1220000000.0,3579000000.0,4557000000.0,4282000000.0,4546000000.0,16740000000.0,21286000000.0,748000000.0,12183000000.0,3062000000.0,-36000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2015.0,Q2,,2015-06-30,2015-08-05 08:29:01+00:00,1284000000.0,1501000000.0,,50302000000.0,-131000000.0,460000000.0,2051000000.0,,12427000000.0,,126000000.0,73917000000.0,10655000000.0,255000000.0,,23615000000.0,1285000000.0,1408000000.0,641000000.0,2676000000.0,,153000000.0,,497000000.0,704000000.0,,,38000000.0,-6364000000.0,889000000.0,28598000000.0,5896000000.0,4231000000.0,5128000000.0,8958000000.0,10243000000.0,18355000000.0,28598000000.0,752000000.0,13227000000.0,3062000000.0,-36000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2015.0,Q1,,2015-03-31,2015-05-06 08:32:21+00:00,1630000000.0,1643000000.0,,44700000000.0,-134000000.0,452000000.0,2907000000.0,,12443000000.0,,214000000.0,73085000000.0,10623000000.0,268000000.0,,28385000000.0,1295000000.0,2817000000.0,810000000.0,2500000000.0,,137000000.0,,322000000.0,742000000.0,,,38000000.0,-2256000000.0,885000000.0,34373000000.0,10016000000.0,5398000000.0,5366000000.0,13078000000.0,14373000000.0,20000000000.0,34373000000.0,590000000.0,14634000000.0,3062000000.0,-37000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2016.0,FY,,2016-12-31,2018-02-22 09:19:08+00:00,672000000.0,1057000000.0,,62726000000.0,-96000000.0,247000000.0,882000000.0,,14495000000.0,,,73335000000.0,9938000000.0,,,10609000000.0,128000000.0,,203000000.0,2360000000.0,,113000000.0,-27000000.0,277000000.0,398000000.0,,,,-17474000000.0,503000000.0,13028000000.0,-3102000000.0,2142000000.0,3648000000.0,-1331000000.0,-1203000000.0,14231000000.0,13028000000.0,277000000.0,10583000000.0,1771000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2016.0,Q3,,2016-09-30,2016-11-03 16:18:01+00:00,660000000.0,893000000.0,,62296000000.0,-101000000.0,403000000.0,4000000.0,0.0,12931000000.0,,,73347000000.0,9022000000.0,,,11051000000.0,259000000.0,,170000000.0,2153000000.0,,137000000.0,-29000000.0,405000000.0,424000000.0,,,,-17028000000.0,656000000.0,12523000000.0,-4227000000.0,1067000000.0,3606000000.0,-1191000000.0,-932000000.0,13455000000.0,12523000000.0,405000000.0,9849000000.0,3036000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2016.0,Q2,,2016-06-30,2016-08-04 08:29:27+00:00,702000000.0,952000000.0,,61757000000.0,-104000000.0,400000000.0,4000000.0,,12938000000.0,,,73442000000.0,8621000000.0,,,11685000000.0,261000000.0,,248000000.0,1947000000.0,,100000000.0,-29000000.0,598000000.0,460000000.0,,,,-15873000000.0,1028000000.0,13487000000.0,-3068000000.0,1204000000.0,3777000000.0,-32000000.0,229000000.0,13258000000.0,13487000000.0,598000000.0,9481000000.0,3036000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2016.0,Q1,,2016-03-31,2016-05-05 08:25:31+00:00,723000000.0,937000000.0,,60506000000.0,-99000000.0,453000000.0,16000000.0,,12528000000.0,,,73797000000.0,10062000000.0,,,13291000000.0,260000000.0,,539000000.0,1630000000.0,,137000000.0,-31000000.0,574000000.0,438000000.0,,,,-14123000000.0,343000000.0,15357000000.0,-1725000000.0,1492000000.0,2833000000.0,1311000000.0,1571000000.0,13786000000.0,15357000000.0,574000000.0,10953000000.0,3036000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2017.0,FY,,2017-12-31,2019-02-27 08:50:42+00:00,654000000.0,1322000000.0,,63664000000.0,-57000000.0,162000000.0,5000000.0,,14446000000.0,,,74344000000.0,9921000000.0,,,10680000000.0,124000000.0,,198000000.0,1513000000.0,,137000000.0,-31000000.0,220000000.0,358000000.0,,,,-16525000000.0,52000000.0,12425000000.0,-2167000000.0,1525000000.0,2356000000.0,-496000000.0,-372000000.0,12797000000.0,12425000000.0,220000000.0,10441000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2017.0,Q3,,2017-09-30,2017-11-02 07:58:09+00:00,678000000.0,992000000.0,,63375000000.0,-67000000.0,197000000.0,5000000.0,,14458000000.0,,,73955000000.0,9899000000.0,,,10580000000.0,253000000.0,,181000000.0,1405000000.0,,135000000.0,-32000000.0,223000000.0,371000000.0,,,,-16987000000.0,0.0,11981000000.0,-2628000000.0,1178000000.0,2218000000.0,-957000000.0,-704000000.0,12685000000.0,11981000000.0,223000000.0,10467000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2017.0,Q2,,2017-06-30,2017-08-03 07:54:32+00:00,718000000.0,1019000000.0,,63138000000.0,-75000000.0,221000000.0,13000000.0,,14467000000.0,,,73556000000.0,9850000000.0,,,10418000000.0,254000000.0,,215000000.0,1300000000.0,,137000000.0,-32000000.0,255000000.0,375000000.0,,,,-16969000000.0,3000000.0,11920000000.0,-2609000000.0,1247000000.0,2158000000.0,-938000000.0,-684000000.0,12604000000.0,11920000000.0,255000000.0,10446000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2017.0,Q1,,2017-03-31,2017-05-04 16:35:23+00:00,678000000.0,943000000.0,,62934000000.0,-82000000.0,236000000.0,249000000.0,,14448000000.0,,,73015000000.0,9509000000.0,,,10081000000.0,256000000.0,,168000000.0,1955000000.0,,140000000.0,-33000000.0,258000000.0,369000000.0,,,,-17463000000.0,15000000.0,11699000000.0,-3130000000.0,1360000000.0,2788000000.0,-1459000000.0,-1203000000.0,12902000000.0,11699000000.0,258000000.0,10114000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2018.0,FY,,2018-12-31,2020-02-27 08:36:49+00:00,763000000.0,1247000000.0,,17886000000.0,-23000000.0,155000000.0,4000000.0,,14387000000.0,,,28704000000.0,7341000000.0,,,10818000000.0,41000000.0,,347000000.0,1602000000.0,,141000000.0,0.0,319000000.0,219000000.0,,,,-13912000000.0,381000000.0,12735000000.0,421000000.0,1598000000.0,2887000000.0,2092000000.0,2133000000.0,10602000000.0,12735000000.0,319000000.0,7715000000.0,1671000000.0,-31000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2018.0,Q3,,2018-09-30,2018-10-30 17:27:14+00:00,670000000.0,1051000000.0,,64500000000.0,-32000000.0,154000000.0,4000000.0,,14403000000.0,,,75677000000.0,9380000000.0,,,11177000000.0,123000000.0,,180000000.0,1748000000.0,,126000000.0,-31000000.0,247000000.0,188000000.0,,,,-16173000000.0,432000000.0,12659000000.0,-1833000000.0,1235000000.0,2976000000.0,-162000000.0,-39000000.0,12698000000.0,12659000000.0,247000000.0,9722000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2018.0,Q2,,2018-06-30,2018-08-01 09:09:36+00:00,742000000.0,1060000000.0,,64185000000.0,-40000000.0,149000000.0,3000000.0,,14417000000.0,,,75035000000.0,9238000000.0,,,10850000000.0,123000000.0,,177000000.0,1574000000.0,,125000000.0,-31000000.0,251000000.0,198000000.0,,,,-16257000000.0,432000000.0,12341000000.0,-1911000000.0,1240000000.0,2873000000.0,-240000000.0,-117000000.0,12458000000.0,12341000000.0,251000000.0,9585000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2018.0,Q1,,2018-03-31,2018-05-02 08:26:44+00:00,657000000.0,1082000000.0,,63903000000.0,-47000000.0,153000000.0,4000000.0,,14428000000.0,,,74495000000.0,9325000000.0,,,10592000000.0,123000000.0,,138000000.0,1506000000.0,,139000000.0,-32000000.0,270000000.0,351000000.0,,,,-16240000000.0,52000000.0,12086000000.0,-1891000000.0,1224000000.0,2354000000.0,-220000000.0,-97000000.0,12183000000.0,12086000000.0,270000000.0,9829000000.0,1671000000.0,
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2019.0,FY,,2019-12-31,2020-05-11 08:23:44+00:00,498000000.0,990000000.0,,20002000000.0,12000000.0,200000000.0,6000000.0,,16973000000.0,,,34748000000.0,9073000000.0,,,14746000000.0,37000000.0,,255000000.0,1434000000.0,,75000000.0,0.0,186000000.0,127000000.0,,,,-14220000000.0,385000000.0,16193000000.0,2733000000.0,1251000000.0,2392000000.0,4364000000.0,4401000000.0,11792000000.0,16193000000.0,186000000.0,9400000000.0,1631000000.0,-32000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2019.0,Q3,,2019-09-30,2019-11-05 08:28:07+00:00,526000000.0,977000000.0,,19432000000.0,3000000.0,177000000.0,14000000.0,,16994000000.0,,,34308000000.0,9133000000.0,,,14876000000.0,39000000.0,,412000000.0,1490000000.0,,124000000.0,0.0,300000000.0,186000000.0,,,,-13896000000.0,208000000.0,16579000000.0,3065000000.0,1403000000.0,2348000000.0,4696000000.0,4735000000.0,11844000000.0,16579000000.0,300000000.0,9496000000.0,1631000000.0,-36000000.0
Chesapeake Energy Corp,CHK,X2MT1W32SPAZ9WSKLE78,895126,2019.0,Q2,,2019-06-30,2019-08-06 08:42:42+00:00,611000000.0,1021000000.0,,18860000000.0,-5000000.0,181000000.0,4000000.0,,16396000000.0,,,33705000000.0,9701000000.0,,,14845000000.0,39000000.0,,359000000.0,1452000000.0,,157000000.0,0.0,311000000.0,208000000.0,,,,-13835000000.0,0.0,16540000000.0,2520000000.0,1384000000.0,2220000000.0,4191000000.0,4230000000.0,12310000000.0,16540000000.0,311000000.0,10090000000.0,1671000000.0,-36000000.0
