company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q3,,2012-09-30,2012-10-25 13:53:30+00:00,1181000000.0,1857000000.0,1928000000.0,3902000000.0,-2455000000.0,909000000.0,,2177000000.0,288000000.0,2634000000.0,7587000000.0,1322000000.0,4943000000.0,1384000000.0,3685000000.0,190000000.0,82000000.0,327000000.0,611000000.0,-39000000.0,940000000.0,1757000000.0,16654000000.0,303000000.0,13424000000.0,2507000000.0,4761000000.0,3700000000.0,2507000000.0,2697000000.0,10727000000.0,13424000000.0,4978000000.0,7027000000.0,,-13830000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q2,,2012-06-30,2012-07-26 14:01:25+00:00,1226000000.0,1785000000.0,1757000000.0,3802000000.0,-2554000000.0,995000000.0,,2120000000.0,288000000.0,2611000000.0,7427000000.0,1316000000.0,5068000000.0,1368000000.0,3625000000.0,204000000.0,84000000.0,272000000.0,687000000.0,-39000000.0,682000000.0,1737000000.0,16294000000.0,295000000.0,13153000000.0,2306000000.0,4835000000.0,3566000000.0,2306000000.0,2510000000.0,10643000000.0,13153000000.0,4693000000.0,7077000000.0,,-13515000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q1,,2012-03-31,2012-04-26 13:24:09+00:00,1187000000.0,1827000000.0,2112000000.0,3807000000.0,-2269000000.0,1044000000.0,,2079000000.0,436000000.0,2721000000.0,7509000000.0,1360000000.0,4595000000.0,1400000000.0,3702000000.0,206000000.0,87000000.0,248000000.0,578000000.0,-41000000.0,535000000.0,1808000000.0,15670000000.0,372000000.0,13254000000.0,2290000000.0,4849000000.0,4107000000.0,2290000000.0,2496000000.0,10758000000.0,13254000000.0,4703000000.0,6651000000.0,,-13149000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,FY,,2013-12-31,2015-02-19 14:54:41+00:00,1343000000.0,1636000000.0,2089000000.0,,-2451000000.0,962000000.0,,2470000000.0,239000000.0,2474000000.0,,1496000000.0,4749000000.0,1425000000.0,4083000000.0,231000000.0,77000000.0,444000000.0,908000000.0,-33000000.0,924000000.0,1677000000.0,17952000000.0,908000000.0,13985000000.0,2305000000.0,4931000000.0,4579000000.0,2305000000.0,2536000000.0,11449000000.0,13985000000.0,4971000000.0,6870000000.0,,-15633000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q3,,2013-09-30,2013-10-24 09:12:11+00:00,1234000000.0,1737000000.0,2367000000.0,4193000000.0,-2716000000.0,721000000.0,,2378000000.0,283000000.0,2471000000.0,8051000000.0,1487000000.0,4677000000.0,1441000000.0,3858000000.0,223000000.0,91000000.0,312000000.0,701000000.0,-35000000.0,932000000.0,1952000000.0,17393000000.0,607000000.0,13439000000.0,1784000000.0,4600000000.0,4491000000.0,1784000000.0,2007000000.0,11432000000.0,13439000000.0,4981000000.0,6941000000.0,,-15236000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q2,,2013-06-30,2013-07-25 09:00:24+00:00,1279000000.0,1778000000.0,2291000000.0,4084000000.0,-2825000000.0,884000000.0,,2330000000.0,278000000.0,2419000000.0,7860000000.0,1464000000.0,5032000000.0,1440000000.0,3776000000.0,273000000.0,89000000.0,252000000.0,765000000.0,-38000000.0,872000000.0,1955000000.0,17052000000.0,596000000.0,13487000000.0,1531000000.0,4867000000.0,4444000000.0,1531000000.0,1804000000.0,11683000000.0,13487000000.0,4844000000.0,7239000000.0,,-14988000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q1,,2013-03-31,2013-04-25 14:22:28+00:00,1237000000.0,1808000000.0,2268000000.0,4057000000.0,-2658000000.0,932000000.0,,2296000000.0,324000000.0,2451000000.0,7877000000.0,1465000000.0,5095000000.0,1371000000.0,3820000000.0,247000000.0,86000000.0,286000000.0,717000000.0,-35000000.0,883000000.0,2042000000.0,16805000000.0,262000000.0,13533000000.0,1772000000.0,4828000000.0,4091000000.0,1772000000.0,2019000000.0,11514000000.0,13533000000.0,4885000000.0,7423000000.0,,-14636000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,FY,,2014-12-31,2016-02-18 09:07:35+00:00,1231000000.0,1552000000.0,1917000000.0,,-3507000000.0,1089000000.0,,2702000000.0,294000000.0,2307000000.0,,1413000000.0,5644000000.0,1382000000.0,4080000000.0,240000000.0,76000000.0,261000000.0,840000000.0,-20000000.0,720000000.0,2223000000.0,18832000000.0,504000000.0,13459000000.0,1145000000.0,4863000000.0,3946000000.0,1145000000.0,1385000000.0,12074000000.0,13459000000.0,4516000000.0,8128000000.0,,-16862000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,Q3,,2014-09-30,2014-10-24 09:03:04+00:00,1215000000.0,1747000000.0,2289000000.0,4375000000.0,-2887000000.0,1355000000.0,,2592000000.0,294000000.0,2355000000.0,8413000000.0,1424000000.0,5441000000.0,1422000000.0,4038000000.0,326000000.0,31000000.0,355000000.0,657000000.0,-18000000.0,656000000.0,1731000000.0,18210000000.0,614000000.0,13685000000.0,1420000000.0,5181000000.0,4412000000.0,1420000000.0,1746000000.0,11939000000.0,13685000000.0,4466000000.0,7527000000.0,,-16477000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,Q2,,2014-06-30,2014-07-31 08:59:40+00:00,1251000000.0,1803000000.0,2246000000.0,4399000000.0,-2504000000.0,1161000000.0,,2522000000.0,244000000.0,2489000000.0,8476000000.0,1486000000.0,5741000000.0,1508000000.0,4077000000.0,292000000.0,74000000.0,393000000.0,702000000.0,-22000000.0,688000000.0,1722000000.0,17991000000.0,320000000.0,13988000000.0,1779000000.0,5174000000.0,4061000000.0,1779000000.0,2071000000.0,11917000000.0,13988000000.0,4737000000.0,7856000000.0,,-16208000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,Q1,,2014-03-31,2014-04-25 08:38:38+00:00,1264000000.0,1670000000.0,2265000000.0,4326000000.0,-2537000000.0,1795000000.0,,2476000000.0,253000000.0,2485000000.0,8363000000.0,1500000000.0,5739000000.0,1478000000.0,4037000000.0,270000000.0,75000000.0,393000000.0,734000000.0,-26000000.0,658000000.0,1698000000.0,17698000000.0,920000000.0,14432000000.0,1630000000.0,5677000000.0,4702000000.0,1630000000.0,1900000000.0,12532000000.0,14432000000.0,4718000000.0,7830000000.0,,-15981000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2015.0,FY,,2015-12-31,2017-02-23 16:08:16+00:00,1110000000.0,1427000000.0,1845000000.0,,-3950000000.0,970000000.0,0.0,2904000000.0,277000000.0,2103000000.0,,1346000000.0,6246000000.0,1180000000.0,3796000000.0,255000000.0,67000000.0,233000000.0,807000000.0,-12000000.0,239000000.0,1966000000.0,18861000000.0,302000000.0,11935000000.0,-299000000.0,4384000000.0,3534000000.0,-299000000.0,-44000000.0,11979000000.0,11935000000.0,3755000000.0,8445000000.0,,-18102000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2015.0,Q3,,2015-09-30,2015-10-30 08:32:05+00:00,1109000000.0,1561000000.0,2252000000.0,4353000000.0,-4085000000.0,1445000000.0,,2817000000.0,340000000.0,2139000000.0,8312000000.0,1367000000.0,6554000000.0,1277000000.0,3959000000.0,335000000.0,137000000.0,234000000.0,806000000.0,-8000000.0,872000000.0,2248000000.0,19323000000.0,236000000.0,13563000000.0,255000000.0,5089000000.0,3937000000.0,255000000.0,590000000.0,12973000000.0,13563000000.0,4515000000.0,9036000000.0,,-17792000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2015.0,Q2,,2015-06-30,2015-07-30 09:12:10+00:00,1169000000.0,1691000000.0,2243000000.0,4379000000.0,-3776000000.0,1059000000.0,,2776000000.0,297000000.0,2241000000.0,8418000000.0,1371000000.0,6186000000.0,1324000000.0,4039000000.0,303000000.0,144000000.0,261000000.0,914000000.0,-9000000.0,877000000.0,2250000000.0,18936000000.0,497000000.0,13660000000.0,454000000.0,4988000000.0,4206000000.0,454000000.0,757000000.0,12903000000.0,13660000000.0,4633000000.0,8697000000.0,,-17473000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2015.0,Q1,,2015-03-31,2015-04-30 12:54:59+00:00,1167000000.0,1611000000.0,2233000000.0,4244000000.0,-3847000000.0,859000000.0,,2738000000.0,417000000.0,2186000000.0,8212000000.0,1356000000.0,5622000000.0,1350000000.0,3968000000.0,279000000.0,79000000.0,233000000.0,880000000.0,-13000000.0,867000000.0,2239000000.0,18704000000.0,506000000.0,13156000000.0,460000000.0,4700000000.0,4323000000.0,460000000.0,739000000.0,12417000000.0,13156000000.0,4488000000.0,8094000000.0,,-17122000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2016.0,FY,,2016-12-31,2018-02-15 14:33:07+00:00,1124000000.0,1411000000.0,1727000000.0,,-4180000000.0,1315000000.0,0.0,3157000000.0,441000000.0,2107000000.0,,1313000000.0,6520000000.0,1171000000.0,3840000000.0,260000000.0,301000000.0,246000000.0,441000000.0,-7000000.0,224000000.0,2035000000.0,19922000000.0,13000000.0,12123000000.0,-243000000.0,4338000000.0,3305000000.0,-243000000.0,17000000.0,12106000000.0,12123000000.0,3945000000.0,8801000000.0,,-19135000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2016.0,Q3,,2016-09-30,2016-10-27 09:07:13+00:00,1076000000.0,1560000000.0,2322000000.0,4472000000.0,-3829000000.0,1298000000.0,,3120000000.0,350000000.0,2181000000.0,8309000000.0,1346000000.0,5616000000.0,1193000000.0,3837000000.0,361000000.0,261000000.0,270000000.0,713000000.0,-3000000.0,234000000.0,1854000000.0,19310000000.0,907000000.0,12623000000.0,-133000000.0,4764000000.0,4655000000.0,-133000000.0,228000000.0,12395000000.0,12623000000.0,4022000000.0,7740000000.0,,-18731000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2016.0,Q2,,2016-06-30,2016-07-28 09:09:16+00:00,1082000000.0,1575000000.0,2272000000.0,4422000000.0,-3843000000.0,1085000000.0,,3008000000.0,364000000.0,2170000000.0,8247000000.0,1347000000.0,5619000000.0,1232000000.0,3825000000.0,315000000.0,311000000.0,258000000.0,722000000.0,-5000000.0,248000000.0,1933000000.0,18955000000.0,953000000.0,12515000000.0,-281000000.0,4614000000.0,4671000000.0,-281000000.0,34000000.0,12481000000.0,12515000000.0,4076000000.0,7810000000.0,,-18396000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2016.0,Q1,,2016-03-31,2016-04-28 09:33:24+00:00,1108000000.0,1546000000.0,2282000000.0,4402000000.0,-3825000000.0,1014000000.0,,2961000000.0,370000000.0,2170000000.0,8222000000.0,1361000000.0,5877000000.0,1234000000.0,3820000000.0,297000000.0,349000000.0,249000000.0,696000000.0,-7000000.0,258000000.0,1932000000.0,18705000000.0,703000000.0,12448000000.0,-370000000.0,4490000000.0,4463000000.0,-370000000.0,-73000000.0,12521000000.0,12448000000.0,4138000000.0,8058000000.0,,-18204000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2017.0,FY,,2017-12-31,2019-02-21 16:13:44+00:00,1212000000.0,1480000000.0,1831000000.0,,-3855000000.0,1535000000.0,0.0,3450000000.0,354000000.0,2218000000.0,,1341000000.0,6566000000.0,1221000000.0,4072000000.0,303000000.0,188000000.0,204000000.0,403000000.0,-5000000.0,218000000.0,2255000000.0,20531000000.0,11000000.0,12676000000.0,-60000000.0,4639000000.0,3408000000.0,-60000000.0,243000000.0,12433000000.0,12676000000.0,3965000000.0,9025000000.0,,-20181000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2017.0,Q3,,2017-09-30,2017-10-27 08:58:13+00:00,1164000000.0,1530000000.0,2292000000.0,4420000000.0,-3834000000.0,1380000000.0,,3398000000.0,391000000.0,2216000000.0,8419000000.0,1343000000.0,6520000000.0,1205000000.0,3999000000.0,375000000.0,265000000.0,196000000.0,621000000.0,-1000000.0,216000000.0,1938000000.0,20207000000.0,7000000.0,12775000000.0,-108000000.0,4736000000.0,3854000000.0,-108000000.0,267000000.0,12508000000.0,12775000000.0,4040000000.0,8654000000.0,,-19878000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2017.0,Q2,,2017-06-30,2017-07-21 08:56:35+00:00,1131000000.0,1526000000.0,2232000000.0,4331000000.0,-3947000000.0,1241000000.0,,3320000000.0,404000000.0,2191000000.0,8261000000.0,1340000000.0,6506000000.0,1199000000.0,3930000000.0,330000000.0,360000000.0,195000000.0,589000000.0,-2000000.0,204000000.0,2011000000.0,19952000000.0,13000000.0,12580000000.0,-242000000.0,4555000000.0,3780000000.0,-242000000.0,88000000.0,12492000000.0,12580000000.0,4095000000.0,8712000000.0,,-19565000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2017.0,Q1,,2017-03-31,2017-04-28 09:13:03+00:00,1116000000.0,1496000000.0,2107000000.0,4263000000.0,-4052000000.0,1347000000.0,,3253000000.0,579000000.0,2134000000.0,8146000000.0,1312000000.0,6466000000.0,1189000000.0,3883000000.0,308000000.0,321000000.0,198000000.0,564000000.0,-3000000.0,202000000.0,1980000000.0,19782000000.0,7000000.0,12448000000.0,-313000000.0,4596000000.0,3809000000.0,-313000000.0,-5000000.0,12453000000.0,12448000000.0,3969000000.0,8644000000.0,,-19293000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2018.0,FY,,2018-12-31,2020-02-21 16:53:42+00:00,1222000000.0,1400000000.0,1696000000.0,,-4188000000.0,726000000.0,0.0,3670000000.0,411000000.0,2530000000.0,,1637000000.0,6354000000.0,1250000000.0,3881000000.0,299000000.0,152000000.0,235000000.0,417000000.0,-3000000.0,168000000.0,2034000000.0,21615000000.0,12000000.0,12161000000.0,-102000000.0,3793000000.0,3341000000.0,-102000000.0,197000000.0,11964000000.0,12161000000.0,4487000000.0,8623000000.0,,-21196000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2018.0,Q3,,2018-09-30,2018-10-26 09:02:55+00:00,1158000000.0,1532000000.0,2144000000.0,4580000000.0,-4172000000.0,841000000.0,,3649000000.0,360000000.0,2539000000.0,8451000000.0,1660000000.0,6519000000.0,1245000000.0,3871000000.0,362000000.0,165000000.0,325000000.0,523000000.0,1000000.0,195000000.0,2048000000.0,21008000000.0,85000000.0,12571000000.0,-430000000.0,4141000000.0,3747000000.0,-430000000.0,-68000000.0,12639000000.0,12571000000.0,4559000000.0,8892000000.0,,-20916000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2018.0,Q2,,2018-06-30,2018-07-27 09:04:45+00:00,1121000000.0,1545000000.0,2093000000.0,4500000000.0,-4164000000.0,833000000.0,,3547000000.0,382000000.0,2483000000.0,8408000000.0,1735000000.0,6519000000.0,1254000000.0,3908000000.0,334000000.0,156000000.0,206000000.0,540000000.0,0.0,196000000.0,2172000000.0,20851000000.0,346000000.0,12650000000.0,-523000000.0,4172000000.0,3942000000.0,-523000000.0,-189000000.0,12839000000.0,12650000000.0,4570000000.0,8897000000.0,,-20757000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2018.0,Q1,,2018-03-31,2018-04-27 09:03:09+00:00,1209000000.0,1644000000.0,2180000000.0,4561000000.0,-3900000000.0,851000000.0,,3513000000.0,432000000.0,2572000000.0,8648000000.0,1782000000.0,6550000000.0,1312000000.0,4087000000.0,350000000.0,187000000.0,249000000.0,485000000.0,-2000000.0,224000000.0,2264000000.0,20581000000.0,159000000.0,13144000000.0,-249000000.0,4292000000.0,3980000000.0,-249000000.0,101000000.0,13043000000.0,13144000000.0,4765000000.0,9063000000.0,,-20441000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2019.0,FY,,2019-12-31,2020-05-01 07:40:17+00:00,1237000000.0,1440000000.0,1917000000.0,4830000000.0,-4273000000.0,883000000.0,,3954000000.0,370000000.0,3508000000.0,8580000000.0,2667000000.0,7333000000.0,1400000000.0,3750000000.0,441000000.0,177000000.0,507000000.0,456000000.0,-2000000.0,753000000.0,2598000000.0,22501000000.0,514000000.0,15034000000.0,117000000.0,4179000000.0,4038000000.0,117000000.0,558000000.0,14476000000.0,15034000000.0,7105000000.0,10438000000.0,,-22063000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2019.0,Q3,,2019-09-30,2019-11-01 09:24:29+00:00,1188000000.0,1495000000.0,2292000000.0,4700000000.0,-4215000000.0,948000000.0,,3932000000.0,246000000.0,3532000000.0,8389000000.0,2535000000.0,7646000000.0,1371000000.0,3689000000.0,498000000.0,165000000.0,587000000.0,535000000.0,-1000000.0,756000000.0,2388000000.0,21860000000.0,505000000.0,15026000000.0,-324000000.0,4349000000.0,4231000000.0,-324000000.0,174000000.0,14852000000.0,15026000000.0,6988000000.0,10621000000.0,,-21900000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2019.0,Q2,,2019-06-30,2019-07-26 09:20:56+00:00,1209000000.0,1590000000.0,2275000000.0,4683000000.0,-4119000000.0,863000000.0,,3804000000.0,293000000.0,2536000000.0,8476000000.0,1609000000.0,6640000000.0,1322000000.0,3793000000.0,337000000.0,167000000.0,303000000.0,480000000.0,-3000000.0,791000000.0,2436000000.0,21653000000.0,5000000.0,13151000000.0,-347000000.0,4255000000.0,3782000000.0,-347000000.0,-10000000.0,13161000000.0,13151000000.0,5103000000.0,9379000000.0,,-21682000000.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2019.0,Q1,,2019-03-31,2019-04-26 10:00:14+00:00,1215000000.0,1547000000.0,2244000000.0,4577000000.0,-4160000000.0,843000000.0,,3707000000.0,400000000.0,2517000000.0,8398000000.0,1612000000.0,6655000000.0,1278000000.0,3821000000.0,342000000.0,164000000.0,306000000.0,465000000.0,-3000000.0,636000000.0,2267000000.0,21436000000.0,6000000.0,12883000000.0,-552000000.0,4133000000.0,3865000000.0,-552000000.0,-210000000.0,13093000000.0,12883000000.0,4929000000.0,9228000000.0,,-21532000000.0
