company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-29 16:16:54+00:00,,582000000.0,,172000000.0,12000000.0,12000000.0,-132000000.0,1608000000.0,-665000000.0,-217000000.0,1211000000.0,-665000000.0,-217000000.0,1211000000.0,341000000.0,1124000000.0,1124000000.0,47000000.0,92000000.0,1000000.0,,-454000000.0,-20000000.0,-210000000.0,-1515000000.0,-396000000.0,,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 14:19:15+00:00,,102000000.0,,82000000.0,4000000.0,-6000000.0,40000000.0,711000000.0,-455000000.0,-82000000.0,690000000.0,-455000000.0,-82000000.0,690000000.0,147000000.0,536000000.0,536000000.0,32000000.0,10000000.0,,,-203000000.0,-13000000.0,-73000000.0,-771000000.0,-202000000.0,,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q4,2010-10-01,2010-12-31,,,269000000.0,70000000.0,98000000.0,39000000.0,-33000000.0,163000000.0,1306000000.0,-879000000.0,-220000000.0,968000000.0,-879000000.0,-220000000.0,968000000.0,-164000000.0,651000000.0,651000000.0,56000000.0,38000000.0,-3000000.0,,-338000000.0,-97000000.0,-232000000.0,-1250000000.0,-635000000.0,73000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 15:51:04+00:00,0.0,1123000000.0,70000000.0,376000000.0,42000000.0,-39000000.0,129000000.0,5015000000.0,-2624000000.0,-658000000.0,3211000000.0,-2624000000.0,-658000000.0,3211000000.0,-110000000.0,2313000000.0,2313000000.0,393000000.0,242000000.0,-9000000.0,,-1142000000.0,-308000000.0,-550000000.0,-4719000000.0,-2020000000.0,167000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q3TTM,2009-10-01,2010-09-30,,,1099000000.0,98000000.0,367000000.0,20000000.0,-148000000.0,185000000.0,4572000000.0,-2395000000.0,-795000000.0,3145000000.0,-2395000000.0,-795000000.0,3145000000.0,-193000000.0,2318000000.0,2318000000.0,275000000.0,308000000.0,-10000000.0,,-1083000000.0,-353000000.0,-546000000.0,-4408000000.0,-1784000000.0,94000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q3,2010-07-01,2010-09-30,,,233000000.0,,93000000.0,3000000.0,12000000.0,197000000.0,952000000.0,-631000000.0,-223000000.0,941000000.0,-631000000.0,-223000000.0,941000000.0,99000000.0,645000000.0,645000000.0,6000000.0,63000000.0,-8000000.0,,-284000000.0,-198000000.0,-114000000.0,-955000000.0,-407000000.0,94000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-27 13:25:39+00:00,0.0,854000000.0,,278000000.0,3000000.0,-6000000.0,-34000000.0,3709000000.0,-1745000000.0,-438000000.0,2243000000.0,-1745000000.0,-438000000.0,2243000000.0,54000000.0,1662000000.0,1662000000.0,337000000.0,204000000.0,-6000000.0,,-804000000.0,-211000000.0,-318000000.0,-3469000000.0,-1385000000.0,94000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q2TTM,2009-07-01,2010-06-30,,,1137000000.0,98000000.0,364000000.0,5000000.0,-151000000.0,409000000.0,4573000000.0,-2719000000.0,-839000000.0,3368000000.0,-2719000000.0,-839000000.0,3368000000.0,-341000000.0,2290000000.0,2290000000.0,305000000.0,349000000.0,7000000.0,,-1047000000.0,-282000000.0,-569000000.0,-4949000000.0,-1645000000.0,,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q2,2010-04-01,2010-06-30,,,405000000.0,,93000000.0,,-10000000.0,-173000000.0,1641000000.0,-437000000.0,-128000000.0,569000000.0,-437000000.0,-128000000.0,569000000.0,-6000000.0,630000000.0,630000000.0,19000000.0,53000000.0,1000000.0,,-298000000.0,-6000000.0,-123000000.0,-1360000000.0,-473000000.0,,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 14:54:51+00:00,0.0,621000000.0,,185000000.0,,-18000000.0,-231000000.0,2757000000.0,-1114000000.0,-215000000.0,1302000000.0,-1114000000.0,-215000000.0,1302000000.0,-45000000.0,1017000000.0,1017000000.0,331000000.0,141000000.0,2000000.0,,-520000000.0,-13000000.0,-204000000.0,-2514000000.0,-978000000.0,0.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q1TTM,2009-04-01,2010-03-31,,,1212000000.0,98000000.0,361000000.0,13000000.0,-123000000.0,410000000.0,3829000000.0,-2492000000.0,-846000000.0,3320000000.0,-2492000000.0,-846000000.0,3320000000.0,-141000000.0,2248000000.0,2248000000.0,301000000.0,378000000.0,7000000.0,,-1000000000.0,-283000000.0,-583000000.0,-4333000000.0,-1366000000.0,,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 15:16:17+00:00,,216000000.0,,92000000.0,,-8000000.0,-58000000.0,1116000000.0,-677000000.0,-87000000.0,733000000.0,-677000000.0,-87000000.0,733000000.0,-39000000.0,387000000.0,387000000.0,312000000.0,88000000.0,1000000.0,,-222000000.0,-7000000.0,-81000000.0,-1154000000.0,-505000000.0,0.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q4,2011-10-01,2011-12-31,,6000000.0,238000000.0,58000000.0,106000000.0,22000000.0,-15000000.0,115000000.0,1769000000.0,-676000000.0,-215000000.0,839000000.0,-676000000.0,-215000000.0,839000000.0,-67000000.0,625000000.0,625000000.0,-7000000.0,37000000.0,-32000000.0,,-353000000.0,-248000000.0,-213000000.0,-1709000000.0,-420000000.0,250000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:21:46+00:00,-966000000.0,1007000000.0,58000000.0,421000000.0,263000000.0,-53000000.0,81000000.0,5843000000.0,-1242000000.0,-1213000000.0,2896000000.0,-1242000000.0,-1213000000.0,2896000000.0,388000000.0,2554000000.0,2554000000.0,-160000000.0,353000000.0,-40000000.0,,-1203000000.0,-356000000.0,-537000000.0,-4429000000.0,-1806000000.0,423000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q3TTM,2010-10-01,2011-09-30,,-972000000.0,1038000000.0,70000000.0,413000000.0,280000000.0,-71000000.0,129000000.0,5380000000.0,-1445000000.0,-1218000000.0,3025000000.0,-1445000000.0,-1218000000.0,3025000000.0,291000000.0,2580000000.0,2580000000.0,-97000000.0,354000000.0,-11000000.0,,-1188000000.0,-205000000.0,-556000000.0,-3970000000.0,-2021000000.0,246000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q3,2011-07-01,2011-09-30,,-12000000.0,256000000.0,,113000000.0,241000000.0,-45000000.0,192000000.0,641000000.0,-765000000.0,113000000.0,903000000.0,-765000000.0,113000000.0,903000000.0,206000000.0,676000000.0,676000000.0,-78000000.0,96000000.0,9000000.0,,-282000000.0,-28000000.0,-99000000.0,-851000000.0,-369000000.0,2000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 13:53:30+00:00,-972000000.0,769000000.0,,315000000.0,241000000.0,-38000000.0,-34000000.0,4074000000.0,-566000000.0,-998000000.0,2057000000.0,-566000000.0,-998000000.0,2057000000.0,455000000.0,1929000000.0,1929000000.0,-153000000.0,316000000.0,-8000000.0,,-850000000.0,-108000000.0,-324000000.0,-2720000000.0,-1386000000.0,173000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q2TTM,2010-07-01,2011-06-30,,-960000000.0,1015000000.0,70000000.0,393000000.0,42000000.0,-14000000.0,134000000.0,5691000000.0,-1311000000.0,-1554000000.0,3063000000.0,-1311000000.0,-1554000000.0,3063000000.0,184000000.0,2549000000.0,2549000000.0,-13000000.0,321000000.0,-28000000.0,,-1190000000.0,-375000000.0,-571000000.0,-4074000000.0,-2059000000.0,338000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q2,2011-04-01,2011-06-30,,-960000000.0,369000000.0,,103000000.0,,3000000.0,-175000000.0,1798000000.0,616000000.0,-1040000000.0,474000000.0,616000000.0,-1040000000.0,474000000.0,53000000.0,646000000.0,646000000.0,-100000000.0,188000000.0,-37000000.0,,-307000000.0,-31000000.0,-147000000.0,-626000000.0,-437000000.0,135000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 14:01:25+00:00,-960000000.0,513000000.0,,202000000.0,,7000000.0,-226000000.0,3433000000.0,199000000.0,-1111000000.0,1154000000.0,199000000.0,-1111000000.0,1154000000.0,249000000.0,1253000000.0,1253000000.0,-75000000.0,220000000.0,-17000000.0,,-568000000.0,-80000000.0,-225000000.0,-1869000000.0,-1017000000.0,171000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1051000000.0,70000000.0,383000000.0,42000000.0,-27000000.0,136000000.0,5534000000.0,-2364000000.0,-642000000.0,3158000000.0,-2364000000.0,-642000000.0,3158000000.0,125000000.0,2533000000.0,2533000000.0,106000000.0,186000000.0,10000000.0,,-1181000000.0,-350000000.0,-547000000.0,-4808000000.0,-2095000000.0,203000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 13:24:09+00:00,,144000000.0,,99000000.0,,4000000.0,-51000000.0,1635000000.0,-417000000.0,-71000000.0,680000000.0,-417000000.0,-71000000.0,680000000.0,196000000.0,607000000.0,607000000.0,25000000.0,32000000.0,20000000.0,,-261000000.0,-49000000.0,-78000000.0,-1243000000.0,-580000000.0,36000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 14:54:41+00:00,-29000000.0,1280000000.0,77000000.0,425000000.0,72000000.0,-24000000.0,86000000.0,5452000000.0,-2301000000.0,-865000000.0,3196000000.0,-2301000000.0,-865000000.0,3196000000.0,6000000.0,2631000000.0,2631000000.0,54000000.0,478000000.0,55000000.0,,-1277000000.0,-545000000.0,-565000000.0,-5011000000.0,-1943000000.0,147000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q4,2012-10-01,2012-12-31,,,331000000.0,77000000.0,108000000.0,34000000.0,-4000000.0,227000000.0,1321000000.0,-843000000.0,-241000000.0,1063000000.0,-843000000.0,-241000000.0,1063000000.0,-25000000.0,636000000.0,636000000.0,92000000.0,88000000.0,-10000000.0,,-326000000.0,-44000000.0,-248000000.0,-1327000000.0,-599000000.0,27000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q3TTM,2011-10-01,2012-09-30,,-23000000.0,1187000000.0,58000000.0,423000000.0,60000000.0,-35000000.0,-26000000.0,5900000000.0,-2134000000.0,-839000000.0,2972000000.0,-2134000000.0,-839000000.0,2972000000.0,-36000000.0,2620000000.0,2620000000.0,-45000000.0,427000000.0,33000000.0,,-1304000000.0,-749000000.0,-530000000.0,-5393000000.0,-1764000000.0,370000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q3,2012-07-01,2012-09-30,,,267000000.0,,106000000.0,38000000.0,5000000.0,96000000.0,1258000000.0,-728000000.0,-303000000.0,940000000.0,-728000000.0,-303000000.0,940000000.0,-86000000.0,697000000.0,697000000.0,41000000.0,199000000.0,20000000.0,,-358000000.0,-282000000.0,-128000000.0,-1377000000.0,-450000000.0,49000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 09:12:11+00:00,-29000000.0,949000000.0,,317000000.0,38000000.0,-20000000.0,-141000000.0,4131000000.0,-1458000000.0,-624000000.0,2133000000.0,-1458000000.0,-624000000.0,2133000000.0,31000000.0,1995000000.0,1995000000.0,-38000000.0,390000000.0,65000000.0,,-951000000.0,-501000000.0,-317000000.0,-3684000000.0,-1344000000.0,120000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q2TTM,2011-07-01,2012-06-30,,-35000000.0,1176000000.0,58000000.0,430000000.0,263000000.0,-85000000.0,70000000.0,5283000000.0,-2171000000.0,-423000000.0,2935000000.0,-2171000000.0,-423000000.0,2935000000.0,256000000.0,2599000000.0,2599000000.0,-164000000.0,324000000.0,22000000.0,,-1228000000.0,-495000000.0,-501000000.0,-4867000000.0,-1683000000.0,323000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q2,2012-04-01,2012-06-30,,-29000000.0,459000000.0,,105000000.0,,-35000000.0,-148000000.0,1690000000.0,-265000000.0,-280000000.0,531000000.0,-265000000.0,-280000000.0,531000000.0,-49000000.0,665000000.0,665000000.0,-91000000.0,85000000.0,7000000.0,,-315000000.0,-168000000.0,-129000000.0,-1294000000.0,-431000000.0,39000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 09:00:24+00:00,-29000000.0,682000000.0,,211000000.0,,-25000000.0,-237000000.0,2873000000.0,-730000000.0,-321000000.0,1193000000.0,-730000000.0,-321000000.0,1193000000.0,117000000.0,1298000000.0,1298000000.0,-79000000.0,191000000.0,45000000.0,,-593000000.0,-219000000.0,-189000000.0,-2307000000.0,-894000000.0,71000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q1TTM,2011-04-01,2012-03-31,,-966000000.0,1086000000.0,58000000.0,428000000.0,263000000.0,-47000000.0,43000000.0,5391000000.0,-1290000000.0,-1183000000.0,2878000000.0,-1290000000.0,-1183000000.0,2878000000.0,358000000.0,2580000000.0,2580000000.0,-173000000.0,427000000.0,-22000000.0,,-1220000000.0,-358000000.0,-519000000.0,-4199000000.0,-1689000000.0,419000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 14:22:28+00:00,,223000000.0,,106000000.0,,10000000.0,-89000000.0,1183000000.0,-465000000.0,-41000000.0,662000000.0,-465000000.0,-41000000.0,662000000.0,166000000.0,633000000.0,633000000.0,12000000.0,106000000.0,38000000.0,,-278000000.0,-51000000.0,-60000000.0,-1013000000.0,-463000000.0,32000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 09:07:35+00:00,-3000000.0,1087000000.0,118000000.0,439000000.0,15000000.0,-94000000.0,-26000000.0,7976000000.0,-2142000000.0,-890000000.0,3204000000.0,-2142000000.0,-890000000.0,3204000000.0,78000000.0,2410000000.0,2410000000.0,381000000.0,339000000.0,6000000.0,,-1382000000.0,-505000000.0,-670000000.0,-7554000000.0,-1521000000.0,267000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q4,2013-10-01,2013-12-31,,-3000000.0,306000000.0,118000000.0,110000000.0,15000000.0,-4000000.0,5000000.0,2413000000.0,-332000000.0,-262000000.0,839000000.0,-332000000.0,-262000000.0,839000000.0,241000000.0,601000000.0,601000000.0,123000000.0,63000000.0,2000000.0,,-352000000.0,-97000000.0,-251000000.0,-2050000000.0,-406000000.0,72000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q3TTM,2012-10-01,2013-09-30,,,1112000000.0,77000000.0,437000000.0,34000000.0,-94000000.0,196000000.0,6884000000.0,-2653000000.0,-869000000.0,3428000000.0,-2653000000.0,-869000000.0,3428000000.0,-188000000.0,2445000000.0,2445000000.0,350000000.0,364000000.0,-6000000.0,,-1356000000.0,-452000000.0,-667000000.0,-6831000000.0,-1714000000.0,222000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q3,2013-07-01,2013-09-30,,,220000000.0,,108000000.0,,-9000000.0,204000000.0,1760000000.0,-964000000.0,-230000000.0,1040000000.0,-964000000.0,-230000000.0,1040000000.0,-163000000.0,699000000.0,699000000.0,29000000.0,104000000.0,5000000.0,,-405000000.0,-162000000.0,-176000000.0,-2079000000.0,-344000000.0,103000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-24 09:03:04+00:00,0.0,781000000.0,,329000000.0,,-90000000.0,-31000000.0,5563000000.0,-1810000000.0,-628000000.0,2365000000.0,-1810000000.0,-628000000.0,2365000000.0,-163000000.0,1809000000.0,1809000000.0,258000000.0,276000000.0,4000000.0,,-1030000000.0,-408000000.0,-419000000.0,-5504000000.0,-1115000000.0,195000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1159000000.0,77000000.0,435000000.0,72000000.0,-80000000.0,88000000.0,6382000000.0,-2417000000.0,-942000000.0,3328000000.0,-2417000000.0,-942000000.0,3328000000.0,-111000000.0,2443000000.0,2443000000.0,362000000.0,459000000.0,9000000.0,,-1309000000.0,-572000000.0,-619000000.0,-6129000000.0,-1820000000.0,168000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q2,2013-04-01,2013-06-30,,,379000000.0,,111000000.0,,-46000000.0,-162000000.0,2250000000.0,-384000000.0,-166000000.0,548000000.0,-384000000.0,-166000000.0,548000000.0,-48000000.0,604000000.0,604000000.0,-5000000.0,76000000.0,-8000000.0,,-335000000.0,-47000000.0,-149000000.0,-1989000000.0,-386000000.0,38000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 08:59:40+00:00,0.0,561000000.0,,221000000.0,,-81000000.0,-235000000.0,3803000000.0,-846000000.0,-398000000.0,1325000000.0,-846000000.0,-398000000.0,1325000000.0,0.0,1110000000.0,1110000000.0,229000000.0,172000000.0,-1000000.0,,-625000000.0,-246000000.0,-243000000.0,-3425000000.0,-771000000.0,92000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q1TTM,2012-04-01,2013-03-31,,-29000000.0,1239000000.0,77000000.0,429000000.0,72000000.0,-69000000.0,102000000.0,5822000000.0,-2298000000.0,-1056000000.0,3311000000.0,-2298000000.0,-1056000000.0,3311000000.0,-112000000.0,2504000000.0,2504000000.0,276000000.0,468000000.0,24000000.0,,-1289000000.0,-693000000.0,-599000000.0,-5434000000.0,-1865000000.0,169000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 08:38:38+00:00,0.0,182000000.0,,110000000.0,,-35000000.0,-73000000.0,1553000000.0,-462000000.0,-232000000.0,777000000.0,-462000000.0,-232000000.0,777000000.0,48000000.0,506000000.0,506000000.0,234000000.0,96000000.0,7000000.0,,-290000000.0,-199000000.0,-94000000.0,-1436000000.0,-385000000.0,54000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:08:16+00:00,-87000000.0,1009000000.0,133000000.0,442000000.0,24000000.0,-142000000.0,-69000000.0,8960000000.0,-2170000000.0,-859000000.0,3298000000.0,-2170000000.0,-859000000.0,3298000000.0,127000000.0,2339000000.0,2339000000.0,586000000.0,371000000.0,18000000.0,,-1446000000.0,-340000000.0,-757000000.0,-8525000000.0,-1530000000.0,283000000.0,0.0
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,Q4,2014-10-01,2014-12-31,,-62000000.0,228000000.0,133000000.0,113000000.0,24000000.0,-35000000.0,110000000.0,2363000000.0,-733000000.0,-404000000.0,906000000.0,-733000000.0,-404000000.0,906000000.0,-266000000.0,666000000.0,666000000.0,17000000.0,76000000.0,,,-456000000.0,-108000000.0,-264000000.0,-2305000000.0,-411000000.0,6000000.0,
Colgate-Palmolive Co,CL,YMEGZFW4SBUSS5BQXF88,21665,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 08:32:05+00:00,-25000000.0,781000000.0,,329000000.0,0.0,-107000000.0,-179000000.0,6597000000.0,-1437000000.0,-455000000.0,2392000000.0,-1437000000.0,-455000000.0,2392000000.0,393000000.0,1673000000.0,1673000000.0,569000000.0,295000000.0,18000000.0,,-990000000.0,-232000000.0,-493000000.0,-6220000000.0,-1119000000.0,277000000.0,
