company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2,,2011-12-30,2012-02-01 15:59:19+00:00,348100000.0,858100000.0,279500000.0,-28900000.0,387000000.0,518500000.0,275800000.0,207900000.0,900000.0,206600000.0,2358900000.0,472100000.0,1883200000.0,701300000.0,894400000.0,8800000.0,115900000.0,36300000.0,20900000.0,,73500000.0,,,,182700000.0,238500000.0,,,1754200000.0,550200000.0,,6172200000.0,2243800000.0,2227800000.0,1661100000.0,2243800000.0,2252600000.0,3919600000.0,6172200000.0,3050000000.0,2258500000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q1,,2011-09-30,2011-10-27 16:18:02+00:00,409100000.0,920700000.0,322900000.0,-18600000.0,305400000.0,511700000.0,228900000.0,180100000.0,19700000.0,179700000.0,2363300000.0,477700000.0,1886800000.0,690500000.0,906000000.0,9500000.0,118900000.0,30000000.0,23100000.0,,85500000.0,,,,171800000.0,207500000.0,,,1666400000.0,565400000.0,,6131000000.0,2159500000.0,2182200000.0,1725700000.0,2159500000.0,2169000000.0,3962000000.0,6131000000.0,3042800000.0,2236300000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,FY,,2013-06-28,2014-08-25 17:30:23+00:00,339500000.0,696800000.0,255800000.0,-58600000.0,321000000.0,540000000.0,308000000.0,157400000.0,1800000.0,234300000.0,1692000000.0,308100000.0,1577100000.0,668700000.0,653200000.0,-100000.0,96800000.0,124800000.0,,,77200000.0,,27000000.0,,132200000.0,325900000.0,,,1079900000.0,158000000.0,,4858400000.0,1561300000.0,1948100000.0,1297400000.0,1561300000.0,1561200000.0,3297200000.0,4858400000.0,2257100000.0,1999800000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3,,2013-03-29,2013-05-01 17:15:22+00:00,298400000.0,672000000.0,286900000.0,-43300000.0,459000000.0,553000000.0,304000000.0,221000000.0,1900000.0,196800000.0,1693100000.0,357800000.0,1576100000.0,646300000.0,666900000.0,2800000.0,100200000.0,69700000.0,,,89800000.0,,37200000.0,4700000.0,163500000.0,282200000.0,,,1163700000.0,348900000.0,,5076300000.0,1673400000.0,2125300000.0,1441600000.0,1673400000.0,1676200000.0,3400100000.0,5076300000.0,2284100000.0,1958500000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2,,2012-12-28,2013-01-30 13:02:29+00:00,299000000.0,702500000.0,237900000.0,10100000.0,328100000.0,590500000.0,265200000.0,209700000.0,2000000.0,189500000.0,1709200000.0,380300000.0,1879200000.0,624500000.0,666600000.0,3300000.0,103300000.0,81900000.0,0.0,,77700000.0,,316700000.0,118900000.0,144100000.0,269500000.0,0.0,0.0,1222200000.0,50700000.0,,5241300000.0,1822800000.0,2259200000.0,1163200000.0,1822800000.0,1826100000.0,3415200000.0,5241300000.0,2315500000.0,2252000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q1,,2012-09-28,2012-10-31 17:24:44+00:00,298100000.0,661500000.0,306500000.0,14800000.0,326800000.0,580300000.0,218900000.0,194300000.0,48100000.0,162500000.0,1709500000.0,405900000.0,1882900000.0,646800000.0,668600000.0,6900000.0,106400000.0,72400000.0,0.0,,83100000.0,,445900000.0,126000000.0,139500000.0,256400000.0,0.0,0.0,1251300000.0,95200000.0,,5354300000.0,1846400000.0,2358400000.0,1255300000.0,1846400000.0,1853300000.0,3501000000.0,5354300000.0,2327300000.0,2245700000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,FY,,2014-06-27,2015-08-31 17:24:39+00:00,324000000.0,566000000.0,250000000.0,-15000000.0,561000000.0,615000000.0,266000000.0,140000000.0,2000000.0,213000000.0,1711000000.0,258000000.0,1564000000.0,619000000.0,728000000.0,-1000000.0,84000000.0,87000000.0,,20000000.0,96000000.0,,0.0,,144000000.0,311000000.0,,,1226000000.0,60000000.0,9000000.0,4919000000.0,1826000000.0,1991000000.0,1115000000.0,1826000000.0,1825000000.0,3094000000.0,4919000000.0,2200000000.0,1979000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3,,2014-03-28,2014-04-30 17:11:06+00:00,355500000.0,772700000.0,261900000.0,-32100000.0,349600000.0,628500000.0,298200000.0,167200000.0,900000.0,176700000.0,1703600000.0,270800000.0,1575800000.0,674000000.0,685500000.0,-400000.0,87300000.0,87900000.0,,,89800000.0,,0.0,,157500000.0,324600000.0,,,1199000000.0,82700000.0,,4958600000.0,1795400000.0,2053300000.0,1175900000.0,1795400000.0,1795000000.0,3163600000.0,4958600000.0,2219800000.0,1987700000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2,,2013-12-27,2014-01-29 17:20:00+00:00,341500000.0,699500000.0,217200000.0,-38900000.0,334400000.0,605600000.0,298500000.0,157500000.0,1000000.0,194200000.0,1702100000.0,285800000.0,1577100000.0,688800000.0,668900000.0,-400000.0,90500000.0,99500000.0,,,92200000.0,,0.0,,155400000.0,352500000.0,,,1146900000.0,98400000.0,,4884100000.0,1713600000.0,1972400000.0,1150800000.0,1713600000.0,1713200000.0,3170900000.0,4884100000.0,2242800000.0,2020100000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q1,,2013-09-27,2013-10-30 17:18:00+00:00,315100000.0,676100000.0,251400000.0,-34200000.0,337200000.0,574300000.0,308700000.0,141200000.0,900000.0,166900000.0,1703100000.0,297300000.0,1577100000.0,656300000.0,651900000.0,-200000.0,93700000.0,95300000.0,,,78700000.0,,0.0,,143600000.0,343300000.0,,,1090200000.0,93500000.0,,4780700000.0,1630300000.0,1889500000.0,1136500000.0,1630300000.0,1630100000.0,3150600000.0,4780700000.0,2239300000.0,2014100000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,FY,,2015-07-03,2016-05-04 17:20:59+00:00,581000000.0,1168000000.0,490000000.0,-16000000.0,481000000.0,2155000000.0,433000000.0,87000000.0,57000000.0,522000000.0,6348000000.0,1775000000.0,5053000000.0,1015000000.0,1165000000.0,5000000.0,,502000000.0,12000000.0,1943000000.0,165000000.0,0.0,0.0,28000000.0,154000000.0,443000000.0,,,1258000000.0,163000000.0,267000000.0,13127000000.0,3397000000.0,3183000000.0,2274000000.0,3397000000.0,3402000000.0,9725000000.0,13127000000.0,8779000000.0,7451000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3,,2015-04-03,2015-05-06 17:07:20+00:00,279600000.0,652700000.0,301800000.0,-139100000.0,487700000.0,616700000.0,241000000.0,132200000.0,19500000.0,178400000.0,1665000000.0,207200000.0,1575800000.0,635700000.0,705500000.0,-300000.0,74000000.0,71200000.0,,,113800000.0,,,,163500000.0,296700000.0,,,1363100000.0,27300000.0,,4834500000.0,1840700000.0,2022100000.0,1047600000.0,1840700000.0,1840400000.0,2994100000.0,4834500000.0,2106900000.0,1946500000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2,,2015-01-02,2015-02-10 09:29:00+00:00,292100000.0,582000000.0,256400000.0,-77900000.0,469500000.0,603000000.0,253300000.0,137900000.0,0.0,150800000.0,1676500000.0,223900000.0,1575800000.0,649600000.0,724500000.0,-200000.0,77300000.0,68900000.0,,,107000000.0,,,,158400000.0,305800000.0,,,1286500000.0,75300000.0,,4798200000.0,1811600000.0,1946000000.0,1027900000.0,1811600000.0,1811400000.0,2986800000.0,4798200000.0,2127700000.0,1958900000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q1,,2014-09-26,2014-10-29 16:18:01+00:00,302900000.0,603700000.0,260900000.0,-35600000.0,449100000.0,600300000.0,278100000.0,126900000.0,33400000.0,153300000.0,1698800000.0,240500000.0,1575800000.0,648300000.0,730500000.0,-100000.0,80500000.0,83700000.0,,,96600000.0,,,,158500000.0,302100000.0,,,1231400000.0,53600000.0,,4836600000.0,1796100000.0,1924600000.0,1082200000.0,1796100000.0,1796000000.0,3040600000.0,4836600000.0,2181500000.0,1958400000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,FY,,2016-07-01,2017-08-29 14:10:47+00:00,494000000.0,674000000.0,379000000.0,-495000000.0,487000000.0,2221000000.0,294000000.0,75000000.0,4000000.0,165000000.0,5352000000.0,1231000000.0,4120000000.0,867000000.0,924000000.0,1000000.0,,549000000.0,4000000.0,2296000000.0,124000000.0,,397000000.0,248000000.0,252000000.0,506000000.0,1077000000.0,45000000.0,1330000000.0,397000000.0,,12009000000.0,3056000000.0,2624000000.0,1981000000.0,3056000000.0,3057000000.0,8952000000.0,12009000000.0,8461000000.0,6971000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q3,,2016-04-01,2016-05-04 17:20:59+00:00,529000000.0,1054000000.0,387000000.0,-70000000.0,302000000.0,2204000000.0,328000000.0,144000000.0,14000000.0,194000000.0,5940000000.0,1576000000.0,4319000000.0,992000000.0,1007000000.0,1000000.0,,362000000.0,8000000.0,1716000000.0,139000000.0,56000000.0,221000000.0,30000000.0,149000000.0,478000000.0,,,1232000000.0,474000000.0,14000000.0,11900000000.0,3366000000.0,2866000000.0,2012000000.0,3366000000.0,3367000000.0,8533000000.0,11900000000.0,8027000000.0,6521000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q2,,2016-01-01,2016-02-03 17:08:10+00:00,558000000.0,935000000.0,422000000.0,-66000000.0,511000000.0,2190000000.0,353000000.0,156000000.0,8000000.0,172000000.0,5989000000.0,1643000000.0,4443000000.0,1070000000.0,1102000000.0,1000000.0,64000000.0,376000000.0,11000000.0,1739000000.0,122000000.0,,,43000000.0,152000000.0,449000000.0,,,1127000000.0,583000000.0,41000000.0,12097000000.0,3251000000.0,2835000000.0,2139000000.0,3251000000.0,3252000000.0,8845000000.0,12097000000.0,8160000000.0,6706000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q1,,2015-10-02,2015-11-06 17:28:58+00:00,455000000.0,1078000000.0,474000000.0,-48000000.0,320000000.0,2168000000.0,421000000.0,376000000.0,71000000.0,270000000.0,6321000000.0,1729000000.0,4901000000.0,1107000000.0,1150000000.0,1000000.0,67000000.0,165000000.0,14000000.0,1876000000.0,132000000.0,,,,146000000.0,372000000.0,,,1342000000.0,180000000.0,40000000.0,12564000000.0,3462000000.0,3053000000.0,1871000000.0,3462000000.0,3463000000.0,9101000000.0,12564000000.0,8361000000.0,7230000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,FY,,2017-06-30,2018-08-27 16:55:27+00:00,540000000.0,623000000.0,329000000.0,-276000000.0,484000000.0,1861000000.0,252000000.0,24000000.0,31000000.0,140000000.0,5366000000.0,1104000000.0,3396000000.0,841000000.0,904000000.0,,,409000000.0,34000000.0,1278000000.0,101000000.0,,,,234000000.0,528000000.0,,,1343000000.0,634000000.0,,10090000000.0,2928000000.0,2073000000.0,1926000000.0,2928000000.0,2928000000.0,7162000000.0,10090000000.0,7113000000.0,5236000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q3,,2017-03-31,2017-05-03 17:28:27+00:00,428000000.0,714000000.0,346000000.0,-461000000.0,302000000.0,1821000000.0,231000000.0,68000000.0,8000000.0,179000000.0,5367000000.0,1136000000.0,3859000000.0,894000000.0,895000000.0,0.0,,612000000.0,5000000.0,2069000000.0,106000000.0,,792000000.0,186000000.0,221000000.0,522000000.0,0.0,6000000.0,1554000000.0,354000000.0,,11107000000.0,2914000000.0,2876000000.0,1732000000.0,2914000000.0,2914000000.0,8193000000.0,11107000000.0,7336000000.0,6461000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q2,,2016-12-30,2017-02-03 14:36:40+00:00,540000000.0,762000000.0,340000000.0,-523000000.0,361000000.0,2185000000.0,260000000.0,11000000.0,15000000.0,130000000.0,5848000000.0,1437000000.0,4087000000.0,1001000000.0,908000000.0,1000000.0,,550000000.0,4000000.0,2144000000.0,133000000.0,,344000000.0,67000000.0,263000000.0,560000000.0,0.0,0.0,1495000000.0,313000000.0,,11618000000.0,3157000000.0,2612000000.0,1665000000.0,3157000000.0,3158000000.0,8460000000.0,11618000000.0,8098000000.0,6795000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q1,,2016-09-30,2016-11-02 17:21:35+00:00,508000000.0,976000000.0,439000000.0,-497000000.0,284000000.0,2166000000.0,289000000.0,21000000.0,49000000.0,166000000.0,5994000000.0,1501000000.0,4087000000.0,962000000.0,988000000.0,1000000.0,,610000000.0,5000000.0,2199000000.0,182000000.0,,,6000000.0,260000000.0,577000000.0,,,1384000000.0,399000000.0,,11778000000.0,3053000000.0,2425000000.0,1856000000.0,3053000000.0,3054000000.0,8724000000.0,11778000000.0,8365000000.0,6868000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,FY,,2018-06-29,2020-03-03 16:17:25+00:00,622000000.0,466000000.0,317000000.0,-202000000.0,288000000.0,1832000000.0,,174000000.0,15000000.0,142000000.0,5372000000.0,989000000.0,3408000000.0,411000000.0,900000000.0,0.0,,119000000.0,79000000.0,714000000.0,885000000.0,372000000.0,0.0,0.0,247000000.0,522000000.0,,,1648000000.0,382000000.0,,9851000000.0,3278000000.0,2224000000.0,1850000000.0,3278000000.0,3278000000.0,6573000000.0,9851000000.0,6727000000.0,4723000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q3,,2018-03-30,2018-05-03 15:40:43+00:00,494000000.0,743000000.0,354000000.0,-249000000.0,443000000.0,1843000000.0,296000000.0,149000000.0,22000000.0,152000000.0,5377000000.0,1019000000.0,3391000000.0,963000000.0,879000000.0,,,149000000.0,49000000.0,868000000.0,116000000.0,,,,232000000.0,479000000.0,,,1543000000.0,828000000.0,,10070000000.0,3137000000.0,2414000000.0,2146000000.0,3137000000.0,3137000000.0,6933000000.0,10070000000.0,6777000000.0,4787000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q2,,2017-12-29,2018-01-31 16:16:05+00:00,462000000.0,642000000.0,303000000.0,-254000000.0,422000000.0,1824000000.0,290000000.0,24000000.0,38000000.0,120000000.0,5374000000.0,1048000000.0,3391000000.0,942000000.0,878000000.0,,,209000000.0,34000000.0,1202000000.0,102000000.0,,,,215000000.0,494000000.0,,,1424000000.0,528000000.0,,9856000000.0,2994000000.0,2132000000.0,1741000000.0,2994000000.0,2994000000.0,6862000000.0,9856000000.0,6846000000.0,5121000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q1,,2017-09-29,2017-10-31 14:35:10+00:00,452000000.0,706000000.0,342000000.0,-250000000.0,388000000.0,1850000000.0,264000000.0,24000000.0,128000000.0,130000000.0,5376000000.0,1077000000.0,3395000000.0,896000000.0,890000000.0,,,409000000.0,35000000.0,1237000000.0,113000000.0,,,,220000000.0,527000000.0,,,1387000000.0,602000000.0,,10099000000.0,2987000000.0,2127000000.0,1918000000.0,2987000000.0,2987000000.0,7112000000.0,10099000000.0,7082000000.0,5194000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,FY,,2019-06-28,2020-03-03 16:17:25+00:00,525000000.0,457000000.0,283000000.0,-707000000.0,530000000.0,1897000000.0,,191000000.0,8000000.0,161000000.0,5340000000.0,870000000.0,2763000000.0,360000000.0,894000000.0,0.0,,173000000.0,12000000.0,1174000000.0,907000000.0,496000000.0,133000000.0,36000000.0,262000000.0,537000000.0,,,2173000000.0,759000000.0,,10117000000.0,3363000000.0,2578000000.0,2268000000.0,3363000000.0,3363000000.0,6754000000.0,10117000000.0,6645000000.0,4486000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q3,,2019-03-29,2019-05-02 16:28:00+00:00,523000000.0,453000000.0,316000000.0,-217000000.0,334000000.0,1838000000.0,,77000000.0,16000000.0,176000000.0,5371000000.0,902000000.0,3412000000.0,433000000.0,904000000.0,,,91000000.0,59000000.0,601000000.0,988000000.0,466000000.0,,,239000000.0,507000000.0,,,1986000000.0,109000000.0,,9792000000.0,3607000000.0,2285000000.0,1606000000.0,3607000000.0,3607000000.0,6185000000.0,9792000000.0,6603000000.0,4579000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q2,,2018-12-28,2019-01-30 17:00:43+00:00,521000000.0,494000000.0,275000000.0,-211000000.0,343000000.0,1799000000.0,,102000000.0,11000000.0,128000000.0,5370000000.0,930000000.0,3411000000.0,425000000.0,901000000.0,,,99000000.0,60000000.0,635000000.0,947000000.0,479000000.0,,,241000000.0,512000000.0,,,1824000000.0,408000000.0,,9852000000.0,3412000000.0,2311000000.0,1822000000.0,3412000000.0,3412000000.0,6440000000.0,9852000000.0,6640000000.0,4618000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q1,,2018-09-28,2018-10-26 17:07:13+00:00,480000000.0,432000000.0,321000000.0,-202000000.0,305000000.0,1766000000.0,,151000000.0,21000000.0,125000000.0,5373000000.0,960000000.0,3410000000.0,413000000.0,898000000.0,,,117000000.0,84000000.0,674000000.0,987000000.0,410000000.0,,,253000000.0,521000000.0,,,1680000000.0,599000000.0,,9889000000.0,3244000000.0,2288000000.0,1956000000.0,3244000000.0,3244000000.0,6645000000.0,9889000000.0,6703000000.0,4689000000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2020.0,Q1,,2020-01-03,2020-05-07 17:13:52+00:00,1261000000.0,1216000000.0,790000000.0,-508000000.0,824000000.0,20912000000.0,,202000000.0,24000000.0,460000000.0,20001000000.0,8458000000.0,6694000000.0,1219000000.0,2117000000.0,157000000.0,,102000000.0,1481000000.0,1819000000.0,2851000000.0,1214000000.0,0.0,0.0,1346000000.0,1589000000.0,,,2183000000.0,260000000.0,,38336000000.0,22587000000.0,6312000000.0,4009000000.0,22587000000.0,22744000000.0,15592000000.0,38336000000.0,29907000000.0,11583000000.0,0.0
