company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q3YTD,2009-07-04,2010-04-02,,3.13,3.13,0.66,3.11,,202100000.0,410200000.0,410200000.0,,410200000.0,,2410700000.0,3750200000.0,-1000000.0,672800000.0,2410700000.0,1339500000.0,54500000.0,1100000.0,672800000.0,666700000.0,-54400000.0,612300000.0,3750200000.0,130900000.0,128800000.0,130000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q3TTM,2009-04-04,2010-04-02,,1.66,1.95,0.86,1.94,255500000.0,198700000.0,246400000.0,326700000.0,-80300000.0,253800000.0,-7400000.0,3300400000.0,5044300000.0,-1900000.0,894300000.0,3300400000.0,1743900000.0,68500000.0,1700000.0,1149800000.0,594100000.0,-68700000.0,525400000.0,5044300000.0,130900000.0,128800000.0,130000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2,2009-10-03,2010-01-01,2011-01-27 16:18:50+00:00,1.07,1.07,0.22,1.06,,65700000.0,139500000.0,139500000.0,,139500000.0,,778600000.0,1217700000.0,-300000.0,215700000.0,778600000.0,439100000.0,18200000.0,300000.0,215700000.0,223400000.0,-18200000.0,205200000.0,1217700000.0,130400000.0,129800000.0,130800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2YTD,2009-07-04,2010-01-01,,1.86,1.86,0.44,1.85,,122000000.0,244000000.0,244000000.0,,244000000.0,,1590700000.0,2420700000.0,-500000.0,427800000.0,1590700000.0,830000000.0,36400000.0,700000.0,427800000.0,402200000.0,-36200000.0,366000000.0,2420700000.0,130400000.0,129800000.0,130800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2TTM,2009-01-03,2010-01-01,,1.25,1.54,0.84,1.54,255500000.0,180800000.0,177700000.0,296400000.0,-118700000.0,201800000.0,-24100000.0,3293700000.0,4919900000.0,5200000.0,837700000.0,3293700000.0,1626200000.0,63000000.0,2000000.0,1093200000.0,533000000.0,-55800000.0,477200000.0,4919900000.0,130400000.0,129800000.0,130800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q1,2009-07-04,2009-10-02,2010-10-28 17:05:52+00:00,0.79,0.79,0.22,0.79,,56300000.0,104500000.0,104500000.0,,104500000.0,,812100000.0,1203000000.0,-200000.0,212100000.0,812100000.0,390900000.0,18200000.0,400000.0,212100000.0,178800000.0,-18000000.0,160800000.0,1203000000.0,132300000.0,130800000.0,131400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q1TTM,2008-09-27,2009-10-02,,0.18,0.18,0.82,0.19,255500000.0,177000000.0,-138200000.0,297500000.0,-435700000.0,23700000.0,-161900000.0,3440400000.0,5035400000.0,4800000.0,813800000.0,3440400000.0,1595000000.0,58600000.0,2600000.0,1069300000.0,525700000.0,-51200000.0,474500000.0,5035400000.0,132300000.0,130800000.0,131400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q4,2011-04-02,2011-07-01,,1.06,1.06,0.25,1.06,,80900000.0,132900000.0,142100000.0,-9200000.0,133500000.0,-600000.0,814300000.0,1161700000.0,-300000.0,99500000.0,814300000.0,347400000.0,25100000.0,500000.0,99500000.0,247900000.0,-24900000.0,223000000.0,1161700000.0,125300000.0,125300000.0,125300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,FY,2010-07-03,2011-07-01,2013-08-26 17:14:57+00:00,4.63,4.63,1.0,4.6,,306800000.0,587100000.0,598700000.0,-11600000.0,588000000.0,-900000.0,3532500000.0,5418400000.0,-1900000.0,890900000.0,3532500000.0,1885900000.0,90400000.0,2800000.0,890900000.0,995000000.0,-89500000.0,905500000.0,5418400000.0,125300000.0,125300000.0,125300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q3,2011-01-01,2011-04-01,2012-05-02 16:12:08+00:00,1.1,1.1,0.25,1.09,0.0,67500000.0,139200000.0,141600000.0,-2400000.0,139500000.0,-300000.0,896600000.0,1412800000.0,-300000.0,281000000.0,896600000.0,516200000.0,27100000.0,1300000.0,281000000.0,235200000.0,-26100000.0,209100000.0,1412800000.0,126800000.0,125000000.0,126000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q3YTD,2010-07-03,2011-04-01,,3.57,3.57,0.75,3.54,,225900000.0,454200000.0,456600000.0,-2400000.0,454500000.0,-300000.0,2718200000.0,4256700000.0,-1600000.0,791400000.0,2718200000.0,1538500000.0,65300000.0,2300000.0,791400000.0,747100000.0,-64600000.0,682500000.0,4256700000.0,126800000.0,125000000.0,126000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q3TTM,2010-04-03,2011-04-01,,0.44,0.44,0.09,0.43,,23800000.0,44000000.0,46400000.0,-2400000.0,44300000.0,-300000.0,307500000.0,506500000.0,-600000.0,118600000.0,307500000.0,199000000.0,10800000.0,1200000.0,118600000.0,80400000.0,-10200000.0,70200000.0,506500000.0,126800000.0,125000000.0,126000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q2,2010-10-02,2010-12-31,2012-02-01 15:59:19+00:00,1.19,1.19,0.25,1.18,,70800000.0,151100000.0,151100000.0,,151100000.0,0.0,940500000.0,1438500000.0,-900000.0,255200000.0,940500000.0,498000000.0,20400000.0,400000.0,255200000.0,242800000.0,-20900000.0,221900000.0,1438500000.0,127000000.0,125900000.0,126800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q2YTD,2010-07-03,2010-12-31,,2.47,2.47,0.5,2.45,,158400000.0,315000000.0,315000000.0,,315000000.0,,1821600000.0,2843900000.0,-1300000.0,510400000.0,1821600000.0,1022300000.0,38200000.0,1000000.0,510400000.0,511900000.0,-38500000.0,473400000.0,2843900000.0,127000000.0,125900000.0,126800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q2TTM,2010-01-02,2010-12-31,,0.61,0.61,0.06,0.6,,36400000.0,71000000.0,71000000.0,,71000000.0,,230900000.0,423200000.0,-800000.0,82600000.0,230900000.0,192300000.0,1800000.0,300000.0,82600000.0,109700000.0,-2300000.0,107400000.0,423200000.0,127000000.0,125900000.0,126800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q1,2010-07-03,2010-10-01,2011-10-27 16:18:02+00:00,1.28,1.28,0.25,1.27,,87600000.0,163900000.0,163900000.0,,163900000.0,0.0,881100000.0,1405400000.0,-400000.0,255200000.0,881100000.0,524300000.0,17800000.0,600000.0,255200000.0,269100000.0,-17600000.0,251500000.0,1405400000.0,128000000.0,126800000.0,127700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q1TTM,2009-10-03,2010-10-01,,0.49,0.49,0.03,0.48,,31300000.0,59400000.0,59400000.0,,59400000.0,,69000000.0,202400000.0,-200000.0,43100000.0,69000000.0,133400000.0,-400000.0,200000.0,43100000.0,90300000.0,400000.0,90700000.0,202400000.0,128000000.0,126800000.0,127700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q4,2012-03-31,2012-06-29,,1.23,1.23,0.33,1.22,,80000000.0,128500000.0,136100000.0,-7600000.0,129100000.0,-600000.0,939600000.0,1436200000.0,-200000.0,253200000.0,939600000.0,496600000.0,27300000.0,200000.0,253200000.0,243400000.0,-27300000.0,216100000.0,1436200000.0,114200000.0,114200000.0,114200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,FY,2011-07-02,2012-06-29,2014-08-25 17:30:23+00:00,0.26,0.26,1.22,0.26,,286000000.0,27800000.0,555900000.0,-528100000.0,30600000.0,-2800000.0,3569300000.0,5451300000.0,11500000.0,940900000.0,3569300000.0,1882000000.0,113200000.0,2500000.0,940900000.0,941100000.0,-99200000.0,841900000.0,5451300000.0,114200000.0,114200000.0,114200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3YTD,2011-07-02,2012-03-30,,-0.97,-0.97,0.89,-0.96,,206000000.0,-100700000.0,419800000.0,-520500000.0,-98500000.0,-2200000.0,2629700000.0,4015100000.0,11700000.0,687700000.0,2629700000.0,1385400000.0,85900000.0,2300000.0,687700000.0,697700000.0,-71900000.0,625800000.0,4015100000.0,112100000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3TTM,2011-04-02,2012-03-30,,0.09,0.09,1.14,0.1,,286900000.0,32200000.0,561900000.0,-529700000.0,35000000.0,-2800000.0,3444000000.0,5176800000.0,11400000.0,787200000.0,3444000000.0,1732800000.0,111000000.0,2800000.0,787200000.0,945600000.0,-96800000.0,848800000.0,5176800000.0,112100000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3,2011-12-31,2012-03-30,2013-05-01 17:15:22+00:00,-3.15,-3.15,0.33,-3.13,,73200000.0,-354100000.0,154400000.0,-508500000.0,-353200000.0,-900000.0,879800000.0,1368800000.0,8100000.0,242000000.0,879800000.0,489000000.0,28700000.0,1200000.0,242000000.0,247000000.0,-19400000.0,227600000.0,1368800000.0,112100000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2,2011-10-01,2011-12-30,2013-01-30 13:02:29+00:00,1.17,1.17,0.28,1.16,0.0,71100000.0,132300000.0,134800000.0,-2500000.0,133100000.0,-800000.0,856000000.0,1310200000.0,2900000.0,222300000.0,856000000.0,454200000.0,29100000.0,200000.0,222300000.0,231900000.0,-26000000.0,205900000.0,1310200000.0,113800000.0,112400000.0,112800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2YTD,2011-07-02,2011-12-30,,2.18,2.18,0.56,2.17,,132800000.0,253400000.0,265400000.0,-12000000.0,254700000.0,-1300000.0,1749900000.0,2646300000.0,3600000.0,445700000.0,1749900000.0,896400000.0,57200000.0,1100000.0,445700000.0,450700000.0,-52500000.0,398200000.0,2646300000.0,113800000.0,112400000.0,112800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2TTM,2011-01-01,2011-12-30,,4.34,4.34,1.06,4.32,,281200000.0,525500000.0,549100000.0,-23600000.0,527700000.0,-2200000.0,3460800000.0,5220800000.0,3000000.0,826200000.0,3460800000.0,1760000000.0,109400000.0,2900000.0,826200000.0,933800000.0,-103500000.0,830300000.0,5220800000.0,113800000.0,112400000.0,112800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q1,2011-07-02,2011-09-30,2012-10-31 17:24:44+00:00,1.01,1.01,0.28,1.01,0.0,61700000.0,121100000.0,130600000.0,-9500000.0,121600000.0,-500000.0,893900000.0,1336100000.0,700000.0,223400000.0,893900000.0,442200000.0,28100000.0,900000.0,223400000.0,218800000.0,-26500000.0,192300000.0,1336100000.0,120400000.0,118800000.0,119400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q1TTM,2010-10-02,2011-09-30,,4.36,4.36,1.03,4.34,,280900000.0,544300000.0,565400000.0,-21100000.0,545700000.0,-1400000.0,3545300000.0,5349100000.0,-800000.0,859100000.0,3545300000.0,1803800000.0,100700000.0,3100000.0,859100000.0,944700000.0,-98400000.0,846300000.0,5349100000.0,120400000.0,118800000.0,119400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q4,2013-03-30,2013-06-28,,0.5,0.5,0.37,0.49,,35900000.0,55400000.0,70500000.0,-15100000.0,55500000.0,-100000.0,887800000.0,1359600000.0,-39100000.0,300700000.0,887800000.0,471800000.0,26000000.0,400000.0,300700000.0,171100000.0,-64700000.0,106400000.0,1359600000.0,110500000.0,110500000.0,110500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,FY,2012-06-30,2013-06-28,2014-08-25 17:30:23+00:00,1.01,1.01,1.48,1.01,,202700000.0,108500000.0,461900000.0,-353400000.0,113000000.0,-4500000.0,3385000000.0,5111700000.0,-40700000.0,914500000.0,3385000000.0,1726700000.0,109100000.0,2200000.0,914500000.0,812200000.0,-147600000.0,664600000.0,5111700000.0,110500000.0,110500000.0,110500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3YTD,2012-06-30,2013-03-29,,0.51,0.51,1.11,0.52,,166800000.0,53100000.0,391400000.0,-338300000.0,57500000.0,-4400000.0,2497200000.0,3752100000.0,-1600000.0,613800000.0,2497200000.0,1254900000.0,83100000.0,1800000.0,613800000.0,641100000.0,-82900000.0,558200000.0,3752100000.0,111500000.0,110600000.0,111200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3TTM,2012-03-31,2013-03-29,,1.74,1.74,1.44,1.74,,246800000.0,181600000.0,527500000.0,-345900000.0,186600000.0,-5000000.0,3436800000.0,5188300000.0,-1800000.0,867000000.0,3436800000.0,1751500000.0,110400000.0,2000000.0,867000000.0,884500000.0,-110200000.0,774300000.0,5188300000.0,111500000.0,110600000.0,111200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3,2012-12-29,2013-03-29,2014-04-30 17:11:06+00:00,0.85,0.85,0.37,0.85,,45800000.0,94300000.0,124600000.0,-30300000.0,94800000.0,-500000.0,803500000.0,1203700000.0,-500000.0,202500000.0,803500000.0,400200000.0,27600000.0,800000.0,202500000.0,197700000.0,-27300000.0,170400000.0,1203700000.0,111500000.0,110600000.0,111200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2YTD,2012-06-30,2012-12-28,,-0.34,-0.34,0.74,-0.33,,121000000.0,-41200000.0,266800000.0,-308000000.0,-37300000.0,-3900000.0,1693700000.0,2548400000.0,-1100000.0,411300000.0,1693700000.0,854700000.0,55500000.0,1000000.0,411300000.0,443400000.0,-55600000.0,387800000.0,2548400000.0,112800000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2TTM,2011-12-31,2012-12-28,,-2.26,-2.26,1.4,-2.24,,274200000.0,-266800000.0,557300000.0,-824100000.0,-261400000.0,-5400000.0,3513100000.0,5353400000.0,6800000.0,906500000.0,3513100000.0,1840300000.0,111500000.0,2400000.0,906500000.0,933800000.0,-102300000.0,831500000.0,5353400000.0,112800000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2,2012-09-29,2012-12-28,2014-01-29 17:20:00+00:00,0.43,0.43,0.37,0.43,,61700000.0,44800000.0,138500000.0,-93700000.0,48500000.0,-3700000.0,845400000.0,1286900000.0,-1100000.0,213100000.0,845400000.0,441500000.0,27600000.0,500000.0,213100000.0,228400000.0,-28200000.0,200200000.0,1286900000.0,112800000.0,112300000.0,112900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q1TTM,2011-10-01,2012-09-28,,-1.52,-1.52,1.31,-1.51,,283600000.0,-179300000.0,553600000.0,-732900000.0,-176800000.0,-2500000.0,3523700000.0,5376700000.0,10800000.0,915700000.0,3523700000.0,1853000000.0,113000000.0,2100000.0,915700000.0,937300000.0,-100100000.0,837200000.0,5376700000.0,111400000.0,111900000.0,112600000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q1,2012-06-30,2012-09-28,2013-10-30 17:18:00+00:00,-0.77,-0.77,0.37,-0.76,,59300000.0,-86000000.0,128300000.0,-214300000.0,-85800000.0,-200000.0,848300000.0,1261500000.0,0.0,198200000.0,848300000.0,413200000.0,27900000.0,500000.0,198200000.0,215000000.0,-27400000.0,187600000.0,1261500000.0,111400000.0,111900000.0,112600000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,FY,2013-06-29,2014-06-27,2016-08-29 17:29:47+00:00,5.0,5.0,1.68,4.95,0.0,256000000.0,534000000.0,539000000.0,-5000000.0,535000000.0,-1000000.0,3310000000.0,5012000000.0,4000000.0,820000000.0,3310000000.0,1702000000.0,94000000.0,3000000.0,820000000.0,882000000.0,-87000000.0,795000000.0,5012000000.0,106100000.0,106100000.0,106100000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q4,2014-03-29,2014-06-27,,1.24,1.24,0.42,1.22,,65500000.0,131000000.0,137400000.0,-6400000.0,131600000.0,-600000.0,899100000.0,1329400000.0,-700000.0,204300000.0,899100000.0,430300000.0,23400000.0,1000000.0,204300000.0,226000000.0,-23100000.0,202900000.0,1329400000.0,106100000.0,106100000.0,106100000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3YTD,2013-06-29,2014-03-28,,3.76,3.76,1.26,3.73,,190500000.0,403000000.0,401600000.0,1400000.0,403400000.0,-400000.0,2410900000.0,3682600000.0,4700000.0,615700000.0,2410900000.0,1271700000.0,70600000.0,2000000.0,615700000.0,656000000.0,-63900000.0,592100000.0,3682600000.0,107100000.0,106200000.0,107400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3TTM,2013-03-30,2014-03-28,,4.26,4.26,1.63,4.22,,226400000.0,458400000.0,472100000.0,-13700000.0,458900000.0,-500000.0,3298700000.0,5042200000.0,-34400000.0,916400000.0,3298700000.0,1743500000.0,96600000.0,2400000.0,916400000.0,827100000.0,-128600000.0,698500000.0,5042200000.0,107100000.0,106200000.0,107400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3,2013-12-28,2014-03-28,2015-05-06 17:07:20+00:00,1.32,1.32,0.42,1.31,,63900000.0,141200000.0,137100000.0,4100000.0,141400000.0,-200000.0,841000000.0,1267500000.0,200000.0,203200000.0,841000000.0,426500000.0,23200000.0,700000.0,203200000.0,223300000.0,-22300000.0,201000000.0,1267500000.0,107100000.0,106200000.0,107400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2YTD,2013-06-29,2013-12-27,,2.44,2.44,0.84,2.42,,126600000.0,261800000.0,264500000.0,-2700000.0,262000000.0,-200000.0,1569900000.0,2415100000.0,4500000.0,412500000.0,1569900000.0,845200000.0,47400000.0,1300000.0,412500000.0,432700000.0,-41600000.0,391100000.0,2415100000.0,107200000.0,106300000.0,107300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2TTM,2012-12-29,2013-12-27,,3.79,3.79,1.58,3.76,,208300000.0,411500000.0,459600000.0,-48100000.0,412300000.0,-800000.0,3261200000.0,4978400000.0,-35100000.0,915700000.0,3261200000.0,1717200000.0,101000000.0,2500000.0,915700000.0,801500000.0,-133600000.0,667900000.0,4978400000.0,107200000.0,106300000.0,107300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2,2013-09-28,2013-12-27,2015-02-10 09:29:00+00:00,1.27,1.27,0.42,1.26,,66200000.0,136100000.0,137100000.0,-1000000.0,136200000.0,-100000.0,795400000.0,1223200000.0,3200000.0,204700000.0,795400000.0,427800000.0,23700000.0,700000.0,204700000.0,223100000.0,-19800000.0,203300000.0,1223200000.0,107200000.0,106300000.0,107300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q1TTM,2012-09-29,2013-09-27,,2.95,2.95,1.53,2.93,,203800000.0,320200000.0,461000000.0,-140800000.0,324600000.0,-4400000.0,3311200000.0,5042100000.0,-39400000.0,924100000.0,3311200000.0,1730900000.0,104900000.0,2300000.0,924100000.0,806800000.0,-142000000.0,664800000.0,5042100000.0,107500000.0,106400000.0,107300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q1,2013-06-29,2013-09-27,2014-10-29 16:18:01+00:00,1.17,1.17,0.42,1.16,,60400000.0,125700000.0,127400000.0,-1700000.0,125800000.0,-100000.0,774500000.0,1191900000.0,1300000.0,207800000.0,774500000.0,417400000.0,23700000.0,600000.0,207800000.0,209600000.0,-21800000.0,187800000.0,1191900000.0,107500000.0,106400000.0,107300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,FY,2014-06-28,2015-07-03,2017-08-29 14:10:47+00:00,3.15,3.15,1.88,3.11,,109000000.0,334000000.0,287000000.0,47000000.0,334000000.0,,2370000000.0,3885000000.0,-108000000.0,883000000.0,2370000000.0,1515000000.0,130000000.0,2000000.0,883000000.0,632000000.0,-236000000.0,396000000.0,3885000000.0,105700000.0,105700000.0,105700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q4,2015-04-04,2015-07-03,,-0.59,-0.59,0.47,-0.59,,-45000000.0,-56000000.0,-103000000.0,47000000.0,-56000000.0,,46000000.0,337000000.0,-108000000.0,280000000.0,46000000.0,291000000.0,51000000.0,,280000000.0,11000000.0,-159000000.0,-148000000.0,337000000.0,105700000.0,105700000.0,105700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3,2015-01-03,2015-04-03,2016-05-04 17:20:59+00:00,1.21,1.21,0.47,1.2,0.0,53000000.0,126000000.0,126000000.0,0.0,126000000.0,,754000000.0,1187000000.0,0.0,220000000.0,754000000.0,433000000.0,34000000.0,0.0,220000000.0,213000000.0,-34000000.0,179000000.0,1187000000.0,104100000.0,104000000.0,104800000.0
