company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2008.0,FY,2007-06-30,2008-06-27,2010-08-30 15:44:53+00:00,-19400000.0,,172200000.0,,-600000.0,-77900000.0,460500000.0,-418600000.0,-134600000.0,555500000.0,-418600000.0,-134600000.0,555500000.0,1700000.0,444200000.0,444200000.0,,17000000.0,36400000.0,13700000.0,-81500000.0,-9300000.0,-146200000.0,-599400000.0,-234600000.0,26600000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,FY,2008-06-28,2009-07-03,2011-08-29 17:19:57+00:00,-745300000.0,,177700000.0,,-8100000.0,-61900000.0,531800000.0,117100000.0,-864600000.0,666800000.0,117100000.0,-864600000.0,666800000.0,-88800000.0,-124600000.0,-124600000.0,,675600000.0,-94400000.0,,-106600000.0,-1200000.0,-121800000.0,-81400000.0,-132300000.0,3700000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q4,2009-04-04,2009-07-03,,-736200000.0,,50200000.0,,4200000.0,38800000.0,453300000.0,323800000.0,-761100000.0,262300000.0,323800000.0,-761100000.0,262300000.0,-170800000.0,-318900000.0,-318900000.0,,492200000.0,-102000000.0,,-26500000.0,,-24900000.0,-900000.0,-100000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q3,2009-01-03,2009-04-03,,-9100000.0,,41800000.0,,-300000.0,64400000.0,-200000.0,-77300000.0,-38300000.0,215200000.0,-77300000.0,-38300000.0,215200000.0,99300000.0,114200000.0,114200000.0,,-5200000.0,300000.0,,-26200000.0,,-30200000.0,-1100000.0,-50100000.0,1000000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q3YTD,2008-06-28,2009-04-03,2010-04-29 14:44:17+00:00,-9100000.0,,127500000.0,,-12300000.0,-100700000.0,78500000.0,-206700000.0,-103500000.0,404500000.0,-206700000.0,-103500000.0,404500000.0,82000000.0,194300000.0,194300000.0,,183400000.0,7600000.0,,-80100000.0,-1200000.0,-96900000.0,-80500000.0,-132200000.0,3700000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q2,2008-09-27,2009-01-02,,,,43200000.0,,-11700000.0,-25400000.0,200000.0,-95500000.0,-34100000.0,151800000.0,-95500000.0,-34100000.0,151800000.0,10500000.0,-38600000.0,-38600000.0,,172600000.0,2000000.0,,-27000000.0,,-35000000.0,-70200000.0,-500000.0,900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q2YTD,2008-06-28,2009-01-02,2010-01-28 16:44:34+00:00,0.0,,85700000.0,,-12000000.0,-165100000.0,78700000.0,-129400000.0,-65200000.0,189300000.0,-129400000.0,-65200000.0,189300000.0,-17300000.0,80100000.0,80100000.0,,188600000.0,7300000.0,,-53900000.0,-1200000.0,-66700000.0,-79400000.0,-82100000.0,2700000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2009.0,Q1,2008-06-28,2008-09-26,2009-10-28 17:18:24+00:00,0.0,,42500000.0,,-300000.0,-139700000.0,78500000.0,-33900000.0,-31100000.0,37500000.0,-33900000.0,-31100000.0,37500000.0,-27800000.0,118700000.0,118700000.0,,16000000.0,5300000.0,,-26900000.0,-1200000.0,-31700000.0,-9200000.0,-81600000.0,1800000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q4,2010-04-03,2010-07-02,,40200000.0,,-121000000.0,,-2200000.0,-75300000.0,,336600000.0,176400000.0,-635300000.0,336600000.0,176400000.0,-635300000.0,-124500000.0,-410200000.0,-410200000.0,,-28800000.0,-12100000.0,,86400000.0,,136200000.0,106600000.0,155700000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q3YTD,2009-07-04,2010-04-02,2011-05-04 17:16:57+00:00,-40200000.0,,121000000.0,,2200000.0,75300000.0,,-336600000.0,-176400000.0,635300000.0,-336600000.0,-176400000.0,635300000.0,124500000.0,410200000.0,410200000.0,,28800000.0,12100000.0,,-86400000.0,,-136200000.0,-106600000.0,-155700000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q3TTM,2009-04-04,2010-04-02,,-776400000.0,,171200000.0,,6400000.0,114100000.0,453300000.0,-12800000.0,-937500000.0,897600000.0,-12800000.0,-937500000.0,897600000.0,-46300000.0,91300000.0,91300000.0,,521000000.0,-89900000.0,,-112900000.0,,-161100000.0,-107500000.0,-155800000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q3,2010-01-02,2010-04-02,,-6500000.0,,40200000.0,,-200000.0,99900000.0,,-117900000.0,-100300000.0,313900000.0,-117900000.0,-100300000.0,313900000.0,95500000.0,166200000.0,166200000.0,,7600000.0,6100000.0,,-28600000.0,,-93800000.0,-45200000.0,-50200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2YTD,2009-07-04,2010-01-01,2011-01-27 16:18:50+00:00,-33700000.0,,80800000.0,,2400000.0,-24600000.0,,-218700000.0,-76100000.0,321400000.0,-218700000.0,-76100000.0,321400000.0,29000000.0,244000000.0,244000000.0,,21200000.0,6000000.0,,-57800000.0,,-42400000.0,-61400000.0,-105500000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2TTM,2009-01-03,2010-01-01,,-779000000.0,,172800000.0,,6300000.0,78600000.0,453100000.0,27800000.0,-875500000.0,798900000.0,27800000.0,-875500000.0,798900000.0,-42500000.0,39300000.0,39300000.0,,508200000.0,-95700000.0,,-110500000.0,,-97500000.0,-63400000.0,-155700000.0,1000000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q2,2009-10-03,2010-01-01,,-33700000.0,,38700000.0,-1000000.0,2100000.0,-1400000.0,,-53400000.0,-56500000.0,186900000.0,-53400000.0,-56500000.0,186900000.0,79100000.0,139500000.0,139500000.0,,10100000.0,5900000.0,,-28800000.0,,-21800000.0,19700000.0,-50200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q1,2009-07-04,2009-10-02,2010-10-28 17:05:52+00:00,,,42100000.0,1000000.0,300000.0,-23200000.0,,-165300000.0,-19600000.0,134500000.0,-165300000.0,-19600000.0,134500000.0,-50100000.0,104500000.0,104500000.0,,11100000.0,100000.0,,-29000000.0,,-20600000.0,-81100000.0,-55300000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2010.0,Q1TTM,2008-09-27,2009-10-02,,-745300000.0,,177300000.0,1000000.0,-7500000.0,54600000.0,453300000.0,-14300000.0,-853100000.0,763800000.0,-14300000.0,-853100000.0,763800000.0,-111100000.0,-138800000.0,-138800000.0,,670700000.0,-99600000.0,,-108700000.0,,-110700000.0,-153300000.0,-106000000.0,1900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q4,2011-04-02,2011-07-01,,-534200000.0,,63500000.0,,-1800000.0,70300000.0,-3600000.0,-129800000.0,-662900000.0,276300000.0,-129800000.0,-662900000.0,276300000.0,-518200000.0,132900000.0,132900000.0,,9600000.0,5300000.0,20100000.0,-31300000.0,-10000000.0,-138800000.0,-100000.0,-100100000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,FY,2010-07-03,2011-07-01,2013-08-26 17:14:57+00:00,-1082600000.0,,212000000.0,0.0,3300000.0,-12100000.0,852100000.0,492800000.0,-1417500000.0,833100000.0,492800000.0,-1417500000.0,833100000.0,-88300000.0,587100000.0,587100000.0,0.0,46100000.0,24500000.0,,-127000000.0,-10000000.0,-324900000.0,-700000.0,-256100000.0,0.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q3TTM,2010-04-03,2011-04-01,,-508200000.0,,27500000.0,,2900000.0,-157700000.0,855700000.0,959200000.0,-578200000.0,-78500000.0,959200000.0,-578200000.0,-78500000.0,305400000.0,44000000.0,44000000.0,,7700000.0,7100000.0,-20100000.0,-9300000.0,,-49900000.0,106000000.0,-300000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q3,2011-01-01,2011-04-01,,-30400000.0,,52300000.0,,2100000.0,-34400000.0,166700000.0,93100000.0,-118400000.0,167500000.0,93100000.0,-118400000.0,167500000.0,144300000.0,139200000.0,139200000.0,,10400000.0,8700000.0,-2900000.0,-31700000.0,,-85100000.0,-300000.0,-50300000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q2TTM,2010-01-02,2010-12-31,,-484300000.0,,15400000.0,,600000.0,-23400000.0,689000000.0,748200000.0,-560100000.0,67900000.0,748200000.0,-560100000.0,67900000.0,256600000.0,71000000.0,71000000.0,,4900000.0,4500000.0,-17200000.0,-6200000.0,,-58600000.0,61100000.0,-200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q2,2010-10-02,2010-12-31,,,,49400000.0,,1300000.0,-116200000.0,444900000.0,370500000.0,-66800000.0,94400000.0,370500000.0,-66800000.0,94400000.0,399400000.0,151100000.0,151100000.0,,10100000.0,7900000.0,-2900000.0,-31800000.0,,-63900000.0,-300000.0,-50200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2011.0,Q1TTM,2009-10-03,2010-10-01,,-518000000.0,,4700000.0,-1000000.0,1400000.0,91400000.0,244100000.0,324300000.0,-549800000.0,160400000.0,324300000.0,-549800000.0,160400000.0,-63700000.0,59400000.0,59400000.0,,4900000.0,2500000.0,-14300000.0,-3200000.0,,-16500000.0,81100000.0,-200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q4,2012-03-31,2012-06-29,,-100000.0,,66300000.0,,-7000000.0,143000000.0,-159500000.0,-247100000.0,-58600000.0,369700000.0,-247100000.0,-58600000.0,369700000.0,57000000.0,128500000.0,128500000.0,,31900000.0,5500000.0,,-37400000.0,,-58500000.0,-30600000.0,-25100000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,FY,2011-07-02,2012-06-29,2014-08-25 17:30:23+00:00,-14100000.0,,260300000.0,0.0,-5100000.0,-55500000.0,9400000.0,-609800000.0,-248900000.0,852900000.0,-609800000.0,-248900000.0,852900000.0,-10900000.0,27800000.0,27800000.0,0.0,620300000.0,28200000.0,,-139600000.0,-1000000.0,-233800000.0,-34300000.0,-473500000.0,0.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3TTM,2011-04-02,2012-03-30,,-548200000.0,,257500000.0,,100000.0,-128200000.0,165300000.0,-492500000.0,-853200000.0,759500000.0,-492500000.0,-853200000.0,759500000.0,-586100000.0,32200000.0,32200000.0,,598000000.0,28000000.0,20100000.0,-133500000.0,-11000000.0,-314100000.0,-3800000.0,-548500000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3,2011-12-31,2012-03-30,,,,64700000.0,,3000000.0,-77200000.0,-196000000.0,-242400000.0,-53800000.0,205200000.0,-242400000.0,-53800000.0,205200000.0,-88000000.0,-354100000.0,-354100000.0,,571800000.0,16500000.0,11200000.0,-37700000.0,-1000000.0,-64000000.0,,-25200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q3YTD,2011-07-02,2012-03-30,2013-05-01 17:15:22+00:00,-14000000.0,,194000000.0,0.0,1900000.0,-198500000.0,168900000.0,-362700000.0,-190300000.0,483200000.0,-362700000.0,-190300000.0,483200000.0,-67900000.0,-100700000.0,-100700000.0,0.0,588400000.0,22700000.0,,-102200000.0,-1000000.0,-175300000.0,-3700000.0,-448400000.0,0.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2YTD,2011-07-02,2011-12-30,2013-01-30 13:02:29+00:00,-14000000.0,,129300000.0,,-1100000.0,-121300000.0,364900000.0,-120300000.0,-136500000.0,278000000.0,-120300000.0,-136500000.0,278000000.0,20100000.0,253400000.0,253400000.0,,16600000.0,6200000.0,-11200000.0,-64500000.0,0.0,-111300000.0,-3700000.0,-423200000.0,0.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2TTM,2011-01-01,2011-12-30,,-578600000.0,,245100000.0,,-800000.0,-85400000.0,528000000.0,-157000000.0,-917800000.0,721800000.0,-157000000.0,-917800000.0,721800000.0,-353800000.0,525500000.0,525500000.0,,36600000.0,20200000.0,6000000.0,-127500000.0,-10000000.0,-335200000.0,-4100000.0,-573600000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q2,2011-10-01,2011-12-30,,-14000000.0,,66000000.0,,1400000.0,-6300000.0,-15600000.0,-64500000.0,-54600000.0,199300000.0,-64500000.0,-54600000.0,199300000.0,81600000.0,132300000.0,132300000.0,,7300000.0,3300000.0,-6700000.0,-31900000.0,,-33900000.0,-3300000.0,-17000000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q1,2011-07-02,2011-09-30,2012-10-31 17:24:44+00:00,0.0,,63300000.0,,-2500000.0,-115000000.0,380500000.0,-55800000.0,-81900000.0,78700000.0,-55800000.0,-81900000.0,78700000.0,-61500000.0,121100000.0,121100000.0,,9300000.0,2900000.0,-4500000.0,-32600000.0,0.0,-77400000.0,-400000.0,-406200000.0,0.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2012.0,Q1TTM,2010-10-02,2011-09-30,,-564600000.0,,228500000.0,,-900000.0,-195300000.0,988500000.0,278000000.0,-930000000.0,616900000.0,278000000.0,-930000000.0,616900000.0,-36000000.0,544300000.0,544300000.0,,39400000.0,24800000.0,9800000.0,-127400000.0,-10000000.0,-365200000.0,-1100000.0,-606800000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q4,2013-03-30,2013-06-28,,,,56300000.0,,-9700000.0,83100000.0,1100000.0,-401400000.0,-46700000.0,319800000.0,-401400000.0,-46700000.0,319800000.0,-138000000.0,55400000.0,64000000.0,-8600000.0,116400000.0,1600000.0,,-40100000.0,,-46700000.0,-223700000.0,-140300000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,FY,2012-06-30,2013-06-28,2014-08-25 17:30:23+00:00,0.0,,220600000.0,147400000.0,-8600000.0,18000000.0,18200000.0,-839700000.0,-19700000.0,833000000.0,-839700000.0,-19700000.0,833000000.0,-35000000.0,108500000.0,140700000.0,-32200000.0,453700000.0,86300000.0,,-164700000.0,-800000.0,-178200000.0,-364600000.0,-414900000.0,11900000.0,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3TTM,2012-03-31,2013-03-29,,-100000.0,,230600000.0,147400000.0,-5900000.0,77900000.0,-142400000.0,-685400000.0,-31600000.0,882900000.0,-685400000.0,-31600000.0,882900000.0,160000000.0,181600000.0,205200000.0,-23600000.0,369200000.0,90200000.0,,-162000000.0,-800000.0,-190000000.0,-171500000.0,-299700000.0,11900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3,2012-12-29,2013-03-29,,,,54100000.0,147400000.0,-1900000.0,51100000.0,6700000.0,-199500000.0,98600000.0,233700000.0,-199500000.0,98600000.0,233700000.0,130900000.0,94300000.0,117900000.0,-23600000.0,10600000.0,6300000.0,,-40600000.0,,-48800000.0,-11500000.0,-160400000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q3YTD,2012-06-30,2013-03-29,2014-04-30 17:11:06+00:00,0.0,,164300000.0,147400000.0,1100000.0,-65100000.0,17100000.0,-438300000.0,27000000.0,513200000.0,-438300000.0,27000000.0,513200000.0,103000000.0,53100000.0,76700000.0,-23600000.0,337300000.0,84700000.0,,-124600000.0,-800000.0,-131500000.0,-140900000.0,-274600000.0,11900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2TTM,2011-12-31,2012-12-28,,-100000.0,,241200000.0,,-1000000.0,-50400000.0,-345100000.0,-728300000.0,-184000000.0,854400000.0,-728300000.0,-184000000.0,854400000.0,-58900000.0,-266800000.0,-266800000.0,,930400000.0,100400000.0,11200000.0,-159100000.0,-1800000.0,-205200000.0,-160000000.0,-164500000.0,11900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2,2012-09-29,2012-12-28,,,,55400000.0,,,-45600000.0,-300000.0,-122700000.0,-35000000.0,159000000.0,-122700000.0,-35000000.0,159000000.0,1300000.0,44800000.0,44800000.0,,104400000.0,17900000.0,,-42100000.0,,-39000000.0,-47900000.0,-50300000.0,4000000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q2YTD,2012-06-30,2012-12-28,2014-01-29 17:20:00+00:00,,,110200000.0,0.0,3000000.0,-116200000.0,10400000.0,-238800000.0,-71600000.0,279500000.0,-238800000.0,-71600000.0,279500000.0,-27900000.0,-41200000.0,-41200000.0,0.0,326700000.0,78400000.0,,-84000000.0,-800000.0,-82700000.0,-129400000.0,-114200000.0,11900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q1TTM,2011-10-01,2012-09-28,,-14100000.0,,251800000.0,,400000.0,-11100000.0,-360400000.0,-670100000.0,-203600000.0,894700000.0,-670100000.0,-203600000.0,894700000.0,21400000.0,-179300000.0,-179300000.0,,833300000.0,85800000.0,4500000.0,-148900000.0,-1800000.0,-200100000.0,-115400000.0,-131200000.0,7900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2013.0,Q1,2012-06-30,2012-09-28,2013-10-30 17:18:00+00:00,,,54800000.0,0.0,3000000.0,-70600000.0,10700000.0,-116100000.0,-36600000.0,120500000.0,-116100000.0,-36600000.0,120500000.0,-29200000.0,-86000000.0,-86000000.0,0.0,222300000.0,60500000.0,,-41900000.0,-800000.0,-43700000.0,-81500000.0,-63900000.0,7900000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,FY,2013-06-29,2014-06-27,2016-08-29 17:29:47+00:00,-3000000.0,0.0,204000000.0,42000000.0,1000000.0,76000000.0,34000000.0,-448000000.0,-162000000.0,849000000.0,-448000000.0,-162000000.0,849000000.0,240000000.0,534000000.0,534000000.0,,35000000.0,141000000.0,0.0,-180000000.0,0.0,-201000000.0,-143000000.0,-300000000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q4,2014-03-29,2014-06-27,,300000.0,,55400000.0,15000000.0,9900000.0,200700000.0,28400000.0,-147500000.0,-46000000.0,395000000.0,-147500000.0,-46000000.0,395000000.0,211400000.0,131000000.0,131000000.0,,7900000.0,7100000.0,,-44500000.0,,-61300000.0,-60600000.0,-77900000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3YTD,2013-06-29,2014-03-28,2015-05-06 17:07:20+00:00,-3300000.0,,148600000.0,27000000.0,-8900000.0,-124700000.0,5600000.0,-300500000.0,-116000000.0,454000000.0,-300500000.0,-116000000.0,454000000.0,28600000.0,403000000.0,403000000.0,,27100000.0,133900000.0,,-135500000.0,,-139700000.0,-82400000.0,-222100000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3TTM,2013-03-30,2014-03-28,,-3300000.0,,204900000.0,27000000.0,-18600000.0,-41600000.0,6700000.0,-701900000.0,-162700000.0,773800000.0,-701900000.0,-162700000.0,773800000.0,-109400000.0,458400000.0,467000000.0,-8600000.0,143500000.0,135500000.0,,-175600000.0,,-186400000.0,-306100000.0,-362400000.0,,
