company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerdeposits,goodwill,longtermdebt,netinventory,netppe,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3,,2012-09-30,2012-10-25 16:32:45+00:00,361094000.0,301110000.0,605699000.0,-143087000.0,241237000.0,0.0,3095610000.0,1584597000.0,742466000.0,6623920000.0,143954000.0,16820816000.0,97799000.0,,,119847000.0,1071760000.0,515456000.0,249080000.0,,6163842000.0,1154948000.0,19668222000.0,8702661000.0,1033180000.0,3826185000.0,8702661000.0,8702661000.0,10965561000.0,19668222000.0,1814226000.0,7139376000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2,,2012-06-30,2012-07-27 07:01:05+00:00,316409000.0,284658000.0,544549000.0,-225741000.0,212209000.0,0.0,3087944000.0,1705128000.0,736280000.0,7068902000.0,146711000.0,16887693000.0,55296000.0,,,86477000.0,1117983000.0,546416000.0,255274000.0,,5823175000.0,1156549000.0,19696104000.0,8271674000.0,954148000.0,3809112000.0,8271674000.0,8271674000.0,11424430000.0,19696104000.0,1854263000.0,7615318000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q1,,2012-03-31,2012-04-24 16:45:17+00:00,291034000.0,313001000.0,520361000.0,74872000.0,277533000.0,0.0,3082786000.0,1547555000.0,758445000.0,7898822000.0,147898000.0,16949764000.0,155410000.0,,,101559000.0,1197253000.0,437693000.0,229655000.0,,5848616000.0,639365000.0,20028959000.0,8592570000.0,1123497000.0,3099874000.0,8592570000.0,8592570000.0,11436389000.0,20028959000.0,1955698000.0,8336515000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,FY,,2013-12-31,2015-02-23 16:37:43+00:00,372226000.0,259746000.0,539414000.0,5671000.0,204687000.0,0.0,3161346000.0,1664679000.0,439231000.0,6511426000.0,151244000.0,17517752000.0,87845000.0,24288000.0,,103025000.0,1159590000.0,486246000.0,252852000.0,,6054952000.0,1563378000.0,20072947000.0,8808265000.0,956374000.0,4267010000.0,8808265000.0,8808265000.0,11264682000.0,20072947000.0,1598821000.0,6997672000.0,,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3,,2013-09-30,2013-10-24 17:29:34+00:00,396482000.0,342021000.0,623664000.0,-66916000.0,209567000.0,0.0,3139414000.0,1760985000.0,436647000.0,5980912000.0,160225000.0,17494039000.0,48295000.0,,,120585000.0,1136884000.0,498684000.0,258567000.0,,6103290000.0,1942849000.0,20086245000.0,8762084000.0,1018675000.0,4844565000.0,8762084000.0,8762084000.0,11324161000.0,20086245000.0,1573531000.0,6479596000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2,,2013-06-30,2013-07-26 16:10:54+00:00,314197000.0,310051000.0,541699000.0,-140076000.0,205174000.0,0.0,3127471000.0,1874704000.0,430666000.0,6347640000.0,141440000.0,17511913000.0,26037000.0,,,75107000.0,1055121000.0,524720000.0,270392000.0,,5792568000.0,1906468000.0,19950794000.0,8366259000.0,953094000.0,4712175000.0,8366259000.0,8366259000.0,11584535000.0,19950794000.0,1485787000.0,6872360000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q1,,2013-03-31,2013-04-25 16:31:49+00:00,337441000.0,308030000.0,493788000.0,-161360000.0,215888000.0,0.0,3119432000.0,1634373000.0,429198000.0,5975890000.0,145922000.0,17473793000.0,51820000.0,,,103838000.0,1004496000.0,491172000.0,236954000.0,,5794167000.0,2491064000.0,19866101000.0,8338535000.0,958614000.0,5060504000.0,8338535000.0,8338535000.0,11527566000.0,19866101000.0,1433694000.0,6467062000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,FY,,2014-12-31,2016-02-22 09:04:35+00:00,331505000.0,261392000.0,635138000.0,-896994000.0,189241000.0,0.0,3255883000.0,1766914000.0,420542000.0,7644318000.0,123490000.0,18193627000.0,,266986000.0,,49074000.0,1297938000.0,935266000.0,226960000.0,,6575248000.0,799630000.0,20713190000.0,8284359000.0,801083000.0,3849247000.0,8284359000.0,8284359000.0,12428831000.0,20713190000.0,1718480000.0,8579584000.0,0.0,-649778000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3,,2014-09-30,2014-10-23 17:26:48+00:00,340702000.0,252918000.0,719349000.0,-340889000.0,183181000.0,0.0,3244052000.0,1839112000.0,426538000.0,6213829000.0,136162000.0,17211775000.0,14853000.0,,,66332000.0,1101371000.0,627313000.0,273112000.0,,6531569000.0,772245000.0,19599910000.0,9021028000.0,860226000.0,3737740000.0,9021028000.0,9021028000.0,10578882000.0,19599910000.0,1527909000.0,6841142000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2,,2014-06-30,2014-07-24 17:26:09+00:00,331462000.0,293516000.0,576233000.0,-71330000.0,185262000.0,0.0,3226158000.0,2103140000.0,438367000.0,7099269000.0,143375000.0,17474143000.0,56305000.0,,,44006000.0,1121361000.0,514282000.0,299882000.0,,6108116000.0,494579000.0,20012211000.0,8849240000.0,978340000.0,3549420000.0,8849240000.0,8849240000.0,11162971000.0,20012211000.0,1559728000.0,7613551000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q1,,2014-03-31,2014-04-24 17:24:14+00:00,359518000.0,299036000.0,559823000.0,-46805000.0,216508000.0,0.0,3211405000.0,1856581000.0,439345000.0,7461530000.0,145155000.0,17504257000.0,56324000.0,,,71023000.0,1171605000.0,504899000.0,293910000.0,,6026036000.0,535834000.0,20126140000.0,8776932000.0,1010933000.0,3382779000.0,8776932000.0,8776932000.0,11349208000.0,20126140000.0,1610950000.0,7966429000.0,0.0,-413704000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,FY,,2015-12-31,2017-02-23 17:29:18+00:00,302072000.0,238972000.0,658601000.0,-1328433000.0,121565000.0,0.0,3299958000.0,1742286000.0,286764000.0,7627701000.0,121332000.0,18777778000.0,134574000.0,651866000.0,,38325000.0,880479000.0,798611000.0,220579000.0,,6944862000.0,899542000.0,20782043000.0,8063039000.0,837022000.0,4292692000.0,8063039000.0,8063039000.0,12719004000.0,20782043000.0,1167243000.0,8426312000.0,0.0,-853348000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3,,2015-09-30,2015-10-23 17:11:16+00:00,305747000.0,241638000.0,630455000.0,-1196389000.0,147419000.0,0.0,3282144000.0,1886356000.0,286707000.0,7584808000.0,131108000.0,18776782000.0,110747000.0,549524000.0,,83281000.0,994533000.0,757763000.0,269914000.0,,6819809000.0,905128000.0,20958848000.0,8255786000.0,900826000.0,4360491000.0,8255786000.0,8255786000.0,12703062000.0,20958848000.0,1281240000.0,8342571000.0,0.0,-649778000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2,,2015-06-30,2015-07-31 17:24:37+00:00,343981000.0,212454000.0,519080000.0,-973024000.0,159360000.0,0.0,3269526000.0,2217215000.0,409836000.0,7592330000.0,140228000.0,18890338000.0,108918000.0,468614000.0,,54072000.0,1181629000.0,691086000.0,292431000.0,,6673516000.0,1188576000.0,21395194000.0,8320240000.0,913391000.0,4791538000.0,8320240000.0,8320240000.0,13074954000.0,21395194000.0,1591465000.0,8283416000.0,0.0,-649778000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q1,,2015-03-31,2015-04-23 16:40:18+00:00,336869000.0,297073000.0,521408000.0,-1190980000.0,229705000.0,0.0,3260146000.0,1992569000.0,405422000.0,7470260000.0,125063000.0,18232115000.0,,318252000.0,,77848000.0,1280853000.0,1089132000.0,299362000.0,,6554522000.0,1089345000.0,20869593000.0,7973910000.0,951203000.0,4336291000.0,7973910000.0,7973910000.0,12895683000.0,20869593000.0,1686275000.0,8559392000.0,0.0,-649778000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,FY,,2016-12-31,2018-02-20 19:14:46+00:00,305313000.0,291899000.0,692322000.0,-916484000.0,132603000.0,0.0,3330863000.0,1965473000.0,288386000.0,8101701000.0,114087000.0,20161427000.0,0.0,146592000.0,,46166000.0,1112206000.0,645610000.0,209716000.0,,7860341000.0,1285735000.0,22310324000.0,9121412000.0,748305000.0,4441601000.0,9121412000.0,9121412000.0,13188912000.0,22310324000.0,1400592000.0,8747311000.0,0.0,-1153308000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3,,2016-09-30,2016-10-28 17:11:02+00:00,259027000.0,273422000.0,678874000.0,-1077534000.0,178428000.0,0.0,3318731000.0,1967678000.0,288461000.0,8419850000.0,118849000.0,20230803000.0,928000.0,201877000.0,,95112000.0,1127929000.0,739693000.0,231442000.0,,7702260000.0,1298002000.0,22450262000.0,8790149000.0,803069000.0,4500570000.0,8790149000.0,8790149000.0,13660113000.0,22450262000.0,1416390000.0,9159543000.0,0.0,-1153308000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2,,2016-06-30,2016-08-02 16:53:48+00:00,319606000.0,215804000.0,551293000.0,-1172062000.0,175164000.0,0.0,3309031000.0,2222196000.0,288399000.0,9153499000.0,112380000.0,20185878000.0,3592000.0,237743000.0,85935000.0,147382000.0,1139278000.0,798698000.0,265063000.0,,7112096000.0,895411000.0,22471493000.0,8145665000.0,857938000.0,4373631000.0,8145665000.0,8145665000.0,14325828000.0,22471493000.0,1427677000.0,9952197000.0,0.0,-1103400000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q1,,2016-03-31,2016-04-29 17:24:39+00:00,371854000.0,253303000.0,525551000.0,-1322560000.0,117360000.0,0.0,3300860000.0,1946668000.0,286852000.0,7806690000.0,121392000.0,18828743000.0,120524000.0,577493000.0,,80888000.0,955532000.0,871010000.0,279707000.0,,6962858000.0,895490000.0,20963413000.0,7887769000.0,892286000.0,4397944000.0,7887769000.0,7887769000.0,13075644000.0,20963413000.0,1242384000.0,8677700000.0,0.0,-1053389000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,FY,,2017-12-31,2019-02-22 17:15:23+00:00,360113000.0,318641000.0,903022000.0,-334265000.0,120112000.0,0.0,3392469000.0,2308291000.0,288512000.0,6350937000.0,111393000.0,19735180000.0,99320000.0,47464000.0,,47469000.0,1429597000.0,452813000.0,258171000.0,0.0,9022405000.0,1188514000.0,22360926000.0,10702303000.0,907637000.0,4854873000.0,10702303000.0,10702303000.0,11658623000.0,22360926000.0,1718109000.0,6803750000.0,0.0,-1378306000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3,,2017-09-30,2017-11-07 17:19:58+00:00,384536000.0,285332000.0,748442000.0,-526894000.0,139950000.0,0.0,3378320000.0,2226179000.0,288517000.0,6076499000.0,119949000.0,19688872000.0,52796000.0,89333000.0,,92914000.0,1323773000.0,530215000.0,200125000.0,,8862369000.0,1515708000.0,22099314000.0,10435488000.0,798152000.0,5057112000.0,10435488000.0,10435488000.0,11663826000.0,22099314000.0,1612290000.0,6606714000.0,0.0,-1278307000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2,,2017-06-30,2017-08-01 17:00:37+00:00,376508000.0,263992000.0,655480000.0,-761038000.0,130477000.0,0.0,3359699000.0,2532693000.0,288479000.0,6478806000.0,109136000.0,19798542000.0,,128101000.0,,51652000.0,1169506000.0,576001000.0,264036000.0,,8238055000.0,1541519000.0,22024168000.0,9683408000.0,767641000.0,5285953000.0,9683408000.0,9683408000.0,12340760000.0,22024168000.0,1457985000.0,7054807000.0,0.0,-1153308000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q1,,2017-03-31,2017-04-28 17:06:48+00:00,362992000.0,292975000.0,634009000.0,-892322000.0,109309000.0,0.0,3340620000.0,2301579000.0,288470000.0,6841403000.0,108427000.0,19860696000.0,,153820000.0,,91372000.0,1111402000.0,637282000.0,245978000.0,,7971840000.0,1727970000.0,22017257000.0,9266830000.0,756689000.0,5271742000.0,9266830000.0,9266830000.0,12750427000.0,22017257000.0,1399872000.0,7478685000.0,0.0,-1153308000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,FY,,2018-12-31,2020-02-25 17:13:38+00:00,488212000.0,324507000.0,899761000.0,-627734000.0,287852000.0,0.0,3423258000.0,3148837000.0,1378353000.0,8355370000.0,153573000.0,23466163000.0,19565000.0,78476000.0,,74550000.0,1611710000.0,583254000.0,456547000.0,542020000.0,10263282000.0,2422329000.0,27698270000.0,11105461000.0,1242044000.0,7112165000.0,11105461000.0,11105461000.0,16050789000.0,27698270000.0,2990063000.0,8938624000.0,0.0,-1953345000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3,,2018-09-30,2018-10-25 17:32:39+00:00,432086000.0,385297000.0,859948000.0,-230580000.0,254821000.0,0.0,3428168000.0,3111682000.0,1374923000.0,7646988000.0,152157000.0,22599589000.0,106933000.0,46801000.0,,94977000.0,1760028000.0,497705000.0,459792000.0,537770000.0,10093892000.0,2527448000.0,27093540000.0,11338135000.0,1359000000.0,7072942000.0,11338135000.0,11338135000.0,15217635000.0,27093540000.0,3134951000.0,8144693000.0,0.0,-1953345000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2,,2018-06-30,2018-08-02 17:31:18+00:00,418616000.0,355729000.0,751585000.0,-265200000.0,108998000.0,0.0,3399919000.0,3049145000.0,288418000.0,7341463000.0,121879000.0,21429719000.0,94473000.0,44203000.0,,61175000.0,1239003000.0,439525000.0,418817000.0,,9429784000.0,1177626000.0,24057036000.0,10773698000.0,1099896000.0,5502350000.0,10773698000.0,10773698000.0,13283338000.0,24057036000.0,1527421000.0,7780988000.0,0.0,-1790805000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q1,,2018-03-31,2018-04-30 17:19:38+00:00,454576000.0,387862000.0,680397000.0,-182815000.0,111245000.0,0.0,3392412000.0,2785462000.0,288479000.0,7664722000.0,110826000.0,21207786000.0,73940000.0,40314000.0,,90388000.0,1440181000.0,464300000.0,350653000.0,,9090544000.0,1144017000.0,23970972000.0,10646796000.0,1034526000.0,5195154000.0,10646796000.0,10646796000.0,13324176000.0,23970972000.0,1728660000.0,8129022000.0,0.0,-1653345000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,FY,,2019-12-31,2020-05-21 09:05:32+00:00,563706000.0,305821000.0,1078345000.0,-797713000.0,243738000.0,0.0,3496324000.0,3428138000.0,1385644000.0,8414110000.0,162107000.0,25466808000.0,21751000.0,191851000.0,,70090000.0,2305204000.0,1219451000.0,429211000.0,569981000.0,11523326000.0,2620766000.0,30320284000.0,12163846000.0,1162628000.0,7952896000.0,12163846000.0,12163846000.0,17586457000.0,30320284000.0,3690848000.0,9633561000.0,0.0,-2058091000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3,,2019-09-30,2019-10-30 17:28:26+00:00,538949000.0,348991000.0,979939000.0,-946363000.0,276730000.0,0.0,3469006000.0,3410205000.0,1373065000.0,8819212000.0,167213000.0,25005404000.0,11633000.0,194619000.0,,124561000.0,2243035000.0,1352414000.0,399390000.0,563394000.0,11412773000.0,1865261000.0,29825461000.0,11976907000.0,1203957000.0,7113534000.0,11976907000.0,11976907000.0,17285160000.0,29825461000.0,3616100000.0,10171626000.0,0.0,-1958509000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2,,2019-06-30,2019-07-25 18:01:10+00:00,531788000.0,340921000.0,946530000.0,-653173000.0,235001000.0,0.0,3457195000.0,3909454000.0,1373124000.0,8922011000.0,168009000.0,24855174000.0,38559000.0,130241000.0,,75313000.0,2297697000.0,1205638000.0,500477000.0,556770000.0,10692890000.0,1992814000.0,29808962000.0,11538403000.0,1282967000.0,7586140000.0,11538403000.0,11538403000.0,17713789000.0,29808962000.0,3670821000.0,10127649000.0,0.0,-1958509000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q1,,2019-03-31,2019-05-01 18:07:22+00:00,497180000.0,374982000.0,823097000.0,-578980000.0,248197000.0,0.0,3434783000.0,3729661000.0,1378362000.0,7526330000.0,157939000.0,23641251000.0,60451000.0,177520000.0,,120131000.0,2367314000.0,1269061000.0,491553000.0,549645000.0,10366612000.0,2758354000.0,28720049000.0,11269070000.0,1333122000.0,8105943000.0,11269070000.0,11269070000.0,16901334000.0,28720049000.0,3745676000.0,8795391000.0,0.0,-1953345000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2020.0,Q1,,2020-03-31,2020-05-21 09:05:32+00:00,1414394000.0,220876000.0,1022405000.0,-1095617000.0,3890811000.0,0.0,3475625000.0,2373092000.0,809216000.0,12273322000.0,177705000.0,25857215000.0,0.0,302191000.0,,114738000.0,2184421000.0,1380161000.0,304809000.0,577425000.0,9915758000.0,3755550000.0,33445053000.0,10231775000.0,4594201000.0,8982370000.0,10231775000.0,10231775000.0,22635853000.0,33445053000.0,2993637000.0,13653483000.0,0.0,-2063991000.0
