company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.74,2.74,,686371000.0,2.72,,595155000.0,595155000.0,595155000.0,,4798735000.0,7366360000.0,25300000.0,,934093000.0,4798735000.0,2567625000.0,399331000.0,22025000.0,1620464000.0,947161000.0,-352006000.0,595155000.0,7366360000.0,216800000.0,217105000.0,218934000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 16:32:45+00:00,1.84,1.84,,177191000.0,1.82,,398958000.0,398958000.0,398958000.0,,1405300000.0,2321994000.0,-17656000.0,,231761000.0,1405300000.0,916694000.0,98198000.0,7070000.0,408952000.0,507742000.0,-108784000.0,398958000.0,2321994000.0,216800000.0,217105000.0,218934000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.85,0.79,,345302000.0,0.79,,171901000.0,171901000.0,171901000.0,,2286446000.0,3439868000.0,37511000.0,,490396000.0,2286446000.0,1153422000.0,193593000.0,10259000.0,835698000.0,317724000.0,-145823000.0,171901000.0,3439868000.0,217400000.0,217028000.0,219370000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.56,2.53,,671412000.0,2.51,,546376000.0,546376000.0,546376000.0,,4633060000.0,7105025000.0,34900000.0,,915632000.0,4633060000.0,2471965000.0,390215000.0,16770000.0,1587044000.0,884921000.0,-338545000.0,546376000.0,7105025000.0,217400000.0,217028000.0,219370000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 07:01:05+00:00,0.43,0.43,,172050000.0,0.43,,93491000.0,93491000.0,93491000.0,,1185375000.0,1767873000.0,11791000.0,,242258000.0,1185375000.0,582498000.0,92968000.0,6478000.0,414308000.0,168190000.0,-74699000.0,93491000.0,1767873000.0,217400000.0,217028000.0,219370000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.41,2.35,,659393000.0,2.33,,506616000.0,506616000.0,506616000.0,,4533872000.0,6938849000.0,22454000.0,,885169000.0,4533872000.0,2404977000.0,387908000.0,11655000.0,1544562000.0,860415000.0,-353799000.0,506616000.0,6938849000.0,186700000.0,216511000.0,219626000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 16:45:17+00:00,0.42,0.36,,173252000.0,0.36,,78410000.0,78410000.0,78410000.0,,1101071000.0,1671995000.0,25720000.0,,248138000.0,1101071000.0,570924000.0,100625000.0,3781000.0,421390000.0,149534000.0,-71124000.0,78410000.0,1671995000.0,186700000.0,216511000.0,219626000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q4,2012-10-01,2012-12-31,,-1.81,-1.81,-0.1,188536000.0,-1.79,385444000.0,-392803000.0,-392803000.0,-392803000.0,,1257983000.0,1806150000.0,-27713000.0,,255494000.0,1257983000.0,548167000.0,89052000.0,5269000.0,829474000.0,-281307000.0,-111496000.0,-392803000.0,1806150000.0,217930000.0,217930000.0,217930000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:37:43+00:00,0.08,0.08,,730493000.0,0.08,385444000.0,18287000.0,18287000.0,18287000.0,,5157434000.0,7688024000.0,-42868000.0,,1011543000.0,5157434000.0,2530590000.0,363286000.0,21331000.0,2127480000.0,403110000.0,-384823000.0,18287000.0,7688024000.0,217930000.0,217930000.0,217930000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.89,1.89,0.1,541957000.0,1.87,,411090000.0,411090000.0,411090000.0,,3899451000.0,5881874000.0,-15155000.0,,756049000.0,3899451000.0,1982423000.0,274234000.0,16062000.0,1298006000.0,684417000.0,-273327000.0,411090000.0,5881874000.0,217600000.0,217940000.0,219296000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.0,2.06,0.1,721890000.0,2.03,,447652000.0,447652000.0,447652000.0,,5150312000.0,7657275000.0,-2119000.0,,994494000.0,5150312000.0,2506963000.0,364859000.0,24051000.0,1716384000.0,790579000.0,-342927000.0,447652000.0,7657275000.0,217600000.0,217940000.0,219296000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 17:29:34+00:00,1.69,1.69,,182051000.0,1.68,,367779000.0,367779000.0,367779000.0,,1348325000.0,2226390000.0,3360000.0,,243877000.0,1348325000.0,878065000.0,92462000.0,4744000.0,425928000.0,452137000.0,-84358000.0,367779000.0,2226390000.0,217600000.0,217940000.0,219296000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.2,0.2,0.1,359906000.0,0.19,,43311000.0,43311000.0,43311000.0,,2551126000.0,3655484000.0,-18515000.0,,512172000.0,2551126000.0,1104358000.0,181772000.0,11318000.0,872078000.0,232280000.0,-188969000.0,43311000.0,3655484000.0,182700000.0,217866000.0,217866000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.15,2.21,0.1,717030000.0,2.17,,478831000.0,478831000.0,478831000.0,,5207287000.0,7752879000.0,-23135000.0,,982378000.0,5207287000.0,2545592000.0,370595000.0,26377000.0,1699408000.0,846184000.0,-367353000.0,478831000.0,7752879000.0,182700000.0,217866000.0,217866000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 16:10:54+00:00,-0.02,-0.02,0.1,180514000.0,-0.02,,-3653000.0,-3653000.0,-3653000.0,,1296014000.0,1821004000.0,-16424000.0,,247571000.0,1296014000.0,524990000.0,89106000.0,4972000.0,428085000.0,96905000.0,-100558000.0,-3653000.0,1821004000.0,182700000.0,217866000.0,217866000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.6,2.66,,708566000.0,2.62,,575975000.0,575975000.0,575975000.0,,5096648000.0,7699748000.0,5080000.0,,977065000.0,5096648000.0,2603100000.0,374457000.0,27883000.0,1685631000.0,917469000.0,-341494000.0,575975000.0,7699748000.0,213500000.0,217584000.0,219230000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:31:49+00:00,0.22,0.22,,179392000.0,0.21,,46964000.0,46964000.0,46964000.0,,1255112000.0,1834480000.0,-2091000.0,,264601000.0,1255112000.0,579368000.0,92666000.0,6346000.0,443993000.0,135375000.0,-88411000.0,46964000.0,1834480000.0,213500000.0,217584000.0,219230000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 09:04:35+00:00,2.16,2.16,,754711000.0,2.14,,473692000.0,473692000.0,473692000.0,,5305270000.0,7959894000.0,-1726000.0,56946000.0,1044819000.0,5305270000.0,2654624000.0,336628000.0,13898000.0,1856476000.0,798148000.0,-324456000.0,473692000.0,7959894000.0,219638000.0,219638000.0,219638000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q4,2013-10-01,2013-12-31,,0.04,0.04,-0.49,190622000.0,0.03,,7018000.0,7018000.0,7018000.0,,1282660000.0,1854158000.0,4311000.0,43024000.0,262883000.0,1282660000.0,571498000.0,75709000.0,3447000.0,496529000.0,74969000.0,-67951000.0,7018000.0,1854158000.0,219638000.0,219638000.0,219638000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.12,2.12,0.49,564089000.0,2.11,,466674000.0,466674000.0,466674000.0,,4022610000.0,6105736000.0,-6037000.0,13922000.0,781936000.0,4022610000.0,2083126000.0,260919000.0,10451000.0,1359947000.0,723179000.0,-256505000.0,466674000.0,6105736000.0,220300000.0,219744000.0,221004000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.31,0.31,0.39,752625000.0,0.32,385444000.0,73871000.0,73871000.0,73871000.0,,5280593000.0,7911886000.0,-33750000.0,13922000.0,1037430000.0,5280593000.0,2631293000.0,349971000.0,15720000.0,2189421000.0,441872000.0,-368001000.0,73871000.0,7911886000.0,220300000.0,219744000.0,221004000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 17:26:48+00:00,1.66,1.66,0.25,188541000.0,1.65,,365701000.0,365701000.0,365701000.0,,1416801000.0,2311749000.0,2053000.0,12244000.0,249954000.0,1416801000.0,894948000.0,83860000.0,3299000.0,450739000.0,444209000.0,-78508000.0,365701000.0,2311749000.0,220300000.0,219744000.0,221004000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.46,0.46,0.24,375548000.0,0.46,,100973000.0,100973000.0,100973000.0,,2605809000.0,3793987000.0,-8090000.0,1678000.0,531982000.0,2605809000.0,1188178000.0,177059000.0,7152000.0,909208000.0,278970000.0,-177997000.0,100973000.0,3793987000.0,225000000.0,219502000.0,220648000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.34,0.34,0.14,746135000.0,0.35,385444000.0,75949000.0,75949000.0,75949000.0,,5212117000.0,7826527000.0,-32443000.0,1678000.0,1031353000.0,5212117000.0,2614410000.0,358573000.0,17165000.0,2164610000.0,449800000.0,-373851000.0,75949000.0,7826527000.0,225000000.0,219502000.0,220648000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 17:26:09+00:00,0.11,0.11,0.12,186184000.0,0.11,,24747000.0,24747000.0,24747000.0,,1323619000.0,1882767000.0,-5119000.0,1678000.0,257948000.0,1323619000.0,559148000.0,86877000.0,3405000.0,445810000.0,113338000.0,-88591000.0,24747000.0,1882767000.0,225000000.0,219502000.0,220648000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.21,0.21,0.12,740465000.0,0.22,385444000.0,47549000.0,47549000.0,47549000.0,,5184512000.0,7764764000.0,-43748000.0,,1020976000.0,5184512000.0,2580252000.0,360802000.0,18732000.0,2146885000.0,433367000.0,-385818000.0,47549000.0,7764764000.0,217800000.0,219097000.0,220484000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:24:14+00:00,0.35,0.35,0.12,189364000.0,0.35,,76226000.0,76226000.0,76226000.0,,1282190000.0,1911220000.0,-2971000.0,0.0,274034000.0,1282190000.0,629030000.0,90182000.0,3747000.0,463398000.0,165632000.0,-89406000.0,76226000.0,1911220000.0,217800000.0,219097000.0,220484000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 17:29:18+00:00,3.45,3.45,,772445000.0,3.43,0.0,764146000.0,764146000.0,764146000.0,,5306281000.0,8073855000.0,18602000.0,4318000.0,1048952000.0,5306281000.0,2767574000.0,258299000.0,61984000.0,1825715000.0,941859000.0,-177713000.0,764146000.0,8073855000.0,221658000.0,221658000.0,221658000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,-0.8,193382000.0,0.5,,109768000.0,109768000.0,109768000.0,,1244745000.0,1817826000.0,831000.0,2360000.0,257995000.0,1244745000.0,573081000.0,64368000.0,53961000.0,453737000.0,119344000.0,-9576000.0,109768000.0,1817826000.0,221658000.0,221658000.0,221658000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 17:11:16+00:00,2.2,2.2,0.3,192448000.0,2.19,0.0,490248000.0,490248000.0,490248000.0,,1426882000.0,2388762000.0,18769000.0,308000.0,239662000.0,1426882000.0,961880000.0,60100000.0,2117000.0,432418000.0,529462000.0,-39214000.0,490248000.0,2388762000.0,222800000.0,222523000.0,223859000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.94,2.94,0.8,579063000.0,2.93,,654378000.0,654378000.0,654378000.0,,4061536000.0,6256029000.0,17771000.0,1958000.0,790957000.0,4061536000.0,2194493000.0,193931000.0,8023000.0,1371978000.0,822515000.0,-168137000.0,654378000.0,6256029000.0,222800000.0,222523000.0,223859000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.98,2.98,0.31,769685000.0,2.96,,661396000.0,661396000.0,661396000.0,,5344196000.0,8110187000.0,22082000.0,44982000.0,1053840000.0,5344196000.0,2765991000.0,269640000.0,11470000.0,1868507000.0,897484000.0,-236088000.0,661396000.0,8110187000.0,222800000.0,222523000.0,223859000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.74,0.74,0.5,386615000.0,0.74,,164130000.0,164130000.0,164130000.0,,2634654000.0,3867267000.0,-998000.0,1650000.0,551295000.0,2634654000.0,1232613000.0,133831000.0,5906000.0,939560000.0,293053000.0,-128923000.0,164130000.0,3867267000.0,222100000.0,222189000.0,223381000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.44,2.44,0.26,765778000.0,2.42,,536849000.0,536849000.0,536849000.0,,5334115000.0,8033174000.0,5366000.0,56918000.0,1064132000.0,5334115000.0,2699059000.0,293400000.0,12652000.0,1886828000.0,812231000.0,-275382000.0,536849000.0,8033174000.0,222100000.0,222189000.0,223381000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 17:24:37+00:00,0.62,0.62,0.25,192880000.0,0.62,,137673000.0,137673000.0,137673000.0,,1330674000.0,1980043000.0,4716000.0,-86000.0,260988000.0,1330674000.0,649369000.0,65260000.0,2630000.0,453782000.0,195587000.0,-57914000.0,137673000.0,1980043000.0,222100000.0,222189000.0,223381000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.93,1.93,0.13,759082000.0,1.91,,423923000.0,423923000.0,423923000.0,,5327060000.0,7935898000.0,-4469000.0,58682000.0,1061092000.0,5327060000.0,2608838000.0,315017000.0,13427000.0,1878856000.0,729982000.0,-306059000.0,423923000.0,7935898000.0,220500000.0,221295000.0,222671000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:40:18+00:00,0.12,0.12,0.25,193735000.0,0.12,,26457000.0,26457000.0,26457000.0,,1303980000.0,1887224000.0,-5714000.0,1736000.0,290307000.0,1303980000.0,583244000.0,68571000.0,3276000.0,485778000.0,97466000.0,-71009000.0,26457000.0,1887224000.0,220500000.0,221295000.0,222671000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 19:14:46+00:00,3.03,3.03,,827008000.0,3.02,411267000.0,665783000.0,665783000.0,665783000.0,,5099393000.0,8299074000.0,-24445000.0,,1086504000.0,5099393000.0,3199681000.0,277725000.0,93051000.0,2324779000.0,874902000.0,-209119000.0,665783000.0,8299074000.0,219537000.0,219537000.0,219537000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q4,2015-10-01,2015-12-31,,0.94,0.94,-0.98,209330000.0,0.95,,206799000.0,206799000.0,206799000.0,,1173341000.0,1902053000.0,-63799000.0,,269464000.0,1173341000.0,728712000.0,64127000.0,84807000.0,478794000.0,249918000.0,-43119000.0,206799000.0,1902053000.0,219537000.0,219537000.0,219537000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 17:11:02+00:00,1.04,1.04,0.375,210742000.0,1.03,411267000.0,228787000.0,228787000.0,228787000.0,,1387026000.0,2523100000.0,35866000.0,0.0,256060000.0,1387026000.0,1136074000.0,66819000.0,1735000.0,878069000.0,258005000.0,-29218000.0,228787000.0,2523100000.0,220000000.0,219963000.0,221137000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.09,2.09,0.98,617678000.0,2.07,411267000.0,458984000.0,458984000.0,458984000.0,,3926052000.0,6397021000.0,39354000.0,,817040000.0,3926052000.0,2470969000.0,213598000.0,8244000.0,1845985000.0,624984000.0,-166000000.0,458984000.0,6397021000.0,220000000.0,219963000.0,221137000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.6,2.6,0.18,811060000.0,2.57,411267000.0,568752000.0,568752000.0,568752000.0,,5170797000.0,8214847000.0,40185000.0,2360000.0,1075035000.0,5170797000.0,3044050000.0,277966000.0,62205000.0,2299722000.0,744328000.0,-175576000.0,568752000.0,8214847000.0,220000000.0,219963000.0,221137000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:53:48+00:00,0.84,0.84,0.3,206468000.0,0.84,,184967000.0,184967000.0,184967000.0,,1316409000.0,2058322000.0,-2482000.0,0.0,274148000.0,1316409000.0,741913000.0,76620000.0,2772000.0,480616000.0,261297000.0,-76330000.0,184967000.0,2058322000.0,220200000.0,219913000.0,220902000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.05,1.05,0.6,406936000.0,1.04,,230197000.0,230197000.0,230197000.0,,2539026000.0,3873921000.0,3488000.0,,560980000.0,2539026000.0,1334895000.0,146779000.0,6509000.0,967916000.0,366979000.0,-136782000.0,230197000.0,3873921000.0,220200000.0,219913000.0,220902000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.76,3.76,0.1,792766000.0,3.73,,830213000.0,830213000.0,830213000.0,,5210653000.0,8080509000.0,23088000.0,2668000.0,1058637000.0,5210653000.0,2869856000.0,271247000.0,62587000.0,1854071000.0,1015785000.0,-185572000.0,830213000.0,8080509000.0,220200000.0,219913000.0,220902000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 17:24:39+00:00,0.21,0.21,0.3,200468000.0,0.2,,45230000.0,45230000.0,45230000.0,,1222617000.0,1815599000.0,5970000.0,0.0,286832000.0,1222617000.0,592982000.0,70159000.0,3737000.0,487300000.0,105682000.0,-60452000.0,45230000.0,1815599000.0,215400000.0,219626000.0,220842000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.54,3.54,0.05,779178000.0,3.51,,782919000.0,782919000.0,782919000.0,,5224918000.0,8002230000.0,30286000.0,2582000.0,1045477000.0,5224918000.0,2777312000.0,259887000.0,62445000.0,1827237000.0,950075000.0,-167156000.0,782919000.0,8002230000.0,215400000.0,219626000.0,220842000.0
