company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Royal Caribbean Cruises Ltd,RCL,,884887,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-01 07:02:10+00:00,,,159288000.0,317606000.0,,-1110000.0,379381000.0,1081817000.0,-112663000.0,-862928000.0,1010902000.0,-112663000.0,-862928000.0,1010902000.0,34201000.0,133574000.0,133574000.0,180341000.0,11377000.0,-15387000.0,,,,-847541000.0,-1205857000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 16:36:21+00:00,,,73937000.0,157575000.0,,-87000.0,164804000.0,135434000.0,-250625000.0,-168727000.0,412924000.0,-250625000.0,-168727000.0,412924000.0,-6515000.0,87447000.0,87447000.0,3098000.0,8600000.0,-2330000.0,,,,-166397000.0,-394659000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q4,2011-10-01,2011-12-31,,,,91267000.0,179933000.0,,2535000.0,-38455000.0,170375000.0,-225503000.0,-149327000.0,183021000.0,-225503000.0,-149327000.0,183021000.0,-189274000.0,36562000.0,36562000.0,4981000.0,516000.0,-5803000.0,,,,-143524000.0,-396394000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 17:08:04+00:00,,,360892000.0,702426000.0,,-12402000.0,131465000.0,1589156000.0,-676515000.0,-924565000.0,1455739000.0,-676515000.0,-924565000.0,1455739000.0,-157743000.0,607421000.0,607421000.0,14427000.0,19463000.0,14721000.0,,-21707000.0,-110660000.0,-1173626000.0,-2263427000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,356418000.0,686371000.0,,-13814000.0,202595000.0,2758413000.0,647266000.0,-2123752000.0,1499830000.0,647266000.0,-2123752000.0,1499830000.0,9530000.0,602759000.0,602759000.0,8105000.0,33303000.0,-66627000.0,,-21707000.0,-110660000.0,-2291465000.0,-2122743000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q3,2011-07-01,2011-09-30,,,,46187000.0,177191000.0,,-18091000.0,-104422000.0,715634000.0,233312000.0,-821197000.0,505976000.0,233312000.0,-821197000.0,505976000.0,-100000000.0,398958000.0,398958000.0,34249000.0,1024000.0,-1682000.0,,-21707000.0,-40978000.0,-778537000.0,-461639000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 16:32:45+00:00,,,269625000.0,522493000.0,,-14937000.0,169920000.0,1418781000.0,-451012000.0,-775238000.0,1272718000.0,-451012000.0,-775238000.0,1272718000.0,31531000.0,570859000.0,570859000.0,9446000.0,18947000.0,20524000.0,,-21707000.0,-110660000.0,-1030102000.0,-1867033000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,361627000.0,671412000.0,,7513000.0,222792000.0,2043179000.0,185299000.0,-1379031000.0,1418859000.0,185299000.0,-1379031000.0,1418859000.0,232640000.0,553980000.0,553980000.0,-29325000.0,32704000.0,-63136000.0,,,-69682000.0,-1591213000.0,-1890584000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2,2011-04-01,2011-06-30,,,,100663000.0,172050000.0,,3327000.0,216415000.0,217307000.0,-231656000.0,-171792000.0,481323000.0,-231656000.0,-171792000.0,481323000.0,81202000.0,93491000.0,93491000.0,-633000.0,664000.0,26619000.0,,,-13150000.0,-185261000.0,-449627000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 07:01:05+00:00,,,223438000.0,345302000.0,,3154000.0,274342000.0,703147000.0,-684324000.0,45959000.0,766742000.0,-684324000.0,45959000.0,766742000.0,131531000.0,171901000.0,171901000.0,-24803000.0,17923000.0,22206000.0,,,-69682000.0,-251565000.0,-1405394000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,346315000.0,659393000.0,,3163000.0,220954000.0,2772255000.0,554917000.0,-1901440000.0,1535514000.0,554917000.0,-1901440000.0,1535514000.0,192154000.0,506616000.0,506616000.0,148551000.0,34817000.0,-102812000.0,,,-56532000.0,-2087096000.0,-2252155000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 16:45:17+00:00,,,122775000.0,173252000.0,,-173000.0,57927000.0,485840000.0,-452668000.0,217751000.0,285419000.0,-452668000.0,217751000.0,285419000.0,50329000.0,78410000.0,78410000.0,-24170000.0,17259000.0,-4413000.0,,,-56532000.0,-66304000.0,-955767000.0,,,345000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q4,2012-10-01,2012-12-31,,,,98367000.0,188536000.0,,2286000.0,27247000.0,1643845000.0,621854000.0,-880000000.0,209478000.0,621854000.0,-880000000.0,209478000.0,-46382000.0,-392803000.0,-392803000.0,386498000.0,11443000.0,-17810000.0,,-52414000.0,,-862190000.0,-981020000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:37:43+00:00,,,341047000.0,730493000.0,,-6125000.0,172339000.0,2560073000.0,-179617000.0,-1263323000.0,1381734000.0,-179617000.0,-1263323000.0,1381734000.0,-67331000.0,18287000.0,18287000.0,460615000.0,15146000.0,18365000.0,,-117707000.0,,-1291499000.0,-2637129000.0,0.0,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,333947000.0,721890000.0,,-5876000.0,106637000.0,1086603000.0,-1026974000.0,-532650000.0,1355277000.0,-1026974000.0,-532650000.0,1355277000.0,-210223000.0,447652000.0,447652000.0,79098000.0,4219000.0,30372000.0,,-65293000.0,,-572833000.0,-2052503000.0,,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3,2012-07-01,2012-09-30,,,,48339000.0,182051000.0,,-3150000.0,-31932000.0,570454000.0,-486405000.0,-70154000.0,588737000.0,-486405000.0,-70154000.0,588737000.0,29028000.0,367779000.0,367779000.0,70839000.0,1935000.0,26593000.0,,,,-106558000.0,-1058794000.0,,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 17:29:34+00:00,,,242680000.0,541957000.0,,-8411000.0,145092000.0,916228000.0,-801471000.0,-383323000.0,1172256000.0,-801471000.0,-383323000.0,1172256000.0,-20949000.0,411090000.0,411090000.0,74117000.0,3703000.0,36175000.0,,-65293000.0,,-429309000.0,-1656109000.0,,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,331795000.0,717030000.0,,-20817000.0,34147000.0,1231783000.0,-307257000.0,-1283693000.0,1272516000.0,-307257000.0,-1283693000.0,1272516000.0,-339251000.0,478831000.0,478831000.0,42508000.0,3308000.0,2097000.0,,-87000000.0,-40978000.0,-1244812000.0,-1455348000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2,2012-04-01,2012-06-30,,,,93276000.0,180514000.0,,-8431000.0,185484000.0,200350000.0,-270471000.0,-154726000.0,368304000.0,-270471000.0,-154726000.0,368304000.0,-65324000.0,-3653000.0,-3653000.0,5959000.0,211000.0,-9210000.0,,-21787000.0,,-145516000.0,-449245000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 16:10:54+00:00,,,194341000.0,359906000.0,,-5261000.0,177024000.0,345774000.0,-315066000.0,-313169000.0,583519000.0,-315066000.0,-313169000.0,583519000.0,-49977000.0,43311000.0,43311000.0,3278000.0,1768000.0,9582000.0,,-65293000.0,,-322751000.0,-597315000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,339182000.0,708566000.0,,-9059000.0,65078000.0,1248740000.0,-268442000.0,-1300759000.0,1385535000.0,-268442000.0,-1300759000.0,1385535000.0,-192725000.0,575975000.0,575975000.0,35916000.0,3761000.0,37926000.0,,-65213000.0,-54128000.0,-1284557000.0,-1455730000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:31:49+00:00,,,101065000.0,179392000.0,,3170000.0,-8460000.0,145424000.0,-44595000.0,-158443000.0,215215000.0,-44595000.0,-158443000.0,215215000.0,15347000.0,46964000.0,46964000.0,-2681000.0,1557000.0,18792000.0,,-43506000.0,,-177235000.0,-148070000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 09:04:35+00:00,,,319476000.0,754711000.0,,-1072000.0,121565000.0,2450981000.0,-576626000.0,-824538000.0,1412068000.0,-576626000.0,-824538000.0,1412068000.0,9832000.0,473692000.0,473692000.0,62100000.0,30125000.0,9865000.0,,-143629000.0,-70626000.0,-763777000.0,-2914103000.0,0.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q4,2013-10-01,2013-12-31,,,,86707000.0,190622000.0,,-1698000.0,-64936000.0,930377000.0,60988000.0,-246134000.0,181964000.0,60988000.0,-246134000.0,181964000.0,-4880000.0,7018000.0,7018000.0,49260000.0,16499000.0,-6203000.0,,-89470000.0,-10200000.0,-229731000.0,-796418000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,331136000.0,752625000.0,,2912000.0,213748000.0,3164449000.0,-15760000.0,-1458404000.0,1439582000.0,-15760000.0,-1458404000.0,1439582000.0,-31670000.0,73871000.0,73871000.0,399338000.0,25069000.0,-1742000.0,,-106573000.0,-60426000.0,-1396236000.0,-3098705000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3,2013-07-01,2013-09-30,,,,33481000.0,188541000.0,,420000.0,15728000.0,398000.0,-419838000.0,-133505000.0,557316000.0,-419838000.0,-133505000.0,557316000.0,4393000.0,365701000.0,365701000.0,-12654000.0,6708000.0,29137000.0,,-61000.0,-24669000.0,-137973000.0,-426883000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 17:26:48+00:00,,,232769000.0,564089000.0,,626000.0,186501000.0,1520604000.0,-637614000.0,-578404000.0,1230104000.0,-637614000.0,-578404000.0,1230104000.0,14712000.0,466674000.0,466674000.0,12840000.0,13626000.0,16068000.0,,-54159000.0,-60426000.0,-534046000.0,-2117685000.0,,,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,345994000.0,746135000.0,,-658000.0,166088000.0,3734505000.0,-82327000.0,-1395053000.0,1471003000.0,-82327000.0,-1395053000.0,1471003000.0,-7035000.0,75949000.0,75949000.0,482831000.0,20296000.0,-4286000.0,,-106512000.0,-35757000.0,-1364821000.0,-3730616000.0,,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2,2013-04-01,2013-06-30,,,,111059000.0,186184000.0,,1245000.0,203629000.0,1399829000.0,-192104000.0,-251386000.0,431531000.0,-192104000.0,-251386000.0,431531000.0,-10714000.0,24747000.0,24747000.0,16971000.0,3579000.0,-17419000.0,,-26363000.0,-16270000.0,-217697000.0,-1569149000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 17:26:09+00:00,,,199288000.0,375548000.0,,206000.0,170773000.0,1520206000.0,-217776000.0,-444899000.0,672788000.0,-217776000.0,-444899000.0,672788000.0,10319000.0,100973000.0,100973000.0,25494000.0,6918000.0,-13069000.0,,-54098000.0,-35757000.0,-396073000.0,-1690802000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,328211000.0,740465000.0,,-10334000.0,147943000.0,2535026000.0,-160694000.0,-1298393000.0,1407776000.0,-160694000.0,-1298393000.0,1407776000.0,-61645000.0,47549000.0,47549000.0,471819000.0,16928000.0,3923000.0,,-101936000.0,-19487000.0,-1292640000.0,-2610712000.0,,,9811000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:24:14+00:00,,,88229000.0,189364000.0,,-1039000.0,-32856000.0,120377000.0,-25672000.0,-193513000.0,241257000.0,-25672000.0,-193513000.0,241257000.0,21033000.0,76226000.0,76226000.0,8523000.0,3339000.0,4350000.0,,-27735000.0,-19487000.0,-178376000.0,-121653000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 17:29:18+00:00,,54993000.0,276933000.0,772445000.0,,-6307000.0,105847000.0,4155984000.0,17480000.0,-1770378000.0,1743759000.0,17480000.0,-1770378000.0,1743759000.0,-15446000.0,764146000.0,764146000.0,46328000.0,93714000.0,9615000.0,,-198952000.0,-188595000.0,-1811398000.0,-3797192000.0,-236074000.0,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q4,2014-10-01,2014-12-31,,,54993000.0,68622000.0,193382000.0,,-2285000.0,-78641000.0,2237012000.0,1149713000.0,-1425563000.0,284195000.0,1149713000.0,-1425563000.0,284195000.0,6060000.0,109768000.0,109768000.0,4693000.0,4994000.0,-54336000.0,,-67095000.0,-118847000.0,-1252380000.0,-789124000.0,-236074000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 17:11:16+00:00,,,208311000.0,579063000.0,,-4022000.0,184488000.0,1918972000.0,-1132233000.0,-344815000.0,1459564000.0,-1132233000.0,-344815000.0,1459564000.0,-21506000.0,654378000.0,654378000.0,41635000.0,88720000.0,63951000.0,,-131857000.0,-69748000.0,-559018000.0,-3008068000.0,,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,295018000.0,769685000.0,,-5720000.0,119552000.0,2849349000.0,-1071245000.0,-590949000.0,1641528000.0,-1071245000.0,-590949000.0,1641528000.0,-26386000.0,661396000.0,661396000.0,90895000.0,105219000.0,57748000.0,,-221327000.0,-79948000.0,-788749000.0,-3804486000.0,,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q3,2014-07-01,2014-09-30,,,,34841000.0,192448000.0,,-4477000.0,-156537000.0,71831000.0,-557267000.0,-18972000.0,578635000.0,-557267000.0,-18972000.0,578635000.0,-2081000.0,490248000.0,490248000.0,52476000.0,10947000.0,-21563000.0,,,-863000.0,-216546000.0,-640045000.0,,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,293658000.0,765778000.0,,-823000.0,291817000.0,2777916000.0,-933816000.0,-705482000.0,1620209000.0,-933816000.0,-705482000.0,1620209000.0,-19912000.0,536849000.0,536849000.0,25765000.0,100980000.0,108448000.0,,-221388000.0,-103754000.0,-710176000.0,-3591324000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2,2014-04-01,2014-06-30,,,,79265000.0,192880000.0,,-455000.0,243541000.0,287060000.0,-467461000.0,-128473000.0,565143000.0,-467461000.0,-128473000.0,565143000.0,-31246000.0,137673000.0,137673000.0,-8951000.0,8308000.0,70833000.0,,-55593000.0,-34625000.0,-164681000.0,-707236000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 17:24:37+00:00,,,173470000.0,386615000.0,,455000.0,341025000.0,1847141000.0,-574966000.0,-325843000.0,880929000.0,-574966000.0,-325843000.0,880929000.0,-19425000.0,164130000.0,164130000.0,-10841000.0,77773000.0,85514000.0,,-131857000.0,-68885000.0,-342472000.0,-2368023000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,325452000.0,759082000.0,,877000.0,251905000.0,3890685000.0,-658459000.0,-828395000.0,1486597000.0,-658459000.0,-828395000.0,1486597000.0,620000.0,423923000.0,423923000.0,51687000.0,96251000.0,20196000.0,,-192158000.0,-85399000.0,-763192000.0,-4453237000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:40:18+00:00,,,94205000.0,193735000.0,,910000.0,97484000.0,1560081000.0,-107505000.0,-197370000.0,315786000.0,-107505000.0,-197370000.0,315786000.0,11821000.0,26457000.0,26457000.0,-1890000.0,69465000.0,14681000.0,,-76264000.0,-34260000.0,-177791000.0,-1660787000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 19:14:46+00:00,,52153000.0,248611000.0,827008000.0,,-17555000.0,-57392000.0,4402021000.0,-253512000.0,-1742975000.0,1946366000.0,-253512000.0,-1742975000.0,1946366000.0,-67676000.0,665783000.0,665783000.0,458814000.0,11252000.0,-73472000.0,,-280212000.0,-56163000.0,-1613340000.0,-4186573000.0,-200000000.0,,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q4,2015-10-01,2015-12-31,,,52153000.0,96950000.0,209330000.0,,-8426000.0,-122465000.0,1437742000.0,-82592000.0,-273266000.0,338430000.0,-82592000.0,-273266000.0,338430000.0,-25854000.0,206799000.0,206799000.0,-7387000.0,4350000.0,-18650000.0,,-82494000.0,-1913000.0,-252703000.0,-1242190000.0,-200000000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 17:11:02+00:00,,,151661000.0,617678000.0,,-9129000.0,65073000.0,2964279000.0,-170920000.0,-1469709000.0,1607936000.0,-170920000.0,-1469709000.0,1607936000.0,-41822000.0,458984000.0,458984000.0,466201000.0,6902000.0,-54822000.0,,-197718000.0,-54250000.0,-1360637000.0,-2944383000.0,0.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3TTM,2014-10-01,2015-09-30,,,54993000.0,220283000.0,811060000.0,,-11414000.0,-13568000.0,5201291000.0,978793000.0,-2895272000.0,1892131000.0,978793000.0,-2895272000.0,1892131000.0,-35762000.0,568752000.0,568752000.0,470894000.0,11896000.0,-109158000.0,,-264813000.0,-173097000.0,-2613017000.0,-3733507000.0,-236074000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q3,2015-07-01,2015-09-30,,,,31572000.0,210742000.0,,-4372000.0,-317256000.0,587122000.0,-322023000.0,-253137000.0,567591000.0,-322023000.0,-253137000.0,567591000.0,-11941000.0,228787000.0,228787000.0,445318000.0,1835000.0,-44116000.0,,,,-209021000.0,-910980000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 16:53:48+00:00,,,120089000.0,406936000.0,,-4757000.0,382329000.0,2377157000.0,151103000.0,-1216572000.0,1040345000.0,151103000.0,-1216572000.0,1040345000.0,-29881000.0,230197000.0,230197000.0,20883000.0,5067000.0,-10706000.0,,-197718000.0,-54250000.0,-1151616000.0,-2033403000.0,0.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2TTM,2014-07-01,2015-06-30,,,54993000.0,223552000.0,792766000.0,,-11519000.0,147151000.0,4686000000.0,743549000.0,-2661107000.0,1903175000.0,743549000.0,-2661107000.0,1903175000.0,-25902000.0,830213000.0,830213000.0,78052000.0,21008000.0,-86605000.0,,-264813000.0,-173960000.0,-2620542000.0,-3462572000.0,-236074000.0,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q2,2015-04-01,2015-06-30,,,,86425000.0,206468000.0,,1283000.0,229683000.0,1626770000.0,131450000.0,-816996000.0,613918000.0,131450000.0,-816996000.0,613918000.0,-70345000.0,184967000.0,184967000.0,-7200000.0,452000.0,29976000.0,,-65973000.0,,-846972000.0,-1429799000.0,,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 17:24:39+00:00,,,33664000.0,200468000.0,,-6040000.0,152646000.0,750387000.0,19653000.0,-399576000.0,426427000.0,19653000.0,-399576000.0,426427000.0,40464000.0,45230000.0,45230000.0,28083000.0,4615000.0,-40682000.0,,-131745000.0,-54250000.0,-304644000.0,-603604000.0,0.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2015.0,Q1TTM,2014-04-01,2015-03-31,,,54993000.0,216392000.0,779178000.0,,-13257000.0,161009000.0,3346290000.0,144638000.0,-1972584000.0,1854400000.0,144638000.0,-1972584000.0,1854400000.0,13197000.0,782919000.0,782919000.0,76301000.0,28864000.0,-45748000.0,,-254433000.0,-208585000.0,-1938251000.0,-2740009000.0,-236074000.0,,220000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 17:15:23+00:00,0.0,52795000.0,256775000.0,894915000.0,0.0,-24569000.0,71039000.0,7341809000.0,243809000.0,-2724892000.0,2516690000.0,243809000.0,-2724892000.0,2516690000.0,11038000.0,1283388000.0,1283388000.0,214553000.0,2258000.0,-8172000.0,,-346487000.0,-332994000.0,-2494363000.0,-6453811000.0,-299960000.0,110637000.0,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q4,2016-10-01,2016-12-31,,,13370000.0,116440000.0,233203000.0,,-1089000.0,-201542000.0,1301070000.0,-353141000.0,-207333000.0,515738000.0,-353141000.0,-207333000.0,515738000.0,-45825000.0,261086000.0,261086000.0,209621000.0,476000.0,14067000.0,,-102930000.0,-151505000.0,-180532000.0,-1551756000.0,-1000.0,110637000.0,
