company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q2,,2011-08-27,2011-10-05 16:58:37+00:00,848063000.0,328680000.0,5285000.0,1017990000.0,,1295194000.0,19265000.0,,,,113705000.0,2117414000.0,1128998000.0,312584000.0,133150000.0,334261000.0,195688000.0,,,311197000.0,,,5956237000.0,724911000.0,5748476000.0,3911046000.0,4194576000.0,1391696000.0,3911046000.0,3911046000.0,1837430000.0,5748476000.0,424902000.0,445734000.0,0.0,-3345670000.0
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q1,,2011-05-28,2011-07-06 17:22:19+00:00,844247000.0,301477000.0,5471000.0,1228973000.0,,1262413000.0,111418000.0,,,,118343000.0,2083008000.0,1108621000.0,304465000.0,127899000.0,363665000.0,192250000.0,,,311022000.0,,,5726865000.0,603901000.0,5817533000.0,3935777000.0,4279547000.0,1449392000.0,3935777000.0,3935777000.0,1881756000.0,5817533000.0,429365000.0,432364000.0,0.0,-3058972000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,FY,,2013-03-02,2014-04-29 16:34:29+00:00,913365000.0,393094000.0,-4320000.0,564971000.0,,1543778000.0,77270000.0,483518000.0,,,77325000.0,2466214000.0,1466667000.0,484868000.0,80144000.0,386367000.0,251481000.0,,,384957000.0,,,7573612000.0,449933000.0,6279952000.0,4079730000.0,3867485000.0,1635210000.0,4079730000.0,4079730000.0,2200222000.0,6279952000.0,945800000.0,565012000.0,0.0,-5033340000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3,,2012-11-24,2013-01-02 16:09:19+00:00,1088651000.0,423202000.0,858000.0,672262000.0,,1504821000.0,89271000.0,,,,74668000.0,2763907000.0,1433592000.0,479164000.0,93637000.0,419234000.0,235789000.0,,,910723000.0,,,7199740000.0,112450000.0,6386836000.0,3977122000.0,3967853000.0,1836913000.0,3977122000.0,3977122000.0,2409714000.0,6386836000.0,985391000.0,572801000.0,0.0,-4728297000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2,,2012-08-25,2012-10-03 11:52:50+00:00,940958000.0,422736000.0,-33000.0,744465000.0,,1490773000.0,4451000.0,,,,82463000.0,2430907000.0,1403520000.0,485485000.0,100298000.0,381410000.0,233458000.0,,,900456000.0,,,6966990000.0,164261000.0,6107482000.0,3920096000.0,3721043000.0,1601603000.0,3920096000.0,3920096000.0,2187386000.0,6107482000.0,982919000.0,585783000.0,0.0,-4537634000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q1,,2012-05-26,2012-07-03 13:25:51+00:00,866253000.0,319851000.0,-4481000.0,1075184000.0,,1474726000.0,103042000.0,,,,94761000.0,2202846000.0,1220245000.0,341073000.0,96216000.0,310478000.0,223328000.0,,,309493000.0,,,6742660000.0,611325000.0,5824332000.0,3874569000.0,4199833000.0,1512474000.0,3874569000.0,3874569000.0,1949763000.0,5824332000.0,404254000.0,437289000.0,0.0,-4338336000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,FY,,2014-03-01,2015-04-28 16:35:45+00:00,1104668000.0,385954000.0,-13847000.0,366516000.0,0.0,1676567000.0,60298000.0,486279000.0,,,87393000.0,2578956000.0,1579804000.0,486996000.0,92614000.0,354184000.0,284216000.0,,,413570000.0,,,8595902000.0,489331000.0,6356033000.0,3941287000.0,3788987000.0,1835136000.0,3941287000.0,3941287000.0,2414746000.0,6356033000.0,987242000.0,579610000.0,0.0,-6317335000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3,,2013-11-30,2014-01-08 19:40:22+00:00,1145281000.0,417073000.0,-8627000.0,471064000.0,,1661431000.0,3674000.0,486279000.0,,,87021000.0,2881561000.0,1523253000.0,493845000.0,87456000.0,478865000.0,267332000.0,,,393332000.0,,,8262603000.0,223114000.0,6544489000.0,4129828000.0,4054604000.0,1833360000.0,4129828000.0,4129828000.0,2414661000.0,6544489000.0,966632000.0,581301000.0,0.0,-5785579000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2,,2013-08-31,2013-10-09 16:21:12+00:00,1033709000.0,389689000.0,-8918000.0,383336000.0,,1624825000.0,18616000.0,486279000.0,,,81552000.0,2591247000.0,1477336000.0,493199000.0,81767000.0,434299000.0,264281000.0,,,398345000.0,,,8025406000.0,455579000.0,6307973000.0,4026712000.0,3864461000.0,1706295000.0,4026712000.0,4026712000.0,2281261000.0,6307973000.0,966176000.0,574966000.0,0.0,-5614601000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q1,,2013-06-01,2013-07-10 16:48:26+00:00,977297000.0,367116000.0,-6008000.0,439850000.0,,1592733000.0,126750000.0,486279000.0,,,80868000.0,2540723000.0,1469757000.0,493674000.0,79815000.0,412772000.0,262945000.0,,,400595000.0,,,7776102000.0,481804000.0,6312648000.0,4005051000.0,3875149000.0,1734108000.0,4005051000.0,4005051000.0,2307597000.0,6312648000.0,967742000.0,573489000.0,0.0,-5357776000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,FY,,2015-02-28,2016-04-26 16:17:17+00:00,1156368000.0,403547000.0,-42313000.0,875574000.0,0.0,1800059000.0,76606000.0,486279000.0,,1500000000.0,97160000.0,2731881000.0,1676700000.0,573122000.0,,366156000.0,306160000.0,,,415251000.0,,,9553376000.0,109992000.0,6758993000.0,2743190000.0,4083603000.0,1942681000.0,2743190000.0,2743190000.0,4015803000.0,6758993000.0,998690000.0,2073122000.0,0.0,-8567932000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3,,2014-11-29,2015-01-08 17:08:12+00:00,1309002000.0,458278000.0,-19151000.0,1043838000.0,,1597429000.0,14559000.0,486279000.0,,1500000000.0,94876000.0,3065774000.0,1601208000.0,487998000.0,79915000.0,511228000.0,296776000.0,,,397639000.0,,,9232315000.0,134993000.0,7335835000.0,3189307000.0,4755833000.0,2078615000.0,3189307000.0,3189307000.0,4146528000.0,7335835000.0,978794000.0,2067913000.0,0.0,-7621286000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2,,2014-08-30,2014-10-08 11:29:12+00:00,1258568000.0,407178000.0,-10618000.0,1226627000.0,,1563485000.0,46494000.0,486279000.0,,1500000000.0,92383000.0,2758726000.0,1576912000.0,487425000.0,100758000.0,434416000.0,294658000.0,,,398918000.0,,,9006907000.0,59999000.0,7034260000.0,2939179000.0,4479768000.0,2006898000.0,2939179000.0,2939179000.0,4095081000.0,7034260000.0,977580000.0,2088183000.0,0.0,-7620595000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q1,,2014-05-31,2014-06-27 16:47:20+00:00,1108449000.0,369039000.0,-10266000.0,536568000.0,,1711877000.0,120039000.0,486279000.0,,,89746000.0,2699722000.0,1559880000.0,489334000.0,91065000.0,422717000.0,290055000.0,,,391174000.0,,,8782954000.0,176242000.0,6362328000.0,3894347000.0,3835249000.0,1887582000.0,3894347000.0,3894347000.0,2467981000.0,6362328000.0,967199000.0,580399000.0,0.0,-6590218000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,FY,,2016-02-27,2017-04-25 16:08:39+00:00,1100958000.0,409445000.0,-54998000.0,515573000.0,,1888190000.0,58892000.0,487169000.0,,1491137000.0,71289000.0,2848119000.0,1725043000.0,572175000.0,,376073000.0,297930000.0,,,380614000.0,,,10394865000.0,86197000.0,6490077000.0,2559540000.0,3825962000.0,1867225000.0,2559540000.0,2559540000.0,3930537000.0,6490077000.0,939072000.0,2063312000.0,0.0,-9668517000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3,,2015-11-28,2016-01-07 16:49:46+00:00,1402968000.0,467654000.0,-53564000.0,490737000.0,,1869447000.0,4327000.0,487166000.0,,1500000000.0,74666000.0,3219667000.0,1686632000.0,585859000.0,,480132000.0,317430000.0,,,404992000.0,,,10091321000.0,0.0,6843992000.0,2565754000.0,4190536000.0,2192379000.0,2565754000.0,2565754000.0,4278238000.0,6843992000.0,966824000.0,2085859000.0,0.0,-9341450000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2,,2015-08-29,2015-10-07 13:53:38+00:00,1196798000.0,428464000.0,-51062000.0,667563000.0,,1853053000.0,60690000.0,487139000.0,,1500000000.0,70501000.0,2875417000.0,1669951000.0,492780000.0,87059000.0,426007000.0,317247000.0,,,425823000.0,,,9913505000.0,28905000.0,6651306000.0,2568268000.0,3997892000.0,2003199000.0,2568268000.0,2568268000.0,4083038000.0,6651306000.0,983463000.0,2079839000.0,0.0,-9147228000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q1,,2015-05-30,2015-07-08 11:01:43+00:00,1133673000.0,431216000.0,-41381000.0,615230000.0,,1835031000.0,90365000.0,486279000.0,,1500000000.0,100463000.0,2844361000.0,1657119000.0,491095000.0,82633000.0,394238000.0,317899000.0,,,424515000.0,,,9711827000.0,76872000.0,6599077000.0,2552196000.0,3930701000.0,1973153000.0,2552196000.0,2552196000.0,4046881000.0,6599077000.0,1011257000.0,2073728000.0,0.0,-8953281000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,FY,,2017-02-25,2018-05-02 16:25:23+00:00,1179088000.0,484114000.0,-47250000.0,488329000.0,,1978176000.0,59821000.0,697085000.0,,1491603000.0,89592000.0,2905660000.0,1837129000.0,579274000.0,,,309478000.0,,,606948000.0,,197912000.0,11003890000.0,0.0,6822655000.0,2719277000.0,3591901000.0,2032501000.0,2719277000.0,2719277000.0,4103378000.0,6822655000.0,1393625000.0,2070877000.0,0.0,-10215539000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q3,,2016-11-26,2017-01-04 14:58:08+00:00,1621432000.0,581640000.0,-54749000.0,473006000.0,,1959989000.0,0.0,709400000.0,,1491487000.0,86404000.0,3268569000.0,1769061000.0,618940000.0,,528547000.0,304319000.0,,,397814000.0,,,10753801000.0,0.0,7232801000.0,2614983000.0,4270122000.0,2507391000.0,2614983000.0,2614983000.0,4617818000.0,7232801000.0,1193618000.0,2110427000.0,0.0,-10044058000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q2,,2016-08-27,2016-10-05 15:51:16+00:00,1192574000.0,473595000.0,-46900000.0,577844000.0,,1942865000.0,23539000.0,520226000.0,,1491370000.0,82740000.0,2903647000.0,1739952000.0,606333000.0,,447013000.0,307969000.0,,,397953000.0,,,10646033000.0,0.0,6669375000.0,2573995000.0,3928504000.0,1997677000.0,2573995000.0,2573995000.0,4095380000.0,6669375000.0,1000919000.0,2097703000.0,0.0,-9968003000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q1,,2016-05-28,2016-07-06 16:01:05+00:00,1145055000.0,471728000.0,-47670000.0,544269000.0,,1925362000.0,53933000.0,487169000.0,,1491254000.0,78349000.0,2923043000.0,1723429000.0,581489000.0,,408224000.0,306431000.0,,,391999000.0,,,10498036000.0,22495000.0,6578977000.0,2529087000.0,3898031000.0,1977147000.0,2529087000.0,2529087000.0,4049890000.0,6578977000.0,957517000.0,2072743000.0,0.0,-9846641000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,FY,,2018-03-03,2019-04-30 16:58:16+00:00,1197504000.0,633100000.0,-48296000.0,346140000.0,,2061393000.0,0.0,716283000.0,,1492078000.0,19517000.0,2730874000.0,1909289000.0,494415000.0,,,335081000.0,,,424639000.0,,516025000.0,11343503000.0,378039000.0,7040806000.0,2888628000.0,3971078000.0,2165685000.0,2888628000.0,2888628000.0,4152178000.0,7040806000.0,1160439000.0,1986493000.0,0.0,-10467972000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q3,,2017-11-25,2017-12-28 15:36:45+00:00,1455355000.0,584121000.0,-41255000.0,453103000.0,,2042630000.0,0.0,716283000.0,,1491952000.0,107709000.0,3199669000.0,1840959000.0,587013000.0,,287719000.0,321591000.0,,,583436000.0,,,11170287000.0,,7188878000.0,2748846000.0,3940491000.0,2361067000.0,2748846000.0,2748846000.0,4440032000.0,7188878000.0,1407428000.0,2078965000.0,0.0,-10422816000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q2,,2017-08-26,2017-10-02 17:20:08+00:00,1168092000.0,486719000.0,-35638000.0,464062000.0,,2026242000.0,15802000.0,707127000.0,,1491836000.0,99157000.0,2878638000.0,1834470000.0,580105000.0,,187664000.0,318407000.0,,,611541000.0,,,11130348000.0,,6782659000.0,2721698000.0,3530364000.0,1989020000.0,2721698000.0,2721698000.0,4060961000.0,6782659000.0,1417825000.0,2071941000.0,0.0,-10399254000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q1,,2017-05-27,2017-06-30 12:53:53+00:00,1178811000.0,509501000.0,-52723000.0,469320000.0,,2010352000.0,117211000.0,707643000.0,,1491719000.0,96121000.0,2962936000.0,1817594000.0,586471000.0,,217917000.0,319496000.0,,,604270000.0,,,11057826000.0,,6875801000.0,2672592000.0,3650173000.0,2125019000.0,2672592000.0,2672592000.0,4203209000.0,6875801000.0,1408034000.0,2078190000.0,0.0,-10342863000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,FY,,2019-03-02,2020-04-29 17:01:34+00:00,1094078000.0,623734000.0,-58610000.0,508971000.0,,2122099000.0,20498000.0,391052000.0,,1487934000.0,20010000.0,2618922000.0,1853091000.0,49235000.0,,,339322000.0,0.0,0.0,396416000.0,395409000.0,296280000.0,11112887000.0,485799000.0,6570541000.0,2560331000.0,3909972000.0,2077632000.0,2560331000.0,2560331000.0,4010210000.0,6570541000.0,807478000.0,1932578000.0,0.0,-10616045000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q3,,2018-12-01,2019-01-09 17:01:03+00:00,1554353000.0,793916000.0,-59422000.0,762513000.0,,2112217000.0,,716283000.0,,1492427000.0,19817000.0,3005548000.0,1866086000.0,462014000.0,,,330759000.0,,,453945000.0,,474285000.0,11388910000.0,238267000.0,7536744000.0,2903275000.0,4480613000.0,2679028000.0,2903275000.0,2903275000.0,4633469000.0,7536744000.0,1190045000.0,1954441000.0,0.0,-10538430000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q2,,2018-09-01,2018-10-10 14:37:44+00:00,1366161000.0,748629000.0,-53150000.0,869297000.0,,2099709000.0,,716283000.0,,1492310000.0,19742000.0,2813588000.0,1881957000.0,481128000.0,,,329227000.0,,,425737000.0,,387343000.0,11386561000.0,205916000.0,7319863000.0,2902408000.0,4276144000.0,2444017000.0,2902408000.0,2902408000.0,4417455000.0,7319863000.0,1161762000.0,1973438000.0,0.0,-10530712000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q1,,2018-06-02,2018-07-06 13:01:40+00:00,1082943000.0,716069000.0,-51975000.0,678646000.0,,2085664000.0,,716283000.0,,1492194000.0,19957000.0,2646263000.0,1893230000.0,489306000.0,,,329055000.0,,,427895000.0,,483159000.0,11360572000.0,148313000.0,7013746000.0,2904179000.0,3956381000.0,2128067000.0,2904179000.0,2904179000.0,4109567000.0,7013746000.0,1164135000.0,1981500000.0,0.0,-10490082000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,FY,,2020-02-29,2020-07-08 16:57:48+00:00,944194000.0,675776000.0,-64909000.0,1000340000.0,,2170773000.0,,,1430604000.0,1488400000.0,20380000.0,2093869000.0,1430604000.0,46945000.0,,,803412000.0,98092000.0,43144000.0,2513246000.0,2023709000.0,248342000.0,10374826000.0,385642000.0,7790515000.0,1764935000.0,3826285000.0,2466526000.0,1764935000.0,1764935000.0,6025580000.0,7790515000.0,2533626000.0,3559054000.0,0.0,-10715755000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q3,,2019-11-30,2020-01-09 15:52:21+00:00,1210274000.0,690890000.0,-56368000.0,900077000.0,,2158940000.0,0.0,0.0,,1488284000.0,20103000.0,2543247000.0,1749543000.0,41856000.0,,,796879000.0,,,2437902000.0,1935600000.0,361116000.0,10460810000.0,0.0,8011988000.0,1848205000.0,3804440000.0,2698043000.0,1848205000.0,1848205000.0,6163783000.0,8011988000.0,2458005000.0,3465740000.0,0.0,-10715177000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q2,,2019-08-31,2019-10-15 13:22:44+00:00,1073895000.0,615748000.0,-57921000.0,983847000.0,,2153978000.0,0.0,0.0,,1488167000.0,20520000.0,2334936000.0,1772667000.0,41683000.0,,,797467000.0,,,2503040000.0,1995715000.0,301368000.0,10521658000.0,0.0,7916378000.0,1903703000.0,3620151000.0,2487110000.0,1903703000.0,1903703000.0,6012675000.0,7916378000.0,2523560000.0,3525565000.0,0.0,-10714012000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q1,,2019-06-01,2019-07-10 18:25:35+00:00,1066282000.0,590087000.0,-61777000.0,700389000.0,,2141796000.0,21209000.0,0.0,,1488051000.0,20677000.0,2540852000.0,1822679000.0,47745000.0,,,753504000.0,,,2447747000.0,1959323000.0,254187000.0,10679515000.0,201664000.0,7988195000.0,2061994000.0,3697092000.0,2431082000.0,2061994000.0,2061994000.0,5926201000.0,7988195000.0,2468424000.0,3495119000.0,0.0,-10697540000.0
Bed Bath & Beyond Inc,BBBY,,886158,2020.0,Q1,,2020-05-30,2020-07-08 16:57:48+00:00,954745000.0,609930000.0,-71817000.0,1120974000.0,,2178664000.0,,,1362110000.0,1724916000.0,19928000.0,2240449000.0,1362110000.0,48119000.0,,,873059000.0,70530000.0,26303000.0,2496075000.0,1996185000.0,354796000.0,10072535000.0,29485000.0,7694347000.0,1461090000.0,3816234000.0,2464037000.0,1461090000.0,1461090000.0,6233257000.0,7694347000.0,2516003000.0,3769220000.0,0.0,-10718292000.0
