company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3YTD,2012-02-26,2012-11-24,,2.93,2.93,,2.9,,372359000.0,663916000.0,663916000.0,663916000.0,4519230000.0,7513108000.0,1953694000.0,4519230000.0,2993878000.0,-3909000.0,1953694000.0,1040184000.0,-3909000.0,1036275000.0,7513108000.0,223800000.0,223687000.0,226661000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3TTM,2011-11-27,2012-11-24,,4.41,4.41,,4.36,,575122000.0,1014959000.0,1014959000.0,1014959000.0,6087875000.0,10245422000.0,2566598000.0,6087875000.0,4157547000.0,-868000.0,2566598000.0,1590949000.0,-868000.0,1590081000.0,10245422000.0,223800000.0,223687000.0,226661000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3,2012-08-26,2012-11-24,2014-01-08 19:40:22+00:00,1.04,1.04,,1.03,,125777000.0,232750000.0,232750000.0,232750000.0,1627791000.0,2701801000.0,712361000.0,1627791000.0,1074010000.0,-3122000.0,712361000.0,361649000.0,-3122000.0,358527000.0,2701801000.0,223800000.0,223687000.0,226661000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2YTD,2012-02-26,2012-08-25,,1.89,1.89,,1.87,,246582000.0,431166000.0,431166000.0,431166000.0,2891439000.0,4811307000.0,1241333000.0,2891439000.0,1919868000.0,-787000.0,1241333000.0,678535000.0,-787000.0,677748000.0,4811307000.0,226600000.0,226313000.0,229308000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2TTM,2011-08-28,2012-08-25,,4.33,4.33,,4.28,,577219000.0,1010753000.0,1010753000.0,1010753000.0,5844952000.0,9887182000.0,2455910000.0,5844952000.0,4042230000.0,1652000.0,2455910000.0,1586320000.0,1652000.0,1587972000.0,9887182000.0,226600000.0,226313000.0,229308000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2,2012-05-27,2012-08-25,2013-10-09 16:21:12+00:00,0.99,0.99,,0.98,,141076000.0,224330000.0,224330000.0,224330000.0,1560346000.0,2593015000.0,667532000.0,1560346000.0,1032669000.0,269000.0,667532000.0,365137000.0,269000.0,365406000.0,2593015000.0,226600000.0,226313000.0,229308000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q1TTM,2011-05-29,2012-05-26,,4.28,4.28,,4.23,,576535000.0,1015795000.0,1015795000.0,1015795000.0,5647671000.0,9608231000.0,2367741000.0,5647671000.0,3960560000.0,-489000.0,2367741000.0,1592819000.0,-489000.0,1592330000.0,9608231000.0,229800000.0,229086000.0,232683000.0
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q1,2012-02-26,2012-05-26,2013-07-10 16:48:26+00:00,0.9,0.9,,0.89,,105506000.0,206836000.0,206836000.0,206836000.0,1331093000.0,2218292000.0,573801000.0,1331093000.0,887199000.0,-1056000.0,573801000.0,313398000.0,-1056000.0,312342000.0,2218292000.0,229800000.0,229086000.0,232683000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,FY,2013-03-03,2014-03-01,2016-04-26 16:17:17+00:00,4.85,4.85,,4.79,,591157000.0,1022290000.0,1022290000.0,1022290000.0,6938381000.0,11503963000.0,2950995000.0,6938381000.0,4565582000.0,-1140000.0,2950995000.0,1614587000.0,-1140000.0,1613447000.0,11503963000.0,210800000.0,210710000.0,213363000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q4,2013-12-01,2014-03-01,,1.6,1.6,,1.58,,193220000.0,333299000.0,333299000.0,333299000.0,1905877000.0,3203314000.0,770364000.0,1905877000.0,1297437000.0,-554000.0,770364000.0,527073000.0,-554000.0,526519000.0,3203314000.0,210800000.0,210710000.0,213363000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3YTD,2013-03-03,2013-11-30,,3.25,3.25,,3.21,,397937000.0,688991000.0,688991000.0,688991000.0,5032504000.0,8300649000.0,2180631000.0,5032504000.0,3268145000.0,-586000.0,2180631000.0,1087514000.0,-586000.0,1086928000.0,8300649000.0,209900000.0,209704000.0,212315000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3TTM,2012-11-25,2013-11-30,,4.94,4.94,,4.87,,621849000.0,1062863000.0,1062863000.0,1062863000.0,7039104000.0,11702126000.0,2977474000.0,7039104000.0,4663022000.0,-836000.0,2977474000.0,1685548000.0,-836000.0,1684712000.0,11702126000.0,209900000.0,209704000.0,212315000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3,2013-09-01,2013-11-30,2015-01-08 17:08:12+00:00,1.13,1.13,,1.12,,138764000.0,237197000.0,237197000.0,237197000.0,1743147000.0,2864837000.0,747043000.0,1743147000.0,1121690000.0,1314000.0,747043000.0,374647000.0,1314000.0,375961000.0,2864837000.0,209900000.0,209704000.0,212315000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2YTD,2013-03-03,2013-08-31,,2.12,2.12,,2.09,,259173000.0,451794000.0,451794000.0,451794000.0,3289357000.0,5435812000.0,1433588000.0,3289357000.0,2146455000.0,-1900000.0,1433588000.0,712867000.0,-1900000.0,710967000.0,5435812000.0,211300000.0,212134000.0,214697000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2TTM,2012-08-26,2013-08-31,,4.85,4.85,,4.78,,608862000.0,1058416000.0,1058416000.0,1058416000.0,6923748000.0,11539090000.0,2942792000.0,6923748000.0,4615342000.0,-5272000.0,2942792000.0,1672550000.0,-5272000.0,1667278000.0,11539090000.0,211300000.0,212134000.0,214697000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2,2013-06-02,2013-08-31,2014-10-08 11:29:12+00:00,1.18,1.18,,1.16,,138787000.0,249304000.0,249304000.0,249304000.0,1710188000.0,2823672000.0,723718000.0,1710188000.0,1113484000.0,-1675000.0,723718000.0,389766000.0,-1675000.0,388091000.0,2823672000.0,211300000.0,212134000.0,214697000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q1TTM,2012-05-27,2013-06-01,,4.66,4.66,,4.6,,611151000.0,1033442000.0,1033442000.0,1033442000.0,6773906000.0,11308433000.0,2886606000.0,6773906000.0,4534527000.0,-3328000.0,2886606000.0,1647921000.0,-3328000.0,1644593000.0,11308433000.0,215400000.0,215451000.0,218335000.0
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q1,2013-03-03,2013-06-01,2014-06-27 16:47:20+00:00,0.94,0.94,,0.93,,120386000.0,202490000.0,202490000.0,202490000.0,1579169000.0,2612140000.0,709870000.0,1579169000.0,1032971000.0,-225000.0,709870000.0,323101000.0,-225000.0,322876000.0,2612140000.0,215400000.0,215451000.0,218335000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,FY,2014-03-02,2015-02-28,2017-04-25 16:08:39+00:00,5.13,5.13,0.0,5.07,,546361000.0,957474000.0,957474000.0,957474000.0,7261397000.0,11881176000.0,3065486000.0,7261397000.0,4619779000.0,-50458000.0,3065486000.0,1554293000.0,-50458000.0,1503835000.0,11881176000.0,186600000.0,186659000.0,188880000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q4,2014-11-30,2015-02-28,,1.77,1.77,,1.74,,191840000.0,321061000.0,321061000.0,321061000.0,2010718000.0,3336593000.0,793707000.0,2010718000.0,1325875000.0,-19267000.0,793707000.0,532168000.0,-19267000.0,512901000.0,3336593000.0,186600000.0,186659000.0,188880000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3,2014-08-31,2014-11-29,2016-01-07 16:49:46+00:00,1.24,1.24,,1.23,,107706000.0,225408000.0,225408000.0,225408000.0,1814006000.0,2942980000.0,776291000.0,1814006000.0,1128974000.0,-19569000.0,776291000.0,352683000.0,-19569000.0,333114000.0,2942980000.0,181800000.0,181629000.0,183794000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3YTD,2014-03-02,2014-11-29,,3.36,3.36,,3.33,,354521000.0,636413000.0,636413000.0,636413000.0,5250679000.0,8544583000.0,2271779000.0,5250679000.0,3293904000.0,-31191000.0,2271779000.0,1022125000.0,-31191000.0,990934000.0,8544583000.0,181800000.0,181629000.0,183794000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3TTM,2013-12-01,2014-11-29,,4.96,4.96,,4.91,,547741000.0,969712000.0,969712000.0,969712000.0,7156556000.0,11747897000.0,3042143000.0,7156556000.0,4591341000.0,-31745000.0,3042143000.0,1549198000.0,-31745000.0,1517453000.0,11747897000.0,181800000.0,181629000.0,183794000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2,2014-06-01,2014-08-30,2015-10-07 13:53:38+00:00,1.18,1.18,,1.17,,135260000.0,223953000.0,223953000.0,223953000.0,1810860000.0,2944905000.0,765304000.0,1810860000.0,1134045000.0,-9528000.0,765304000.0,368741000.0,-9528000.0,359213000.0,2944905000.0,189800000.0,189625000.0,191496000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2YTD,2014-03-02,2014-08-30,,2.12,2.12,,2.1,,246815000.0,411005000.0,411005000.0,411005000.0,3436673000.0,5601603000.0,1495488000.0,3436673000.0,2164930000.0,-11622000.0,1495488000.0,669442000.0,-11622000.0,657820000.0,5601603000.0,189800000.0,189625000.0,191496000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2TTM,2013-09-01,2014-08-30,,4.85,4.85,,4.8,,578799000.0,981501000.0,981501000.0,981501000.0,7085697000.0,11669754000.0,3012895000.0,7085697000.0,4584057000.0,-10862000.0,3012895000.0,1571162000.0,-10862000.0,1560300000.0,11669754000.0,189800000.0,189625000.0,191496000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q1,2014-03-02,2014-05-31,2015-07-08 11:01:43+00:00,0.94,0.94,,0.93,,111555000.0,187052000.0,187052000.0,187052000.0,1625813000.0,2656698000.0,730184000.0,1625813000.0,1030885000.0,-2094000.0,730184000.0,300701000.0,-2094000.0,298607000.0,2656698000.0,199000000.0,199619000.0,202096000.0
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q1TTM,2013-06-02,2014-05-31,,4.85,4.85,,4.79,,582326000.0,1006852000.0,1006852000.0,1006852000.0,6985025000.0,11548521000.0,2971309000.0,6985025000.0,4563496000.0,-3009000.0,2971309000.0,1592187000.0,-3009000.0,1589178000.0,11548521000.0,199000000.0,199619000.0,202096000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,FY,2015-03-01,2016-02-27,2018-05-02 16:25:23+00:00,5.15,5.15,0.0,5.1,,485956000.0,841489000.0,841489000.0,841489000.0,7483577000.0,12103887000.0,3205407000.0,7483577000.0,4620310000.0,-87458000.0,3205407000.0,1414903000.0,-87458000.0,1327445000.0,12103887000.0,163400000.0,163257000.0,165016000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q4,2015-11-29,2016-02-27,,1.89,1.89,,1.87,,170586000.0,303544000.0,303544000.0,303544000.0,2097976000.0,3417892000.0,821334000.0,2097976000.0,1319916000.0,-24452000.0,821334000.0,498582000.0,-24452000.0,474130000.0,3417892000.0,163400000.0,163257000.0,165016000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3,2015-08-30,2015-11-28,2017-01-04 14:58:08+00:00,1.1,1.1,0.0,1.09,,96990000.0,177816000.0,177816000.0,177816000.0,1836720000.0,2952031000.0,822453000.0,1836720000.0,1115311000.0,-18052000.0,822453000.0,292858000.0,-18052000.0,274806000.0,2952031000.0,161700000.0,162005000.0,163582000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3YTD,2015-03-01,2015-11-28,,3.26,3.26,,3.23,,315370000.0,537945000.0,537945000.0,537945000.0,5385601000.0,8685995000.0,2384073000.0,5385601000.0,3300394000.0,-63006000.0,2384073000.0,916321000.0,-63006000.0,853315000.0,8685995000.0,161700000.0,162005000.0,163582000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3TTM,2014-11-30,2015-11-28,,5.03,5.03,,4.97,,507210000.0,859006000.0,859006000.0,859006000.0,7396319000.0,12022588000.0,3177780000.0,7396319000.0,4626269000.0,-82273000.0,3177780000.0,1448489000.0,-82273000.0,1366216000.0,12022588000.0,161700000.0,162005000.0,163582000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2,2015-05-31,2015-08-29,2016-10-05 15:51:16+00:00,1.22,1.22,0.0,1.21,,123463000.0,201678000.0,201678000.0,201678000.0,1854519000.0,2995469000.0,790756000.0,1854519000.0,1140950000.0,-25053000.0,790756000.0,350194000.0,-25053000.0,325141000.0,2995469000.0,165300000.0,165024000.0,166633000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2YTD,2015-03-01,2015-08-29,,2.16,2.16,,2.14,,218380000.0,360129000.0,360129000.0,360129000.0,3548881000.0,5733964000.0,1561620000.0,3548881000.0,2185083000.0,-44954000.0,1561620000.0,623463000.0,-44954000.0,578509000.0,5733964000.0,165300000.0,165024000.0,166633000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2TTM,2014-08-31,2015-08-29,,5.17,5.17,,5.11,,517926000.0,906598000.0,906598000.0,906598000.0,7373605000.0,12013537000.0,3131618000.0,7373605000.0,4639932000.0,-83790000.0,3131618000.0,1508314000.0,-83790000.0,1424524000.0,12013537000.0,165300000.0,165024000.0,166633000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q1,2015-03-01,2015-05-30,2016-07-06 16:01:05+00:00,0.94,0.94,0.0,0.93,,94917000.0,158451000.0,158451000.0,158451000.0,1694362000.0,2738495000.0,770864000.0,1694362000.0,1044133000.0,-19901000.0,770864000.0,273269000.0,-19901000.0,253368000.0,2738495000.0,168600000.0,168772000.0,171133000.0
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q1TTM,2014-06-01,2015-05-30,,5.13,5.13,,5.07,,529723000.0,928873000.0,928873000.0,928873000.0,7329946000.0,11962973000.0,3106166000.0,7329946000.0,4633027000.0,-68265000.0,3106166000.0,1526861000.0,-68265000.0,1458596000.0,11962973000.0,168600000.0,168772000.0,171133000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,FY,2016-02-28,2017-02-25,2019-04-30 16:58:16+00:00,4.61,4.61,0.5,4.58,0.0,380547000.0,685108000.0,685108000.0,685108000.0,7639407000.0,12215757000.0,3441140000.0,7639407000.0,4576350000.0,-69555000.0,3441140000.0,1135210000.0,-69555000.0,1065655000.0,12215757000.0,148600000.0,148590000.0,149708000.0
