company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q1,2010-01-04,2010-04-04,2011-05-13 16:35:49+00:00,,0.69,0.68,14700000.0,25000000.0,25000000.0,,25000000.0,,287800000.0,404900000.0,700000.0,77100000.0,287800000.0,117100000.0,1000000.0,77100000.0,40000000.0,-300000.0,39700000.0,404900000.0,,36200000.0,36800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q4,2011-10-03,2012-01-01,,1.0,1.0,0.99,16400000.0,36700000.0,36700000.0,,36800000.0,-100000.0,315700000.0,474500000.0,3100000.0,105000000.0,315700000.0,158800000.0,3800000.0,105000000.0,53800000.0,-700000.0,53100000.0,474500000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,FY,2011-01-03,2012-01-01,2014-02-24 21:53:32+00:00,6.97,6.97,6.84,69500000.0,255200000.0,142100000.0,113100000.0,255200000.0,0.0,1290700000.0,1941900000.0,600000.0,424000000.0,1290700000.0,651200000.0,16200000.0,424000000.0,227200000.0,-15600000.0,211600000.0,1941900000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3TTM,2010-10-04,2011-10-02,,7.67,6.98,6.84,62400000.0,255100000.0,142400000.0,112700000.0,255000000.0,100000.0,1263000000.0,1888900000.0,-1800000.0,403600000.0,1263000000.0,625900000.0,15700000.0,403600000.0,222300000.0,-17500000.0,204800000.0,1888900000.0,36700000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3YTD,2011-01-03,2011-10-02,,5.97,5.97,5.85,53100000.0,218500000.0,105400000.0,113100000.0,218400000.0,100000.0,975000000.0,1467400000.0,-2500000.0,319000000.0,975000000.0,492400000.0,12400000.0,319000000.0,173400000.0,-14900000.0,158500000.0,1467400000.0,36700000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3,2011-07-04,2011-10-02,2012-11-06 17:15:11+00:00,0.93,0.93,0.91,15200000.0,34100000.0,34100000.0,0.0,34100000.0,0.0,331300000.0,496400000.0,-3800000.0,108300000.0,331300000.0,165100000.0,3700000.0,108300000.0,56800000.0,-7500000.0,49300000.0,496400000.0,36700000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2TTM,2010-07-05,2011-07-03,,7.58,6.89,6.75,61200000.0,251400000.0,138300000.0,113100000.0,251200000.0,200000.0,1216600000.0,1802300000.0,1700000.0,374300000.0,1216600000.0,585700000.0,13600000.0,374300000.0,211400000.0,-11900000.0,199500000.0,1802300000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2YTD,2011-01-03,2011-07-03,,5.04,5.04,4.94,37900000.0,184400000.0,71300000.0,113100000.0,184300000.0,100000.0,643700000.0,971000000.0,1300000.0,210700000.0,643700000.0,327300000.0,8700000.0,210700000.0,116600000.0,-7400000.0,109200000.0,971000000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2,2011-04-04,2011-07-03,2012-08-07 16:45:25+00:00,4.16,4.16,4.08,20400000.0,152400000.0,38800000.0,113600000.0,152300000.0,100000.0,330600000.0,502900000.0,1600000.0,110400000.0,330600000.0,172300000.0,4300000.0,110400000.0,61900000.0,-2700000.0,59200000.0,502900000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q1TTM,2010-04-05,2011-04-03,,4.21,3.52,3.45,56400000.0,127600000.0,127500000.0,100000.0,127500000.0,100000.0,1173400000.0,1707400000.0,600000.0,340800000.0,1173400000.0,534000000.0,9900000.0,340800000.0,193200000.0,-9300000.0,183900000.0,1707400000.0,36400000.0,36500000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q1,2011-01-03,2011-04-03,2012-05-04 16:23:08+00:00,0.88,0.88,0.86,17500000.0,32000000.0,32500000.0,-500000.0,32000000.0,,313100000.0,468100000.0,-300000.0,100300000.0,313100000.0,155000000.0,4400000.0,100300000.0,54700000.0,-4700000.0,50000000.0,468100000.0,36400000.0,36500000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q4,2012-10-01,2012-12-30,,1.25,1.25,1.23,18600000.0,46800000.0,44500000.0,2300000.0,46200000.0,600000.0,359000000.0,567400000.0,700000.0,140800000.0,359000000.0,208400000.0,5200000.0,140800000.0,67600000.0,-4500000.0,63100000.0,567400000.0,36700000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,FY,2012-01-02,2012-12-30,2015-02-26 15:20:02+00:00,4.47,4.47,4.39,65400000.0,165100000.0,162800000.0,2300000.0,164100000.0,1000000.0,1379100000.0,2127300000.0,2900000.0,505100000.0,1379100000.0,748200000.0,17800000.0,505100000.0,243100000.0,-14900000.0,228200000.0,2127300000.0,36700000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3TTM,2011-10-03,2012-09-30,,4.22,4.22,4.15,63200000.0,155000000.0,155000000.0,,154700000.0,300000.0,1335800000.0,2034400000.0,5300000.0,469300000.0,1335800000.0,698600000.0,16400000.0,469300000.0,229300000.0,-11100000.0,218200000.0,2034400000.0,36800000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3,2012-07-02,2012-09-30,2013-11-04 16:47:58+00:00,1.16,1.16,1.14,13900000.0,43100000.0,43100000.0,,42700000.0,400000.0,349000000.0,547400000.0,1200000.0,138100000.0,349000000.0,198400000.0,4500000.0,138100000.0,60300000.0,-3300000.0,57000000.0,547400000.0,36800000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3YTD,2012-01-02,2012-09-30,,3.22,3.22,3.16,46800000.0,118300000.0,118300000.0,,117900000.0,400000.0,1020100000.0,1559900000.0,2200000.0,364300000.0,1020100000.0,539800000.0,12600000.0,364300000.0,175500000.0,-10400000.0,165100000.0,1559900000.0,36800000.0,36700000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2TTM,2011-07-04,2012-07-01,,3.99,3.99,3.92,64500000.0,146000000.0,146000000.0,,146100000.0,-100000.0,1318100000.0,1983400000.0,300000.0,439500000.0,1318100000.0,665300000.0,15600000.0,439500000.0,225800000.0,-15300000.0,210500000.0,1983400000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2,2012-04-02,2012-07-01,2013-08-02 16:39:22+00:00,1.08,1.08,1.06,17400000.0,39600000.0,39600000.0,,39500000.0,100000.0,343000000.0,518500000.0,1400000.0,115800000.0,343000000.0,175500000.0,4100000.0,115800000.0,59700000.0,-2700000.0,57000000.0,518500000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2YTD,2012-01-02,2012-07-01,,2.06,2.06,2.02,32900000.0,75200000.0,75200000.0,,75200000.0,,671100000.0,1012500000.0,1000000.0,226200000.0,671100000.0,341400000.0,8100000.0,226200000.0,115200000.0,-7100000.0,108100000.0,1012500000.0,36600000.0,36600000.0,37300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q1TTM,2011-04-04,2012-04-01,,7.07,7.07,6.94,67500000.0,258800000.0,145200000.0,113600000.0,258900000.0,-100000.0,1305700000.0,1967800000.0,500000.0,434100000.0,1305700000.0,662100000.0,15800000.0,434100000.0,228000000.0,-15300000.0,212700000.0,1967800000.0,36400000.0,36500000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q1,2012-01-02,2012-04-01,2013-05-07 16:54:59+00:00,0.98,0.98,0.96,15500000.0,35600000.0,35600000.0,,35700000.0,-100000.0,328100000.0,494000000.0,-400000.0,110400000.0,328100000.0,165900000.0,4000000.0,110400000.0,55500000.0,-4400000.0,51100000.0,494000000.0,36400000.0,36500000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,FY,2012-12-31,2013-12-29,2016-02-29 21:31:51+00:00,4.96,4.96,4.87,39500000.0,184500000.0,184500000.0,,185000000.0,-500000.0,1500000000.0,2338600000.0,4100000.0,598300000.0,1500000000.0,838600000.0,20400000.0,598300000.0,240300000.0,-16300000.0,224000000.0,2338600000.0,37300000.0,37300000.0,38000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q4,2013-09-30,2013-12-29,,1.47,1.47,1.44,9500000.0,54500000.0,54500000.0,,54900000.0,-400000.0,382000000.0,596600000.0,5300000.0,151100000.0,382000000.0,214600000.0,4800000.0,151100000.0,63500000.0,500000.0,64000000.0,596600000.0,37300000.0,37300000.0,38000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3TTM,2012-10-01,2013-09-29,,4.74,4.74,4.66,48600000.0,176800000.0,174500000.0,2300000.0,176300000.0,500000.0,1477000000.0,2309400000.0,-500000.0,588000000.0,1477000000.0,832400000.0,20800000.0,588000000.0,244400000.0,-21300000.0,223100000.0,2309400000.0,37400000.0,37300000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3YTD,2012-12-31,2013-09-29,,3.49,3.49,3.43,30000000.0,130000000.0,130000000.0,,130100000.0,-100000.0,1118000000.0,1742000000.0,-1200000.0,447200000.0,1118000000.0,624000000.0,15600000.0,447200000.0,176800000.0,-16800000.0,160000000.0,1742000000.0,37400000.0,37300000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3,2013-07-01,2013-09-29,2014-10-30 20:01:08+00:00,1.25,1.25,1.23,300000.0,46900000.0,46900000.0,,46800000.0,100000.0,369000000.0,571600000.0,-700000.0,149600000.0,369000000.0,202600000.0,5100000.0,149600000.0,53000000.0,-5800000.0,47200000.0,571600000.0,37400000.0,37300000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2TTM,2012-07-02,2013-06-30,,4.65,4.65,4.57,62200000.0,173000000.0,170700000.0,2300000.0,172200000.0,800000.0,1457000000.0,2285200000.0,1400000.0,576500000.0,1457000000.0,828200000.0,20200000.0,576500000.0,251700000.0,-18800000.0,232900000.0,2285200000.0,37300000.0,37300000.0,38000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2YTD,2012-12-31,2013-06-30,,2.24,2.24,2.2,29700000.0,83100000.0,83100000.0,,83300000.0,-200000.0,749000000.0,1170400000.0,-500000.0,297600000.0,749000000.0,421400000.0,10500000.0,297600000.0,123800000.0,-11000000.0,112800000.0,1170400000.0,37300000.0,37300000.0,38000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 19:32:52+00:00,1.15,1.15,1.13,16500000.0,43300000.0,43300000.0,,42900000.0,400000.0,383600000.0,601000000.0,0.0,152500000.0,383600000.0,217400000.0,5100000.0,152500000.0,64900000.0,-5100000.0,59800000.0,601000000.0,37300000.0,37300000.0,38000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q1TTM,2012-04-02,2013-03-31,,4.58,4.58,4.5,63100000.0,169300000.0,167000000.0,2300000.0,168800000.0,500000.0,1416400000.0,2202700000.0,2800000.0,539800000.0,1416400000.0,786300000.0,19200000.0,539800000.0,246500000.0,-16400000.0,230100000.0,2202700000.0,37100000.0,37200000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q1,2012-12-31,2013-03-31,2014-04-29 16:35:05+00:00,1.09,1.09,1.07,13200000.0,39800000.0,39800000.0,,40400000.0,-600000.0,365400000.0,569400000.0,-500000.0,145100000.0,365400000.0,204000000.0,5400000.0,145100000.0,58900000.0,-5900000.0,53000000.0,569400000.0,37100000.0,37200000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,FY,2013-12-30,2014-12-28,2017-03-02 15:44:39+00:00,5.87,5.87,5.75,66500000.0,215600000.0,215600000.0,,217700000.0,-2100000.0,1487100000.0,2394000000.0,6600000.0,612400000.0,1487100000.0,906900000.0,19000000.0,612400000.0,294500000.0,-12400000.0,282100000.0,2394000000.0,37100000.0,37100000.0,37900000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q4,2014-09-29,2014-12-28,,1.66,1.66,1.61,15500000.0,58900000.0,58900000.0,,60200000.0,-1300000.0,391600000.0,622300000.0,-400000.0,150800000.0,391600000.0,230700000.0,5100000.0,150800000.0,79900000.0,-5500000.0,74400000.0,622300000.0,37100000.0,37100000.0,37900000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3TTM,2013-09-30,2014-09-28,,5.68,5.68,5.58,60500000.0,211200000.0,211200000.0,,212400000.0,-1200000.0,1477500000.0,2368300000.0,12300000.0,612700000.0,1477500000.0,890800000.0,18700000.0,612700000.0,278100000.0,-6400000.0,271700000.0,2368300000.0,37300000.0,37200000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3,2014-06-30,2014-09-28,2015-11-03 14:58:21+00:00,1.49,1.49,1.47,13000000.0,54900000.0,54900000.0,,55600000.0,-700000.0,375400000.0,601100000.0,-1800000.0,151400000.0,375400000.0,225700000.0,4600000.0,151400000.0,74300000.0,-6400000.0,67900000.0,601100000.0,37300000.0,37200000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3YTD,2013-12-30,2014-09-28,,4.21,4.21,4.14,51000000.0,156700000.0,156700000.0,,157500000.0,-800000.0,1095500000.0,1771700000.0,7000000.0,461600000.0,1095500000.0,676200000.0,13900000.0,461600000.0,214600000.0,-6900000.0,207700000.0,1771700000.0,37300000.0,37200000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2TTM,2013-07-01,2014-06-29,,5.44,5.44,5.34,47800000.0,203200000.0,203200000.0,,203600000.0,-400000.0,1471100000.0,2338800000.0,13400000.0,610900000.0,1471100000.0,867700000.0,19200000.0,610900000.0,256800000.0,-5800000.0,251000000.0,2338800000.0,37400000.0,37400000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2,2014-03-31,2014-06-29,2015-08-03 21:49:39+00:00,1.5,1.5,1.47,22100000.0,55800000.0,55800000.0,,56100000.0,-300000.0,368400000.0,597100000.0,8200000.0,154400000.0,368400000.0,228700000.0,4600000.0,154400000.0,74300000.0,3600000.0,77900000.0,597100000.0,37400000.0,37400000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2YTD,2013-12-30,2014-06-29,,2.72,2.72,2.67,38000000.0,101800000.0,101800000.0,,101900000.0,-100000.0,720100000.0,1170600000.0,8800000.0,310200000.0,720100000.0,450500000.0,9300000.0,310200000.0,140300000.0,-500000.0,139800000.0,1170600000.0,37400000.0,37400000.0,38100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q1TTM,2013-04-01,2014-03-30,,5.09,5.09,5.0,42200000.0,190700000.0,190700000.0,,190400000.0,300000.0,1486300000.0,2342700000.0,5200000.0,609000000.0,1486300000.0,856400000.0,19700000.0,609000000.0,247400000.0,-14500000.0,232900000.0,2342700000.0,37500000.0,37500000.0,38300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q1,2013-12-30,2014-03-30,2015-04-30 20:34:24+00:00,1.22,1.22,1.2,15900000.0,46000000.0,46000000.0,,45800000.0,200000.0,351700000.0,573500000.0,600000.0,155800000.0,351700000.0,221800000.0,4700000.0,155800000.0,66000000.0,-4100000.0,61900000.0,573500000.0,37500000.0,37500000.0,38300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,FY,2014-12-29,2016-01-03,2018-02-27 17:03:17+00:00,5.55,5.55,5.44,62700000.0,195500000.0,195500000.0,,195800000.0,-300000.0,1427800000.0,2298100000.0,400000.0,588600000.0,1427800000.0,870300000.0,23900000.0,588600000.0,281700000.0,-23500000.0,258200000.0,2298100000.0,35300000.0,35300000.0,36000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q4,2015-09-28,2016-01-03,,1.59,1.59,1.56,11900000.0,55500000.0,53900000.0,1600000.0,55500000.0,,387700000.0,607800000.0,-1700000.0,146600000.0,387700000.0,220100000.0,6000000.0,146600000.0,73500000.0,-7700000.0,65800000.0,607800000.0,35300000.0,35300000.0,36000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3,2015-06-29,2015-09-27,2016-11-07 19:23:33+00:00,1.37,1.37,1.34,13900000.0,48300000.0,49800000.0,-1500000.0,48300000.0,0.0,340300000.0,551700000.0,-2100000.0,139600000.0,340300000.0,211400000.0,6000000.0,139600000.0,71800000.0,-8100000.0,63700000.0,551700000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3YTD,2014-12-29,2015-09-27,,3.96,3.96,3.88,50800000.0,140000000.0,141600000.0,-1600000.0,140300000.0,-300000.0,1040100000.0,1690300000.0,2100000.0,442000000.0,1040100000.0,650200000.0,17900000.0,442000000.0,208200000.0,-15800000.0,192400000.0,1690300000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3TTM,2014-09-29,2015-09-27,,5.62,5.62,5.49,66300000.0,198900000.0,200500000.0,-1600000.0,200500000.0,-1600000.0,1431700000.0,2312600000.0,1700000.0,592800000.0,1431700000.0,880900000.0,23000000.0,592800000.0,288100000.0,-21300000.0,266800000.0,2312600000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2,2015-03-30,2015-06-28,2016-08-08 21:15:33+00:00,1.37,1.37,1.34,18400000.0,48000000.0,48100000.0,-100000.0,48300000.0,-300000.0,353900000.0,573600000.0,3400000.0,150600000.0,353900000.0,219700000.0,6000000.0,150600000.0,69100000.0,-2600000.0,66500000.0,573600000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2YTD,2014-12-29,2015-06-28,,2.59,2.59,2.54,36900000.0,91700000.0,91800000.0,-100000.0,92000000.0,-300000.0,699800000.0,1138600000.0,4200000.0,302400000.0,699800000.0,438800000.0,11900000.0,302400000.0,136400000.0,-7700000.0,128700000.0,1138600000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2TTM,2014-06-30,2015-06-28,,5.74,5.74,5.62,65400000.0,205500000.0,205600000.0,-100000.0,207800000.0,-2300000.0,1466800000.0,2362000000.0,2000000.0,604600000.0,1466800000.0,895200000.0,21600000.0,604600000.0,290600000.0,-19600000.0,271000000.0,2362000000.0,35300000.0,35300000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q1,2014-12-29,2015-03-29,2016-05-06 19:35:53+00:00,1.22,1.22,1.2,18500000.0,43700000.0,43700000.0,,43700000.0,,345900000.0,565000000.0,800000.0,151800000.0,345900000.0,219100000.0,5900000.0,151800000.0,67300000.0,-5100000.0,62200000.0,565000000.0,35800000.0,35700000.0,36500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q1TTM,2014-03-31,2015-03-29,,5.87,5.87,5.75,69100000.0,213300000.0,213300000.0,,215600000.0,-2300000.0,1481300000.0,2385500000.0,6800000.0,608400000.0,1481300000.0,904200000.0,20200000.0,608400000.0,295800000.0,-13400000.0,282400000.0,2385500000.0,35800000.0,35700000.0,36500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,FY,2016-01-04,2017-01-01,2019-02-22 20:43:01+00:00,5.52,5.52,5.37,50400000.0,190900000.0,190900000.0,,190900000.0,,1329500000.0,2149900000.0,24000000.0,579900000.0,1329500000.0,820400000.0,23200000.0,579900000.0,240500000.0,800000.0,241300000.0,2149900000.0,34600000.0,34600000.0,35500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q4,2016-10-03,2017-01-01,,1.53,1.53,1.47,7100000.0,53000000.0,53000000.0,,53000000.0,,351500000.0,552900000.0,8900000.0,144200000.0,351500000.0,201400000.0,6000000.0,144200000.0,57200000.0,2900000.0,60100000.0,552900000.0,34600000.0,34600000.0,35500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q3,2016-07-04,2016-10-02,2017-11-06 19:57:32+00:00,1.5,1.5,1.46,10400000.0,52000000.0,52000000.0,,52000000.0,,317000000.0,526800000.0,-800000.0,141000000.0,317000000.0,209800000.0,5600000.0,141000000.0,68800000.0,-6400000.0,62400000.0,526800000.0,34700000.0,34700000.0,35600000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q3YTD,2016-01-04,2016-10-02,,3.99,3.99,3.9,43300000.0,137900000.0,137900000.0,,137900000.0,,978000000.0,1597000000.0,15100000.0,435700000.0,978000000.0,619000000.0,17200000.0,435700000.0,183300000.0,-2100000.0,181200000.0,1597000000.0,34700000.0,34700000.0,35600000.0
