company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q3YTD,2010-01-04,2010-10-03,2011-11-07 16:35:45+00:00,-63300000.0,33200000.0,100000.0,,-54000000.0,5100000.0,7700000.0,-78800000.0,66900000.0,-1800000.0,7000000.0,7700000.0,-80600000.0,73900000.0,1000000.0,83000000.0,83000000.0,,4700000.0,3200000.0,,,-15600000.0,-600000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q2TTM,2009-06-29,2010-07-04,,-36500000.0,-1900000.0,100000.0,,58100000.0,-800000.0,-93300000.0,-61900000.0,181600000.0,-9200000.0,-4800000.0,-93300000.0,-71100000.0,176800000.0,12400000.0,123600000.0,123600000.0,,1800000.0,3300000.0,,,-25500000.0,-95800000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q2,2010-04-05,2010-07-04,,-12200000.0,-32000000.0,100000.0,,51700000.0,-9700000.0,-23600000.0,-16700000.0,44900000.0,-700000.0,2200000.0,-23600000.0,-17400000.0,47100000.0,6100000.0,28600000.0,28600000.0,,-3400000.0,300000.0,,,-4600000.0,-14200000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q2YTD,2010-01-04,2010-07-04,2011-08-09 15:15:36+00:00,-16700000.0,-21400000.0,100000.0,,18900000.0,,-12500000.0,-26100000.0,49400000.0,-1100000.0,700000.0,-12500000.0,-27200000.0,50100000.0,10400000.0,53600000.0,53600000.0,,-1700000.0,1700000.0,,,-9500000.0,-14200000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2010.0,Q1,2010-01-04,2010-04-04,2011-05-13 16:35:49+00:00,-4500000.0,10600000.0,,,-32800000.0,9700000.0,11100000.0,-9400000.0,4500000.0,-400000.0,-1500000.0,11100000.0,-9800000.0,3000000.0,4300000.0,25000000.0,25000000.0,,1700000.0,1400000.0,,,-4900000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q4,2011-10-03,2012-01-01,,-3200000.0,16800000.0,-46700000.0,,27600000.0,23600000.0,-4300000.0,-64000000.0,79800000.0,,,-4300000.0,-64000000.0,79800000.0,11500000.0,36700000.0,36700000.0,,-1300000.0,11100000.0,,,-14100000.0,-4100000.0,-34900000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,FY,2011-01-03,2012-01-01,2014-02-24 21:53:32+00:00,-366700000.0,64200000.0,137000000.0,,16200000.0,46600000.0,29600000.0,-271400000.0,219500000.0,-500000.0,-2900000.0,29600000.0,-271900000.0,216600000.0,-25700000.0,255200000.0,142100000.0,113100000.0,-3000000.0,22000000.0,,,-41700000.0,-4100000.0,-34900000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3TTM,2010-10-04,2011-10-02,,-368100000.0,59400000.0,183600000.0,,-2800000.0,267900000.0,34600000.0,-227500000.0,199900000.0,-1000000.0,4800000.0,34600000.0,-228500000.0,204700000.0,10800000.0,256100000.0,142400000.0,113700000.0,900000.0,12500000.0,,,-43000000.0,-245800000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3,2011-07-04,2011-10-02,,,16700000.0,-4200000.0,,2600000.0,-36700000.0,-34300000.0,-13900000.0,52900000.0,,,-34300000.0,-13900000.0,52900000.0,4700000.0,34100000.0,34100000.0,,-500000.0,2400000.0,,,-9700000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q3YTD,2011-01-03,2011-10-02,2012-11-06 17:15:11+00:00,-363500000.0,47400000.0,183700000.0,,-11400000.0,23000000.0,33900000.0,-207400000.0,139700000.0,-500000.0,-2900000.0,33900000.0,-207900000.0,136800000.0,-37200000.0,218500000.0,105400000.0,113100000.0,-1700000.0,10900000.0,,,-27600000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2TTM,2010-07-05,2011-07-03,,-414700000.0,97300000.0,187800000.0,,-78300000.0,309700000.0,89100000.0,-266300000.0,164500000.0,-1700000.0,11100000.0,89100000.0,-268000000.0,175600000.0,-3300000.0,251400000.0,137700000.0,113700000.0,7800000.0,11600000.0,,,-39400000.0,-232200000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2,2011-04-04,2011-07-03,,,16800000.0,187900000.0,,19600000.0,-253500000.0,-253400000.0,176500000.0,80200000.0,-100000.0,100000.0,-253400000.0,176400000.0,80300000.0,3300000.0,152400000.0,38800000.0,113600000.0,5000000.0,100000.0,,,-11400000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q2YTD,2011-01-03,2011-07-03,2012-08-07 16:45:25+00:00,-363500000.0,30700000.0,187900000.0,,-14000000.0,59700000.0,68200000.0,-193500000.0,86800000.0,-500000.0,-2900000.0,68200000.0,-194000000.0,83900000.0,-41900000.0,184400000.0,71300000.0,113100000.0,-1200000.0,8500000.0,,,-17900000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q1TTM,2010-04-05,2011-04-03,,-426900000.0,48500000.0,,,-46200000.0,553500000.0,318900000.0,-459500000.0,129200000.0,-2300000.0,13200000.0,318900000.0,-461800000.0,142400000.0,-500000.0,127600000.0,127500000.0,100000.0,-600000.0,11800000.0,,,-32600000.0,-246400000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2011.0,Q1,2011-01-03,2011-04-03,2012-05-04 16:23:08+00:00,-363500000.0,13900000.0,,,-33600000.0,313200000.0,321600000.0,-370000000.0,6600000.0,-400000.0,-3000000.0,321600000.0,-370400000.0,3600000.0,-45200000.0,32000000.0,32500000.0,-500000.0,-6200000.0,8400000.0,,,-6500000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q4,2012-10-01,2012-12-30,,,21900000.0,100000.0,300000.0,54200000.0,-86200000.0,-78100000.0,-22200000.0,121600000.0,,,-78100000.0,-22200000.0,121600000.0,21600000.0,46800000.0,44500000.0,2300000.0,1000000.0,8100000.0,,,-22300000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,FY,2012-01-02,2012-12-30,2015-02-26 15:20:02+00:00,-389200000.0,78300000.0,1100000.0,300000.0,-51500000.0,232000000.0,260300000.0,-453400000.0,189200000.0,,,260300000.0,-453400000.0,189200000.0,-3600000.0,165100000.0,162800000.0,2300000.0,-400000.0,28300000.0,,,-65300000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3TTM,2011-10-03,2012-09-30,,-392400000.0,73200000.0,-45700000.0,,-78100000.0,341800000.0,334100000.0,-495200000.0,147400000.0,,,334100000.0,-495200000.0,147400000.0,-13700000.0,155000000.0,155000000.0,,-2700000.0,31300000.0,,,-57100000.0,-4100000.0,-34900000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3YTD,2012-01-02,2012-09-30,2013-11-04 16:47:58+00:00,-389200000.0,56400000.0,1000000.0,,-105700000.0,318200000.0,338400000.0,-431200000.0,67600000.0,,,338400000.0,-431200000.0,67600000.0,-25200000.0,118300000.0,118300000.0,,-1400000.0,20200000.0,,,-43000000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q3,2012-07-02,2012-09-30,,-325000000.0,21500000.0,-100000.0,,-45200000.0,313300000.0,320200000.0,-340400000.0,18300000.0,,,320200000.0,-340400000.0,18300000.0,-1900000.0,43100000.0,43100000.0,,-1100000.0,6900000.0,,,-15300000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2TTM,2011-07-04,2012-07-01,,-67400000.0,68400000.0,-49800000.0,,-30300000.0,-8200000.0,-20400000.0,-168700000.0,182000000.0,,,-20400000.0,-168700000.0,182000000.0,-7100000.0,146000000.0,146000000.0,,-2100000.0,26800000.0,,,-51500000.0,-4100000.0,-34900000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2,2012-04-02,2012-07-01,,-29300000.0,18100000.0,1100000.0,,9100000.0,-83200000.0,-82500000.0,-45300000.0,69000000.0,,,-82500000.0,-45300000.0,69000000.0,-58800000.0,39600000.0,39600000.0,,2200000.0,700000.0,,,-17100000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q2YTD,2012-01-02,2012-07-01,2013-08-02 16:39:22+00:00,-64200000.0,34900000.0,1100000.0,,-60500000.0,4900000.0,18200000.0,-90800000.0,49300000.0,,,18200000.0,-90800000.0,49300000.0,-23300000.0,75200000.0,75200000.0,,-300000.0,13300000.0,,,-27700000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q1TTM,2011-04-04,2012-04-01,,-38100000.0,67100000.0,137000000.0,,-19800000.0,-178500000.0,-191300000.0,53100000.0,193200000.0,-100000.0,100000.0,-191300000.0,53000000.0,193300000.0,55000000.0,258800000.0,145200000.0,113600000.0,700000.0,26200000.0,,,-45800000.0,-4100000.0,-34900000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2012.0,Q1,2012-01-02,2012-04-01,2013-05-07 16:54:59+00:00,-34900000.0,16800000.0,,,-69600000.0,88100000.0,100700000.0,-45500000.0,-19700000.0,,,100700000.0,-45500000.0,-19700000.0,35500000.0,35600000.0,35600000.0,,-2500000.0,12600000.0,,,-10600000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,FY,2012-12-31,2013-12-29,2016-02-29 21:31:51+00:00,-128200000.0,91100000.0,5800000.0,800000.0,-77600000.0,0.0,11100000.0,-195000000.0,203300000.0,,,11100000.0,-195000000.0,203300000.0,20200000.0,184500000.0,184500000.0,,5300000.0,17500000.0,,,-72600000.0,-6400000.0,0.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q4,2013-09-30,2013-12-29,,-21800000.0,24000000.0,5600000.0,800000.0,17700000.0,-84000000.0,-86400000.0,-34800000.0,97700000.0,,,-86400000.0,-34800000.0,97700000.0,-22700000.0,54500000.0,54500000.0,,1500000.0,4000000.0,,,-18600000.0,-6400000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3TTM,2012-10-01,2013-09-29,,-106400000.0,89000000.0,300000.0,300000.0,-41100000.0,-2200000.0,19400000.0,-182400000.0,227200000.0,,,19400000.0,-182400000.0,227200000.0,64500000.0,176800000.0,174500000.0,2300000.0,4800000.0,21600000.0,,,-76300000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3,2013-07-01,2013-09-29,,-32700000.0,23100000.0,100000.0,,-22400000.0,14100000.0,19400000.0,-50300000.0,49500000.0,,,19400000.0,-50300000.0,49500000.0,18600000.0,46900000.0,46900000.0,,1900000.0,5300000.0,,,-17700000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q3YTD,2012-12-31,2013-09-29,2014-10-30 20:01:08+00:00,-106400000.0,67100000.0,200000.0,,-95300000.0,84000000.0,97500000.0,-160200000.0,105600000.0,,,97500000.0,-160200000.0,105600000.0,42900000.0,130000000.0,130000000.0,,3800000.0,13500000.0,,,-54000000.0,,0.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2TTM,2012-07-02,2013-06-30,,-398700000.0,87400000.0,100000.0,300000.0,-63900000.0,297000000.0,320200000.0,-472500000.0,196000000.0,,,320200000.0,-472500000.0,196000000.0,44000000.0,173000000.0,170700000.0,2300000.0,1800000.0,23200000.0,,,-73900000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2,2013-04-01,2013-06-30,,-4000000.0,22100000.0,100000.0,,45500000.0,-70200000.0,-67800000.0,-23900000.0,112800000.0,,,-67800000.0,-23900000.0,112800000.0,21100000.0,43300000.0,43300000.0,,1900000.0,2400000.0,,,-20000000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q2YTD,2012-12-31,2013-06-30,2014-07-30 19:32:52+00:00,-73700000.0,44000000.0,100000.0,,-72900000.0,69900000.0,78100000.0,-109900000.0,56100000.0,,,78100000.0,-109900000.0,56100000.0,24300000.0,83100000.0,83100000.0,,1900000.0,8200000.0,,,-36300000.0,,0.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q1TTM,2012-04-02,2013-03-31,,-424000000.0,83400000.0,1100000.0,300000.0,-100300000.0,284000000.0,305500000.0,-493900000.0,152200000.0,,,305500000.0,-493900000.0,152200000.0,-35900000.0,169300000.0,167000000.0,2300000.0,2100000.0,21500000.0,,,-71000000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2013.0,Q1,2012-12-31,2013-03-31,2014-04-29 16:35:05+00:00,-69700000.0,21900000.0,,,-118400000.0,140100000.0,145900000.0,-86000000.0,-56700000.0,,,145900000.0,-86000000.0,-56700000.0,3200000.0,39800000.0,39800000.0,,0.0,5800000.0,,,-16300000.0,,0.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,FY,2013-12-30,2014-12-28,2017-03-02 15:44:39+00:00,-195800000.0,94300000.0,600000.0,-4200000.0,-29800000.0,154500000.0,30400000.0,-238700000.0,287900000.0,,,30400000.0,-238700000.0,287900000.0,75400000.0,215600000.0,215600000.0,,7800000.0,22500000.0,0.0,,-43500000.0,0.0,-146600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q4,2014-09-29,2014-12-28,,-187700000.0,24200000.0,400000.0,-1500000.0,600000.0,128200000.0,132600000.0,-201100000.0,85600000.0,,,132600000.0,-201100000.0,85600000.0,15600000.0,58900000.0,58900000.0,,1900000.0,4400000.0,,,-13800000.0,,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3TTM,2013-09-30,2014-09-28,,-29900000.0,94100000.0,5800000.0,-1900000.0,-12700000.0,-57700000.0,-188600000.0,-72400000.0,300000000.0,,,-188600000.0,-72400000.0,300000000.0,37100000.0,211200000.0,211200000.0,,7400000.0,22100000.0,,,-48300000.0,-6400000.0,-146600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3YTD,2013-12-30,2014-09-28,2015-11-03 14:58:21+00:00,-8100000.0,70100000.0,200000.0,-2700000.0,-30400000.0,26300000.0,-102200000.0,-37600000.0,202300000.0,,,-102200000.0,-37600000.0,202300000.0,59800000.0,156700000.0,156700000.0,,5900000.0,18100000.0,,,-29700000.0,0.0,-146600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q3,2014-06-30,2014-09-28,,-5200000.0,23500000.0,-100000.0,-1000000.0,-1900000.0,26300000.0,-42400000.0,-14400000.0,80200000.0,,,-42400000.0,-14400000.0,80200000.0,22400000.0,54900000.0,54900000.0,,3700000.0,-600000.0,,,-9100000.0,42900000.0,-111000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2TTM,2013-07-01,2014-06-29,,-57400000.0,93700000.0,6000000.0,-900000.0,-33200000.0,-69900000.0,-126800000.0,-108300000.0,269300000.0,,,-126800000.0,-108300000.0,269300000.0,33300000.0,203200000.0,203200000.0,,5600000.0,28000000.0,,,-56900000.0,-49300000.0,-35600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2YTD,2013-12-30,2014-06-29,2015-08-03 21:49:39+00:00,-2900000.0,46600000.0,300000.0,-1700000.0,-28500000.0,,-59800000.0,-23200000.0,122100000.0,,,-59800000.0,-23200000.0,122100000.0,37400000.0,101800000.0,101800000.0,,2200000.0,18700000.0,,,-20600000.0,-42900000.0,-35600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q2,2014-03-31,2014-06-29,,-2900000.0,23400000.0,300000.0,-1000000.0,13300000.0,-7900000.0,-52800000.0,-11500000.0,95000000.0,,,-52800000.0,-11500000.0,95000000.0,29700000.0,55800000.0,55800000.0,,2500000.0,10000000.0,,,-8900000.0,-42900000.0,-12000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q1TTM,2013-04-01,2014-03-30,,-58500000.0,92400000.0,5800000.0,100000.0,-1000000.0,-132200000.0,-141800000.0,-120700000.0,287100000.0,,,-141800000.0,-120700000.0,287100000.0,24700000.0,190700000.0,190700000.0,,5000000.0,20400000.0,,,-68000000.0,-6400000.0,-23600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2014.0,Q1,2013-12-30,2014-03-30,2015-04-30 20:34:24+00:00,,23200000.0,,-700000.0,-41800000.0,7900000.0,-7000000.0,-11700000.0,27100000.0,,,-7000000.0,-11700000.0,27100000.0,7700000.0,46000000.0,46000000.0,,-300000.0,8700000.0,,,-11700000.0,,-23600000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,FY,2014-12-29,2016-01-03,2018-02-27 17:03:17+00:00,-66700000.0,90300000.0,3800000.0,-11600000.0,-87800000.0,182600000.0,-145000000.0,-109900000.0,210200000.0,,,-145000000.0,-109900000.0,210200000.0,-56300000.0,195500000.0,195500000.0,,12200000.0,19000000.0,0.0,,-47000000.0,-102800000.0,-243800000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q4,2015-09-28,2016-01-03,,-3000000.0,22700000.0,400000.0,-2600000.0,-16900000.0,75200000.0,-26800000.0,-18300000.0,63800000.0,300000.0,-2800000.0,-26800000.0,-18000000.0,61000000.0,13600000.0,55500000.0,55500000.0,,2500000.0,5500000.0,,,-15700000.0,-5700000.0,-101800000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3YTD,2014-12-29,2015-09-27,2016-11-07 19:23:33+00:00,-63700000.0,67600000.0,3400000.0,-9000000.0,-70900000.0,107400000.0,-118200000.0,-91600000.0,146400000.0,-300000.0,2800000.0,-118200000.0,-91900000.0,149200000.0,-69900000.0,140000000.0,140000000.0,,9700000.0,13500000.0,0.0,,-31300000.0,-97100000.0,-142000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3TTM,2014-09-29,2015-09-27,,-251400000.0,91800000.0,3800000.0,-10500000.0,-70300000.0,235600000.0,14400000.0,-292700000.0,232000000.0,-300000.0,2800000.0,14400000.0,-293000000.0,234800000.0,-54300000.0,198900000.0,198900000.0,,11600000.0,17900000.0,,,-45100000.0,-97100000.0,-142000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q3,2015-06-29,2015-09-27,,-1300000.0,21800000.0,100000.0,-3500000.0,-2500000.0,32400000.0,-48300000.0,-11400000.0,72300000.0,-100000.0,1200000.0,-48300000.0,-11500000.0,73500000.0,10200000.0,48300000.0,48300000.0,,4700000.0,600000.0,,,-10200000.0,-81300000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2YTD,2014-12-29,2015-06-28,2016-08-08 21:15:33+00:00,-62400000.0,45800000.0,3300000.0,-5500000.0,-68400000.0,75000000.0,-69900000.0,-80200000.0,74100000.0,-200000.0,1600000.0,-69900000.0,-80400000.0,75700000.0,-80100000.0,91700000.0,91700000.0,,5000000.0,12900000.0,0.0,,-21100000.0,-15800000.0,-142000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2TTM,2014-06-30,2015-06-28,,-255300000.0,93500000.0,3600000.0,-8000000.0,-69700000.0,229500000.0,20300000.0,-295700000.0,239900000.0,-200000.0,1600000.0,20300000.0,-295900000.0,241500000.0,-42100000.0,205500000.0,205500000.0,,10600000.0,16700000.0,,,-44000000.0,27100000.0,-253000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q2,2015-03-30,2015-06-28,,-43600000.0,22600000.0,3000000.0,2500000.0,-15200000.0,-52100000.0,-56200000.0,-54000000.0,57400000.0,-200000.0,1600000.0,-56200000.0,-54200000.0,59000000.0,-48900000.0,48000000.0,48000000.0,,2000000.0,9400000.0,,,-13400000.0,-13500000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q1,2014-12-29,2015-03-29,2016-05-06 19:35:53+00:00,-18800000.0,23200000.0,300000.0,-8000000.0,-53200000.0,127100000.0,-13700000.0,-26200000.0,16700000.0,,,-13700000.0,-26200000.0,16700000.0,-31200000.0,43700000.0,43700000.0,,3000000.0,3500000.0,,,-7700000.0,-2300000.0,-142000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2015.0,Q1TTM,2014-03-31,2015-03-29,,-214600000.0,94300000.0,900000.0,-11500000.0,-41200000.0,273700000.0,23700000.0,-253200000.0,277500000.0,,,23700000.0,-253200000.0,277500000.0,36500000.0,213300000.0,213300000.0,,11100000.0,17300000.0,,,-39500000.0,-2300000.0,-265000000.0,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,FY,2016-01-04,2017-01-01,2019-02-22 20:43:01+00:00,-93400000.0,87300000.0,30000000.0,-7500000.0,35000000.0,6100000.0,-145000000.0,-151000000.0,317000000.0,,,-145000000.0,-151000000.0,317000000.0,13500000.0,190900000.0,190900000.0,,3800000.0,24500000.0,0.0,,-87600000.0,-175600000.0,,
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q4,2016-10-03,2017-01-01,,-34900000.0,21700000.0,30000000.0,-6000000.0,-17900000.0,,-3500000.0,-57700000.0,66300000.0,,,-3500000.0,-57700000.0,66300000.0,-900000.0,53000000.0,53000000.0,,9500000.0,-2200000.0,19500000.0,,-42700000.0,-1300000.0,,-29600000.0
