company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Albemarle Corp,ALB,,915913,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-19 11:48:59+00:00,-11045000.0,71926000.0,,5009000.0,-95755000.0,132859000.0,-191473000.0,-147395000.0,285467000.0,-191473000.0,-147395000.0,285467000.0,-48392000.0,360419000.0,360419000.0,-51123000.0,4701000.0,,-43098000.0,-10868000.0,-127111000.0,-107803000.0,-178132000.0,1629000.0,
Albemarle Corp,ALB,,915913,2011.0,Q2TTM,2010-07-01,2011-06-30,,-17369000.0,94477000.0,8600000.0,14118000.0,-99095000.0,478898000.0,-61962000.0,-128899000.0,343335000.0,-61962000.0,-128899000.0,343335000.0,166592000.0,415878000.0,415878000.0,-67925000.0,13315000.0,,-50365000.0,-12201000.0,-109175000.0,-503810000.0,,1246000.0,
Albemarle Corp,ALB,,915913,2011.0,Q2,2011-04-01,2011-06-30,,-5275000.0,24306000.0,,1704000.0,-49501000.0,7864000.0,-10341000.0,-41275000.0,99614000.0,-10341000.0,-41275000.0,99614000.0,49702000.0,123694000.0,123694000.0,1115000.0,932000.0,,-14553000.0,-202000.0,-35733000.0,-4584000.0,,-65000.0,
Albemarle Corp,ALB,,915913,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-19 14:44:54+00:00,-5908000.0,47310000.0,,11095000.0,-80408000.0,14558000.0,-113604000.0,-82596000.0,146170000.0,-113604000.0,-82596000.0,146170000.0,-38935000.0,237461000.0,237461000.0,-58193000.0,5004000.0,,-27960000.0,-10868000.0,-67627000.0,-105206000.0,,1807000.0,
Albemarle Corp,ALB,,915913,2011.0,Q1TTM,2010-04-01,2011-03-31,,-12094000.0,93881000.0,8600000.0,4265000.0,-43655000.0,472690000.0,-84759000.0,-105591000.0,359781000.0,-84759000.0,-105591000.0,359781000.0,173696000.0,378270000.0,378270000.0,-68715000.0,13742000.0,,-51575000.0,-12004000.0,-91231000.0,-513305000.0,-6311000.0,1138000.0,
Albemarle Corp,ALB,,915913,2011.0,Q1,2011-01-01,2011-03-31,2012-04-19 12:06:40+00:00,-633000.0,23004000.0,,9391000.0,-30907000.0,6694000.0,-103263000.0,-41321000.0,46556000.0,-103263000.0,-41321000.0,46556000.0,-88637000.0,113767000.0,113767000.0,-59308000.0,4072000.0,,-13407000.0,-10666000.0,-31894000.0,-100622000.0,,1872000.0,
Albemarle Corp,ALB,,915913,2012.0,Q4,2012-10-01,2012-12-31,,-872000.0,24592000.0,9646000.0,3041000.0,27772000.0,,-53943000.0,-56328000.0,182284000.0,-53943000.0,-56328000.0,182284000.0,75054000.0,43465000.0,43465000.0,86455000.0,1556000.0,-2459000.0,-17826000.0,-478000.0,-62165000.0,-14568000.0,-23105000.0,,
Albemarle Corp,ALB,,915913,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 18:56:38+00:00,-3360000.0,99020000.0,9646000.0,-2031000.0,-64278000.0,0.0,-177294000.0,-301161000.0,488766000.0,-177294000.0,-301161000.0,488766000.0,8280000.0,330127000.0,330127000.0,123897000.0,26833000.0,-24959000.0,-76741000.0,-1615000.0,-280873000.0,-63811000.0,-63575000.0,,
Albemarle Corp,ALB,,915913,2012.0,Q3TTM,2011-10-01,2012-09-30,,-4607000.0,99255000.0,,-15619000.0,-73149000.0,-129349000.0,-260997000.0,-310374000.0,508374000.0,-260997000.0,-310374000.0,508374000.0,-78616000.0,346440000.0,346440000.0,135828000.0,30251000.0,-22500000.0,-73576000.0,-1137000.0,-282171000.0,-47853000.0,-40470000.0,41000.0,
Albemarle Corp,ALB,,915913,2012.0,Q3,2012-07-01,2012-09-30,,-104000.0,24979000.0,,530000.0,5597000.0,-2985000.0,-76621000.0,-104591000.0,121573000.0,-76621000.0,-104591000.0,121573000.0,-59109000.0,114434000.0,114434000.0,-23437000.0,8516000.0,-12500000.0,-17888000.0,98000.0,-92085000.0,-37489000.0,-26775000.0,,
Albemarle Corp,ALB,,915913,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-18 16:38:52+00:00,-2488000.0,74428000.0,,-5072000.0,-92050000.0,0.0,-123351000.0,-244833000.0,306482000.0,-123351000.0,-244833000.0,306482000.0,-66774000.0,286662000.0,286662000.0,37442000.0,25277000.0,-22500000.0,-58915000.0,-1137000.0,-218708000.0,-49243000.0,-40470000.0,,
Albemarle Corp,ALB,,915913,2012.0,Q2TTM,2011-07-01,2012-06-30,,-9640000.0,98892000.0,,-22235000.0,-94093000.0,-8063000.0,-262245000.0,-270582000.0,526098000.0,-262245000.0,-270582000.0,526098000.0,-28964000.0,354964000.0,354964000.0,166335000.0,21432000.0,-10000000.0,-70826000.0,-1235000.0,-249570000.0,-12961000.0,-191827000.0,-137000.0,
Albemarle Corp,ALB,,915913,2012.0,Q2,2012-04-01,2012-06-30,,-2250000.0,25214000.0,,-10162000.0,-75719000.0,2985000.0,-24600000.0,-84211000.0,61365000.0,-24600000.0,-84211000.0,61365000.0,-57608000.0,53595000.0,53595000.0,58275000.0,16164000.0,-10000000.0,-25449000.0,-122000.0,-71839000.0,-4605000.0,-13695000.0,,
Albemarle Corp,ALB,,915913,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-19 15:24:25+00:00,-2384000.0,49449000.0,,-5602000.0,-97647000.0,2985000.0,-46730000.0,-140242000.0,184909000.0,-46730000.0,-140242000.0,184909000.0,-7665000.0,172228000.0,172228000.0,60879000.0,16761000.0,-10000000.0,-41027000.0,-1235000.0,-126623000.0,-11754000.0,-13695000.0,,
Albemarle Corp,ALB,,915913,2012.0,Q1TTM,2011-04-01,2012-03-31,,-12665000.0,97984000.0,,-10369000.0,-67875000.0,-3184000.0,-247986000.0,-227646000.0,564347000.0,-247986000.0,-227646000.0,564347000.0,78346000.0,425063000.0,425063000.0,109175000.0,6200000.0,,-59930000.0,-1315000.0,-213464000.0,-12940000.0,-178132000.0,-202000.0,
Albemarle Corp,ALB,,915913,2012.0,Q1,2012-01-01,2012-03-31,2013-04-19 14:03:07+00:00,-134000.0,24235000.0,,4560000.0,-21928000.0,,-22130000.0,-56031000.0,123544000.0,-22130000.0,-56031000.0,123544000.0,49943000.0,118633000.0,118633000.0,2604000.0,597000.0,,-15578000.0,-1113000.0,-54784000.0,-7149000.0,,,
Albemarle Corp,ALB,,915913,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 17:50:14+00:00,-2565000.0,107370000.0,0.0,12472000.0,21677000.0,515544000.0,-288046000.0,-157742000.0,432859000.0,-288046000.0,-157742000.0,432859000.0,-457000.0,439834000.0,439834000.0,-136022000.0,2670000.0,0.0,-88121000.0,,-155346000.0,-135841000.0,-582298000.0,169000.0,
Albemarle Corp,ALB,,915913,2013.0,Q4,2013-10-01,2013-12-31,,-2315000.0,27893000.0,,3160000.0,53915000.0,41165000.0,-19008000.0,-23678000.0,115338000.0,-19008000.0,-23678000.0,115338000.0,75812000.0,161346000.0,161346000.0,-127816000.0,1180000.0,,-19533000.0,,-20318000.0,-41820000.0,,-1045000.0,
Albemarle Corp,ALB,,915913,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1122000.0,104069000.0,9646000.0,12353000.0,-4466000.0,474379000.0,-322981000.0,-190392000.0,499805000.0,-322981000.0,-190392000.0,499805000.0,-1215000.0,321953000.0,321953000.0,78249000.0,3046000.0,-2459000.0,-86414000.0,-478000.0,-197193000.0,-108589000.0,-605403000.0,1214000.0,
Albemarle Corp,ALB,,915913,2013.0,Q3,2013-07-01,2013-09-30,,,27660000.0,,4600000.0,15869000.0,91131000.0,-25085000.0,-31414000.0,138667000.0,-25085000.0,-31414000.0,138667000.0,86768000.0,97844000.0,97844000.0,-2706000.0,831000.0,,-29539000.0,,-31860000.0,-87508000.0,,446000.0,
Albemarle Corp,ALB,,915913,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 15:44:39+00:00,-250000.0,79477000.0,0.0,9312000.0,-32238000.0,474379000.0,-269038000.0,-134064000.0,317521000.0,-269038000.0,-134064000.0,317521000.0,-76269000.0,278488000.0,278488000.0,-8206000.0,1490000.0,0.0,-68588000.0,,-135028000.0,-94021000.0,-582298000.0,1214000.0,
Albemarle Corp,ALB,,915913,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1226000.0,101388000.0,9646000.0,8283000.0,-14738000.0,380263000.0,-374517000.0,-263569000.0,482711000.0,-374517000.0,-263569000.0,482711000.0,-147092000.0,338543000.0,338543000.0,57518000.0,10731000.0,-14959000.0,-74763000.0,-380000.0,-257418000.0,-58570000.0,-632178000.0,768000.0,
Albemarle Corp,ALB,,915913,2013.0,Q2,2013-04-01,2013-06-30,,-250000.0,26573000.0,,7608000.0,-41972000.0,383248000.0,-159921000.0,-48136000.0,80204000.0,-159921000.0,-48136000.0,80204000.0,-120245000.0,91128000.0,91128000.0,4475000.0,2481000.0,,-21241000.0,,-47833000.0,-2909000.0,-521500000.0,-53000.0,
Albemarle Corp,ALB,,915913,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 15:58:00+00:00,-250000.0,51817000.0,,4712000.0,-48107000.0,383248000.0,-243953000.0,-102650000.0,178854000.0,-243953000.0,-102650000.0,178854000.0,-163037000.0,180644000.0,180644000.0,-5500000.0,659000.0,,-39049000.0,,-103168000.0,-6513000.0,-582298000.0,768000.0,
Albemarle Corp,ALB,,915913,2013.0,Q1TTM,2012-04-01,2013-03-31,,-3226000.0,100029000.0,9646000.0,-9487000.0,-48485000.0,,-239196000.0,-299644000.0,463872000.0,-239196000.0,-299644000.0,463872000.0,-84455000.0,301010000.0,301010000.0,111318000.0,24414000.0,-24959000.0,-78971000.0,-502000.0,-281424000.0,-60266000.0,-124373000.0,821000.0,
Albemarle Corp,ALB,,915913,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:21:41+00:00,,25244000.0,,-2896000.0,-6135000.0,0.0,-84032000.0,-54514000.0,98650000.0,-84032000.0,-54514000.0,98650000.0,-42792000.0,89516000.0,89516000.0,-9975000.0,-1822000.0,,-17808000.0,,-55335000.0,-3604000.0,-60798000.0,821000.0,
Albemarle Corp,ALB,,915913,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:53:25+00:00,0.0,103572000.0,104718000.0,-43276000.0,-1107000.0,1888197000.0,1609329000.0,-46133000.0,492642000.0,1609329000.0,-46133000.0,492609000.0,2012529000.0,160906000.0,160906000.0,229271000.0,255000.0,-40924000.0,-99637000.0,,-110576000.0,-29486000.0,-150000000.0,649000.0,
Albemarle Corp,ALB,,915913,2014.0,Q4,2014-10-01,2014-12-31,,,25228000.0,,-16884000.0,-65715000.0,1888197000.0,1859078000.0,-67613000.0,62100000.0,1859078000.0,-67613000.0,62067000.0,1836648000.0,-14048000.0,-14048000.0,116635000.0,-86000.0,-33425000.0,-29198000.0,,-33894000.0,165000.0,,-294000.0,
Albemarle Corp,ALB,,915913,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:19:31+00:00,0.0,78344000.0,104718000.0,-26392000.0,64608000.0,0.0,-249749000.0,21480000.0,430542000.0,-249749000.0,21480000.0,430542000.0,175881000.0,174954000.0,174954000.0,112636000.0,341000.0,-7499000.0,-70439000.0,,-76682000.0,-29651000.0,-150000000.0,943000.0,
Albemarle Corp,ALB,,915913,2014.0,Q3TTM,2013-10-01,2014-09-30,,-2315000.0,106237000.0,104718000.0,-23232000.0,118523000.0,41165000.0,-268757000.0,-2198000.0,545880000.0,-268757000.0,-2198000.0,545880000.0,251693000.0,336300000.0,336300000.0,-15180000.0,1521000.0,-7499000.0,-89972000.0,,-97000000.0,-71471000.0,-150000000.0,-102000.0,
Albemarle Corp,ALB,,915913,2014.0,Q3,2014-07-01,2014-09-30,,,25630000.0,104718000.0,-23968000.0,17487000.0,,-40934000.0,67508000.0,135395000.0,-40934000.0,67508000.0,135395000.0,138001000.0,81340000.0,81340000.0,10938000.0,369000.0,-7499000.0,-29123000.0,,-30012000.0,-12180000.0,,301000.0,
Albemarle Corp,ALB,,915913,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2315000.0,108267000.0,,5336000.0,116905000.0,132296000.0,-252908000.0,-101120000.0,549152000.0,-252908000.0,-101120000.0,549152000.0,200460000.0,352804000.0,352804000.0,-28824000.0,1983000.0,,-90388000.0,,-98848000.0,-146799000.0,-150000000.0,43000.0,
Albemarle Corp,ALB,,915913,2014.0,Q2,2014-04-01,2014-06-30,,,24905000.0,,-2185000.0,3156000.0,,-128201000.0,-24512000.0,145974000.0,-128201000.0,-24512000.0,145974000.0,-8924000.0,29379000.0,29379000.0,88534000.0,1099000.0,,-21734000.0,,-23003000.0,-7566000.0,-100000000.0,-1509000.0,
Albemarle Corp,ALB,,915913,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 18:15:22+00:00,0.0,52714000.0,,-2424000.0,47121000.0,0.0,-208815000.0,-46028000.0,295147000.0,-208815000.0,-46028000.0,295147000.0,37880000.0,93614000.0,93614000.0,101698000.0,-28000.0,0.0,-41316000.0,,-46670000.0,-17471000.0,-150000000.0,642000.0,
Albemarle Corp,ALB,,915913,2014.0,Q1TTM,2013-04-01,2014-03-31,,-2565000.0,109935000.0,,15129000.0,71777000.0,515544000.0,-284628000.0,-124744000.0,483382000.0,-284628000.0,-124744000.0,483382000.0,89139000.0,414553000.0,414553000.0,-112883000.0,3365000.0,,-89895000.0,,-123678000.0,-142142000.0,-571500000.0,1499000.0,
Albemarle Corp,ALB,,915913,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 17:22:23+00:00,0.0,27809000.0,,-239000.0,43965000.0,0.0,-80614000.0,-21516000.0,149173000.0,-80614000.0,-21516000.0,149173000.0,46804000.0,64235000.0,64235000.0,13164000.0,-1127000.0,0.0,-19582000.0,,-23667000.0,-9905000.0,-50000000.0,2151000.0,
Albemarle Corp,ALB,,915913,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:56:57+00:00,-2100490000.0,260076000.0,8883000.0,2154000.0,-80936000.0,2304625000.0,-478402000.0,-2160552000.0,360822000.0,-478446000.0,-2160552000.0,360810000.0,-2276034000.0,360064000.0,360064000.0,-178382000.0,-1032000.0,59706000.0,-142588000.0,0.0,-227649000.0,-2634623000.0,-4784000.0,98998000.0,
Albemarle Corp,ALB,,915913,2015.0,Q4,2015-10-01,2015-12-31,,,59704000.0,2750000.0,6384000.0,-42166000.0,1304625000.0,-10405000.0,-60598000.0,43919000.0,-10449000.0,-60598000.0,43907000.0,-20756000.0,182677000.0,182677000.0,-156296000.0,-215000.0,,-32623000.0,,-63081000.0,-1277408000.0,-4784000.0,-267000.0,
Albemarle Corp,ALB,,915913,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 17:56:47+00:00,-2100490000.0,200372000.0,6133000.0,-4230000.0,-38770000.0,1000000000.0,-467997000.0,-2099954000.0,316903000.0,-467997000.0,-2099954000.0,316903000.0,-2255278000.0,177387000.0,177387000.0,-22086000.0,-817000.0,59706000.0,-109965000.0,,-164568000.0,-1357215000.0,,99265000.0,
Albemarle Corp,ALB,,915913,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2100490000.0,225600000.0,6133000.0,-21114000.0,-104485000.0,2888197000.0,1391081000.0,-2167567000.0,379003000.0,1391081000.0,-2167567000.0,378970000.0,-418630000.0,163339000.0,163339000.0,94549000.0,-903000.0,26281000.0,-139163000.0,,-198462000.0,-1357050000.0,,98971000.0,
Albemarle Corp,ALB,,915913,2015.0,Q3,2015-07-01,2015-09-30,,,68903000.0,6133000.0,-5923000.0,47369000.0,-133699000.0,-201665000.0,51120000.0,183720000.0,-201665000.0,51120000.0,183720000.0,27252000.0,70892000.0,70892000.0,-3444000.0,,,-47445000.0,,-52845000.0,-20521000.0,,97832000.0,
Albemarle Corp,ALB,,915913,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:01:53+00:00,-2100490000.0,131469000.0,0.0,1693000.0,-86139000.0,1133699000.0,-266332000.0,-2151074000.0,133183000.0,-266332000.0,-2151074000.0,133183000.0,-2282530000.0,106495000.0,106495000.0,-18642000.0,-817000.0,59706000.0,-62520000.0,,-111723000.0,-1336694000.0,,1433000.0,
Albemarle Corp,ALB,,915913,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2100490000.0,182327000.0,104718000.0,-39159000.0,-134367000.0,3021896000.0,1551812000.0,-2151179000.0,330678000.0,1551812000.0,-2151179000.0,330645000.0,-307881000.0,173787000.0,173787000.0,108931000.0,-534000.0,18782000.0,-120841000.0,,-175629000.0,-1348709000.0,,1440000.0,
Albemarle Corp,ALB,,915913,2015.0,Q2,2015-04-01,2015-06-30,,-3295000.0,67483000.0,,511000.0,-82175000.0,-33872000.0,-83685000.0,-58401000.0,87392000.0,-83685000.0,-58401000.0,87392000.0,-54183000.0,59346000.0,59346000.0,42738000.0,244000.0,,-40790000.0,,-54982000.0,-9267000.0,,-124000.0,
Albemarle Corp,ALB,,915913,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 17:06:19+00:00,-2097195000.0,63986000.0,0.0,1182000.0,-3964000.0,1167571000.0,-182647000.0,-2092673000.0,45791000.0,-182647000.0,-2092673000.0,45791000.0,-2228347000.0,47149000.0,47149000.0,-61380000.0,-1061000.0,59706000.0,-21730000.0,,-56741000.0,-1327427000.0,,1557000.0,
Albemarle Corp,ALB,,915913,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2097195000.0,139749000.0,104718000.0,-41855000.0,-49036000.0,3055768000.0,1507296000.0,-2117290000.0,389260000.0,1507296000.0,-2117290000.0,389227000.0,-262622000.0,143820000.0,143820000.0,154727000.0,321000.0,18782000.0,-101785000.0,,-143650000.0,-1347008000.0,-100000000.0,55000.0,
Albemarle Corp,ALB,,915913,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:27:52+00:00,-208734000.0,226169000.0,3325571000.0,-19966000.0,50040000.0,0.0,-1580024000.0,2920488000.0,735493000.0,-1580024000.0,2920488000.0,735524000.0,2056022000.0,680769000.0,680769000.0,-221485000.0,7207000.0,0.0,-171208000.0,0.0,-196654000.0,-1416023000.0,0.0,305000.0,
Albemarle Corp,ALB,,915913,2016.0,Q4,2016-10-01,2016-12-31,,-126746000.0,49670000.0,3014972000.0,-9504000.0,-275004000.0,,-1068105000.0,2832356000.0,281379000.0,-1068105000.0,2832356000.0,281410000.0,2036157000.0,610278000.0,610278000.0,-103565000.0,2436000.0,,-46274000.0,,-55353000.0,-1024267000.0,,-517000.0,
Albemarle Corp,ALB,,915913,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 17:45:48+00:00,-81988000.0,176499000.0,310599000.0,-10462000.0,325044000.0,0.0,-511919000.0,88132000.0,454114000.0,-511919000.0,88132000.0,454114000.0,19865000.0,70491000.0,70491000.0,-117920000.0,4771000.0,0.0,-124934000.0,,-141301000.0,-391756000.0,0.0,822000.0,
Albemarle Corp,ALB,,915913,2016.0,Q3TTM,2015-10-01,2016-09-30,,-81988000.0,236203000.0,313349000.0,-4078000.0,282878000.0,1304625000.0,-522324000.0,27534000.0,498033000.0,-522368000.0,27534000.0,498021000.0,-891000.0,253168000.0,253168000.0,-274216000.0,4556000.0,,-157557000.0,,-204382000.0,-1669164000.0,-4784000.0,555000.0,
