company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Albemarle Corp,ALB,,915913,2012.0,Q2,,2012-06-30,2012-07-19 14:44:54+00:00,194905000.0,416147000.0,184657000.0,1548114000.0,-231639000.0,461751000.0,0.0,29152000.0,3615000.0,17554000.0,265649000.0,2725084000.0,97162000.0,742252000.0,196095000.0,499680000.0,1176970000.0,87954000.0,70501000.0,170086000.0,74097000.0,,,,115156000.0,112921000.0,,,1908177000.0,12572000.0,3302707000.0,1705690000.0,1451675000.0,413303000.0,1705690000.0,1793644000.0,1509063000.0,3302707000.0,674062000.0,1095760000.0
Albemarle Corp,ALB,,915913,2012.0,Q1,,2012-03-31,2012-04-19 12:06:40+00:00,224267000.0,425851000.0,168275000.0,1513931000.0,-187981000.0,519359000.0,0.0,22582000.0,8875000.0,17483000.0,278915000.0,2681153000.0,128071000.0,742199000.0,209406000.0,460810000.0,1167222000.0,84437000.0,81555000.0,184188000.0,63536000.0,,,,110329000.0,114821000.0,,,1888336000.0,14462000.0,3363499000.0,1722937000.0,1469556000.0,433362000.0,1722937000.0,1807374000.0,1556125000.0,3363499000.0,726721000.0,1122763000.0
Albemarle Corp,ALB,,915913,2013.0,FY,,2013-12-31,2015-02-27 18:56:38+00:00,208181000.0,491958000.0,176416000.0,1615015000.0,116245000.0,477239000.0,0.0,10758000.0,8015000.0,19197000.0,284203000.0,2972084000.0,88203000.0,1054310000.0,212178000.0,436049000.0,1357069000.0,115415000.0,129188000.0,111550000.0,77669000.0,,,,160229000.0,110610000.0,,,1500358000.0,24554000.0,3584797000.0,1627361000.0,1482915000.0,436363000.0,1627361000.0,1742776000.0,1842021000.0,3584797000.0,744813000.0,1405658000.0
Albemarle Corp,ALB,,915913,2013.0,Q3,,2013-09-30,2013-10-18 16:38:52+00:00,192897000.0,446713000.0,160025000.0,1585637000.0,96295000.0,401427000.0,0.0,6830000.0,19128000.0,19185000.0,279668000.0,2934613000.0,89562000.0,1060282000.0,208077000.0,485804000.0,1348976000.0,110054000.0,68768000.0,252104000.0,60762000.0,,,,149076000.0,100925000.0,,,1363970000.0,19602000.0,3470065000.0,1467095000.0,1394706000.0,410837000.0,1467095000.0,1577149000.0,1892916000.0,3470065000.0,726383000.0,1482079000.0
Albemarle Corp,ALB,,915913,2013.0,Q2,,2013-06-30,2013-07-19 15:24:25+00:00,179173000.0,451245000.0,160825000.0,1562184000.0,56182000.0,314659000.0,0.0,3819000.0,7055000.0,19175000.0,272773000.0,2895949000.0,90731000.0,1067852000.0,206755000.0,451998000.0,1333765000.0,112399000.0,68474000.0,254853000.0,63976000.0,,,,150047000.0,103794000.0,,,1292993000.0,9355000.0,3335949000.0,1352994000.0,1281878000.0,375583000.0,1352994000.0,1465393000.0,1870556000.0,3335949000.0,720306000.0,1494973000.0
Albemarle Corp,ALB,,915913,2013.0,Q1,,2013-03-31,2013-04-19 14:03:07+00:00,207496000.0,454956000.0,189166000.0,1532972000.0,51009000.0,434904000.0,0.0,2888000.0,7472000.0,20889000.0,269714000.0,2850731000.0,91830000.0,686592000.0,215900000.0,433061000.0,1317759000.0,104243000.0,66260000.0,254826000.0,80579000.0,,,,151742000.0,106276000.0,,,1744100000.0,9228000.0,3450445000.0,1797997000.0,1403500000.0,434251000.0,1797997000.0,1902240000.0,1548205000.0,3450445000.0,729186000.0,1113954000.0
Albemarle Corp,ALB,,915913,2014.0,FY,,2014-12-31,2016-02-29 17:50:14+00:00,231705000.0,434635000.0,166174000.0,1388802000.0,-62413000.0,2489768000.0,0.0,11227000.0,9453000.0,21458000.0,243262000.0,2620670000.0,44125000.0,2223035000.0,194042000.0,358361000.0,1231868000.0,129170000.0,56884000.0,226958000.0,66086000.0,,0.0,0.0,160956000.0,87705000.0,,,1410651000.0,711096000.0,5223103000.0,1359465000.0,3348850000.0,1139886000.0,1359465000.0,1488635000.0,3734468000.0,5223103000.0,642385000.0,2594582000.0
Albemarle Corp,ALB,,915913,2014.0,Q3,,2014-09-30,2014-10-29 15:44:39+00:00,205809000.0,424586000.0,214243000.0,1392997000.0,-1651000.0,653120000.0,0.0,7774000.0,3115000.0,21275000.0,251964000.0,2623271000.0,46118000.0,684107000.0,196512000.0,367911000.0,1230274000.0,130530000.0,95115000.0,120531000.0,62690000.0,,,,160291000.0,93732000.0,,,1450618000.0,368268000.0,3393466000.0,1456741000.0,1508307000.0,812710000.0,1456741000.0,1587271000.0,1806195000.0,3393466000.0,654885000.0,993485000.0
Albemarle Corp,ALB,,915913,2014.0,Q2,,2014-06-30,2014-07-31 15:58:00+00:00,185024000.0,446711000.0,216232000.0,1388790000.0,99644000.0,515119000.0,0.0,3995000.0,4691000.0,21268000.0,265231000.0,2628376000.0,43419000.0,685845000.0,224050000.0,370564000.0,1239586000.0,122109000.0,106436000.0,124775000.0,55505000.0,,137984000.0,11178000.0,156363000.0,96472000.0,,,1399342000.0,377521000.0,3454532000.0,1502981000.0,1525883000.0,815914000.0,1502981000.0,1625090000.0,1829442000.0,3454532000.0,689063000.0,1013528000.0
Albemarle Corp,ALB,,915913,2014.0,Q1,,2014-03-31,2014-04-24 17:21:41+00:00,183461000.0,462898000.0,194927000.0,1635354000.0,106927000.0,524043000.0,0.0,3908000.0,5260000.0,21488000.0,283364000.0,2975692000.0,85762000.0,1052790000.0,219076000.0,420299000.0,1340338000.0,122850000.0,127603000.0,125905000.0,70162000.0,,,,152786000.0,101630000.0,,,1493916000.0,18063000.0,3558728000.0,1604751000.0,1477402000.0,423199000.0,1604751000.0,1727601000.0,1831127000.0,3558728000.0,740988000.0,1407928000.0
Albemarle Corp,ALB,,915913,2015.0,FY,,2015-12-31,2017-02-27 17:53:25+00:00,239572000.0,472901000.0,313259000.0,1379377000.0,-421288000.0,213734000.0,0.0,2060273000.0,26956000.0,32306000.0,1460552000.0,3700472000.0,383868000.0,3142163000.0,435584000.0,439513000.0,2321095000.0,146921000.0,384852000.0,349630000.0,62922000.0,,641932000.0,329598000.0,194398000.0,239104000.0,2971455000.0,464207000.0,1615407000.0,674994000.0,9597954000.0,3254392000.0,1831002000.0,1616685000.0,3254392000.0,3401313000.0,6196641000.0,9597954000.0,5445857000.0,4579956000.0
Albemarle Corp,ALB,,915913,2015.0,Q3,,2015-09-30,2015-11-06 17:19:31+00:00,371649000.0,694572000.0,566932000.0,1496069000.0,-386413000.0,234490000.0,0.0,2057204000.0,67304000.0,32295000.0,2811086000.0,4096921000.0,1896993000.0,3558964000.0,453869000.0,629393000.0,2600852000.0,130025000.0,761844000.0,506457000.0,162460000.0,,,,191349000.0,250737000.0,,,1473698000.0,284368000.0,9675064000.0,3144489000.0,1720915000.0,1322548000.0,3144489000.0,3274514000.0,6400550000.0,9675064000.0,5353297000.0,5078002000.0
Albemarle Corp,ALB,,915913,2015.0,Q2,,2015-06-30,2015-08-06 18:15:22+00:00,342482000.0,710580000.0,505308000.0,1455185000.0,-316406000.0,207238000.0,0.0,2054638000.0,60000000.0,32288000.0,2769619000.0,4073722000.0,1939181000.0,3562308000.0,605442000.0,602025000.0,2618537000.0,136833000.0,766713000.0,511391000.0,134238000.0,,,,183949000.0,246409000.0,,,1440845000.0,428000000.0,9770809000.0,3179077000.0,1654081000.0,1368078000.0,3179077000.0,3315910000.0,6454899000.0,9770809000.0,5498191000.0,5086821000.0
Albemarle Corp,ALB,,915913,2015.0,Q1,,2015-03-31,2015-05-11 17:22:23+00:00,340815000.0,709998000.0,553947000.0,1404606000.0,-362282000.0,261421000.0,0.0,2050431000.0,57512000.0,32261000.0,2709670000.0,4021633000.0,1948335000.0,3541312000.0,652972000.0,620177000.0,2617027000.0,137947000.0,801312000.0,506490000.0,94947000.0,,,,180212000.0,241971000.0,,,1421234000.0,471809000.0,9794759000.0,3109383000.0,1686543000.0,1456344000.0,3109383000.0,3247330000.0,6547429000.0,9794759000.0,5491189000.0,5091085000.0
Albemarle Corp,ALB,,915913,2016.0,FY,,2016-12-31,2018-02-27 17:56:57+00:00,281874000.0,528020000.0,322165000.0,1550382000.0,-412412000.0,2269756000.0,0.0,2085543000.0,254416000.0,34104000.0,1540032000.0,3910522000.0,354564000.0,2121718000.0,457533000.0,450263000.0,2360140000.0,147542000.0,412739000.0,349233000.0,58579000.0,,0.0,0.0,142320000.0,194810000.0,0.0,0.0,2121931000.0,247544000.0,8161207000.0,3795062000.0,3306618000.0,1140103000.0,3795062000.0,3942604000.0,4218603000.0,8161207000.0,2494449000.0,3078500000.0
Albemarle Corp,ALB,,915913,2016.0,Q3,,2016-09-30,2016-11-07 17:56:47+00:00,241511000.0,491516000.0,240652000.0,1545287000.0,-334431000.0,233599000.0,0.0,2079293000.0,23967000.0,34077000.0,1484182000.0,3890254000.0,380368000.0,3048440000.0,468765000.0,504984000.0,2344967000.0,152411000.0,783270000.0,342010000.0,72027000.0,,255577000.0,135735000.0,185943000.0,228270000.0,2975016000.0,466687000.0,1554160000.0,400892000.0,9396944000.0,3299022000.0,1557703000.0,1076834000.0,3299022000.0,3451433000.0,5945511000.0,9396944000.0,5494274000.0,4868677000.0
Albemarle Corp,ALB,,915913,2016.0,Q2,,2016-06-30,2016-08-05 17:01:53+00:00,253067000.0,490789000.0,211444000.0,1500554000.0,-375456000.0,193661000.0,0.0,2071829000.0,21528000.0,34045000.0,1472553000.0,3846686000.0,380984000.0,3019478000.0,458650000.0,517052000.0,2346132000.0,149731000.0,799009000.0,342691000.0,70317000.0,,255941000.0,145269000.0,182231000.0,230347000.0,2944071000.0,455452000.0,1460242000.0,493705000.0,9312381000.0,3156615000.0,1527760000.0,1159058000.0,3156615000.0,3306346000.0,6006035000.0,9312381000.0,5438489000.0,4846977000.0
Albemarle Corp,ALB,,915913,2016.0,Q1,,2016-03-31,2016-05-10 17:06:19+00:00,303805000.0,652963000.0,315649000.0,1439779000.0,-331663000.0,252382000.0,0.0,2062626000.0,58256000.0,34016000.0,2931293000.0,3929319000.0,1731232000.0,3105351000.0,476701000.0,531230000.0,2489540000.0,154566000.0,735111000.0,430360000.0,68519000.0,,110297000.0,28618000.0,194811000.0,248177000.0,,,1809342000.0,484754000.0,9438968000.0,3540305000.0,1615391000.0,1225098000.0,3540305000.0,3694871000.0,5744097000.0,9438968000.0,5334037000.0,4518999000.0
Albemarle Corp,ALB,,915913,2017.0,FY,,2017-12-31,2019-02-27 16:27:52+00:00,418537000.0,572263000.0,268336000.0,1631025000.0,-225668000.0,1137303000.0,0.0,1865054000.0,54937000.0,35165000.0,1610355000.0,4124335000.0,421503000.0,1415360000.0,534064000.0,592781000.0,2493310000.0,143147000.0,370389000.0,346614000.0,136064000.0,,39152000.0,1938000.0,74164000.0,599174000.0,139813000.0,614000.0,2035163000.0,422012000.0,7750772000.0,3674549000.0,2477563000.0,1200925000.0,3674549000.0,3817696000.0,3933076000.0,7750772000.0,2779899000.0,2732151000.0
Albemarle Corp,ALB,,915913,2017.0,Q3,,2017-09-30,2017-11-08 17:45:48+00:00,361937000.0,570147000.0,276953000.0,1682780000.0,-249943000.0,1045339000.0,0.0,1859858000.0,46627000.0,35142000.0,1616478000.0,4167065000.0,416413000.0,1407171000.0,530227000.0,610212000.0,2484285000.0,140753000.0,414034000.0,360233000.0,101626000.0,,,,148573000.0,199273000.0,,,2288904000.0,382358000.0,7523300000.0,3898819000.0,2327324000.0,1103017000.0,3898819000.0,4039572000.0,3483728000.0,7523300000.0,2711691000.0,2380711000.0
Albemarle Corp,ALB,,915913,2017.0,Q2,,2017-06-30,2017-08-07 18:29:33+00:00,346417000.0,539227000.0,254764000.0,1632241000.0,-296833000.0,1006945000.0,0.0,1852071000.0,40145000.0,35227000.0,1586450000.0,4049070000.0,417780000.0,1421468000.0,505242000.0,565894000.0,2416829000.0,138961000.0,426564000.0,357398000.0,92382000.0,,,,161240000.0,203106000.0,,,2205592000.0,307109000.0,7291989000.0,3760830000.0,2204448000.0,983662000.0,3760830000.0,3899791000.0,3392198000.0,7291989000.0,2670712000.0,2408536000.0
Albemarle Corp,ALB,,915913,2017.0,Q1,,2017-03-31,2017-05-03 17:43:26+00:00,336890000.0,562946000.0,253930000.0,1584276000.0,-346981000.0,1254536000.0,0.0,1846947000.0,267412000.0,35215000.0,1544574000.0,3965656000.0,410357000.0,1398386000.0,493406000.0,518936000.0,2381380000.0,146303000.0,422356000.0,351923000.0,53836000.0,,,,146497000.0,201884000.0,,,2137703000.0,314500000.0,7366468000.0,3637669000.0,2390254000.0,1207947000.0,3637669000.0,3783972000.0,3582496000.0,7366468000.0,2594834000.0,2374549000.0
Albemarle Corp,ALB,,915913,2018.0,FY,,2018-12-31,2020-02-26 12:42:26+00:00,522516000.0,657771000.0,257323000.0,1777979000.0,-350682000.0,555320000.0,0.0,1369953000.0,60871000.0,35169000.0,1567169000.0,4799063000.0,386143000.0,1397916000.0,528722000.0,700540000.0,3021084000.0,173787000.0,382982000.0,331553000.0,84790000.0,0.0,,,80135000.0,526942000.0,,,2566050000.0,307294000.0,7581674000.0,3585321000.0,1998421000.0,1183173000.0,3585321000.0,3759108000.0,3822566000.0,7581674000.0,2562169000.0,2639393000.0
Albemarle Corp,ALB,,915913,2018.0,Q3,,2018-09-30,2018-11-07 17:11:19+00:00,474229000.0,592749000.0,258371000.0,1746414000.0,-314191000.0,641226000.0,0.0,1364324000.0,72759000.0,35462000.0,1590906000.0,4571779000.0,398001000.0,1411605000.0,535292000.0,727381000.0,2825365000.0,157433000.0,378484000.0,330351000.0,98221000.0,,0.0,0.0,78054000.0,553469000.0,0.0,0.0,2478711000.0,286188000.0,7487195000.0,3528844000.0,2059577000.0,1127009000.0,3528844000.0,3686277000.0,3800918000.0,7487195000.0,2602253000.0,2673909000.0
Albemarle Corp,ALB,,915913,2018.0,Q2,,2018-06-30,2018-08-07 17:22:47+00:00,460442000.0,615483000.0,272555000.0,1705675000.0,-301679000.0,908144000.0,0.0,1610610000.0,63763000.0,36220000.0,1585500000.0,4375335000.0,405507000.0,1406724000.0,519518000.0,665522000.0,2669660000.0,143704000.0,366212000.0,333357000.0,93921000.0,,0.0,0.0,75108000.0,553129000.0,0.0,0.0,2384645000.0,208681000.0,7538363000.0,3693576000.0,2283070000.0,1041661000.0,3693576000.0,3837280000.0,3701083000.0,7538363000.0,2585633000.0,2659422000.0
Albemarle Corp,ALB,,915913,2018.0,Q1,,2018-03-31,2018-05-09 17:38:37+00:00,481726000.0,650378000.0,262883000.0,1678139000.0,-174739000.0,692188000.0,0.0,1856428000.0,45977000.0,36885000.0,1643746000.0,4247345000.0,429614000.0,1436852000.0,524687000.0,666567000.0,2569206000.0,143120000.0,369115000.0,348761000.0,113763000.0,,35829000.0,2173000.0,78619000.0,588640000.0,151743000.0,682000.0,2118621000.0,39216000.0,7556340000.0,3800310000.0,2158725000.0,868860000.0,3800310000.0,3943430000.0,3612910000.0,7556340000.0,2828409000.0,2744050000.0
Albemarle Corp,ALB,,915913,2019.0,FY,,2019-12-31,2020-05-11 16:25:53+00:00,574138000.0,680202000.0,553160000.0,1908370000.0,-395735000.0,613110000.0,0.0,1384507000.0,32461000.0,38764000.0,1578785000.0,6817843000.0,354622000.0,2862921000.0,579813000.0,768984000.0,4909473000.0,161330000.0,397858000.0,342972000.0,162813000.0,23137000.0,,,213061000.0,754536000.0,,,2943478000.0,187336000.0,9860863000.0,3932250000.0,2225109000.0,1408996000.0,3932250000.0,4093580000.0,5767283000.0,9860863000.0,2726281000.0,4358287000.0
Albemarle Corp,ALB,,915913,2019.0,Q3,,2019-09-30,2019-11-06 16:49:25+00:00,527052000.0,723593000.0,273709000.0,1882086000.0,-435977000.0,317823000.0,0.0,1380479000.0,17238000.0,38678000.0,1534241000.0,5406123000.0,361058000.0,1381984000.0,551657000.0,802434000.0,3524037000.0,171778000.0,393120000.0,318097000.0,125902000.0,24606000.0,,,200858000.0,618822000.0,,,2892057000.0,539960000.0,8141603000.0,3836559000.0,1969752000.0,1421243000.0,3836559000.0,4008337000.0,4133266000.0,8141603000.0,2647814000.0,2712023000.0
Albemarle Corp,ALB,,915913,2019.0,Q2,,2019-06-30,2019-08-07 16:57:18+00:00,558839000.0,730015000.0,268666000.0,1858369000.0,-349411000.0,398183000.0,0.0,1374272000.0,23611000.0,38733000.0,1566464000.0,5248994000.0,373082000.0,1398419000.0,541014000.0,814022000.0,3390625000.0,173602000.0,387035000.0,325367000.0,94417000.0,19441000.0,,,186592000.0,609209000.0,,,2775940000.0,490691000.0,8094414000.0,3800801000.0,2036637000.0,1399981000.0,3800801000.0,3974403000.0,4120011000.0,8094414000.0,2667152000.0,2720030000.0
Albemarle Corp,ALB,,915913,2019.0,Q1,,2019-03-31,2019-05-08 17:30:23+00:00,482433000.0,660561000.0,263868000.0,1813195000.0,-357538000.0,465274000.0,0.0,1369128000.0,46191000.0,38716000.0,1561092000.0,4983385000.0,378501000.0,1393904000.0,563030000.0,756193000.0,3170190000.0,191765000.0,390977000.0,327944000.0,105148000.0,21299000.0,,,211073000.0,616007000.0,,,2660684000.0,425684000.0,7871062000.0,3672274000.0,1987176000.0,1278191000.0,3672274000.0,3864039000.0,4007023000.0,7871062000.0,2713696000.0,2728832000.0
Albemarle Corp,ALB,,915913,2020.0,Q1,,2020-03-31,2020-05-11 16:25:53+00:00,573075000.0,592468000.0,491579000.0,1947848000.0,-526489000.0,553228000.0,0.0,1394744000.0,28116000.0,40715000.0,1559055000.0,6973817000.0,344561000.0,3105225000.0,543670000.0,853500000.0,5025969000.0,163521000.0,402681000.0,336524000.0,155985000.0,23826000.0,,,219202000.0,768757000.0,,,3009749000.0,35615000.0,9847638000.0,3878004000.0,2155181000.0,1192926000.0,3878004000.0,4041525000.0,5806113000.0,9847638000.0,2666488000.0,4613187000.0
