company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,divestitures,effectofexchangeratechanges,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
KING PHARMACEUTICALS INC,KG,,1047699,2009.0,Q3,2009-07-01,2009-09-30,,-835000.0,25000000.0,4182000.0,,-125177000.0,14173000.0,-125177000.0,14173000.0,144598000.0,37776000.0,25000.0,-14000.0,-5789000.0,-10776000.0,-125202000.0,6250000.0,337000.0
KING PHARMACEUTICALS INC,KG,,1047699,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 17:14:17+00:00,-72416000.0,59800000.0,3535000.0,1313000.0,-710928000.0,-12389000.0,-713554000.0,-12389000.0,262164000.0,-460244000.0,-1812000.0,-69000.0,-8906000.0,-29608000.0,-710429000.0,38473000.0,337000.0
KING PHARMACEUTICALS INC,KG,,1047699,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 14:34:49+00:00,-71581000.0,34800000.0,-647000.0,1313000.0,-585751000.0,-26562000.0,-588377000.0,-26562000.0,117566000.0,-498020000.0,-1837000.0,-55000.0,-3117000.0,-18832000.0,-585227000.0,32223000.0,
KING PHARMACEUTICALS INC,KG,,1047699,2010.0,Q3,2010-07-01,2010-09-30,,-2458000.0,7500000.0,5588000.0,,571000.0,27550000.0,571000.0,27550000.0,90749000.0,124458000.0,736000.0,-8000.0,,-5536000.0,-165000.0,28035000.0,17000.0
KING PHARMACEUTICALS INC,KG,,1047699,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-05 17:14:17+00:00,-3738000.0,47500000.0,-4300000.0,,-100177000.0,117061000.0,-100177000.0,117061000.0,139624000.0,152208000.0,-3280000.0,-13000.0,0.0,-22835000.0,-96897000.0,95895000.0,252000.0
KING PHARMACEUTICALS INC,KG,,1047699,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-09 14:34:49+00:00,-1280000.0,40000000.0,-9888000.0,,-100748000.0,89511000.0,-100748000.0,89511000.0,48875000.0,27750000.0,-4016000.0,-5000.0,,-17299000.0,-96732000.0,67860000.0,235000.0
