company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2,,2012-06-30,2012-07-26 18:21:19+00:00,1275192000.0,512856000.0,360510000.0,-26761000.0,1343346000.0,0.0,5714532000.0,1814483000.0,,,3000754000.0,836365000.0,1249312000.0,204938000.0,376528000.0,107409000.0,,337450000.0,,14330000.0,,,126171000.0,,,141383000.0,,24489000.0,-620279000.0,,1050107000.0,7505096000.0,2234569000.0,3086511000.0,3450185000.0,2234569000.0,2341978000.0,5163118000.0,7505096000.0,4042057000.0,1712933000.0,,-2832923000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q1,,2012-03-31,2012-04-26 18:28:06+00:00,1044248000.0,414555000.0,304952000.0,-3008000.0,1272508000.0,0.0,5510751000.0,1652989000.0,,,2888930000.0,738858000.0,1249296000.0,262213000.0,343540000.0,106659000.0,,287925000.0,,14330000.0,,,123274000.0,,,134796000.0,,23274000.0,-725520000.0,,725179000.0,6818183000.0,2048840000.0,2584642000.0,3002189000.0,2048840000.0,2155499000.0,4662684000.0,6818183000.0,3890001000.0,1660495000.0,,-2733383000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,FY,,2013-12-31,2015-02-05 18:01:23+00:00,1305547000.0,614735000.0,536895000.0,18197000.0,1021033000.0,0.0,5802160000.0,1390065000.0,130426000.0,61874000.0,3663674000.0,1111041000.0,1249412000.0,250626000.0,480702000.0,113521000.0,14151000.0,433532000.0,,,,,138300000.0,,,101541000.0,364871000.0,26042000.0,-209218000.0,,325510000.0,7739481000.0,2145464000.0,2219287000.0,3294381000.0,2145464000.0,2258985000.0,5115625000.0,7739481000.0,5039492000.0,1821244000.0,,-3465675000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q3,,2013-09-30,2013-10-30 17:46:36+00:00,1544705000.0,695137000.0,482014000.0,9189000.0,1394498000.0,0.0,5788806000.0,1694700000.0,,,3657994000.0,1129531000.0,1249395000.0,243506000.0,464773000.0,109710000.0,,435715000.0,,,,,132109000.0,,,179367000.0,357666000.0,18883000.0,-303935000.0,,417921000.0,8201610000.0,2195596000.0,2705806000.0,3721419000.0,2195596000.0,2305306000.0,5538638000.0,8201610000.0,5031031000.0,1817219000.0,,-3298464000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q2,,2013-06-30,2013-07-25 18:26:23+00:00,1666870000.0,684875000.0,450715000.0,-16614000.0,1311817000.0,0.0,5796225000.0,2093327000.0,,,3643196000.0,1145400000.0,1249378000.0,251063000.0,440727000.0,110409000.0,,460853000.0,,,,,127025000.0,,,278365000.0,357715000.0,30236000.0,-474794000.0,,958417000.0,8744096000.0,2227804000.0,3263710000.0,4210912000.0,2227804000.0,2338213000.0,6048168000.0,8744096000.0,5039659000.0,1837256000.0,,-3077013000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q1,,2013-03-31,2013-04-25 21:53:26+00:00,1469019000.0,627792000.0,573063000.0,-18782000.0,1082798000.0,0.0,5784617000.0,1942225000.0,,,3642098000.0,1163828000.0,1249361000.0,226382000.0,419241000.0,111137000.0,,439755000.0,,,,,133742000.0,,,234678000.0,355024000.0,29265000.0,-546294000.0,,1006338000.0,8432420000.0,2159094000.0,2980871000.0,3984307000.0,2159094000.0,2270231000.0,5807165000.0,8432420000.0,5032308000.0,1822858000.0,,-3060447000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,FY,,2014-12-31,2016-02-10 17:59:59+00:00,1549865000.0,778334000.0,753625000.0,-138774000.0,1402700000.0,0.0,5921161000.0,1823464000.0,186430000.0,59661000.0,3955901000.0,1290087000.0,1746787000.0,286882000.0,553126000.0,109462000.0,10053000.0,452958000.0,,,,,180376000.0,,,166357000.0,560073000.0,34888000.0,,,355780000.0,9020538000.0,1784267000.0,2924489000.0,4186615000.0,1784267000.0,1893729000.0,6566736000.0,9020538000.0,5542923000.0,2380121000.0,,-3998120000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3,,2014-09-30,2014-10-30 18:29:37+00:00,1698019000.0,887436000.0,669531000.0,-31035000.0,2252748000.0,0.0,5818963000.0,2143120000.0,117086000.0,31037000.0,3669745000.0,1076780000.0,1746712000.0,298396000.0,525053000.0,117091000.0,18196000.0,446922000.0,,,,,167325000.0,,,151713000.0,520443000.0,31794000.0,31802000.0,,396041000.0,9424988000.0,1884788000.0,3836818000.0,4541707000.0,1884788000.0,2001879000.0,6902666000.0,9424988000.0,5063117000.0,2360959000.0,,-3934942000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2,,2014-06-30,2014-07-31 17:54:35+00:00,1633983000.0,927909000.0,597668000.0,25805000.0,1433820000.0,0.0,5788705000.0,2605203000.0,172170000.0,21023000.0,3696861000.0,1087048000.0,1249448000.0,283748000.0,509786000.0,115209000.0,16421000.0,465283000.0,,,,,182677000.0,,,139326000.0,488669000.0,29759000.0,-134149000.0,,937981000.0,9234829000.0,1875666000.0,3640965000.0,4857877000.0,1875666000.0,1990875000.0,6755285000.0,9234829000.0,5084078000.0,1897408000.0,,-3804695000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q1,,2014-03-31,2014-05-01 17:36:08+00:00,1421699000.0,818818000.0,510243000.0,28292000.0,1484066000.0,0.0,5777931000.0,2471742000.0,174452000.0,45571000.0,3704456000.0,1109264000.0,1249430000.0,252882000.0,490580000.0,110773000.0,16241000.0,440215000.0,,,,,152389000.0,,,121504000.0,491154000.0,28715000.0,-223522000.0,,687399000.0,8888377000.0,1995161000.0,3314954000.0,4449255000.0,1995161000.0,2105934000.0,6291289000.0,8888377000.0,5082843000.0,1842034000.0,,-3587540000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,FY,,2015-12-31,2017-02-09 18:33:36+00:00,1815427000.0,1082406000.0,1469725000.0,-284894000.0,1676299000.0,0.0,8696531000.0,2572846000.0,13805000.0,68019000.0,7992941000.0,2793954000.0,3183140000.0,642802000.0,1064259000.0,65373000.0,15458000.0,473841000.0,,,,,314432000.0,,,158688000.0,658478000.0,11324000.0,507666000.0,,33739000.0,15485675000.0,4864394000.0,2976261000.0,5926017000.0,4864394000.0,4929767000.0,9897430000.0,15485675000.0,11445155000.0,3971413000.0,,-4054909000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q3,,2015-09-30,2015-10-29 18:56:01+00:00,1992085000.0,1242303000.0,940198000.0,-284246000.0,1455339000.0,0.0,6102173000.0,2862662000.0,213915000.0,146301000.0,5400968000.0,2122770000.0,2475425000.0,602145000.0,966560000.0,65150000.0,137358000.0,628019000.0,,,,,284905000.0,,,216422000.0,567480000.0,10015000.0,666177000.0,,35478000.0,12403273000.0,2441048000.0,3173472000.0,5941246000.0,2441048000.0,2506198000.0,9329595000.0,12403273000.0,8263241000.0,3388349000.0,,-4043056000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q2,,2015-06-30,2015-07-30 18:37:36+00:00,1866076000.0,1123555000.0,740650000.0,-256692000.0,3187129000.0,0.0,5989746000.0,3272010000.0,243256000.0,89492000.0,3976617000.0,1476039000.0,2472536000.0,516883000.0,867137000.0,63803000.0,4858000.0,437959000.0,,,,,220545000.0,,,213207000.0,557749000.0,27261000.0,417428000.0,,195984000.0,11831926000.0,2111106000.0,4990392000.0,5968228000.0,2111106000.0,2174909000.0,9099268000.0,11831926000.0,5974397000.0,3131040000.0,,-4039376000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q1,,2015-03-31,2015-04-30 18:16:36+00:00,1708495000.0,985024000.0,674691000.0,-239480000.0,1735283000.0,0.0,5946064000.0,2981185000.0,233335000.0,18278000.0,4016188000.0,1511543000.0,1746862000.0,539828000.0,580956000.0,165455000.0,645000.0,446341000.0,,,,,203280000.0,,,192299000.0,526960000.0,45045000.0,0.0,,294942000.0,10135088000.0,1663541000.0,3485928000.0,5382649000.0,1663541000.0,1828996000.0,7779132000.0,10135088000.0,6068204000.0,2396483000.0,,-4043043000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,FY,,2016-12-31,2018-02-08 18:25:16+00:00,2086325000.0,1343247000.0,1090826000.0,-280399000.0,1796811000.0,0.0,8794321000.0,2900308000.0,19402000.0,49739000.0,7942023000.0,2446652000.0,3159336000.0,520058000.0,1394904000.0,1560802000.0,23658000.0,484970000.0,,,,,312939000.0,,,199745000.0,0.0,18733000.0,129034000.0,0.0,72313000.0,15777546000.0,4132301000.0,3450251000.0,6127198000.0,4132301000.0,5693103000.0,10084443000.0,15777546000.0,10932391000.0,3957245000.0,,-4510655000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,Q3,,2016-09-30,2016-10-27 17:54:06+00:00,2141647000.0,1383774000.0,1037055000.0,-307112000.0,1844475000.0,0.0,8614501000.0,3379512000.0,42041000.0,61224000.0,8027179000.0,2573640000.0,3204210000.0,558311000.0,1339621000.0,66872000.0,12721000.0,417886000.0,,,,,358640000.0,,,285899000.0,1578964000.0,18424000.0,0.0,,45681000.0,16131766000.0,3885756000.0,3620294000.0,6619438000.0,3885756000.0,3952628000.0,10600174000.0,16131766000.0,11171851000.0,3980736000.0,,-4421633000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,Q2,,2016-06-30,2016-07-28 17:55:49+00:00,2145482000.0,1454518000.0,1065251000.0,-299566000.0,2296524000.0,0.0,8877722000.0,4201859000.0,135516000.0,34163000.0,8019775000.0,2646039000.0,3196847000.0,643851000.0,1235282000.0,64618000.0,19618000.0,512088000.0,,,,,322098000.0,,,196753000.0,983832000.0,42166000.0,7369000.0,,38500000.0,16728542000.0,4202304000.0,4163977000.0,7446755000.0,4202304000.0,4266922000.0,11477788000.0,16728542000.0,11329283000.0,4031033000.0,,-4383221000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,Q1,,2016-03-31,2016-04-28 17:55:13+00:00,2005709000.0,1363321000.0,989614000.0,-287368000.0,2063329000.0,0.0,8787676000.0,3909614000.0,117956000.0,53023000.0,8026352000.0,2738961000.0,3209491000.0,634983000.0,1174324000.0,65509000.0,19292000.0,526406000.0,,,,,328994000.0,,,180135000.0,669984000.0,42804000.0,373300000.0,,28587000.0,16390044000.0,4631677000.0,3796132000.0,6957960000.0,4631700000.0,4697209000.0,11022851000.0,16390044000.0,11419588000.0,4064891000.0,,-4241931000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2017.0,FY,,2017-12-31,2019-02-07 17:58:44+00:00,2536000000.0,1866000000.0,1265000000.0,-149000000.0,2847000000.0,0.0,9163000000.0,3545000000.0,21000000.0,33000000.0,8229000000.0,2309000000.0,3749000000.0,845000000.0,1575000000.0,1606000000.0,18000000.0,329000000.0,,,,,408000000.0,,,269000000.0,22000000.0,69000000.0,331000000.0,500000000.0,468000000.0,18516000000.0,4523000000.0,5540000000.0,7879000000.0,4523000000.0,6129000000.0,12365000000.0,18516000000.0,11401000000.0,4486000000.0,,-4822000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2017.0,Q3,,2017-09-30,2017-10-26 18:00:03+00:00,2605258000.0,1835286000.0,1181265000.0,-123973000.0,3239886000.0,0.0,9070522000.0,3958781000.0,35265000.0,27252000.0,8226173000.0,2377597000.0,3735736000.0,888847000.0,1521609000.0,1611890000.0,37204000.0,393353000.0,,,,,395808000.0,,,285848000.0,22469000.0,46936000.0,321576000.0,500000000.0,540581000.0,19035232000.0,4603420000.0,5983802000.0,8272556000.0,4603420000.0,6215310000.0,12797453000.0,19035232000.0,11529821000.0,4524897000.0,,-4664705000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2017.0,Q2,,2017-06-30,2017-07-27 18:19:24+00:00,2515826000.0,1809618000.0,1161233000.0,-188340000.0,2874823000.0,0.0,9024483000.0,5049299000.0,145000000.0,18144000.0,8156716000.0,2390465000.0,3220946000.0,538435000.0,1479059000.0,1596039000.0,32012000.0,466237000.0,,,,,369447000.0,,,243702000.0,,47079000.0,14916000.0,,906339000.0,18623248000.0,4226077000.0,6026561000.0,8744502000.0,4226077000.0,5822116000.0,12801132000.0,18623248000.0,11117628000.0,4056630000.0,,-4624982000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2017.0,Q1,,2017-03-31,2017-04-27 18:06:09+00:00,2110260000.0,1579657000.0,1035271000.0,-251413000.0,2503230000.0,0.0,8895849000.0,4795110000.0,127704000.0,78930000.0,7979882000.0,2386504000.0,3170933000.0,528237000.0,1421962000.0,1569786000.0,23908000.0,496202000.0,,,,,323142000.0,,,231955000.0,,34452000.0,666000.0,,851415000.0,17668906000.0,4089272000.0,5328413000.0,8019571000.0,4089272000.0,5659058000.0,12009848000.0,17668906000.0,10918531000.0,3990277000.0,,-4555830000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2018.0,FY,,2018-12-31,2020-02-13 19:49:52+00:00,2487000000.0,2151000000.0,808000000.0,-220000000.0,2443000000.0,0.0,9549000000.0,4691000000.0,24000000.0,74000000.0,8120000000.0,1992000000.0,3717000000.0,778000000.0,1877000000.0,1547000000.0,69000000.0,69000000.0,,,,0.0,506000000.0,,,292000000.0,30000000.0,259000000.0,517000000.0,0.0,28000000.0,18033000000.0,4104000000.0,5197000000.0,8060000000.0,4104000000.0,5651000000.0,12352000000.0,18033000000.0,10959000000.0,4292000000.0,,-5742000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2018.0,Q3,,2018-09-30,2018-10-25 17:55:30+00:00,2752000000.0,2294000000.0,695000000.0,-202000000.0,2920000000.0,0.0,9476000000.0,5141000000.0,36000000.0,175000000.0,8157000000.0,2101000000.0,3727000000.0,717000000.0,1769000000.0,1541000000.0,225000000.0,250000000.0,,,,,455000000.0,,,278000000.0,19000000.0,186000000.0,551000000.0,0.0,458000000.0,19141000000.0,4386000000.0,6172000000.0,8763000000.0,4386000000.0,5927000000.0,13195000000.0,19141000000.0,11200000000.0,4432000000.0,,-5439000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2018.0,Q2,,2018-06-30,2018-07-26 17:55:07+00:00,2720000000.0,2359000000.0,692000000.0,-190000000.0,3072000000.0,0.0,9331000000.0,6566000000.0,175000000.0,19000000.0,8139000000.0,2157000000.0,3731000000.0,758000000.0,1689000000.0,1585000000.0,17000000.0,314000000.0,,,,,440000000.0,,,361000000.0,20000000.0,336000000.0,74000000.0,500000000.0,1491000000.0,20554000000.0,3967000000.0,7794000000.0,10497000000.0,3967000000.0,5552000000.0,14982000000.0,20554000000.0,11071000000.0,4485000000.0,,-5248000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2018.0,Q1,,2018-03-31,2018-04-26 17:47:23+00:00,2551000000.0,2253000000.0,597000000.0,-125000000.0,3423000000.0,0.0,9228000000.0,6335000000.0,176000000.0,8000000.0,8251000000.0,2243000000.0,3771000000.0,858000000.0,1627000000.0,1613000000.0,19000000.0,405000000.0,,,,,432000000.0,,,329000000.0,22000000.0,219000000.0,117000000.0,500000000.0,1031000000.0,20429000000.0,4195000000.0,7431000000.0,9991000000.0,4195000000.0,5808000000.0,14599000000.0,20429000000.0,11371000000.0,4608000000.0,,-5025000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2019.0,FY,,2019-12-31,2020-05-20 17:43:39+00:00,2827000000.0,2524000000.0,1050000000.0,-217000000.0,3315000000.0,0.0,12978000000.0,6000000000.0,70000000.0,88000000.0,8127000000.0,1804000000.0,4189000000.0,796000000.0,2198000000.0,1569000000.0,145000000.0,56000000.0,,,,611000000.0,921000000.0,,,521000000.0,,779000000.0,879000000.0,749000000.0,526000000.0,21416000000.0,3967000000.0,7735000000.0,10714000000.0,3967000000.0,5536000000.0,15880000000.0,21416000000.0,11483000000.0,5166000000.0,,-9673000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2019.0,Q3,,2019-09-30,2019-11-06 17:46:17+00:00,2778000000.0,2684000000.0,932000000.0,-258000000.0,3797000000.0,0.0,12882000000.0,6023000000.0,62000000.0,100000000.0,8104000000.0,1843000000.0,4170000000.0,770000000.0,2090000000.0,1555000000.0,110000000.0,60000000.0,,,,495000000.0,797000000.0,,,321000000.0,33000000.0,447000000.0,850000000.0,749000000.0,658000000.0,21381000000.0,4184000000.0,7969000000.0,10582000000.0,4184000000.0,5739000000.0,15609000000.0,21381000000.0,11322000000.0,5027000000.0,,-9290000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2019.0,Q2,,2019-06-30,2019-07-25 17:22:24+00:00,3123000000.0,2893000000.0,950000000.0,-216000000.0,4258000000.0,0.0,9821000000.0,7575000000.0,128000000.0,28000000.0,8118000000.0,1887000000.0,3715000000.0,815000000.0,1953000000.0,1565000000.0,80000000.0,65000000.0,,,,524000000.0,809000000.0,,,295000000.0,29000000.0,619000000.0,508000000.0,,631000000.0,22201000000.0,4342000000.0,8824000000.0,11676000000.0,4342000000.0,5907000000.0,16265000000.0,22201000000.0,11424000000.0,4589000000.0,,-5771000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2019.0,Q1,,2019-03-31,2019-05-02 17:46:24+00:00,2769000000.0,2617000000.0,787000000.0,-217000000.0,3708000000.0,0.0,9694000000.0,7145000000.0,146000000.0,25000000.0,8109000000.0,1936000000.0,3704000000.0,804000000.0,1828000000.0,1551000000.0,47000000.0,66000000.0,,,,537000000.0,804000000.0,,,318000000.0,29000000.0,447000000.0,373000000.0,,466000000.0,20963000000.0,4083000000.0,7702000000.0,10726000000.0,4083000000.0,5634000000.0,15300000000.0,20963000000.0,11433000000.0,4574000000.0,,-5767000000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2020.0,Q1,,2020-03-31,2020-05-20 17:43:39+00:00,1695000000.0,1423000000.0,978000000.0,-301000000.0,3905000000.0,0.0,13124000000.0,6126000000.0,74000000.0,59000000.0,7330000000.0,1642000000.0,6080000000.0,610000000.0,2297000000.0,1471000000.0,258000000.0,58000000.0,,,,628000000.0,930000000.0,,,1243000000.0,,813000000.0,-470000000.0,750000000.0,194000000.0,20417000000.0,2270000000.0,7652000000.0,9608000000.0,2270000000.0,3741000000.0,16676000000.0,20417000000.0,10468000000.0,7068000000.0,,-10083000000.0
