company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q4,2011-10-01,2011-12-31,,4613000.0,0.52,0.52,0.82,,0.52,,9114000.0,315081000.0,71098000.0,60465000.0,10633000.0,70328000.0,770000.0,183401000.0,787133000.0,-5241000.0,1951000.0,,190442000.0,183401000.0,603732000.0,22473000.0,5648000.0,512087000.0,91645000.0,-22066000.0,69579000.0,787133000.0,135700000.0,135888000.0,138702000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,FY,2011-01-01,2011-12-31,2014-02-06 18:22:53+00:00,21925000.0,3.48,3.48,0.56,,3.41,,75731000.0,1474641000.0,474603000.0,326341000.0,148262000.0,472294000.0,2309000.0,761272000.0,3449009000.0,-7037000.0,20855000.0,,690707000.0,761272000.0,2687737000.0,90718000.0,20218000.0,2208128000.0,479609000.0,-77537000.0,402072000.0,3449009000.0,135700000.0,135888000.0,138702000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q3YTD,2011-01-01,2011-09-30,,17312000.0,2.95,2.95,-0.09,,2.95,,66617000.0,1159560000.0,403505000.0,265876000.0,137629000.0,401966000.0,1539000.0,577871000.0,2661876000.0,-1796000.0,18904000.0,,500265000.0,577871000.0,2084005000.0,68245000.0,14570000.0,1696041000.0,387964000.0,-55471000.0,332493000.0,2661876000.0,136100000.0,136176000.0,139684000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q3TTM,2010-10-01,2011-09-30,,14328000.0,3.48,3.48,0.05,,3.48,,34674000.0,1472654000.0,475089000.0,217397000.0,257692000.0,473259000.0,1830000.0,746724000.0,3155782000.0,-5096000.0,41596000.0,,574397000.0,746724000.0,2409058000.0,66268000.0,17352000.0,2102975000.0,306083000.0,-54012000.0,252071000.0,3155782000.0,136100000.0,136176000.0,139684000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 18:13:15+00:00,5564000.0,1.54,1.54,0.14,,1.5,,30599000.0,408169000.0,210406000.0,171840000.0,38566000.0,209534000.0,872000.0,206451000.0,1020450000.0,10790000.0,14015000.0,,177152000.0,206451000.0,813999000.0,23234000.0,5784000.0,604900000.0,209099000.0,-6660000.0,202439000.0,1020450000.0,136100000.0,136176000.0,139684000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q2YTD,2011-01-01,2011-06-30,,11748000.0,1.41,1.41,-0.23,,1.41,,36018000.0,751391000.0,193099000.0,94036000.0,99063000.0,192432000.0,667000.0,371420000.0,1641426000.0,-12586000.0,4889000.0,,323113000.0,371420000.0,1270006000.0,45011000.0,8786000.0,1091141000.0,178865000.0,-48811000.0,130054000.0,1641426000.0,136300000.0,136796000.0,139053000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q2TTM,2010-07-01,2011-06-30,,16890000.0,3.22,3.22,0.44,,3.22,,64659000.0,1408504000.0,442707000.0,223581000.0,219126000.0,440275000.0,2432000.0,730306000.0,3123192000.0,-29543000.0,27581000.0,,566123000.0,730306000.0,2392886000.0,70027000.0,14022000.0,2019098000.0,373788000.0,-85548000.0,288240000.0,3123192000.0,136300000.0,136796000.0,139053000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 18:21:19+00:00,5914000.0,1.03,1.03,0.14,,1.01,,33132000.0,400483000.0,140890000.0,88133000.0,52757000.0,140393000.0,497000.0,195810000.0,913591000.0,-5404000.0,2531000.0,,165146000.0,195810000.0,717781000.0,22489000.0,5451000.0,574074000.0,143707000.0,-22442000.0,121265000.0,913591000.0,136300000.0,136796000.0,139053000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q1TTM,2010-04-01,2011-03-31,,19320000.0,3.02,3.02,1.14,,3.02,,91693000.0,1304851000.0,417170000.0,250801000.0,166369000.0,414144000.0,3026000.0,703067000.0,3043561000.0,-23322000.0,25050000.0,,567502000.0,703067000.0,2340494000.0,67747000.0,9792000.0,1916723000.0,423771000.0,-81277000.0,342494000.0,3043561000.0,136900000.0,136930000.0,139084000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 18:28:06+00:00,5834000.0,0.38,0.38,0.14,,0.37,,2886000.0,350908000.0,52209000.0,5903000.0,46306000.0,52039000.0,170000.0,175610000.0,727835000.0,-7182000.0,2358000.0,,157967000.0,175610000.0,552225000.0,22522000.0,3335000.0,517067000.0,35158000.0,-26369000.0,8789000.0,727835000.0,136900000.0,136930000.0,139084000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q4,2012-10-01,2012-12-31,,10178000.0,0.05,0.05,0.64,,0.05,,-23067000.0,393636000.0,6902000.0,7095000.0,-193000.0,6734000.0,168000.0,225132000.0,974859000.0,-998000.0,111641000.0,,232762000.0,225132000.0,749727000.0,22306000.0,5822000.0,748217000.0,1510000.0,-17482000.0,-15972000.0,974859000.0,134100000.0,134203000.0,139929000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,FY,2012-01-01,2012-12-31,2015-02-05 18:01:23+00:00,31705000.0,2.09,2.09,0.96,,2.0,,47078000.0,1721037000.0,280440000.0,302979000.0,-22539000.0,280171000.0,269000.0,898604000.0,4030347000.0,-20275000.0,117025000.0,,830252000.0,898604000.0,3131743000.0,87788000.0,26396000.0,2700019000.0,431724000.0,-81667000.0,350057000.0,4030347000.0,134100000.0,134203000.0,139929000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q3YTD,2012-01-01,2012-09-30,,21527000.0,2.01,2.01,0.33,,2.01,,70145000.0,1327401000.0,273538000.0,295884000.0,-22346000.0,273437000.0,101000.0,673472000.0,3055488000.0,-19277000.0,5384000.0,,597490000.0,673472000.0,2382016000.0,65482000.0,20574000.0,1951802000.0,430214000.0,-64185000.0,366029000.0,3055488000.0,136100000.0,135968000.0,141423000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q3TTM,2011-10-01,2012-09-30,,26140000.0,2.53,2.53,1.15,,2.53,,79259000.0,1642482000.0,344636000.0,356349000.0,-11713000.0,343765000.0,871000.0,856873000.0,3842621000.0,-24518000.0,7335000.0,,787932000.0,856873000.0,2985748000.0,87955000.0,26222000.0,2463889000.0,521859000.0,-86251000.0,435608000.0,3842621000.0,136100000.0,135968000.0,141423000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 17:46:36+00:00,9474000.0,1.26,1.26,0.13,,1.21,,36150000.0,505756000.0,169731000.0,168188000.0,1543000.0,171477000.0,-1746000.0,243633000.0,1199020000.0,-8410000.0,2310000.0,,210757000.0,243633000.0,955387000.0,22101000.0,7759000.0,728297000.0,227090000.0,-22752000.0,204338000.0,1199020000.0,136100000.0,135968000.0,141423000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2YTD,2012-01-01,2012-06-30,,12053000.0,0.77,0.77,0.18,,0.77,,33995000.0,821645000.0,103807000.0,127696000.0,-23889000.0,101960000.0,1847000.0,429839000.0,1856468000.0,-10867000.0,3074000.0,,386733000.0,429839000.0,1426629000.0,43381000.0,12815000.0,1223505000.0,203124000.0,-41433000.0,161691000.0,1856468000.0,133200000.0,132556000.0,138192000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2TTM,2011-07-01,2012-06-30,,22230000.0,2.88,2.88,1.17,,2.88,,73708000.0,1544895000.0,385311000.0,360001000.0,25310000.0,381822000.0,3489000.0,819691000.0,3664051000.0,-5318000.0,19040000.0,,754327000.0,819691000.0,2844360000.0,89088000.0,24247000.0,2340492000.0,503868000.0,-70159000.0,433709000.0,3664051000.0,133200000.0,132556000.0,138192000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 18:26:23+00:00,8631000.0,0.79,0.79,0.09,,0.76,,28755000.0,444573000.0,106109000.0,106109000.0,,105241000.0,868000.0,229741000.0,1039980000.0,-4660000.0,3350000.0,,199244000.0,229741000.0,810239000.0,21989000.0,7072000.0,655798000.0,154441000.0,-19577000.0,134864000.0,1039980000.0,133200000.0,132556000.0,138192000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q1TTM,2011-04-01,2012-03-31,,19513000.0,3.13,3.13,0.69,,3.13,,78085000.0,1500805000.0,420092000.0,342025000.0,78067000.0,416974000.0,3118000.0,785760000.0,3537662000.0,-6062000.0,18221000.0,,720229000.0,785760000.0,2751902000.0,89588000.0,22626000.0,2258768000.0,493134000.0,-73024000.0,420110000.0,3537662000.0,164100000.0,133202000.0,139306000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 21:53:26+00:00,3422000.0,-0.02,-0.02,0.09,,-0.02,,5240000.0,377072000.0,-2302000.0,21587000.0,-23889000.0,-3281000.0,979000.0,200098000.0,816488000.0,-6207000.0,-276000.0,,187489000.0,200098000.0,616390000.0,21392000.0,5743000.0,567707000.0,48683000.0,-21856000.0,26827000.0,816488000.0,164100000.0,133202000.0,139306000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:59:59+00:00,71731000.0,1.73,1.73,0.56,,1.67,,84335000.0,2196145000.0,216358000.0,216358000.0,,232850000.0,-16492000.0,1038034000.0,4771259000.0,-2788000.0,77919000.0,66472000.0,954898000.0,1038034000.0,3733225000.0,87358000.0,24779000.0,3367165000.0,366060000.0,-65367000.0,300693000.0,4771259000.0,134600000.0,134912000.0,139593000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 18:29:37+00:00,18514000.0,1.25,1.25,0.15,,1.22,,45356000.0,625296000.0,166724000.0,166724000.0,,170859000.0,-4135000.0,276318000.0,1401860000.0,-11287000.0,6874000.0,,236167000.0,276318000.0,1125542000.0,21966000.0,6642000.0,886851000.0,238691000.0,-26611000.0,212080000.0,1401860000.0,136700000.0,136380000.0,140451000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 17:54:35+00:00,18837000.0,0.52,0.52,0.13,,0.51,,24408000.0,590468000.0,63015000.0,63015000.0,,71500000.0,-8485000.0,262607000.0,1205017000.0,7488000.0,6246000.0,,232573000.0,262607000.0,942410000.0,21629000.0,7278000.0,848124000.0,94286000.0,-6863000.0,87423000.0,1205017000.0,137500000.0,136351000.0,141112000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 18:33:36+00:00,76773000.0,3.09,3.09,0.66,,2.99,2842000.0,91691000.0,2808329000.0,372950000.0,372950000.0,,398097000.0,-25147000.0,1179081000.0,5763485000.0,17678000.0,41539000.0,25630000.0,1111527000.0,1179081000.0,4584404000.0,98089000.0,27288000.0,4066640000.0,517764000.0,-53123000.0,464641000.0,5763485000.0,128800000.0,128912000.0,133168000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q4,2014-10-01,2014-12-31,,21498000.0,0.5,0.5,0.18,,0.49,2842000.0,31717000.0,624214000.0,56279000.0,56279000.0,,65969000.0,-9690000.0,284253000.0,1355978000.0,15164000.0,2696000.0,25630000.0,300139000.0,284253000.0,1071725000.0,28406000.0,6532000.0,977019000.0,94706000.0,-6710000.0,87996000.0,1355978000.0,128800000.0,128912000.0,133168000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 18:56:01+00:00,18519000.0,2.01,2.01,0.18,,1.94,,38904000.0,815800000.0,250621000.0,250621000.0,,257059000.0,-6438000.0,299708000.0,1712504000.0,10172000.0,3888000.0,,277753000.0,299708000.0,1412796000.0,25558000.0,8075000.0,1115960000.0,296836000.0,-7311000.0,289525000.0,1712504000.0,127900000.0,127911000.0,132274000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3YTD,2014-01-01,2014-09-30,,55275000.0,2.59,2.59,0.48,,2.5,,59974000.0,2184115000.0,316671000.0,316671000.0,,332128000.0,-15457000.0,894828000.0,4407507000.0,2514000.0,38843000.0,,811388000.0,894828000.0,3512679000.0,69683000.0,20756000.0,3089621000.0,423058000.0,-46413000.0,376645000.0,4407507000.0,127900000.0,127911000.0,132274000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2YTD,2014-01-01,2014-06-30,,36756000.0,0.58,0.58,0.3,,0.56,,21070000.0,1368315000.0,66050000.0,66050000.0,,75069000.0,-9019000.0,595120000.0,2695003000.0,-7658000.0,34955000.0,,533635000.0,595120000.0,2099883000.0,44125000.0,12681000.0,1973661000.0,126222000.0,-39102000.0,87120000.0,2695003000.0,129500000.0,129538000.0,133668000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 18:37:36+00:00,18264000.0,0.69,0.69,0.15,,0.67,,20751000.0,743616000.0,85854000.0,85854000.0,,89373000.0,-3519000.0,300501000.0,1494632000.0,-7177000.0,31416000.0,,271615000.0,300501000.0,1194131000.0,22321000.0,6883000.0,1064911000.0,129220000.0,-22615000.0,106605000.0,1494632000.0,129500000.0,129538000.0,133668000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 18:16:36+00:00,18492000.0,-0.11,-0.11,0.15,,-0.11,,319000.0,624699000.0,-19804000.0,-19804000.0,,-14304000.0,-5500000.0,294619000.0,1200371000.0,-481000.0,3539000.0,,262020000.0,294619000.0,905752000.0,21804000.0,5798000.0,908750000.0,-2998000.0,-16487000.0,-19485000.0,1200371000.0,130000000.0,130559000.0,130559000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 18:25:16+00:00,156458000.0,5.87,5.87,0.84,,5.7,7207000.0,203214000.0,3381086000.0,722748000.0,722748000.0,,764465000.0,-41717000.0,1309559000.0,6672317000.0,621896000.0,725657000.0,104871000.0,573913000.0,1309559000.0,5362758000.0,126195000.0,16695000.0,4949192000.0,413566000.0,512396000.0,925962000.0,6672317000.0,130200000.0,130159000.0,134018000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q4,2015-10-01,2015-12-31,,73136000.0,-0.15,-0.15,0.24,,-0.14,7207000.0,6953000.0,788936000.0,-12886000.0,-12886000.0,,-12538000.0,-348000.0,338493000.0,1698567000.0,-1275000.0,832168000.0,22870000.0,-393720000.0,338493000.0,1360074000.0,36427000.0,2292000.0,1330597000.0,29477000.0,-35410000.0,-5933000.0,1698567000.0,130200000.0,130159000.0,134018000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 17:54:06+00:00,31400000.0,2.18,2.18,0.24,,2.12,,65950000.0,943289000.0,276237000.0,276237000.0,,283216000.0,-6979000.0,328066000.0,1937753000.0,26283000.0,-114550000.0,71679000.0,332871000.0,328066000.0,1609687000.0,33259000.0,4165000.0,1264689000.0,344998000.0,-2811000.0,342187000.0,1937753000.0,129900000.0,129989000.0,133417000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q3YTD,2015-01-01,2015-09-30,,83322000.0,6.02,6.02,0.6,,5.84,,196261000.0,2592150000.0,735634000.0,735634000.0,,777003000.0,-41369000.0,971066000.0,4973750000.0,623171000.0,-106511000.0,82001000.0,967633000.0,971066000.0,4002684000.0,89768000.0,14403000.0,3618595000.0,384089000.0,547806000.0,931895000.0,4973750000.0,129900000.0,129989000.0,133417000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q3TTM,2014-10-01,2015-09-30,,104820000.0,6.52,6.52,0.78,,6.33,2842000.0,227978000.0,3216364000.0,791913000.0,791913000.0,,842972000.0,-51059000.0,1255319000.0,6329728000.0,638335000.0,-103815000.0,107631000.0,1267772000.0,1255319000.0,5074409000.0,118174000.0,20935000.0,4595614000.0,478795000.0,541096000.0,1019891000.0,6329728000.0,129900000.0,129989000.0,133417000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 17:55:49+00:00,26880000.0,3.49,3.49,0.18,,3.38,,131221000.0,885480000.0,426836000.0,426836000.0,,449644000.0,-22808000.0,321082000.0,1662600000.0,491787000.0,5510000.0,5646000.0,327910000.0,321082000.0,1341518000.0,28515000.0,4693000.0,1251426000.0,90092000.0,467965000.0,558057000.0,1662600000.0,128800000.0,128887000.0,132960000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q2YTD,2015-01-01,2015-06-30,,51922000.0,3.84,3.84,0.36,,3.72,,130311000.0,1648861000.0,459397000.0,459397000.0,,493787000.0,-34390000.0,643000000.0,3035997000.0,596888000.0,8039000.0,10322000.0,634762000.0,643000000.0,2392997000.0,56509000.0,10238000.0,2353906000.0,39091000.0,550617000.0,589708000.0,3035997000.0,128800000.0,128887000.0,132960000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q2TTM,2014-07-01,2015-06-30,,91939000.0,6.35,6.35,0.72,,6.15,2842000.0,200932000.0,3088875000.0,766297000.0,766297000.0,,816815000.0,-50518000.0,1226961000.0,6104479000.0,622224000.0,14623000.0,35952000.0,1212654000.0,1226961000.0,4877518000.0,110473000.0,24845000.0,4446885000.0,430633000.0,536596000.0,967229000.0,6104479000.0,128800000.0,128887000.0,132960000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 17:55:13+00:00,25042000.0,0.35,0.35,0.18,,0.34,,-910000.0,763381000.0,32561000.0,32561000.0,,44143000.0,-11582000.0,321918000.0,1373397000.0,105101000.0,2529000.0,4676000.0,306852000.0,321918000.0,1051479000.0,27994000.0,5545000.0,1102480000.0,-51001000.0,82652000.0,31651000.0,1373397000.0,126100000.0,127563000.0,131402000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2015.0,Q1TTM,2014-04-01,2015-03-31,,83323000.0,3.55,3.55,0.69,,3.44,2842000.0,90462000.0,2947011000.0,425315000.0,425315000.0,,456544000.0,-31229000.0,1206380000.0,5936511000.0,123260000.0,40529000.0,30306000.0,1156359000.0,1206380000.0,4730131000.0,104279000.0,27035000.0,4260370000.0,469761000.0,46016000.0,515777000.0,5936511000.0,126100000.0,127563000.0,131402000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 17:58:44+00:00,317000000.0,1.87,1.87,0.26,,1.82,35000000.0,16000000.0,4367000000.0,261000000.0,261000000.0,,282000000.0,-21000000.0,1597000000.0,8774000000.0,-32000000.0,1262000000.0,56000000.0,678000000.0,1597000000.0,7177000000.0,173000000.0,20000000.0,6715000000.0,462000000.0,-185000000.0,277000000.0,8774000000.0,150800000.0,150367000.0,154517000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,Q4,2016-10-01,2016-12-31,,67881000.0,0.52,0.52,-0.48,,0.52,32859000.0,30929000.0,968138000.0,84597000.0,84597000.0,,79609000.0,4988000.0,371143000.0,2093265000.0,5118000.0,322429000.0,9529000.0,173605000.0,371143000.0,1722122000.0,42727000.0,5651000.0,1574441000.0,147484000.0,-31958000.0,115526000.0,2093265000.0,150800000.0,150367000.0,154517000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 18:00:03+00:00,74939000.0,1.86,1.86,0.26,,1.81,2141000.0,60627000.0,1204521000.0,278928000.0,278928000.0,,279331000.0,-403000.0,416907000.0,2580905000.0,-9050000.0,323778000.0,6638000.0,165829000.0,416907000.0,2163998000.0,43374000.0,5827000.0,1777846000.0,386152000.0,-46597000.0,339555000.0,2580905000.0,150200000.0,150239000.0,154236000.0
