company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2009.0,Q2YTD,2008-10-01,2009-03-31,2010-05-07 14:53:43+00:00,,9712000.0,36131000.0,14936000.0,-299138000.0,1604658000.0,-200414000.0,-53651000.0,33324000.0,,-1138000.0,-906000.0,-200414000.0,-54789000.0,32418000.0,-222785000.0,254443000.0,256571000.0,-2128000.0,30048000.0,4415000.0,,,-30798000.0,,-68587000.0,-1598810000.0,-179879000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2009.0,Q1,2008-10-01,2008-12-31,2010-02-05 14:55:07+00:00,,4843000.0,17813000.0,14936000.0,-451571000.0,339996000.0,-74285000.0,-27408000.0,-304115000.0,,-1138000.0,-251000.0,-74285000.0,-28546000.0,-304366000.0,-407197000.0,111056000.0,112529000.0,-1473000.0,12271000.0,1331000.0,0.0,,-15571000.0,,-42344000.0,-311689000.0,-88352000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,FY,2009-10-01,2010-09-30,2011-11-22 16:32:10+00:00,0.0,21419000.0,82753000.0,0.0,277386000.0,1424434000.0,-275439000.0,-184371000.0,1108624000.0,,0.0,0.0,-275439000.0,-184371000.0,1108624000.0,648814000.0,636748000.0,636748000.0,0.0,90318000.0,132719000.0,,,-90622000.0,0.0,-184635000.0,-1271614000.0,-470356000.0,0.0,264000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q4,2010-07-01,2010-09-30,,,0.0,0.0,,0.0,247047000.0,-149555000.0,-184371000.0,549233000.0,,,,-149555000.0,-184371000.0,549233000.0,347466000.0,141228000.0,636748000.0,,-87515000.0,10004000.0,-132302000.0,132159000.0,-22316000.0,,-52333000.0,-264196000.0,-120094000.0,,264000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q3TTM,2009-07-01,2010-06-30,,,0.0,0.0,-14936000.0,0.0,1422808000.0,-336208000.0,-46536000.0,912695000.0,,,,-336208000.0,-46536000.0,912695000.0,397792000.0,625667000.0,130147000.0,8455000.0,782548000.0,136986000.0,144210000.0,-132159000.0,-85078000.0,,-175918000.0,-1284136000.0,-526788000.0,,108000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q3,2010-04-01,2010-06-30,,,0.0,0.0,,0.0,219232000.0,-57898000.0,,212998000.0,,,,-57898000.0,,212998000.0,110844000.0,163205000.0,163205000.0,,49793000.0,58219000.0,44265000.0,-44256000.0,-22552000.0,,-44265000.0,-217734000.0,-95063000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q2TTM,2009-04-01,2010-03-31,,-13422000.0,0.0,0.0,-14936000.0,0.0,1507024000.0,-371732000.0,-93560000.0,1097738000.0,,,,-371732000.0,-93560000.0,1097738000.0,544543000.0,581269000.0,255281000.0,2128000.0,842457000.0,82147000.0,99977000.0,-87903000.0,-77652000.0,,-165287000.0,-1357581000.0,-525670000.0,,108000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q2,2010-01-01,2010-03-31,,,0.0,0.0,,0.0,271385000.0,-122321000.0,,388082000.0,,,,-122321000.0,,388082000.0,220305000.0,181008000.0,181008000.0,,207074000.0,34080000.0,45463000.0,-45456000.0,-22605000.0,,-45463000.0,-294608000.0,-110573000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2010.0,Q1TTM,2009-01-01,2009-12-31,,-13422000.0,0.0,0.0,-14936000.0,0.0,2500301000.0,-375540000.0,-119803000.0,1046440000.0,,,,-375540000.0,-119803000.0,1046440000.0,508650000.0,543648000.0,399323000.0,1473000.0,647117000.0,51151000.0,54514000.0,-42447000.0,-70274000.0,,-146067000.0,-2350094000.0,-506624000.0,,108000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,FY,2010-10-01,2011-09-30,2012-11-27 15:39:56+00:00,-45380000.0,19284000.0,91805000.0,,282356000.0,863925000.0,-787674000.0,-202215000.0,1161612000.0,-48000.0,-10203000.0,6336000.0,-787722000.0,-212418000.0,1167948000.0,167808000.0,706624000.0,695932000.0,10692000.0,72235000.0,155531000.0,,,-117624000.0,,-157709000.0,-848929000.0,-840577000.0,,874000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q4,2011-07-01,2011-09-30,,-45380000.0,0.0,0.0,,0.0,179619000.0,-448697000.0,-202215000.0,360103000.0,-48000.0,-10203000.0,,-448745000.0,-212418000.0,360103000.0,-174463000.0,147324000.0,695932000.0,10692000.0,-335829000.0,17401000.0,-127473000.0,126597000.0,-30704000.0,,-30236000.0,-174689000.0,-440324000.0,,874000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q3TTM,2010-07-01,2011-06-30,,,0.0,0.0,,0.0,931353000.0,-488532000.0,-184371000.0,1357078000.0,,,,-488532000.0,-184371000.0,1357078000.0,689737000.0,700528000.0,636748000.0,,720330000.0,148134000.0,-4829000.0,5562000.0,-109236000.0,,-179806000.0,-938436000.0,-520347000.0,,264000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q3,2011-04-01,2011-06-30,,,0.0,0.0,,0.0,178000000.0,-109800000.0,,230641000.0,,,,-109800000.0,93773000.0,230641000.0,88017000.0,184419000.0,184419000.0,,46222000.0,48761000.0,127473000.0,-126597000.0,-31649000.0,,-127473000.0,-159779000.0,-145133000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q2TTM,2010-04-01,2011-03-31,,,0.0,0.0,,0.0,972585000.0,-436630000.0,,1339435000.0,,,,-436630000.0,-278144000.0,1339435000.0,712564000.0,679314000.0,636748000.0,,702687000.0,157592000.0,0.0,87903000.0,-100139000.0,,0.0,-996391000.0,-470277000.0,,0.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q2,2011-01-01,2011-03-31,,,0.0,0.0,,0.0,162893000.0,-121181000.0,,676404000.0,,,,-121181000.0,-43682000.0,676404000.0,511541000.0,214381000.0,214381000.0,,462023000.0,42387000.0,,,-27536000.0,,,-229167000.0,-69758000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q1TTM,2010-01-01,2010-12-31,,,0.0,0.0,,0.0,1081077000.0,-437770000.0,,1051113000.0,,,,-437770000.0,-234462000.0,1051113000.0,421328000.0,645941000.0,636748000.0,,414365000.0,149285000.0,0.0,42447000.0,-95208000.0,,0.0,-1061832000.0,-511092000.0,,0.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q4,2012-07-01,2012-09-30,,3085000.0,0.0,0.0,,0.0,-679912000.0,-1114504000.0,-908939000.0,545394000.0,21594000.0,-39010000.0,,-1092910000.0,-947949000.0,545394000.0,-589140000.0,163494000.0,761361000.0,-42375000.0,-215967000.0,24132000.0,-906335000.0,906325000.0,-32679000.0,,-5689000.0,221943000.0,-647988000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,FY,2011-10-01,2012-09-30,2014-11-25 15:09:38+00:00,-775670000.0,26750000.0,113765000.0,0.0,475253000.0,559790000.0,-1138476000.0,-908939000.0,1416957000.0,21594000.0,-39010000.0,-111508000.0,-1116882000.0,-947949000.0,1305449000.0,-759382000.0,718986000.0,761361000.0,-42375000.0,39828000.0,115224000.0,23000.0,,-132760000.0,0.0,-133292000.0,-518484000.0,-1162246000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q3TTM,2011-07-01,2012-06-30,,-824135000.0,0.0,0.0,,0.0,1419321000.0,-472669000.0,-202215000.0,1120158000.0,-48000.0,-10203000.0,,-472717000.0,-212418000.0,1120158000.0,-344705000.0,702816000.0,695932000.0,10692000.0,424226000.0,108493000.0,778885000.0,-779728000.0,-130785000.0,,-157839000.0,-915116000.0,-954582000.0,,874000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q3,2012-04-01,2012-06-30,,-521097000.0,0.0,0.0,,0.0,709912000.0,-132890000.0,321139000.0,91931000.0,-69918000.0,24717000.0,,-202808000.0,345856000.0,91931000.0,-671346000.0,181271000.0,-380735000.0,6514000.0,472666000.0,20008000.0,906358000.0,-906325000.0,-32652000.0,,-64122000.0,-644404000.0,-185754000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q2TTM,2011-04-01,2012-03-31,,0.0,0.0,0.0,,0.0,887409000.0,-449579000.0,,1258868000.0,69870000.0,,,-379709000.0,-464501000.0,1258868000.0,414658000.0,705964000.0,1076667000.0,4178000.0,182201000.0,137246000.0,,,-129782000.0,,0.0,-430491000.0,-913961000.0,,0.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q2,2012-01-01,2012-03-31,,-7157000.0,5347000.0,26372000.0,,60148000.0,-175964000.0,-302363000.0,-25107000.0,323347000.0,69918000.0,-22110000.0,-86926000.0,-232445000.0,-47217000.0,236421000.0,-43241000.0,212105000.0,220778000.0,-8673000.0,10702000.0,54634000.0,,,-33721000.0,,-17950000.0,53150000.0,-200462000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-09 10:50:21+00:00,-257658000.0,11429000.0,52172000.0,,272646000.0,529790000.0,108918000.0,-321139000.0,742377000.0,69918000.0,-24717000.0,-74253000.0,178836000.0,-345856000.0,668124000.0,501104000.0,374221000.0,380735000.0,-6514000.0,25395000.0,71084000.0,0.0,,-67429000.0,,-63481000.0,-96023000.0,-328504000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q1TTM,2011-01-01,2011-12-31,,0.0,0.0,0.0,,0.0,1226266000.0,-268397000.0,,1698851000.0,-48000.0,,,-268445000.0,-460966000.0,1698851000.0,969440000.0,708240000.0,855889000.0,12851000.0,842962000.0,124999000.0,,,-123597000.0,,0.0,-712808000.0,-783257000.0,,0.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q1,2011-10-01,2011-12-31,2013-02-08 10:55:09+00:00,-250501000.0,6082000.0,25800000.0,,212498000.0,705754000.0,411281000.0,-296032000.0,419030000.0,0.0,-2607000.0,12673000.0,411281000.0,-298639000.0,431703000.0,544345000.0,162116000.0,159957000.0,2159000.0,14693000.0,16450000.0,0.0,,-33708000.0,,-45531000.0,-149173000.0,-128042000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q4,2013-07-01,2013-09-30,,,8195000.0,35953000.0,-1650000.0,-209410000.0,,-240346000.0,-65294000.0,-33051000.0,,,2112000.0,-240346000.0,-65294000.0,-30939000.0,-336579000.0,51023000.0,50561000.0,462000.0,81650000.0,-106442000.0,879000.0,,-48711000.0,,-64523000.0,-2108000.0,-83085000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,FY,2012-10-01,2013-09-30,2014-11-25 15:09:38+00:00,0.0,32103000.0,138690000.0,329980000.0,-112415000.0,2330000000.0,-690449000.0,128932000.0,701988000.0,-50538000.0,-11672000.0,86137000.0,-740987000.0,117260000.0,788125000.0,164398000.0,433707000.0,493435000.0,-59728000.0,150175000.0,-1582000.0,1402000.0,,-195716000.0,0.0,-202450000.0,-2338975000.0,-484176000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q3YTD,2012-10-01,2013-06-30,2013-08-07 14:26:13+00:00,0.0,23908000.0,102737000.0,331630000.0,96995000.0,2330000000.0,-450103000.0,194226000.0,735039000.0,-50538000.0,-11672000.0,84025000.0,-500641000.0,182554000.0,819064000.0,500977000.0,382684000.0,442874000.0,-60190000.0,68525000.0,104860000.0,523000.0,,-147005000.0,,-137927000.0,-2336867000.0,-401091000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q3TTM,2012-07-01,2013-06-30,,3085000.0,0.0,0.0,331630000.0,0.0,1650088000.0,-1564607000.0,-714713000.0,1364458000.0,-28944000.0,-50682000.0,,-1593551000.0,-765395000.0,1364458000.0,-88163000.0,546178000.0,1204235000.0,-102565000.0,160223000.0,128992000.0,-905812000.0,906325000.0,-179684000.0,,-143616000.0,-2114924000.0,-1049079000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q3,2013-04-01,2013-06-30,,,8011000.0,34987000.0,331630000.0,-117327000.0,5000000.0,-126973000.0,282522000.0,36815000.0,-8641000.0,-2029000.0,38594000.0,-135614000.0,280493000.0,75409000.0,220288000.0,168439000.0,64110000.0,104329000.0,47034000.0,39010000.0,442000.0,,-48802000.0,,-49550000.0,-5781000.0,-116400000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q2YTD,2012-10-01,2013-03-31,2013-05-09 10:50:21+00:00,0.0,15897000.0,67750000.0,,214322000.0,2325000000.0,-323130000.0,-88296000.0,698224000.0,-41897000.0,-9643000.0,45431000.0,-365027000.0,-97939000.0,743655000.0,280689000.0,214245000.0,378764000.0,-164519000.0,21491000.0,65850000.0,81000.0,,-98203000.0,,-88377000.0,-2331086000.0,-284691000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q2TTM,2012-04-01,2013-03-31,,-518012000.0,31218000.0,129343000.0,,416929000.0,2355000000.0,-1570524000.0,-676096000.0,1372804000.0,-90221000.0,-23936000.0,8176000.0,-1660745000.0,-700032000.0,1380980000.0,-979797000.0,559010000.0,759390000.0,-200380000.0,35924000.0,109990000.0,104000.0,,-163534000.0,,-158188000.0,-2753547000.0,-1118433000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q2,2013-01-01,2013-03-31,,,7934000.0,32317000.0,,680254000.0,1344344000.0,22988000.0,-31776000.0,949549000.0,-41897000.0,-4784000.0,35813000.0,-18909000.0,-36560000.0,985362000.0,929893000.0,45634000.0,216539000.0,-170905000.0,12505000.0,26100000.0,58000.0,,-48608000.0,,-31834000.0,-1298848000.0,,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q1,2012-10-01,2012-12-31,2013-02-08 10:55:09+00:00,0.0,7963000.0,35433000.0,,-465932000.0,980656000.0,-346118000.0,-56520000.0,-251325000.0,0.0,-4859000.0,9618000.0,-346118000.0,-61379000.0,-241707000.0,-649204000.0,168611000.0,162225000.0,6386000.0,8986000.0,39750000.0,23000.0,,-49595000.0,,-56543000.0,-1032238000.0,-284691000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q1TTM,2012-01-01,2012-12-31,,-525169000.0,28631000.0,123398000.0,,-203177000.0,834692000.0,-1895875000.0,-669427000.0,746602000.0,21594000.0,-41262000.0,-114563000.0,-1874281000.0,-710689000.0,632039000.0,-1952931000.0,725481000.0,763629000.0,-38148000.0,34121000.0,138524000.0,46000.0,,-148647000.0,,-144304000.0,-1401549000.0,-1318895000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,FY,2013-10-01,2014-09-30,2016-11-22 15:31:09+00:00,-126897000.0,31138000.0,165479000.0,0.0,126849000.0,18682427000.0,-502992000.0,-384155000.0,1472200000.0,,,-7546000.0,-502992000.0,-384155000.0,1464654000.0,577507000.0,274230000.0,281776000.0,-7546000.0,866995000.0,-83491000.0,7199000.0,,-214469000.0,0.0,-264457000.0,-18133533000.0,-753926000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q4,2014-07-01,2014-09-30,,,7924000.0,47475000.0,,187143000.0,,-220556000.0,-64954000.0,832159000.0,,,,-220556000.0,-64954000.0,832159000.0,546649000.0,65548000.0,65548000.0,,524106000.0,18212000.0,833000.0,,-52911000.0,,-65787000.0,-2524000.0,-183333000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q3TTM,2013-07-01,2014-06-30,,-126897000.0,31409000.0,153957000.0,-1650000.0,-269704000.0,18682427000.0,-522782000.0,-384495000.0,606990000.0,,,-5434000.0,-522782000.0,-384495000.0,601556000.0,-305721000.0,259705000.0,266789000.0,-7084000.0,424539000.0,-208145000.0,7245000.0,,-210269000.0,,-263193000.0,-18133117000.0,-653678000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-08-06 16:09:12+00:00,-126897000.0,23214000.0,118004000.0,,-60294000.0,18682427000.0,-282436000.0,-319201000.0,640041000.0,,,-7546000.0,-282436000.0,-319201000.0,632495000.0,30858000.0,208682000.0,216228000.0,-7546000.0,342889000.0,-101703000.0,6366000.0,,-161558000.0,,-198670000.0,-18131009000.0,-570593000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q1,2013-10-01,2013-12-31,2015-02-06 11:59:48+00:00,-9103000.0,7823000.0,37887000.0,,-1217274000.0,522500000.0,188305000.0,-68203000.0,-996097000.0,,,-7546000.0,188305000.0,-68203000.0,-1003643000.0,-883541000.0,41385000.0,48931000.0,-7546000.0,126536000.0,-160669000.0,83000.0,,-54367000.0,,-59183000.0,-99507000.0,-19652000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q1TTM,2013-01-01,2013-12-31,,-9103000.0,31963000.0,141144000.0,329980000.0,-863757000.0,1871844000.0,-156026000.0,117249000.0,-42784000.0,-50538000.0,-6813000.0,68973000.0,-206564000.0,110436000.0,26189000.0,-69939000.0,306481000.0,380141000.0,-73660000.0,267725000.0,-202001000.0,1462000.0,,-200488000.0,,-205090000.0,-1406244000.0,-219137000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,FY,2014-10-01,2015-09-30,2017-11-21 17:03:20+00:00,-2633412000.0,62698000.0,193290000.0,17163000.0,2247840000.0,2107490000.0,-632134000.0,-2931165000.0,3922228000.0,,,,-632134000.0,-2931165000.0,3922228000.0,358929000.0,-138165000.0,-138165000.0,,1556565000.0,-520000.0,2883000.0,,-253919000.0,-86214000.0,-231585000.0,-626079000.0,-1859106000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q4,2015-07-01,2015-09-30,,-26888000.0,22755000.0,55420000.0,-21000.0,318245000.0,35558000.0,-1363178000.0,-186526000.0,1161963000.0,,,,-1363178000.0,-186526000.0,1161963000.0,-387741000.0,361009000.0,361009000.0,,404534000.0,1334000.0,1093000.0,,-61865000.0,-86214000.0,-74496000.0,-279398000.0,-1058807000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-08-02 15:18:00+00:00,-2606524000.0,39943000.0,137870000.0,17184000.0,1929595000.0,2071932000.0,731044000.0,-2744639000.0,2760265000.0,,,,731044000.0,-2744639000.0,2760265000.0,746670000.0,-499174000.0,-499174000.0,,1152031000.0,-1854000.0,1790000.0,,-192054000.0,0.0,-157089000.0,-346681000.0,-800299000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3TTM,2014-07-01,2015-06-30,,-2606524000.0,47867000.0,185345000.0,17184000.0,2116738000.0,2071932000.0,510488000.0,-2809593000.0,3592424000.0,,,,510488000.0,-2809593000.0,3592424000.0,1293319000.0,-433626000.0,-433626000.0,,1676137000.0,16358000.0,2623000.0,,-244965000.0,,-222876000.0,-349205000.0,-983632000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3,2015-04-01,2015-06-30,,-2606000.0,21549000.0,48434000.0,-1314000.0,846544000.0,42466000.0,-848191000.0,-55186000.0,1121581000.0,,,,-848191000.0,-55186000.0,1121581000.0,218204000.0,214163000.0,214163000.0,,-9109000.0,-43749000.0,622000.0,,-63935000.0,,-51888000.0,-299154000.0,-483819000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-05-05 14:32:44+00:00,-2603918000.0,18394000.0,89436000.0,18498000.0,1083051000.0,2029466000.0,1579235000.0,-2689453000.0,1638684000.0,,,,1579235000.0,-2689453000.0,1638684000.0,528466000.0,-713337000.0,-713337000.0,,1161140000.0,41895000.0,1168000.0,,-128119000.0,0.0,-105201000.0,-47527000.0,-316480000.0,0.0,
