company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2011.0,Q1,,2010-12-31,2011-02-08 11:12:01+00:00,8467004000.0,3551315000.0,338461000.0,497702000.0,-35834000.0,,1400895000.0,,3958041000.0,,720061000.0,2845423000.0,1234514000.0,,1287410000.0,0.0,5440751000.0,736812000.0,,,,35212000.0,,,121911000.0,241998000.0,,3598651000.0,115379000.0,14132319000.0,2962006000.0,10428173000.0,9640905000.0,2962006000.0,2962006000.0,11170313000.0,14132319000.0,2967334000.0,1529408000.0,-4558852000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,FY,,2012-09-30,2013-11-26 12:30:04+00:00,9492589000.0,3784619000.0,570210000.0,556193000.0,-32657000.0,,1066608000.0,,2255095000.0,,963081000.0,3523432000.0,1299877000.0,,1395931000.0,,5472010000.0,743684000.0,,,,72374000.0,662853000.0,239706000.0,116676000.0,325897000.0,,1270423000.0,,15442256000.0,2454842000.0,11058464000.0,11265586000.0,2454842000.0,2454842000.0,12987414000.0,15442256000.0,3640108000.0,1721828000.0,-1038019000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q3,,2012-06-30,2012-08-09 11:09:20+00:00,9170863000.0,3943347000.0,482240000.0,621528000.0,-43253000.0,,1655748000.0,,2223391000.0,,906014000.0,3586651000.0,1486574000.0,,1483726000.0,0.0,5447126000.0,865046000.0,,,,124201000.0,,,125473000.0,382788000.0,,1139608000.0,392246000.0,15747592000.0,2929715000.0,11170422000.0,10951363000.0,2929715000.0,2929715000.0,12817877000.0,15747592000.0,3712124000.0,1866514000.0,-390031000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q2,,2012-03-31,2012-05-10 13:04:47+00:00,9249766000.0,3868647000.0,412599000.0,590786000.0,-37362000.0,,2327094000.0,,2197125000.0,,860471000.0,3108418000.0,1394205000.0,,1489971000.0,0.0,5354338000.0,803419000.0,,,,53562000.0,,,129558000.0,293590000.0,,990989000.0,392164000.0,15645036000.0,2946475000.0,11603641000.0,10915000000.0,2946475000.0,2946475000.0,12698561000.0,15645036000.0,3237976000.0,1783561000.0,-204277000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2012.0,Q1,,2011-12-31,2012-02-07 10:05:17+00:00,9589019000.0,3724456000.0,418964000.0,584342000.0,-44381000.0,,2370335000.0,,2136375000.0,,846313000.0,3103011000.0,1377946000.0,,1481939000.0,0.0,5824358000.0,793604000.0,,,,36631000.0,,,125871000.0,290351000.0,,812605000.0,447081000.0,15978266000.0,2904599000.0,11955780000.0,11301377000.0,2904599000.0,2904599000.0,13073667000.0,15978266000.0,3228882000.0,1772290000.0,0.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,FY,,2013-09-30,2014-11-25 15:09:38+00:00,13335792000.0,6051920000.0,532564000.0,667858000.0,-35483000.0,,1231006000.0,,2363670000.0,,1002279000.0,3499713000.0,1471419000.0,,1396606000.0,,6981494000.0,803561000.0,,,,129231000.0,,,221713000.0,331652000.0,,1508414000.0,,18918638000.0,2319745000.0,14393651000.0,14870635000.0,2319745000.0,2319745000.0,16598893000.0,18918638000.0,3721426000.0,1728258000.0,-1516856000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q3,,2013-06-30,2013-08-07 14:26:13+00:00,11009224000.0,4585488000.0,441017000.0,639560000.0,-55097000.0,,1567585000.0,,2400910000.0,,991407000.0,3504803000.0,1416651000.0,,1396439000.0,,5895089000.0,777091000.0,,,,,0.0,0.0,158365000.0,323051000.0,90911000.0,1506102000.0,,16579332000.0,2418194000.0,12139073000.0,12441648000.0,2418194000.0,2418194000.0,14161138000.0,16579332000.0,3663168000.0,1719490000.0,-1433721000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q2,,2013-03-31,2013-05-09 10:50:21+00:00,10362227000.0,4180449000.0,463083000.0,621623000.0,-56244000.0,,1347297000.0,,2333200000.0,,1005103000.0,3512000000.0,1383860000.0,,1396272000.0,,5662556000.0,762237000.0,,,,72707000.0,461775000.0,212238000.0,112410000.0,326228000.0,,1386465000.0,,16111431000.0,2346280000.0,11724784000.0,12042651000.0,2346280000.0,2346280000.0,13765151000.0,16111431000.0,3624410000.0,1722500000.0,-1317141000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2013.0,Q1,,2012-12-31,2013-02-08 10:55:09+00:00,9879850000.0,4361266000.0,522968000.0,605222000.0,-33890000.0,,417404000.0,,2294084000.0,,981464000.0,3548935000.0,1405562000.0,,1396107000.0,,5965563000.0,800340000.0,,,,54318000.0,223648000.0,51455000.0,124058000.0,326453000.0,,1389439000.0,,15495532000.0,2337235000.0,11022199000.0,11435737000.0,2337235000.0,2337235000.0,13158297000.0,15495532000.0,3672993000.0,1722560000.0,-1312398000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,FY,,2014-09-30,2015-11-24 14:54:05+00:00,15592834000.0,6312883000.0,561863000.0,792847000.0,-52046000.0,,1808513000.0,,2751896000.0,,1095463000.0,3481744000.0,1692429000.0,,1995632000.0,,8593852000.0,899582000.0,,,241205000.0,,,,350652000.0,88287000.0,84957000.0,1570429000.0,,21532183000.0,1956899000.0,16800205000.0,17250160000.0,1956899000.0,1956899000.0,19575284000.0,21532183000.0,3832396000.0,2325124000.0,-2313380000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q3,,2014-06-30,2014-08-07 15:57:08+00:00,14809789000.0,6133228000.0,471074000.0,778422000.0,-39378000.0,,1261864000.0,,2567094000.0,,1058496000.0,3489315000.0,1660584000.0,,1995482000.0,,8421977000.0,882162000.0,,,,,,,367743000.0,309410000.0,74317000.0,1555538000.0,,20630606000.0,1986355000.0,15891386000.0,16339359000.0,1986355000.0,1986355000.0,18644251000.0,20630606000.0,3857058000.0,2304892000.0,-2096899000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q2,,2014-03-31,2014-05-07 10:54:51+00:00,14909626000.0,6506412000.0,587185000.0,738512000.0,-44514000.0,,696730000.0,,2361888000.0,,1003120000.0,3495145000.0,1589359000.0,,1396948000.0,,8493269000.0,850847000.0,,,,,,,255228000.0,318853000.0,63616000.0,1621479000.0,,20361247000.0,2145515000.0,15760027000.0,16499931000.0,2145515000.0,2145515000.0,18215732000.0,20361247000.0,3750373000.0,1715801000.0,-1793338000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q1,,2013-12-31,2014-02-07 14:15:13+00:00,13858659000.0,6214193000.0,533090000.0,703476000.0,-41076000.0,,347465000.0,,2329954000.0,,1014149000.0,3501341000.0,1527581000.0,,1396776000.0,,8602809000.0,824105000.0,,,,,,,242304000.0,322619000.0,63878000.0,1495432000.0,423000000.0,19796095000.0,2247802000.0,15228345000.0,15828898000.0,2247802000.0,2247802000.0,17548293000.0,19796095000.0,3743645000.0,1719395000.0,-1536508000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,FY,,2015-09-30,2016-11-22 15:31:09+00:00,20886439000.0,8222951000.0,691788000.0,950076000.0,-136333000.0,246177000.0,2167442000.0,,3739227000.0,,,4144391000.0,2142586000.0,1993119000.0,3493048000.0,,9755094000.0,1192510000.0,,,1944240000.0,,,,298474000.0,84904000.0,189001000.0,1164489000.0,0.0,27962982000.0,616386000.0,20334488000.0,21578227000.0,616386000.0,616386000.0,27346596000.0,27962982000.0,6435984000.0,5768369000.0,-4150997000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3,,2015-06-30,2015-08-06 16:09:12+00:00,19348994000.0,7596558000.0,633050000.0,895711000.0,-69006000.0,,2555183000.0,,3905557000.0,,1127877000.0,6115499000.0,1854398000.0,,3742781000.0,,9639961000.0,958687000.0,,,,,,,357284000.0,897808000.0,110332000.0,879201000.0,7370000.0,27333504000.0,1575624000.0,19902034000.0,21117291000.0,1575624000.0,1575624000.0,25757880000.0,27333504000.0,6472783000.0,4640589000.0,-3140128000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2,,2015-03-31,2015-05-08 16:14:20+00:00,18395154000.0,7560122000.0,649637000.0,856367000.0,-75585000.0,,2336979000.0,,3871119000.0,,1116910000.0,6122137000.0,1811925000.0,,3942517000.0,,9517312000.0,955558000.0,,,,,,,371012000.0,920852000.0,142410000.0,728973000.0,64205000.0,27005530000.0,1916255000.0,19556823000.0,20225906000.0,1916255000.0,1916255000.0,25089275000.0,27005530000.0,6493149000.0,4863369000.0,-2608252000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q1,,2014-12-31,2015-02-06 11:59:48+00:00,19031658000.0,7144031000.0,673510000.0,834650000.0,-60727000.0,,2298756000.0,,3105032000.0,,1099865000.0,3501051000.0,1741654000.0,,1995885000.0,,10628342000.0,907004000.0,,,,,,,352151000.0,335652000.0,73581000.0,1306457000.0,,24904916000.0,1768346000.0,20144710000.0,20805033000.0,1768346000.0,1768346000.0,23136570000.0,24904916000.0,3853202000.0,2331537000.0,-2582416000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,FY,,2016-09-30,2017-11-21 17:03:20+00:00,23926320000.0,9175876000.0,743839000.0,1086054000.0,-114308000.0,275991000.0,2741832000.0,,4335779000.0,,,5991497000.0,2616736000.0,2967849000.0,3576493000.0,,10723920000.0,1530682000.0,,,2214774000.0,,,,295626000.0,160470000.0,210219000.0,2303941000.0,610210000.0,33637501000.0,2129404000.0,22851847000.0,25280369000.0,2129404000.0,2129404000.0,31508097000.0,33637501000.0,9254972000.0,6227728000.0,-4396008000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3,,2016-06-30,2016-08-02 15:18:00+00:00,22692064000.0,8984533000.0,692011000.0,1054120000.0,-110978000.0,,1865202000.0,,4066494000.0,,,8986106000.0,2219783000.0,,3794036000.0,,10492561000.0,1165663000.0,,,2121331000.0,,,,305219000.0,122304000.0,114959000.0,2250868000.0,613180000.0,31914243000.0,1879317000.0,21457255000.0,23997255000.0,1879317000.0,1879317000.0,30034926000.0,31914243000.0,9291325000.0,6037671000.0,-4327067000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2,,2016-03-31,2016-05-05 14:32:44+00:00,22986172000.0,8766994000.0,665185000.0,1018126000.0,-102184000.0,,2525287000.0,,4082441000.0,,,9028488000.0,2112837000.0,,4368586000.0,,10644586000.0,1094711000.0,,,2041191000.0,,,,302088000.0,123506000.0,133201000.0,1974306000.0,119553000.0,32495355000.0,2191162000.0,22070068000.0,23770910000.0,2191162000.0,2191162000.0,30304193000.0,32495355000.0,9330576000.0,6533283000.0,-3763401000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q1,,2015-12-31,2016-02-04 14:54:29+00:00,22536323000.0,8380652000.0,592553000.0,983839000.0,-115814000.0,,978090000.0,,4262837000.0,,787053000.0,9052837000.0,2043340000.0,,4393317000.0,,10863974000.0,1059501000.0,,,932299000.0,,,,281789000.0,105826000.0,138959000.0,1440801000.0,108412000.0,30755802000.0,1300019000.0,20361675000.0,24024341000.0,1300019000.0,1300019000.0,29455783000.0,30755802000.0,9334626000.0,5431442000.0,-4287805000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,FY,,2017-09-30,2018-11-20 16:10:00+00:00,25404042000.0,10303324000.0,1402002000.0,1293260000.0,-95850000.0,351635000.0,2435115000.0,,4520441000.0,,,6044281000.0,3091205000.0,2833281000.0,3429934000.0,,11461428000.0,1797945000.0,0.0,84257000.0,2492612000.0,,,,337664000.0,75406000.0,103432000.0,2395218000.0,12121000.0,35316470000.0,2064461000.0,24303299000.0,26818165000.0,2064461000.0,2064461000.0,33252009000.0,35316470000.0,9215226000.0,6433844000.0,-4755348000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3,,2017-06-30,2017-08-03 15:10:01+00:00,24804544000.0,10553258000.0,942413000.0,1259184000.0,-112458000.0,352719000.0,1311467000.0,,4501340000.0,,,6042552000.0,3009098000.0,2871426000.0,3429074000.0,,11669529000.0,1749914000.0,,,2400467000.0,,,,312894000.0,167160000.0,142970000.0,2819907000.0,4119000.0,34654010000.0,2553514000.0,23677224000.0,25751076000.0,2553514000.0,2553514000.0,32100496000.0,34654010000.0,9226872000.0,6349420000.0,-4655275000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2,,2017-03-31,2017-05-04 14:34:44+00:00,24276019000.0,9583520000.0,639560000.0,1193672000.0,-123490000.0,361384000.0,2404433000.0,,4458056000.0,,,5987729000.0,2895732000.0,2888920000.0,3478214000.0,,11335816000.0,1702060000.0,,,2332051000.0,,,,324383000.0,164646000.0,170152000.0,2849630000.0,615847000.0,34397013000.0,2529292000.0,23493921000.0,25531426000.0,2529292000.0,2529292000.0,31867721000.0,34397013000.0,9201032000.0,6336295000.0,-4654904000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q1,,2016-12-31,2017-01-31 15:55:31+00:00,24172341000.0,9696200000.0,762437000.0,1137467000.0,-141851000.0,344231000.0,1791134000.0,,4395201000.0,,,5987106000.0,2768208000.0,2927193000.0,3527353000.0,,11414771000.0,1630741000.0,,,2222866000.0,,,,295476000.0,165507000.0,176651000.0,2518081000.0,607980000.0,33919272000.0,2116557000.0,23078756000.0,25542758000.0,2116557000.0,2116557000.0,31802715000.0,33919272000.0,9209775000.0,6259957000.0,-4654874000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,FY,,2018-09-30,2019-11-19 17:11:19+00:00,26836873000.0,11314226000.0,881157000.0,1515484000.0,-79253000.0,352296000.0,2492516000.0,0.0,4718309000.0,,,6664272000.0,3407908000.0,2947828000.0,4158532000.0,,11918508000.0,1892424000.0,117137000.0,299600000.0,1829410000.0,0.0,,,270942000.0,110352000.0,169122000.0,3720582000.0,151657000.0,37669838000.0,2932824000.0,25894372000.0,27869687000.0,2932824000.0,3049961000.0,34619877000.0,37669838000.0,9883042000.0,6750190000.0,-5426814000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3,,2018-06-30,2018-08-02 14:19:26+00:00,26449542000.0,11764614000.0,1454537000.0,1484506000.0,-82020000.0,371650000.0,2388928000.0,,4698795000.0,,,6712729000.0,3387863000.0,3000912000.0,4198112000.0,,12074347000.0,1903357000.0,178111000.0,369789000.0,1877480000.0,,,,288193000.0,116958000.0,176512000.0,3569371000.0,195592000.0,38309592000.0,3097821000.0,26404401000.0,28099671000.0,3097821000.0,3275932000.0,35033660000.0,38309592000.0,10001834000.0,6933989000.0,-5088325000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2,,2018-03-31,2018-05-02 15:40:32+00:00,26403594000.0,11265014000.0,1437916000.0,1432452000.0,-43506000.0,362520000.0,2091359000.0,,4677126000.0,,,6697566000.0,3372606000.0,3062323000.0,4277501000.0,,12867481000.0,1940154000.0,176046000.0,367797000.0,1808082000.0,,,,298478000.0,121832000.0,173357000.0,3376993000.0,252894000.0,38395732000.0,3187550000.0,26397211000.0,28094404000.0,3187550000.0,3363596000.0,35032136000.0,38395732000.0,10058367000.0,6937732000.0,-4823063000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q1,,2017-12-31,2018-02-06 14:20:17+00:00,25346694000.0,10127783000.0,1373536000.0,1361081000.0,-96338000.0,350502000.0,3037747000.0,,4582623000.0,,,6076110000.0,3190198000.0,2825035000.0,4266757000.0,,12020660000.0,1829117000.0,,391107000.0,1659619000.0,,,,334816000.0,78652000.0,110242000.0,3173516000.0,20061000.0,36361510000.0,2874582000.0,25296432000.0,26740291000.0,2874582000.0,2874582000.0,33486928000.0,36361510000.0,9235961000.0,6746637000.0,-4785219000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,FY,,2019-09-30,2020-05-07 15:03:53+00:00,28385074000.0,12386879000.0,1057208000.0,,-111965000.0,,3374194000.0,0.0,4852995000.0,5859000.0,,6705507000.0,,2294836000.0,4033880000.0,,11060254000.0,1770516000.0,114289000.0,284075000.0,1860195000.0,1147483000.0,,,269067000.0,419330000.0,157385000.0,4235491000.0,139012000.0,39171980000.0,2878917000.0,28132054000.0,29581294000.0,2878917000.0,2993206000.0,36178774000.0,39171980000.0,9269410000.0,6597480000.0,-6097604000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3,,2019-06-30,2019-08-01 14:24:51+00:00,27807403000.0,11989030000.0,815331000.0,1557531000.0,-86883000.0,,2999559000.0,,4821182000.0,,,6706506000.0,3324957000.0,2330457000.0,4018565000.0,,11247776000.0,1767426000.0,117775000.0,276708000.0,1871549000.0,1001632000.0,,,272371000.0,415648000.0,163781000.0,4186782000.0,166137000.0,38478538000.0,2989422000.0,27401778000.0,28788871000.0,2989422000.0,3107197000.0,35371341000.0,38478538000.0,9309334000.0,6582470000.0,-5931659000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2,,2019-03-31,2019-05-02 14:18:36+00:00,28189390000.0,12222271000.0,739536000.0,1526082000.0,-85142000.0,350400000.0,2875750000.0,,4793353000.0,,,6699681000.0,3384949000.0,2355997000.0,4009500000.0,,11373730000.0,1858867000.0,117116000.0,273662000.0,1857201000.0,977860000.0,,,273582000.0,69317000.0,172572000.0,3969459000.0,282973000.0,38810310000.0,2921215000.0,27622183000.0,29211899000.0,2921215000.0,3038331000.0,35771979000.0,38810310000.0,9329260000.0,6560080000.0,-5756455000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q1,,2018-12-31,2019-01-31 16:17:49+00:00,28336293000.0,11979382000.0,859168000.0,1596115000.0,-92883000.0,351183000.0,2540156000.0,,4772437000.0,,,6697547000.0,3493058000.0,2924698000.0,4165400000.0,,11800185000.0,1896943000.0,116280000.0,269906000.0,1879532000.0,973837000.0,,,272428000.0,85332000.0,182647000.0,4027217000.0,156276000.0,39267823000.0,3048453000.0,27476207000.0,29351737000.0,3048453000.0,3164733000.0,36103090000.0,39267823000.0,9894673000.0,6751353000.0,-5658318000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q2,,2020-03-31,2020-05-07 15:03:53+00:00,30719987000.0,14210170000.0,868996000.0,,-132808000.0,,3691938000.0,0.0,4974977000.0,699494000.0,,6704133000.0,,1935448000.0,3622387000.0,,11102566000.0,1421768000.0,114523000.0,279403000.0,1843910000.0,1301108000.0,,,800263000.0,479659000.0,175374000.0,5248005000.0,522807000.0,42042262000.0,3590590000.0,31180650000.0,32111790000.0,3590590000.0,3705113000.0,38337149000.0,42042262000.0,9439844000.0,6225359000.0,-6499584000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q1,,2019-12-31,2020-01-30 16:14:47+00:00,29181860000.0,12568816000.0,916107000.0,,-87731000.0,,3232604000.0,0.0,4904151000.0,,,6707764000.0,,2138398000.0,3636114000.0,,11686466000.0,1442383000.0,114455000.0,289047000.0,1895453000.0,1277714000.0,,,773377000.0,496587000.0,189216000.0,4375181000.0,532489000.0,40016738000.0,2954626000.0,28954816000.0,30630456000.0,2954626000.0,3069081000.0,36947657000.0,40016738000.0,9619539000.0,6317201000.0,-6236975000.0
