company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 06:06:09+00:00,-953000000.0,685000000.0,,50000000.0,-885000000.0,299000000.0,3012000000.0,458000000.0,-2472000000.0,528000000.0,7000000.0,1359000000.0,137000000.0,465000000.0,-1113000000.0,665000000.0,67000000.0,-1485000000.0,-580000000.0,-905000000.0,1308000000.0,-366000000.0,184000000.0,,-451000000.0,-258000000.0,-1669000000.0,-2036000000.0,,224000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2008.0,Q4,2008-10-01,2008-12-31,,,190000000.0,,-30000000.0,-226000000.0,2000000.0,2332000000.0,-88000000.0,-529000000.0,229000000.0,-1000000.0,,1000000.0,-89000000.0,-529000000.0,230000000.0,-418000000.0,42000000.0,59000000.0,-17000000.0,206000000.0,,-62000000.0,,-188000000.0,1000000.0,-520000000.0,-2234000000.0,,,52000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2008.0,FY,2008-01-01,2008-12-31,2011-02-23 20:54:35+00:00,-325000000.0,738000000.0,,-54000000.0,-942000000.0,29000000.0,5152000000.0,127000000.0,-2146000000.0,1397000000.0,-4000000.0,-11000000.0,-104000000.0,123000000.0,-2157000000.0,1293000000.0,-795000000.0,1160000000.0,1160000000.0,,441000000.0,,-36000000.0,,-571000000.0,-17000000.0,-1870000000.0,-4483000000.0,,50000000.0,52000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2008.0,Q3,2008-07-01,2008-09-30,,,186000000.0,,-20000000.0,-249000000.0,3000000.0,1790000000.0,24000000.0,-383000000.0,197000000.0,-1000000.0,-1000000.0,2000000.0,23000000.0,-384000000.0,199000000.0,-182000000.0,222000000.0,215000000.0,7000000.0,45000000.0,,42000000.0,,-145000000.0,-1000000.0,-457000000.0,-1624000000.0,,33000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-28 17:51:58+00:00,-325000000.0,548000000.0,,-24000000.0,-716000000.0,27000000.0,2820000000.0,215000000.0,-1617000000.0,1168000000.0,-3000000.0,-11000000.0,-105000000.0,212000000.0,-1628000000.0,1063000000.0,-377000000.0,1118000000.0,1101000000.0,17000000.0,235000000.0,,26000000.0,,-383000000.0,-18000000.0,-1350000000.0,-2249000000.0,,50000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-22 19:17:21+00:00,-325000000.0,362000000.0,,-4000000.0,-467000000.0,24000000.0,1030000000.0,191000000.0,-1234000000.0,971000000.0,-2000000.0,-10000000.0,-107000000.0,189000000.0,-1244000000.0,864000000.0,-195000000.0,896000000.0,886000000.0,10000000.0,190000000.0,,-16000000.0,,-238000000.0,-17000000.0,-893000000.0,-625000000.0,,17000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2009.0,Q4,2009-10-01,2009-12-31,,766000000.0,-566000000.0,,-39000000.0,20000000.0,-1248000000.0,-4307000000.0,-2689000000.0,2088000000.0,-1946000000.0,2000000.0,,-3000000.0,-2687000000.0,2088000000.0,-1949000000.0,-2587000000.0,-1228000000.0,-1228000000.0,,-172000000.0,,11000000.0,,262000000.0,,1314000000.0,2604000000.0,,,-3000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2009.0,Q3TTM,2008-10-01,2009-09-30,,-766000000.0,756000000.0,,9000000.0,-246000000.0,1250000000.0,6639000000.0,2601000000.0,-2617000000.0,2175000000.0,-3000000.0,,4000000.0,2598000000.0,-2617000000.0,2179000000.0,2169000000.0,1270000000.0,1287000000.0,-17000000.0,378000000.0,,-73000000.0,,-450000000.0,1000000.0,-1834000000.0,-4838000000.0,,,55000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2009.0,Q3,2009-07-01,2009-09-30,,-6000000.0,199000000.0,,18000000.0,171000000.0,1000000.0,2808000000.0,1821000000.0,-416000000.0,1060000000.0,,,-5000000.0,1821000000.0,-416000000.0,1055000000.0,2478000000.0,645000000.0,645000000.0,,45000000.0,,-7000000.0,,-52000000.0,,-404000000.0,-936000000.0,,,1000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-01 19:54:49+00:00,-766000000.0,566000000.0,,39000000.0,-20000000.0,1248000000.0,4307000000.0,2689000000.0,-2088000000.0,1946000000.0,-2000000.0,,3000000.0,2687000000.0,-2088000000.0,1949000000.0,2587000000.0,1228000000.0,1228000000.0,,172000000.0,,-11000000.0,,-262000000.0,0.0,-1314000000.0,-2604000000.0,,,3000000.0
