company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2014.0,Q1,,2014-03-31,2014-04-25 06:09:41+00:00,463000000.0,525000000.0,-205000000.0,,,1475000000.0,0.0,9256000000.0,239000000.0,27000000.0,247000000.0,,6146000000.0,393000000.0,1574000000.0,14138000000.0,2862000000.0,1416000000.0,696000000.0,333000000.0,1351000000.0,1532000000.0,,,3604000000.0,1858000000.0,,,,968000000.0,615000000.0,83000000.0,24798000000.0,10019000000.0,5247000000.0,2884000000.0,10019000000.0,12881000000.0,11917000000.0,24798000000.0,5413000000.0,9033000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2015.0,FY,,2015-12-31,2017-02-21 17:29:57+00:00,315000000.0,215000000.0,-334000000.0,1555000000.0,,2363000000.0,,10274000000.0,,38000000.0,278000000.0,,5854000000.0,402000000.0,1343000000.0,13210000000.0,2942000000.0,1712000000.0,538000000.0,409000000.0,83000000.0,487000000.0,960000000.0,289000000.0,2341000000.0,310000000.0,2482000000.0,756000000.0,,1410000000.0,9000000.0,19000000.0,25130000000.0,11350000000.0,4983000000.0,1416000000.0,11350000000.0,14292000000.0,10838000000.0,25130000000.0,6937000000.0,9422000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2015.0,Q3,,2015-09-30,2015-10-28 17:46:11+00:00,435000000.0,349000000.0,-389000000.0,,,2964000000.0,0.0,10255000000.0,193000000.0,119000000.0,254000000.0,,6085000000.0,378000000.0,1548000000.0,14335000000.0,3025000000.0,1704000000.0,763000000.0,419000000.0,116000000.0,617000000.0,,,3942000000.0,2027000000.0,,,,1678000000.0,266000000.0,25000000.0,25554000000.0,11544000000.0,5195000000.0,1691000000.0,11544000000.0,14569000000.0,10985000000.0,25554000000.0,6024000000.0,9294000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2015.0,Q2,,2015-06-30,2015-07-22 18:06:14+00:00,397000000.0,555000000.0,-440000000.0,,,3308000000.0,0.0,10237000000.0,212000000.0,158000000.0,227000000.0,,6140000000.0,249000000.0,1539000000.0,13646000000.0,2997000000.0,1777000000.0,759000000.0,452000000.0,909000000.0,1331000000.0,,,3733000000.0,1986000000.0,,,,1474000000.0,243000000.0,33000000.0,25961000000.0,11271000000.0,6556000000.0,2356000000.0,11271000000.0,14268000000.0,11693000000.0,25961000000.0,5759000000.0,9337000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2015.0,Q1,,2015-03-31,2015-04-23 21:41:11+00:00,376000000.0,416000000.0,-492000000.0,,,2598000000.0,0.0,9541000000.0,223000000.0,164000000.0,208000000.0,,6221000000.0,272000000.0,1437000000.0,13612000000.0,2901000000.0,1828000000.0,707000000.0,498000000.0,1438000000.0,1855000000.0,,,3739000000.0,1979000000.0,,,,1413000000.0,231000000.0,39000000.0,25602000000.0,10462000000.0,6151000000.0,2834000000.0,10462000000.0,13363000000.0,12239000000.0,25602000000.0,5839000000.0,9405000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2016.0,FY,,2016-12-31,2018-02-22 07:37:20+00:00,320000000.0,343000000.0,-334000000.0,2029000000.0,,2756000000.0,,10339000000.0,,153000000.0,304000000.0,,4049000000.0,207000000.0,1380000000.0,12485000000.0,1153000000.0,1331000000.0,592000000.0,411000000.0,142000000.0,407000000.0,,,2331000000.0,326000000.0,,,,716000000.0,566000000.0,56000000.0,21031000000.0,10721000000.0,4677000000.0,1750000000.0,10721000000.0,11874000000.0,9157000000.0,21031000000.0,3869000000.0,7407000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2016.0,Q3,,2016-09-30,2016-10-26 17:13:33+00:00,304000000.0,293000000.0,-302000000.0,1587000000.0,,2099000000.0,,10318000000.0,,97000000.0,241000000.0,,4552000000.0,239000000.0,1394000000.0,13170000000.0,3007000000.0,1295000000.0,563000000.0,378000000.0,123000000.0,456000000.0,3124000000.0,874000000.0,2264000000.0,356000000.0,,,,1086000000.0,564000000.0,80000000.0,24081000000.0,11102000000.0,7113000000.0,2536000000.0,11102000000.0,14109000000.0,9972000000.0,24081000000.0,3798000000.0,7436000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2016.0,Q2,,2016-06-30,2016-07-20 17:07:23+00:00,348000000.0,509000000.0,-341000000.0,1835000000.0,,2902000000.0,,10306000000.0,,126000000.0,211000000.0,,5375000000.0,237000000.0,1681000000.0,14234000000.0,2960000000.0,1264000000.0,926000000.0,463000000.0,156000000.0,479000000.0,,,3674000000.0,361000000.0,,,,1458000000.0,196000000.0,46000000.0,24703000000.0,11423000000.0,5294000000.0,1360000000.0,11423000000.0,14383000000.0,10320000000.0,24703000000.0,5175000000.0,8960000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2016.0,Q1,,2016-03-31,2016-04-20 17:15:03+00:00,367000000.0,495000000.0,-386000000.0,1821000000.0,,2461000000.0,,10286000000.0,,75000000.0,196000000.0,,5369000000.0,240000000.0,1574000000.0,14284000000.0,2904000000.0,1533000000.0,865000000.0,454000000.0,223000000.0,485000000.0,,,3716000000.0,333000000.0,,,,1449000000.0,335000000.0,27000000.0,24553000000.0,11349000000.0,4780000000.0,1458000000.0,11349000000.0,14253000000.0,10300000000.0,24553000000.0,5489000000.0,8842000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2017.0,FY,,2017-12-31,2019-02-21 07:08:32+00:00,375000000.0,237000000.0,-292000000.0,2345000000.0,21000000.0,3259000000.0,,10447000000.0,,248000000.0,309000000.0,,4040000000.0,280000000.0,1355000000.0,12338000000.0,984000000.0,549000000.0,595000000.0,386000000.0,153000000.0,462000000.0,,,2413000000.0,342000000.0,,,,410000000.0,4000000.0,62000000.0,20646000000.0,10535000000.0,5066000000.0,1398000000.0,10535000000.0,11519000000.0,9127000000.0,20646000000.0,3242000000.0,7729000000.0,-30000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2017.0,Q3,,2017-09-30,2017-10-26 07:32:01+00:00,315000000.0,247000000.0,-292000000.0,2066000000.0,,2969000000.0,,10379000000.0,,195000000.0,258000000.0,,4046000000.0,292000000.0,1406000000.0,12173000000.0,1093000000.0,1288000000.0,606000000.0,380000000.0,110000000.0,378000000.0,,,2275000000.0,357000000.0,,,,1051000000.0,4000000.0,76000000.0,20836000000.0,11138000000.0,4808000000.0,1150000000.0,11138000000.0,12231000000.0,8605000000.0,20836000000.0,3855000000.0,7455000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2017.0,Q2,,2017-06-30,2017-07-25 08:17:08+00:00,304000000.0,337000000.0,-318000000.0,2060000000.0,,3105000000.0,,10361000000.0,,127000000.0,223000000.0,,4046000000.0,306000000.0,1486000000.0,12262000000.0,1112000000.0,1245000000.0,614000000.0,434000000.0,109000000.0,341000000.0,,,2231000000.0,376000000.0,,,,885000000.0,577000000.0,61000000.0,21142000000.0,10928000000.0,5098000000.0,1572000000.0,10928000000.0,12040000000.0,9102000000.0,21142000000.0,3782000000.0,7530000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2017.0,Q1,,2017-03-31,2017-04-24 16:51:32+00:00,305000000.0,285000000.0,-322000000.0,2044000000.0,,2919000000.0,,10342000000.0,,162000000.0,194000000.0,,4049000000.0,208000000.0,1438000000.0,12378000000.0,1161000000.0,1285000000.0,607000000.0,427000000.0,145000000.0,332000000.0,,,2260000000.0,361000000.0,,,,735000000.0,572000000.0,51000000.0,20969000000.0,10755000000.0,4838000000.0,1565000000.0,10755000000.0,11916000000.0,9053000000.0,20969000000.0,3753000000.0,7488000000.0,
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2018.0,FY,,2018-12-31,2020-02-20 07:08:38+00:00,303000000.0,254000000.0,-284000000.0,2481000000.0,190000000.0,3397000000.0,,10473000000.0,,71000000.0,305000000.0,58000000.0,3418000000.0,271000000.0,1327000000.0,12258000000.0,963000000.0,401000000.0,612000000.0,401000000.0,251000000.0,455000000.0,,,2450000000.0,314000000.0,,,47000000.0,383000000.0,653000000.0,48000000.0,20715000000.0,10502000000.0,5277000000.0,1787000000.0,10502000000.0,11465000000.0,9203000000.0,20715000000.0,3180000000.0,7416000000.0,-70000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2018.0,Q3,,2018-09-30,2018-10-25 07:05:25+00:00,293000000.0,272000000.0,-150000000.0,2385000000.0,127000000.0,3068000000.0,,10455000000.0,,43000000.0,275000000.0,,4043000000.0,331000000.0,1381000000.0,12209000000.0,977000000.0,600000000.0,614000000.0,368000000.0,156000000.0,420000000.0,,,2484000000.0,348000000.0,,,49000000.0,361000000.0,20000000.0,58000000.0,20559000000.0,10597000000.0,4935000000.0,1051000000.0,10597000000.0,11574000000.0,8936000000.0,20559000000.0,3415000000.0,7885000000.0,-69000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2018.0,Q2,,2018-06-30,2018-07-26 07:01:17+00:00,360000000.0,234000000.0,-162000000.0,2369000000.0,66000000.0,3127000000.0,,10452000000.0,,71000000.0,240000000.0,,4042000000.0,353000000.0,1408000000.0,12351000000.0,972000000.0,537000000.0,589000000.0,392000000.0,142000000.0,396000000.0,,,2447000000.0,284000000.0,,,48000000.0,592000000.0,13000000.0,56000000.0,20655000000.0,10813000000.0,4967000000.0,1080000000.0,10813000000.0,11785000000.0,8822000000.0,20655000000.0,3337000000.0,7742000000.0,-69000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2018.0,Q1,,2018-03-31,2018-04-26 07:00:35+00:00,331000000.0,330000000.0,-169000000.0,2358000000.0,,3111000000.0,,10433000000.0,,216000000.0,220000000.0,,4088000000.0,273000000.0,1297000000.0,12311000000.0,980000000.0,500000000.0,596000000.0,394000000.0,141000000.0,407000000.0,,,2461000000.0,311000000.0,,,,380000000.0,7000000.0,59000000.0,20483000000.0,10575000000.0,4938000000.0,1181000000.0,10575000000.0,11555000000.0,8928000000.0,20483000000.0,3234000000.0,7747000000.0,-69000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2019.0,FY,,2019-12-31,2020-05-05 06:40:09+00:00,539000000.0,373000000.0,-265000000.0,3464000000.0,596000000.0,2243000000.0,,19514000000.0,,162000000.0,361000000.0,2674000000.0,6138000000.0,3199000000.0,1826000000.0,25276000000.0,950000000.0,549000000.0,2407000000.0,448000000.0,570000000.0,980000000.0,1023000000.0,343000000.0,2004000000.0,2119000000.0,,,47000000.0,2291000000.0,0.0,237000000.0,39974000000.0,21420000000.0,6272000000.0,2385000000.0,21420000000.0,22370000000.0,17557000000.0,39974000000.0,8426000000.0,15172000000.0,-120000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2019.0,Q3,,2019-09-30,2019-11-05 08:08:09+00:00,532000000.0,383000000.0,-265000000.0,3441000000.0,600000000.0,2712000000.0,,19777000000.0,,132000000.0,356000000.0,3078000000.0,6139000000.0,3295000000.0,1862000000.0,26197000000.0,1005000000.0,440000000.0,2965000000.0,454000000.0,584000000.0,965000000.0,,,2055000000.0,2069000000.0,,,49000000.0,2036000000.0,626000000.0,157000000.0,40763000000.0,21430000000.0,5698000000.0,2611000000.0,21430000000.0,22435000000.0,18279000000.0,40763000000.0,8868000000.0,15668000000.0,-118000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2019.0,Q2,,2019-06-30,2019-07-25 07:04:26+00:00,460000000.0,330000000.0,-257000000.0,3170000000.0,582000000.0,1827000000.0,,19751000000.0,,122000000.0,342000000.0,2156000000.0,5475000000.0,3710000000.0,1919000000.0,23377000000.0,971000000.0,525000000.0,2458000000.0,432000000.0,538000000.0,988000000.0,,,2581000000.0,1959000000.0,,,48000000.0,-25000000.0,626000000.0,24000000.0,36987000000.0,19354000000.0,4638000000.0,2538000000.0,19354000000.0,20325000000.0,16614000000.0,36987000000.0,8972000000.0,14076000000.0,-115000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2019.0,Q1,,2019-03-31,2019-04-25 07:03:25+00:00,287000000.0,289000000.0,-269000000.0,2499000000.0,268000000.0,3545000000.0,,10492000000.0,,96000000.0,230000000.0,,3420000000.0,336000000.0,1373000000.0,12264000000.0,972000000.0,378000000.0,614000000.0,415000000.0,134000000.0,576000000.0,,,2505000000.0,330000000.0,,,48000000.0,385000000.0,626000000.0,56000000.0,20880000000.0,10499000000.0,5397000000.0,1815000000.0,10499000000.0,11471000000.0,9361000000.0,20880000000.0,3219000000.0,7546000000.0,-109000000.0
Newmont Mining Corp,NEM,549300VSP3RIX7FGDZ51,1164727,2020.0,Q1,,2020-03-31,2020-05-05 06:40:09+00:00,509000000.0,220000000.0,-252000000.0,3521000000.0,531000000.0,3709000000.0,,19368000000.0,,171000000.0,251000000.0,2763000000.0,6030000000.0,2890000000.0,1857000000.0,24952000000.0,929000000.0,517000000.0,2297000000.0,437000000.0,494000000.0,935000000.0,0.0,0.0,2122000000.0,2151000000.0,,,45000000.0,2846000000.0,86000000.0,175000000.0,39699000000.0,21806000000.0,6455000000.0,1952000000.0,21806000000.0,22735000000.0,16919000000.0,39699000000.0,8292000000.0,14967000000.0,-156000000.0
