company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Linear Technology Corp,LLTC,,791907,2013.0,Q3,,2013-03-31,2013-05-08 19:28:58+00:00,12069000.0,143047000.0,24988000.0,623102000.0,-131000.0,194195000.0,0.0,1713597000.0,41797000.0,43416000.0,4490000.0,53092000.0,16535000.0,918417000.0,821259000.0,86559000.0,295315000.0,125983000.0,,2055000.0,39584000.0,32296000.0,-762997000.0,,1260313000.0,2073731000.0,950469000.0,1759826000.0,136436000.0,950469000.0,950469000.0,1123262000.0,2073731000.0,18590000.0,986826000.0,0.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2,,2012-12-30,2013-02-06 18:16:27+00:00,11857000.0,145174000.0,24379000.0,611167000.0,407000.0,107521000.0,0.0,1641590000.0,42291000.0,36840000.0,7866000.0,76540000.0,17085000.0,914687000.0,815965000.0,85166000.0,303520000.0,106455000.0,,3473000.0,45294000.0,32494000.0,-849490000.0,,1191881000.0,1923154000.0,792507000.0,1599076000.0,162933000.0,792507000.0,792507000.0,1130647000.0,1923154000.0,20558000.0,967714000.0,0.0
Linear Technology Corp,LLTC,,791907,2013.0,Q1,,2012-09-30,2012-11-07 18:12:31+00:00,10929000.0,152423000.0,44577000.0,598823000.0,472000.0,195310000.0,0.0,1612585000.0,42407000.0,36269000.0,43698000.0,58768000.0,17635000.0,910044000.0,810746000.0,81700000.0,311221000.0,100638000.0,,5362000.0,42743000.0,33629000.0,-809363000.0,,1124651000.0,1958200000.0,803694000.0,1623982000.0,200379000.0,803694000.0,803694000.0,1154506000.0,1958200000.0,22997000.0,954127000.0,0.0
Linear Technology Corp,LLTC,,791907,2014.0,FY,,2014-06-29,2015-08-19 14:54:51+00:00,28221000.0,173340000.0,11218000.0,676665000.0,355000.0,157323000.0,0.0,1948006000.0,45619000.0,46294000.0,41731000.0,88326000.0,13785000.0,953745000.0,,91310000.0,277080000.0,67999000.0,,,41095000.0,40982000.0,-616992000.0,,855464000.0,1655578000.0,1331369000.0,1364713000.0,215115000.0,1331369000.0,1331369000.0,324209000.0,1655578000.0,13785000.0,109094000.0,0.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3,,2014-03-30,2014-05-08 17:59:58+00:00,18353000.0,182032000.0,21759000.0,665664000.0,-112000.0,806369000.0,0.0,1874616000.0,43194000.0,,42202000.0,59534000.0,14335000.0,934012000.0,,87675000.0,268348000.0,63221000.0,,,41273000.0,41291000.0,-650833000.0,843202000.0,956359000.0,2356409000.0,1223671000.0,2073726000.0,1028244000.0,1223671000.0,1223671000.0,1132738000.0,2356409000.0,14335000.0,104494000.0,0.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2,,2013-12-29,2014-02-06 19:33:36+00:00,13533000.0,138526000.0,14883000.0,653869000.0,8000.0,413123000.0,0.0,1825839000.0,42452000.0,,39655000.0,81742000.0,14885000.0,925705000.0,,87795000.0,271836000.0,57094000.0,,,46482000.0,40866000.0,-687789000.0,837599000.0,1304467000.0,2271498000.0,1138058000.0,1984777000.0,1029864000.0,1138058000.0,1138058000.0,1133440000.0,2271498000.0,14885000.0,103576000.0,0.0
Linear Technology Corp,LLTC,,791907,2014.0,Q1,,2013-09-29,2013-11-07 13:17:02+00:00,13238000.0,182186000.0,21164000.0,643350000.0,53000.0,274966000.0,0.0,1773024000.0,42245000.0,,75549000.0,60267000.0,15435000.0,923419000.0,,86996000.0,280069000.0,49797000.0,,,43163000.0,35770000.0,-720672000.0,832075000.0,1314481000.0,2189903000.0,1052405000.0,1894399000.0,1044538000.0,1052405000.0,1052405000.0,1137498000.0,2189903000.0,15435000.0,92960000.0,0.0
Linear Technology Corp,LLTC,,791907,2015.0,FY,,2015-06-28,2016-08-25 13:00:49+00:00,17608000.0,179264000.0,14130000.0,722518000.0,561000.0,195679000.0,0.0,2052490000.0,46860000.0,48493000.0,5822000.0,98498000.0,11585000.0,1010260000.0,,99861000.0,287742000.0,85612000.0,,,37622000.0,54412000.0,-475124000.0,,1007043000.0,1884079000.0,1577927000.0,1584752000.0,182918000.0,1577927000.0,1577927000.0,306152000.0,1884079000.0,11585000.0,123234000.0,0.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3,,2015-03-29,2015-05-05 17:34:48+00:00,19408000.0,159964000.0,13509000.0,711036000.0,799000.0,206067000.0,0.0,2018654000.0,47560000.0,44185000.0,16449000.0,68522000.0,12135000.0,1003569000.0,,102640000.0,292533000.0,83579000.0,,,36229000.0,49945000.0,-508023000.0,,929217000.0,1796686000.0,1511430000.0,1492018000.0,165448000.0,1511430000.0,1511430000.0,285256000.0,1796686000.0,12135000.0,119808000.0,0.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2,,2014-12-28,2015-02-05 18:27:55+00:00,20017000.0,148584000.0,10813000.0,700330000.0,-258000.0,136289000.0,0.0,1989563000.0,47083000.0,47492000.0,2855000.0,89022000.0,12685000.0,994859000.0,,100141000.0,294529000.0,74136000.0,,,46130000.0,52251000.0,-550813000.0,,936577000.0,1728548000.0,1438492000.0,1421334000.0,169790000.0,1438492000.0,1438492000.0,290056000.0,1728548000.0,12685000.0,120266000.0,0.0
Linear Technology Corp,LLTC,,791907,2015.0,Q1,,2014-09-28,2014-11-05 18:40:00+00:00,27037000.0,175494000.0,13227000.0,689080000.0,158000.0,146056000.0,0.0,1964206000.0,46705000.0,46446000.0,45237000.0,66942000.0,13235000.0,980413000.0,,97642000.0,291333000.0,68250000.0,,,41587000.0,40470000.0,-581086000.0,,881587000.0,1692263000.0,1383278000.0,1387695000.0,199148000.0,1383278000.0,1383278000.0,308985000.0,1692263000.0,13235000.0,109837000.0,0.0
Linear Technology Corp,LLTC,,791907,2016.0,FY,,2016-07-03,2017-01-31 12:26:13+00:00,17465000.0,157460000.0,17271000.0,768653000.0,1235000.0,263682000.0,0.0,2137150000.0,48701000.0,,3342000.0,93187000.0,9385000.0,1054519000.0,,97251000.0,285866000.0,68388000.0,,,42452000.0,51744000.0,-379210000.0,,1184593000.0,2049981000.0,1759175000.0,1754730000.0,179966000.0,1759175000.0,1759175000.0,290806000.0,2049981000.0,9385000.0,110840000.0,0.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3,,2016-04-03,2016-05-05 13:04:30+00:00,22216000.0,152891000.0,15870000.0,757352000.0,706000.0,249470000.0,0.0,2109314000.0,48410000.0,38908000.0,15585000.0,72428000.0,9935000.0,1042411000.0,,94213000.0,285059000.0,104706000.0,,,42342000.0,60827000.0,-426697000.0,,1113577000.0,2004880000.0,1683323000.0,1709886000.0,174509000.0,1683323000.0,1683323000.0,321557000.0,2004880000.0,9935000.0,147048000.0,0.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2,,2016-01-03,2016-02-11 12:27:26+00:00,13867000.0,145046000.0,16592000.0,745484000.0,-474000.0,178110000.0,0.0,2096288000.0,48087000.0,49851000.0,1569000.0,87202000.0,10485000.0,1029411000.0,,94079000.0,283927000.0,91562000.0,,,43242000.0,55604000.0,-451239000.0,,1129594000.0,1946696000.0,1644575000.0,1652284000.0,167317000.0,1644575000.0,1644575000.0,302121000.0,1946696000.0,10485000.0,134804000.0,0.0
Linear Technology Corp,LLTC,,791907,2016.0,Q1,,2015-09-27,2015-11-05 13:31:17+00:00,13920000.0,153672000.0,15247000.0,734329000.0,999000.0,217468000.0,0.0,2065395000.0,47228000.0,48336000.0,39843000.0,69058000.0,11035000.0,1019533000.0,,96138000.0,285204000.0,87185000.0,,,39157000.0,57587000.0,-481067000.0,,1027525000.0,1896965000.0,1585327000.0,1600726000.0,185296000.0,1585327000.0,1585327000.0,311638000.0,1896965000.0,11035000.0,126342000.0,0.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2,,2017-01-01,2017-01-31 12:26:13+00:00,17197000.0,145135000.0,14334000.0,787051000.0,-198000.0,330006000.0,0.0,2192469000.0,49489000.0,,6800000.0,111797000.0,8285000.0,1068200000.0,,98548000.0,281149000.0,67818000.0,,,46234000.0,48539000.0,-314459000.0,,1279819000.0,2191481000.0,1877812000.0,1902047000.0,199617000.0,1877812000.0,1877812000.0,313669000.0,2191481000.0,8285000.0,114052000.0,0.0
Linear Technology Corp,LLTC,,791907,2017.0,Q1,,2016-10-02,2016-11-09 15:03:51+00:00,17019000.0,162434000.0,16706000.0,776628000.0,620000.0,217135000.0,0.0,2159864000.0,48759000.0,,36488000.0,85334000.0,8835000.0,1058199000.0,,98073000.0,281571000.0,68129000.0,,,44360000.0,53337000.0,-351883000.0,,1304011000.0,2125396000.0,1808601000.0,1834990000.0,204306000.0,1808601000.0,1808601000.0,316795000.0,2125396000.0,8835000.0,112489000.0,0.0
