company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Linear Technology Corp,LLTC,,791907,2011.0,Q2TTM,2009-12-28,2011-01-02,,2.54,2.21,0.92,2.19,178411000.0,506111000.0,506111000.0,506111000.0,314206000.0,1449702000.0,,222138000.0,,159466000.0,314206000.0,1135496000.0,78488000.0,9118000.0,381604000.0,753892000.0,-69370000.0,684522000.0,1449702000.0,231800000.0,230284000.0,232202000.0
Linear Technology Corp,LLTC,,791907,2011.0,Q2,2010-09-27,2011-01-02,2012-02-02 13:07:58+00:00,0.62,0.62,0.23,0.62,45393000.0,143743000.0,143743000.0,143743000.0,82603000.0,383621000.0,,59001000.0,0.0,40958000.0,82603000.0,301018000.0,13525000.0,1602000.0,99959000.0,201059000.0,-11923000.0,189136000.0,383621000.0,231800000.0,230284000.0,232202000.0
Linear Technology Corp,LLTC,,791907,2011.0,Q1TTM,2009-09-28,2010-09-26,,1.92,1.92,0.91,1.9,157529000.0,437904000.0,437904000.0,437904000.0,293224000.0,1322445000.0,,209819000.0,,150967000.0,293224000.0,1029221000.0,83876000.0,10874000.0,360786000.0,668435000.0,-73002000.0,595433000.0,1322445000.0,228800000.0,229367000.0,231073000.0
Linear Technology Corp,LLTC,,791907,2011.0,Q1,2010-06-28,2010-09-26,2011-11-02 17:57:29+00:00,0.6,0.6,0.23,0.59,52060000.0,137250000.0,137250000.0,137250000.0,83731000.0,388592000.0,,56202000.0,,44082000.0,83731000.0,304861000.0,17183000.0,1916000.0,100284000.0,204577000.0,-15267000.0,189310000.0,388592000.0,228800000.0,229367000.0,231073000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q4,2012-04-02,2012-07-01,,0.44,0.44,0.25,0.43,37253000.0,103326000.0,103326000.0,103326000.0,81263000.0,330011000.0,,59479000.0,,37803000.0,81263000.0,248748000.0,11954000.0,1067000.0,97282000.0,151466000.0,-10887000.0,140579000.0,330011000.0,232800000.0,233013000.0,234298000.0
Linear Technology Corp,LLTC,,791907,2012.0,FY,2011-07-04,2012-07-01,2014-08-19 18:40:58+00:00,1.71,1.71,0.98,1.7,137799000.0,398111000.0,398111000.0,398111000.0,312539000.0,1266621000.0,-3195000.0,224467000.0,,147579000.0,312539000.0,954082000.0,47517000.0,4586000.0,372046000.0,582036000.0,-46126000.0,535910000.0,1266621000.0,232800000.0,233013000.0,234298000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q3YTD,2011-07-04,2012-04-01,,1.27,1.27,0.73,1.27,100546000.0,294785000.0,294785000.0,294785000.0,231276000.0,936610000.0,-3195000.0,164988000.0,,109776000.0,231276000.0,705334000.0,35563000.0,3519000.0,274764000.0,430570000.0,-35239000.0,395331000.0,936610000.0,234500000.0,233346000.0,234822000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q3TTM,2011-04-04,2012-04-01,,1.96,1.96,0.97,1.95,117156000.0,453017000.0,453017000.0,453017000.0,310287000.0,1295167000.0,-3195000.0,220938000.0,,150734000.0,310287000.0,984880000.0,47324000.0,7484000.0,371672000.0,613208000.0,-43035000.0,570173000.0,1295167000.0,234500000.0,233346000.0,234822000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q3,2012-01-02,2012-04-01,2013-05-08 19:28:58+00:00,0.42,0.42,0.25,0.42,30682000.0,98499000.0,98499000.0,98499000.0,77662000.0,312357000.0,,57580000.0,0.0,37182000.0,77662000.0,234695000.0,11904000.0,1152000.0,94762000.0,139933000.0,-10752000.0,129181000.0,312357000.0,234500000.0,233346000.0,234822000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q2YTD,2011-07-04,2012-01-01,,0.85,0.85,0.48,0.85,69864000.0,196286000.0,196286000.0,196286000.0,153614000.0,624253000.0,-3195000.0,107408000.0,,72594000.0,153614000.0,470639000.0,23659000.0,2367000.0,180002000.0,290637000.0,-24487000.0,266150000.0,624253000.0,231300000.0,232209000.0,233565000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q2TTM,2011-01-03,2012-01-01,,2.15,2.15,0.96,2.14,115467000.0,496075000.0,496075000.0,496075000.0,311725000.0,1336002000.0,-3195000.0,218721000.0,,153245000.0,311725000.0,1024277000.0,47127000.0,9553000.0,371966000.0,652311000.0,-40769000.0,611542000.0,1336002000.0,231300000.0,232209000.0,233565000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q2,2011-10-03,2012-01-01,2013-02-06 18:16:27+00:00,0.38,0.38,0.24,0.38,31281000.0,87885000.0,87885000.0,87885000.0,73821000.0,294333000.0,-3195000.0,52519000.0,,34922000.0,73821000.0,220512000.0,11856000.0,1146000.0,87441000.0,133071000.0,-13905000.0,119166000.0,294333000.0,231300000.0,232209000.0,233565000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q1TTM,2010-09-27,2011-10-02,,2.39,2.39,0.95,2.38,129579000.0,551933000.0,551933000.0,551933000.0,320507000.0,1425290000.0,,225203000.0,,159281000.0,320507000.0,1104783000.0,48796000.0,10009000.0,384484000.0,720299000.0,-38787000.0,681512000.0,1425290000.0,230600000.0,231863000.0,232985000.0
Linear Technology Corp,LLTC,,791907,2012.0,Q1,2011-07-04,2011-10-02,2012-11-07 18:12:31+00:00,0.47,0.47,0.24,0.47,38583000.0,108401000.0,108401000.0,108401000.0,79793000.0,329920000.0,,54889000.0,,37672000.0,79793000.0,250127000.0,11803000.0,1221000.0,92561000.0,157566000.0,-10582000.0,146984000.0,329920000.0,230600000.0,231863000.0,232985000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q4,2013-04-01,2013-06-30,,0.42,0.42,0.26,0.42,33980000.0,101941000.0,101941000.0,101941000.0,81314000.0,327265000.0,,60560000.0,,38308000.0,81314000.0,245951000.0,12182000.0,1020000.0,98868000.0,147083000.0,-11162000.0,135921000.0,327265000.0,236600000.0,236703000.0,237753000.0
Linear Technology Corp,LLTC,,791907,2013.0,FY,2012-07-02,2013-06-30,2015-08-19 14:54:51+00:00,1.72,1.72,1.02,1.71,121956000.0,406925000.0,406925000.0,406925000.0,322516000.0,1282236000.0,,235184000.0,,151382000.0,322516000.0,959720000.0,48343000.0,4070000.0,386566000.0,573154000.0,-44273000.0,528881000.0,1282236000.0,236600000.0,236703000.0,237753000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q3YTD,2012-07-02,2013-03-31,,1.3,1.3,0.76,1.29,87976000.0,304984000.0,304984000.0,304984000.0,241202000.0,954971000.0,,174624000.0,,113074000.0,241202000.0,713769000.0,36161000.0,3050000.0,287698000.0,426071000.0,-33111000.0,392960000.0,954971000.0,236100000.0,237296000.0,238641000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q3TTM,2012-04-02,2013-03-31,,1.74,1.74,1.01,1.72,125229000.0,408310000.0,408310000.0,408310000.0,322465000.0,1284982000.0,,234103000.0,,150877000.0,322465000.0,962517000.0,48115000.0,4117000.0,384980000.0,577537000.0,-43998000.0,533539000.0,1284982000.0,236100000.0,237296000.0,238641000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q3,2012-12-31,2013-03-31,2014-05-08 17:59:58+00:00,0.47,0.47,0.0,0.46,16216000.0,110968000.0,110968000.0,110968000.0,79259000.0,314542000.0,,58517000.0,,38480000.0,79259000.0,235283000.0,12106000.0,1004000.0,96997000.0,138286000.0,-11102000.0,127184000.0,314542000.0,236100000.0,237296000.0,238641000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2,2012-10-01,2012-12-30,2014-02-06 19:33:36+00:00,0.38,0.38,0.51,0.38,32857000.0,88834000.0,88834000.0,88834000.0,78185000.0,305281000.0,,57304000.0,,37090000.0,78185000.0,227096000.0,12054000.0,1043000.0,94394000.0,132702000.0,-11011000.0,121691000.0,305281000.0,233800000.0,235852000.0,236850000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2YTD,2012-07-02,2012-12-30,,0.83,0.83,0.76,0.83,71760000.0,194016000.0,194016000.0,194016000.0,161943000.0,640429000.0,,116107000.0,,74594000.0,161943000.0,478486000.0,24055000.0,2046000.0,190701000.0,287785000.0,-22009000.0,265776000.0,640429000.0,233800000.0,235852000.0,236850000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2TTM,2012-01-02,2012-12-30,,1.69,1.69,1.26,1.68,139695000.0,395841000.0,395841000.0,395841000.0,320868000.0,1282797000.0,,233166000.0,,149579000.0,320868000.0,961929000.0,47913000.0,4265000.0,382745000.0,579184000.0,-43648000.0,535536000.0,1282797000.0,233800000.0,235852000.0,236850000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q1TTM,2011-10-03,2012-09-30,,1.69,1.69,0.99,1.68,138119000.0,394892000.0,394892000.0,394892000.0,316504000.0,1271849000.0,-3195000.0,228381000.0,,147411000.0,316504000.0,955345000.0,47715000.0,4368000.0,375792000.0,579553000.0,-46542000.0,533011000.0,1271849000.0,233700000.0,234990000.0,236010000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q1,2012-07-02,2012-09-30,2013-11-07 13:17:02+00:00,0.45,0.45,0.25,0.45,38903000.0,105182000.0,105182000.0,105182000.0,83758000.0,335148000.0,,58803000.0,,37504000.0,83758000.0,251390000.0,12001000.0,1003000.0,96307000.0,155083000.0,-10998000.0,144085000.0,335148000.0,233700000.0,234990000.0,236010000.0
Linear Technology Corp,LLTC,,791907,2014.0,FY,2013-07-01,2014-06-29,2016-08-25 13:00:49+00:00,1.91,1.91,1.06,1.9,141307000.0,459961000.0,459961000.0,459961000.0,338580000.0,1388386000.0,,250434000.0,,159642000.0,338580000.0,1049806000.0,41168000.0,2706000.0,410076000.0,639730000.0,-38462000.0,601268000.0,1388386000.0,240800000.0,240498000.0,242551000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q4,2014-03-31,2014-06-29,,0.53,0.53,0.27,0.53,38206000.0,129735000.0,129735000.0,129735000.0,87579000.0,365428000.0,,64785000.0,,41419000.0,87579000.0,277849000.0,4156000.0,452000.0,106204000.0,171645000.0,-3704000.0,167941000.0,365428000.0,240800000.0,240498000.0,242551000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3YTD,2013-07-01,2014-03-30,,1.38,1.38,0.79,1.37,103101000.0,330226000.0,330226000.0,330226000.0,251001000.0,1022958000.0,,185649000.0,,118223000.0,251001000.0,771957000.0,37012000.0,2254000.0,303872000.0,468085000.0,-34758000.0,433327000.0,1022958000.0,240000000.0,240669000.0,243992000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3TTM,2013-04-01,2014-03-30,,1.8,1.8,1.05,1.79,137081000.0,432167000.0,432167000.0,432167000.0,332315000.0,1350223000.0,,246209000.0,,156531000.0,332315000.0,1017908000.0,49194000.0,3274000.0,402740000.0,615168000.0,-45920000.0,569248000.0,1350223000.0,240000000.0,240669000.0,243992000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3,2013-12-30,2014-03-30,2015-05-05 17:34:48+00:00,0.49,0.49,0.27,0.48,31263000.0,117607000.0,117607000.0,117607000.0,84479000.0,348006000.0,,62129000.0,,40693000.0,84479000.0,263527000.0,12416000.0,581000.0,102822000.0,160705000.0,-11835000.0,148870000.0,348006000.0,240000000.0,240669000.0,243992000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2YTD,2013-07-01,2013-12-29,,0.89,0.89,0.52,0.89,71838000.0,212619000.0,212619000.0,212619000.0,166522000.0,674952000.0,,123520000.0,,77530000.0,166522000.0,508430000.0,24596000.0,1673000.0,201050000.0,307380000.0,-22923000.0,284457000.0,674952000.0,238100000.0,239206000.0,240670000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2TTM,2012-12-31,2013-12-29,,1.78,1.78,0.78,1.77,122034000.0,425528000.0,425528000.0,425528000.0,327095000.0,1316759000.0,,242597000.0,,154318000.0,327095000.0,989664000.0,48884000.0,3697000.0,396915000.0,592749000.0,-45187000.0,547562000.0,1316759000.0,238100000.0,239206000.0,240670000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2,2013-09-30,2013-12-29,2015-02-05 18:27:55+00:00,0.44,0.44,0.26,0.44,34917000.0,104751000.0,104751000.0,104751000.0,82521000.0,334595000.0,,62008000.0,,38852000.0,82521000.0,252074000.0,12337000.0,791000.0,100860000.0,151214000.0,-11546000.0,139668000.0,334595000.0,238100000.0,239206000.0,240670000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q1TTM,2012-10-01,2013-09-29,,1.72,1.72,1.03,1.71,119974000.0,409611000.0,409611000.0,409611000.0,322759000.0,1287445000.0,,237893000.0,,152556000.0,322759000.0,964686000.0,48601000.0,3949000.0,390449000.0,574237000.0,-44652000.0,529585000.0,1287445000.0,239700000.0,238146000.0,239328000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q1,2013-07-01,2013-09-29,2014-11-05 18:40:00+00:00,0.45,0.45,0.26,0.45,36921000.0,107868000.0,107868000.0,107868000.0,84001000.0,340357000.0,,61512000.0,,38678000.0,84001000.0,256356000.0,12259000.0,882000.0,100190000.0,156166000.0,-11377000.0,144789000.0,340357000.0,239700000.0,238146000.0,239328000.0
Linear Technology Corp,LLTC,,791907,2015.0,FY,2014-06-30,2015-06-28,2016-08-25 13:00:49+00:00,2.13,2.13,1.14,2.12,164426000.0,520963000.0,520963000.0,520963000.0,355727000.0,1475139000.0,,266761000.0,,169952000.0,355727000.0,1119412000.0,,2690000.0,436713000.0,682699000.0,2690000.0,685389000.0,1475139000.0,244600000.0,244408000.0,245218000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q4,2015-03-30,2015-06-28,,0.54,0.54,0.3,0.53,44831000.0,132715000.0,132715000.0,132715000.0,90847000.0,379483000.0,,68960000.0,,43105000.0,90847000.0,288636000.0,,975000.0,112065000.0,176571000.0,975000.0,177546000.0,379483000.0,244600000.0,244408000.0,245218000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3,2014-12-29,2015-03-29,2016-05-05 13:04:30+00:00,0.55,0.55,0.3,0.55,39247000.0,135187000.0,135187000.0,135187000.0,89147000.0,372021000.0,,67100000.0,,42221000.0,89147000.0,282874000.0,,881000.0,109321000.0,173553000.0,881000.0,174434000.0,372021000.0,245800000.0,244286000.0,245084000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3YTD,2014-06-30,2015-03-29,,1.59,1.59,0.84,1.59,119595000.0,388248000.0,388248000.0,388248000.0,264880000.0,1095656000.0,,197801000.0,,126847000.0,264880000.0,830776000.0,,1715000.0,324648000.0,506128000.0,1715000.0,507843000.0,1095656000.0,245800000.0,244286000.0,245084000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3TTM,2014-03-31,2015-03-29,,2.12,2.12,1.11,2.12,157801000.0,517983000.0,517983000.0,517983000.0,352459000.0,1461084000.0,,262586000.0,,168266000.0,352459000.0,1108625000.0,4156000.0,2167000.0,430852000.0,677773000.0,-1989000.0,675784000.0,1461084000.0,245800000.0,244286000.0,245084000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2,2014-09-29,2014-12-28,2016-02-11 12:27:26+00:00,0.51,0.51,0.27,0.51,34862000.0,123602000.0,123602000.0,123602000.0,86726000.0,352575000.0,,65101000.0,,42537000.0,86726000.0,265849000.0,,253000.0,107638000.0,158211000.0,253000.0,158464000.0,352575000.0,242400000.0,244033000.0,244591000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2YTD,2014-06-30,2014-12-28,,1.04,1.04,0.54,1.04,80348000.0,253061000.0,253061000.0,253061000.0,175733000.0,723635000.0,,130701000.0,,84626000.0,175733000.0,547902000.0,,834000.0,215327000.0,332575000.0,834000.0,333409000.0,723635000.0,242400000.0,244033000.0,244591000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2TTM,2013-12-30,2014-12-28,,2.06,2.06,1.08,2.05,149817000.0,500403000.0,500403000.0,500403000.0,347791000.0,1437069000.0,,257615000.0,,166738000.0,347791000.0,1089278000.0,16572000.0,1867000.0,424353000.0,664925000.0,-14705000.0,650220000.0,1437069000.0,242400000.0,244033000.0,244591000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q1TTM,2013-09-30,2014-09-28,,1.99,1.99,1.07,1.98,149872000.0,481552000.0,481552000.0,481552000.0,343586000.0,1419089000.0,,254522000.0,,163053000.0,343586000.0,1075503000.0,28909000.0,2405000.0,417575000.0,657928000.0,-26504000.0,631424000.0,1419089000.0,244300000.0,244145000.0,244801000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q1,2014-06-30,2014-09-28,2015-11-05 13:31:17+00:00,0.53,0.53,0.27,0.53,45486000.0,129459000.0,129459000.0,129459000.0,89007000.0,371060000.0,,65600000.0,,42089000.0,89007000.0,282053000.0,,581000.0,107689000.0,174364000.0,581000.0,174945000.0,371060000.0,244300000.0,244145000.0,244801000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q4,2016-04-04,2016-07-03,,0.53,0.53,0.32,0.54,41121000.0,132375000.0,132375000.0,132375000.0,88252000.0,373766000.0,,70331000.0,,43482000.0,88252000.0,285514000.0,,1795000.0,113813000.0,171701000.0,1795000.0,173496000.0,373766000.0,244700000.0,244662000.0,245048000.0
Linear Technology Corp,LLTC,,791907,2016.0,FY,2015-06-29,2016-07-03,2016-08-25 13:00:49+00:00,2.02,2.02,1.24,2.02,145103000.0,494346000.0,494346000.0,494346000.0,343801000.0,1423936000.0,,276462000.0,,170120000.0,343801000.0,1080135000.0,,5896000.0,446582000.0,633553000.0,5896000.0,639449000.0,1423936000.0,244700000.0,244662000.0,245048000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3YTD,2015-06-29,2016-04-03,,1.49,1.49,0.92,1.48,103982000.0,361971000.0,361971000.0,361971000.0,255549000.0,1050170000.0,,206131000.0,,126638000.0,255549000.0,794621000.0,,4101000.0,332769000.0,461852000.0,4101000.0,465953000.0,1050170000.0,242200000.0,244524000.0,244764000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3TTM,2015-03-30,2016-04-03,,2.03,2.03,1.22,2.01,148813000.0,494686000.0,494686000.0,494686000.0,346396000.0,1429653000.0,,275091000.0,,169743000.0,346396000.0,1083257000.0,,5076000.0,444834000.0,638423000.0,5076000.0,643499000.0,1429653000.0,242200000.0,244524000.0,244764000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3,2016-01-04,2016-04-03,2016-05-05 13:04:30+00:00,0.53,0.53,0.32,0.52,35679000.0,128392000.0,128392000.0,128392000.0,85960000.0,361125000.0,,69645000.0,,43042000.0,85960000.0,275165000.0,,1593000.0,112687000.0,162478000.0,1593000.0,164071000.0,361125000.0,242200000.0,244524000.0,244764000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2,2015-09-28,2016-01-03,2017-01-31 12:26:13+00:00,0.5,0.5,0.3,0.5,29446000.0,121532000.0,121532000.0,121532000.0,84384000.0,347128000.0,,69884000.0,,43403000.0,84384000.0,262744000.0,,1521000.0,113287000.0,149457000.0,1521000.0,150978000.0,347128000.0,243100000.0,244591000.0,244880000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2YTD,2015-06-29,2016-01-03,,0.96,0.96,0.6,0.96,68303000.0,233579000.0,233579000.0,233579000.0,169589000.0,689045000.0,,136486000.0,,83596000.0,169589000.0,519456000.0,,2508000.0,220082000.0,299374000.0,2508000.0,301882000.0,689045000.0,243100000.0,244591000.0,244880000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2TTM,2014-12-29,2016-01-03,,2.05,2.05,1.2,2.04,152381000.0,501481000.0,501481000.0,501481000.0,349583000.0,1440549000.0,,272546000.0,,168922000.0,349583000.0,1090966000.0,,4364000.0,441468000.0,649498000.0,4364000.0,653862000.0,1440549000.0,243100000.0,244591000.0,244880000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q1,2015-06-29,2015-09-27,2016-11-09 15:03:51+00:00,0.46,0.46,0.3,0.46,38857000.0,112047000.0,112047000.0,112047000.0,85205000.0,341917000.0,,66602000.0,,40193000.0,85205000.0,256712000.0,,987000.0,106795000.0,149917000.0,987000.0,150904000.0,341917000.0,243600000.0,244863000.0,245234000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q1TTM,2014-09-29,2015-09-27,,2.06,2.06,1.17,2.05,157797000.0,503551000.0,503551000.0,503551000.0,351925000.0,1445996000.0,,267763000.0,,168056000.0,351925000.0,1094071000.0,,3096000.0,435819000.0,658252000.0,3096000.0,661348000.0,1445996000.0,243600000.0,244863000.0,245234000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2YTD,2016-07-04,2017-01-01,,0.97,0.97,0.64,0.97,74972000.0,239108000.0,239108000.0,239108000.0,182816000.0,749712000.0,,153389000.0,,103961000.0,182816000.0,566896000.0,,4534000.0,257350000.0,309546000.0,4534000.0,314080000.0,749712000.0,248000000.0,245804000.0,246280000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2TTM,2016-01-04,2017-01-01,,2.03,2.03,1.28,2.03,151772000.0,499875000.0,499875000.0,499875000.0,357028000.0,1484603000.0,,293365000.0,,190485000.0,357028000.0,1127575000.0,,7922000.0,483850000.0,643725000.0,7922000.0,651647000.0,1484603000.0,248000000.0,245804000.0,246280000.0
