company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2013.0,Q2,,2013-02-28,2013-04-05 16:33:06+00:00,3142825000.0,1300046000.0,951169000.0,118624000.0,1061655000.0,0.0,1800832000.0,41307000.0,24996000.0,,98086000.0,,114277000.0,1653708000.0,2496618000.0,1961492000.0,1887000.0,72621000.0,101313000.0,,,,,103892000.0,86042000.0,,,997647000.0,927361000.0,109598000.0,8247641000.0,2176103000.0,5897273000.0,4228588000.0,2176103000.0,2177990000.0,6069651000.0,8247641000.0,388876000.0,1841063000.0,0.0,-670714000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2013.0,Q1,,2012-11-30,2013-01-08 16:35:49+00:00,3374927000.0,1430468000.0,852199000.0,112890000.0,1030034000.0,0.0,1775405000.0,39279000.0,32714000.0,,95666000.0,,115903000.0,1656058000.0,2465801000.0,1859166000.0,2332000.0,71364000.0,98820000.0,,,,,97325000.0,85087000.0,,,980494000.0,855819000.0,9650000.0,8185500000.0,2073713000.0,5946076000.0,4269490000.0,2073713000.0,2076045000.0,6109455000.0,8185500000.0,380258000.0,1839965000.0,0.0,-670401000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2014.0,FY,,2014-08-31,2015-10-16 16:21:10+00:00,3060814000.0,1208516000.0,813222000.0,86962000.0,1000249000.0,0.0,1874463000.0,64944000.0,5094000.0,421884000.0,383644000.0,,244056000.0,1669585000.0,2008077000.0,2271705000.0,18540000.0,92702000.0,149225000.0,,,19669000.0,7123000.0,128622000.0,79471000.0,,,1057562000.0,1245772000.0,12960000.0,8479746000.0,2241828000.0,5359017000.0,4321097000.0,2241828000.0,2260368000.0,6219378000.0,8479746000.0,849024000.0,1898281000.0,0.0,-965369000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2014.0,Q3,,2014-05-31,2014-06-30 16:18:10+00:00,2697598000.0,998420000.0,1101221000.0,87741000.0,1322266000.0,0.0,1867447000.0,89435000.0,12272000.0,,367943000.0,,249675000.0,1672521000.0,1861235000.0,2212908000.0,21070000.0,89451000.0,150233000.0,,,22998000.0,7181000.0,144195000.0,80139000.0,,,862804000.0,1288029000.0,69886000.0,8221330000.0,2409209000.0,5157158000.0,3888158000.0,2409209000.0,2430279000.0,5791051000.0,8221330000.0,851264000.0,1902893000.0,,-834008000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2014.0,Q2,,2014-02-28,2014-04-07 16:13:58+00:00,2461765000.0,941059000.0,1082498000.0,94571000.0,675129000.0,0.0,1852024000.0,79569000.0,10987000.0,,369891000.0,,255391000.0,1675322000.0,1821815000.0,2331970000.0,25047000.0,88946000.0,143409000.0,,,539388000.0,198906000.0,119331000.0,74058000.0,,,905719000.0,1116461000.0,160839000.0,8128208000.0,2295377000.0,4962679000.0,3914995000.0,2295377000.0,2320424000.0,5807784000.0,8128208000.0,833559000.0,1892789000.0,0.0,-767679000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2014.0,Q1,,2013-11-30,2014-01-09 16:15:02+00:00,3185090000.0,1430997000.0,1351125000.0,93914000.0,769223000.0,0.0,1828353000.0,76588000.0,25965000.0,,457972000.0,,304694000.0,1677824000.0,2166797000.0,2474466000.0,26876000.0,87170000.0,169178000.0,,,,,96405000.0,85242000.0,,,1165090000.0,1172105000.0,117230000.0,9029402000.0,2390872000.0,5608695000.0,4679410000.0,2390872000.0,2417748000.0,6611654000.0,9029402000.0,946241000.0,1932244000.0,0.0,-703500000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2015.0,FY,,2015-08-31,2016-10-20 16:26:39+00:00,3663264000.0,1467247000.0,1685589000.0,-50854000.0,913963000.0,0.0,1955351000.0,79045000.0,2455000.0,,462382000.0,,283536000.0,1335818000.0,2507264000.0,2804333000.0,20155000.0,85169000.0,178546000.0,,,,,89871000.0,67951000.0,,,898790000.0,1468910000.0,322966000.0,9591600000.0,2314856000.0,5866309000.0,5674274000.0,2314856000.0,2335011000.0,7256589000.0,9591600000.0,920958000.0,1582315000.0,0.0,-1058551000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2015.0,Q3,,2015-05-31,2015-06-22 16:09:08+00:00,3298917000.0,1208351000.0,1410824000.0,-9244000.0,962794000.0,0.0,1936662000.0,72416000.0,5436000.0,,408816000.0,,250156000.0,1659862000.0,2260736000.0,2593457000.0,19278000.0,93465000.0,162813000.0,,,,,116998000.0,85378000.0,,,998344000.0,1397187000.0,11365000.0,8965533000.0,2311660000.0,5502641000.0,4726542000.0,2311660000.0,2330938000.0,6634595000.0,8965533000.0,869435000.0,1908053000.0,0.0,-1012945000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2015.0,Q2,,2015-02-28,2015-04-07 16:07:21+00:00,3087905000.0,1269171000.0,1325792000.0,-578000.0,966414000.0,0.0,1916501000.0,66351000.0,785000.0,,383492000.0,,235102000.0,1662778000.0,2105183000.0,2435704000.0,19404000.0,85026000.0,152072000.0,,,,,96650000.0,73597000.0,,,935063000.0,1340972000.0,11258000.0,8578156000.0,2244565000.0,5342182000.0,4425740000.0,2244565000.0,2263969000.0,6314187000.0,8578156000.0,800270000.0,1888447000.0,0.0,-1012330000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2015.0,Q1,,2014-11-30,2015-01-09 16:10:30+00:00,3358871000.0,1584794000.0,1340732000.0,49710000.0,921504000.0,0.0,1892524000.0,61595000.0,5040000.0,,382628000.0,,238316000.0,1666377000.0,2099214000.0,2314464000.0,18754000.0,89428000.0,152377000.0,,,20505000.0,6798000.0,107715000.0,74314000.0,,,1049745000.0,1305041000.0,11487000.0,8869908000.0,2235158000.0,5737357000.0,4722928000.0,2235158000.0,2253912000.0,6615996000.0,8869908000.0,818087000.0,1893068000.0,0.0,-1012117000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2016.0,FY,,2016-08-31,2017-10-19 16:10:22+00:00,3593195000.0,1359610000.0,1929051000.0,-39877000.0,912059000.0,,2034775000.0,,,,594773000.0,,296954000.0,2074012000.0,2456612000.0,3331879000.0,19326000.0,148859000.0,145094000.0,,,,,101831000.0,78018000.0,,,1120100000.0,1660820000.0,45810000.0,10322677000.0,2438171000.0,5848381000.0,5568056000.0,2438171000.0,2457497000.0,7865180000.0,10322677000.0,1142417000.0,2297124000.0,,-1217547000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2016.0,Q3,,2016-05-31,2016-06-30 16:17:09+00:00,3191304000.0,1296924000.0,1836475000.0,-46107000.0,886991000.0,0.0,2024775000.0,,,,584793000.0,,308822000.0,1791028000.0,2292350000.0,3218141000.0,18805000.0,150836000.0,147850000.0,,,,,110756000.0,68275000.0,,,1056461000.0,1637392000.0,359885000.0,9906074000.0,2492452000.0,5532726000.0,5387664000.0,2492452000.0,2511257000.0,7394817000.0,9906074000.0,1155207000.0,2007153000.0,0.0,-1123608000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2016.0,Q2,,2016-02-29,2016-04-05 16:41:16+00:00,3020794000.0,1449338000.0,1813846000.0,-69011000.0,883218000.0,0.0,2011330000.0,,,,597292000.0,,299144000.0,1811220000.0,2293024000.0,3180042000.0,18223000.0,148692000.0,162307000.0,,,,,107809000.0,66527000.0,,,939643000.0,1648119000.0,538294000.0,9898202000.0,2466991000.0,5565223000.0,5372934000.0,2466991000.0,2485214000.0,7412988000.0,9898202000.0,1152937000.0,2040054000.0,0.0,-1123447000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2016.0,Q1,,2015-11-30,2016-01-06 16:55:39+00:00,3711471000.0,1674438000.0,1715548000.0,-59532000.0,1130344000.0,0.0,1980401000.0,,,,481303000.0,,302146000.0,1818447000.0,2503625000.0,2876610000.0,18692000.0,142339000.0,156534000.0,,,,,101580000.0,69543000.0,,,1008767000.0,1585136000.0,348312000.0,10221152000.0,2382605000.0,6317174000.0,5775331000.0,2382605000.0,2401297000.0,7819855000.0,10221152000.0,1027368000.0,2044524000.0,0.0,-1123400000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2017.0,FY,,2017-08-31,2018-10-19 16:09:32+00:00,4257623000.0,1397424000.0,2168715000.0,54620000.0,1189919000.0,0.0,2104456000.0,,,,608184000.0,,284596000.0,1606017000.0,2942083000.0,3228678000.0,14830000.0,205722000.0,150229000.0,,,,,142132000.0,100812000.0,,,1097257000.0,1730893000.0,444255000.0,11095995000.0,2353514000.0,6626683000.0,6870593000.0,2353514000.0,2368344000.0,8727651000.0,11095995000.0,1240634000.0,1857058000.0,0.0,-1536455000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2017.0,Q3,,2017-05-31,2017-06-30 16:08:03+00:00,3641247000.0,1445148000.0,1937003000.0,15927000.0,743931000.0,0.0,2079086000.0,,,,603689000.0,,292845000.0,1644590000.0,2706530000.0,3210107000.0,15366000.0,189881000.0,144038000.0,,,,,139766000.0,80943000.0,,,997752000.0,1698704000.0,538985000.0,10329649000.0,2327477000.0,5893361000.0,6117235000.0,2327477000.0,2342843000.0,7986806000.0,10329649000.0,1226181000.0,1869571000.0,0.0,-1466240000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2017.0,Q2,,2017-02-28,2017-04-05 16:21:11+00:00,3301826000.0,1433676000.0,1952056000.0,-8679000.0,755098000.0,0.0,2060995000.0,,,,591682000.0,,285414000.0,2055545000.0,2498137000.0,3177728000.0,15790000.0,175300000.0,145678000.0,,,,,148183000.0,85301000.0,,,949610000.0,1738823000.0,47324000.0,10014828000.0,2411308000.0,5636521000.0,5301206000.0,2411308000.0,2427098000.0,7587730000.0,10014828000.0,1200579000.0,2286524000.0,0.0,-1379831000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2017.0,Q1,,2016-11-30,2017-01-09 16:24:08+00:00,3867345000.0,1519651000.0,1946554000.0,-52915000.0,747415000.0,0.0,2034484000.0,,,,590935000.0,,287268000.0,2067712000.0,2506199000.0,3279844000.0,18017000.0,165102000.0,142021000.0,,,,,137281000.0,85054000.0,,,1310151000.0,1733208000.0,43198000.0,10543846000.0,2373945000.0,6083416000.0,5857097000.0,2373945000.0,2391962000.0,8151884000.0,10543846000.0,1180586000.0,2294787000.0,0.0,-1340832000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2018.0,FY,,2018-08-31,2019-10-22 16:18:46+00:00,4942932000.0,1693268000.0,2262744000.0,-19399000.0,1257949000.0,0.0,2218930000.0,,,,627745000.0,,279131000.0,2493502000.0,3457706000.0,3198016000.0,13123000.0,218252000.0,263269000.0,0.0,,,,172574000.0,94617000.0,,,1141000000.0,1760097000.0,25197000.0,12045641000.0,1950257000.0,7549923000.0,7230873000.0,1950257000.0,1963380000.0,10082261000.0,12045641000.0,1297702000.0,2851388000.0,0.0,-2009371000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2018.0,Q3,,2018-05-31,2018-06-28 16:20:02+00:00,4327659000.0,1586685000.0,1980266000.0,25932000.0,677492000.0,0.0,2191663000.0,,,,631482000.0,,288342000.0,2175133000.0,3343782000.0,3127083000.0,12417000.0,230751000.0,166704000.0,,,,,165865000.0,66690000.0,,,1124028000.0,1830921000.0,273500000.0,11175510000.0,2173141000.0,6731987000.0,6581425000.0,2173141000.0,2185558000.0,8989952000.0,11175510000.0,1316440000.0,2408527000.0,0.0,-1875375000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2018.0,Q2,,2018-02-28,2018-04-05 16:30:32+00:00,4642860000.0,1549899000.0,2095042000.0,86608000.0,940796000.0,0.0,2177021000.0,,,,635314000.0,,292285000.0,2181478000.0,3387995000.0,3141952000.0,12251000.0,216281000.0,174176000.0,,,,,166250000.0,73197000.0,,,1157485000.0,1802372000.0,27158000.0,11488257000.0,2282095000.0,7036175000.0,6765060000.0,2282095000.0,2294346000.0,9193911000.0,11488257000.0,1310130000.0,2428851000.0,0.0,-1783906000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2018.0,Q1,,2017-11-30,2018-01-04 16:19:03+00:00,4803194000.0,1534754000.0,2019511000.0,51484000.0,746258000.0,0.0,2149429000.0,,,,630539000.0,,300950000.0,1693433000.0,3283215000.0,3289754000.0,14953000.0,216830000.0,156089000.0,,,,,159364000.0,75627000.0,,,1357901000.0,1779335000.0,427019000.0,11519565000.0,2329739000.0,6922128000.0,7249724000.0,2329739000.0,2344692000.0,9174873000.0,11519565000.0,1307683000.0,1925149000.0,0.0,-1650509000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2019.0,FY,,2019-08-31,2020-06-30 07:11:40+00:00,5166780000.0,2745226000.0,2990144000.0,-82794000.0,1163343000.0,0.0,2304812000.0,,,,622255000.0,3333750000.0,256853000.0,2121284000.0,3023003000.0,3333750000.0,13315000.0,198827000.0,252507000.0,911940000.0,0.0,,,213705000.0,163821000.0,,,501573000.0,2037037000.0,375181000.0,12970475000.0,1887443000.0,8345085000.0,8532105000.0,1887443000.0,1900758000.0,11069717000.0,12970475000.0,1291640000.0,2537612000.0,0.0,-2371612000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2019.0,Q3,,2019-05-31,2019-06-28 16:13:48+00:00,4826333000.0,2696599000.0,2586052000.0,-50005000.0,694086000.0,0.0,2279669000.0,,,,624474000.0,,266205000.0,2476842000.0,3159369000.0,3335837000.0,12227000.0,202556000.0,251770000.0,899482000.0,,,,205336000.0,145750000.0,,,524833000.0,1996901000.0,454830000.0,12608777000.0,1854973000.0,7974369000.0,7867215000.0,1854973000.0,1867200000.0,10741577000.0,12608777000.0,1298571000.0,2874362000.0,0.0,-2371592000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2019.0,Q2,,2019-02-28,2019-04-04 16:11:19+00:00,4900070000.0,2543615000.0,2676604000.0,-13253000.0,749057000.0,0.0,2265226000.0,,,,627296000.0,,274439000.0,2482387000.0,3248273000.0,3279505000.0,11677000.0,194015000.0,250613000.0,832889000.0,,,,195282000.0,132882000.0,,,532223000.0,1966100000.0,175186000.0,12476594000.0,1847175000.0,7906057000.0,7751860000.0,1847175000.0,1858852000.0,10617742000.0,12476594000.0,1291032000.0,2865882000.0,0.0,-2370898000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2019.0,Q1,,2018-11-30,2019-01-09 16:43:46+00:00,5458398000.0,2777601000.0,2551720000.0,-31948000.0,804409000.0,0.0,2236086000.0,,,,625431000.0,,270684000.0,2487912000.0,3214513000.0,3271559000.0,13597000.0,216209000.0,253284000.0,761405000.0,,,,173715000.0,96317000.0,,,662811000.0,1911451000.0,25193000.0,12778337000.0,1891916000.0,8220739000.0,8035311000.0,1891916000.0,1905513000.0,10872824000.0,12778337000.0,1286039000.0,2837513000.0,0.0,-2223673000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2020.0,Q3,,2020-05-31,2020-06-30 07:11:40+00:00,5019286000.0,2579803000.0,3246977000.0,-149403000.0,763337000.0,0.0,2380357000.0,,,,700735000.0,3485669000.0,221510000.0,2087593000.0,3283701000.0,3485669000.0,13002000.0,173008000.0,256691000.0,1086035000.0,102284000.0,,,543662000.0,633004000.0,,,553416000.0,1985546000.0,399737000.0,13390876000.0,1632302000.0,8266292000.0,8768284000.0,1632302000.0,1645304000.0,11745572000.0,13390876000.0,1638915000.0,2977288000.0,0.0,-2584198000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2020.0,Q2,,2020-02-29,2020-04-01 16:15:39+00:00,4652138000.0,2314055000.0,3015129000.0,-102943000.0,696745000.0,0.0,2364102000.0,,,,700597000.0,,234977000.0,2086359000.0,3339890000.0,3462038000.0,12309000.0,194468000.0,261284000.0,1057656000.0,100033000.0,,,569759000.0,627754000.0,,,569493000.0,2048954000.0,637841000.0,13139678000.0,1746831000.0,7977839000.0,8405141000.0,1746831000.0,1759140000.0,11380538000.0,13139678000.0,1699801000.0,2975397000.0,0.0,-2563282000.0
Jabil Inc,JBL,5493000CGCQY2OQU7669,898293,2020.0,Q1,,2019-11-30,2020-01-03 16:18:02+00:00,5920277000.0,3596145000.0,3167951000.0,-74322000.0,719842000.0,0.0,2332569000.0,,,,678391000.0,,240849000.0,2115715000.0,3342198000.0,3450211000.0,13607000.0,203945000.0,260557000.0,1060580000.0,98640000.0,,,619336000.0,657350000.0,,,533466000.0,2064758000.0,375180000.0,14444963000.0,1835686000.0,9252231000.0,9562048000.0,1835686000.0,1849293000.0,12595670000.0,14444963000.0,1742521000.0,3033622000.0,0.0,-2487319000.0
