company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2011.0,Q1,,2011-03-27,2012-05-10 17:28:40+00:00,142876000.0,558980000.0,445733000.0,-1763000.0,927422000.0,729513000.0,475343000.0,489910000.0,1396695000.0,401309000.0,238403000.0,,675904000.0,386126000.0,173070000.0,,2954517000.0,37923000.0,3940341000.0,1530988000.0,2060781000.0,626532000.0,1530988000.0,1530988000.0,2409353000.0,3940341000.0,1641157000.0,1782821000.0,0.0,-2151279000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2012.0,FY,,2012-12-30,2014-02-26 16:34:45+00:00,139906000.0,1029959000.0,596164000.0,-72307000.0,849701000.0,760790000.0,474925000.0,416659000.0,1396421000.0,316049000.0,230414000.0,,695187000.0,461152000.0,312493000.0,0.0,3354545000.0,224365000.0,4325387000.0,1507379000.0,2508202000.0,960435000.0,1507379000.0,1507379000.0,2818008000.0,4325387000.0,1586771000.0,1857573000.0,0.0,-2535649000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2012.0,Q3,,2012-09-30,2013-11-05 16:35:49+00:00,237400000.0,1195517000.0,624474000.0,-38235000.0,696733000.0,753082000.0,474741000.0,432402000.0,1398906000.0,463433000.0,217636000.0,,702528000.0,393873000.0,263297000.0,0.0,3270534000.0,264745000.0,4446287000.0,1526889000.0,2618980000.0,1126619000.0,1526889000.0,1526889000.0,2919398000.0,4446287000.0,1609671000.0,1792779000.0,0.0,-2458492000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2012.0,Q2,,2012-07-01,2013-07-31 08:53:56+00:00,161785000.0,651410000.0,456303000.0,-39643000.0,779931000.0,745859000.0,474608000.0,445073000.0,1399557000.0,416905000.0,223383000.0,,725831000.0,376981000.0,297580000.0,,3152647000.0,220605000.0,4014721000.0,1399490000.0,2145826000.0,838693000.0,1399490000.0,1399490000.0,2615231000.0,4014721000.0,1645512000.0,1776538000.0,0.0,-2459373000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2012.0,Q1,,2012-04-01,2013-05-08 16:31:45+00:00,129518000.0,456580000.0,425182000.0,-24230000.0,883824000.0,734909000.0,474992000.0,456639000.0,1400942000.0,396981000.0,222821000.0,,723783000.0,372925000.0,281517000.0,,3156152000.0,171177000.0,3897137000.0,1397393000.0,2018902000.0,725877000.0,1397393000.0,1397393000.0,2499744000.0,3897137000.0,1655414000.0,1773867000.0,0.0,-2469438000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2013.0,FY,,2013-12-29,2015-02-26 13:01:24+00:00,198799000.0,1093620000.0,727759000.0,-34135000.0,682449000.0,839028000.0,594321000.0,375999000.0,959895000.0,348794000.0,236263000.0,,715227000.0,351304000.0,355594000.0,45445000.0,3432176000.0,436722000.0,4402267000.0,1682343000.0,2480457000.0,1363280000.0,1682343000.0,1682343000.0,2674479000.0,4402267000.0,1685547000.0,1311199000.0,0.0,-2554726000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2013.0,Q3,,2013-09-29,2014-11-05 16:16:51+00:00,263086000.0,1215289000.0,742443000.0,-78723000.0,588668000.0,813852000.0,594208000.0,414033000.0,959895000.0,447113000.0,231199000.0,,753420000.0,410672000.0,346215000.0,47269000.0,3354820000.0,643350000.0,4590145000.0,1523430000.0,2597285000.0,1648879000.0,1523430000.0,1523430000.0,3019446000.0,4590145000.0,1761661000.0,1370567000.0,0.0,-2566519000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2013.0,Q2,,2013-06-30,2014-07-31 16:01:03+00:00,199784000.0,640503000.0,471562000.0,-77866000.0,1022345000.0,799618000.0,474773000.0,393206000.0,959895000.0,359969000.0,237774000.0,,706344000.0,465656000.0,343385000.0,0.0,3280215000.0,625376000.0,4178299000.0,1456026000.0,2366202000.0,1296722000.0,1456026000.0,1456026000.0,2722273000.0,4178299000.0,1574323000.0,1425551000.0,0.0,-2545941000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2013.0,Q1,,2013-03-31,2014-05-06 16:33:26+00:00,118416000.0,509276000.0,461289000.0,-68166000.0,1067039000.0,772779000.0,474726000.0,405241000.0,1394387000.0,323754000.0,232902000.0,,697380000.0,461497000.0,350327000.0,0.0,3296140000.0,161968000.0,4060645000.0,1463088000.0,2250396000.0,741673000.0,1463088000.0,1463088000.0,2597557000.0,4060645000.0,1577347000.0,1855884000.0,0.0,-2537665000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2014.0,FY,,2014-12-28,2016-02-24 14:46:32+00:00,212549000.0,1094673000.0,606654000.0,-95454000.0,893167000.0,911112000.0,593438000.0,324528000.0,1545853000.0,339572000.0,237489000.0,,719140000.0,392169000.0,316093000.0,42730000.0,3630072000.0,252481000.0,4518100000.0,1465664000.0,2643505000.0,1071684000.0,1465664000.0,1465664000.0,3009706000.0,4518100000.0,1637106000.0,1938022000.0,0.0,-2980066000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2014.0,Q3,,2014-09-28,2015-11-04 17:01:39+00:00,284023000.0,1314022000.0,651982000.0,-36805000.0,452184000.0,891176000.0,593719000.0,337894000.0,1559895000.0,499150000.0,228019000.0,,702981000.0,392366000.0,380833000.0,43949000.0,3513546000.0,78023000.0,4508802000.0,1498564000.0,2646189000.0,1014028000.0,1498564000.0,1498564000.0,2966289000.0,4508802000.0,1634594000.0,1952261000.0,0.0,-2869353000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2014.0,Q2,,2014-06-29,2015-07-30 11:05:54+00:00,207526000.0,738899000.0,507978000.0,-51784000.0,586151000.0,872442000.0,594320000.0,350705000.0,1559895000.0,492822000.0,236881000.0,,752484000.0,357766000.0,386333000.0,44194000.0,3387006000.0,9188000.0,4138595000.0,1452048000.0,2204205000.0,724692000.0,1452048000.0,1452048000.0,2642353000.0,4138595000.0,1697509000.0,1917661000.0,0.0,-2755616000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2014.0,Q1,,2014-03-30,2015-05-06 16:03:14+00:00,169173000.0,552471000.0,485334000.0,-48565000.0,792249000.0,857990000.0,594365000.0,362598000.0,959895000.0,390824000.0,236898000.0,,693471000.0,337219000.0,406561000.0,44180000.0,3408259000.0,439214000.0,4029437000.0,1594422000.0,2142105000.0,1093721000.0,1594422000.0,1594422000.0,2390835000.0,4029437000.0,1650434000.0,1297114000.0,0.0,-2623262000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2015.0,FY,,2015-12-27,2017-02-22 16:33:26+00:00,241210000.0,1217850000.0,658874000.0,-146001000.0,976750000.0,998477000.0,592695000.0,280807000.0,1547115000.0,384492000.0,237527000.0,,744090000.0,404883000.0,286506000.0,40170000.0,3852321000.0,164563000.0,4720717000.0,1663902000.0,2865598000.0,1064647000.0,1663902000.0,1663902000.0,3016645000.0,4720717000.0,1617592000.0,1951998000.0,0.0,-3040895000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2015.0,Q3,,2015-09-27,2016-11-02 11:42:37+00:00,282772000.0,1390274000.0,642827000.0,-126185000.0,551292000.0,968390000.0,592781000.0,289200000.0,1546796000.0,447090000.0,219656000.0,,755959000.0,396772000.0,320895000.0,41173000.0,3733995000.0,113970000.0,4567147000.0,1542837000.0,2709551000.0,1039569000.0,1542837000.0,1542837000.0,2983137000.0,4567147000.0,1637940000.0,1943568000.0,0.0,-3033363000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2015.0,Q2,,2015-06-28,2016-07-26 16:30:31+00:00,185631000.0,709437000.0,447380000.0,-103476000.0,858458000.0,955429000.0,592802000.0,298231000.0,1546477000.0,403789000.0,225911000.0,,768960000.0,400432000.0,360101000.0,41387000.0,3583803000.0,167877000.0,4217689000.0,1428505000.0,2331785000.0,800888000.0,1428505000.0,1428505000.0,2747797000.0,4217689000.0,1659993000.0,1946909000.0,0.0,-3007251000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2015.0,Q1,,2015-03-29,2016-05-04 17:36:40+00:00,142946000.0,563301000.0,442209000.0,-86996000.0,1081397000.0,930336000.0,592724000.0,311576000.0,1546169000.0,340654000.0,243589000.0,,767149000.0,396137000.0,346726000.0,42234000.0,3599571000.0,231914000.0,4247116000.0,1445507000.0,2332078000.0,817069000.0,1445507000.0,1445507000.0,2759375000.0,4247116000.0,1671449000.0,1942306000.0,0.0,-2997404000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2016.0,FY,,2016-12-25,2018-02-26 17:16:08+00:00,319525000.0,1319963000.0,776039000.0,-194570000.0,1282285000.0,1090265000.0,570555000.0,245949000.0,1198679000.0,387675000.0,267398000.0,,779857000.0,389388000.0,237684000.0,22704000.0,4148722000.0,522295000.0,5091366000.0,1862736000.0,3227607000.0,1617859000.0,1862736000.0,1862736000.0,3205926000.0,5091366000.0,1596361000.0,1588067000.0,0.0,-3181681000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2016.0,Q3,,2016-09-25,2016-11-02 11:42:37+00:00,344874000.0,1452931000.0,742568000.0,-203989000.0,830372000.0,1064706000.0,604700000.0,254637000.0,1198461000.0,607701000.0,247231000.0,,701592000.0,364378000.0,255983000.0,34829000.0,4019370000.0,528277000.0,4955147000.0,1741760000.0,3146987000.0,1615719000.0,1741760000.0,1741760000.0,3178558000.0,4955147000.0,1560929000.0,1562839000.0,0.0,-3138327000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2016.0,Q2,,2016-06-26,2016-07-26 16:30:31+00:00,214243000.0,703821000.0,525377000.0,-174301000.0,924098000.0,1050649000.0,592806000.0,263425000.0,1547753000.0,572391000.0,242607000.0,,722191000.0,402614000.0,323046000.0,36465000.0,3825289000.0,5400000.0,4344385000.0,1612533000.0,2523356000.0,745020000.0,1612533000.0,1612533000.0,2695387000.0,4344385000.0,1578422000.0,1950367000.0,0.0,-3089104000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2016.0,Q1,,2016-03-27,2016-05-04 17:36:40+00:00,176665000.0,670663000.0,502708000.0,-164353000.0,1095880000.0,1011058000.0,592793000.0,272116000.0,1547434000.0,461734000.0,241253000.0,,734450000.0,402346000.0,295806000.0,39152000.0,3837372000.0,89000000.0,4364695000.0,1607390000.0,2524083000.0,768373000.0,1607390000.0,1607390000.0,2718153000.0,4364695000.0,1599359000.0,1949780000.0,0.0,-3076687000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2017.0,FY,,2017-12-31,2019-02-26 16:34:39+00:00,348476000.0,1405399000.0,748264000.0,-239425000.0,1581234000.0,1155452000.0,573063000.0,217382000.0,1693609000.0,433293000.0,259710000.0,,605902000.0,514720000.0,214000000.0,,4260222000.0,154957000.0,5289983000.0,1829957000.0,3633926000.0,1251697000.0,1829957000.0,1829957000.0,3460026000.0,5289983000.0,1396347000.0,2208329000.0,0.0,-3346292000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2017.0,Q3,,2017-10-01,2017-11-08 16:04:40+00:00,525852000.0,1655752000.0,769893000.0,-234792000.0,1244778000.0,1148828000.0,572762000.0,223695000.0,1693261000.0,629120000.0,263862000.0,,722089000.0,410378000.0,232590000.0,0.0,4336420000.0,189012000.0,5544648000.0,1956252000.0,3762240000.0,1484757000.0,1956252000.0,1956252000.0,3588396000.0,5544648000.0,1518546000.0,2103639000.0,0.0,-3294204000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2017.0,Q2,,2017-07-02,2017-08-02 16:14:56+00:00,368312000.0,846547000.0,567156000.0,-226613000.0,1433500000.0,1126537000.0,572143000.0,230188000.0,1199114000.0,557507000.0,268973000.0,,746634000.0,408888000.0,257251000.0,0.0,4141903000.0,536779000.0,4912743000.0,1832494000.0,3094805000.0,1472247000.0,1832494000.0,1832494000.0,3080249000.0,4912743000.0,1548965000.0,1608002000.0,0.0,-3209333000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2017.0,Q1,,2017-04-02,2017-05-10 16:26:24+00:00,241214000.0,676945000.0,545492000.0,-197171000.0,1463081000.0,1113584000.0,570937000.0,238069000.0,1198896000.0,416232000.0,270023000.0,,767108000.0,393516000.0,243475000.0,0.0,4145469000.0,415108000.0,4645870000.0,1851644000.0,2799733000.0,1201814000.0,1851644000.0,1851644000.0,2794226000.0,4645870000.0,1576114000.0,1592412000.0,0.0,-3210238000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2018.0,FY,,2018-12-30,2020-02-27 12:50:48+00:00,333521000.0,1188052000.0,931063000.0,-294514000.0,1182371000.0,1379906000.0,485881000.0,693842000.0,1695092000.0,443383000.0,256473000.0,,744288000.0,539086000.0,268698000.0,,4184374000.0,9740000.0,5262988000.0,1754486000.0,3082504000.0,1274324000.0,1754486000.0,1754486000.0,3508502000.0,5262988000.0,1924011000.0,2234178000.0,0.0,-3515280000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2018.0,Q3,,2018-09-30,2018-11-01 14:45:51+00:00,458808000.0,1391242000.0,842808000.0,-296738000.0,907107000.0,1387252000.0,572387000.0,732235000.0,1694721000.0,610918000.0,255150000.0,,743107000.0,591404000.0,283183000.0,,4254919000.0,20307000.0,5495329000.0,1887281000.0,3192450000.0,1321923000.0,1887281000.0,1887281000.0,3608048000.0,5495329000.0,2047729000.0,2286125000.0,0.0,-3458152000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2018.0,Q2,,2018-07-01,2018-08-01 16:07:41+00:00,339861000.0,739268000.0,692462000.0,-295076000.0,1159072000.0,1368504000.0,572488000.0,741076000.0,1694350000.0,610248000.0,265904000.0,,706755000.0,600312000.0,319045000.0,,4070661000.0,20121000.0,5113856000.0,1766750000.0,2827633000.0,1052444000.0,1766750000.0,1766750000.0,3347106000.0,5113856000.0,2020319000.0,2294662000.0,0.0,-3377339000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2018.0,Q1,,2018-04-01,2018-05-02 17:08:50+00:00,256433000.0,612698000.0,574482000.0,-292395000.0,1598944000.0,1158215000.0,573574000.0,210904000.0,1693977000.0,517439000.0,262418000.0,,660339000.0,611210000.0,292756000.0,,4090637000.0,21611000.0,4729072000.0,1571359000.0,3021837000.0,852526000.0,1571359000.0,1571359000.0,3157713000.0,4729072000.0,1444817000.0,2305187000.0,0.0,-3385098000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2019.0,FY,,2019-12-29,2020-05-07 14:55:19+00:00,343927000.0,1410597000.0,912652000.0,-184220000.0,4580369000.0,2385869000.0,494584000.0,646305000.0,4046457000.0,446105000.0,382248000.0,0.0,584970000.0,556559000.0,310450000.0,0.0,4354619000.0,503000.0,8855628000.0,2995530000.0,6747521000.0,1257082000.0,2995530000.0,2995530000.0,5860098000.0,8855628000.0,1725859000.0,4603016000.0,0.0,-3560738000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2019.0,Q3,,2019-09-29,2019-10-22 16:41:24+00:00,501136000.0,1416879000.0,957696000.0,-185376000.0,1060432000.0,1406213000.0,485042000.0,658350000.0,1696204000.0,589132000.0,371881000.0,,626221000.0,550778000.0,346687000.0,,4180331000.0,7903000.0,5554624000.0,1840907000.0,3413130000.0,1466735000.0,1840907000.0,1840907000.0,3713717000.0,5554624000.0,1769613000.0,2246982000.0,0.0,-3560261000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2019.0,Q2,,2019-06-30,2019-07-31 17:11:05+00:00,330053000.0,805288000.0,729856000.0,-173175000.0,1151042000.0,1395387000.0,485765000.0,670214000.0,1695833000.0,564769000.0,387372000.0,,665164000.0,554212000.0,308996000.0,,4053266000.0,12787000.0,5038610000.0,1715869000.0,2830095000.0,1072696000.0,1715869000.0,1715869000.0,3322741000.0,5038610000.0,1821143000.0,2250045000.0,0.0,-3559609000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2019.0,Q1,,2019-03-31,2019-05-01 16:10:18+00:00,234262000.0,638417000.0,701054000.0,-282339000.0,1196634000.0,1374077000.0,485528000.0,682063000.0,1695462000.0,491751000.0,395624000.0,,739700000.0,636055000.0,305056000.0,,4125686000.0,13409000.0,4934773000.0,1654531000.0,2631858000.0,948725000.0,1654531000.0,1654531000.0,3280242000.0,4934773000.0,1907291000.0,2331517000.0,0.0,-3562893000.0
Hasbro Inc,HAS,549300NUB6D2R1ITYR45,46080,2020.0,Q1,,2020-03-29,2020-05-07 14:55:19+00:00,308496000.0,963823000.0,1356214000.0,-294772000.0,1237884000.0,2392522000.0,3572650000.0,1615778000.0,5156290000.0,444406000.0,455945000.0,35283000.0,1461483000.0,738965000.0,672390000.0,26041000.0,4191810000.0,73846000.0,10424359000.0,2729224000.0,3318503000.0,1738556000.0,2729224000.0,2764507000.0,7633811000.0,10424359000.0,6649911000.0,5895255000.0,0.0,-3560336000.0
