company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q3,2015-05-01,2015-07-31,2016-09-02 16:09:37+00:00,0.41,0.41,0.41,,17000000.0,70000000.0,70000000.0,70000000.0,295000000.0,665000000.0,-1000000.0,-3000000.0,90000000.0,183000000.0,295000000.0,370000000.0,12000000.0,0.0,270000000.0,100000000.0,-13000000.0,87000000.0,665000000.0,170700000.0,169000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q3YTD,2014-11-01,2015-07-31,,1.4,1.4,1.38,,51000000.0,236000000.0,236000000.0,236000000.0,937000000.0,2106000000.0,1000000.0,-14000000.0,282000000.0,581000000.0,937000000.0,1169000000.0,35000000.0,1000000.0,849000000.0,320000000.0,-33000000.0,287000000.0,2106000000.0,170700000.0,169000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q3TTM,2014-08-01,2015-07-31,,2.01,2.01,1.99,,83000000.0,337000000.0,337000000.0,337000000.0,1280000000.0,2868000000.0,7000000.0,-14000000.0,373000000.0,779000000.0,1280000000.0,1588000000.0,38000000.0,1000000.0,1138000000.0,450000000.0,-30000000.0,420000000.0,2868000000.0,170700000.0,169000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q2,2015-02-01,2015-04-30,2016-06-03 16:07:08+00:00,0.57,0.57,0.56,,26000000.0,96000000.0,96000000.0,96000000.0,324000000.0,740000000.0,-1000000.0,-5000000.0,96000000.0,192000000.0,324000000.0,416000000.0,11000000.0,1000000.0,283000000.0,133000000.0,-11000000.0,122000000.0,740000000.0,168400000.0,169000000.0,171000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q2YTD,2014-11-01,2015-04-30,,0.99,0.99,0.97,,34000000.0,166000000.0,166000000.0,166000000.0,642000000.0,1441000000.0,2000000.0,-11000000.0,192000000.0,398000000.0,642000000.0,799000000.0,23000000.0,1000000.0,579000000.0,220000000.0,-20000000.0,200000000.0,1441000000.0,168400000.0,169000000.0,171000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q2TTM,2014-05-01,2015-04-30,,2.24,2.24,2.22,,81000000.0,374000000.0,374000000.0,374000000.0,1328000000.0,2960000000.0,9000000.0,-11000000.0,374000000.0,798000000.0,1328000000.0,1632000000.0,26000000.0,1000000.0,1161000000.0,471000000.0,-16000000.0,455000000.0,2960000000.0,168400000.0,169000000.0,171000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q1,2014-11-01,2015-01-31,2016-03-04 16:14:03+00:00,0.42,0.42,0.41,,8000000.0,70000000.0,70000000.0,70000000.0,318000000.0,701000000.0,3000000.0,-6000000.0,96000000.0,206000000.0,318000000.0,383000000.0,12000000.0,0.0,296000000.0,87000000.0,-9000000.0,78000000.0,701000000.0,166700000.0,168000000.0,170000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2015.0,Q1TTM,2014-02-01,2015-01-31,,2.33,2.33,2.32,,73000000.0,388000000.0,388000000.0,388000000.0,1332000000.0,2963000000.0,11000000.0,-6000000.0,367000000.0,805000000.0,1332000000.0,1631000000.0,15000000.0,,1166000000.0,465000000.0,-4000000.0,461000000.0,2963000000.0,166700000.0,168000000.0,170000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,FY,2015-11-01,2016-10-31,2018-12-18 16:22:23+00:00,1.97,1.97,1.95,0.0,31000000.0,335000000.0,335000000.0,335000000.0,1294000000.0,2918000000.0,4000000.0,-25000000.0,425000000.0,818000000.0,1294000000.0,1624000000.0,47000000.0,3000000.0,1218000000.0,406000000.0,-40000000.0,366000000.0,2918000000.0,170100000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q4,2016-08-01,2016-10-31,,0.54,0.54,0.54,,6000000.0,92000000.0,92000000.0,92000000.0,331000000.0,751000000.0,2000000.0,-3000000.0,105000000.0,211000000.0,331000000.0,420000000.0,12000000.0,1000000.0,313000000.0,107000000.0,-9000000.0,98000000.0,751000000.0,170100000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q3,2016-05-01,2016-07-31,2017-09-06 16:10:26+00:00,0.54,0.54,0.53,,6000000.0,91000000.0,91000000.0,91000000.0,309000000.0,715000000.0,1000000.0,-4000000.0,104000000.0,200000000.0,309000000.0,406000000.0,11000000.0,1000000.0,300000000.0,106000000.0,-9000000.0,97000000.0,715000000.0,168500000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q3YTD,2015-11-01,2016-07-31,,1.43,1.43,1.41,,25000000.0,243000000.0,243000000.0,243000000.0,963000000.0,2167000000.0,2000000.0,-22000000.0,320000000.0,607000000.0,963000000.0,1204000000.0,35000000.0,2000000.0,905000000.0,299000000.0,-31000000.0,268000000.0,2167000000.0,168500000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q3TTM,2015-08-01,2016-07-31,,3.07,3.07,3.03,,-151000000.0,520000000.0,520000000.0,520000000.0,1295000000.0,2917000000.0,3000000.0,-26000000.0,425000000.0,813000000.0,1295000000.0,1622000000.0,46000000.0,2000000.0,1212000000.0,410000000.0,-41000000.0,369000000.0,2917000000.0,168500000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q2,2016-02-01,2016-04-30,2017-06-07 16:37:12+00:00,0.52,0.52,0.51,,-1000000.0,88000000.0,88000000.0,88000000.0,325000000.0,731000000.0,4000000.0,-4000000.0,108000000.0,207000000.0,325000000.0,406000000.0,12000000.0,0.0,311000000.0,95000000.0,-8000000.0,87000000.0,731000000.0,169200000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q2YTD,2015-11-01,2016-04-30,,0.89,0.89,0.88,,19000000.0,152000000.0,152000000.0,152000000.0,654000000.0,1452000000.0,1000000.0,-18000000.0,216000000.0,407000000.0,654000000.0,798000000.0,24000000.0,1000000.0,605000000.0,193000000.0,-22000000.0,171000000.0,1452000000.0,169200000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q2TTM,2015-05-01,2016-04-30,,2.94,2.94,2.91,,-140000000.0,499000000.0,499000000.0,499000000.0,1281000000.0,2867000000.0,1000000.0,-25000000.0,411000000.0,796000000.0,1281000000.0,1586000000.0,47000000.0,1000000.0,1182000000.0,404000000.0,-45000000.0,359000000.0,2867000000.0,169200000.0,170000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q1,2015-11-01,2016-01-31,2017-02-28 16:31:46+00:00,0.37,0.37,0.37,,20000000.0,64000000.0,64000000.0,64000000.0,329000000.0,721000000.0,-3000000.0,-14000000.0,108000000.0,200000000.0,329000000.0,392000000.0,12000000.0,1000000.0,294000000.0,98000000.0,-14000000.0,84000000.0,721000000.0,173000000.0,171000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2016.0,Q1TTM,2015-02-01,2016-01-31,,2.99,2.99,2.96,,-113000000.0,507000000.0,507000000.0,507000000.0,1280000000.0,2876000000.0,-4000000.0,-26000000.0,399000000.0,781000000.0,1280000000.0,1596000000.0,46000000.0,2000000.0,1154000000.0,442000000.0,-48000000.0,394000000.0,2876000000.0,173000000.0,171000000.0,172000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,FY,2016-11-01,2017-10-31,2019-12-18 16:10:53+00:00,0.57,0.57,0.56,0.0,77000000.0,102000000.0,102000000.0,102000000.0,1492000000.0,3189000000.0,104000000.0,-16000000.0,507000000.0,1058000000.0,1492000000.0,1697000000.0,80000000.0,7000000.0,1549000000.0,148000000.0,31000000.0,179000000.0,3189000000.0,178900000.0,180000000.0,182000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q4,2017-08-01,2017-10-31,,-0.25,-0.25,-0.24,,68000000.0,-38000000.0,-38000000.0,-38000000.0,409000000.0,878000000.0,102000000.0,70000000.0,148000000.0,303000000.0,409000000.0,469000000.0,22000000.0,2000000.0,521000000.0,-52000000.0,82000000.0,30000000.0,878000000.0,178900000.0,180000000.0,182000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q3,2017-05-01,2017-07-31,2018-08-31 16:12:09+00:00,-0.1,-0.1,-0.1,,-7000000.0,-18000000.0,-18000000.0,-18000000.0,421000000.0,832000000.0,-1000000.0,-3000000.0,132000000.0,286000000.0,421000000.0,411000000.0,22000000.0,2000000.0,415000000.0,-4000000.0,-21000000.0,-25000000.0,832000000.0,180000000.0,186000000.0,186000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q3YTD,2016-11-01,2017-07-31,,0.82,0.82,0.8,,9000000.0,140000000.0,140000000.0,140000000.0,1083000000.0,2311000000.0,2000000.0,-86000000.0,359000000.0,755000000.0,1083000000.0,1228000000.0,58000000.0,5000000.0,1028000000.0,200000000.0,-51000000.0,149000000.0,2311000000.0,180000000.0,186000000.0,186000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q3TTM,2016-08-01,2017-07-31,,1.36,1.36,1.34,,15000000.0,232000000.0,232000000.0,232000000.0,1414000000.0,3062000000.0,4000000.0,-89000000.0,464000000.0,966000000.0,1414000000.0,1648000000.0,70000000.0,6000000.0,1341000000.0,307000000.0,-60000000.0,247000000.0,3062000000.0,180000000.0,186000000.0,186000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q2,2017-02-01,2017-04-30,2018-06-05 16:12:07+00:00,0.28,0.28,0.27,,-27000000.0,49000000.0,49000000.0,49000000.0,340000000.0,753000000.0,2000000.0,-4000000.0,119000000.0,256000000.0,340000000.0,413000000.0,24000000.0,2000000.0,371000000.0,42000000.0,-20000000.0,22000000.0,753000000.0,175000000.0,177000000.0,179000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q2YTD,2016-11-01,2017-04-30,,0.92,0.92,0.9,,16000000.0,158000000.0,158000000.0,158000000.0,662000000.0,1479000000.0,3000000.0,-83000000.0,227000000.0,469000000.0,662000000.0,817000000.0,36000000.0,3000000.0,613000000.0,204000000.0,-30000000.0,174000000.0,1479000000.0,175000000.0,177000000.0,179000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q2TTM,2016-05-01,2017-04-30,,2.0,2.0,1.97,,28000000.0,341000000.0,341000000.0,341000000.0,1302000000.0,2945000000.0,6000000.0,-90000000.0,436000000.0,880000000.0,1302000000.0,1643000000.0,59000000.0,5000000.0,1226000000.0,417000000.0,-48000000.0,369000000.0,2945000000.0,175000000.0,177000000.0,179000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q1,2016-11-01,2017-01-31,2018-03-08 16:11:46+00:00,0.64,0.64,0.63,,43000000.0,109000000.0,109000000.0,109000000.0,322000000.0,726000000.0,1000000.0,-79000000.0,108000000.0,213000000.0,322000000.0,404000000.0,12000000.0,1000000.0,242000000.0,162000000.0,-10000000.0,152000000.0,726000000.0,170300000.0,171000000.0,173000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2017.0,Q1TTM,2016-02-01,2017-01-31,,2.24,2.24,2.21,,54000000.0,380000000.0,380000000.0,380000000.0,1287000000.0,2923000000.0,8000000.0,-90000000.0,425000000.0,831000000.0,1287000000.0,1636000000.0,47000000.0,3000000.0,1166000000.0,470000000.0,-36000000.0,434000000.0,2923000000.0,170300000.0,171000000.0,173000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,FY,2017-11-01,2018-10-31,2019-12-18 16:10:53+00:00,0.88,0.88,0.86,709000000.0,-576000000.0,165000000.0,165000000.0,165000000.0,1767000000.0,3878000000.0,54000000.0,-33000000.0,624000000.0,1205000000.0,1767000000.0,2111000000.0,83000000.0,12000000.0,2505000000.0,-394000000.0,-17000000.0,-411000000.0,3878000000.0,187500000.0,187000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q4,2018-08-01,2018-10-31,,-0.6,-0.6,-0.61,709000000.0,-470000000.0,-114000000.0,-114000000.0,-114000000.0,462000000.0,1047000000.0,12000000.0,-15000000.0,160000000.0,311000000.0,462000000.0,585000000.0,20000000.0,4000000.0,1165000000.0,-580000000.0,-4000000.0,-584000000.0,1047000000.0,187500000.0,187000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q3,2018-05-01,2018-07-31,2019-08-30 16:13:11+00:00,0.64,0.64,0.63,,-8000000.0,121000000.0,121000000.0,121000000.0,442000000.0,1004000000.0,13000000.0,-3000000.0,154000000.0,294000000.0,442000000.0,562000000.0,20000000.0,3000000.0,445000000.0,117000000.0,-4000000.0,113000000.0,1004000000.0,189100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q3YTD,2017-11-01,2018-07-31,,1.48,1.48,1.47,,-106000000.0,279000000.0,279000000.0,279000000.0,1305000000.0,2831000000.0,42000000.0,-18000000.0,464000000.0,894000000.0,1305000000.0,1526000000.0,63000000.0,8000000.0,1340000000.0,186000000.0,-13000000.0,173000000.0,2831000000.0,189100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q3TTM,2017-08-01,2018-07-31,,1.23,1.23,1.23,,-38000000.0,241000000.0,241000000.0,241000000.0,1714000000.0,3709000000.0,144000000.0,52000000.0,612000000.0,1197000000.0,1714000000.0,1995000000.0,85000000.0,10000000.0,1861000000.0,134000000.0,69000000.0,203000000.0,3709000000.0,189100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q2,2018-02-01,2018-04-30,2019-05-30 16:33:51+00:00,0.34,0.34,0.34,,19000000.0,64000000.0,64000000.0,64000000.0,451000000.0,990000000.0,16000000.0,-12000000.0,160000000.0,305000000.0,451000000.0,539000000.0,21000000.0,2000000.0,453000000.0,86000000.0,-3000000.0,83000000.0,990000000.0,188200000.0,188000000.0,190000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q2YTD,2017-11-01,2018-04-30,,0.84,0.84,0.84,,-98000000.0,158000000.0,158000000.0,158000000.0,863000000.0,1827000000.0,29000000.0,-15000000.0,310000000.0,600000000.0,863000000.0,964000000.0,43000000.0,5000000.0,895000000.0,69000000.0,-9000000.0,60000000.0,1827000000.0,188200000.0,188000000.0,190000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q2TTM,2017-05-01,2018-04-30,,0.49,0.49,0.5,,-37000000.0,102000000.0,102000000.0,102000000.0,1693000000.0,3537000000.0,130000000.0,52000000.0,590000000.0,1189000000.0,1693000000.0,1844000000.0,87000000.0,9000000.0,1831000000.0,13000000.0,52000000.0,65000000.0,3537000000.0,188200000.0,188000000.0,190000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q1,2017-11-01,2018-01-31,2019-03-05 16:49:57+00:00,0.5,0.5,0.5,,-117000000.0,94000000.0,94000000.0,94000000.0,412000000.0,837000000.0,13000000.0,-3000000.0,150000000.0,295000000.0,412000000.0,425000000.0,22000000.0,3000000.0,442000000.0,-17000000.0,-6000000.0,-23000000.0,837000000.0,188000000.0,187000000.0,189000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2018.0,Q1TTM,2017-02-01,2018-01-31,,0.43,0.43,0.43,,-83000000.0,87000000.0,87000000.0,87000000.0,1582000000.0,3300000000.0,116000000.0,60000000.0,549000000.0,1140000000.0,1582000000.0,1718000000.0,90000000.0,9000000.0,1749000000.0,-31000000.0,35000000.0,4000000.0,3300000000.0,188000000.0,187000000.0,189000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q4,2019-08-01,2019-10-31,,-2.2,1.04,1.02,,8000000.0,195000000.0,195000000.0,195000000.0,455000000.0,1120000000.0,9000000.0,-5000000.0,176000000.0,286000000.0,455000000.0,665000000.0,20000000.0,6000000.0,457000000.0,208000000.0,-5000000.0,203000000.0,1120000000.0,8871400000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,FY,2018-11-01,2019-10-31,2019-12-18 16:10:53+00:00,0.07,3.31,3.25,0.0,94000000.0,621000000.0,621000000.0,621000000.0,1769000000.0,4303000000.0,61000000.0,-20000000.0,688000000.0,1155000000.0,1769000000.0,2534000000.0,80000000.0,23000000.0,1823000000.0,711000000.0,4000000.0,715000000.0,4303000000.0,8871400000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q3,2019-05-01,2019-07-31,2019-08-30 16:13:11+00:00,0.85,0.85,0.83,,40000000.0,159000000.0,159000000.0,159000000.0,444000000.0,1087000000.0,15000000.0,-3000000.0,168000000.0,281000000.0,444000000.0,643000000.0,20000000.0,7000000.0,446000000.0,197000000.0,2000000.0,199000000.0,1087000000.0,187100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q3YTD,2018-11-01,2019-07-31,,2.27,2.27,2.23,,86000000.0,426000000.0,426000000.0,426000000.0,1314000000.0,3183000000.0,52000000.0,-15000000.0,512000000.0,869000000.0,1314000000.0,1869000000.0,60000000.0,17000000.0,1366000000.0,503000000.0,9000000.0,512000000.0,3183000000.0,187100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q3TTM,2018-08-01,2019-07-31,,1.67,1.67,1.62,709000000.0,-384000000.0,312000000.0,312000000.0,312000000.0,1776000000.0,4230000000.0,64000000.0,-30000000.0,672000000.0,1180000000.0,1776000000.0,2454000000.0,80000000.0,21000000.0,2531000000.0,-77000000.0,5000000.0,-72000000.0,4230000000.0,187100000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q2,2019-02-01,2019-04-30,2020-06-02 16:22:29+00:00,0.81,0.81,0.8,,40000000.0,153000000.0,153000000.0,153000000.0,442000000.0,1090000000.0,22000000.0,-8000000.0,171000000.0,300000000.0,442000000.0,648000000.0,20000000.0,6000000.0,463000000.0,185000000.0,8000000.0,193000000.0,1090000000.0,188900000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q2YTD,2018-11-01,2019-04-30,,1.42,1.42,1.4,,46000000.0,267000000.0,267000000.0,267000000.0,870000000.0,2096000000.0,37000000.0,-12000000.0,344000000.0,588000000.0,870000000.0,1226000000.0,40000000.0,10000000.0,920000000.0,306000000.0,7000000.0,313000000.0,2096000000.0,188900000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q2TTM,2018-05-01,2019-04-30,,1.46,1.46,1.42,709000000.0,-432000000.0,274000000.0,274000000.0,274000000.0,1774000000.0,4147000000.0,62000000.0,-30000000.0,658000000.0,1193000000.0,1774000000.0,2373000000.0,80000000.0,17000000.0,2530000000.0,-157000000.0,-1000000.0,-158000000.0,4147000000.0,188900000.0,188000000.0,191000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q1,2018-11-01,2019-01-31,2020-03-05 16:11:45+00:00,0.61,0.61,0.6,,6000000.0,114000000.0,114000000.0,114000000.0,428000000.0,1006000000.0,15000000.0,-4000000.0,173000000.0,288000000.0,428000000.0,578000000.0,20000000.0,4000000.0,457000000.0,121000000.0,-1000000.0,120000000.0,1006000000.0,186900000.0,187000000.0,190000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2019.0,Q1TTM,2018-02-01,2019-01-31,,0.99,0.99,0.96,709000000.0,-453000000.0,185000000.0,185000000.0,185000000.0,1783000000.0,4047000000.0,56000000.0,-34000000.0,647000000.0,1198000000.0,1783000000.0,2264000000.0,81000000.0,13000000.0,2520000000.0,-256000000.0,-12000000.0,-268000000.0,4047000000.0,186900000.0,187000000.0,190000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2020.0,Q2YTD,2019-11-01,2020-04-30,,1.25,1.25,1.23,,76000000.0,234000000.0,234000000.0,234000000.0,819000000.0,1990000000.0,34000000.0,-38000000.0,353000000.0,551000000.0,819000000.0,1171000000.0,39000000.0,10000000.0,866000000.0,305000000.0,5000000.0,310000000.0,1990000000.0,186800000.0,187000000.0,189000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2020.0,Q2TTM,2019-05-01,2020-04-30,,-0.1,3.14,3.08,,124000000.0,588000000.0,588000000.0,588000000.0,1718000000.0,4197000000.0,58000000.0,-46000000.0,697000000.0,1118000000.0,1718000000.0,2479000000.0,79000000.0,23000000.0,1769000000.0,710000000.0,2000000.0,712000000.0,4197000000.0,186800000.0,187000000.0,189000000.0
Keysight Technologies Inc,KEYS,549300GLKVIO8YRCYN02,1601046,2020.0,Q2,2020-02-01,2020-04-30,2020-06-02 16:22:29+00:00,0.38,0.38,0.37,,37000000.0,71000000.0,71000000.0,71000000.0,379000000.0,895000000.0,22000000.0,-3000000.0,166000000.0,251000000.0,379000000.0,516000000.0,20000000.0,4000000.0,414000000.0,102000000.0,6000000.0,108000000.0,895000000.0,186800000.0,187000000.0,189000000.0
