company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2007.0,FY,2006-10-01,2007-09-28,2009-11-20 15:16:24+00:00,-88721000.0,5958000.0,49712000.0,,4515000.0,24587000.0,34691000.0,28474000.0,-20295000.0,-165796000.0,360861000.0,-20295000.0,-165796000.0,360861000.0,179285000.0,287130000.0,287130000.0,-6526000.0,25803000.0,-11092000.0,,,-2853000.0,-64620000.0,-109263000.0,,,1490000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2008.0,Q4,2008-07-01,2008-09-26,,-27750000.0,2260000.0,17341000.0,,-19662000.0,-331000.0,11921000.0,37521000.0,37203000.0,-89336000.0,139992000.0,37203000.0,-89336000.0,139992000.0,68197000.0,114383000.0,114383000.0,6339000.0,699000.0,-23543000.0,,,,-27755000.0,-12938000.0,,-10286000.0,-2000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2008.0,FY,2007-09-29,2008-09-26,2010-11-23 14:30:57+00:00,-264067000.0,9401000.0,63725000.0,,-11222000.0,-145981000.0,46362000.0,45570000.0,98789000.0,-409910000.0,313411000.0,98789000.0,-409910000.0,313411000.0,-8932000.0,420742000.0,420742000.0,-34476000.0,46257000.0,-38871000.0,,,,-114786000.0,-39400000.0,,7431000.0,383000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2008.0,Q3YTD,2007-10-01,2008-06-30,2009-07-29 20:34:13+00:00,-236317000.0,7141000.0,46384000.0,,8440000.0,-145650000.0,34441000.0,8049000.0,61586000.0,-320574000.0,173419000.0,61586000.0,-320574000.0,173419000.0,-77129000.0,306359000.0,306359000.0,-40815000.0,45558000.0,-15328000.0,,,,-87031000.0,-26462000.0,,17717000.0,385000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,Q4,2009-07-01,2009-10-02,,-22296000.0,11110000.0,18589000.0,,28621000.0,-62568000.0,10910000.0,6809000.0,-66223000.0,-38757000.0,50508000.0,-66223000.0,-38757000.0,50508000.0,-25851000.0,78676000.0,78676000.0,4701000.0,-44698000.0,-5740000.0,,,-2394000.0,-8750000.0,-39244000.0,,,423000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,FY,2008-09-27,2009-10-02,2011-11-21 17:26:43+00:00,-23329000.0,17672000.0,68670000.0,,29649000.0,27702000.0,43361000.0,37919000.0,-39003000.0,-93106000.0,531659000.0,-39003000.0,-93106000.0,531659000.0,429199000.0,399213000.0,399213000.0,18402000.0,-41709000.0,15713000.0,,,-32232000.0,-55528000.0,-78574000.0,,,2270000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,Q3TTM,2008-07-01,2009-06-30,,-28783000.0,8822000.0,67422000.0,,-18634000.0,89939000.0,44372000.0,68631000.0,64423000.0,-143685000.0,621143000.0,64423000.0,-143685000.0,621143000.0,523247000.0,434920000.0,434920000.0,20040000.0,3688000.0,-2090000.0,,,-29838000.0,-74533000.0,-52268000.0,,-10286000.0,1845000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,Q3,2009-04-01,2009-06-30,,,2328000.0,16911000.0,,16459000.0,160598000.0,10295000.0,30875000.0,27541000.0,-37203000.0,280021000.0,27541000.0,-37203000.0,280021000.0,286818000.0,94900000.0,94900000.0,5284000.0,941000.0,-2061000.0,,,-24879000.0,-10469000.0,-14570000.0,,,206000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,Q3YTD,2008-10-01,2009-06-30,2010-07-30 15:18:10+00:00,-1033000.0,6562000.0,50081000.0,,1028000.0,90270000.0,32451000.0,31110000.0,27220000.0,-54349000.0,481151000.0,27220000.0,-54349000.0,481151000.0,455050000.0,320537000.0,320537000.0,13701000.0,2989000.0,21453000.0,,,-29838000.0,-46778000.0,-39330000.0,,,1847000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2009.0,Q2,2009-01-01,2009-04-03,,,1997000.0,16608000.0,,-4009000.0,-134744000.0,11867000.0,-1199000.0,-7471000.0,-1831000.0,-1903000.0,-7471000.0,-1831000.0,-1903000.0,-15214000.0,109287000.0,109287000.0,4949000.0,799000.0,16298000.0,,,-1991000.0,-16311000.0,-18938000.0,,,173000.0
